Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Interface","Number of Ports"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Electronics%20PDFs/100_400_Series_Serial_Device_Servers_Rev1.0_10-23-06.pdf,-,QSE-400D-SS-ND,QSE-400D-SS,Quatech-Division of B&B Electronics,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","4"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Electronics%20PDFs/100_400_Series_Serial_Device_Servers_Rev1.0_10-23-06.pdf,-,QSE-400M-ND,QSE-400M,Quatech-Division of B&B Electronics,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","4"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Electronics%20PDFs/100_400_Series_Serial_Device_Servers_Rev1.0_10-23-06.pdf,-,QSE-400M-SS-ND,QSE-400M-SS,Quatech-Division of B&B Electronics,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","4"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Electronics%20PDFs/100_400_Series_Serial_Device_Servers_Rev1.0_10-23-06.pdf,-,SSE-100D-5V-ND,SSE-100D-5V,Quatech-Division of B&B Electronics,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232","1"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Electronics%20PDFs/100_400_Series_Serial_Device_Servers_Rev1.0_10-23-06.pdf,-,SSE-100D-SS-ND,SSE-100D-SS,Quatech-Division of B&B Electronics,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232","1"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Electronics%20PDFs/100_400_Series_Serial_Device_Servers_Rev1.0_10-23-06.pdf,-,SSE-400D-ND,SSE-400D,Quatech-Division of B&B Electronics,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","1"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Electronics%20PDFs/100_400_Series_Serial_Device_Servers_Rev1.0_10-23-06.pdf,-,SSE-400D-SS-ND,SSE-400D-SS,Quatech-Division of B&B Electronics,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","1"
"//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/PES1A,PESV1A.pdf",//media.digikey.com/Photos/B&B%20Electronics/MFG_PESV1A.jpg,PESV1A-ND,PESV1A,"B&B SmartWorx, Inc.",ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232","1"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/VESR4x4.pdf,-,VESR414D-ND,VESR414D,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","Vlinx™","Obsolete","Ethernet to Serial","RS-232/422/485","4"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/VESR4x4.pdf,-,VESR414T-ND,VESR414T,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","Vlinx™","Obsolete","Ethernet to Serial","RS-232/422/485","4"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/VESR4x4.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_VESR424-SERIES.jpg,VESR424D-MC-ND,VESR424D-MC,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","Vlinx™","Obsolete","Ethernet to Serial","RS-232/422/485","4"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/VESR4x4.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_VESR424-SERIES.jpg,VESR424D-MT-ND,VESR424D-MT,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","Vlinx™","Obsolete","Ethernet to Serial","RS-232/422/485","4"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/VESR4x4.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_VESR424-SERIES.jpg,VESR424D-SC-ND,VESR424D-SC,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","Vlinx™","Obsolete","Ethernet to Serial","RS-232/422/485","4"
http://advdownload.advantech.com/productfile/PIS/BB-VESR424D/Product%20-%20Datasheet/VESR424-Series_4315ds20171129112427.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_VESR424-SERIES.jpg,BB-VESR424T-ND,BB-VESR424T,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","Vlinx™","Obsolete","Ethernet to Serial","RS-232/422/485","4"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/VESR4x4.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_VESR424-SERIES.jpg,VESR424T-MC-ND,VESR424T-MC,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","Vlinx™","Obsolete","Ethernet to Serial","RS-232/422/485","4"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/VESR4x4.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_VESR424-SERIES.jpg,VESR424T-MT-ND,VESR424T-MT,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","Vlinx™","Obsolete","Ethernet to Serial","RS-232/422/485","4"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/VESR4x4.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_VESR424-SERIES.jpg,VESR424T-SC-ND,VESR424T-SC,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","Vlinx™","Obsolete","Ethernet to Serial","RS-232/422/485","4"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/VESR4x4.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_VESR424-SERIES.jpg,VESR424T-ST-ND,VESR424T-ST,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","Vlinx™","Obsolete","Ethernet to Serial","RS-232/422/485","4"
http://advdownload.advantech.com/productfile/PIS/BB-VESR901/Product%20-%20Datasheet/VESR900%20Copper%20series_1416ds20171129112438.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_VESR9%20SERIES.jpg,BB-VESR921-ND,BB-VESR921,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","Vlinx™","Obsolete","Ethernet to Serial","RS-232/422/485","1"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/MESP211.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_MESP211%20SERIES.jpg,BB-MESP211D-ND,BB-MESP211D,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","Vlinx™","Obsolete","Ethernet to Serial","RS-232/422/485","1"
http://advdownload.advantech.com/productfile/PIS/BB-VESR321/Product%20-%20Datasheet/VESR321-Series_3713ds20171129112424.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_VESR321%20SERIES.jpg,BB-VESR321-ND,BB-VESR321,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","Vlinx™","Obsolete","Ethernet to Serial","RS-232/422/485","1"
http://advdownload.advantech.com/productfile/PIS/BB-VESR321/Product%20-%20Datasheet/VESR321-Series_3713ds20171129112424.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_VESR321%20SERIES.jpg,BB-VESR321-ML-ND,BB-VESR321-ML,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","Vlinx™","Obsolete","Ethernet to Serial","RS-232/422/485","1"
http://downloads.echelon.com/support/documentation/datashts/721xxR-430.pdf,//media.digikey.com/Photos/Echelon%20Photos/72101R-430.jpg,1499-1027-ND,72101R-430,Echelon Corporation,ETHERNET TO SERIAL RS-232/RS-485,0,0,"Discontinued at Digi-Key","0","1","SmartServer 2.0 FT","Discontinued at Digi-Key","Ethernet to Serial","RS-232, RS-485","2"
http://downloads.echelon.com/support/documentation/datashts/721xxR-430.pdf,//media.digikey.com/Photos/Echelon%20Photos/72101R-440.jpg,1499-1028-ND,72101R-440,Echelon Corporation,ETHERNET TO SERIAL RS-232/RS-485,0,0,"Discontinued at Digi-Key","0","1","SmartServer 2.0 FT","Discontinued at Digi-Key","Ethernet to Serial","RS-232, RS-485","2"
http://downloads.echelon.com/support/documentation/datashts/721xxR-430.pdf,//media.digikey.com/Photos/Echelon%20Photos/72103R-440.jpg,1499-1029-ND,72103R-440,Echelon Corporation,ETHERNET TO SERIAL RS-232/RS-485,0,0,"Discontinued at Digi-Key","0","1","SmartServer 2.0 PL","Discontinued at Digi-Key","Ethernet to Serial","RS-232, RS-485","2"
http://downloads.echelon.com/support/documentation/datashts/721xxR-430.pdf,//media.digikey.com/Photos/Echelon%20Photos/72103R-460.jpg,1499-1030-ND,72103R-460,Echelon Corporation,ETHERNET TO SERIAL RS-232/RS-485,0,0,"Discontinued at Digi-Key","0","12","SmartServer 2.0 PL","Discontinued at Digi-Key","Ethernet to Serial","RS-232, RS-485","2"
http://www.echelon.com/assets/blt58d805f16473668d/7260x.pdf,//media.digikey.com/Photos/Echelon%20Photos/72601R.jpg,1499-1032-ND,72601R,Echelon Corporation,ETHERNET TO SERIAL RS-232,0,0,"Discontinued at Digi-Key","0","1","i.LON® 600","Discontinued at Digi-Key","Ethernet to Serial","RS-232","1"
http://www.echelon.com/assets/blt58d805f16473668d/7260x.pdf,//media.digikey.com/Photos/Echelon%20Photos/72603R.jpg,1499-1033-ND,72603R,Echelon Corporation,ETHERNET TO SERIAL RS-232,0,0,"Discontinued at Digi-Key","0","1","i.LON® 600","Discontinued at Digi-Key","Ethernet to Serial","RS-232","1"
http://www.multitech.com/documents/publications/data-sheets/86002109.pdf,-,MT100SEM-L.R2-SP-ND,MT100SEM-L.R2-SP,Multi-Tech Systems Inc.,SERV/SER TO ETHERNET PC BOARD MT,0,0,"Obsolete","0","25","*","Obsolete","Server, Serial to Ethernet","PC Board Mount","1"
http://www.multitech.com/documents/publications/data-sheets/86002109.pdf,-,MT100SEM.R2-SP-ND,MT100SEM.R2-SP,Multi-Tech Systems Inc.,SERV/SER TO ETHERNET PC BOARD MT,0,0,"Obsolete","0","25","*","Obsolete","Server, Serial to Ethernet","PC Board Mount","1"
http://www.redlion.net/files/138/3481,-,ESERV-11T-ST-ND,ESERV-11T-ST,Red Lion Controls,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","1"
http://www.redlion.net/files/138/3481,-,ESERV-12T-ND,ESERV-12T,Red Lion Controls,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","2"
http://www.redlion.net/files/138/3481,-,ESERV-12T-ST-ND,ESERV-12T-ST,Red Lion Controls,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","2"
http://www.redlion.net/files/138/4017,-,ET-DS-1-ND,ET-DS-1,Red Lion Controls,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","1"
-,-,ET-SDS-1-ND,ET-SDS-1,Red Lion Controls,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","1"
http://advdownload.advantech.com/productfile/PIS/EKI-1521/Product%20-%20Datasheet/EKI-152120150714145203.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_EKI-1521.jpg,EKI-1521CI-BE-ND,EKI-1521CI-BE,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","1"
http://advdownload.advantech.com/productfile/PIS/EKI-1521/Product%20-%20Datasheet/EKI-152120150714145203.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_EKI-1522-series.jpg,EKI-1522CI-BE-ND,EKI-1522CI-BE,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","2"
http://advdownload.advantech.com/productfile/PIS/EKI-1521/Product%20-%20Datasheet/EKI-152120150714145203.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_EKI-1524.jpg,EKI-1524CI-BE-ND,EKI-1524CI-BE,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,3,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","4"
"//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/EKI-1528,6(T).pdf",//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_EKI-1526-series.jpg,EKI-1526T-VDC-BE-ND,EKI-1526T-VDC-BE,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,1,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","16"
"//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/EKI-1528,6(T).pdf",//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_EKI-1528-Series.jpg,EKI-1528T-VDC-BE-ND,EKI-1528T-VDC-BE,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,1,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","8"
https://www.digi.com/pdf/prd_ts_portserverts816.pdf,//media.digikey.com/Photos/Digi%20Int%27l%20Photos/MFG_70001734.JPG,602-1527-ND,70001734,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","5","PortServer™ TS","Obsolete","Ethernet to Serial","RS-232","8"
https://www.digi.com/pdf/prd_ts_portserverts816.pdf,//media.digikey.com/Photos/Digi%20Int%27l%20Photos/MFG_70001742.JPG,602-1528-ND,70001742,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","5","PortServer™ TS","Obsolete","Ethernet to Serial","RS-232","16"
https://www.digi.com/pdf/prd_ds_digionesp.pdf,//media.digikey.com/Photos/Digi%20Int%27l%20Photos/MFG_70001852.JPG,602-1529-ND,70001852,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","DigiOne® SP","Obsolete","Ethernet to Serial","RS-232/422/485","1"
https://www.digi.com/pdf/prd_ts_portserverts816.pdf,//media.digikey.com/Photos/Digi%20Int%27l%20Photos/70001978.JPG,602-1531-ND,70001978,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","10","PortServer™ TS","Obsolete","Ethernet to Serial","RS-232/422/485","16"
https://www.digi.com/pdf/prd_usb_anywhereusb.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/AW-USB-2-W.jpg,602-1547-ND,AW-USB-2-W,Digi International,ETHERNET TO USB 2 PORT,0,0,"Discontinued at Digi-Key","0","1","AnywhereUSB®/2","Discontinued at Digi-Key","Ethernet to USB","-","2"
http://advdownload.advantech.com/productfile/PIS/EKI-1521/Product%20-%20Datasheet/EKI-152120150714145203.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_EKI-1521.jpg,EKI-1521-BE-ND,EKI-1521-BE,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,5,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","1"
http://advdownload.advantech.com/productfile/PIS/EKI-1521/Product%20-%20Datasheet/EKI-152120150714145203.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_EKI-1521.jpg,EKI-1521I-BE-ND,EKI-1521I-BE,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","1"
http://advdownload.advantech.com/productfile/PIS/EKI-1521/Product%20-%20Datasheet/EKI-152120150714145203.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_EKI-1522-series.jpg,EKI-1522-BE-ND,EKI-1522-BE,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","2"
http://advdownload.advantech.com/productfile/PIS/EKI-1521/Product%20-%20Datasheet/EKI-152120150714145203.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_EKI-1522-series.jpg,EKI-1522I-BE-ND,EKI-1522I-BE,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","2"
http://advdownload.advantech.com/productfile/PIS/EKI-1521/Product%20-%20Datasheet/EKI-152120150714145203.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_EKI-1524.jpg,EKI-1524-BE-ND,EKI-1524-BE,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","4"
http://advdownload.advantech.com/productfile/PIS/EKI-1521/Product%20-%20Datasheet/EKI-152120150714145203.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_EKI-1524.jpg,EKI-1524I-BE-ND,EKI-1524I-BE,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","4"
"//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/EKI-1528,6(T).pdf",//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_EKI-1526-series.jpg,EKI-1526-BE-ND,EKI-1526-BE,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,1,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","16"
"//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/EKI-1528,6(T).pdf",//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_EKI-1528-Series.jpg,EKI-1528-BE-ND,EKI-1528-BE,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","8"
https://www.digi.com/pdf/ds_connectportts816.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_70002535.jpg,602-1566-ND,70002535,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","ConnectPort® TS","Obsolete","Ethernet to Serial","RS-232/422/485","16"
https://www.digi.com/pdf/prd_usb_anywhereusb.pdf,//media.digikey.com/Photos/Digi%20Int%27l%20Photos/MFG_AW-USB-14.JPG,602-1568-ND,AW-USB-14-W,Digi International,ETHERNET TO USB RS-232,0,0,"Discontinued at Digi-Key","0","1","AnywhereUSB®/14","Discontinued at Digi-Key","Ethernet to USB","RS-232","14"
https://www.digi.com/pdf/prd_usb_anywhereusb.pdf,//media.digikey.com/Photos/Digi%20Int%27l%20Photos/MFG_AW-USB.jpg,602-1569-ND,AW-USB-5M-W,Digi International,ETHERNET TO USB 5 PORT,0,0,"Discontinued at Digi-Key","0","1","AnywhereUSB®/5M","Discontinued at Digi-Key","Ethernet to USB","-","5"
http://www.digi.com/pdf/prd_ds_portservertshccmei.pdf,-,602-1574-ND,70002038,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","PortServer™ TS Hcc","Obsolete","Ethernet to Serial","RS-232/422/485","1"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/EtherLite%C2%AE_70001.pdf,-,70001529-ND,70001529,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","Etherlite®","Obsolete","Ethernet to Serial","RS-232","16"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/EtherLite%C2%AE_70001.pdf,-,70001531-ND,70001531,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","Etherlite®","Obsolete","Ethernet to Serial","RS-232","2"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/EtherLite%C2%AE_70001.pdf,-,70001533-ND,70001533,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","Etherlite®","Obsolete","Ethernet to Serial","RS-232","32"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/ConnectPort_LTS_8_16_32_11-4-15.pdf,-,70001610-ND,70001610,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","ConnectPort®","Obsolete","Ethernet to Serial","RS-232","8"
https://www.digi.com/pdf/ds_connectportlts.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_70001612.jpg,602-1992-ND,70001612,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","ConnectPort® LTS","Obsolete","Ethernet to Serial","RS-232/422/485","8"
https://www.digi.com/pdf/ds_connectportlts.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_70001634.jpg,602-1993-ND,70001634,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","ConnectPort® LTS","Obsolete","Ethernet to Serial","RS-232/422/485","16"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/EtherLite%C2%AE_70001.pdf,//media.digikey.com/Photos/Digi%20Int%27l%20Photos/70001768_primary.jpg,602-1687-ND,70001768,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","Etherlite®","Obsolete","Ethernet to Serial","RS-232","8"
https://www.digi.com/pdf/prd_ts_portserverts816.pdf,-,70001885-ND,70001885,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","PortServer™ TS","Obsolete","Ethernet to Serial","RS-232","8"
https://www.digi.com/pdf/prd_ds_portservertsmmei.pdf,-,70001985-ND,70001985,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","PortServer™ TS M","Obsolete","Ethernet to Serial","RS-232/422/485","1"
https://www.digi.com/pdf/prd_ds_portservertsmmei.pdf,//media.digikey.com/Photos/Digi%20Int%27l%20Photos/70001986.jpg,602-1697-ND,70001986,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","PortServer™ TS M","Obsolete","Ethernet to Serial","RS-232/422/485","3"
https://www.digi.com/pdf/prd_ds_portservertshazmei.pdf,-,70002320-ND,70002320,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","PortServer™ TS Haz","Obsolete","Ethernet to Serial","RS-232/422/485","4"
https://www.digi.com/pdf/ds_connectportts816.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/70002324.jpg,602-1701-ND,70002324,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","ConnectPort® TS","Obsolete","Ethernet to Serial","RS-232","8"
https://www.digi.com/pdf/ds_connectportts816.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/70002330-%28front%29.JPG,602-1996-ND,70002330,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","ConnectPort® TS","Obsolete","Ethernet to Serial","RS-232/422/485","8"
https://www.digi.com/pdf/ds_connectportts816.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/70002389.JPG,602-1997-ND,70002389,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","ConnectPort® TS","Obsolete","Ethernet to Serial","RS-232","16"
https://www.digi.com/pdf/ds_connectportlts.pdf,-,602-2026-ND,70002404,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","ConnectPort® LTS","Obsolete","Ethernet to Serial","RS-232","16"
https://www.digi.com/pdf/ds_connectportlts.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/70002406.jpg,602-2027-ND,70002406,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","ConnectPort® LTS","Obsolete","Ethernet to Serial","RS-232/422/485","16"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/ConnectPort_LTS_8_16_32_11-4-15.pdf,-,70002410-ND,70002410,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","ConnectPort® LTS","Obsolete","Ethernet to Serial","RS-232/422/485","16"
https://www.digi.com/pdf/ds_connectportlts.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/70002412.jpg,602-1679-ND,70002412,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","ConnectPort® LTS","Obsolete","Ethernet to Serial","RS-232","32"
https://www.digi.com/pdf/ds_connectportlts.pdf,-,602-2029-ND,70002414,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","ConnectPort® LTS","Obsolete","Ethernet to Serial","RS-232/422/485","32"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/ConnectPort_LTS_8_16_32_11-4-15.pdf,-,70002418-ND,70002418,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","ConnectPort® LTS","Obsolete","Ethernet to Serial","RS-232/422/485","32"
https://www.digi.com/pdf/prd_usb_anywhereusb.pdf,//media.digikey.com/photos/Digi%20Int'l%20Photos/AW-TS-44-W.jpg,602-1753-ND,AW-TS-44-W,Digi International,ETHERNET TO USB RS-232,0,0,"Obsolete","0","1","AnywhereUSB®TS","Obsolete","Ethernet to USB","RS-232","4"
https://www.digi.com/pdf/prd_ds_digionespia.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/70002000.jpg,602-1813-ND,70002000,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","DigiOne® SP IA","Obsolete","Ethernet to Serial","RS-232/422/485","1"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/EtherLite%C2%AE_70001.pdf,//media.digikey.com/Photos/Digi%20Int%27l%20Photos/70001528.JPG,602-1601-ND,70001528,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","Etherlite®","Obsolete","Ethernet to Serial","RS-232","16"
https://www.digi.com/pdf/prd_ts_portserverts816.pdf,//media.digikey.com/Photos/Digi%20Int%27l%20Photos/70001738_primary.jpg,602-1602-ND,70001738,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","PortServer™ TS","Obsolete","Ethernet to Serial","RS-232","16"
https://www.digi.com/pdf/prd_ts_portserverts816.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/70001741(S).jpg,602-1603-ND,70001741,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","PortServer™ TS","Obsolete","Ethernet to Serial","RS-232","8"
