Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Configuration","Copper Ports","Copper Type","Fiber Ports","Fiber Type","SFP/XFP Ports","Features","Distance","MTU","Voltage - Input","Connector Type","Mounting Type","Ingress Protection","Operating Temperature"
http://advdownload.advantech.com/productfile/PIS/BB-856-15731/Product%20-%20Datasheet/IE-iMcV-MediaLinX_iMcV-MediaLinX_4317ds20171129111258.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_856-157xy.jpg,BB-856-15732-ND,BB-856-15732,"B&B SmartWorx, Inc.","IMCV-MEDIALINX, TX/SSFX-SM1550-S",0,23,"340.00000","0","1","Bulk","iMcV-MediaLinX","Active","Managed","Modular - Card","1","10/100","1","100BASE-FX (Singlemode)","-","LFPT, SNMP Manageable","20km","1916","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
-,//media.digikey.com/Photos/B&B%20Electronics/MFG_856-1450x.jpg,856-14501-ND,856-14501,"B&B SmartWorx, Inc.","IMCV-FIBERLINX-II, SFP/SFP (REQU",0,0,"345.00000","0","1","Bulk","iMcV-FiberLinX-II","Active","Managed","Modular - Card","1","10/100","Up to 2","SFP","2 (SFP)","SNMP Manageable","Varies","Jumbo","3.3VDC","RJ45, SFP","Rack Mount","-","0°C ~ 50°C"
-,//media.digikey.com/Photos/B&B%20Electronics/MFG_856-19xyz%20SERIES.jpg,856-19740-ND,856-19740,"B&B SmartWorx, Inc.","IE-MINIFIBERLINX-II MODULE, TP-T",0,0,"345.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://advdownload.advantech.com/productfile/PIS/BB-856-10747/Product%20-%20Datasheet/Giga-MiniMc-SFP_-_Giga-MiniMc-TX-SX_-_TX-LX_1917ds20171129111205.pdf,//media.digikey.com/Photos/B&B%20Electronics/856-10731.jpg,1165-1086-ND,BB-856-10731,"B&B SmartWorx, Inc.",GIGA-MINIMC TX/LX-SM1310-SC,0,34,"350.00000","0","1","Bulk","Giga-MiniMc","Active","-","Fixed","1","10/100/1000","1","Gigabit (Singlemode)","-","-","10km","Jumbo","5VDC","RJ45, SC","Chassis Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/BB-855-10735/Product%20-%20Datasheet/MiniMc-Gigabit_1317ds20171129112028.pdf,//media.digikey.com/photos/B&B%20Electronics/855-10731.jpg,1165-1091-ND,BB-855-10731,"B&B SmartWorx, Inc.",NETWORKING HARDWARE,0,141,"350.00000","0","1","Bulk","MiniMc","Active","-","Fixed","1","10/100/1000","1","Gigabit (Singlemode)","-","-","10km","Jumbo","5VDC","RJ45, SC","Chassis Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/BB-857-11811/Product%20-%20Datasheet/PoE&PoE+_Giga-MiniMc_LFPT_5013ds_AB+B20160328212200.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_857-118xy%20SERIES.jpg,BB-857-11811-ND,BB-857-11811,"B&B SmartWorx, Inc.",POE GIGA-MINIMC 2TX/SFP,0,0,"350.00000","0","1","Bulk","Giga-MiniMc","Active","Unmanaged","Fixed + SFP","2","10/100/1000","Up to 1","SFP","1 (SFP)","LFPT","Varies","Jumbo","100 ~ 240VAC","RJ45, SFP","Chassis Mount","-","0°C ~ 70°C"
-,-,854-17622-ND,854-17622,"B&B SmartWorx, Inc.",IE MINIFIBERLINX-II/TELCO MOD TP,0,0,"352.50000","0","1","Bulk","IE-MiniFiberLinX-II","Active","Managed","Fixed","1","10/100","1","Multimode","-","-","5km","-","-","RJ45, ST","Chassis Mount, DIN Rail","-","-"
-,-,854-17623-ND,854-17623,"B&B SmartWorx, Inc.",IE MINIFIBERLINX-II/TELCO MOD TP,0,0,"352.50000","0","1","Bulk","IE-MiniFiberLinX-II","Active","Managed","Fixed","1","10/100","1","Multimode","-","-","5km","-","-","RJ45, SC","Chassis Mount, DIN Rail","-","-"
http://www.henrich-inc.com/products/switches/DATASHEET/HEMC2G-E-Datasheet.pdf,-,HEMC2G-E-SSC-VL-ND,HEMC2G-E-SSC-VL,Henrich Electronics Corporation,ETHERNET SWITCHDIN-RAIL UNMANAGE,0,0,"359.92400","0","5","-","HEMC2G-E","Active","Switch - Unmanaged","Fixed","1","10/100/1000","1","Gigabit (Singlemode)","-","-","20km","-","24 ~ 52VDC","SC","DIN Rail","IP30","-10°C ~ 60°C"
http://advdownload.advantech.com/productfile/Downloadfile2/1-1EIVC1T/50-80104-00-A1-web_Rebranded_0716.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_850-181xy.jpg,850-18113-ND,850-18113,"B&B SmartWorx, Inc.","IE-IMCV-T1/E1/J1-LINETERM, TP/FI",0,0,"360.00000","0","1","-","IE-iMcV","Active","Managed","Modular - Card","1","T1/E1/J1","1","Singlemode","-","SNMP Manageable","10km","-","-","RJ48, ST","Rack Mount","-","-20°C ~ 70°C"
http://advdownload.advantech.com/productfile/Downloadfile2/1-1EIVC1T/50-80104-00-A1-web_Rebranded_0716.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_850-181xy.jpg,850-18115-ND,850-18115,"B&B SmartWorx, Inc.","IE-IMCV-T1/E1/J1-LINETERM, TP/FI",0,0,"360.00000","0","1","-","IE-iMcV","Active","Managed","Modular - Card","1","T1/E1/J1","1","Singlemode","-","SNMP Manageable","10km","-","-","RJ48, SC","Rack Mount","-","-20°C ~ 70°C"
-,-,854-17620-ND,854-17620,"B&B SmartWorx, Inc.",IE MINIFIBERLINX-II/TELCO MOD TP,0,0,"360.00000","0","1","Bulk","IE-MiniFiberLinX-II","Active","Managed","Fixed","1","10/100","1","Multimode","-","-","2km","-","-","RJ45, ST","Chassis Mount, DIN Rail","-","-"
-,-,854-17621-ND,854-17621,"B&B SmartWorx, Inc.",IE MINIFIBERLINX-II/TELCO MOD TP,0,0,"360.00000","0","1","Bulk","IE-MiniFiberLinX-II","Active","Managed","Fixed","1","10/100","1","Multimode","-","-","2km","-","-","RJ45, SC","Chassis Mount, DIN Rail","-","-"
http://advdownload.advantech.com/productfile/PIS/BB-856-30600/Product%20-%20Datasheet/Giga-McBasic-II_2917ds20171129111122.pdf,-,BB-856-30601-ND,BB-856-30601,"B&B SmartWorx, Inc.","GIGA-MCBASIC-II, TX/SX-MM850-SC",0,0,"360.00000","0","1","-","Giga-McBasic-II","Active","Unmanaged","Fixed + SFP","2","10/100/1000","1","Gigabit (Singlemode, Multimode)","1 (SFP)","LFPT","550m","-","-","RJ45, SFP","DIN Rail","-","-10°C ~ 50°C"
http://advdownload.advantech.com/productfile/Downloadfile3/1-1I7CBVJ/McPCMediaLinX-manual-web_0914.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_855-12xyz%20SERIES.jpg,855-12922-ND,855-12922,"B&B SmartWorx, Inc.","MCPC/PCI-GIGA-MEDIALINX, TX/LX-S",0,0,"367.50000","0","1","Bulk","MediaLinX","Active","-","Modular - Card","1","10/100/1000","1","Gigabit (Singlemode)","-","-","40km","-","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/Downloadfile1/1-1I7DK1D/PoE-McBasic-with-LFPT_R1_0413m.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_852-117xy.jpg,852-11730-ND,852-11730,"B&B SmartWorx, Inc.",POE MCBASIC 2TX/SSFX-SM,0,0,"367.50000","0","1","Bulk","McBasic","Active","-","Fixed","2","10/100","1","100BASE-FX (Singlemode)","-","LFPT","20km","Jumbo","100 ~ 240VAC","RJ45, SC","Chassis Mount","-","0°C ~ 50°C"
-,//media.digikey.com/Photos/B&B%20Electronics/MFG_850-145xy.jpg,850-14520-ND,850-14520,"B&B SmartWorx, Inc.",IMCV SNMP MANAGEABLE CONVRTR,0,0,"370.00000","0","1","Bulk","iMcV","Active","Managed","Modular - Card","-","-","2","100BASE-FX (Multimode, Singlemode)","-","SNMP Manageable","5km, 40km","-","-","ST","Rack Mount","-","0°C ~ 50°C"
-,//media.digikey.com/Photos/B&B%20Electronics/MFG_850-156xy.jpg,BB-850-15618-ND,BB-850-15618,"B&B SmartWorx, Inc.",IMCV SNMP MANAGEABLE CONVRTR,0,0,"370.00000","0","1","Bulk","iMcV","Active","Managed","Modular - Card","1","10/100","1","100BASE-FX (Singlemode)","-","LFPT, SNMP Manageable","40km","-","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HEMC2G-E-Datasheet.pdf,-,HEMC2G-E-SSC-VLW-ND,HEMC2G-E-SSC-VLW,Henrich Electronics Corporation,ETHERNET SWITCHDIN-RAIL UNMANAGE,0,0,"372.33500","0","4","-","HEMC2G-E","Active","Switch - Unmanaged","Fixed","1","10/100/1000","1","Gigabit (Singlemode)","-","-","20km","-","24 ~ 52VDC","SC","DIN Rail","IP30","-40°C ~ 75°C"
http://www.redlion.net/files/138/3430,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_N-Tron302MC.jpg,302MC-SC-ND,302MC-SC,Red Lion Controls,302MC-SC MEDIA CONVERTER,0,0,"373.97000","0","1","Bulk","N-TRON®","Active","-","Fixed","1","10/100","1","100BASE-FX (Multimode)","-","-","-","-","10 ~ 30VDC","RJ45, SC","DIN Rail","-","-20°C ~ 70°C"
http://www.redlion.net/files/138/3430,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_N-Tron302MC.jpg,302MC-ST-ND,302MC-ST,Red Lion Controls,302MC-ST MEDIA CONVERTER,0,0,"373.97000","0","1","Bulk","N-TRON®","Active","-","Fixed","1","10/100","1","100BASE-FX (Multimode)","-","-","-","-","10 ~ 30VDC","RJ45, ST","DIN Rail","-","-20°C ~ 70°C"
http://advdownload.advantech.com/productfile/PIS/BB-855-12920/Product%20-%20Datasheet/McPC-Giga-MediaLinX_4517ds20171129111907.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_855-12xyz%20SERIES.jpg,BB-855-12920-RX-ND,BB-855-12920-RX,"B&B SmartWorx, Inc.","MCPC/PCI-GIGA-MEDIALINX, TX/SX-M",0,0,"375.00000","0","1","Bulk","MediaLinX","Active","-","Modular - Card","1","10/100/1000","1","Gigabit (Multimode)","-","-","550m","-","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/BB-855-12920/Product%20-%20Datasheet/McPC-Giga-MediaLinX_4517ds20171129111907.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_855-12xyz%20SERIES.jpg,BB-855-12920-TX-ND,BB-855-12920-TX,"B&B SmartWorx, Inc.","MCPC/PCI-GIGA-MEDIALINX, TX/SX-M",0,2,"375.00000","0","1","Bulk","MediaLinX","Active","-","Modular - Card","1","10/100/1000","1","Gigabit (Multimode)","-","-","550m","-","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/Downloadfile1/1-1I7DK1D/PoE-McBasic-with-LFPT_R1_0413m.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_852-117xy.jpg,852-11731-ND,852-11731,"B&B SmartWorx, Inc.",POE MCBASIC 2TX/SSFX-SM,0,0,"375.00000","0","1","Bulk","McBasic","Active","-","Fixed","2","10/100","1","100BASE-FX (Singlemode)","-","LFPT","20km","Jumbo","100 ~ 240VAC","RJ45, SC","Chassis Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/Downloadfile1/1-1I7DK1D/PoE-McBasic-with-LFPT_R1_0413m.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_852-117xy.jpg,852-11732-ND,852-11732,"B&B SmartWorx, Inc.",POE MCBASIC 2TX/SSFX-SM,0,0,"375.00000","0","1","Bulk","McBasic","Active","-","Fixed","2","10/100","1","100BASE-FX (Singlemode)","-","LFPT","40km","Jumbo","100 ~ 240VAC","RJ45, SC","Chassis Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/Downloadfile1/1-1I7DK1D/PoE-McBasic-with-LFPT_R1_0413m.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_852-117xy.jpg,852-11733-ND,852-11733,"B&B SmartWorx, Inc.",POE MCBASIC 2TX/SSFX-SM,0,0,"375.00000","0","1","Bulk","McBasic","Active","-","Fixed","2","10/100","1","100BASE-FX (Singlemode)","-","LFPT","40km","Jumbo","100 ~ 240VAC","RJ45, SC","Chassis Mount","-","0°C ~ 50°C"
-,//media.digikey.com/Photos/B&B%20Electronics/MFG_850-18510.jpg,BB-850-18510-ND,BB-850-18510,"B&B SmartWorx, Inc.",IE-IMCV-GIGABIT TX/SFP,0,0,"380.00000","0","1","Bulk","iMcV","Active","Managed","Modular - Card","1","10/100/1000","-","-","1 (SFP)","LFPT, SNMP Manageable","Varies","-","-","RJ45, SFP","Rack Mount","-","-40°C ~ 85°C"
http://advdownload.advantech.com/productfile/PIS/BB-855-10927/Product%20-%20Datasheet/McBasic-TX-FX_4517ds20171129111827.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_855-109xy%20Series.jpg,BB-855-10933-ND,BB-855-10933,"B&B SmartWorx, Inc.","MCBASIC, TX/FX-SM1310/LONG-ST",0,0,"380.00000","0","1","Bulk","McBasic","Active","-","Fixed","1","10/100","1","100BASE-FX (Singlemode)","-","-","80km","-","100 ~ 240VAC","RJ45, ST","Chassis Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/BB-855-10927/Product%20-%20Datasheet/McBasic-TX-FX_4517ds20171129111827.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_855-109xy%20Series.jpg,BB-855-10934-ND,BB-855-10934,"B&B SmartWorx, Inc.","MCBASIC, TX/FX-SM1310/LONG-SC",0,0,"380.00000","0","1","Bulk","McBasic","Active","-","Fixed","1","10/100","1","100BASE-FX (Singlemode)","-","-","80km","-","100 ~ 240VAC","RJ45, SC","Chassis Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/BB-856-10747/Product%20-%20Datasheet/Giga-MiniMc-SFP_-_Giga-MiniMc-TX-SX_-_TX-LX_1917ds20171129111205.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_856-107xy.jpg,BB-856-10732-ND,BB-856-10732,"B&B SmartWorx, Inc.","GIGA-MINIMC, TX/LX-SM1310/PLUS-S",0,0,"380.00000","0","1","Bulk","Giga-MiniMc","Active","-","Fixed","1","10/100/1000","1","Gigabit (Singlemode)","-","-","40km","Jumbo","5VDC","RJ45, SC","Chassis Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/BB-856-15731/Product%20-%20Datasheet/IE-iMcV-MediaLinX_iMcV-MediaLinX_4317ds20171129111258.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_856-157xy.jpg,BB-856-15717-ND,BB-856-15717,"B&B SmartWorx, Inc.","IMCV-MEDIALINX, TX/FX-SM1310/PLU",0,0,"380.00000","0","1","Bulk","iMcV-MediaLinX","Active","Managed","Modular - Card","1","10/100","1","100BASE-FX (Singlemode)","-","LFPT, SNMP Manageable","40km","1916","-","RJ45, ST","Rack Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/BB-856-15731/Product%20-%20Datasheet/IE-iMcV-MediaLinX_iMcV-MediaLinX_4317ds20171129111258.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_856-157xy.jpg,BB-856-15718-ND,BB-856-15718,"B&B SmartWorx, Inc.","IMCV-MEDIALINX, TX/FX-SM1310/PLU",0,16,"380.00000","0","1","Bulk","iMcV-MediaLinX","Active","Managed","Modular - Card","1","10/100","1","100BASE-FX (Singlemode)","-","LFPT, SNMP Manageable","40km","1916","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
http://www.redlion.net/files/138/3415,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_102MC-ST-MDR.jpg,102MCE-SC-15-ND,102MCE-SC-15,Red Lion Controls,102MCE-SC-15 MEDIA CONV.,0,0,"381.02000","0","1","Bulk","N-TRON®","Active","Unmanaged","Fixed","1","10/100","1","100BASE-FX (Singlemode)","-","-","15km","-","10 ~ 30VDC","RJ45, SC","DIN Rail","-","-40°C ~ 80°C"
http://www.redlion.net/files/138/3415,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_102MC-ST-MDR.jpg,102MCE-ST-15-ND,102MCE-ST-15,Red Lion Controls,102MCE-ST-15 MEDIA CONV.,0,0,"381.02000","0","1","Bulk","N-TRON®","Active","Unmanaged","Fixed","1","10/100","1","100BASE-FX (Singlemode)","-","-","15km","-","10 ~ 30VDC","RJ45, ST","DIN Rail","-","-40°C ~ 80°C"
-,-,854-11702-ND,854-11702,"B&B SmartWorx, Inc.",GIGA MINIMC/LFPT MOD TX/LX-MM130,0,0,"382.50000","0","1","-","Giga-MiniMc","Active","Unmanaged","Fixed","1","10/100/1000","1","Multimode","1","LFPT","2km","-","-","RJ45, SC","Chassis Mount","-","-20°C ~ 70°C"
-,-,857-11812S-ND,857-11812S,"B&B SmartWorx, Inc.","POE GIGA-MINIMC, TX/SX-MM850-SC",0,0,"382.50000","0","1","-","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.redlion.net/files/138/4231,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_Sixnet-Net-SL-2ES.jpg,SL-2ES-3SCL-ND,SL-2ES-3SCL,Red Lion Controls,SL2 P CON1 SCSM 60+KM,0,0,"383.69000","0","1","Bulk","Sixnet® Networking","Active","-","Fixed","1","10/100","1","100BASE-FX (Singlemode)","-","-","60km","-","10 ~ 30VDC","RJ45, SC","DIN Rail","IP30","-10°C ~ 60°C"
http://www.redlion.net/files/138/4231,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_Sixnet-Net-SL-2ES.jpg,SL-2ES-3STL-ND,SL-2ES-3STL,Red Lion Controls,SL2 P CON1 STSM 60+KM,0,0,"383.69000","0","1","Bulk","Sixnet® Networking","Active","-","Fixed","1","10/100","1","100BASE-FX (Singlemode)","-","-","60km","-","10 ~ 30VDC","RJ45, ST","DIN Rail","IP30","-10°C ~ 60°C"
http://advdownload.advantech.com/productfile/PIS/BB-102MC-ST/Product%20-%20Datasheet/102MC_Data_Sheet20171129105933.pdf,-,102MCE-ST-40BB-ND,102MCE-ST-40,"B&B SmartWorx, Inc.","10/100TX-100FX MEDIACONV,SM,ST,4",0,0,"386.00000","0","1","-","N-TRON®","Active","Unmanaged","Fixed","1","10/100","1","100BASE-FX (Singlemode)","-","-","40km","-","10 ~ 30VDC","RJ45","DIN Rail","-","-40°C ~ 80°C"
http://advdownload.advantech.com/productfile/PIS/BB-302MC-ST/Product%20-%20Datasheet/302MCN_Data_Sheet20171129110007.pdf,-,302MC-STBB-ND,302MC-ST,"B&B SmartWorx, Inc.","10/100TX-100FX MEDIA CONV,MM,ST",0,0,"386.25000","0","1","-","N-TRON®","Active","Unmanaged","Fixed","1","10/100","1","100BASE-FX (Multimode)","-","-","-","-","10 ~ 30VDC","RJ45","DIN Rail","-","-20°C ~ 70°C"
http://www.redlion.net/files/138/3415,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_102MC-ST-MDR.jpg,102MCE-SC-15-MDR-ND,102MCE-SC-15-MDR,Red Lion Controls,102MCE-SC-15-MDR; MDR OPT,0,0,"388.08000","0","1","Bulk","N-TRON®","Active","Unmanaged","Fixed","1","10/100","1","100BASE-FX (Singlemode)","-","-","15km","-","10 ~ 30VDC","RJ45, SC","DIN Rail","-","-40°C ~ 80°C"
http://www.redlion.net/files/138/3415,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_102MC-ST-MDR.jpg,102MCE-ST-15-MDR-ND,102MCE-ST-15-MDR,Red Lion Controls,102MCE-ST-15-MDR; MDR OPT,0,0,"388.08000","0","1","Bulk","N-TRON®","Active","Unmanaged","Fixed","1","10/100","1","100BASE-FX (Singlemode)","-","-","15km","-","10 ~ 30VDC","RJ45, ST","DIN Rail","-","-40°C ~ 80°C"
-,-,BB-854-19752-ND,BB-854-19752,"B&B SmartWorx, Inc.","IE-MINIMC MODULE, TP-TX/SSFX-SM1",0,0,"390.00000","0","1","-","IE-MiniMc","Active","Unmanaged","Fixed","2","10/100","1","100BASE-FX (Singlemode)","-","-","20km","-","-","RJ45, SC","DIN Rail","-","-40°C ~ 85°C"
-,-,BB-854-19753-ND,BB-854-19753,"B&B SmartWorx, Inc.","IE-MINIMC MODULE, TP-TX/SSFX-SM1",0,0,"390.00000","0","1","-","IE-MiniMc","Active","Unmanaged","Fixed","2","10/100","1","100BASE-FX (Singlemode)","-","-","20km","-","-","RJ45, SC","DIN Rail","-","-40°C ~ 85°C"
-,//media.digikey.com/Photos/B&B%20Electronics/MFG_850-156xy.jpg,850-15617-ND,850-15617,"B&B SmartWorx, Inc.",IMCV SNMP MANAGEABLE CONVRTR,0,0,"393.13000","0","1","Bulk","iMcV","Active","Managed","Modular - Card","1","10/100","1","100BASE-FX (Singlemode)","-","LFPT, SNMP Manageable","40km","-","-","RJ45, ST","Rack Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/BB-102MC-ST/Product%20-%20Datasheet/102MC_Data_Sheet20171129105933.pdf,-,102MCE-SC-15BB-ND,102MCE-SC-15,"B&B SmartWorx, Inc.","10/100TX-100FX MEDIACONV,SM,SC,1",0,0,"393.75000","0","1","-","N-TRON®","Active","Unmanaged","Fixed","1","10/100","1","100BASE-FX (Singlemode)","-","-","15km","-","10 ~ 30VDC","RJ45","DIN Rail","-","-40°C ~ 80°C"
http://advdownload.advantech.com/productfile/PIS/BB-102MC-ST/Product%20-%20Datasheet/102MC_Data_Sheet20171129105933.pdf,-,102MCE-ST-15BB-ND,102MCE-ST-15,"B&B SmartWorx, Inc.","10/100TX-100FX MEDIACONV,SM,ST,1",0,0,"393.75000","0","1","-","N-TRON®","Active","Unmanaged","Fixed","1","10/100","1","100BASE-FX (Singlemode)","-","-","15km","-","10 ~ 30VDC","RJ45","DIN Rail","-","-40°C ~ 80°C"
-,-,854-17722-ND,854-17722,"B&B SmartWorx, Inc.",IE MINIFIBERLINX-II/LASTGASP MOD,0,0,"397.50000","0","1","Bulk","IE-MiniFiberLinX-II","Active","Managed","Fixed","1","10/100","1","Multimode","-","-","5km","-","-","RJ45, ST","Chassis Mount, DIN Rail","-","-"
-,-,854-17723-ND,854-17723,"B&B SmartWorx, Inc.",IE MINIFIBERLINX-II/LASTGASP MOD,0,0,"397.50000","0","1","Bulk","IE-MiniFiberLinX-II","Active","Managed","Fixed","1","10/100","1","100BASE-FX (Multimode)","-","-","5km","-","-","RJ45, SC","Chassis Mount, DIN Rail","-","-"
http://advdownload.advantech.com/productfile/PIS/BB-850-18108/Product%20-%20Datasheet/IE-IMcV-T1-E1-J1_LineTerm_1017ds20171129111320.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_850-181xy.jpg,BB-850-18100-ND,BB-850-18100,"B&B SmartWorx, Inc.","IE-IMCV-T1/E1/J1-LINETERM, TP/SF",0,0,"400.00000","0","1","Bulk","iMcV","Active","Managed","Modular - Card","1","T1/E1/J1","Up to 1","SFP","1 (SFP)","SNMP Manageable","Varies","-","-","RJ48, SFP","Rack Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/BB-855-19724/Product%20-%20Datasheet/IE-MiniMc_1217ds20171129111415.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_855-19xyz%20Series.jpg,BB-855-19752-ND,BB-855-19752,"B&B SmartWorx, Inc.","IE-MINIMC, TP-TX/SSFX-SM1310-SC",0,45,"400.00000","0","1","Bulk","IE-MiniMc","Active","-","Fixed","1","10/100","1","100BASE-FX (Singlemode)","-","-","20km","1916","7 ~ 50VDC","RJ45, SC","Chassis Mount","-","-40°C ~ 85°C"
http://advdownload.advantech.com/productfile/PIS/BB-855-19724/Product%20-%20Datasheet/IE-MiniMc_1217ds20171129111415.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_855-19xyz%20Series.jpg,BB-855-19753-ND,BB-855-19753,"B&B SmartWorx, Inc.","IE-MINIMC, TP-TX/SSFX-SM1550-SC",0,33,"400.00000","0","1","Bulk","IE-MiniMc","Active","-","Fixed","1","10/100","1","100BASE-FX (Singlemode)","-","-","20km","1916","7 ~ 50VDC","RJ45, SC","Chassis Mount","-","-40°C ~ 85°C"
http://advdownload.advantech.com/productfile/PIS/BB-856-10747/Product%20-%20Datasheet/Giga-MiniMc-SFP_-_Giga-MiniMc-TX-SX_-_TX-LX_1917ds20171129111205.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_856-107xy.jpg,BB-856-10734-ND,BB-856-10734,"B&B SmartWorx, Inc.","GIGA-MINIMC, TX/SSLX-SM1310-SC (",0,0,"400.00000","0","1","Bulk","Giga-MiniMc","Active","-","Fixed","1","10/100/1000","1","Gigabit (Singlemode)","-","-","15km","Jumbo","5VDC","RJ45, SC","Chassis Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/BB-856-10747/Product%20-%20Datasheet/Giga-MiniMc-SFP_-_Giga-MiniMc-TX-SX_-_TX-LX_1917ds20171129111205.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_856-107xy.jpg,BB-856-10735-ND,BB-856-10735,"B&B SmartWorx, Inc.","GIGA-MINIMC, TX/SSLX-SM1550-SC (",0,6,"400.00000","0","1","Bulk","Giga-MiniMc","Active","-","Fixed","1","10/100/1000","1","Gigabit (Singlemode)","-","-","15km","Jumbo","5VDC","RJ45, SC","Chassis Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/BB-856-15731/Product%20-%20Datasheet/IE-iMcV-MediaLinX_iMcV-MediaLinX_4317ds20171129111258.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_856-157xy.jpg,BB-856-15733-ND,BB-856-15733,"B&B SmartWorx, Inc.","IMCV-MEDIALINX, TX/SSFX-SM1310/P",0,0,"400.00000","0","1","Bulk","iMcV-MediaLinX","Active","Managed","Modular - Card","1","10/100","1","100BASE-FX (Singlemode)","-","LFPT, SNMP Manageable","40km","1916","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/BB-856-30600/Product%20-%20Datasheet/Giga-McBasic-II_2917ds20171129111122.pdf,-,BB-856-30604-ND,BB-856-30604,"B&B SmartWorx, Inc.","GIGA-MCBASIC-II, TX/LX-SM1310/PL",0,0,"400.00000","0","1","-","Giga-McBasic-II","Active","Unmanaged","Fixed + SFP","2","10/100/1000","1","Gigabit (Singlemode, Multimode)","1 (SFP)","LFPT","40km","-","-","RJ45, SFP","DIN Rail","-","-10°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/EKI-2741F/Product%20-%20Datasheet/EKI-2741F-BE_DS(10.18.17)20171109171942.pdf,-,EKI-2741SXI-BE-ND,EKI-2741SXI-BE,"B&B SmartWorx, Inc.",MEDIA CONVERTER GBE-MULTI FIBER,0,0,"401.50000","0","1","-","-","Active","Unmanaged","Fixed","1","10/100/1000","1","Gigabit (Multimode)","-","LFPT","550m","-","12 ~ 48VDC","RJ45, SC","DIN Rail","IP30","-10°C ~ 60°C"
-,-,854-17720-ND,854-17720,"B&B SmartWorx, Inc.",IE MINIFIBERLINX-II/LASTGASP MOD,0,0,"405.00000","0","1","Bulk","IE-MiniFiberLinX-II","Active","Managed","Fixed","1","10/100","1","Multimode","-","-","2km","-","-","RJ45, ST","Chassis Mount, DIN Rail","-","-"
