Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Connector Type","Number of Contacts","Gender","Specifications","Mounting Type","Mounting Feature","Termination","Features","Ingress Protection","Operating Temperature","Number of Ports","Current Rating (Amps)","Voltage - Rated","Mating Cycles","Shielding"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1734346&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-1734346-1.JPG,A110862TR-ND,1-1734346-1,TE Connectivity AMP Connectors,CONN RCPT USB2.0 TYPEB 4P SMD RA,3600,0,"1.38165","0","200","Tape & Reel (TR)","-","Active","USB - B","4","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Board Guide, Solder Retention","-","0°C ~ 50°C","1","1A","30VAC","1500","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1734346&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-1734346-1.JPG,A110862CT-ND,1-1734346-1,TE Connectivity AMP Connectors,CONN RCPT USB2.0 TYPEB 4P SMD RA,4407,0,"1.95000","0","1","Cut Tape (CT)","-","Active","USB - B","4","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Board Guide, Solder Retention","-","0°C ~ 50°C","1","1A","30VAC","1500","-"
https://www.mill-max.com/assets/pdfs/148.pdf,//media.digikey.com/photos/Mill-Max%20Mfg%20Photos/896-43-004-00-000000.jpg,ED90065-ND,896-43-004-00-000000,Mill-Max Manufacturing Corp.,CONN RCPT USB2.0 TYPEA 4P SMD RA,55520,0,"1.39000","0","1","Tray","896","Active","USB - A","4","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Board Lock","-","-","1","1A","30VAC","1500","Shielded"
https://www.mill-max.com/assets/pdfs/148.pdf,//media.digikey.com/photos/Mill-Max%20Mfg%20Photos/897-43-004-90-000000.jpg,ED90064-ND,897-43-004-90-000000,Mill-Max Manufacturing Corp.,CONN RCPT USB2.0 TYPEB 4POS R/A,6794,0,"1.39000","0","1","Tray","897","Active","USB - B","4","Receptacle","USB 2.0","Through Hole, Right Angle","Horizontal","Solder","Board Lock","-","-","1","1A","30VAC","1500","Shielded"
https://www.molex.com/pdm_docs/sd/482040001_sd.pdf,//media.digikey.com/Photos/Molex/0482040001.jpg,WM17532-ND,0482040001,Molex,CONN RCPT USB2.0 TYPEA 4POS R/A,6262,0,"1.40000","0","1","Tray","48204","Active","USB - A","4","Receptacle","USB 2.0","Through Hole, Right Angle","Vertical","Solder","Board Lock","-","-55°C ~ 85°C","1","1.5A","30VAC","-","Shielded"
https://www.digikey.com/api/videos/videoplayer/smallplayer/1646379495001,//media.digikey.com/Photos/Molex/467651001.jpg,WM1282TR-ND,0467651001,Molex,CONN RCP MICRO HDMI 19POS SMD RA,10000,0,"1.41075","0","1000","Tape & Reel (TR)","46765","Active","HDMI - Micro","19","Receptacle","-","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-30°C ~ 85°C","1","0.8A","30V","5000","Shielded"
https://www.molex.com/pdm_docs/sd/467651001_sd.pdf,//media.digikey.com/Photos/Molex/467651001.jpg,WM1282CT-ND,0467651001,Molex,CONN RCP MICRO HDMI 19POS SMD RA,10449,0,"2.59000","0","1","Cut Tape (CT)","46765","Active","HDMI - Micro","19","Receptacle","-","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-30°C ~ 85°C","1","0.8A","30V","5000","Shielded"
https://www.digikey.com/api/videos/videoplayer/smallplayer/1646379495001,//media.digikey.com/Photos/Molex/467651001.jpg,WM1282DKR-ND,0467651001,Molex,CONN RCP MICRO HDMI 19POS SMD RA,10449,0,"Digi-Reel","0","1","Digi-Reel®","46765","Active","HDMI - Micro","19","Receptacle","-","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-30°C ~ 85°C","1","0.8A","30V","5000","Shielded"
https://www.digikey.com/api/videos/videoplayer/smallplayer/1646377551001,//media.digikey.com/Photos/Molex/467650001.jpg,WM1281TR-ND,0467650001,Molex,CONN RCP MICRO HDMI 19POS SMD RA,9000,0,"1.41075","0","1000","Tape & Reel (TR)","46765","Active","HDMI - Micro","19","Receptacle","-","Surface Mount, Right Angle","Horizontal","Solder","Solder Retention","-","-30°C ~ 85°C","1","0.8A","30V","5000","Shielded"
https://www.molex.com/pdm_docs/sd/467650001_sd.pdf,//media.digikey.com/Photos/Molex/467650001.jpg,WM1281CT-ND,0467650001,Molex,CONN RCP MICRO HDMI 19POS SMD RA,9394,0,"2.59000","0","1","Cut Tape (CT)","46765","Active","HDMI - Micro","19","Receptacle","-","Surface Mount, Right Angle","Horizontal","Solder","Solder Retention","-","-30°C ~ 85°C","1","0.8A","30V","5000","Shielded"
https://www.digikey.com/api/videos/videoplayer/smallplayer/1646379495001,//media.digikey.com/Photos/Molex/467650001.jpg,WM1281DKR-ND,0467650001,Molex,CONN RCP MICRO HDMI 19POS SMD RA,9394,0,"Digi-Reel","0","1","Digi-Reel®","46765","Active","HDMI - Micro","19","Receptacle","-","Surface Mount, Right Angle","Horizontal","Solder","Solder Retention","-","-30°C ~ 85°C","1","0.8A","30V","5000","Shielded"
https://www.molex.com/pdm_docs/sd/467652001_sd.pdf,//media.digikey.com/Photos/Molex/467652001.jpg,WM1280TR-ND,0467652001,Molex,CONN RCP MICRO HDMI 19POS SMD RA,8000,0,"1.41075","0","1000","Tape & Reel (TR)","46765","Active","HDMI - Micro","19","Receptacle","-","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Solder Retention","-","-30°C ~ 85°C","1","0.8A","30V","5000","Shielded"
https://www.molex.com/pdm_docs/sd/467652001_sd.pdf,//media.digikey.com/Photos/Molex/467652001.jpg,WM1280CT-ND,0467652001,Molex,CONN RCP MICRO HDMI 19POS SMD RA,8924,0,"2.59000","0","1","Cut Tape (CT)","46765","Active","HDMI - Micro","19","Receptacle","-","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Solder Retention","-","-30°C ~ 85°C","1","0.8A","30V","5000","Shielded"
https://www.molex.com/pdm_docs/sd/467652001_sd.pdf,//media.digikey.com/Photos/Molex/467652001.jpg,WM1280DKR-ND,0467652001,Molex,CONN RCP MICRO HDMI 19POS SMD RA,8924,0,"Digi-Reel","0","1","Digi-Reel®","46765","Active","HDMI - Micro","19","Receptacle","-","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Solder Retention","-","-30°C ~ 85°C","1","0.8A","30V","5000","Shielded"
https://www.molex.com/pdm_docs/sd/673298001_sd.pdf,//media.digikey.com/photos/Molex/67329-8001.JPG,WM17151-ND,0673298001,Molex,CONN RCPT USB2.0 TYPEA 4POS R/A,3595,0,"1.42000","0","1","Tray","67329","Active","USB - A","4","Receptacle","USB 2.0","Through Hole, Right Angle","Vertical","Solder","Board Lock","-","-","1","1A","-","-","Shielded"
http://www.jst-mfg.com/product/pdf/eng/eUB-micro-USB1.pdf,//media.digikey.com/Photos/JST%20Photos/UB-MC5BR3-SDWP604-4S-TF.JPG,455-2932-2-ND,UB-MC5BR3-SDWP604-4S-TF,JST Sales America Inc.,CONN RCP MICRO USB B 5POS SMD RA,0,0,"1.42673","0","1500","Tape & Reel (TR)","UB","Active","USB - micro B","5","Receptacle","-","Surface Mount, Right Angle","Horizontal","Solder","Board Guide, Solder Retention","Waterproof","-30°C ~ 85°C","1","0.5A, 1A, 1.8A","30VAC/DC","10000","Unshielded"
http://www.jst-mfg.com/product/pdf/eng/eUB-micro-USB1.pdf,//media.digikey.com/Photos/JST%20Photos/UB-MC5BR3-SDWP604-4S-TF.JPG,455-2932-1-ND,UB-MC5BR3-SDWP604-4S-TF,JST Sales America Inc.,CONN RCP MICRO USB B 5POS SMD RA,454,0,"2.71000","0","1","Cut Tape (CT)","UB","Active","USB - micro B","5","Receptacle","-","Surface Mount, Right Angle","Horizontal","Solder","Board Guide, Solder Retention","Waterproof","-30°C ~ 85°C","1","0.5A, 1A, 1.8A","30VAC/DC","10000","Unshielded"
http://www.jst-mfg.com/product/pdf/eng/eUB-micro-USB1.pdf,//media.digikey.com/Photos/JST%20Photos/UB-MC5BR3-SDWP604-4S-TF.JPG,455-2932-6-ND,UB-MC5BR3-SDWP604-4S-TF,JST Sales America Inc.,CONN RCP MICRO USB B 5POS SMD RA,454,0,"Digi-Reel","0","1","Digi-Reel®","UB","Active","USB - micro B","5","Receptacle","-","Surface Mount, Right Angle","Horizontal","Solder","Board Guide, Solder Retention","Waterproof","-30°C ~ 85°C","1","0.5A, 1A, 1.8A","30VAC/DC","10000","Unshielded"
https://www.molex.com/pdm_docs/sd/670688000_sd.pdf,//media.digikey.com/photos/Molex/67068-8000.jpg,WM17113-ND,0670688000,Molex,CONN RCPT USB2.0 TYPEB 4POS R/A,12675,6000,"1.43000","0","1","Tray","67068","Active","USB - B","4","Receptacle","USB 2.0","Through Hole, Right Angle","Horizontal","Solder","Board Lock","-","0°C ~ 50°C","1","1.5A","30V","1500","Shielded"
https://www.jae.com/direct/topics/topics_file_download/topics_id=66515&ext_no=06&index=1&_lang=en,//media.digikey.com/Photos/JAE%20Elect%20Photos/DX07S024XJ1R1100.JPG,670-2848-2-ND,DX07S024XJ1R1100,JAE Electronics,CONN RCP USB3.1 TYPEC 24P SMD RA,7700,0,"1.44000","0","1100","Tape & Reel (TR)","DX07","Active","USB - C","24","Receptacle","USB 3.1 (USB 3.1 Gen 2, Superspeed+)","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Board Guide","-","-30°C ~ 80°C","1","0.25A, 1.25A","20V","10000","Shielded"
https://www.jae.com/direct/topics/topics_file_download/topics_id=66515&ext_no=06&index=1&_lang=en,//media.digikey.com/Photos/JAE%20Elect%20Photos/DX07S024XJ1R1100.JPG,670-2848-1-ND,DX07S024XJ1R1100,JAE Electronics,CONN RCP USB3.1 TYPEC 24P SMD RA,9038,0,"2.64000","0","1","Cut Tape (CT)","DX07","Active","USB - C","24","Receptacle","USB 3.1 (USB 3.1 Gen 2, Superspeed+)","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Board Guide","-","-30°C ~ 80°C","1","0.25A, 1.25A","20V","10000","Shielded"
https://www.jae.com/direct/topics/topics_file_download/topics_id=66515&ext_no=06&index=1&_lang=en,//media.digikey.com/Photos/JAE%20Elect%20Photos/DX07S024XJ1R1100.JPG,670-2848-6-ND,DX07S024XJ1R1100,JAE Electronics,CONN RCP USB3.1 TYPEC 24P SMD RA,9038,0,"Digi-Reel","0","1","Digi-Reel®","DX07","Active","USB - C","24","Receptacle","USB 3.1 (USB 3.1 Gen 2, Superspeed+)","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Board Guide","-","-30°C ~ 80°C","1","0.25A, 1.25A","20V","10000","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=292304&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/292304-1.jpg,A31725-ND,292304-1,TE Connectivity AMP Connectors,CONN RCPT USB2.0 TYPEB 4POS R/A,11915,0,"1.45000","0","1","Tray","-","Active","USB - B","4","Receptacle","USB 2.0","Through Hole, Right Angle","Horizontal","Solder","Board Lock","-","-55°C ~ 85°C","1","1A per Contact","30VAC","1500","Shielded"
https://www.molex.com/pdm_docs/sd/565790576_sd.pdf,//media.digikey.com/Photos/Molex/0565790576.JPG,WM17122TR-ND,0565790576,Molex,CONN RCPT USB2.0 MINI AB SMD R/A,12800,0,"1.45028","0","800","Tape & Reel (TR)","56579","Active","USB - mini AB","5","Receptacle","USB 2.0 OTG","Surface Mount, Right Angle","Horizontal","Solder","Solder Retention","-","-20°C ~ 85°C","1","1A","30VAC/DC","-","Shielded"
https://www.molex.com/pdm_docs/sd/565790576_sd.pdf,//media.digikey.com/Photos/Molex/0565790576.JPG,WM17122CT-ND,0565790576,Molex,CONN RCPT USB2.0 MINI AB SMD R/A,13098,0,"2.53000","0","1","Cut Tape (CT)","56579","Active","USB - mini AB","5","Receptacle","USB 2.0 OTG","Surface Mount, Right Angle","Horizontal","Solder","Solder Retention","-","-20°C ~ 85°C","1","1A","30VAC/DC","-","Shielded"
https://www.molex.com/pdm_docs/sd/565790576_sd.pdf,//media.digikey.com/Photos/Molex/0565790576.JPG,WM17122DKR-ND,0565790576,Molex,CONN RCPT USB2.0 MINI AB SMD R/A,13098,0,"Digi-Reel","0","1","Digi-Reel®","56579","Active","USB - mini AB","5","Receptacle","USB 2.0 OTG","Surface Mount, Right Angle","Horizontal","Solder","Solder Retention","-","-20°C ~ 85°C","1","1A","30VAC/DC","-","Shielded"
https://www.jae.com/direct/topics/topics_file_download/topics_id=66513&ext_no=06&index=1&_lang=en,//media.digikey.com/Photos/JAE%20Elect%20Photos/MFG_DX07S024WJ3.jpg,670-2950-2-ND,DX07S024WJ3R400,JAE Electronics,CONN RCPT USB3.1 TYPEC 24POS SMD,6800,0,"1.48200","0","400","Tape & Reel (TR)","DX07","Active","USB - C","24","Receptacle","USB 3.1 (USB 3.1 Gen 2, Superspeed+)","Surface Mount","Vertical","Solder","Board Guide","-","-30°C ~ 80°C","1","5A","20V","10000","Unshielded"
https://www.jae.com/direct/topics/topics_file_download/topics_id=66513&ext_no=06&index=1&_lang=en,//media.digikey.com/Photos/JAE%20Elect%20Photos/MFG_DX07S024WJ3.jpg,670-2950-1-ND,DX07S024WJ3R400,JAE Electronics,CONN RCPT USB3.1 TYPEC 24POS SMD,7008,0,"2.32000","0","1","Cut Tape (CT)","DX07","Active","USB - C","24","Receptacle","USB 3.1 (USB 3.1 Gen 2, Superspeed+)","Surface Mount","Vertical","Solder","Board Guide","-","-30°C ~ 80°C","1","5A","20V","10000","Unshielded"
https://www.jae.com/direct/topics/topics_file_download/topics_id=66513&ext_no=06&index=1&_lang=en,//media.digikey.com/Photos/JAE%20Elect%20Photos/MFG_DX07S024WJ3.jpg,670-2950-6-ND,DX07S024WJ3R400,JAE Electronics,CONN RCPT USB3.1 TYPEC 24POS SMD,7008,0,"Digi-Reel","0","1","Digi-Reel®","DX07","Active","USB - C","24","Receptacle","USB 3.1 (USB 3.1 Gen 2, Superspeed+)","Surface Mount","Vertical","Solder","Board Guide","-","-30°C ~ 80°C","1","5A","20V","10000","Unshielded"
https://www.molex.com/pdm_docs/sd/476591002_sd.pdf,//media.digikey.com/Photos/Molex/0476591000.JPG,WM12776TR-ND,0476591002,Molex,CONN RCPT HDMI 19POS SMD,3000,0,"1.49165","0","200","Tape & Reel (TR)","47659","Last Time Buy","HDMI","19","Receptacle","-","Surface Mount, Through Hole","Vertical","Solder","Pick and Place","-","-20°C ~ 85°C","1","0.5A per Contact","40VDC","-","Shielded"
https://www.molex.com/pdm_docs/sd/476591002_sd.pdf,//media.digikey.com/Photos/Molex/0476591000.JPG,WM12776CT-ND,0476591002,Molex,CONN RCPT HDMI 19POS SMD,3135,0,"2.11000","0","1","Cut Tape (CT)","47659","Last Time Buy","HDMI","19","Receptacle","-","Surface Mount, Through Hole","Vertical","Solder","Pick and Place","-","-20°C ~ 85°C","1","0.5A per Contact","40VDC","-","Shielded"
https://www.molex.com/pdm_docs/sd/476591002_sd.pdf,//media.digikey.com/Photos/Molex/0476591000.JPG,WM12776DKR-ND,0476591002,Molex,CONN RCPT HDMI 19POS SMD,3135,0,"Digi-Reel","0","1","Digi-Reel®","47659","Last Time Buy","HDMI","19","Receptacle","-","Surface Mount, Through Hole","Vertical","Solder","Pick and Place","-","-20°C ~ 85°C","1","0.5A per Contact","40VDC","-","Shielded"
https://www.amphenolcanada.com/ProductSearch/Drawings/AC/GSB317131HR.pdf,//media.digikey.com/Photos/Amphenol%20Photos/GSB317131HR.jpg,GSB317131HR-ND,GSB317131HR,Amphenol ICC (Commercial Products),CONN PLUG USB3.0 TYPEA 9POS SLD,5951,0,"1.50000","0","1","Tray","GSB3","Active","USB - A","9","Plug","USB 3.0 (USB 3.1 Gen 1, Superspeed)","Free Hanging (In-Line)","-","Solder","-","-","-20°C ~ 60°C","1","0.25A, 1.8A","30VAC","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1734753&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1734753-1.JPG,A107790-ND,1734753-1,TE Connectivity AMP Connectors,CONN RCPT USB2.0 MINI B VERT,40849,0,"1.53000","0","1","Tray","-","Active","USB - mini B","5","Receptacle","USB 2.0","Through Hole","Vertical","Solder","Board Lock","-","-20°C ~ 60°C","1","1A","30VAC","5000","Shielded"
http://www.cnctech.us/pdfs/2000-1-2-41-00-BK.pdf,//media.digikey.com/Photos/CnC%20Tech/MFG_2000-1-2-41-00-BK.jpg,1175-1703-ND,2000-1-2-41-00-BK,CNC Tech,CONN RCPT HDMI 19POS SMD R/A,13971,0,"1.54000","0","1","Tray","-","Active","HDMI","19","Receptacle","-","Surface Mount, Right Angle","Horizontal","Solder","Board Guide, Solder Retention","-","-20°C ~ 85°C","1","0.5A","-","10000","-"
//media.digikey.com/pdf/Data%20Sheets/EDAC%20PDFs/690-004-x60-023.pdf,//media.digikey.com/photos/EDAC%20Photos/690-004-660-023.JPG,151-1083-ND,690-004-660-023,EDAC Inc.,CONN RCPT USB2.0 TYPEB 4POS VERT,13728,0,"1.54000","0","1","Bulk","690","Active","USB - B","4","Receptacle","USB 2.0","Through Hole","Vertical","Solder","Board Lock","-","-55°C ~ 85°C","1","-","-","1500","Unshielded"
https://www.molex.com/pdm_docs/sd/894858000_sd.pdf,//media.digikey.com/Photos/Molex/0894858000.jpg,WM17112-ND,0894858000,Molex,CONN RCPT USB2.0 TYPEA 4POS R/A,8353,0,"1.54000","0","1","Tray","89485","Active","USB - A","4","Receptacle","USB 2.0","Through Hole, Right Angle","Vertical","Solder","Board Lock","-","0°C ~ 50°C","1","1A per Contact","750VAC","-","Shielded"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/72309.pdf,//media.digikey.com/photos/FCI%20Photos/72309-8034BLF.JPG,609-1040-ND,72309-8034BLF,Amphenol ICC (FCI),CONN RCPT USB2.0 TYPEA STACK R/A,23982,0,"1.55000","0","1","Tube","72309","Active","USB - A, Stacked","8","Receptacle","USB 2.0","Through Hole, Right Angle","Horizontal","Solder","Board Lock","-","-55°C ~ 85°C","2","1.5A per Contact","-","1500","Unshielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1734775&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-1734775-1.JPG,A108852-ND,1-1734775-1,TE Connectivity AMP Connectors,CONN RCPT USB2.0 TYPEA 4POS R/A,10041,0,"1.60000","0","1","Tray","-","Active","USB - A","4","Receptacle","USB 2.0","Through Hole, Right Angle","Vertical","Solder","Board Lock","-","-","1","-","-","-","Shielded"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/gsb3111xxxhr.pdf,//media.digikey.com/Photos/Amphenol%20Photos/gsb311131hr.jpg,GSB311131HR-ND,GSB311131HR,Amphenol ICC (Commercial Products),CONN RCPT USB3.0 TYPEA 9POS R/A,2923,0,"1.60000","0","1","Tray","GSB3","Active","USB - A","9","Receptacle","USB 3.0 (USB 3.1 Gen 1, Superspeed)","Through Hole, Right Angle","Horizontal","Solder","Board Lock","-","-","1","0.25A, 1.8A","30VAC","5000","Shielded"
http://files.edac.net/690-W05-290-483.pdf,//media.digikey.com/Photos/EDAC%20Photos/690-W05-290-483.jpg,151-1244-2-ND,690-W05-290-483,EDAC Inc.,CONN RCPT USB1.0 MICRO B SMD R/A,13200,0,"1.65300","0","1100","Tape & Reel (TR)","690W","Active","USB - micro B","5","Receptacle","USB 1.0","Surface Mount, Right Angle","Flange, Horizontal","Solder","Solder Retention","IP67 - Dust Tight, Waterproof","-25°C ~ 85°C","1","1A per Contact","-","-","Unshielded"
http://files.edac.net/690-W05-290-483.pdf,//media.digikey.com/Photos/EDAC%20Photos/690-W05-290-483.jpg,151-1244-1-ND,690-W05-290-483,EDAC Inc.,CONN RCPT USB1.0 MICRO B SMD R/A,14763,0,"3.14000","0","1","Cut Tape (CT)","690W","Active","USB - micro B","5","Receptacle","USB 1.0","Surface Mount, Right Angle","Flange, Horizontal","Solder","Solder Retention","IP67 - Dust Tight, Waterproof","-25°C ~ 85°C","1","1A per Contact","-","-","Unshielded"
http://files.edac.net/690-W05-290-483.pdf,//media.digikey.com/Photos/EDAC%20Photos/690-W05-290-483.jpg,151-1244-6-ND,690-W05-290-483,EDAC Inc.,CONN RCPT USB1.0 MICRO B SMD R/A,14763,0,"Digi-Reel","0","1","Digi-Reel®","690W","Active","USB - micro B","5","Receptacle","USB 1.0","Surface Mount, Right Angle","Flange, Horizontal","Solder","Solder Retention","IP67 - Dust Tight, Waterproof","-25°C ~ 85°C","1","1A per Contact","-","-","Unshielded"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_5765_CO.pdf,//media.digikey.com/Photos/Assmann%20Photos/A-USB%5E3-A-LP%5ESMT-R.jpg,AE10703-ND,A-USB3 A-LP-SMT1,Assmann WSW Components,CONN PLUG USB3.0 TYPEA 9P SMD RA,13559,0,"1.67000","0","1","Tray","-","Active","USB - A","9","Plug","USB 3.0 (USB 3.1 Gen 1, Superspeed)","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Board Lock","-","-40°C ~ 85°C","1","0.25A, 1A","-","5000","-"
https://katalog.we-online.de/em/datasheet/685119134923.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/685119134923.jpg,732-2737-2-ND,685119134923,Wurth Electronics Inc.,CONN RCPT HDMI 19POS SMD R/A,2000,0,"1.67400","0","250","Tape & Reel (TR)","WR-COM","Active","HDMI","19","Receptacle","-","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-25°C ~ 85°C","1","0.5A","40VAC","-","Shielded"
https://katalog.we-online.de/em/datasheet/685119134923.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/685119134923.jpg,732-2737-1-ND,685119134923,Wurth Electronics Inc.,CONN RCPT HDMI 19POS SMD R/A,2157,0,"2.36000","0","1","Cut Tape (CT)","WR-COM","Active","HDMI","19","Receptacle","-","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-25°C ~ 85°C","1","0.5A","40VAC","-","Shielded"
https://katalog.we-online.de/em/datasheet/685119134923.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/685119134923.jpg,732-2737-6-ND,685119134923,Wurth Electronics Inc.,CONN RCPT HDMI 19POS SMD R/A,2157,0,"Digi-Reel","0","1","Digi-Reel®","WR-COM","Active","HDMI","19","Receptacle","-","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-25°C ~ 85°C","1","0.5A","40VAC","-","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2013978&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2013978-1.JPG,A107963TR-ND,2013978-1,TE Connectivity AMP Connectors,CONN RCPT MINI HDMI 19POS SMD RA,12000,0,"1.69570","0","800","Tape & Reel (TR)","-","Active","HDMI - Mini","19","Receptacle","-","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Solder Retention","-","-25°C ~ 70°C","1","0.5A","40VAC","5000","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2013978&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2013978-1.JPG,A107963CT-ND,2013978-1,TE Connectivity AMP Connectors,CONN RCPT MINI HDMI 19POS SMD RA,12605,0,"3.23000","0","1","Cut Tape (CT)","-","Active","HDMI - Mini","19","Receptacle","-","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Solder Retention","-","-25°C ~ 70°C","1","0.5A","40VAC","5000","-"
