Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Kit Type","Main Purpose","Interconnect System","Suggested Programming Environment","Utilized IC / Part","Included MCU/MPU Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Particle%20PDFs/SensorKit3G_Eur_Asia_Afr_Web.pdf,"//media.digikey.com/Photos/Particle%20Industries,%20Inc/MFG_SNSRKIT3G270.jpg",1878-1019-ND,SNSRKIT3G270,"Particle Industries, Inc.",SENSOR KIT 3G (EUR/AFR/ASIA),0,0,"149.26161","0","56","-","Active","RF","Sensor Kit","-","-","-","-"
-,-,P1030049-ND,P1030049,"Makeblock Co., LTD.",MAKEBLOCK NEURON_ARTIST KIT,0,0,"149.99000","0","1","-","Active","Project Kit","Inventor Kit","Neuron","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/JBM-018_Web.pdf,//media.digikey.com/Photos/Pi-Supply/MFG_JBM-018.jpg,JBM-018-ND,JBM-018,Pi Supply,JUSTBOOM DAC HAT KIT,0,0,"153.99000","0","25","JustBoom","Active","Starter Kit","Audio Amplifier","Raspberry Pi HAT (40 pin)","-","BCM2837","Raspberry Pi 3"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/JBM-019_Web.pdf,//media.digikey.com/Photos/Pi-Supply/MFG_JBM-019.JPG,JBM-019-ND,JBM-019,Pi Supply,JUSTBOOM DIGI HAT KIT,0,0,"153.99000","0","25","JustBoom","Active","Starter Kit","Audio Amplifier","Raspberry Pi HAT (40 pin)","-","BCM2837","Raspberry Pi 3"
//media.digikey.com/pdf/Data%20Sheets/Bantam%20Tools%20PDFs/Truss_Experiment_Kit_Web.pdf,-,KT1018-ND,KT1018,Bantam Tools,TRUSS EXPERIMENT KIT,0,0,"159.96000","0","1","*","Active","-","-","-","-","-","-"
http://www.globalspecialties.com/programmable-robotics/add-on-modules/download/1424_38ef8bf16f150565ec5ed39d22a99398.pdf,//media.digikey.com/photos/BK%20Precision%20Photos/MFG_ARX-WRL.jpg,ARX-WRL-ND,ARX-WRL,Global Specialties,WIRELESS KIT BLUETOOTH/APC-220,0,0,"165.00000","0","1","-","Active","RF","Bluetooth Kit","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/Pi_Top_CEED_Web.pdf,//media.digikey.com/Photos/Pi-Supply/MFG_PIS-0461.jpg,PIS-0461-ND,PIS-0461,Pi Supply,PI TOP CEED - GREEN (WITHOUT PI,0,0,"167.99200","0","5","pi-topCEED","Active","Starter Kit","Computer Kit","Raspberry Pi HAT (40 pin)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/Pi_Top_CEED_Web.pdf,//media.digikey.com/Photos/Pi-Supply/MFG_PIS-0462.jpg,PIS-0462-ND,PIS-0462,Pi Supply,PI TOP CEED - GRAY (WITHOUT PI 3,0,0,"167.99200","0","5","pi-topCEED","Active","Starter Kit","Computer Kit","Raspberry Pi HAT (40 pin)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/TOY0065_Web.pdf,-,TOY0065-ND,TOY0065,DFRobot,BARE CONDUCTIVE TOUCH BOARD STAR,0,0,"173.81000","0","1","Bare Conductive","Active","Starter Kit","Human Interface","Arduino R3 Shield","Arduino IDE","ATmega32U4","Bare Conductive Touch Board"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/KIT%E2%80%9015303_Web.pdf,-,1568-KIT-15303-ND,KIT-15303,SparkFun Electronics,ADVANCED AUTONOMOUS KIT FOR SPHE,0,0,"175.00000","0","1","SparkFun","Active","Project Kit","Motion Kit","Raspberry Pi HAT (40 pin), SparkFun’s Qwiic","-","-","Raspberry Pi Zero WH"
https://docs.onion.io/omega2-maker-kit/,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_KIT-14541.jpg,KIT-14541-ND,KIT-14541,SparkFun Electronics,OMEGA2+ MAKER KIT,0,0,"187.50000","0","1","-","Active","Starter Kit","IoT Kit","SparkFun Thing","Python","MT7688","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/JBM-020_Web.pdf,//media.digikey.com/Photos/Pi-Supply/MFG_JBM-020.JPG,JBM-020-ND,JBM-020,Pi Supply,JUSTBOOM AMP HAT KIT,0,0,"195.99000","0","25","JustBoom","Active","Starter Kit","Audio Amplifier","Raspberry Pi HAT (40 pin)","-","BCM2837","Raspberry Pi 3"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/PIS-0354_Web.pdf,//media.digikey.com/Photos/Pi-Supply/MFG_PIS-0354.jpg,PIS-0354-ND,PIS-0354,Pi Supply,MICRO:BIT CLUB,0,0,"196.00200","0","5","MicroBit","Active","Starter Kit","Inventor Kit","micro:bit","Microsoft MakeCode, Python","nRF51822, MMA8652, MAG3110, KL26Z","BBC micro:bit"
http://www.globalspecialties.com/media/k2/attachments/PB501_datasheet.pdf,//media.digikey.com/photos/BK%20Precision%20Photos/MFG_PB-501.jpg,PB-501-ND,PB-501,Global Specialties,LOGIC DESIGN TRAINER PORTABLE,0,0,"199.00000","0","1","-","Active","Trainer (Portable)","Logic Design","-","-","-","-"
-,-,P1030036-ND,P1030036,"Makeblock Co., LTD.",MAKEBLOCK NEURON EXPLORER KIT,0,0,"199.00000","0","1","-","Active","Project Kit","Inventor Kit","Neuron","mBlock, Neuron App","-","-"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/KIT-15055_Web.pdf,-,KIT-15055-ND,KIT-15055,SparkFun Electronics,BARE CONDUCTIVE TOUCH BRD PROKIT,0,0,"200.00000","0","1","Bare Conductive","Active","Starter Kit","Human Interface","Arduino R3 Shield","Arduino IDE","ATmega32U4","Bare Conductive Touch Board"
-,//media.digikey.com/Photos/Arduino/MFG_K000008.jpg,1050-1076-ND,K000008,Arduino,KIT ARDUINO ON ANDROID,0,0,"206.11000","0","1","-","Active","Starter Kit","MCU","Arduino MEGA R3 Shield","Arduino IDE","ATmega2560","Arduino MEGA ADK R3"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/SAM_Labs_Curious_Cars_Kit_Web.pdf,-,PIS-0489-ND,PIS-0489,Pi Supply,SAM LABS CURIOUS CARS KIT,0,0,"208.60200","0","5","-","Active","Project Kit","Inventor Kit","-","-","-","-"
http://www.globalspecialties.com/electronics-trainers/analog-circuit-a-logic-design-trainers/download/1628_7e9131e51cd9980030b229bd7cfad706.html,//media.digikey.com/Photos/Global%20Specialties/MFG_LD-1A.jpg,LD-1A-ND,LD-1A,Global Specialties,PENCIL BOX LOGIC DESIGNER KIT,0,0,"210.00000","0","1","-","Active","Trainer (Pencil Box)","Logic Design","-","-","-","-"
https://cdn.sparkfun.com/assets/d/3/7/4/3/pixhawk4mini_technical_data_sheet.pdf,-,1568-ROB-15138-ND,ROB-15138,SparkFun Electronics,PIXHAWK 4 MINI FLIGHT CONTROLLER,0,0,"223.75000","0","1","Pixhawk® 4","Active","MCU","Motor Control","-","-","STM32F765","PixHawk 4"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/KIT0013_Web.pdf,-,KIT0013-ND,KIT0013,DFRobot,GRAVITY: D3 KIT - A COMPREHENSIV,0,0,"256.47000","0","1","Gravity","Active","Starter Kit","Inventor Kit","Arduino MEGA R3 Shield, Gravity","Arduino IDE","ATmega2560","DFRduino Mega 2560 V3.0"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/ROB-14841_Web.pdf,-,ROB-14841-ND,ROB-14841,SparkFun Electronics,PIXHAWK 4 FLIGHT CONTROLLER,0,0,"262.50000","0","1","Pixhawk® 4","Active","MCU","Motor Control","-","-","STM32F765","PixHawk 4"
https://www.atlas-scientific.com/_files/_datasheets/_circuit/DO_EZO_Datasheet.pdf?,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_SEN-11194.jpg,SEN-11194-ND,SEN-11194,SparkFun Electronics,DISSOLVED OXYGEN KIT,0,0,"263.75000","0","1","-","Active","Physical Science","Sensor Kit","-","-","-","-"
http://www.globalspecialties.com/electronics-trainers/analog-circuit-a-logic-design-trainers/download/1653_8531f25acde40e57dbd69541bbcca076.html,//media.digikey.com/photos/BK%20Precision%20Photos/MFG_PB-500.jpg,PB-500-ND,PB-500,Global Specialties,ANALOG CIRCUIT TRAINER PORTABLE,0,0,"264.00000","0","1","-","Active","Trainer (Portable)","Analog Design","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/SEN-14835_Web.pdf,-,SEN-14835-ND,SEN-14835,SparkFun Electronics,RASPBERRYHOME EARTHQUAKE MONITOR,0,0,"268.74000","0","1","-","Active","Physical Science","Earthquake Monitor","Raspberry Pi pHAT","-","-","Raspberry Shake (RS1D)"
http://www.globalspecialties.com/electronics-trainers/analog-circuit-a-logic-design-trainers/download/975_0823e30379501391342e13a86227f1b0.html,//media.digikey.com/photos/BK%20Precision%20Photos/MFG_PB-502.jpg,PB-502-ND,PB-502,Global Specialties,LOGIC DESIGN TRAINER PORTABLE,0,0,"275.00000","0","1","-","Active","Trainer (Portable)","Analog Design","-","-","-","-"
https://cdn.sparkfun.com/datasheets/Dev/RaspberryPi/pi-top+Instruction+Manual.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_KIT-13896-primary.jpg,KIT-13896-ND,KIT-13896,SparkFun Electronics,COMPUTER KIT GREEN 13.3"" HD LCD,0,0,"331.19000","0","1","Pi-Top","Active","Starter Kit","Computer Kit","Raspberry Pi HAT (40 pin)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/PIS-0459_Web.pdf,//media.digikey.com/Photos/Pi-Supply/MFG_PIS-0459.jpg,PIS-0459-ND,PIS-0459,Pi Supply,PI-TOP RASPBERRY PI LAPTOP - GRE,0,0,"332.55600","0","5","Pi-Top","Active","Starter Kit","Computer Kit","Raspberry Pi HAT (40 pin)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/PIS-0460_Web.pdf,//media.digikey.com/Photos/Pi-Supply/MFG_PIS-0460.jpg,PIS-0460-ND,PIS-0460,Pi Supply,PI-TOP RASPBERRY PI LAPTOP - GRE,0,0,"332.55600","0","5","Pi-Top","Active","Starter Kit","Computer Kit","Raspberry Pi HAT (40 pin)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/PIS-0432_Web.pdf,//media.digikey.com/Photos/Pi-Supply/MFG_PIS-0432.jpg,PIS-0432-ND,PIS-0432,Pi Supply,LITTLEBITS STEAM STUDENT SET,0,0,"353.63600","0","5","littleBits","Active","Starter Kit","Inventor Kit","littleBits","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/LAB-14302_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_LAB-14302.jpg,LAB-14302-ND,LAB-14302,SparkFun Electronics,MICRO:BIT EDUCATOR LAB PACK,0,0,"374.94000","0","1","-","Active","Components","Accessories Kit","micro:bit","Microsoft MakeCode, Python","nRF51822, MMA8652, MAG3110, KL26Z","BBC micro:bit"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/LAB-15230_Web.pdf,-,1568-LAB-15230-ND,LAB-15230,SparkFun Electronics,MICRO:BIT EDUCATOR LAB PACK,0,0,"374.94000","0","1","-","Active","Starter Kit","Accessories Kit","micro:bit","Javascript","-","BBC micro:bit"
http://www.globalspecialties.com/electronics-trainers/embedded-systems-design-trainers/download/1042_1ac79c3182725367d08b4b13979d5691.html,//media.digikey.com/photos/BK%20Precision%20Photos/MFG_DL-010.jpg,DL-010-ND,DL-010,Global Specialties,COMBINATIONAL LOGIC TRAINER,0,0,"378.00000","0","1","-","Active","Trainer (Portable)","Combinational Logic Design","-","-","-","-"
-,"//media.digikey.com/Photos/Digilent,%20Inc/MFG_410-151.jpg",410-151-ND,410-151,"Digilent, Inc.",USB OSCILLOSCOPE MULTIMETER KIT,0,0,"399.00000","0","1","-","Active","Project Kit","USB Oscilloscope","-","-","-","-"
http://www.globalspecialties.com/electronics-trainers/embedded-systems-design-trainers/download/1258_ff059c2d57b77ee59b37db6ac4a2d3bf.html,//media.digikey.com/photos/BK%20Precision%20Photos/MFG_DL-020.jpg,DL-020-ND,DL-020,Global Specialties,SEQUENTIAL LOGIC TRAINER,0,0,"412.00000","0","1","-","Active","Trainer (Portable)","Sequential Logic Design","-","-","-","-"
http://www.globalspecialties.com/electronics-trainers/embedded-systems-design-trainers/download/1208_79acf962ea3f5ae51c7fe4b42ac7c2fb.html,//media.digikey.com/photos/BK%20Precision%20Photos/MFG_DL-030.jpg,DL-030-ND,DL-030,Global Specialties,MICROPROCESSOR LOGIC TRAINIER,0,0,"510.00000","0","1","-","Active","Trainer (Portable)","DL-030","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/LAB-14301_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_LAB-14301.jpg,LAB-14301-ND,LAB-14301,SparkFun Electronics,INVENTOR KIT MICRO BIT LAB PACK,0,0,"562.50000","0","1","-","Active","Starter Kit","Inventor Kit","micro:bit","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/LAB-15229_Web.pdf,-,1568-LAB-15229-ND,LAB-15229,SparkFun Electronics,INVENTOR'S KIT FOR MICRO:BIT LAB,0,0,"562.50000","0","1","Sparkfun Inventor Kit (SIK)","Active","Starter Kit","Inventor Kit","micro:bit","Microsoft MakeCode, Python","-","BBC micro:bit"
-,-,10980000020-ND,10980000020,HARTING,HPP V4 SAMPLE BOX,0,0,"571.05000","0","1","*","Active","-","-","-","-","-","-"
-,-,10980000018-ND,10980000018,HARTING,HANPP V14 SAMPLE BOX,0,0,"686.69000","0","1","*","Active","-","-","-","-","-","-"
-,//media.digikey.com/Photos/BK%20Precision%20Photos/MFG_PB-503LAB.jpg,PB-503LAB-ND,PB-503LAB,Global Specialties,ANLG/DGTL DESIGN TRAINER DESKTOP,0,0,"700.00000","0","1","-","Active","Trainer (Desktop)","Analog/Digital","-","-","-","-"
https://cdn.sparkfun.com/datasheets/Dev/Arduino/Boards/DS_Guide_01.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_LAB-13111.jpg,LAB-13111-ND,LAB-13111,SparkFun Electronics,DIGITAL SANDBOX LAB PACK,0,0,"750.00000","0","1","-","Active","Starter Kit","Inventor Kit","-","Arduino IDE, ArduBlock","ATmega328","SparkFun Digital Sandbox"
-,//media.digikey.com/Photos/BK Precision Photos/MFG_PB-503CLAB.jpg,PB-503CLAB-ND,PB-503CLAB,Global Specialties,ANLG/DGTL DESIGN TRAINR PORTABLE,0,0,"755.00000","0","1","-","Active","Trainer (Portable)","Analog/Digital","-","-","-","-"
http://globalspecialties.com/programmable-robotics/arx-stem-video-based-curriculum/download/1493_8b04970dc858bd2bb70c44308e78c5f4.html,//media.digikey.com/Photos/BK%20Precision%20Photos/MFG_ARX-STSSP.jpg,ARX-STSSP-ND,ARX-STSSP,Global Specialties,ARX STUDENT STUDY PKG ARX ROBOT,0,0,"780.00000","0","1","-","Active","Test and Measurement","ARX Student Package","-","-","-","-"
-,//media.digikey.com/Photos/BK%20Precision%20Photos/MFG_PB505LAB.jpg,PB-505LAB-ND,PB-505LAB,Global Specialties,ANLG/DGTL DESIGN TRAINER DESKTOP,0,0,"830.00000","0","1","-","Active","Trainer (Desktop)","Analog/Digital","-","-","-","-"
http://www.globalspecialties.com/electronics-trainers/analog-a-digital-circuit-design-trainers/download/1659_1f0bc567e4b451fd9e7f09971bb08b34.html,//media.digikey.com/Photos/Global%20Specialties/MFG_PB-507.jpg,PB-507-ND,PB-507,Global Specialties,ANLG/DGTL DESIGN TRAINER DESKTOP,0,0,"1010.00000","0","1","-","Active","Trainer (Desktop)","Analog/Digital","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/LAB-14447_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_LAB-14447.jpg,LAB-14447-ND,LAB-14447,SparkFun Electronics,INVENTOR'S KIT LAB PACK - V4.0,0,0,"1156.25000","0","1","-","Active","Starter Kit","Inventor Kit","micro:bit","-","-","-"
http://www.globalspecialties.com/electronics-trainers/analog-a-digital-circuit-design-trainers/download/1659_1f0bc567e4b451fd9e7f09971bb08b34.html,//media.digikey.com/Photos/BK%20Precision%20Photos/MFG_PB-507LAB.jpg,PB-507LAB-ND,PB-507LAB,Global Specialties,ANLG/DGTL DESIGN TRAINER DESKTOP,0,0,"1215.00000","0","1","-","Active","Trainer (Desktop)","Analog/Digital","-","-","-","-"
-,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110990034.jpg,110990034-ND,110990034,"Seeed Technology Co., Ltd",BASIC COMP PACK RASP A+/B/B+/2,0,0,"4.99778","0","9","-","Active","Components","Basic Components Kit","-","-","-","-"
-,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_106990004.jpg,106990004-ND,106990004,"Seeed Technology Co., Ltd",WIRELESS CHARGING MODULE,0,0,"8.05800","0","5","-","Active","RF","Wireless Charging Module","-","-","-","-"
-,//media.digikey.com/photos/Twin%20Industries%20Photos/MFG_TW-DIY-5110.jpg,TW-DIY-5110-ND,TW-DIY-5110,Twin Industries,CONTINUITY TESTER KIT,0,0,"9.99000","0","1","-","Active","Project Kit","Continuity Tester Kit","-","-","-","-"
https://cdn-learn.adafruit.com/downloads/pdf/game-of-life.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_89.JPG,1528-1873-ND,89,Adafruit Industries LLC,CONWAYS GAME OF LIFE KIT - V1.3,0,0,"12.50000","0","1","-","Active","Project Kit","Game Kit","-","-","-","-"
-,-,IF-C-C10-ND,IF-C-C10,Industrial Fiberoptics,KIT CONNECTOR FIB OPT W/INSTRUCT,0,0,"13.50000","0","1","-","Active","Fiber Optic","Connector Kit","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/184_WEB.pdf,//media.digikey.com/photos/Adafruit%20Industries%20LLC/MFG_184.JPG,1528-1989-ND,184,Adafruit Industries LLC,ADJUSTABLE BREADBOARD POWER SUPP,0,0,"14.95000","0","1","-","Active","Components","Power Supply","-","-","-","-"
-,-,FB109-ND,IF-C-S10,Industrial Fiberoptics,KIT LC SPLICE FIBER OPTIC,0,0,"15.00000","0","1","-","Active","Fiber Optic","Splice Kit","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/104030047_Web.pdf,//media.digikey.com/photos/Seeed%20Technology%20Ltd/MFG_104030047.jpg,104030047-ND,104030047,"Seeed Technology Co., Ltd",STARTER SHIELD TICK TOCK V2,0,0,"16.21667","0","3","-","Active","Starter Kit","Inventor Kit","Arduino R3 Shield","-","-","-"
https://cdn-learn.adafruit.com/downloads/pdf/drawdio.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_124.jpg,124-ND,124,Adafruit Industries LLC,DRAWDIO KIT - V1.1,0,0,"17.50000","0","1","-","Active","Project Kit","Human Interface","-","-","-","-"
-,-,IF-53884-ND,IF-53884,Industrial Fiberoptics,KIT DATA COMMUN COMMON LENGTH,0,0,"19.50000","0","1","-","Active","Fiber Optic","Data Fiber Assortment","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/Sidekick_Basic_Kit_for_Arduino_V2_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110060025.jpg,110060025-ND,110060025,"Seeed Technology Co., Ltd",SIDEKICK BASIC KIT ARDUINO V2,0,0,"20.29667","0","3","Sidekick","Active","Components","Accessories Kit","-","-","-","-"
https://cdn-learn.adafruit.com/downloads/pdf/minipov4-diy-full-color-persistence-of-vision-light-painting-kit.pdf,//media.digikey.com/photos/Adafruit%20Industries%20LLC/MFG_1776.JPG,1528-1950-ND,1776,Adafruit Industries LLC,MINIPOV 4 KIT - DIY FULL-COLOR P,0,0,"24.95000","0","1","-","Active","Project Kit","Lighting Kit","-","-","ATmega328P","-"
-,-,IF-53883-ND,IF-53883,Industrial Fiberoptics,OPTICAL SAMPLE KIT FIBER CORE,0,0,"28.38000","0","1","-","Active","Fiber Optic","Optical Fiber Assortment","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Twin%20Industries%20PDFs/TW-DIY-5061.pdf,//media.digikey.com/photos/Twin%20Industries%20Photos/MFG_TW-DIY-5061.jpg,438-1080-ND,TW-DIY-5061,Twin Industries,LED PANEL METER KIT 3.5DIGIT,0,0,"29.88000","0","1","-","Active","Project Kit","LED Panel Meter 3.5 Digit","-","-","-","-"
-,//media.digikey.com/photos/Twin%20Industries%20Photos/MFG_TW-DIY-5141.jpg,438-1082-ND,TW-DIY-5141,Twin Industries,KIT MCU-BASED TIMER W/7MODES,0,0,"29.88000","0","1","-","Active","Project Kit","Multi Mode Timer","-","-","-","-"
http://statics3.seeedstudio.com/assets/file/bazaar/product/110060703_Particle_Photon_datasheet.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110060703.jpg,110060703-ND,110060703,"Seeed Technology Co., Ltd",PARTICLE PHOTON KIT,0,0,"33.15000","0","1","-","Active","RF","Wireless Kit","-","Particle Build, Particle Dev, GNU GCC","STM32F205, BCM43362","Particle Photon"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/110060873_Web.pdf,-,110060873-ND,110060873,"Seeed Technology Co., Ltd",GROVE STARTER KIT FOR WIO LTE,0,0,"33.56000","0","2","-","Active","Starter Kit","IoT Kit","Grove","Arduino IDE, Javascript","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3459_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3459.jpg,1528-2275-ND,3459,Adafruit Industries LLC,STAR SIMPSON'S CIRCUIT CLASSICS,0,0,"34.95000","0","1","-","Active","Project Kit","Tone Generator","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3460_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3460.jpg,1528-2276-ND,3460,Adafruit Industries LLC,STAR SIMPSON'S CIRCUIT CLASSICS,0,0,"34.95000","0","1","-","Active","Project Kit","Voltage Indicator","-","-","-","-"
