Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Current - DC Forward (If) (Max)","Radiant Intensity (Ie) Min @ If","Wavelength","Voltage - Forward (Vf) (Typ)","Viewing Angle","Orientation","Operating Temperature","Mounting Type","Package / Case"
http://www.vishay.com/docs/81933/vsmb1940.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/MFG_0805%20VSMY.jpg,VSMB1940X01TR-ND,VSMB1940X01,Vishay Semiconductor Opto Division,EMITTER IR 940NM 100MA 0805,39000,0,"0.29400","0","3000","Tape & Reel (TR)","-","Active","Infrared (IR)","100mA","3mW/sr @ 100mA","940nm","1.35V","120°","Top View","-40°C ~ 85°C (TA)","Surface Mount","0805 (2012 Metric)"
http://www.vishay.com/docs/81933/vsmb1940.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/MFG_0805%20VSMY.jpg,VSMB1940X01CT-ND,VSMB1940X01,Vishay Semiconductor Opto Division,EMITTER IR 940NM 100MA 0805,39283,0,"1.04000","0","1","Cut Tape (CT)","-","Active","Infrared (IR)","100mA","3mW/sr @ 100mA","940nm","1.35V","120°","Top View","-40°C ~ 85°C (TA)","Surface Mount","0805 (2012 Metric)"
http://www.vishay.com/docs/81933/vsmb1940.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/MFG_0805%20VSMY.jpg,VSMB1940X01DKR-ND,VSMB1940X01,Vishay Semiconductor Opto Division,EMITTER IR 940NM 100MA 0805,39283,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Infrared (IR)","100mA","3mW/sr @ 100mA","940nm","1.35V","120°","Top View","-40°C ~ 85°C (TA)","Surface Mount","0805 (2012 Metric)"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496183/SFH%204250.pdf,"//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-42(4,5)0-Z.jpg",475-1459-2-ND,SFH 4250-Z,OSRAM Opto Semiconductors Inc.,EMITTER IR 860NM 100MA 4PLCC,122000,0,"0.29662","0","2000","Tape & Reel (TR)","Power TOPLED®","Active","Infrared (IR)","100mA","20mW/sr @ 100mA","860nm","1.5V","120°","Top View","-40°C ~ 100°C (TA)","Surface Mount","4-PLCC"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496183/SFH%204250.pdf,"//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-42(4,5)0-Z.jpg",475-1459-1-ND,SFH 4250-Z,OSRAM Opto Semiconductors Inc.,EMITTER IR 860NM 100MA 4PLCC,123681,0,"1.05000","0","1","Cut Tape (CT)","Power TOPLED®","Active","Infrared (IR)","100mA","20mW/sr @ 100mA","860nm","1.5V","120°","Top View","-40°C ~ 100°C (TA)","Surface Mount","4-PLCC"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496183/SFH%204250.pdf,"//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-42(4,5)0-Z.jpg",475-1459-6-ND,SFH 4250-Z,OSRAM Opto Semiconductors Inc.,EMITTER IR 860NM 100MA 4PLCC,123681,0,"Digi-Reel","0","1","Digi-Reel®","Power TOPLED®","Active","Infrared (IR)","100mA","20mW/sr @ 100mA","860nm","1.5V","120°","Top View","-40°C ~ 100°C (TA)","Surface Mount","4-PLCC"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496250/SFH%204451.pdf,"//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-44(4,5)1.jpg",475-3009-2-ND,SFH 4451,OSRAM Opto Semiconductors Inc.,EMITTER IR 860NM 100MA SMD,9000,0,"0.30356","0","3000","Tape & Reel (TR)","MIDLED","Active","Infrared (IR)","100mA","70mW/sr @ 100mA","860nm","1.5V","34°","Top View","-40°C ~ 85°C (TA)","Surface Mount","2-SMD, No Lead"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496250/SFH%204451.pdf,"//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-44(4,5)1.jpg",475-3009-1-ND,SFH 4451,OSRAM Opto Semiconductors Inc.,EMITTER IR 860NM 100MA SMD,12719,0,"1.07000","0","1","Cut Tape (CT)","MIDLED","Active","Infrared (IR)","100mA","70mW/sr @ 100mA","860nm","1.5V","34°","Top View","-40°C ~ 85°C (TA)","Surface Mount","2-SMD, No Lead"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496250/SFH%204451.pdf,"//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-44(4,5)1.jpg",475-3009-6-ND,SFH 4451,OSRAM Opto Semiconductors Inc.,EMITTER IR 860NM 100MA SMD,12719,0,"Digi-Reel","0","1","Digi-Reel®","MIDLED","Active","Infrared (IR)","100mA","70mW/sr @ 100mA","860nm","1.5V","34°","Top View","-40°C ~ 85°C (TA)","Surface Mount","2-SMD, No Lead"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496238/SFH%204441.pdf,"//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-44(4,5)1.jpg",475-3044-2-ND,SFH 4441,OSRAM Opto Semiconductors Inc.,EMITTER IR 950NM 100MA SMD,9000,0,"0.30356","0","3000","Tape & Reel (TR)","MIDLED","Active","Infrared (IR)","100mA","65mW/sr @ 100mA","950nm","1.5V","34°","Top View","-40°C ~ 85°C (TA)","Surface Mount","2-SMD, No Lead"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496238/SFH%204441.pdf,"//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-44(4,5)1.jpg",475-3044-1-ND,SFH 4441,OSRAM Opto Semiconductors Inc.,EMITTER IR 950NM 100MA SMD,9784,0,"1.07000","0","1","Cut Tape (CT)","MIDLED","Active","Infrared (IR)","100mA","65mW/sr @ 100mA","950nm","1.5V","34°","Top View","-40°C ~ 85°C (TA)","Surface Mount","2-SMD, No Lead"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496238/SFH%204441.pdf,"//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-44(4,5)1.jpg",475-3044-6-ND,SFH 4441,OSRAM Opto Semiconductors Inc.,EMITTER IR 950NM 100MA SMD,9784,0,"Digi-Reel","0","1","Digi-Reel®","MIDLED","Active","Infrared (IR)","100mA","65mW/sr @ 100mA","950nm","1.5V","34°","Top View","-40°C ~ 85°C (TA)","Surface Mount","2-SMD, No Lead"
http://www.vishay.com/docs/83481/vsmy2853sl.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/VSMB%20Right%20Angle%20Gull%20Wing%20SMD.JPG,VSMY2853SLTR-ND,VSMY2853SL,Vishay Semiconductor Opto Division,EMITTER IR 850NM 100MA SMD,18000,0,"0.30800","0","3000","Tape & Reel (TR)","SurfLight™","Active","Infrared (IR)","100mA","20mW/sr @ 100mA","850nm","1.65V","56°","Side View","-40°C ~ 85°C (TA)","Surface Mount, Right Angle","2-SMD, Gull Wing"
http://www.vishay.com/docs/83481/vsmy2853sl.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/VSMB%20Right%20Angle%20Gull%20Wing%20SMD.JPG,VSMY2853SLCT-ND,VSMY2853SL,Vishay Semiconductor Opto Division,EMITTER IR 850NM 100MA SMD,19051,0,"1.09000","0","1","Cut Tape (CT)","SurfLight™","Active","Infrared (IR)","100mA","20mW/sr @ 100mA","850nm","1.65V","56°","Side View","-40°C ~ 85°C (TA)","Surface Mount, Right Angle","2-SMD, Gull Wing"
http://www.vishay.com/docs/83481/vsmy2853sl.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/VSMB%20Right%20Angle%20Gull%20Wing%20SMD.JPG,VSMY2853SLDKR-ND,VSMY2853SL,Vishay Semiconductor Opto Division,EMITTER IR 850NM 100MA SMD,19051,0,"Digi-Reel","0","1","Digi-Reel®","SurfLight™","Active","Infrared (IR)","100mA","20mW/sr @ 100mA","850nm","1.65V","56°","Side View","-40°C ~ 85°C (TA)","Surface Mount, Right Angle","2-SMD, Gull Wing"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496307/SFH%204641.pdf,//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-46xx(-Z).jpg,475-2872-2-ND,SFH 4641-Z,OSRAM Opto Semiconductors Inc.,EMITTER IR 950NM 70MA MIDLED,52000,0,"0.32091","0","2000","Tape & Reel (TR)","MIDLED","Active","Infrared (IR)","70mA","55mW/sr @ 70mA","950nm","1.6V","20°","Top View","-40°C ~ 100°C (TA)","Surface Mount","2-SMD, No Lead"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496307/SFH%204641.pdf,//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-46xx(-Z).jpg,475-2872-1-ND,SFH 4641-Z,OSRAM Opto Semiconductors Inc.,EMITTER IR 950NM 70MA MIDLED,52739,0,"1.01000","0","1","Cut Tape (CT)","MIDLED","Active","Infrared (IR)","70mA","55mW/sr @ 70mA","950nm","1.6V","20°","Top View","-40°C ~ 100°C (TA)","Surface Mount","2-SMD, No Lead"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496307/SFH%204641.pdf,//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-46xx(-Z).jpg,475-2872-6-ND,SFH 4641-Z,OSRAM Opto Semiconductors Inc.,EMITTER IR 950NM 70MA MIDLED,52739,0,"Digi-Reel","0","1","Digi-Reel®","MIDLED","Active","Infrared (IR)","70mA","55mW/sr @ 70mA","950nm","1.6V","20°","Top View","-40°C ~ 100°C (TA)","Surface Mount","2-SMD, No Lead"
http://www.vishay.com/docs/83399/vsmy3850.pdf,//media.digikey.com/Photos/Vishay%20Photos/MFG_VSMY3850.jpg,VSMY3850-GS08TR-ND,VSMY3850-GS08,Vishay Semiconductor Opto Division,EMITTER IR 850NM 100MA SMD,75000,0,"0.33150","0","1500","Tape & Reel (TR)","SurfLight™","Active","Infrared (IR)","100mA","12mW/sr @ 100mA","850nm","1.6V","120°","Top View","-40°C ~ 85°C (TA)","Surface Mount","2-SMD, J-Lead"
http://www.vishay.com/docs/83399/vsmy3850.pdf,//media.digikey.com/Photos/Vishay%20Photos/MFG_VSMY3850.jpg,VSMY3850-GS08CT-ND,VSMY3850-GS08,Vishay Semiconductor Opto Division,EMITTER IR 850NM 100MA SMD,76640,0,"1.09000","0","1","Cut Tape (CT)","SurfLight™","Active","Infrared (IR)","100mA","12mW/sr @ 100mA","850nm","1.6V","120°","Top View","-40°C ~ 85°C (TA)","Surface Mount","2-SMD, J-Lead"
http://www.vishay.com/docs/83399/vsmy3850.pdf,//media.digikey.com/Photos/Vishay%20Photos/MFG_VSMY3850.jpg,VSMY3850-GS08DKR-ND,VSMY3850-GS08,Vishay Semiconductor Opto Division,EMITTER IR 850NM 100MA SMD,76640,0,"Digi-Reel","0","1","Digi-Reel®","SurfLight™","Active","Infrared (IR)","100mA","12mW/sr @ 100mA","850nm","1.6V","120°","Top View","-40°C ~ 85°C (TA)","Surface Mount","2-SMD, J-Lead"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496112/SFH%204050.pdf,//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-4050-Z.jpg,475-2864-2-ND,SFH 4050-Z,OSRAM Opto Semiconductors Inc.,EMITTER IR 860NM 100MA SMD,55000,0,"0.33453","0","5000","Tape & Reel (TR)","-","Active","Infrared (IR)","100mA","4mW/sr @ 100mA","860nm","1.5V","140°","Top View","-40°C ~ 100°C (TA)","Surface Mount","2-SMD, Flat Lead"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496112/SFH%204050.pdf,//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-4050-Z.jpg,475-2864-1-ND,SFH 4050-Z,OSRAM Opto Semiconductors Inc.,EMITTER IR 860NM 100MA SMD,60186,0,"1.09000","0","1","Cut Tape (CT)","-","Active","Infrared (IR)","100mA","4mW/sr @ 100mA","860nm","1.5V","140°","Top View","-40°C ~ 100°C (TA)","Surface Mount","2-SMD, Flat Lead"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496112/SFH%204050.pdf,//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-4050-Z.jpg,475-2864-6-ND,SFH 4050-Z,OSRAM Opto Semiconductors Inc.,EMITTER IR 860NM 100MA SMD,60186,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Infrared (IR)","100mA","4mW/sr @ 100mA","860nm","1.5V","140°","Top View","-40°C ~ 100°C (TA)","Surface Mount","2-SMD, Flat Lead"
http://www.vishay.com/docs/81061/tsmf1000.pdf,//media.digikey.com/Renders/Vishay%20Semi%20Renders/TSMF1020.jpg,751-1218-2-ND,TSMF1020,Vishay Semiconductor Opto Division,EMITTER IR 890NM 100MA SMD,17000,0,"0.33750","0","1000","Tape & Reel (TR)","-","Active","Infrared (IR)","100mA","2.5mW/sr @ 20mA","890nm","1.3V","34°","Top View","-40°C ~ 85°C (TA)","Surface Mount","2-SMD, Gull Wing"
http://www.vishay.com/docs/81061/tsmf1000.pdf,//media.digikey.com/Renders/Vishay%20Semi%20Renders/TSMF1020.jpg,751-1218-1-ND,TSMF1020,Vishay Semiconductor Opto Division,EMITTER IR 890NM 100MA SMD,17254,0,"1.11000","0","1","Cut Tape (CT)","-","Active","Infrared (IR)","100mA","2.5mW/sr @ 20mA","890nm","1.3V","34°","Top View","-40°C ~ 85°C (TA)","Surface Mount","2-SMD, Gull Wing"
http://www.vishay.com/docs/81061/tsmf1000.pdf,//media.digikey.com/Renders/Vishay%20Semi%20Renders/TSMF1020.jpg,751-1218-6-ND,TSMF1020,Vishay Semiconductor Opto Division,EMITTER IR 890NM 100MA SMD,17254,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Infrared (IR)","100mA","2.5mW/sr @ 20mA","890nm","1.3V","34°","Top View","-40°C ~ 85°C (TA)","Surface Mount","2-SMD, Gull Wing"
https://dammedia.osram.info/media/resource/hires/osram-dam-4333032/SFH%204250S.pdf,//media.digikey.com/Photos/Osram%20Opto%20Photos/SFH-4250S.jpg,475-3004-2-ND,SFH 4250S,OSRAM Opto Semiconductors Inc.,EMITTER IR 860NM 100MA PLCC,58000,0,"0.33816","0","2000","Tape & Reel (TR)","Power TOPLED®","Active","Infrared (IR)","100mA","30mW/sr @ 100mA","860nm","3.1V","120°","Top View","-40°C ~ 100°C (TA)","Surface Mount","4-PLCC"
https://dammedia.osram.info/media/resource/hires/osram-dam-4333032/SFH%204250S.pdf,//media.digikey.com/Photos/Osram%20Opto%20Photos/SFH-4250S.jpg,475-3004-1-ND,SFH 4250S,OSRAM Opto Semiconductors Inc.,EMITTER IR 860NM 100MA PLCC,58353,0,"1.12000","0","1","Cut Tape (CT)","Power TOPLED®","Active","Infrared (IR)","100mA","30mW/sr @ 100mA","860nm","3.1V","120°","Top View","-40°C ~ 100°C (TA)","Surface Mount","4-PLCC"
https://dammedia.osram.info/media/resource/hires/osram-dam-4333032/SFH%204250S.pdf,//media.digikey.com/Photos/Osram%20Opto%20Photos/SFH-4250S.jpg,475-3004-6-ND,SFH 4250S,OSRAM Opto Semiconductors Inc.,EMITTER IR 860NM 100MA PLCC,58353,0,"Digi-Reel","0","1","Digi-Reel®","Power TOPLED®","Active","Infrared (IR)","100mA","30mW/sr @ 100mA","860nm","3.1V","120°","Top View","-40°C ~ 100°C (TA)","Surface Mount","4-PLCC"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496163/SFH%204248.pdf,"//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-4259S,42x8-Z.jpg",475-2654-2-ND,SFH 4248-Z,OSRAM Opto Semiconductors Inc.,EMITTER IR 950NM 100MA SMD,22000,0,"0.34103","0","2000","Tape & Reel (TR)","Power TOPLED®","Active","Infrared (IR)","100mA","100mW/sr @ 100mA","950nm","1.5V","30°","Top View","-40°C ~ 100°C (TA)","Surface Mount","4-PLCC"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496163/SFH%204248.pdf,"//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-4259S,42x8-Z.jpg",475-2654-1-ND,SFH 4248-Z,OSRAM Opto Semiconductors Inc.,EMITTER IR 950NM 100MA SMD,22142,0,"1.07000","0","1","Cut Tape (CT)","Power TOPLED®","Active","Infrared (IR)","100mA","100mW/sr @ 100mA","950nm","1.5V","30°","Top View","-40°C ~ 100°C (TA)","Surface Mount","4-PLCC"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496163/SFH%204248.pdf,"//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-4259S,42x8-Z.jpg",475-2654-6-ND,SFH 4248-Z,OSRAM Opto Semiconductors Inc.,EMITTER IR 950NM 100MA SMD,22142,0,"Digi-Reel","0","1","Digi-Reel®","Power TOPLED®","Active","Infrared (IR)","100mA","100mW/sr @ 100mA","950nm","1.5V","30°","Top View","-40°C ~ 100°C (TA)","Surface Mount","4-PLCC"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496220/SFH%204259.pdf,//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-4259-Z.jpg,475-3131-2-ND,SFH 4259-Z,OSRAM Opto Semiconductors Inc.,EMITTER IR 860NM 100MA PLCC,22000,0,"0.34103","0","2000","Tape & Reel (TR)","Power TOPLED®","Active","Infrared (IR)","100mA","55mW/sr @ 100mA","860nm","1.5V","50°","Top View","-40°C ~ 100°C (TA)","Surface Mount","4-PLCC"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496220/SFH%204259.pdf,//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-4259-Z.jpg,475-3131-1-ND,SFH 4259-Z,OSRAM Opto Semiconductors Inc.,EMITTER IR 860NM 100MA PLCC,22563,0,"1.07000","0","1","Cut Tape (CT)","Power TOPLED®","Active","Infrared (IR)","100mA","55mW/sr @ 100mA","860nm","1.5V","50°","Top View","-40°C ~ 100°C (TA)","Surface Mount","4-PLCC"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496220/SFH%204259.pdf,//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-4259-Z.jpg,475-3131-6-ND,SFH 4259-Z,OSRAM Opto Semiconductors Inc.,EMITTER IR 860NM 100MA PLCC,22563,0,"Digi-Reel","0","1","Digi-Reel®","Power TOPLED®","Active","Infrared (IR)","100mA","55mW/sr @ 100mA","860nm","1.5V","50°","Top View","-40°C ~ 100°C (TA)","Surface Mount","4-PLCC"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496226/SFH%204258.pdf,"//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-4259S,42x8-Z.jpg",475-1243-2-ND,SFH 4258-Z,OSRAM Opto Semiconductors Inc.,EMITTER IR 860NM 100MA PLCC,16000,0,"0.34103","0","2000","Tape & Reel (TR)","Power TOPLED®","Active","Infrared (IR)","100mA","110mW/sr @ 100mA","860nm","1.5V","30°","Top View","-40°C ~ 100°C (TA)","Surface Mount","4-PLCC"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496226/SFH%204258.pdf,"//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-4259S,42x8-Z.jpg",475-1243-1-ND,SFH 4258-Z,OSRAM Opto Semiconductors Inc.,EMITTER IR 860NM 100MA PLCC,17803,0,"1.07000","0","1","Cut Tape (CT)","Power TOPLED®","Active","Infrared (IR)","100mA","110mW/sr @ 100mA","860nm","1.5V","30°","Top View","-40°C ~ 100°C (TA)","Surface Mount","4-PLCC"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496226/SFH%204258.pdf,"//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-4259S,42x8-Z.jpg",475-1243-6-ND,SFH 4258-Z,OSRAM Opto Semiconductors Inc.,EMITTER IR 860NM 100MA PLCC,17803,0,"Digi-Reel","0","1","Digi-Reel®","Power TOPLED®","Active","Infrared (IR)","100mA","110mW/sr @ 100mA","860nm","1.5V","30°","Top View","-40°C ~ 100°C (TA)","Surface Mount","4-PLCC"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/HSDL-44_54_Series.pdf,//media.digikey.com/photos/Lite%20On%20Photos/HSDL-4420%23011%20GULLWING.jpg,516-1264-2-ND,HSDL-4420#011,Lite-On Inc.,EMITTER IR 875NM 100MA SMD,25500,0,"0.34500","0","1500","Tape & Reel (TR)","-","Active","Infrared (IR)","100mA","9mW/sr @ 50mA","875nm","1.5V","24°","Top View","-40°C ~ 85°C (TA)","Surface Mount","2-SMD, Gull Wing"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/HSDL-44_54_Series.pdf,//media.digikey.com/photos/Lite%20On%20Photos/HSDL-4420%23011%20GULLWING.jpg,516-1264-1-ND,HSDL-4420#011,Lite-On Inc.,EMITTER IR 875NM 100MA SMD,26011,0,"1.01000","0","1","Cut Tape (CT)","-","Active","Infrared (IR)","100mA","9mW/sr @ 50mA","875nm","1.5V","24°","Top View","-40°C ~ 85°C (TA)","Surface Mount","2-SMD, Gull Wing"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/HSDL-44_54_Series.pdf,//media.digikey.com/photos/Lite%20On%20Photos/HSDL-4420%23011%20GULLWING.jpg,516-1264-6-ND,HSDL-4420#011,Lite-On Inc.,EMITTER IR 875NM 100MA SMD,26011,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Infrared (IR)","100mA","9mW/sr @ 50mA","875nm","1.5V","24°","Top View","-40°C ~ 85°C (TA)","Surface Mount","2-SMD, Gull Wing"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496319/SFH%204655_EN.pdf,"//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-46(46,55)-Z.jpg",475-1260-2-ND,SFH 4655-Z,OSRAM Opto Semiconductors Inc.,EMITTER IR 860NM 100MA SMD,72000,0,"0.34606","0","2000","Tape & Reel (TR)","-","Active","Infrared (IR)","100mA","90mW/sr @ 100mA","860nm","1.5V","30°","Side View","-40°C ~ 100°C (TA)","Surface Mount","2-SMD, No Lead"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496319/SFH%204655_EN.pdf,"//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-46(46,55)-Z.jpg",475-1260-1-ND,SFH 4655-Z,OSRAM Opto Semiconductors Inc.,EMITTER IR 860NM 100MA SMD,72837,0,"1.14000","0","1","Cut Tape (CT)","-","Active","Infrared (IR)","100mA","90mW/sr @ 100mA","860nm","1.5V","30°","Side View","-40°C ~ 100°C (TA)","Surface Mount","2-SMD, No Lead"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496319/SFH%204655_EN.pdf,"//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-46(46,55)-Z.jpg",475-1260-6-ND,SFH 4655-Z,OSRAM Opto Semiconductors Inc.,EMITTER IR 860NM 100MA SMD,72837,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Infrared (IR)","100mA","90mW/sr @ 100mA","860nm","1.5V","30°","Side View","-40°C ~ 100°C (TA)","Surface Mount","2-SMD, No Lead"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496316/SFH%204650_EN.pdf,//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-46xx(-Z).jpg,475-2569-2-ND,SFH 4650-Z,OSRAM Opto Semiconductors Inc.,EMITTER IR 860NM 100MA SMD,22000,0,"0.34606","0","2000","Tape & Reel (TR)","MIDLED","Active","Infrared (IR)","100mA","90mW/sr @ 100mA","860nm","1.5V","30°","Top View","-40°C ~ 100°C (TA)","Surface Mount","2-SMD, No Lead"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496316/SFH%204650_EN.pdf,//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-46xx(-Z).jpg,475-2569-1-ND,SFH 4650-Z,OSRAM Opto Semiconductors Inc.,EMITTER IR 860NM 100MA SMD,23137,0,"1.14000","0","1","Cut Tape (CT)","MIDLED","Active","Infrared (IR)","100mA","90mW/sr @ 100mA","860nm","1.5V","30°","Top View","-40°C ~ 100°C (TA)","Surface Mount","2-SMD, No Lead"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496316/SFH%204650_EN.pdf,//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-46xx(-Z).jpg,475-2569-6-ND,SFH 4650-Z,OSRAM Opto Semiconductors Inc.,EMITTER IR 860NM 100MA SMD,23137,0,"Digi-Reel","0","1","Digi-Reel®","MIDLED","Active","Infrared (IR)","100mA","90mW/sr @ 100mA","860nm","1.5V","30°","Top View","-40°C ~ 100°C (TA)","Surface Mount","2-SMD, No Lead"
http://www.vishay.com/docs/83397/vsmy1850.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/MFG_0805%20VSMY.jpg,VSMY1850TR-ND,VSMY1850,Vishay Semiconductor Opto Division,EMITTER IR 850NM 100MA 0805,12000,0,"0.37905","0","3000","Tape & Reel (TR)","SurfLight™","Active","Infrared (IR)","100mA","5mW/sr @ 100mA","850nm","1.65V","120°","Top View","-40°C ~ 85°C (TA)","Surface Mount","0805 (2012 Metric)"
http://www.vishay.com/docs/83397/vsmy1850.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/MFG_0805%20VSMY.jpg,VSMY1850CT-ND,VSMY1850,Vishay Semiconductor Opto Division,EMITTER IR 850NM 100MA 0805,12815,0,"1.25000","0","1","Cut Tape (CT)","SurfLight™","Active","Infrared (IR)","100mA","5mW/sr @ 100mA","850nm","1.65V","120°","Top View","-40°C ~ 85°C (TA)","Surface Mount","0805 (2012 Metric)"
http://www.vishay.com/docs/83397/vsmy1850.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/MFG_0805%20VSMY.jpg,VSMY1850DKR-ND,VSMY1850,Vishay Semiconductor Opto Division,EMITTER IR 850NM 100MA 0805,12815,0,"Digi-Reel","0","1","Digi-Reel®","SurfLight™","Active","Infrared (IR)","100mA","5mW/sr @ 100mA","850nm","1.65V","120°","Top View","-40°C ~ 85°C (TA)","Surface Mount","0805 (2012 Metric)"
http://www.vishay.com/docs/83317/vsmy1850.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/MFG_0805%20VSMY.jpg,VSMY1850X01TR-ND,VSMY1850X01,Vishay Semiconductor Opto Division,EMITTER IR 850NM 100MA 0805,9000,0,"0.39900","0","3000","Tape & Reel (TR)","SurfLight™","Active","Infrared (IR)","100mA","5mW/sr @ 100mA","850nm","1.65V","120°","Top View","-40°C ~ 85°C (TA)","Surface Mount","0805 (2012 Metric)"
http://www.vishay.com/docs/83317/vsmy1850.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/MFG_0805%20VSMY.jpg,VSMY1850X01CT-ND,VSMY1850X01,Vishay Semiconductor Opto Division,EMITTER IR 850NM 100MA 0805,11677,0,"1.32000","0","1","Cut Tape (CT)","SurfLight™","Active","Infrared (IR)","100mA","5mW/sr @ 100mA","850nm","1.65V","120°","Top View","-40°C ~ 85°C (TA)","Surface Mount","0805 (2012 Metric)"
http://www.vishay.com/docs/83317/vsmy1850.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/MFG_0805%20VSMY.jpg,VSMY1850X01DKR-ND,VSMY1850X01,Vishay Semiconductor Opto Division,EMITTER IR 850NM 100MA 0805,11677,0,"Digi-Reel","0","1","Digi-Reel®","SurfLight™","Active","Infrared (IR)","100mA","5mW/sr @ 100mA","850nm","1.65V","120°","Top View","-40°C ~ 85°C (TA)","Surface Mount","0805 (2012 Metric)"
