Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Color","Configuration","Lens Color","Lens Transparency","Millicandela Rating","Lens Style","Lens Size","Voltage - Forward (Vf) (Typ)","Current - Test","Viewing Angle","Mounting Type","Wavelength - Dominant","Wavelength - Peak","Features","Package / Case","Supplier Device Package","Size / Dimension","Height (Max)"
http://www.kingbrightusa.com/images/catalog/SPEC/APT1608SYCK.pdf,//media.digikey.com/Renders/Kingbright%20Renders/APT1608%20SERIES.jpg,754-1124-6-ND,APT1608SYCK,Kingbright,LED YELLOW CLEAR CHIP SMD,103011,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Yellow","Standard","Colorless","Clear","150mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2V","20mA","120°","Surface Mount","590nm","590nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.75mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APT2012SRCPRV.pdf,//media.digikey.com/Photos/Kingbright%20Photos/MFG_0805-(2012-Metric).jpg,754-1132-2-ND,APT2012SRCPRV,Kingbright,LED RED CLEAR CHIP SMD,82000,0,"0.06200","0","2000","Tape & Reel (TR)","-","Active","Red","Standard","Colorless","Clear","30mcd","Rectangle with Flat Top","1.30mm x 1.25mm","1.85V","20mA","120°","Surface Mount","640nm","655nm","-","0805 (2012 Metric)","Chip LED","2.00mm L x 1.25mm W","0.75mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APT2012SRCPRV.pdf,//media.digikey.com/Photos/Kingbright%20Photos/MFG_0805-(2012-Metric).jpg,754-1132-1-ND,APT2012SRCPRV,Kingbright,LED RED CLEAR CHIP SMD,83492,0,"0.43000","0","1","Cut Tape (CT)","-","Active","Red","Standard","Colorless","Clear","30mcd","Rectangle with Flat Top","1.30mm x 1.25mm","1.85V","20mA","120°","Surface Mount","640nm","655nm","-","0805 (2012 Metric)","Chip LED","2.00mm L x 1.25mm W","0.75mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APT2012SRCPRV.pdf,//media.digikey.com/Photos/Kingbright%20Photos/MFG_0805-(2012-Metric).jpg,754-1132-6-ND,APT2012SRCPRV,Kingbright,LED RED CLEAR CHIP SMD,83492,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Red","Standard","Colorless","Clear","30mcd","Rectangle with Flat Top","1.30mm x 1.25mm","1.85V","20mA","120°","Surface Mount","640nm","655nm","-","0805 (2012 Metric)","Chip LED","2.00mm L x 1.25mm W","0.75mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APT1608SECK.pdf,//media.digikey.com/Renders/Kingbright%20Renders/APT1608%20SERIES.jpg,754-1120-2-ND,APT1608SECK,Kingbright,LED ORANGE CLEAR CHIP SMD,44000,0,"0.06200","0","2000","Tape & Reel (TR)","-","Active","Orange","Standard","Colorless","Clear","180mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2.1V","20mA","120°","Surface Mount","601nm","610nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.75mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APT1608SECK.pdf,//media.digikey.com/Renders/Kingbright%20Renders/APT1608%20SERIES.jpg,754-1120-1-ND,APT1608SECK,Kingbright,LED ORANGE CLEAR CHIP SMD,47617,0,"0.43000","0","1","Cut Tape (CT)","-","Active","Orange","Standard","Colorless","Clear","180mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2.1V","20mA","120°","Surface Mount","601nm","610nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.75mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APT1608SECK.pdf,//media.digikey.com/Renders/Kingbright%20Renders/APT1608%20SERIES.jpg,754-1120-6-ND,APT1608SECK,Kingbright,LED ORANGE CLEAR CHIP SMD,47617,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Orange","Standard","Colorless","Clear","180mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2.1V","20mA","120°","Surface Mount","601nm","610nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.75mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APT1608SGC.pdf,//media.digikey.com/Renders/Kingbright%20Renders/APT1608%20SERIES.jpg,754-1121-2-ND,APT1608SGC,Kingbright,LED GREEN CLEAR CHIP SMD,492000,0,"0.06210","0","2000","Tape & Reel (TR)","-","Active","Green","Standard","Colorless","Clear","12mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2.2V","20mA","120°","Surface Mount","568nm","565nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.75mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APT1608SGC.pdf,//media.digikey.com/Renders/Kingbright%20Renders/APT1608%20SERIES.jpg,754-1121-1-ND,APT1608SGC,Kingbright,LED GREEN CLEAR CHIP SMD,495055,0,"0.39000","0","1","Cut Tape (CT)","-","Active","Green","Standard","Colorless","Clear","12mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2.2V","20mA","120°","Surface Mount","568nm","565nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.75mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APT1608SGC.pdf,//media.digikey.com/Renders/Kingbright%20Renders/APT1608%20SERIES.jpg,754-1121-6-ND,APT1608SGC,Kingbright,LED GREEN CLEAR CHIP SMD,495055,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Green","Standard","Colorless","Clear","12mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2.2V","20mA","120°","Surface Mount","568nm","565nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.75mm"
https://www.lumex.com/content/files/ProductAttachment/SML-LXT0805IW-TR.pdf,"//media.digikey.com/photos/Lumex%20Photos/SML-LXT0805SRW-TR,SML-LXT0805IW-TR,SML-LXT0805YW-TR,SML-LXT0805GW-TR.jpg",67-1552-2-ND,SML-LXT0805IW-TR,Lumex Opto/Components Inc.,LED RED DIFFUSED SMD,176000,0,"0.06210","0","4000","Tape & Reel (TR)","-","Active","Red","Standard","White","Diffused","11mcd","Rectangle with Flat Top","1.30mm x 1.25mm","2V","20mA","140°","Surface Mount","-","635nm","-","0805 (2012 Metric)","-","2.00mm L x 1.25mm W","0.80mm"
https://www.lumex.com/content/files/ProductAttachment/SML-LXT0805IW-TR.pdf,"//media.digikey.com/photos/Lumex%20Photos/SML-LXT0805SRW-TR,SML-LXT0805IW-TR,SML-LXT0805YW-TR,SML-LXT0805GW-TR.jpg",67-1552-1-ND,SML-LXT0805IW-TR,Lumex Opto/Components Inc.,LED RED DIFFUSED SMD,181231,0,"0.39000","0","1","Cut Tape (CT)","-","Active","Red","Standard","White","Diffused","11mcd","Rectangle with Flat Top","1.30mm x 1.25mm","2V","20mA","140°","Surface Mount","-","635nm","-","0805 (2012 Metric)","-","2.00mm L x 1.25mm W","0.80mm"
https://www.lumex.com/content/files/ProductAttachment/SML-LXT0805IW-TR.pdf,"//media.digikey.com/photos/Lumex%20Photos/SML-LXT0805SRW-TR,SML-LXT0805IW-TR,SML-LXT0805YW-TR,SML-LXT0805GW-TR.jpg",67-1552-6-ND,SML-LXT0805IW-TR,Lumex Opto/Components Inc.,LED RED DIFFUSED SMD,181231,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Red","Standard","White","Diffused","11mcd","Rectangle with Flat Top","1.30mm x 1.25mm","2V","20mA","140°","Surface Mount","-","635nm","-","0805 (2012 Metric)","-","2.00mm L x 1.25mm W","0.80mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APT2012SGC.pdf,//media.digikey.com/Photos/Kingbright%20Photos/MFG_0805-(2012-Metric).jpg,754-1131-2-ND,APT2012SGC,Kingbright,LED GREEN CLEAR CHIP SMD,36000,0,"0.06210","0","2000","Tape & Reel (TR)","-","Active","Green","Standard","Colorless","Clear","12mcd","Rectangle with Flat Top","1.30mm x 1.25mm","2.2V","20mA","120°","Surface Mount","568nm","565nm","-","0805 (2012 Metric)","Chip LED","2.00mm L x 1.25mm W","0.75mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APT2012SGC.pdf,//media.digikey.com/Photos/Kingbright%20Photos/MFG_0805-(2012-Metric).jpg,754-1131-1-ND,APT2012SGC,Kingbright,LED GREEN CLEAR CHIP SMD,38958,0,"0.39000","0","1","Cut Tape (CT)","-","Active","Green","Standard","Colorless","Clear","12mcd","Rectangle with Flat Top","1.30mm x 1.25mm","2.2V","20mA","120°","Surface Mount","568nm","565nm","-","0805 (2012 Metric)","Chip LED","2.00mm L x 1.25mm W","0.75mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APT2012SGC.pdf,//media.digikey.com/Photos/Kingbright%20Photos/MFG_0805-(2012-Metric).jpg,754-1131-6-ND,APT2012SGC,Kingbright,LED GREEN CLEAR CHIP SMD,38958,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Green","Standard","Colorless","Clear","12mcd","Rectangle with Flat Top","1.30mm x 1.25mm","2.2V","20mA","120°","Surface Mount","568nm","565nm","-","0805 (2012 Metric)","Chip LED","2.00mm L x 1.25mm W","0.75mm"
"//media.digikey.com/pdf/Data%20Sheets/Everlight%20PDFs/QTLP650(C,D)-2,3,4,7,B.pdf",//media.digikey.com/Renders/Everlight%20Electronics/QTLP650C.jpg,1080-1415-2-ND,QTLP650C4TR,Everlight Electronics Co Ltd,LED GREEN CLEAR 1206 SMD,144000,0,"0.06400","0","2000","Tape & Reel (TR)","-","Active","Green","Standard","Colorless","Clear","10mcd","Rectangle with Flat Top","2.00mm x 1.60mm","2.1V","20mA","140°","Surface Mount","570nm","565nm","-","1206 (3216 Metric)","1206","3.20mm L x 1.60mm W","1.30mm"
"//media.digikey.com/pdf/Data%20Sheets/Everlight%20PDFs/QTLP650(C,D)-2,3,4,7,B.pdf",//media.digikey.com/Renders/Everlight%20Electronics/QTLP650C.jpg,1080-1415-1-ND,QTLP650C4TR,Everlight Electronics Co Ltd,LED GREEN CLEAR 1206 SMD,144630,0,"0.44000","0","1","Cut Tape (CT)","-","Active","Green","Standard","Colorless","Clear","10mcd","Rectangle with Flat Top","2.00mm x 1.60mm","2.1V","20mA","140°","Surface Mount","570nm","565nm","-","1206 (3216 Metric)","1206","3.20mm L x 1.60mm W","1.30mm"
"//media.digikey.com/pdf/Data%20Sheets/Everlight%20PDFs/QTLP650(C,D)-2,3,4,7,B.pdf",//media.digikey.com/Renders/Everlight%20Electronics/QTLP650C.jpg,1080-1415-6-ND,QTLP650C4TR,Everlight Electronics Co Ltd,LED GREEN CLEAR 1206 SMD,144630,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Green","Standard","Colorless","Clear","10mcd","Rectangle with Flat Top","2.00mm x 1.60mm","2.1V","20mA","140°","Surface Mount","570nm","565nm","-","1206 (3216 Metric)","1206","3.20mm L x 1.60mm W","1.30mm"
https://www.lumex.com/content/files/ProductAttachment/SML-LX0603GW-TR.pdf,//media.digikey.com/Renders/Lumex%20Renders/SML-LX0603_difwhite.jpg,67-1549-2-ND,SML-LX0603GW-TR,Lumex Opto/Components Inc.,LED GREEN DIFFUSED SMD,312000,0,"0.06440","0","4000","Tape & Reel (TR)","-","Active","Green","Standard","White","Diffused","18mcd","Rectangle with Flat Top","1.00mm x 0.80mm","2.2V","20mA","160°","Surface Mount","-","565nm","-","0603 (1608 Metric)","-","1.60mm L x 0.80mm W","0.60mm"
https://www.lumex.com/content/files/ProductAttachment/SML-LX0603GW-TR.pdf,//media.digikey.com/Renders/Lumex%20Renders/SML-LX0603_difwhite.jpg,67-1549-1-ND,SML-LX0603GW-TR,Lumex Opto/Components Inc.,LED GREEN DIFFUSED SMD,317319,0,"0.39000","0","1","Cut Tape (CT)","-","Active","Green","Standard","White","Diffused","18mcd","Rectangle with Flat Top","1.00mm x 0.80mm","2.2V","20mA","160°","Surface Mount","-","565nm","-","0603 (1608 Metric)","-","1.60mm L x 0.80mm W","0.60mm"
https://www.lumex.com/content/files/ProductAttachment/SML-LX0603GW-TR.pdf,//media.digikey.com/Renders/Lumex%20Renders/SML-LX0603_difwhite.jpg,67-1549-6-ND,SML-LX0603GW-TR,Lumex Opto/Components Inc.,LED GREEN DIFFUSED SMD,317319,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Green","Standard","White","Diffused","18mcd","Rectangle with Flat Top","1.00mm x 0.80mm","2.2V","20mA","160°","Surface Mount","-","565nm","-","0603 (1608 Metric)","-","1.60mm L x 0.80mm W","0.60mm"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/SML-310%20Series.pdf,//media.digikey.com/Photos/Rohm%20Photos/MFG_SML-310%20SERIES.jpg,511-1299-2-ND,SML-310MTT86,Rohm Semiconductor,LED GREEN CLEAR 0603 SMD,159000,0,"0.06440","0","3000","Tape & Reel (TR)","SML-31","Not For New Designs","Green","Standard","Colorless","Clear","16mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2.2V","20mA","-","Surface Mount","-","570nm","-","0603 (1608 Metric)","0603 (1608 Metric)","1.60mm L x 0.80mm W","0.90mm"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/SML-310%20Series.pdf,//media.digikey.com/Photos/Rohm%20Photos/MFG_SML-310%20SERIES.jpg,511-1299-1-ND,SML-310MTT86,Rohm Semiconductor,LED GREEN CLEAR 0603 SMD,163861,0,"0.39000","0","1","Cut Tape (CT)","SML-31","Not For New Designs","Green","Standard","Colorless","Clear","16mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2.2V","20mA","-","Surface Mount","-","570nm","-","0603 (1608 Metric)","0603 (1608 Metric)","1.60mm L x 0.80mm W","0.90mm"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/SML-310%20Series.pdf,//media.digikey.com/Photos/Rohm%20Photos/MFG_SML-310%20SERIES.jpg,511-1299-6-ND,SML-310MTT86,Rohm Semiconductor,LED GREEN CLEAR 0603 SMD,163861,0,"Digi-Reel","0","1","Digi-Reel®","SML-31","Not For New Designs","Green","Standard","Colorless","Clear","16mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2.2V","20mA","-","Surface Mount","-","570nm","-","0603 (1608 Metric)","0603 (1608 Metric)","1.60mm L x 0.80mm W","0.90mm"
https://www.lumex.com/content/files/ProductAttachment/SML-LX0603IW-TR.pdf,//media.digikey.com/Renders/Lumex%20Renders/SML-LX0603_difwhite.jpg,67-1548-2-ND,SML-LX0603IW-TR,Lumex Opto/Components Inc.,LED RED DIFFUSED SMD,72000,0,"0.06670","0","4000","Tape & Reel (TR)","-","Active","Red","Standard","White","Diffused","14mcd","Rectangle with Flat Top","1.00mm x 0.80mm","2V","20mA","160°","Surface Mount","-","635nm","-","0603 (1608 Metric)","-","1.60mm L x 0.80mm W","0.60mm"
https://www.lumex.com/content/files/ProductAttachment/SML-LX0603IW-TR.pdf,//media.digikey.com/Renders/Lumex%20Renders/SML-LX0603_difwhite.jpg,67-1548-1-ND,SML-LX0603IW-TR,Lumex Opto/Components Inc.,LED RED DIFFUSED SMD,74021,0,"0.40000","0","1","Cut Tape (CT)","-","Active","Red","Standard","White","Diffused","14mcd","Rectangle with Flat Top","1.00mm x 0.80mm","2V","20mA","160°","Surface Mount","-","635nm","-","0603 (1608 Metric)","-","1.60mm L x 0.80mm W","0.60mm"
https://www.lumex.com/content/files/ProductAttachment/SML-LX0603IW-TR.pdf,//media.digikey.com/Renders/Lumex%20Renders/SML-LX0603_difwhite.jpg,67-1548-6-ND,SML-LX0603IW-TR,Lumex Opto/Components Inc.,LED RED DIFFUSED SMD,74021,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Red","Standard","White","Diffused","14mcd","Rectangle with Flat Top","1.00mm x 0.80mm","2V","20mA","160°","Surface Mount","-","635nm","-","0603 (1608 Metric)","-","1.60mm L x 0.80mm W","0.60mm"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/LTST-C150YKT.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-C150AKT,LTST-C150CKT,LTST-C150EKT,LTST-C150GKT,LTST-C150YKT.jpg",160-1170-2-ND,LTST-C150YKT,Lite-On Inc.,LED YELLOW CLEAR SMD,99000,0,"0.06509","0","3000","Tape & Reel (TR)","-","Active","Yellow","Standard","Colorless","Clear","6mcd","Rectangle with Flat Top","2.06mm x 1.60mm","2.1V","10mA","130°","Surface Mount","588nm","585nm","-","1206 (3216 Metric)","-","3.20mm L x 1.60mm W","1.10mm"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/LTST-C150YKT.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-C150AKT,LTST-C150CKT,LTST-C150EKT,LTST-C150GKT,LTST-C150YKT.jpg",160-1170-1-ND,LTST-C150YKT,Lite-On Inc.,LED YELLOW CLEAR SMD,103730,0,"0.39000","0","1","Cut Tape (CT)","-","Active","Yellow","Standard","Colorless","Clear","6mcd","Rectangle with Flat Top","2.06mm x 1.60mm","2.1V","10mA","130°","Surface Mount","588nm","585nm","-","1206 (3216 Metric)","-","3.20mm L x 1.60mm W","1.10mm"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/LTST-C150YKT.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-C150AKT,LTST-C150CKT,LTST-C150EKT,LTST-C150GKT,LTST-C150YKT.jpg",160-1170-6-ND,LTST-C150YKT,Lite-On Inc.,LED YELLOW CLEAR SMD,103730,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Yellow","Standard","Colorless","Clear","6mcd","Rectangle with Flat Top","2.06mm x 1.60mm","2.1V","10mA","130°","Surface Mount","588nm","585nm","-","1206 (3216 Metric)","-","3.20mm L x 1.60mm W","1.10mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-094/LTST-C930KRKT.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-C930KRKT,LTST-C930KSKT.jpg",160-1463-2-ND,LTST-C930KRKT,Lite-On Inc.,LED RED CLEAR CHIP SMD,186000,0,"0.06557","0","1500","Tape & Reel (TR)","-","Active","Red","Standard","Colorless","Clear","850mcd","Round with Domed Top","1.80mm Dia","2V","20mA","25°","Surface Mount","631nm","639nm","-","1209 (3224 Metric)","Chip LED","3.20mm L x 2.40mm W","2.40mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-094/LTST-C930KRKT.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-C930KRKT,LTST-C930KSKT.jpg",160-1463-1-ND,LTST-C930KRKT,Lite-On Inc.,LED RED CLEAR CHIP SMD,187466,0,"0.38000","0","1","Cut Tape (CT)","-","Active","Red","Standard","Colorless","Clear","850mcd","Round with Domed Top","1.80mm Dia","2V","20mA","25°","Surface Mount","631nm","639nm","-","1209 (3224 Metric)","Chip LED","3.20mm L x 2.40mm W","2.40mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-094/LTST-C930KRKT.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-C930KRKT,LTST-C930KSKT.jpg",160-1463-6-ND,LTST-C930KRKT,Lite-On Inc.,LED RED CLEAR CHIP SMD,187466,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Red","Standard","Colorless","Clear","850mcd","Round with Domed Top","1.80mm Dia","2V","20mA","25°","Surface Mount","631nm","639nm","-","1209 (3224 Metric)","Chip LED","3.20mm L x 2.40mm W","2.40mm"
//media.digikey.com/pdf/Data%20Sheets/Dialight%20PDFs/598_Series_0805_Pkg.pdf,//media.digikey.com/Photos/Dialight/598-Series-0805-(2012-Metric)-2.00x1.25x0.70.jpg,350-2044-2-ND,5988170107F,Dialight,LED GREEN CLEAR 0805 SMD,108000,0,"0.06575","0","4000","Tape & Reel (TR)","598","Active","Green","Standard","Colorless","Clear","20mcd","Rectangle with Flat Top","1.40mm x 1.25mm","2V","20mA","140°","Surface Mount","566nm","-","-","0805 (2012 Metric)","0805","2.00mm L x 1.25mm W","0.80mm"
//media.digikey.com/pdf/Data%20Sheets/Dialight%20PDFs/598_Series_0805_Pkg.pdf,//media.digikey.com/Photos/Dialight/598-Series-0805-(2012-Metric)-2.00x1.25x0.70.jpg,350-2044-1-ND,5988170107F,Dialight,LED GREEN CLEAR 0805 SMD,110632,0,"0.45000","0","1","Cut Tape (CT)","598","Active","Green","Standard","Colorless","Clear","20mcd","Rectangle with Flat Top","1.40mm x 1.25mm","2V","20mA","140°","Surface Mount","566nm","-","-","0805 (2012 Metric)","0805","2.00mm L x 1.25mm W","0.80mm"
//media.digikey.com/pdf/Data%20Sheets/Dialight%20PDFs/598_Series_0805_Pkg.pdf,//media.digikey.com/Photos/Dialight/598-Series-0805-(2012-Metric)-2.00x1.25x0.70.jpg,350-2044-6-ND,5988170107F,Dialight,LED GREEN CLEAR 0805 SMD,110632,0,"Digi-Reel","0","1","Digi-Reel®","598","Active","Green","Standard","Colorless","Clear","20mcd","Rectangle with Flat Top","1.40mm x 1.25mm","2V","20mA","140°","Surface Mount","566nm","-","-","0805 (2012 Metric)","0805","2.00mm L x 1.25mm W","0.80mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-103/LTST-C930KGKT.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-C930TBKT,LTST-C930KAKT,LTST-C930KGKT.jpg",160-1462-2-ND,LTST-C930KGKT,Lite-On Inc.,LED GREEN CLEAR CHIP SMD,145500,0,"0.06580","0","1500","Tape & Reel (TR)","-","Active","Green","Standard","Colorless","Clear","600mcd","Round with Domed Top","1.80mm Dia","2V","20mA","25°","Surface Mount","571nm","574nm","-","1209 (3224 Metric)","Chip LED","3.20mm L x 2.40mm W","2.40mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-103/LTST-C930KGKT.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-C930TBKT,LTST-C930KAKT,LTST-C930KGKT.jpg",160-1462-1-ND,LTST-C930KGKT,Lite-On Inc.,LED GREEN CLEAR CHIP SMD,146453,0,"0.39000","0","1","Cut Tape (CT)","-","Active","Green","Standard","Colorless","Clear","600mcd","Round with Domed Top","1.80mm Dia","2V","20mA","25°","Surface Mount","571nm","574nm","-","1209 (3224 Metric)","Chip LED","3.20mm L x 2.40mm W","2.40mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-103/LTST-C930KGKT.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-C930TBKT,LTST-C930KAKT,LTST-C930KGKT.jpg",160-1462-6-ND,LTST-C930KGKT,Lite-On Inc.,LED GREEN CLEAR CHIP SMD,146453,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Green","Standard","Colorless","Clear","600mcd","Round with Domed Top","1.80mm Dia","2V","20mA","25°","Surface Mount","571nm","574nm","-","1209 (3224 Metric)","Chip LED","3.20mm L x 2.40mm W","2.40mm"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/SML-310%20Series.pdf,//media.digikey.com/Photos/Rohm%20Photos/MFG_SML-310%20SERIES.jpg,511-1298-2-ND,SML-310LTT86,Rohm Semiconductor,LED RED CLEAR 0603 SMD,72000,0,"0.06600","0","3000","Tape & Reel (TR)","SML-31","Not For New Designs","Red","Standard","Colorless","Clear","16mcd","Rectangle with Flat Top","1.20mm x 0.80mm","1.75V","20mA","-","Surface Mount","-","660nm","-","0603 (1608 Metric)","0603 (1608 Metric)","1.60mm L x 0.80mm W","0.90mm"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/SML-310%20Series.pdf,//media.digikey.com/Photos/Rohm%20Photos/MFG_SML-310%20SERIES.jpg,511-1298-1-ND,SML-310LTT86,Rohm Semiconductor,LED RED CLEAR 0603 SMD,75561,0,"0.45000","0","1","Cut Tape (CT)","SML-31","Not For New Designs","Red","Standard","Colorless","Clear","16mcd","Rectangle with Flat Top","1.20mm x 0.80mm","1.75V","20mA","-","Surface Mount","-","660nm","-","0603 (1608 Metric)","0603 (1608 Metric)","1.60mm L x 0.80mm W","0.90mm"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/SML-310%20Series.pdf,//media.digikey.com/Photos/Rohm%20Photos/MFG_SML-310%20SERIES.jpg,511-1298-6-ND,SML-310LTT86,Rohm Semiconductor,LED RED CLEAR 0603 SMD,75561,0,"Digi-Reel","0","1","Digi-Reel®","SML-31","Not For New Designs","Red","Standard","Colorless","Clear","16mcd","Rectangle with Flat Top","1.20mm x 0.80mm","1.75V","20mA","-","Surface Mount","-","660nm","-","0603 (1608 Metric)","0603 (1608 Metric)","1.60mm L x 0.80mm W","0.90mm"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/LTST-C193KRKT-2A.pdf,//media.digikey.com/Renders/Lite%20On%20Renders/LTST-C193TBKT-5A.jpg,160-1909-2-ND,LTST-C193KRKT-2A,Lite-On Inc.,LED RED CLEAR CHIP SMD,85000,0,"0.06660","0","5000","Tape & Reel (TR)","-","Active","Red","Standard","Colorless","Clear","6.5mcd","Rectangle with Flat Top","1.15mm x 0.80mm","1.9V","2mA","130°","Surface Mount","629nm","639nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.35mm"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/LTST-C193KRKT-2A.pdf,//media.digikey.com/Renders/Lite%20On%20Renders/LTST-C193TBKT-5A.jpg,160-1909-1-ND,LTST-C193KRKT-2A,Lite-On Inc.,LED RED CLEAR CHIP SMD,85753,0,"0.51000","0","1","Cut Tape (CT)","-","Active","Red","Standard","Colorless","Clear","6.5mcd","Rectangle with Flat Top","1.15mm x 0.80mm","1.9V","2mA","130°","Surface Mount","629nm","639nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.35mm"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/LTST-C193KRKT-2A.pdf,//media.digikey.com/Renders/Lite%20On%20Renders/LTST-C193TBKT-5A.jpg,160-1909-6-ND,LTST-C193KRKT-2A,Lite-On Inc.,LED RED CLEAR CHIP SMD,85753,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Red","Standard","Colorless","Clear","6.5mcd","Rectangle with Flat Top","1.15mm x 0.80mm","1.9V","2mA","130°","Surface Mount","629nm","639nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.35mm"
