Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Composition","Diameter","Melting Point","Flux Type","Wire Gauge","Process","Form","Shelf Life","Shelf Life Start","Storage/Refrigeration Temperature"
http://www.chipquik.com/datasheets/SMD3SW.031 2OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD3SW.031-2OZ.JPG,SMD3SW.0312OZ-ND,SMD3SW.031 2OZ,Chip Quik Inc.,SOLDER WIRE 62/36/2 TIN/LEAD/SIL,43,0,"10.98000","0","1","SMD3","Active","Wire Solder","Sn62Pb36Ag2 (62/36/2)","0.031"" (0.79mm)","354°F (179°C)","No-Clean, Water Soluble","-","Leaded","Spool, 2 oz (56.70g)","-","Date of Manufacture","-"
http://www.chipquik.com/datasheets/RASWLF.020 .4OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_RASWLF.020-.4OZ.JPG,RASWLF.020.4OZ-ND,RASWLF.020 .4OZ,Chip Quik Inc.,LF SOLDER WIRE POCKET PACK 96.5/,97,0,"11.15000","0","1","-","Active","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.020"" (0.51mm)","422 ~ 428°F (217 ~ 220°C)","Rosin Activated (RA)","24 AWG, 25 SWG","Lead Free","Tube, 0.4 oz (11.34g)","-","-","-"
http://www.chipquik.com/datasheets/RASWLF.031 2OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_RASWLF.031-2OZ.JPG,RASWLF.0312OZ-ND,RASWLF.031 2OZ,Chip Quik Inc.,LF SOLDER WIRE 96.5/3/0.5 TIN/SI,86,0,"11.20000","0","1","-","Active","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.031"" (0.79mm)","422 ~ 428°F (217 ~ 220°C)","Rosin Activated (RA)","21 AWG, 20 SWG","Lead Free","Spool, 2 oz (56.70g)","-","-","-"
http://www.chipquik.com/datasheets/SMDSWLF.020 .4OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMDSWLF_020%5E20_4OZ.jpg,SMDSWLF.020.4OZ-ND,SMDSWLF.020 .4OZ,Chip Quik Inc.,LF SOLDER WIRE POCKET PACK 96.5/,80,0,"11.49000","0","1","SMD","Active","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.020"" (0.51mm)","423 ~ 428°F (217 ~ 220°C)","No-Clean, Water Soluble","24 AWG, 25 SWG","Lead Free","Tube, 0.4 oz (11.34g)","-","-","-"
http://www.chipquik.com/datasheets/SMD2SWLF.015 .3OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD2SWLF_015%5E20_3OZ.jpg,SMD2SWLF.015.3OZ-ND,SMD2SWLF.015 .3OZ,Chip Quik Inc.,LF SOLDER WIRE POCKET PACK 99.3/,91,0,"11.99000","0","1","SMD2","Active","Wire Solder","Sn99.3Cu0.7 (99.3/0.7)","0.015"" (0.38mm)","441°F (227°C)","No-Clean, Water Soluble","27 AWG, 28 SWG","Lead Free","Tube, 0.3 oz (8.51g)","-","-","-"
http://www.chipquik.com/datasheets/SMD2SWLF.031 2OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD2SWLF.031-2OZ.JPG,SMD2SWLF.0312OZ-ND,SMD2SWLF.031 2OZ,Chip Quik Inc.,LF SOLDER WIRE 99.3/0.7 TIN/COPP,47,0,"12.03000","0","1","SMD2","Active","Wire Solder","Sn99.3Cu0.7 (99.3/0.7)","0.031"" (0.79mm)","441°F (227°C)","No-Clean, Water Soluble","-","Lead Free","Spool, 2 oz (56.70g)","-","Date of Manufacture","-"
http://www.chipquik.com/datasheets/RASWLF.020 2OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_RASWLF.020-2OZ.JPG,RASWLF.0202OZ-ND,RASWLF.020 2OZ,Chip Quik Inc.,LF SOLDER WIRE 96.5/3/0.5 TIN/SI,81,0,"12.05000","0","1","-","Active","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.020"" (0.51mm)","422 ~ 428°F (217 ~ 220°C)","Rosin Activated (RA)","24 AWG, 25 SWG","Lead Free","Spool, 2 oz (56.70g)","-","-","-"
http://www.chipquik.com/datasheets/SMD2SWLF.020 2OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD2SWLF.020-2OZ.JPG,SMD2SWLF.0202OZ-ND,SMD2SWLF.020 2OZ,Chip Quik Inc.,LF SOLDER WIRE 99.3/0.7 TIN/COPP,43,0,"12.11000","0","1","SMD2","Active","Wire Solder","Sn99.3Cu0.7 (99.3/0.7)","0.020"" (0.51mm)","441°F (227°C)","No-Clean, Water Soluble","-","Lead Free","Spool, 2 oz (56.70g)","-","Date of Manufacture","-"
http://www.chipquik.com/datasheets/SMD3SW.020 2OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD3SW.020-2OZ.JPG,SMD3SW.0202OZ-ND,SMD3SW.020 2OZ,Chip Quik Inc.,SOLDER WIRE 62/36/2 TIN/LEAD/SIL,39,0,"12.29000","0","1","SMD3","Active","Wire Solder","Sn62Pb36Ag2 (62/36/2)","0.020"" (0.51mm)","354°F (179°C)","No-Clean, Water Soluble","-","Leaded","Spool, 2 oz (56.70g)","-","Date of Manufacture","-"
http://www.chipquik.com/datasheets/RASWLF.015 .3OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_RASWLF.015-.3OZ.JPG,RASWLF.015.3OZ-ND,RASWLF.015 .3OZ,Chip Quik Inc.,LF SOLDER WIRE POCKET PACK 96.5/,98,0,"12.60000","0","1","-","Active","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.015"" (0.38mm)","422 ~ 428°F (217 ~ 220°C)","Rosin Activated (RA)","27 AWG, 28 SWG","Lead Free","Tube, 0.3 oz (8.51g)","-","-","-"
http://www.chipquik.com/datasheets/SMDSWLF.015 .3OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMDSWLF_015%5E20_3OZ.jpg,SMDSWLF.015.3OZ-ND,SMDSWLF.015 .3OZ,Chip Quik Inc.,LF SOLDER WIRE POCKET PACK 96.5/,86,0,"12.99000","0","1","SMD","Active","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.015"" (0.38mm)","423 ~ 428°F (217 ~ 220°C)","No-Clean, Water Soluble","27 AWG, 28 SWG","Lead Free","Tube, 0.3 oz (8.51g)","-","-","-"
http://www.chipquik.com/datasheets/SMD2SWLF.015 2OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD2SWLF.015-2OZ.JPG,SMD2SWLF.0152OZ-ND,SMD2SWLF.015 2OZ,Chip Quik Inc.,LF SOLDER WIRE 99.3/0.7 TIN/COPP,41,0,"13.04000","0","1","SMD2","Active","Wire Solder","Sn99.3Cu0.7 (99.3/0.7)","0.015"" (0.38mm)","441°F (227°C)","No-Clean, Water Soluble","-","Lead Free","Spool, 2 oz (56.70g)","-","Date of Manufacture","-"
http://www.chipquik.com/datasheets/SMDAG100-S-0.25.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMDAG100-S-0.25.jpg,SMDAG100-S-0.25-ND,SMDAG100-S-0.25,Chip Quik Inc.,SOLDER SHOT AG100 0.25OZ 7G,10,0,"16.00000","0","1","SMD","Active","Solder Shot","Ag100(100)","-","1762°F (961°C)","-","-","Lead Free","Bag, 0.25 oz (7g)","-","-","-"
http://www.chipquik.com/datasheets/SMD3SW.031 4OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD3SW.031-4OZ.JPG,SMD3SW.0314OZ-ND,SMD3SW.031 4OZ,Chip Quik Inc.,SOLDER WIRE 62/36/2 TIN/LEAD/SIL,87,0,"16.91000","0","1","SMD3","Active","Wire Solder","Sn62Pb36Ag2 (62/36/2)","0.031"" (0.79mm)","354°F (179°C)","No-Clean, Water Soluble","-","Leaded","Spool, 4 oz (113.40g)","-","Date of Manufacture","-"
http://www.chipquik.com/datasheets/SMD2185-25000.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD2185-25000.JPG,SMD2185-25000-ND,SMD2185-25000,Chip Quik Inc.,SOLDER SPHERES SN63/PB37 .018"" (,8,0,"17.99000","0","1","SMD2","Active","Solder Sphere","Sn63Pb37 (63/37)","0.018"" (0.46mm)","361°F (183°C)","-","-","Leaded","Jar","24 Months","Date of Manufacture","-"
http://www.chipquik.com/datasheets/SMDLTLFPT4.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMDLTLFPT4.jpg,SMDLTLFPT4-ND,SMDLTLFPT4,Chip Quik Inc.,SOLDER PASTE NO CLEAN SN42/BI57.,9,0,"18.95000","0","1","SMD","Active","Solder Paste","Bi57.6Sn42Ag0.4 (57.6/42/0.4)","-","281°F (138°C)","No-Clean","-","Lead Free","Syringe, 0.53 oz (15g), 5cc","6 Months, 2 Months","Date of Manufacture","37°F ~ 46°F (3°C ~ 8°C)"
http://www.chipquik.com/datasheets/SMD291SNLT4.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD291SNLT4.jpg,SMD291SNLT4-ND,SMD291SNLT4,Chip Quik Inc.,SOLDER PASTE NO CLEAN LEAD-FREE,10,0,"18.99000","0","1","SMD2","Active","Solder Paste","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","-","423 ~ 428°F (217 ~ 220°C)","No-Clean","-","Lead Free","Syringe, 0.53 oz (15g), 5cc","6 Months, 2 Months","Date of Manufacture","37°F ~ 46°F (3°C ~ 8°C)"
http://www.chipquik.com/datasheets/SMD2180-25000.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD2180-25000.JPG,SMD2180-25000-ND,SMD2180-25000,Chip Quik Inc.,SOLDER SPHERES SN63/PB37 .016"" (,5,0,"18.99000","0","1","SMD2","Active","Solder Sphere","Sn63Pb37 (63/37)","0.016"" (0.40mm)","361°F (183°C)","-","-","Leaded","Jar","24 Months","Date of Manufacture","-"
http://www.chipquik.com/datasheets/SMD3SW.020 4OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD3SW.020-4OZ.JPG,SMD3SW.0204OZ-ND,SMD3SW.020 4OZ,Chip Quik Inc.,SOLDER WIRE 62/36/2 TIN/LEAD/SIL,38,0,"19.54000","0","1","SMD3","Active","Wire Solder","Sn62Pb36Ag2 (62/36/2)","0.020"" (0.51mm)","354°F (179°C)","No-Clean, Water Soluble","-","Leaded","Spool, 4 oz (113.40g)","-","Date of Manufacture","-"
http://www.chipquik.com/datasheets/SMD2170-25000.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD2170-25000.JPG,SMD2170-25000-ND,SMD2170-25000,Chip Quik Inc.,SOLDER SPHERES SN63/PB37 .014"" (,6,0,"19.95000","0","1","SMD2","Active","Solder Sphere","Sn63Pb37 (63/37)","0.014"" (0.36mm)","361°F (183°C)","-","-","Leaded","Jar","24 Months","Date of Manufacture","-"
http://www.chipquik.com/datasheets/SMD2150-25000.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD2150-25000.jpg,SMD2150-25000-ND,SMD2150-25000,Chip Quik Inc.,SOLDER SPHERES SN63/PB37 .010"" (,12,0,"20.99000","0","1","SMD2","Active","Solder Sphere","Sn63Pb37 (63/37)","0.010"" (0.25mm)","361°F (183°C)","-","-","Leaded","Jar","24 Months","Date of Manufacture","-"
http://www.chipquik.com/datasheets/SMD2SWLF.031 4OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD2SWLF.031-4OZ.JPG,SMD2SWLF.0314OZ-ND,SMD2SWLF.031 4OZ,Chip Quik Inc.,LF SOLDER WIRE 99.3/0.7 TIN/COPP,49,0,"21.27000","0","1","SMD2","Active","Wire Solder","Sn99.3Cu0.7 (99.3/0.7)","0.031"" (0.79mm)","441°F (227°C)","No-Clean, Water Soluble","-","Lead Free","Spool, 4 oz (113.40g)","-","Date of Manufacture","-"
http://www.chipquik.com/datasheets/RASWLF.020 4OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_RASWLF.020-4OZ.JPG,RASWLF.0204OZ-ND,RASWLF.020 4OZ,Chip Quik Inc.,LF SOLDER WIRE 96.5/3/0.5 TIN/SI,87,0,"21.31000","0","1","-","Active","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.020"" (0.51mm)","422 ~ 428°F (217 ~ 220°C)","Rosin Activated (RA)","24 AWG, 25 SWG","Lead Free","Spool, 4 oz (113.40g)","-","-","-"
http://www.chipquik.com/datasheets/SMD2SWLF.020 4OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD2SWLF.020-4OZ.JPG,SMD2SWLF.0204OZ-ND,SMD2SWLF.020 4OZ,Chip Quik Inc.,LF SOLDER WIRE 99.3/0.7 TIN/COPP,49,0,"21.43000","0","1","SMD2","Active","Wire Solder","Sn99.3Cu0.7 (99.3/0.7)","0.020"" (0.51mm)","441°F (227°C)","No-Clean, Water Soluble","-","Lead Free","Spool, 4 oz (113.40g)","-","Date of Manufacture","-"
http://www.chipquik.com/datasheets/SMD2SWLF.015 4OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD2SWLF.015-4OZ.JPG,SMD2SWLF.0154OZ-ND,SMD2SWLF.015 4OZ,Chip Quik Inc.,LF SOLDER WIRE 99.3/0.7 TIN/COPP,47,0,"23.08000","0","1","SMD2","Active","Wire Solder","Sn99.3Cu0.7 (99.3/0.7)","0.015"" (0.38mm)","441°F (227°C)","No-Clean, Water Soluble","-","Lead Free","Spool, 4 oz (113.40g)","-","Date of Manufacture","-"
http://www.chipquik.com/datasheets/BARSN60PB40.pdf,-,BARSN60PB40-ND,BARSN60PB40,Chip Quik Inc.,SOLDER BAR SN60/PB40 1LB SUPER L,99,0,"23.14000","0","1","Super Low Dross™","Active","Bar Solder","Sn60Pb40 (60/40)","-","361 ~ 370°F (183 ~ 188°C)","-","-","Leaded","Bar, 1 lb (454g)","-","-","-"
http://www.chipquik.com/datasheets/SMDSWLF.015 4OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMDSWLF.015-4OZ.JPG,SMDSWLF.0154OZ-ND,SMDSWLF.015 4OZ,Chip Quik Inc.,LF SOLDER WIRE 96.5/3/0.5 TIN/SI,34,0,"23.54000","0","1","SMD","Active","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.015"" (0.38mm)","423 ~ 428°F (217 ~ 220°C)","No-Clean, Water Soluble","-","Lead Free","Spool, 4 oz (113.40g)","-","Date of Manufacture","-"
http://www.chipquik.com/datasheets/SMDCU100-S-16.pdf,-,SMDCU100-S-16-ND,SMDCU100-S-16,Chip Quik Inc.,SOLDER SHOT CU100 16OZ 454G,10,0,"24.00000","0","1","SMD","Active","Solder Shot","Cu100(100)","-","1983°F (1084°C)","-","-","Lead Free","Bag, 0.25 oz (7g)","-","-","-"
http://www.chipquik.com/datasheets/SMD2032-25000.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD2032-25000.jpg,SMD2032-25000-ND,SMD2032-25000,Chip Quik Inc.,SOLDER SPHERES SN96.5/AG3.0/CU0.,7,0,"25.99000","0","1","SMD2","Active","Solder Sphere","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.016"" (0.40mm)","423 ~ 428°F (217 ~ 220°C)","-","-","Lead Free","Jar","24 Months","Date of Manufacture","-"
http://www.chipquik.com/datasheets/RASW.020 1LB.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_RASW.020-1LB.JPG,RASW.0201LB-ND,RASW.020 1LB,Chip Quik Inc.,SOLDER WIRE 63/37 TIN/LEAD ROSIN,31,0,"26.13000","0","1","-","Active","Wire Solder","Sn63Pb37 (63/37)","0.020"" (0.51mm)","361°F (183°C)","Rosin Activated (RA)","24 AWG, 25 SWG","Leaded","Spool, 1 lb (454 g)","-","-","-"
http://www.chipquik.com/datasheets/SMDSW.020 1LB.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMDSW.020-1LB.jpg,SMDSW.0201LB-ND,SMDSW.020 1LB,Chip Quik Inc.,SOLDER WIRE 63/37 TIN/LEAD NO-CL,15,0,"26.94000","0","1","-","Active","Wire Solder","Sn63Pb37 (63/37)","0.020"" (0.51mm)","361°F (183°C)","No-Clean, Water Soluble","24 AWG, 25 SWG","Leaded","Spool, 1 lb (454 g)","-","-","-"
http://www.chipquik.com/datasheets/SMD2020-25000.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD2020-25000.jpg,SMD2020-25000-ND,SMD2020-25000,Chip Quik Inc.,SOLDER SPHERES SN96.5/AG3.0/CU0.,6,0,"28.99000","0","1","SMD2","Active","Solder Sphere","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.010"" (0.25mm)","423 ~ 428°F (217 ~ 220°C)","-","-","Lead Free","Jar","24 Months","Date of Manufacture","-"
http://www.chipquik.com/datasheets/SMDSN100-S-16.pdf,-,SMDSN100-S-16-ND,SMDSN100-S-16,Chip Quik Inc.,SOLDER SHOT SN100 16OZ 454G,10,0,"29.50000","0","1","SMD","Active","Solder Shot","Sn100(100)","-","450°F (232°C)","-","-","Lead Free","Bag, 0.25 oz (7g)","-","-","-"
http://www.chipquik.com/datasheets/SMD2016-25000.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD2016-25000.jpg,SMD2016-25000-ND,SMD2016-25000,Chip Quik Inc.,SOLDER SPHERES SN96.5/AG3.0/CU0.,8,0,"29.99000","0","1","SMD2","Active","Solder Sphere","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.008"" (0.20mm)","423 ~ 428°F (217 ~ 220°C)","-","-","Lead Free","Jar","24 Months","Date of Manufacture","-"
http://www.chipquik.com/datasheets/SMDAG100-S-1.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMDAG100-S-1.jpg,SMDAG100-S-1-ND,SMDAG100-S-1,Chip Quik Inc.,SOLDER SHOT AG100 1OZ 28G,10,0,"32.00000","0","1","SMD","Active","Solder Shot","Ag100(100)","-","1762°F (961°C)","-","-","Lead Free","Bag, 0.25 oz (7g)","-","-","-"
http://www.chipquik.com/datasheets/RASWLF.031 8OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_RASWLF.031-8OZ.JPG,RASWLF.0318OZ-ND,RASWLF.031 8OZ,Chip Quik Inc.,LF SOLDER WIRE 96.5/3/0.5 TIN/SI,35,0,"32.80000","0","1","-","Active","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.031"" (0.79mm)","422 ~ 428°F (217 ~ 220°C)","Rosin Activated (RA)","21 AWG, 20 SWG","Lead Free","Spool, 8 oz (227g), 1/2 lb","-","-","-"
http://www.chipquik.com/datasheets/RASWLF.020 8OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_RASWLF.020-8OZ.JPG,RASWLF.0208OZ-ND,RASWLF.020 8OZ,Chip Quik Inc.,LF SOLDER WIRE 96.5/3/0.5 TIN/SI,44,0,"33.03000","0","1","-","Active","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.020"" (0.51mm)","422 ~ 428°F (217 ~ 220°C)","Rosin Activated (RA)","24 AWG, 25 SWG","Lead Free","Spool, 8 oz (227g), 1/2 lb","-","-","-"
http://www.chipquik.com/datasheets/SMDBI100-S-16.pdf,-,SMDBI100-S-16-ND,SMDBI100-S-16,Chip Quik Inc.,SOLDER SHOT BI100 16OZ 454G,10,0,"34.00000","0","1","SMD","Active","Solder Shot","Bi100(100)","-","521°F (271°C)","-","-","Lead Free","Bag, 0.25 oz (7g)","-","-","-"
http://www.chipquik.com/datasheets/SMDIN100-S-1.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMDIN100-S-1.jpg,SMDIN100-S-1-ND,SMDIN100-S-1,Chip Quik Inc.,SOLDER SHOT IN100 1OZ 28G,10,0,"34.00000","0","1","SMD","Active","Solder Shot","In100 (100)","-","315°F (157°C)","-","-","Lead Free","Bag, 0.25 oz (7g)","-","-","-"
http://www.chipquik.com/datasheets/RASWLF.015 8OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_RASWLF.015-8OZ.JPG,RASWLF.0158OZ-ND,RASWLF.015 8OZ,Chip Quik Inc.,LF SOLDER WIRE 96.5/3/0.5 TIN/SI,35,0,"35.34000","0","1","-","Active","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.015"" (0.38mm)","422 ~ 428°F (217 ~ 220°C)","Rosin Activated (RA)","27 AWG, 28 SWG","Lead Free","Spool, 8 oz (227g), 1/2 lb","-","-","-"
http://www.chipquik.com/datasheets/BARSN99.3CU0.7.pdf,-,BARSN99.3CU0.7-ND,BARSN99.3CU0.7,Chip Quik Inc.,SOLDER BAR SN99.3/CU0.7 1LB SUPE,100,0,"37.70000","0","1","Super Low Dross™","Active","Bar Solder","Sn99.3Cu0.7 (99.3/0.7)","-","441°F (227°C)","-","-","Lead Free","Bar, 1 lb (454g)","-","-","-"
http://www.chipquik.com/datasheets/SMD2SWLF.031 1LB.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD2SWLF.031-1LB.jpg,SMD2SWLF.0311LB-ND,SMD2SWLF.031 1LB,Chip Quik Inc.,LF SOLDER WIRE 99.3/0.7 TIN/COPP,14,0,"38.29000","0","1","SMD2","Active","Wire Solder","Sn99.3Cu0.7 (99.3/0.7)","0.031"" (0.79mm)","441°F (227°C)","No-Clean, Water Soluble","20 AWG, 22 SWG","Lead Free","Spool, 1 lb (454 g)","-","-","-"
http://www.chipquik.com/datasheets/NC2SW.031 1LB.pdf,-,NC2SW.0311LB-ND,NC2SW.031 1LB,Chip Quik Inc.,SOLDER WIRE 60/40 TIN/LEAD NO-CL,50,0,"39.96000","0","1","-","Active","Wire Solder","Sn60Pb40 (60/40)","0.031"" (0.79mm)","361 ~ 370°F (183 ~ 188°C)","No-Clean","20 AWG, 21 SWG","Leaded","Spool, 1 lb (454 g)","-","-","-"
http://www.chipquik.com/datasheets/NCSW.031 1LB.pdf,-,NCSW.0311LB-ND,NCSW.031 1LB,Chip Quik Inc.,SOLDER WIRE 63/37 TIN/LEAD NO-CL,50,0,"41.21000","0","1","-","Active","Wire Solder","Sn63Pb37 (63/37)","0.031"" (0.79mm)","361°F (183°C)","No-Clean","20 AWG, 21 SWG","Leaded","Spool, 1 lb (454 g)","-","-","-"
http://www.chipquik.com/datasheets/NC2SW.020 1LB.pdf,-,NC2SW.0201LB-ND,NC2SW.020 1LB,Chip Quik Inc.,SOLDER WIRE 60/40 TIN/LEAD NO-CL,50,0,"42.14000","0","1","-","Active","Wire Solder","Sn60Pb40 (60/40)","0.020"" (0.51mm)","361 ~ 370°F (183 ~ 188°C)","No-Clean","24 AWG, 25 SWG","Leaded","Spool, 1 lb (454 g)","-","-","-"
http://www.chipquik.com/datasheets/NC4SW.031 1LB.pdf,-,NC4SW.0311LB-ND,NC4SW.031 1LB,Chip Quik Inc.,SOLDER WIRE 93.5/5/1.5 LEAD/TIN/,48,0,"42.58000","0","1","-","Active","Wire Solder","Pb93.5Sn5Ag1.5 (93.5/5/1.5)","0.031"" (0.79mm)","565 ~ 574°F (296 ~ 301°C)","No-Clean","20 AWG, 21 SWG","Leaded","Spool, 1 lb (454 g)","-","-","-"
http://www.chipquik.com/datasheets/NCSW.020 1LB.pdf,-,NCSW.0201LB-ND,NCSW.020 1LB,Chip Quik Inc.,SOLDER WIRE 63/37 TIN/LEAD NO-CL,50,0,"43.22000","0","1","-","Active","Wire Solder","Sn63Pb37 (63/37)","0.020"" (0.51mm)","361°F (183°C)","No-Clean","24 AWG, 25 SWG","Leaded","Spool, 1 lb (454 g)","-","-","-"
http://www.chipquik.com/datasheets/NC4SW.020 1LB.pdf,-,NC4SW.0201LB-ND,NC4SW.020 1LB,Chip Quik Inc.,SOLDER WIRE 93.5/5/1.5 LEAD/TIN/,50,0,"46.73000","0","1","-","Active","Wire Solder","Pb93.5Sn5Ag1.5 (93.5/5/1.5)","0.020"" (0.51mm)","565 ~ 574°F (296 ~ 301°C)","No-Clean","24 AWG, 25 SWG","Leaded","Spool, 1 lb (454 g)","-","-","-"
http://www.chipquik.com/datasheets/SMD3SW.020 1LB.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD3SW.020-1LB.jpg,SMD3SW.0201LB-ND,SMD3SW.020 1LB,Chip Quik Inc.,SOLDER WIRE 62/36/2 TIN/LEAD/SIL,22,0,"46.97000","0","1","SMD3","Active","Wire Solder","Sn62Pb36Ag2 (62/36/2)","0.020"" (0.51mm)","354°F (179°C)","No-Clean, Water Soluble","24 AWG, 25 SWG","Leaded","Spool, 1 lb (454 g)","-","-","-"
http://www.chipquik.com/datasheets/NC2SWLF.031 1LB.pdf,-,NC2SWLF.0311LB-ND,NC2SWLF.031 1LB,Chip Quik Inc.,LF SOLDER WIRE 99.3/0.7 TIN/COPP,50,0,"53.77000","0","1","-","Active","Wire Solder","Sn99.3Cu0.7 (99.3/0.7)","0.031"" (0.79mm)","441°F (227°C)","No-Clean","20 AWG, 21 SWG","Lead Free","Spool, 1 lb (454 g)","-","-","-"
http://www.chipquik.com/datasheets/NC2SWLF.020 1LB.pdf,-,NC2SWLF.0201LB-ND,NC2SWLF.020 1LB,Chip Quik Inc.,LF SOLDER WIRE 99.3/0.7 TIN/COPP,50,0,"55.45000","0","1","-","Active","Wire Solder","Sn99.3Cu0.7 (99.3/0.7)","0.020"" (0.51mm)","441°F (227°C)","No-Clean","24 AWG, 25 SWG","Lead Free","Spool, 1 lb (454 g)","-","-","-"
http://www.chipquik.com/datasheets/SMDIN52SN48-R.pdf,-,SMDIN52SN48-R-ND,SMDIN52SN48-R,Chip Quik Inc.,INDIUM SOLDER RIBBON (IN52/SN48),45,0,"56.76000","0","1","SMD","Active","Ribbon Solder","In52Sn48 (52/48)","-","244°F (118°C)","-","-","Lead Free","Spool","-","-","-"
http://www.chipquik.com/datasheets/RASWLF.031 1LB.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_RASWLF.031-1LB.JPG,RASWLF.0311LB-ND,RASWLF.031 1LB,Chip Quik Inc.,LF SOLDER WIRE 96.5/3/0.5 TIN/SI,48,0,"63.65000","0","1","-","Active","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.031"" (0.79mm)","422 ~ 428°F (217 ~ 220°C)","Rosin Activated (RA)","21 AWG, 20 SWG","Lead Free","Spool, 1 lb (454 g)","-","-","-"
http://www.chipquik.com/datasheets/RASWLF.020 1LB.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_RASWLF.020-1LB.JPG,RASWLF.0201LB-ND,RASWLF.020 1LB,Chip Quik Inc.,LF SOLDER WIRE 96.5/3/0.5 TIN/SI,42,0,"64.12000","0","1","-","Active","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.020"" (0.51mm)","422 ~ 428°F (217 ~ 220°C)","Rosin Activated (RA)","24 AWG, 25 SWG","Lead Free","Spool, 1 lb (454 g)","-","-","-"
