Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Number of Positions","Pitch","Outer Dimension","Inner Dimension","Thermal Center Pad","Material"
http://www.chipquik.com/datasheets/IPC0093-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0093-S.JPG,IPC0093-S-ND,IPC0093-S,Chip Quik Inc.,POWERSSOP-32 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","PowerSSOP","32","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.433"" L x 0.240"" W (11.00mm x 6.10mm)","0.162"" L x 0.154"" W (4.11mm x 3.91mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0094-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0094-S.JPG,IPC0094-S-ND,IPC0094-S,Chip Quik Inc.,POWERSSOP-38 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","PowerSSOP","38","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.492"" L x 0.240"" W (12.50mm x 6.10mm)","0.162"" L x 0.154"" W (4.11mm x 3.91mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0118-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0118-S.JPG,IPC0118-S-ND,IPC0118-S,Chip Quik Inc.,QFN-100 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","100","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.472"" L x 0.472"" W (12.00mm x 12.00mm)","0.398"" L x 0.398"" W (10.10mm x 10.10mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0037-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0037-S.JPG,IPC0037-S-ND,IPC0037-S,Chip Quik Inc.,QFN-12 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","12","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.087"" L x 0.055"" W (2.20mm x 1.40mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0117-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0117-S.JPG,IPC0117-S-ND,IPC0117-S,Chip Quik Inc.,QFN-14 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","14","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.083"" L x 0.055"" W (2.10mm x 1.40mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0108-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0108-S.JPG,IPC0108-S-ND,IPC0108-S,Chip Quik Inc.,QFN-20 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","20","0.018"" (0.45mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)","0.061"" L x 0.061"" W (1.55mm x 1.55mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0126-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0126-S.JPG,IPC0126-S-ND,IPC0126-S,Chip Quik Inc.,QFN-20 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","20","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.177"" L x 0.138"" W (4.50mm x 3.50mm)","0.120"" L x 0.081"" W (3.05mm x 2.05mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0125-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0125-S.JPG,IPC0125-S-ND,IPC0125-S,Chip Quik Inc.,QFN-24 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","24","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.177"" L x 0.138"" W (4.50mm x 3.50mm)","0.120"" L x 0.081"" W (3.05mm x 2.05mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0122-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0122-S.JPG,IPC0122-S-ND,IPC0122-S,Chip Quik Inc.,QFN-32 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","32","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.157"" L x 0.157"" W (4.00mm x 4.00mm)","0.110"" L x 0.110"" W (2.80mm x 2.80mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0021-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0021-S.JPG,IPC0021-S-ND,IPC0021-S,Chip Quik Inc.,QFN-32 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","32","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.236"" L x 0.197"" W (6.00mm x 5.00mm)","0.134"" L x 0.098"" W (3.40mm x 2.50mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0145-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0145-S.JPG,IPC0145-S-ND,IPC0145-S,Chip Quik Inc.,QFN-36 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","36","0.031"" (0.80mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.354"" L x 0.354"" W (9.00mm x 9.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0128-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0128-S.JPG,IPC0128-S-ND,IPC0128-S,Chip Quik Inc.,QFN-42 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","42","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.354"" L x 0.138"" W (9.00mm x 3.50mm)","0.297"" L x 0.081"" W (7.55mm x 2.05mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0030-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0030-S.JPG,IPC0030-S-ND,IPC0030-S,Chip Quik Inc.,QFN-50 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","50","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.394"" L x 0.197"" W (10.00mm x 5.00mm)","0.319"" L x 0.130"" W (8.10mm x 3.30mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0120-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0120-S.JPG,IPC0120-S-ND,IPC0120-S,Chip Quik Inc.,QFN-52 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","52","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.315"" L x 0.315"" W (8.00mm x 8.00mm)","0.244"" L x 0.244"" W (6.20mm x 6.20mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0144-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0144-S.JPG,IPC0144-S-ND,IPC0144-S,Chip Quik Inc.,QFN-56 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","56","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.276"" L x 0.276"" W (7.00mm x 7.00mm)","0.204"" L x 0.204"" W (5.18mm x 5.18mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0146-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0146-S.JPG,IPC0146-S-ND,IPC0146-S,Chip Quik Inc.,QFN-56 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","56","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.433"" L x 0.197"" W (11.00mm x 5.00mm)","0.330"" L x 0.096"" W (8.38mm x 2.45mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0034-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0034-S.JPG,IPC0034-S-ND,IPC0034-S,Chip Quik Inc.,QFN-72 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","72","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.394"" L x 0.394"" W (10.00mm x 10.00mm)","0.185"" L x 0.185"" W (4.70mm x 4.70mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0121-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0121-S.JPG,IPC0121-S-ND,IPC0121-S,Chip Quik Inc.,QFN-8 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","8","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.059"" L x 0.059"" W (1.50mm x 1.50mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0237-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0237-S.JPG,PA0237-S-ND,PA0237-S,Chip Quik Inc.,SOIC-36 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","SOIC","36","0.050"" (1.27mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0239-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0239-S.JPG,PA0239-S-ND,PA0239-S,Chip Quik Inc.,SOIC-44 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","SOIC","44","0.031"" (0.80mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0014-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0014-S.JPG,PA0014-S-ND,PA0014-S,Chip Quik Inc.,SOIC-54 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","SOIC","54","0.050"" (1.27mm)","1.950"" L x 0.900"" W (49.53mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0177-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0177-S.JPG,PA0177-S-ND,PA0177-S,Chip Quik Inc.,SOT-523F STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","SOT/SC","3","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.059"" L x 0.039"" W (1.50mm x 1.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0130-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0130-S.JPG,IPC0130-S-ND,IPC0130-S,Chip Quik Inc.,SOT-666 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","SOT/SC","6","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0129-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0129-S.JPG,IPC0129-S-ND,IPC0129-S,Chip Quik Inc.,SOT-886 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","SOT/SC","6","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.053"" L x 0.039"" W (1.35mm x 1.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0149-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0149-S.JPG,IPC0149-S-ND,IPC0149-S,Chip Quik Inc.,SSOP-32 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","SSOP","32","0.025"" (0.64mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.406"" L x 0.295"" W (10.30mm x 7.50mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0140-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0140-S.JPG,IPC0140-S-ND,IPC0140-S,Chip Quik Inc.,SSOP-36 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","SSOP","36","0.031"" (0.80mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.606"" L x 0.295"" W (15.40mm x 7.50mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0227-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0227-S.JPG,PA0227-S-ND,PA0227-S,Chip Quik Inc.,SSOP-48 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","SSOP","48","0.025"" (0.64mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0179-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0179-S.JPG,PA0179-S-ND,PA0179-S,Chip Quik Inc.,SUPERSOT-3 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","SOT/SC","3","0.037"" (0.95mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.118"" L x 0.059"" W (3.00mm x 1.50mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0244-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0244-S.JPG,PA0244-S-ND,PA0244-S,Chip Quik Inc.,TO-252-5 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","TO/DPAK","5","0.045"" (1.15mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.256"" L x 0.244"" W (6.50mm x 6.20mm)","0.276"" L x 0.236"" W (7.00mm x 6.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/PA0187-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0187-S.JPG,PA0187-S-ND,PA0187-S,Chip Quik Inc.,TO-263-9 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","TO/DDPAK","9","0.038"" (0.97mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.400"" L x 0.390"" W (10.16mm x 9.91mm)","0.427"" L x 0.370"" W (10.85mm x 9.40mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0134-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0134-S.JPG,IPC0134-S-ND,IPC0134-S,Chip Quik Inc.,TQFP-44 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","TQFP","44","0.031"" (0.80mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.551"" L x 0.551"" W (14.00mm x 14.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0135-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0135-S.JPG,IPC0135-S-ND,IPC0135-S,Chip Quik Inc.,TQFP-44 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","TQFP","44","0.039"" (1.00mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.551"" L x 0.551"" W (14.00mm x 14.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0230-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0230-S.JPG,PA0230-S-ND,PA0230-S,Chip Quik Inc.,TQFP-56 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","TQFP","56","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.394"" L x 0.394"" W (10.00mm x 10.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0137-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0137-S.JPG,IPC0137-S-ND,IPC0137-S,Chip Quik Inc.,TQFP-60 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","TQFP","60","0.031"" (0.80mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.551"" L x 0.551"" W (14.00mm x 14.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0138-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0138-S.JPG,IPC0138-S-ND,IPC0138-S,Chip Quik Inc.,TQFP-64 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","TQFP","64","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.472"" L x 0.472"" W (12.00mm x 12.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0133-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0133-S.JPG,IPC0133-S-ND,IPC0133-S,Chip Quik Inc.,TQFP-64 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","TQFP","64","0.039"" (1.00mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.787"" L x 0.551"" W (20.00mm x 14.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0216-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0216-S.JPG,PA0216-S-ND,PA0216-S,Chip Quik Inc.,TSOP-32 II STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","TSOP","32","0.050"" (1.27mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0209-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0209-S.JPG,PA0209-S-ND,PA0209-S,Chip Quik Inc.,TSOP-50 II STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","TSOP","50","0.031"" (0.80mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0229-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0229-S.JPG,PA0229-S-ND,PA0229-S,Chip Quik Inc.,TSOP-56II STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","TSOP","56","0.031"" (0.80mm)","1.950"" L x 0.900"" W (49.53mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0212-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0212-S.JPG,PA0212-S-ND,PA0212-S,Chip Quik Inc.,TSOP-66 II STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","TSOP","66","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0075-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0075-S.JPG,PA0075-S-ND,PA0075-S,Chip Quik Inc.,TVSOP-14 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","TVSOP","14","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0076-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0076-S.JPG,PA0076-S-ND,PA0076-S,Chip Quik Inc.,TVSOP-16 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","TVSOP","16","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0078-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0078-S.JPG,PA0078-S-ND,PA0078-S,Chip Quik Inc.,TVSOP-24 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","TVSOP","24","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0079-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0079-S.JPG,PA0079-S-ND,PA0079-S,Chip Quik Inc.,TVSOP-38 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","TVSOP","38","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0080-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0080-S.JPG,PA0080-S-ND,PA0080-S,Chip Quik Inc.,TVSOP-48 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","TVSOP","48","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0081-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0081-S.JPG,PA0081-S-ND,PA0081-S,Chip Quik Inc.,TVSOP-56 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","TVSOP","56","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0045-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0045-S.JPG,PA0045-S-ND,PA0045-S,Chip Quik Inc.,VSOP-16 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","VSOP","16","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0046-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0046-S.JPG,PA0046-S-ND,PA0046-S,Chip Quik Inc.,VSOP-24 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","VSOP","24","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0047-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0047-S.JPG,PA0047-S-ND,PA0047-S,Chip Quik Inc.,VSOP-28 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","VSOP","28","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0043-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0043-S.JPG,PA0043-S-ND,PA0043-S,Chip Quik Inc.,VSOP-8 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","VSOP","8","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0044-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0044-S.JPG,PA0044-S-ND,PA0044-S,Chip Quik Inc.,VSOP-8 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","VSOP","8","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0208-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0208-S.JPG,PA0208-S-ND,PA0208-S,Chip Quik Inc.,TSOP-48 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","TSOP","48","0.020"" (0.50mm)","1.950"" L x 1.350"" W (49.53mm x 34.29mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0059-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0059-S.JPG,PA0059-S-ND,PA0059-S,Chip Quik Inc.,QFN-14 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","QFN/LFCSP","14","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.138"" L x 0.138"" W (3.50mm x 3.50mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0151-S.pdf,-,IPC0151-S-ND,IPC0151-S,Chip Quik Inc.,"MSOP-12 (0.65MM PITCH, 4X3MM BOD",0,0,"11.59000","0","1","Proto-Advantage IPC","Active","MSOP","12","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.157"" L x 0.118"" W (4.00mm x 3.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0154-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0154-S.jpg,IPC0154-S-ND,IPC0154-S,Chip Quik Inc.,"QFN-12/LFCSP-12 (0.4MM PITCH, 2X",0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","12","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.079"" L x 0.079"" W (2.00mm x 2.00mm)","0.036"" L x 0.036"" W (0.92mm x 0.92mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0155-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0155-S.jpg,IPC0155-S-ND,IPC0155-S,Chip Quik Inc.,"DFN-12 (0.4MM PITCH, 3X3MM BODY)",0,0,"11.59000","0","1","Proto-Advantage IPC","Active","DFN","12","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)","0.087"" L x 0.066"" W (2.20mm x 1.68mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0156-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0156-S.jpg,IPC0156-S-ND,IPC0156-S,Chip Quik Inc.,"TSSOP-44 (0.64MM PITCH, 14X6.1MM",0,0,"11.59000","0","1","Proto-Advantage IPC","Active","TSSOP","44","0.025"" (0.64mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.551"" L x 0.240"" W (14.00mm x 6.10mm)","0.276"" L x 0.157"" W (7.00mm x 4.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0157-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0157-S.jpg,IPC0157-S-ND,IPC0157-S,Chip Quik Inc.,"DFN-10 (0.4MM PITCH, 2X2MM BODY)",0,0,"11.59000","0","1","Proto-Advantage IPC","Active","DFN","10","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.079"" L x 0.079"" W (2.00mm x 2.00mm)","0.057"" L x 0.035"" W (1.45mm x 0.90mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0158-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0158-S.jpg,IPC0158-S-ND,IPC0158-S,Chip Quik Inc.,"QFN-24/LFCSP-24 (0.5MM PITCH, 5X",0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","24","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.197"" L x 0.118"" W (5.00mm x 3.00mm)","0.144"" L x 0.065"" W (3.65mm x 1.65mm)","Stainless Steel"
