Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Abrasive Material","Abrasive Grade","Abrasive Grit","Micron Size","Color","Width","Length","Diameter","Applications"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%202in.jpg,3M160198-ND,61500140928,3M,SURFACE CONDITION DISC TR 2"",200,0,"2.67000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500151040.jpg,3M159846-ND,61500052495,3M,SURFACE CONDITION DISC TS 2"",180,0,"2.67000","0","1","Scotch-Brite™","Active","Disc","Aluminum Oxide","Coarse","-","-","Brown","-","-","2.00"" (50.80mm)","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%20gray.jpg,3M160203-ND,61500141744,3M,SURFACE CONDITION DISC TR 2"",150,0,"2.67000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
-,-,3M158252-ND,07480,3M,SCOTCH-BRITE ROLOC SURFACE 1=1PC,400,0,"2.75000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500186962.jpg,3M160287-ND,61500186962,3M,AIRCRFT CLNINGPAD4-5/8X10"" 1=1PC,197,0,"2.75000","0","1","*","Active","Hand Pad","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500186962.jpg,3M160288-ND,61500186970,3M,AIRCRAFT CLNING PAD 6X12"" 1=1PAD,100,0,"2.77000","0","1","*","Active","Hand Pad","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/524507O/3mtm-power-tools-abrasives-and-accessories-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_11100.jpg,3M158295-ND,11108,3M,ROLOC DISC,200,0,"2.78000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500136686.jpg,3M160167-ND,61500136686,3M,PROD HAND PAD 8447 6X9"" 1=1PC,240,0,"2.82000","0","1","*","Active","Hand Pad","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%20red.jpg,3M160204-ND,61500141751,3M,SE SURFACE CONDITION DISC TR 2"",400,0,"2.86000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_615002905xx.jpg,3M160343-ND,61500290541,3M,EXTRADUTYHANDPAD 6444 6X9"" 1=1PC,271,0,"2.86000","0","1","Scotch-Brite™","Active","Hand Pad","Aluminum Oxide","Fine","-","-","Brown","6.00"" (152.40mm)","9.00"" (228.60mm)","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%20brown.jpg,3M159978-ND,61500112612,3M,SE SURFACE CONDITION DISC TS 2"",200,0,"2.86000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%20brown.jpg,3M160232-ND,61500151073,3M,SE SURFACE CONDITION DISC TSM 2"",200,0,"2.86000","0","1","Scotch-Brite™","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%20teal.jpg,3M160268-ND,61500153400,3M,SE SURFACE CONDITION DISC TR 2"",200,0,"2.86000","0","1","Scotch-Brite™","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%20brown.jpg,3M160205-ND,61500141769,3M,SE SURFACE CONDITION DISC TR 2"",100,0,"2.86000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500013xxx.jpg,3M159769-ND,61500013042,3M,SURFACE DISC 3""XNH A CRS,100,0,"2.91000","0","1","Scotch-Brite™","Active","Disc","Aluminum Oxide","Coarse","-","-","Brown","-","-","3.00"" (76.20mm)","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%20red.jpg,3M160206-ND,61500141777,3M,PD SURFACE CONDITION DISC TR 2"",200,0,"2.92000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_radial%20bristle%20discs%20grade%20400.jpg,3M160280-ND,61500176039,3M,RADIAL BRISTLE DISC THIN BRISTLE,80,0,"3.09000","0","1","*","Active","Radial Bristle Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_radial%20bristle%20discs%20grade%2080.jpg,3M160277-ND,61500175999,3M,RADIAL BRISTLE DISC THIN BRISTLE,30,0,"3.09000","0","1","*","Active","Radial Bristle Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%20red.jpg,3M159842-ND,61500052388,3M,SURFACE CONDITION DISC TP 3"",100,0,"3.11000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%203-4in.jpg,3M160230-ND,61500151057,3M,SURFACE CONDITION DISC TSM 3"",80,0,"3.11000","0","1","Scotch-Brite™","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%203-4in.jpg,3M160231-ND,61500151065,3M,SURFACE CONDITION DISC TSM 3"",80,0,"3.11000","0","1","Scotch-Brite™","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500141785.jpg,3M160236-ND,61500151198,3M,SURF COND DISC TSM 3"" 1=1PC,80,0,"3.11000","0","1","Scotch-Brite™","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_clean%20and%20finish%20disc%20center%20hole.jpg,3M159997-ND,61500120540,3M,CLEAN & FINISH DISC 6X1/4"" S VFN,100,0,"3.12000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_light%20deburring%20disc.jpg,3M160005-ND,61500120995,3M,LIGHT DEBURRING DISC 6"" A VFN,100,0,"3.12000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_light%20deburring%20disc.jpg,3M160006-ND,61500121001,3M,LIGHT DEBURRING DISC 6"" A VFN,100,0,"3.12000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_clean%20and%20finish%20disc%20center%20hole.jpg,3M160307-ND,61500189545,3M,CLEAN & FINISH DISC 6X1/2"" A VFN,100,0,"3.12000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
-,//media.digikey.com/Photos/3M%20Photos/MFG_PO-DC-5.jpg,3M162015-ND,PO-DC 6"",3M,SCOTCH-BRITE 7447 PRO DISC 6 IN,100,0,"3.12000","0","1","-","Active","-","-","-","-","-","-","-","-","-","-"
-,//media.digikey.com/Photos/3M%20Photos/MFG_PO-HA%205%5EXNH%205%20HLS%20A%20VFN%20DIE%5E%20500FH.jpg,3M162016-ND,PO-HA 5""XNH 5 HLS A VFN DIE# 500FH,3M,SCOTCH-BRITE HOOKIT 7447 PRO DIS,80,0,"3.12000","0","1","-","Active","-","-","-","-","-","-","-","-","-","-"
-,//media.digikey.com/Photos/3M%20Photos/MFG_PO-HA%205%5EXNH%205%20HLS%20A%20VFN%20DIE%5E%20500FH.jpg,3M162017-ND,PO-HA 5""XNH A VFN,3M,SCOTCH-BRITE HOOKIT 7447 PRO DIS,80,0,"3.12000","0","1","-","Active","-","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_exl%20untitized%20wheel.jpg,3M160049-ND,61500122520,3M,EXL UNITIZED WHEEL 1X1/4"" 2S FIN,100,0,"3.30000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_exl%20unitized%20wheel%20tan.jpg,3M160054-ND,61500122579,3M,EXL UNITIZED WHEEL 1X1/8"" 6A MED,100,0,"3.30000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/1086413O/new-scotch-brite-al-surface-conditioning-discs-brochure-pdf.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_AL-DM-3%5E-NH%20A%20CRS.jpg,3M161009-ND,AL-DM-3""-NH A CRS,3M,SCOTCH-BRITE ROLOC AL SURFACE CO,100,0,"3.32000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/1086413O/new-scotch-brite-al-surface-conditioning-discs-brochure-pdf.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_AL-DM-3%5E-NH%20A%20CRS.jpg,3M161020-ND,AL-DR-3""-NH A VFN,3M,SCOTCH-BRITE ROLOC AL SURFACE CO,100,0,"3.32000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/1086413O/new-scotch-brite-al-surface-conditioning-discs-brochure-pdf.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_AL-DM-3%5E-NH%20A%20CRS.jpg,3M161019-ND,AL-DR-3""-NH A MED,3M,SCOTCH-BRITE ROLOC AL SURFACE CO,100,0,"3.32000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/1086413O/new-scotch-brite-al-surface-conditioning-discs-brochure-pdf.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_AL-DM-3%5E-NH%20A%20CRS.jpg,3M161018-ND,AL-DR-3""-NH A CRS,3M,SCOTCH-BRITE ROLOC AL SURFACE CO,100,0,"3.32000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/1086413O/new-scotch-brite-al-surface-conditioning-discs-brochure-pdf.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_AL-DM-3%5E-NH%20A%20CRS.jpg,3M161010-ND,AL-DM-3""-NH A MED,3M,SCOTCH-BRITE ROLOC SURFACE CONDI,100,0,"3.32000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%20no%20hole%20red.jpg,3M160331-ND,61500193000,3M,SL SURFACE CONDITION DISC TR 3"",100,0,"3.35000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%20no%20hole.jpg,3M160333-ND,61500193026,3M,SL SURFACE CONDITION DISC TR 3"",100,0,"3.35000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%20no%20hole.jpg,3M160335-ND,61500193042,3M,SL SURFACE CONDITION DISC TR 3"",100,0,"3.35000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%20no%20hole.jpg,3M160337-ND,61500193067,3M,SL SURFACE CONDITION DISC TR 3"",100,0,"3.35000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%203-4in.jpg,3M159850-ND,61500052537,3M,SURFACE CONDITION DISC TS 3"",100,0,"3.39000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%203-4in.jpg,3M159851-ND,61500052545,3M,SURFACE CONDITION DISC TS 3"",100,0,"3.39000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500141785.jpg,3M159852-ND,61500052552,3M,SURFACE CONDITION DISC TS 3"",100,0,"3.39000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%20gray.jpg,3M159853-ND,61500052560,3M,SURFACE CONDITION DISC TS 3"",100,0,"3.39000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500141785.jpg,3M160199-ND,61500140936,3M,SURFACE CONDITION DISC TR 3"",100,0,"3.39000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500295763.jpg,3M160387-ND,61500295763,3M,CROSS BUFF HIGH STRENGTH A VFN,100,0,"3.45000","0","1","Scotch-Brite™","Active","Cross Buff","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_production%20clean%20finish%20disc%20red.jpg,3M160264-ND,61500153285,3M,PRODUCTCLEAN&FINISHDISC 5"" 1=1PC,80,0,"3.47000","0","1","Scotch-Brite™","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500295169.jpg,3M160380-ND,61500295169,3M,CROSS BUFF HIGH STRENGTH A MED,100,0,"3.52000","0","1","Scotch-Brite™","Active","Cross Buff","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_clean%20and%20finish%20disc%20alum%20silicate%20talc.jpg,3M160162-ND,61500134145,3M,CLEAN & FINISH DISC 5""XNH T,100,0,"3.52000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_high%20strength%20disc%204-6.jpg,3M160172-ND,61500137718,3M,HI STRNGTH DISC 6X1/4"" A VFN,100,0,"3.59000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500094026.jpg,3M160225-ND,61500149911,3M,HI STRNGTH DISC 6X1/2"" A VFN,53,0,"3.61000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_high%20strength%20disc%204-6.jpg,3M160226-ND,61500149929,3M,HI STRNGTH DISC 6X1/4"" A VFN,40,0,"3.61000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%20red.jpg,3M160211-ND,61500141827,3M,SE SURFACE CONDITION DISC TR 3"",100,0,"3.62000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%20teal.jpg,3M160273-ND,61500163995,3M,SE SURFACE CONDITION DISC TR 3"",100,0,"3.62000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_615001394xx.jpg,3M160190-ND,61500139433,3M,STAR 1-1/2"" A CRS LS 25 PER PKG,100,0,"3.65000","0","1","*","Active","Star Pad","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_star%20intro%20pack%20part%20no%20944.jpg,3M160193-ND,61500139482,3M,STAR 1-1/2"" A VFN LS 25 PER PKG,100,0,"3.65000","0","1","*","Active","Star Pad","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_exl%20unitized%20wheel%20tan.jpg,3M160053-ND,61500122561,3M,EXL UNITIZED WHEEL 1X1/8"" 8A CRS,100,0,"3.66000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_exl%20unitized%20wheel%203in%20bwn.jpg,3M160056-ND,61500122637,3M,EXL UNITIZED WHEEL 1X1/8"" 8A MED,100,0,"3.66000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%20red.jpg,3M160213-ND,61500141843,3M,PD SURFACE CONDITION DISC TR 3"",100,0,"3.70000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_clean%20and%20finish%20disc%20center%20hole.jpg,3M160305-ND,61500189503,3M,CLEAN & FINISH DISC 6X1/2"" A FIN,100,0,"3.74000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/524507O/3mtm-power-tools-abrasives-and-accessories-catalog.pdf,-,3M159278-ND,45102,3M,ROLOC DISC,58,0,"3.75000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%204-5in%20teal.jpg,3M160020-ND,61500121209,3M,SURFACE DISC 4-1/2""XNH A VFN,100,0,"3.79000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%204-5in%20red.jpg,3M160253-ND,61500152170,3M,SURFACEDISC4-1/2""XNH A MED 1=1PC,60,0,"3.80000","0","1","Scotch-Brite™","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%204-5in%20teal.jpg,3M160254-ND,61500152188,3M,SURFACEDISC4-1/2""XNH A VFN 1=1PC,60,0,"3.80000","0","1","Scotch-Brite™","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%204-5in%20teal.jpg,3M159782-ND,61500015997,3M,SURFACE DISC 4""XNH A VFN,100,0,"3.88000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%204-5in%20red.jpg,3M159772-ND,61500013091,3M,SURFACE DISC 4""XNH A MED,75,0,"3.88000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500094026.jpg,3M160004-ND,61500120953,3M,HI STRNGTH DISC 6X1/2"" S VFN,100,0,"3.93000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500094026.jpg,3M160249-ND,61500151966,3M,HI STRNGTH DISC 6X1/2"" A 1=1PC,100,0,"3.93000","0","1","Scotch-Brite™","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_high%20strength%20disc%20no%20hole%20red.jpg,3M159937-ND,61500083995,3M,HIGH STRENGTH DISC TR 3"" A MED,100,0,"3.94000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%20no%20hole%20red.jpg,3M160339-ND,61500193158,3M,SL SURFACE COND DISC 4-1/2""A MED,100,0,"4.07000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%20gray.jpg,3M160023-ND,61500121233,3M,SURFACE DISC 4-1/2""XNH S SFN,100,0,"4.12000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_clean%20and%20finish%20disc%20olive.jpg,3M160267-ND,61500153319,3M,CLEAN & FINISH DISC 6""XNH 1=1PC,80,0,"4.16000","0","1","Scotch-Brite™","Active","Disc","-","-","-","-","-","-","-","-","-"
-,//media.digikey.com/Photos/3M%20Photos/MFG_PO-HA%205%5EXNH%205%20HLS%20A%20VFN%20DIE%5E%20500FH.jpg,3M162018-ND,PO-HA 6""XNH 6 HLS A VFN DIE# 600HZ,3M,SCOTCH-BRITE HOOKIT 7447 PRO DIS,80,0,"4.17000","0","1","-","Active","-","-","-","-","-","-","-","-","-","-"
-,//media.digikey.com/Photos/3M%20Photos/MFG_PO-HA%205%5EXNH%205%20HLS%20A%20VFN%20DIE%5E%20500FH.jpg,3M162019-ND,PO-HA 6""XNH A VFN,3M,SCOTCH-BRITE HOOKIT 7447 PRO DIS,80,0,"4.17000","0","1","-","Active","-","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500292xxx-red.jpg,3M160371-ND,61500292687,3M,LT GRIND&BLEND DISC TR 3"" A CRS,100,0,"4.19000","0","1","Scotch-Brite™","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500292xxx-red.jpg,3M160372-ND,61500292695,3M,LT GRIND&BLEND DISC TR 3"" A CRS,100,0,"4.19000","0","1","Scotch-Brite™","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_radial%20bristle%20discs%20grade%20400.jpg,3M160284-ND,61500176104,3M,RADIAL BRISTLE DISC THIN BRISTLE,80,0,"4.24000","0","1","*","Active","Radial Bristle Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%204-5in%20brown.jpg,3M160252-ND,61500152162,3M,SURFACE DISC 4-1/2""XNH 1=1PC,50,0,"4.30000","0","1","Scotch-Brite™","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%204-5in%20brown.jpg,3M159808-ND,61500035250,3M,SURFACE DISC 4""XNH A CRS,100,0,"4.42000","0","1","Scotch-Brite™","Active","Disc","Aluminum Oxide","Coarse","-","-","Brown","-","-","4.00"" (101.60mm)","-"
