Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Applications","Voltage - Rated","Current Rating (Amps)","Mounting Type","Package / Case","Supplier Device Package"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/UP05C8GG_Rev_Nov_2011.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI6-F1.jpg,UP05C8GG0LDKR-ND,UP05C8GG0L,Panasonic Electronic Components,TRANS ARRAY NPN/CCD SSMINI-6,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","NPN, N-Channel","CCD Output Circuits","20V NPN, 40V N-Channel","50mA NPN, 10mA N-Channel","Surface Mount","SOT-563, SOT-666","SSMini6-F2"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/UP05C8PG_Rev_Nov_2011.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI6-F1.jpg,UP05C8PG0LTR-ND,UP05C8PG0L,Panasonic Electronic Components,TRANS ARRAY NPN/CCD SSMINI-6,0,0,"Obsolete","0","8000","Tape & Reel (TR)","-","Obsolete","NPN, N-Channel","CCD Output Circuits","20V NPN, 40V N Channel","50mA NPN, 10mA N Channel","Surface Mount","SOT-563, SOT-666","SSMini6-F2"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/UP05C8PG_Rev_Nov_2011.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI6-F1.jpg,UP05C8PG0LCT-ND,UP05C8PG0L,Panasonic Electronic Components,TRANS ARRAY NPN/CCD SSMINI-6,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","NPN, N-Channel","CCD Output Circuits","20V NPN, 40V N Channel","50mA NPN, 10mA N Channel","Surface Mount","SOT-563, SOT-666","SSMini6-F2"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/UP05C8PG_Rev_Nov_2011.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI6-F1.jpg,UP05C8PG0LDKR-ND,UP05C8PG0L,Panasonic Electronic Components,TRANS ARRAY NPN/CCD SSMINI-6,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","NPN, N-Channel","CCD Output Circuits","20V NPN, 40V N Channel","50mA NPN, 10mA N Channel","Surface Mount","SOT-563, SOT-666","SSMini6-F2"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/UP05C8BG_Rev_Nov_2011.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI6-F1.jpg,UP05C8BG0LTR-ND,UP05C8BG0L,Panasonic Electronic Components,TRANS ARRAY NPN/CCD SSMINI-6,0,0,"Obsolete","0","8000","Tape & Reel (TR)","-","Obsolete","NPN, N-Channel","CCD Output Circuits","20V NPN, 40V N-Channel","15mA NPN, 10mA N Channel","Surface Mount","SOT-563, SOT-666","SSMini6-F2"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/UP05C8BG_Rev_Nov_2011.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI6-F1.jpg,UP05C8BG0LCT-ND,UP05C8BG0L,Panasonic Electronic Components,TRANS ARRAY NPN/CCD SSMINI-6,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","NPN, N-Channel","CCD Output Circuits","20V NPN, 40V N-Channel","15mA NPN, 10mA N Channel","Surface Mount","SOT-563, SOT-666","SSMini6-F2"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/UP05C8BG_Rev_Nov_2011.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI6-F1.jpg,UP05C8BG0LDKR-ND,UP05C8BG0L,Panasonic Electronic Components,TRANS ARRAY NPN/CCD SSMINI-6,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","NPN, N-Channel","CCD Output Circuits","20V NPN, 40V N-Channel","15mA NPN, 10mA N Channel","Surface Mount","SOT-563, SOT-666","SSMini6-F2"
http://www.st.com/content/ccc/resource/technical/document/datasheet/fb/b1/22/0f/2c/5b/48/13/CD00143127.pdf/files/CD00143127.pdf/jcr:content/translations/en.CD00143127.pdf,//media.digikey.com/photos/STMicro%20Photos/STC04IE170HP.JPG,497-8772-5-ND,STC20DE90HP,STMicroelectronics,MOSFET ESBT 900V 20A TO247-4,0,0,"Obsolete","0","600","Tube","-","Obsolete","NPN - Emitter Switched Bipolar","General Purpose","900V","20A","Through Hole","TO-247-4L","TO-247-4L HP"
https://www.infineon.com/dgdl/bcv61.pdf?folderId=db3a30431441fb5d0114498f7eab01ce&fileId=db3a30431441fb5d011449d8ff720246,//media.digikey.com/Renders/Diodes%20Renders/SOT143.jpg,BCV61AE6327-ND,BCV 61A E6327,Infineon Technologies,TRANSISTOR NPN DBL 30V SOT143-4,0,0,"Discontinued at Digi-Key","0","9000","Tape & Reel (TR)","-","Discontinued at Digi-Key","2 NPN, Base Collector Junction","Current Mirror","30V","100mA","Surface Mount","TO-253-4, TO-253AA","PG-SOT143-4"
http://www.onsemi.com/pub/Collateral/MLD1N06CL-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/DPAK_369C.jpg,MLD1N06CLT4GOSTR-ND,MLD1N06CLT4G,ON Semiconductor,IC MOSFET POWER N-CH 1A 65V DPAK,0,0,"Obsolete","0","2500","Tape & Reel (TR)","SMARTDISCRETES™","Obsolete","NPN, N-Channel Gate-Drain, Source Clamp","General Purpose","65V","1A","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","DPAK"
http://www.onsemi.com/pub/Collateral/MLD1N06CL-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/DPAK_369C.jpg,MLD1N06CLT4GOSCT-ND,MLD1N06CLT4G,ON Semiconductor,IC MOSFET POWER N-CH 1A 65V DPAK,0,0,"Obsolete","0","1","Cut Tape (CT)","SMARTDISCRETES™","Obsolete","NPN, N-Channel Gate-Drain, Source Clamp","General Purpose","65V","1A","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","DPAK"
http://www.onsemi.com/pub/Collateral/MLD1N06CL-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/DPAK_369C.jpg,MLD1N06CLT4GOSDKR-ND,MLD1N06CLT4G,ON Semiconductor,IC MOSFET POWER N-CH 1A 65V DPAK,0,0,"Digi-Reel","0","1","Digi-Reel®","SMARTDISCRETES™","Obsolete","NPN, N-Channel Gate-Drain, Source Clamp","General Purpose","65V","1A","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","DPAK"
http://www.st.com/content/ccc/resource/technical/document/datasheet/ee/da/fc/71/33/1d/4d/88/CD00143681.pdf/files/CD00143681.pdf/jcr:content/translations/en.CD00143681.pdf,//media.digikey.com/photos/STMicro%20Photos/STC04IE170HP.JPG,497-10006-5-ND,STC08DE150HV,STMicroelectronics,TRANS ESBT 1500V 8A TO247-4LHV,0,0,"Obsolete","0","600","Tube","ESBT®","Obsolete","NPN - Emitter Switched Bipolar","Gate Driver","1500V (1.5kV)","8A","Through Hole","TO-247-4","TO-247-4L HV"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PMD9050D.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SC-74,%20SOT-457.jpg",568-7386-2-ND,"PMD9050D,115",NXP USA Inc.,IC MOSFET DRIVER 6TSOP,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","2 NPN, PNP","MOSFET Driver","45V","100mA","Surface Mount","SC-74, SOT-457","6-TSOP"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PMD9050D.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SC-74,%20SOT-457.jpg",568-7386-1-ND,"PMD9050D,115",NXP USA Inc.,IC MOSFET DRIVER 6TSOP,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","2 NPN, PNP","MOSFET Driver","45V","100mA","Surface Mount","SC-74, SOT-457","6-TSOP"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PMD9050D.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SC-74,%20SOT-457.jpg",568-7386-6-ND,"PMD9050D,115",NXP USA Inc.,IC MOSFET DRIVER 6TSOP,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","2 NPN, PNP","MOSFET Driver","45V","100mA","Surface Mount","SC-74, SOT-457","6-TSOP"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PMD9010D.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SC-74,%20SOT-457.jpg",568-7385-2-ND,"PMD9010D,115",NXP USA Inc.,IC MOSFET DRIVER 6TSOP,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","2 NPN (Totem Pole)","MOSFET Driver","45V NPN, 45V NPN","100mA NPN, 100mA NPN","Surface Mount","SC-74, SOT-457","6-TSOP"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PMD9010D.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SC-74,%20SOT-457.jpg",568-7385-1-ND,"PMD9010D,115",NXP USA Inc.,IC MOSFET DRIVER 6TSOP,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","2 NPN (Totem Pole)","MOSFET Driver","45V NPN, 45V NPN","100mA NPN, 100mA NPN","Surface Mount","SC-74, SOT-457","6-TSOP"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PMD9010D.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SC-74,%20SOT-457.jpg",568-7385-6-ND,"PMD9010D,115",NXP USA Inc.,IC MOSFET DRIVER 6TSOP,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","2 NPN (Totem Pole)","MOSFET Driver","45V NPN, 45V NPN","100mA NPN, 100mA NPN","Surface Mount","SC-74, SOT-457","6-TSOP"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PMD9001D.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SC-74,%20SOT-457.jpg",568-7382-2-ND,"PMD9001D,115",NXP USA Inc.,IC MOSFET DRIVER 6TSOP,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","2 NPN (Totem Pole)","MOSFET Driver","50V NPN, 45V NPN","100mA NPN, 100mA NPN","Surface Mount","SC-74, SOT-457","6-TSOP"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PMD9001D.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SC-74,%20SOT-457.jpg",568-7382-1-ND,"PMD9001D,115",NXP USA Inc.,IC MOSFET DRIVER 6TSOP,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","2 NPN (Totem Pole)","MOSFET Driver","50V NPN, 45V NPN","100mA NPN, 100mA NPN","Surface Mount","SC-74, SOT-457","6-TSOP"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PMD9001D.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SC-74,%20SOT-457.jpg",568-7382-6-ND,"PMD9001D,115",NXP USA Inc.,IC MOSFET DRIVER 6TSOP,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","2 NPN (Totem Pole)","MOSFET Driver","50V NPN, 45V NPN","100mA NPN, 100mA NPN","Surface Mount","SC-74, SOT-457","6-TSOP"
-,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,CPC5608N-ND,CPC5608N,IXYS Integrated Circuits Division,TRANSISTOR ARRAY 5CH LP 8SON,0,0,"Obsolete","0","320","Tube","-","Obsolete","-","-","-","-","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
-,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,CPC5608NTR-ND,CPC5608NTR,IXYS Integrated Circuits Division,TRANSISTOR ARRAY 5CH LP 8SON,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","-","-","-","-","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
-,//media.digikey.com/renders/Maxim%20Renders/24-TQFN_21-0201A.jpg,DS3922T+-ND,DS3922T+,Maxim Integrated,IC CURRENT MIRROR TQFN,0,4406,"Active","0","0","Tray","-","Active","-","-","-","-","Surface Mount","24-WFQFN Exposed Pad","24-TQFN-EP (3.5x3.5)"
-,//media.digikey.com/renders/Maxim%20Renders/24-TQFN_21-0201A.jpg,DS3922T+T-ND,DS3922T+T,Maxim Integrated,IC CURRENT MIRROR TQFN,0,0,"Active","0","0","Tape & Reel (TR)","-","Active","-","-","-","-","Surface Mount","24-WFQFN Exposed Pad","24-TQFN-EP (3.5x3.5)"
http://www.microsemi.com/document-portal/doc_download/8296-byi-1-datasheet-rev-a-pdf,-,BYI-1-ND,BYI-1,Microsemi Corporation,IC BYISTOR FOR PWR AMP 55FV,0,0,"Obsolete","0","75","Bulk","-","Obsolete","BYSISTOR","Linear Amplifier Bias","55V","700mA","Stud Mount","55FT","55FT"
https://www.microsemi.com/document-portal/doc_download/8297-byi1-1f-1t-1z-datasheet,-,BYI-1T-ND,BYI-1T,Microsemi Corporation,IC BYISTOR FOR PWR AMP 55LU,0,0,"Obsolete","0","50","Bulk","-","Obsolete","BYSISTOR","Linear Amplifier Bias","55V","700mA","Stud Mount","55FT","55FT"
https://www.microsemi.com/document-portal/doc_download/8297-byi1-1f-1t-1z-datasheet,-,BYI-1F-ND,BYI-1F,Microsemi Corporation,IC BYISTOR FOR PWR AMP 55GV,0,0,"Active","0","0","Bulk","-","Active","BYSISTOR","Linear Amplifier Bias","55V","700mA","Stud Mount","55FT","55FT"
//media.digikey.com/pdf/Data%20Sheets/Renesas/NE5820M53.pdf,-,NE5820M53-T1-ATR-ND,NE5820M53-T1-A,CEL,TRANS P CH 6V 17MA 3 PIN,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","P-Channel","Microphone","6V","17mA","Surface Mount","3-SMD, Flat Leads","-"
//media.digikey.com/pdf/Data%20Sheets/Renesas/NE5820M53.pdf,-,NE5820M53-A-ND,NE5820M53-A,CEL,TRANS P CH 6V 17MA 3 PIN,0,0,"Obsolete","0","77","Bag","-","Obsolete","P-Channel","Microphone","6V","17mA","Surface Mount","3-SMD, Flat Leads","-"
https://assets.nexperia.com/documents/data-sheet/BCV61.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT143.jpg,1727-1190-1-ND,"BCV61,235",Nexperia USA Inc.,TRANS NPN 30V 100MA DUAL SOT143B,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","2 NPN (Dual) Current Mirror","Current Mirror","30V","100mA","Surface Mount","TO-253-4, TO-253AA","SOT-143B"
https://assets.nexperia.com/documents/data-sheet/BCV61.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT143.jpg,1727-1190-6-ND,"BCV61,235",Nexperia USA Inc.,TRANS NPN 30V 100MA DUAL SOT143B,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","2 NPN (Dual) Current Mirror","Current Mirror","30V","100mA","Surface Mount","TO-253-4, TO-253AA","SOT-143B"
//media.digikey.com/pdf/Data%20Sheets/Sanken/SLA5022.pdf,//media.digikey.com/Photos/Sanken%20Photos/1261;12SIP_SLA;;12.jpg,SLA5022-ND,SLA5022,Sanken,TRANS PNP/N CH 60V 6A SIP,0,0,"Obsolete","0","1080","Tube","-","Obsolete","3 PNP Darlington, 3 N-Channel (3-Phase Bridge)","General Purpose","60V","6A","Through Hole","12-SIP","12-SIP w/fin"
http://www.microsemi.com/index.php?option=com_docman&task=doc_download&gid=125298,-,APTMC120HR11CT3G-ND,APTMC120HR11CT3G,Microsemi Corporation,MOSFET N-CH 1200V 20A SP3F,0,0,"Obsolete","0","50","Bulk","-","Obsolete","2 N Channel (Phase Leg + Dual Common Emitter)","General Purpose","1200V (1.2kV)","26A","Chassis Mount","SP3","SP3"
http://www.microsemi.com/index.php?option=com_docman&task=doc_download&gid=125299,-,APTMC120HRM40CT3G-ND,APTMC120HRM40CT3G,Microsemi Corporation,MOSFET N-CH 1200V SP3F,0,0,"Obsolete","0","50","Bulk","-","Obsolete","2 N Channel (Phase Leg + Dual Common Emitter)","-","1200V (1.2kV)","-","Chassis Mount","SP3","SP3"
https://www.diodes.com/assets/Datasheets/ds31677.pdf,//media.digikey.com/Renders/Diodes%20Renders/31;%20SOT363;%20;%206.jpg,1034-DMB54D0UDWDICT-ND,DMB54D0UDW-7,Diodes Incorporated,MOSFET NMOS+PNP TRANS SOT-363,0,60000,"Active","0","1","Cut Tape (CT)","-","Active","PNP, N-Channel","General Purpose","45V PNP, 50V N-Channel","100mA PNP, 160mA N-Channel","Surface Mount","6-TSSOP, SC-88, SOT-363","SOT-363"
https://www.diodes.com/assets/Datasheets/ds31677.pdf,//media.digikey.com/Renders/Diodes%20Renders/31;%20SOT363;%20;%206.jpg,1034-DMB54D0UDWDIDKR-ND,DMB54D0UDW-7,Diodes Incorporated,MOSFET NMOS+PNP TRANS SOT-363,0,60000,"Digi-Reel","0","1","Digi-Reel®","-","Active","PNP, N-Channel","General Purpose","45V PNP, 50V N-Channel","100mA PNP, 160mA N-Channel","Surface Mount","6-TSSOP, SC-88, SOT-363","SOT-363"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PMD4001K_1.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,"PMD4001K,115-ND","PMD4001K,115",NXP USA Inc.,IC MOSFET DRIVER SC-59A,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","NPN + Base-Emitter Diode","Gate Driver","40V","100mA","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3; MPAK"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PMD4002K_1.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,"PMD4002K,115-ND","PMD4002K,115",NXP USA Inc.,IC MOSFET DRIVER SC-59A,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","NPN + Base-Emitter Diode","Gate Driver","40V","600mA","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3; MPAK"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PMD4003K_1.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,"PMD4003K,115-ND","PMD4003K,115",NXP USA Inc.,IC MOSFET DRIVER SC-59A,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","NPN + Base-Emitter Diode","Gate Driver","40V","1A","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3; MPAK"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PMD5001K_1.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,"PMD5001K,115-ND","PMD5001K,115",NXP USA Inc.,IC MOSFET DRIVER SC-59A,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","PNP + Base-Emitter Diode","Gate Driver","40V","100mA","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3; MPAK"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PMD5002K_1.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,"PMD5002K,115-ND","PMD5002K,115",NXP USA Inc.,IC MOSFET DRIVER SC-59A,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","PNP + Base-Emitter Diode","Gate Driver","40V","600mA","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3; MPAK"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PMD5003K_1.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,"PMD5003K,115-ND","PMD5003K,115",NXP USA Inc.,IC MOSFET DRIVER SC-59A,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","PNP + Base-Emitter Diode","Gate Driver","40V","1A","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3; MPAK"
