Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Filter Order","Technology","Number of Channels","Center / Cutoff Frequency","Attenuation Value","Resistance - Channel (Ohms)","Current","Values","ESD Protection","Operating Temperature","Applications","Voltage - Rated","Mounting Type","Package / Case","Size / Dimension","Height"
http://www.ctscorp.com/wp-content/uploads/2016/01/4201-051.pdf,//media.digikey.com/photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4201-051LF.JPG,410-1071-ND,4201-051LF,Tusonix a Subsidiary of CTS Electronic Components,FILTER LC(PI) 5500PF CHASSIS,2790,0,"8.64000","0","1","Bulk","4200","Active","Low Pass","3rd","LC (Pi)","1","-","55dB @ 100MHz","-","10A","C = 5500pF","No","-55°C ~ 125°C","Data Lines for Mobile Devices","100V","Chassis Mount","Axial, Bushing, 1 Turret Lead","0.187"" Dia x 0.359"" L (4.75mm x 9.12mm)","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/4209-053.pdf,//media.digikey.com/photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4209-053LF.JPG,410-1089-ND,4209-053LF,Tusonix a Subsidiary of CTS Electronic Components,FILTER LC(PI) 5500PF CHASSIS,2106,0,"8.64000","0","1","Bulk","4200","Active","Low Pass","3rd","LC (Pi)","1","-","65dB @ 100MHz","-","10A","C = 5500pF","No","-55°C ~ 125°C","Data Lines for Mobile Devices","100V","Chassis Mount","Axial, Bushing, 1 Turret Lead","0.250"" Dia x 0.517"" L (6.35mm x 13.14mm)","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/4100-053.pdf,//media.digikey.com/Photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4100-053LF.jpg,410-1055-ND,4100-053LF,Tusonix a Subsidiary of CTS Electronic Components,FILTER LC(PI) 5000PF/0.01UF TH,966,0,"8.64000","0","1","Bulk","4100","Active","Low Pass","3rd","LC (Pi)","1","-","60dB @ 100MHz","-","10A","C = 5000pF, 10000pF","No","-55°C ~ 125°C","-","200V","Through Hole","Radial, Eyelet - PC Pin","0.200"" Dia x 0.600"" L (5.08mm x 15.24mm)","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/4202-001.pdf,//media.digikey.com/photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4202-001LF.JPG,410-1074-ND,4202-001LF,Tusonix a Subsidiary of CTS Electronic Components,FILTER LC(PI) 1500PF CHASSIS,355,0,"8.64000","0","1","Bulk","4200","Active","Low Pass","3rd","LC (Pi)","1","-","45dB @ 100MHz","-","10A","C = 1500pF","No","-55°C ~ 125°C","Data Lines for Mobile Devices","200V","Chassis Mount","Axial, Bushing, 1 Turret Lead","0.250"" Dia x 0.468"" L (6.35mm x 11.89mm)","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/4202-053.pdf,//media.digikey.com/photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4202-053LF.JPG,410-1077-ND,4202-053LF,Tusonix a Subsidiary of CTS Electronic Components,FILTER LC(PI) 5000PF CHASSIS,279,0,"13.35000","0","1","Bulk","4200","Active","Low Pass","3rd","LC (Pi)","1","-","65dB @ 100MHz","-","10A","C = 5000pF","No","-55°C ~ 125°C","Data Lines for Mobile Devices","100V","Chassis Mount","Axial, Bushing","0.250"" Dia x 0.468"" L (6.35mm x 11.88mm)","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/4202-004.pdf,//media.digikey.com/Photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4202-004LF.jpg,410-1075-ND,4202-004LF,Tusonix a Subsidiary of CTS Electronic Components,FILTER LC(PI) 2500PF CHASSIS,186,0,"8.64000","0","1","Bulk","4200","Active","Low Pass","3rd","LC (Pi)","1","-","50dB @ 100MHz","-","15A","C = 2500pF","No","-55°C ~ 125°C","Data Lines for Mobile Devices","350V","Chassis Mount","Axial, Bushing","0.250"" Dia x 0.468"" L (6.35mm x 11.89mm)","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/4201-001.pdf,//media.digikey.com/photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4201-001LF.JPG,410-1068-ND,4201-001LF,Tusonix a Subsidiary of CTS Electronic Components,FILTER LC(PI) 1500PF CHASSIS,132,0,"8.64000","0","1","Bulk","4200","Active","Low Pass","3rd","LC (Pi)","1","-","45dB @ 100MHz","-","10A","C = 1500pF","No","-55°C ~ 125°C","Data Lines for Mobile Devices","100V","Chassis Mount","Axial, Bushing, 1 Turret Lead","0.187"" Dia x 0.479"" L (4.75mm x 12.16mm)","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/4201-000.pdf,//media.digikey.com/photos/CTS%20Photos/4201-000LF.JPG,410-1067-ND,4201-000LF,Tusonix a Subsidiary of CTS Electronic Components,FILTER LC(PI) 1500PF CHASSIS,103,0,"8.64000","0","1","Bulk","4200","Active","Low Pass","3rd","LC (Pi)","1","-","45dB @ 100MHz","-","10A","C = 1500pF","No","-55°C ~ 125°C","Data Lines for Mobile Devices","100V","Chassis Mount","Axial, Bushing","0.187"" Dia x 0.359"" L (4.75mm x 9.12mm)","-"
http://www.cde.com/resources/catalogs/Q-QRL.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/104M06QC22.jpg,338-2580-ND,104M06QC47,Cornell Dubilier Electronics (CDE),FILTER RC 47 OHM/0.1UF TH,753,1600,"8.98000","0","1","Bulk","Quencharc®","Active","Low Pass","1st","RC","1","-","-","47","-","R = 47Ohms, C = 0.1µF","No","-55°C ~ 85°C","General Purpose","600V","Through Hole","Radial","1.079"" L x 0.390"" W (27.40mm x 9.90mm)","0.911"" (23.15mm)"
http://www.cde.com/resources/catalogs/Q-QRL.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/104M06QC22.jpg,338-2579-ND,104M06QC22,Cornell Dubilier Electronics (CDE),FILTER RC 22 OHM/0.1UF TH,296,3200,"8.98000","0","1","Bulk","Quencharc®","Active","Low Pass","1st","RC","1","-","-","22","-","R = 22Ohms, C = 0.1µF","No","-55°C ~ 85°C","General Purpose","600V","Through Hole","Radial","1.079"" L x 0.390"" W (27.40mm x 9.90mm)","0.911"" (23.15mm)"
http://www.cde.com/resources/catalogs/Q-QRL.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/104M06QC22.jpg,338-2582-ND,104M06QC150,Cornell Dubilier Electronics (CDE),FILTER RC 150 OHM/0.1UF TH,190,800,"9.65000","0","1","Bulk","Quencharc®","Active","Low Pass","1st","RC","1","-","-","150","-","R = 150Ohms, C = 0.1µF","No","-55°C ~ 85°C","General Purpose","600V","Through Hole","Radial","1.079"" L x 0.390"" W (27.40mm x 9.90mm)","0.911"" (23.15mm)"
http://www.cde.com/resources/catalogs/Q-QRL.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/504M02QA100.jpg,338-2577-ND,504M02QA220,Cornell Dubilier Electronics (CDE),FILTER RC 220 OHM/0.50UF TH,1172,4600,"10.10000","0","1","Bulk","Quencharc®","Active","Low Pass","1st","RC","1","-","-","220","-","R = 220Ohms, C = 0.50µF","No","-55°C ~ 85°C","General Purpose","200V","Through Hole","Radial","1.079"" L x 0.370"" W (27.40mm x 9.40mm)","0.892"" (22.65mm)"
http://www.cde.com/resources/catalogs/Q-QRL.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/504M02QA100.jpg,338-2576-ND,504M02QA100,Cornell Dubilier Electronics (CDE),FILTER RC 100 OHM/0.50UF TH,270,1000,"10.10000","0","1","Bulk","Quencharc®","Active","Low Pass","1st","RC","1","-","-","100","-","R = 100Ohms, C = 0.50µF","No","-55°C ~ 85°C","General Purpose","200V","Through Hole","Radial","1.079"" L x 0.370"" W (27.40mm x 9.40mm)","0.892"" (22.65mm)"
http://www.cde.com/resources/catalogs/Q-QRL.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/104MACQRL150.jpg,338-2583-ND,104MACQRL150,Cornell Dubilier Electronics (CDE),FILTER RC 150 OHM/0.1UF TH,375,1800,"10.19000","0","1","Bulk","Quencharc®","Active","Low Pass","1st","RC","1","-","-","150","-","R = 150Ohms, C = 0.1µF","No","-55°C ~ 85°C","General Purpose","125VAC","Through Hole","Radial","1.079"" L x 0.441"" W (27.40mm x 11.20mm)","0.911"" (23.15mm)"
http://www.cde.com/resources/catalogs/Q-QRL.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/105M02QB47.jpg,338-2578-ND,105M02QB47,Cornell Dubilier Electronics (CDE),FILTER RC 47 OHM/1.0UF TH,323,0,"10.32000","0","1","Bulk","Quencharc®","Active","Low Pass","1st","RC","1","-","-","47","-","R = 47Ohms, C = 1.0µF","No","-55°C ~ 85°C","General Purpose","200V","Through Hole","Radial","1.449"" L x 0.390"" W (36.80mm x 9.90mm)","0.911"" (23.15mm)"
http://www.redlion.net/files/213/3926,//media.digikey.com/photos/Red%20Lion%20Photos/SNUB0000.jpg,RLC201-ND,SNUB0000,Red Lion Controls,FILTER RC 47 OHM/0.1UF TH,209,0,"12.38000","0","1","Bulk","SNUB","Active","Low Pass","1st","RC","1","-","-","47","-","R = 47Ohms, C = 0.1µF","No","-","General Purpose","250V","Through Hole","Radial","-","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/4206-006.pdf,//media.digikey.com/Photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4206-006LF.JPG,410-1086-ND,4206-006LF,Tusonix a Subsidiary of CTS Electronic Components,FILTER LC(PI) 3000PF CHASSIS,313,0,"12.43000","0","1","Bulk","4200","Active","Low Pass","3rd","LC (Pi)","1","-","55dB @ 100MHz","-","25A","C = 3000pF","No","-55°C ~ 125°C","Data Lines for Mobile Devices","500V","Chassis Mount","Axial, Bushing - 2 Notched Leads","0.375"" Dia x 0.687"" L (9.52mm x 17.44mm)","-"
http://www.cde.com/resources/catalogs/Q-QRL.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/104M06QC22.jpg,338-3487-ND,504M06QE100,Cornell Dubilier Electronics (CDE),FILTER RC 100 OHM/0.5UF TH,264,0,"12.64000","0","1","Bulk","Quencharc®","Active","Low Pass","1st","RC","1","-","-","100","-","R = 100Ohms, C = 0.5µF","No","-55°C ~ 85°C","General Purpose","600V","Through Hole","Radial","1.449"" L x 0.591"" W (36.80mm x 15.00mm)","0.921"" (23.40mm)"
http://www.ctscorp.com/wp-content/uploads/2016/01/4206-001.pdf,//media.digikey.com/photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4206-001LF.JPG,410-1085-ND,4206-001LF,Tusonix a Subsidiary of CTS Electronic Components,FILTER LC(PI) 3000PF CHASSIS,605,0,"12.81000","0","1","Bulk","4200","Active","Low Pass","3rd","LC (Pi)","1","-","55dB @ 100MHz","-","25A","C = 3000pF","No","-55°C ~ 125°C","Data Lines for Mobile Devices","500V","Chassis Mount","Axial, Bushing - 2 Notched Leads","0.375"" Dia x 0.687"" L (9.52mm x 17.44mm)","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/4201-053.pdf,//media.digikey.com/photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4201-053LF.JPG,410-1072-ND,4201-053LF,Tusonix a Subsidiary of CTS Electronic Components,FILTER LC(PI) 5500PF CHASSIS,475,0,"12.96000","0","1","Bulk","4200","Active","Low Pass","3rd","LC (Pi)","1","-","55dB @ 100MHz","-","15A","C = 5500pF","No","-55°C ~ 125°C","Data Lines for Mobile Devices","100V","Chassis Mount","Axial, Bushing, 1 Turret Lead","0.187"" Dia x 0.479"" L (4.75mm x 12.16mm)","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/4203-053.pdf,//media.digikey.com/photos/CTS%20Photos/4203-053LF.JPG,410-1080-ND,4203-053LF,Tusonix a Subsidiary of CTS Electronic Components,FILTER LC(PI) 5000PF CHASSIS,400,0,"14.08000","0","1","Bulk","4200","Active","Low Pass","3rd","LC (Pi)","1","-","65dB @ 100MHz","-","10A","C = 5000pF","No","-55°C ~ 125°C","Data Lines for Mobile Devices","100V","Chassis Mount","Axial, Bushing, 1 Turret Lead","0.250"" Dia x 0.469"" L (6.35mm x 11.91mm)","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/4251-002.pdf,//media.digikey.com/photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4251-002LF.JPG,410-1091-ND,4251-002LF,Tusonix a Subsidiary of CTS Electronic Components,FILTER LC(PI) 0.012UF CHASSIS,601,0,"14.85000","0","1","Bulk","4200","Active","Low Pass","3rd","LC (Pi)","1","-","65dB @ 100MHz","-","10A","C = 0.012µF","No","-55°C ~ 125°C","Data Lines for Mobile Devices","125V","Chassis Mount","Axial, Bushing","0.187"" Dia x 0.470"" L (4.75mm x 11.94mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Murata%20PDFs/DSS1NB3_Spec.pdf,//media.digikey.com/Photos/Murata%20Photos/DSS1%20SERIES.jpg,490-9787-3-ND,DSS1NB32A101Q91A,Murata Electronics North America,FILTER LC(T) 100PF TH,12000,0,"0.14030","0","1500","Tape & Box (TB)","EMIFIL®, DSS1","Active","Low Pass","3rd","LC (T-Type)","1","-","-","-","6A","C = 100pF","No","-40°C ~ 85°C","General Purpose","100V","Through Hole","Radial - 3 Leads","0.335"" L x 0.138"" W (8.50mm x 3.50mm)","0.295"" (7.50mm)"
//media.digikey.com/pdf/Data%20Sheets/Murata%20PDFs/DSS1NB3_Spec.pdf,//media.digikey.com/Photos/Murata%20Photos/DSS1%20SERIES.jpg,490-9787-1-ND,DSS1NB32A101Q91A,Murata Electronics North America,FILTER LC(T) 100PF TH,12203,0,"0.30000","0","1","Cut Tape (CT)","EMIFIL®, DSS1","Active","Low Pass","3rd","LC (T-Type)","1","-","-","-","6A","C = 100pF","No","-40°C ~ 85°C","General Purpose","100V","Through Hole","Radial - 3 Leads","0.335"" L x 0.138"" W (8.50mm x 3.50mm)","0.295"" (7.50mm)"
//media.digikey.com/pdf/Data%20Sheets/Murata%20PDFs/DSS1NB3_Spec.pdf,//media.digikey.com/Photos/Murata%20Photos/DSS1%20SERIES.jpg,490-9783-3-ND,DSS1NB32A220Q91A,Murata Electronics North America,FILTER LC(T) 22PF TH,7500,0,"0.14030","0","1500","Tape & Box (TB)","EMIFIL®, DSS1","Active","Low Pass","3rd","LC (T-Type)","1","-","-","-","6A","C = 22pF","No","-40°C ~ 85°C","General Purpose","100V","Through Hole","Radial - 3 Leads","0.335"" L x 0.138"" W (8.50mm x 3.50mm)","0.295"" (7.50mm)"
//media.digikey.com/pdf/Data%20Sheets/Murata%20PDFs/DSS1NB3_Spec.pdf,//media.digikey.com/Photos/Murata%20Photos/DSS1%20SERIES.jpg,490-9783-1-ND,DSS1NB32A220Q91A,Murata Electronics North America,FILTER LC(T) 22PF TH,7695,0,"0.30000","0","1","Cut Tape (CT)","EMIFIL®, DSS1","Active","Low Pass","3rd","LC (T-Type)","1","-","-","-","6A","C = 22pF","No","-40°C ~ 85°C","General Purpose","100V","Through Hole","Radial - 3 Leads","0.335"" L x 0.138"" W (8.50mm x 3.50mm)","0.295"" (7.50mm)"
//media.digikey.com/pdf/Data%20Sheets/Murata%20PDFs/DSS1NB3_Spec.pdf,//media.digikey.com/Photos/Murata%20Photos/DSS1%20SERIES.jpg,490-9805-3-ND,DSS1NB31H473Q91A,Murata Electronics North America,FILTER LC(T) 0.047UF TH,1500,0,"0.14030","0","1500","Tape & Box (TB)","EMIFIL®, DSS1","Active","Low Pass","3rd","LC (T-Type)","1","-","-","-","6A","C = 0.047µF","No","-40°C ~ 85°C","General Purpose","50V","Through Hole","Radial - 3 Leads","0.335"" L x 0.138"" W (8.50mm x 3.50mm)","0.295"" (7.50mm)"
//media.digikey.com/pdf/Data%20Sheets/Murata%20PDFs/DSS1NB3_Spec.pdf,//media.digikey.com/Photos/Murata%20Photos/DSS1%20SERIES.jpg,490-9805-1-ND,DSS1NB31H473Q91A,Murata Electronics North America,FILTER LC(T) 0.047UF TH,2604,0,"0.30000","0","1","Cut Tape (CT)","EMIFIL®, DSS1","Active","Low Pass","3rd","LC (T-Type)","1","-","-","-","6A","C = 0.047µF","No","-40°C ~ 85°C","General Purpose","50V","Through Hole","Radial - 3 Leads","0.335"" L x 0.138"" W (8.50mm x 3.50mm)","0.295"" (7.50mm)"
https://assets.nexperia.com/documents/data-sheet/IP4251_52_53_54-TTL.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/16-UFDFN%20EP.jpg,1727-5673-2-ND,"IP4251CZ16-8-TTL,1",Nexperia USA Inc.,FILTER RC(PI) 100 OHM/10PF SMD,4000,0,"0.15300","0","4000","Tape & Reel (TR)","-","Active","Low Pass","2nd","RC (Pi)","8","-","16dB @ 800MHz ~ 3GHz","100","-","R = 100Ohms, C = 10pF (Total)","Yes","-40°C ~ 85°C","LAN, WAN","-","Surface Mount","16-UFDFN Exposed Pad","0.130"" L x 0.053"" W (3.30mm x 1.35mm)","0.022"" (0.55mm)"
https://assets.nexperia.com/documents/data-sheet/IP4251_52_53_54-TTL.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/16-UFDFN%20EP.jpg,1727-5673-1-ND,"IP4251CZ16-8-TTL,1",Nexperia USA Inc.,FILTER RC(PI) 100 OHM/10PF SMD,5835,0,"0.35000","0","1","Cut Tape (CT)","-","Active","Low Pass","2nd","RC (Pi)","8","-","16dB @ 800MHz ~ 3GHz","100","-","R = 100Ohms, C = 10pF (Total)","Yes","-40°C ~ 85°C","LAN, WAN","-","Surface Mount","16-UFDFN Exposed Pad","0.130"" L x 0.053"" W (3.30mm x 1.35mm)","0.022"" (0.55mm)"
https://assets.nexperia.com/documents/data-sheet/IP4251_52_53_54-TTL.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/16-UFDFN%20EP.jpg,1727-5673-6-ND,"IP4251CZ16-8-TTL,1",Nexperia USA Inc.,FILTER RC(PI) 100 OHM/10PF SMD,5835,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Low Pass","2nd","RC (Pi)","8","-","16dB @ 800MHz ~ 3GHz","100","-","R = 100Ohms, C = 10pF (Total)","Yes","-40°C ~ 85°C","LAN, WAN","-","Surface Mount","16-UFDFN Exposed Pad","0.130"" L x 0.053"" W (3.30mm x 1.35mm)","0.022"" (0.55mm)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/81/b5/f0/49/c7/02/46/c9/CD00228643.pdf/files/CD00228643.pdf/jcr:content/translations/en.CD00228643.pdf,//media.digikey.com/Renders/STMicro%20Renders/8-DFN.jpg,497-10892-2-ND,EMIF04-EAR02M8,STMicroelectronics,FILTER LC(PI)/RC(PI) ESD SMD,30000,0,"0.16275","0","3000","Tape & Reel (TR)","EMIF","Active","Low Pass","2nd, 3rd","LC (Pi), RC (Pi)","4","60MHz, 70MHz (Cutoff)","-30dB @ 900MHz","-","50mA","R = 68Ohms, C = 76pF, 105pF, L = 1.5nH","Yes","-30°C ~ 125°C","Audio","-","Surface Mount","8-UFDFN Exposed Pad","0.067"" L x 0.059"" W (1.70mm x 1.50mm)","0.026"" (0.65mm)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/81/b5/f0/49/c7/02/46/c9/CD00228643.pdf/files/CD00228643.pdf/jcr:content/translations/en.CD00228643.pdf,//media.digikey.com/Renders/STMicro%20Renders/8-DFN.jpg,497-10892-1-ND,EMIF04-EAR02M8,STMicroelectronics,FILTER LC(PI)/RC(PI) ESD SMD,32631,0,"0.47000","0","1","Cut Tape (CT)","EMIF","Active","Low Pass","2nd, 3rd","LC (Pi), RC (Pi)","4","60MHz, 70MHz (Cutoff)","-30dB @ 900MHz","-","50mA","R = 68Ohms, C = 76pF, 105pF, L = 1.5nH","Yes","-30°C ~ 125°C","Audio","-","Surface Mount","8-UFDFN Exposed Pad","0.067"" L x 0.059"" W (1.70mm x 1.50mm)","0.026"" (0.65mm)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/81/b5/f0/49/c7/02/46/c9/CD00228643.pdf/files/CD00228643.pdf/jcr:content/translations/en.CD00228643.pdf,//media.digikey.com/Renders/STMicro%20Renders/8-DFN.jpg,497-10892-6-ND,EMIF04-EAR02M8,STMicroelectronics,FILTER LC(PI)/RC(PI) ESD SMD,32631,0,"Digi-Reel","0","1","Digi-Reel®","EMIF","Active","Low Pass","2nd, 3rd","LC (Pi), RC (Pi)","4","60MHz, 70MHz (Cutoff)","-30dB @ 900MHz","-","50mA","R = 68Ohms, C = 76pF, 105pF, L = 1.5nH","Yes","-30°C ~ 125°C","Audio","-","Surface Mount","8-UFDFN Exposed Pad","0.067"" L x 0.059"" W (1.70mm x 1.50mm)","0.026"" (0.65mm)"
https://www.murata.com/en-eu/products/productdata/8796731965470/ENFD0003.pdf,//media.digikey.com/Renders/Murata%20Renders/EMIFIL-NFL-ST-18-Series.jpg,490-6956-2-ND,NFL18SP507X1A3D,Murata Electronics North America,FILTER LC(PI) 38NH/11PF SMD,4000,0,"0.16303","0","4000","Tape & Reel (TR)","EMIFIL®, NFL18","Active","Low Pass","3rd","LC (Pi)","1","500MHz (Cutoff)","-","-","100mA","L = 38nH, C = 11pF","No","-55°C ~ 125°C","General Purpose","10V","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://www.murata.com/en-eu/products/productdata/8796731965470/ENFD0003.pdf,//media.digikey.com/Renders/Murata%20Renders/EMIFIL-NFL-ST-18-Series.jpg,490-6956-1-ND,NFL18SP507X1A3D,Murata Electronics North America,FILTER LC(PI) 38NH/11PF SMD,6883,0,"0.37000","0","1","Cut Tape (CT)","EMIFIL®, NFL18","Active","Low Pass","3rd","LC (Pi)","1","500MHz (Cutoff)","-","-","100mA","L = 38nH, C = 11pF","No","-55°C ~ 125°C","General Purpose","10V","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://www.murata.com/en-eu/products/productdata/8796731965470/ENFD0003.pdf,//media.digikey.com/Renders/Murata%20Renders/EMIFIL-NFL-ST-18-Series.jpg,490-6956-6-ND,NFL18SP507X1A3D,Murata Electronics North America,FILTER LC(PI) 38NH/11PF SMD,6883,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFL18","Active","Low Pass","3rd","LC (Pi)","1","500MHz (Cutoff)","-","-","100mA","L = 38nH, C = 11pF","No","-55°C ~ 125°C","General Purpose","10V","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_signal_mem2012s_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_MEM2012S.jpg,445-6198-2-ND,MEM2012S201RT001,TDK Corporation,FILTER LC(T) 200MHZ SMD,8000,0,"0.17000","0","4000","Tape & Reel (TR)","MEM","Active","Low Pass","3rd","LC (T-Type)","1","200MHz (Cutoff)","30dB @ 530MHz ~ 2.5GHz","-","250mA","-","No","-40°C ~ 85°C","Data Lines for Mobile Devices","10V","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_signal_mem2012s_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_MEM2012S.jpg,445-6198-1-ND,MEM2012S201RT001,TDK Corporation,FILTER LC(T) 200MHZ SMD,10859,0,"0.39000","0","1","Cut Tape (CT)","MEM","Active","Low Pass","3rd","LC (T-Type)","1","200MHz (Cutoff)","30dB @ 530MHz ~ 2.5GHz","-","250mA","-","No","-40°C ~ 85°C","Data Lines for Mobile Devices","10V","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_signal_mem2012s_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_MEM2012S.jpg,445-6198-6-ND,MEM2012S201RT001,TDK Corporation,FILTER LC(T) 200MHZ SMD,10859,0,"Digi-Reel","0","1","Digi-Reel®","MEM","Active","Low Pass","3rd","LC (T-Type)","1","200MHz (Cutoff)","30dB @ 530MHz ~ 2.5GHz","-","250mA","-","No","-40°C ~ 85°C","Data Lines for Mobile Devices","10V","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_signal_mem1608p_en.pdf,//media.digikey.com/Renders/TDK%20Renders/MEM%20Series%200603.jpg,445-8961-2-ND,MEM1608P101R,TDK Corporation,FILTER LC(PI) 100MHZ SMD,4000,0,"0.17000","0","4000","Tape & Reel (TR)","MEM","Active","Low Pass","3rd","LC (Pi)","1","100MHz (Cutoff)","20dB @ 400MHz ~ 2GHz","-","100mA","-","No","-40°C ~ 85°C","Data Lines for Mobile Devices","10V","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_signal_mem1608p_en.pdf,//media.digikey.com/Renders/TDK%20Renders/MEM%20Series%200603.jpg,445-8961-1-ND,MEM1608P101R,TDK Corporation,FILTER LC(PI) 100MHZ SMD,5639,0,"0.39000","0","1","Cut Tape (CT)","MEM","Active","Low Pass","3rd","LC (Pi)","1","100MHz (Cutoff)","20dB @ 400MHz ~ 2GHz","-","100mA","-","No","-40°C ~ 85°C","Data Lines for Mobile Devices","10V","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_signal_mem1608p_en.pdf,//media.digikey.com/Renders/TDK%20Renders/MEM%20Series%200603.jpg,445-8961-6-ND,MEM1608P101R,TDK Corporation,FILTER LC(PI) 100MHZ SMD,5639,0,"Digi-Reel","0","1","Digi-Reel®","MEM","Active","Low Pass","3rd","LC (Pi)","1","100MHz (Cutoff)","20dB @ 400MHz ~ 2GHz","-","100mA","-","No","-40°C ~ 85°C","Data Lines for Mobile Devices","10V","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_signal_mem1608p_en.pdf,//media.digikey.com/Renders/TDK%20Renders/MEM%20Series%200603.jpg,445-8963-2-ND,MEM1608P35R0,TDK Corporation,FILTER LC(PI) 35MHZ SMD,4000,0,"0.17000","0","4000","Tape & Reel (TR)","MEM","Active","Low Pass","3rd","LC (Pi)","1","35MHz (Cutoff)","20dB @ 90MHz ~ 2GHz","-","100mA","-","No","-40°C ~ 85°C","Data Lines for Mobile Devices","10V","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
