Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency","Bandwidth","Filter Type","Ripple","Insertion Loss","Mounting Type","Package / Case","Size / Dimension","Height (Max)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/DEA202400HT-8037A1_Rev2_0_a.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_DEA202400HT-8037A1.jpg,445-175385-2-ND,DEA202400HT-8037A1,TDK Corporation,FILTER HIGHPASS FOR 2400-5850MHZ,8000,0,"0.16440","0","2000","Tape & Reel (TR)","DEA","Active","2.4GHz","-","High Pass","-","0.5dB","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/DEA202400HT-8037A1_Rev2_0_a.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_DEA202400HT-8037A1.jpg,445-175385-1-ND,DEA202400HT-8037A1,TDK Corporation,FILTER HIGHPASS FOR 2400-5850MHZ,8741,0,"0.35000","0","1","Cut Tape (CT)","DEA","Active","2.4GHz","-","High Pass","-","0.5dB","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/DEA202400HT-8037A1_Rev2_0_a.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_DEA202400HT-8037A1.jpg,445-175385-6-ND,DEA202400HT-8037A1,TDK Corporation,FILTER HIGHPASS FOR 2400-5850MHZ,8741,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","2.4GHz","-","High Pass","-","0.5dB","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea202450bt-3030a1_en.pdf,-,445-181414-2-ND,DEA202450BT-3030A1,TDK Corporation,FILTER LOWPASS 2.45GHZ 5SMD,8000,0,"0.16440","0","2000","Tape & Reel (TR)","DEA","Active","2.45GHz Center","100MHz","-","-","1.3dB","Surface Mount","5-SMD, No Lead","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea202450bt-3030a1_en.pdf,-,445-181414-1-ND,DEA202450BT-3030A1,TDK Corporation,FILTER LOWPASS 2.45GHZ 5SMD,8000,0,"0.35000","0","1","Cut Tape (CT)","DEA","Active","2.45GHz Center","100MHz","-","-","1.3dB","Surface Mount","5-SMD, No Lead","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea202450bt-3030a1_en.pdf,-,445-181414-6-ND,DEA202450BT-3030A1,TDK Corporation,FILTER LOWPASS 2.45GHZ 5SMD,8000,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","2.45GHz Center","100MHz","-","-","1.3dB","Surface Mount","5-SMD, No Lead","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/DEA203500BT-2213A1-H_Rev3_1_a.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_DEA203500BT-2213A1-H.jpg,445-175380-2-ND,DEA203500BT-2213A1-H,TDK Corporation,"FILTER BANDPASS FOR LTE BAND42,",2000,0,"0.16440","0","2000","Tape & Reel (TR)","DEA","Active","3.5GHz","200MHz","Band Pass","-","1dB","Surface Mount","0805 (2012 Metric), 6 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.026"" (0.65mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/DEA203500BT-2213A1-H_Rev3_1_a.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_DEA203500BT-2213A1-H.jpg,445-175380-1-ND,DEA203500BT-2213A1-H,TDK Corporation,"FILTER BANDPASS FOR LTE BAND42,",3876,0,"0.35000","0","1","Cut Tape (CT)","DEA","Active","3.5GHz","200MHz","Band Pass","-","1dB","Surface Mount","0805 (2012 Metric), 6 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.026"" (0.65mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/DEA203500BT-2213A1-H_Rev3_1_a.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_DEA203500BT-2213A1-H.jpg,445-175380-6-ND,DEA203500BT-2213A1-H,TDK Corporation,"FILTER BANDPASS FOR LTE BAND42,",3876,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","3.5GHz","200MHz","Band Pass","-","1dB","Surface Mount","0805 (2012 Metric), 6 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.026"" (0.65mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea200710lt-1238a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA20.jpg,445-175591-2-ND,DEA200710LT-1238A1,TDK Corporation,FILTER LOWPASS 590MHZ 0805 SMD,2000,0,"0.16440","0","2000","Tape & Reel (TR)","DEA","Active","590MHz Center","240MHz","Low Pass","-","0.88dB","Surface Mount","0805 (2012 Metric), 6 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.028"" (0.70mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea200710lt-1238a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA20.jpg,445-175591-1-ND,DEA200710LT-1238A1,TDK Corporation,FILTER LOWPASS 590MHZ 0805 SMD,2000,0,"0.35000","0","1","Cut Tape (CT)","DEA","Active","590MHz Center","240MHz","Low Pass","-","0.88dB","Surface Mount","0805 (2012 Metric), 6 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.028"" (0.70mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea200710lt-1238a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA20.jpg,445-175591-6-ND,DEA200710LT-1238A1,TDK Corporation,FILTER LOWPASS 590MHZ 0805 SMD,2000,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","590MHz Center","240MHz","Low Pass","-","0.88dB","Surface Mount","0805 (2012 Metric), 6 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.028"" (0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/DEA202450BT-7227A1-H_Ver1.2.pdf,-,445-180202-2-ND,DEA202450BT-7227A1-H,TDK Corporation,MULTILAYER BAND PASS FILTER (BAL,2000,0,"0.16440","0","2000","Tape & Reel (TR)","DEA","Active","2.45GHz Center","100MHz","Balance","-","2.7dB","Surface Mount","0805 (2012 Metric), 8 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/DEA202450BT-7227A1-H_Ver1.2.pdf,-,445-180202-1-ND,DEA202450BT-7227A1-H,TDK Corporation,MULTILAYER BAND PASS FILTER (BAL,2000,0,"0.35000","0","1","Cut Tape (CT)","DEA","Active","2.45GHz Center","100MHz","Balance","-","2.7dB","Surface Mount","0805 (2012 Metric), 8 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/DEA202450BT-7227A1-H_Ver1.2.pdf,-,445-180202-6-ND,DEA202450BT-7227A1-H,TDK Corporation,MULTILAYER BAND PASS FILTER (BAL,2000,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","2.45GHz Center","100MHz","Balance","-","2.7dB","Surface Mount","0805 (2012 Metric), 8 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=FI168L2200G9-T &u=M,-,587-6071-2-ND,FI168L2200G9-T,Taiyo Yuden,"HI FREQ MULTILAYER ,LOW PASS FIL",15000,0,"0.26250","0","5000","Tape & Reel (TR)","FI","Active","2.2GHz Center","1GHz","Low Pass","-","0.9dB","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.026"" (0.65mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=FI168L2200G9-T &u=M,-,587-6071-1-ND,FI168L2200G9-T,Taiyo Yuden,"HI FREQ MULTILAYER ,LOW PASS FIL",19129,0,"0.63000","0","1","Cut Tape (CT)","FI","Active","2.2GHz Center","1GHz","Low Pass","-","0.9dB","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.026"" (0.65mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=FI168L2200G9-T &u=M,-,587-6071-6-ND,FI168L2200G9-T,Taiyo Yuden,"HI FREQ MULTILAYER ,LOW PASS FIL",19129,0,"Digi-Reel","0","1","Digi-Reel®","FI","Active","2.2GHz Center","1GHz","Low Pass","-","0.9dB","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.026"" (0.65mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=FI212C245036-T &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/FI212C245034-Tblue.jpg,587-2149-2-ND,FI212C245036-T,Taiyo Yuden,FILTER BALANCE 2.4GHZ BLUETOOTH,3000,0,"0.30400","0","3000","Tape & Reel (TR)","FI","Active","2.45GHz Center","100MHz","Balance","1dB","3.7dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.020"" (0.50mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=FI212C245036-T &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/FI212C245034-Tblue.jpg,587-2149-1-ND,FI212C245036-T,Taiyo Yuden,FILTER BALANCE 2.4GHZ BLUETOOTH,5800,0,"0.68000","0","1","Cut Tape (CT)","FI","Active","2.45GHz Center","100MHz","Balance","1dB","3.7dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.020"" (0.50mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=FI212C245036-T &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/FI212C245034-Tblue.jpg,587-2149-6-ND,FI212C245036-T,Taiyo Yuden,FILTER BALANCE 2.4GHZ BLUETOOTH,5800,0,"Digi-Reel","0","1","Digi-Reel®","FI","Active","2.45GHz Center","100MHz","Balance","1dB","3.7dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.020"" (0.50mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=FI212B245026-T &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/FI212B.jpg,587-2313-2-ND,FI212B245026-T,Taiyo Yuden,FILTER BANDPASS W-LAN BLUETOOTH,3000,0,"0.30400","0","3000","Tape & Reel (TR)","FI","Active","2.45GHz Center","100MHz","Band Pass","1dB","2.6dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=FI212B245026-T &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/FI212B.jpg,587-2313-1-ND,FI212B245026-T,Taiyo Yuden,FILTER BANDPASS W-LAN BLUETOOTH,5888,0,"0.68000","0","1","Cut Tape (CT)","FI","Active","2.45GHz Center","100MHz","Band Pass","1dB","2.6dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=FI212B245026-T &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/FI212B.jpg,587-2313-6-ND,FI212B245026-T,Taiyo Yuden,FILTER BANDPASS W-LAN BLUETOOTH,5888,0,"Digi-Reel","0","1","Digi-Reel®","FI","Active","2.45GHz Center","100MHz","Band Pass","1dB","2.6dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=FI212C245075-T &u=M,-,587-6072-2-ND,FI212C245075-T,Taiyo Yuden,"HI FREQ MULTILAYER ,BALANCE BAND",3000,0,"0.30400","0","3000","Tape & Reel (TR)","FI","Active","2.45GHz Center","100MHz","Balance","1dB","4dB","Surface Mount","0805 (2012 Metric), 8 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.028"" (0.70mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=FI212C245075-T &u=M,-,587-6072-1-ND,FI212C245075-T,Taiyo Yuden,"HI FREQ MULTILAYER ,BALANCE BAND",5998,0,"0.68000","0","1","Cut Tape (CT)","FI","Active","2.45GHz Center","100MHz","Balance","1dB","4dB","Surface Mount","0805 (2012 Metric), 8 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.028"" (0.70mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=FI212C245075-T &u=M,-,587-6072-6-ND,FI212C245075-T,Taiyo Yuden,"HI FREQ MULTILAYER ,BALANCE BAND",5998,0,"Digi-Reel","0","1","Digi-Reel®","FI","Active","2.45GHz Center","100MHz","Balance","1dB","4dB","Surface Mount","0805 (2012 Metric), 8 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.028"" (0.70mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=FI105L087038-T &u=M,-,587-6069-2-ND,FI105L087038-T,Taiyo Yuden,"HI FREQ MULTILAYER ,LOW PASS FIL",10000,0,"0.36400","0","10000","Tape & Reel (TR)","FI","Active","869.5MHz Center","91MHz","Low Pass","-","0.75dB","Surface Mount","0402 (1005 Metric), 4 PC Pad","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=FI105L087038-T &u=M,-,587-6069-1-ND,FI105L087038-T,Taiyo Yuden,"HI FREQ MULTILAYER ,LOW PASS FIL",19975,0,"0.93000","0","1","Cut Tape (CT)","FI","Active","869.5MHz Center","91MHz","Low Pass","-","0.75dB","Surface Mount","0402 (1005 Metric), 4 PC Pad","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=FI105L087038-T &u=M,-,587-6069-6-ND,FI105L087038-T,Taiyo Yuden,"HI FREQ MULTILAYER ,LOW PASS FIL",19975,0,"Digi-Reel","0","1","Digi-Reel®","FI","Active","869.5MHz Center","91MHz","Low Pass","-","0.75dB","Surface Mount","0402 (1005 Metric), 4 PC Pad","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=FI168L0628M4-T &u=M,-,587-6070-2-ND,FI168L0628M4-T,Taiyo Yuden,"HI FREQ MULTILAYER ,LOW PASS FIL",4000,0,"0.38400","0","4000","Tape & Reel (TR)","FI","Active","628.5MHz Center","317MHz","Low Pass","-","0.5dB","Surface Mount","0603 (1608 Metric), 6 PC Pad","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.026"" (0.65mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=FI168L0628M4-T &u=M,-,587-6070-1-ND,FI168L0628M4-T,Taiyo Yuden,"HI FREQ MULTILAYER ,LOW PASS FIL",7995,0,"0.86000","0","1","Cut Tape (CT)","FI","Active","628.5MHz Center","317MHz","Low Pass","-","0.5dB","Surface Mount","0603 (1608 Metric), 6 PC Pad","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.026"" (0.65mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=FI168L0628M4-T &u=M,-,587-6070-6-ND,FI168L0628M4-T,Taiyo Yuden,"HI FREQ MULTILAYER ,LOW PASS FIL",7995,0,"Digi-Reel","0","1","Digi-Reel®","FI","Active","628.5MHz Center","317MHz","Low Pass","-","0.5dB","Surface Mount","0603 (1608 Metric), 6 PC Pad","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.026"" (0.65mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea204480bt-3019b2_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DEA202450BT-1213C1.jpg,445-175625-2-ND,DEA204480BT-3019B2,TDK Corporation,FILTER BANDPASS FOR 4.4GHZ TRANS,2000,0,"0.43452","0","2000","Tape & Reel (TR)","DEA","Active","-","-","Band Pass","-","3.3dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.022"" (0.55mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea204480bt-3019b2_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DEA202450BT-1213C1.jpg,445-175625-1-ND,DEA204480BT-3019B2,TDK Corporation,FILTER BANDPASS FOR 4.4GHZ TRANS,3734,0,"0.91000","0","1","Cut Tape (CT)","DEA","Active","-","-","Band Pass","-","3.3dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.022"" (0.55mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea204480bt-3019b2_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DEA202450BT-1213C1.jpg,445-175625-6-ND,DEA204480BT-3019B2,TDK Corporation,FILTER BANDPASS FOR 4.4GHZ TRANS,3734,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","-","-","Band Pass","-","3.3dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.022"" (0.55mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea205375bt-2054a1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DEA205375BT-2054A1.jpg,445-180969-2-ND,DEA205375BT-2054A1,TDK Corporation,MULTILAYER BAND PASS FILTER FOR,2000,0,"0.43452","0","2000","Tape & Reel (TR)","DEA","Active","5.375GHz Center","950MHz","-","0.6dB","2.2dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea205375bt-2054a1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DEA205375BT-2054A1.jpg,445-180969-1-ND,DEA205375BT-2054A1,TDK Corporation,MULTILAYER BAND PASS FILTER FOR,3970,0,"0.91000","0","1","Cut Tape (CT)","DEA","Active","5.375GHz Center","950MHz","-","0.6dB","2.2dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea205375bt-2054a1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DEA205375BT-2054A1.jpg,445-180969-6-ND,DEA205375BT-2054A1,TDK Corporation,MULTILAYER BAND PASS FILTER FOR,3970,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","5.375GHz Center","950MHz","-","0.6dB","2.2dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea252450bt-7012d1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA25.jpg,445-181078-2-ND,DEA252450BT-7012D1,TDK Corporation,FILTER BANDPASS 2.4GHZ 1008 SMD,2000,0,"0.43452","0","2000","Tape & Reel (TR)","DEA","Active","2.45GHz Center","100MHz","Band Pass","-","1.5dB","Surface Mount","1008 (2520 Metric), 6 PC Pad","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.039"" (1.00mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea252450bt-7012d1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA25.jpg,445-181078-1-ND,DEA252450BT-7012D1,TDK Corporation,FILTER BANDPASS 2.4GHZ 1008 SMD,2000,0,"0.91000","0","1","Cut Tape (CT)","DEA","Active","2.45GHz Center","100MHz","Band Pass","-","1.5dB","Surface Mount","1008 (2520 Metric), 6 PC Pad","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.039"" (1.00mm)"
https://www.johansontechnology.com/datasheets/5235CR45A0180/5235CR45A0180.pdf,-,712-1642-2-ND,5235CR45A0180E,Johanson Technology Inc.,BPF CERAMIC RESON 5GHZ,2000,0,"0.74400","0","1000","Tape & Reel (TR)","-","Active","5.24GHz","180MHz","Band Pass","1.3dB","2.5dB","Surface Mount","5-SMD, No Lead","0.337"" L x 0.152"" W (8.56mm x 3.85mm)","0.124"" (3.15mm)"
https://www.johansontechnology.com/datasheets/5235CR45A0180/5235CR45A0180.pdf,-,712-1642-1-ND,5235CR45A0180E,Johanson Technology Inc.,BPF CERAMIC RESON 5GHZ,2959,0,"1.59000","0","1","Cut Tape (CT)","-","Active","5.24GHz","180MHz","Band Pass","1.3dB","2.5dB","Surface Mount","5-SMD, No Lead","0.337"" L x 0.152"" W (8.56mm x 3.85mm)","0.124"" (3.15mm)"
https://www.johansontechnology.com/datasheets/5235CR45A0180/5235CR45A0180.pdf,-,712-1642-6-ND,5235CR45A0180E,Johanson Technology Inc.,BPF CERAMIC RESON 5GHZ,2959,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","5.24GHz","180MHz","Band Pass","1.3dB","2.5dB","Surface Mount","5-SMD, No Lead","0.337"" L x 0.152"" W (8.56mm x 3.85mm)","0.124"" (3.15mm)"
http://datasheets.avx.com/lp0805.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_LP0805H.JPG,478-12935-2-ND,LP0805A0902ASTR,AVX Corporation,LOW PASS FILTER 902MHZ 0805 SMD,3000,0,"0.85500","0","3000","Tape & Reel (TR)","LP0805","Active","902.5MHz Center","25MHz","Low Pass","-","0.3dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.080"" L x 0.061"" W (2.03mm x 1.55mm)","0.044"" (1.12mm)"
http://datasheets.avx.com/lp0805.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_LP0805H.JPG,478-12935-1-ND,LP0805A0902ASTR,AVX Corporation,LOW PASS FILTER 902MHZ 0805 SMD,5450,0,"1.94000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-"
http://datasheets.avx.com/lp0805.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_LP0805H.JPG,478-12935-6-ND,LP0805A0902ASTR,AVX Corporation,LOW PASS FILTER 902MHZ 0805 SMD,5450,0,"Digi-Reel","0","1","-","*","Active","-","-","-","-","-","-","-","-","-"
https://www.knowlescapacitors.com/getattachment/69df7735-7ed2-4c4f-903b-a99acda4fa2d/Gain-Equalizers.aspx,//media.digikey.com/Photos/Knowles-Dielectric-Labs/MFG_AEQ05469-10.jpg,1761-1011-ND,AEQ06042-10,Knowles Dielectric Labs,GAIN EQUALIZERS,240,0,"7.49300","0","10","Tray","*","Active","-","-","-","-","-","Surface Mount","2-SMD, No Lead","0.032"" L x 0.016"" W (0.80mm x 0.40mm)","0.006"" (0.15mm)"
https://www.knowlescapacitors.com/getattachment/69df7735-7ed2-4c4f-903b-a99acda4fa2d/Gain-Equalizers.aspx,//media.digikey.com/Photos/Knowles-Dielectric-Labs/MFG_AEQ05469-10.jpg,1761-1003-ND,AEQ05469-10,Knowles Dielectric Labs,GAIN EQUALIZERS,240,0,"8.03300","0","10","Tray","*","Active","-","-","-","-","-","Surface Mount","2-SMD, No Lead","0.028"" L x 0.016"" W (0.71mm x 0.41mm)","0.008"" (0.20mm)"
http://datasheets.avx.com/AVX-MLO_LP-Filters.pdf,-,478-12214-2-ND,LP0AA3160A7TR\250,AVX Corporation,MULTILAYER ORGANIC HIGH PERFORMA,500,0,"11.34000","0","250","Tape & Reel (TR)","LP","Active","3.16GHz","-","Low Pass","-","-","Surface Mount","16-ULGA","0.259"" L x 0.156"" W (6.58mm x 3.98mm)","0.022"" (0.56mm)"
http://datasheets.avx.com/AVX-MLO_LP-Filters.pdf,-,478-12214-1-ND,LP0AA3160A7TR\250,AVX Corporation,MULTILAYER ORGANIC HIGH PERFORMA,500,0,"18.15000","0","1","Cut Tape (CT)","LP","Active","3.16GHz","-","Low Pass","-","-","Surface Mount","16-ULGA","0.259"" L x 0.156"" W (6.58mm x 3.98mm)","0.022"" (0.56mm)"
http://datasheets.avx.com/AVX-MLO_LP-Filters.pdf,-,478-12214-6-ND,LP0AA3160A7TR\250,AVX Corporation,MULTILAYER ORGANIC HIGH PERFORMA,500,0,"Digi-Reel","0","1","Digi-Reel®","LP","Active","3.16GHz","-","Low Pass","-","-","Surface Mount","16-ULGA","0.259"" L x 0.156"" W (6.58mm x 3.98mm)","0.022"" (0.56mm)"
http://datasheets.avx.com/AVX-MLO_LP-Filters.pdf,-,478-12215-2-ND,LP0AA4370A7TR\250,AVX Corporation,MULTILAYER ORGANIC HIGH PERFORMA,250,0,"13.00000","0","250","Tape & Reel (TR)","LP","Active","4.37GHz","-","Low Pass","-","-","Surface Mount","16-ULGA","0.259"" L x 0.156"" W (6.58mm x 3.98mm)","0.022"" (0.56mm)"
http://datasheets.avx.com/AVX-MLO_LP-Filters.pdf,-,478-12215-1-ND,LP0AA4370A7TR\250,AVX Corporation,MULTILAYER ORGANIC HIGH PERFORMA,250,0,"18.15000","0","1","Cut Tape (CT)","LP","Active","4.37GHz","-","Low Pass","-","-","Surface Mount","16-ULGA","0.259"" L x 0.156"" W (6.58mm x 3.98mm)","0.022"" (0.56mm)"
http://datasheets.avx.com/AVX-MLO_LP-Filters.pdf,-,478-12215-6-ND,LP0AA4370A7TR\250,AVX Corporation,MULTILAYER ORGANIC HIGH PERFORMA,250,0,"Digi-Reel","0","1","Digi-Reel®","LP","Active","4.37GHz","-","Low Pass","-","-","Surface Mount","16-ULGA","0.259"" L x 0.156"" W (6.58mm x 3.98mm)","0.022"" (0.56mm)"
http://datasheets.avx.com/AVX-MLO_HP-Filters.pdf,-,478-12222-2-ND,HF0AA2470A7TR\250,AVX Corporation,MULTILAYER ORGANIC HIGH PERFORMA,250,0,"13.00000","0","250","Tape & Reel (TR)","HF","Active","2.47GHz","-","High Pass","-","-","Surface Mount","16-ULGA","0.259"" L x 0.156"" W (6.58mm x 3.98mm)","0.022"" (0.56mm)"
http://datasheets.avx.com/AVX-MLO_HP-Filters.pdf,-,478-12222-1-ND,HF0AA2470A7TR\250,AVX Corporation,MULTILAYER ORGANIC HIGH PERFORMA,250,0,"18.15000","0","1","Cut Tape (CT)","HF","Active","2.47GHz","-","High Pass","-","-","Surface Mount","16-ULGA","0.259"" L x 0.156"" W (6.58mm x 3.98mm)","0.022"" (0.56mm)"
