Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency","Impedance","Bandwidth","Insertion Loss","Filter Type","Mounting Type","Package / Case","Size / Dimension","Height (Max)"
https://www.murata.com/en-eu/products/productdata/8796793438238/L0180E.pdf,-,490-1236-ND,SFELA10M7GA00-B0,Murata Electronics North America,FILTER 10.7MHZ 230KHZ BANDWIDTH,0,0,"Obsolete","0","1500","Bulk","CERAFIL®, SFELF","Obsolete","10.7MHz Center","330Ohm","230kHz","4dB","FM","Through Hole","3-SIP, 2.50mm pitch","0.276"" L x 0.118"" W (7.00mm x 3.00mm)","0.354"" (9.00mm)"
https://www.murata.com/en-eu/products/productdata/8796793438238/L0180E.pdf,-,490-1237-ND,SFELA10M7FA00-B0,Murata Electronics North America,FILTER 10.7MHZ 280KHZ BANDWIDTH,0,0,"Obsolete","0","1500","Bulk","CERAFIL®, SFELF","Obsolete","10.7MHz Center","330Ohm","280kHz","4dB","FM","Through Hole","3-SIP, 2.50mm pitch","0.276"" L x 0.118"" W (7.00mm x 3.00mm)","0.354"" (9.00mm)"
https://www.murata.com/en-eu/products/productdata/8796793438238/L0180E.pdf,-,490-1239-ND,SFVLA10M7MF00-B0,Murata Electronics North America,FILTER 10.7MHZ 13KHZ BANDWIDTH,0,0,"Obsolete","0","500","Bulk","CERAFIL®, SFVLA","Obsolete","10.7MHz Center","330Ohm","13kHz","5dB","FM","Through Hole","3-SIP, 2.50mm pitch","0.276"" L x 0.118"" W (7.00mm x 3.00mm)","0.354"" (9.00mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/filter/cerafil/p05e.ashx,-,490-1224-1-ND,SFECS10M7HA00-R0,Murata Electronics North America,FILTER 10.7MHZ 180KHZ BANDWIDTH,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","CERAFIL®, SFECS","Discontinued at Digi-Key","10.7MHz Center","330Ohm","180kHz","4.5dB","FM","Surface Mount","1412 (3510 Metric), 4 PC Pad","0.136"" L x 0.122"" W (3.45mm x 3.10mm)","0.059"" (1.50mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/filter/cerafil/p05e.ashx,-,490-1224-6-ND,SFECS10M7HA00-R0,Murata Electronics North America,FILTER 10.7MHZ 180KHZ BANDWIDTH,0,0,"Digi-Reel","0","1","Digi-Reel®","CERAFIL®, SFECS","Discontinued at Digi-Key","10.7MHz Center","330Ohm","180kHz","4.5dB","FM","Surface Mount","1412 (3510 Metric), 4 PC Pad","0.136"" L x 0.122"" W (3.45mm x 3.10mm)","0.059"" (1.50mm)"
https://www.murata.com/en-eu/products/productdata/8796793438238/L0180E.pdf,//media.digikey.com/Photos/Murata%20Photos/SFVLF10M7LF00-B0.jpg,490-4712-ND,SFVLF10M7LF00-B0,Murata Electronics North America,FILTER 10.7MHZ 25KHZ BAND RADIAL,0,0,"Obsolete","0","500","Bulk","CERAFIL®, SFVLF","Obsolete","10.7MHz Center","330Ohm","25kHz","5.5dB","FM","Through Hole","3-SIP, 2.50mm pitch","0.276"" L x 0.118"" W (7.00mm x 3.00mm)","0.354"" (9.00mm)"
https://www.murata.com/en-eu/products/productdata/8796793438238/L0180E.pdf,//media.digikey.com/Photos/Murata%20Photos/SFVLF10M7MF00-B0.jpg,490-4713-ND,SFVLF10M7MF00-B0,Murata Electronics North America,FILTER 10.7MHZ 13KHZ BAND RADIAL,0,0,"Obsolete","0","500","Bulk","CERAFIL®, SFVLF","Obsolete","10.7MHz Center","330Ohm","13kHz","5dB","FM","Through Hole","3-SIP, 2.50mm pitch","0.276"" L x 0.118"" W (7.00mm x 3.00mm)","0.354"" (9.00mm)"
https://www.murata.com/en-eu/products/productdata/8796793438238/L0180E.pdf,"//media.digikey.com/photos/Murata%20Photos/SFELF,SFVLF%20SERIES.jpg",490-4714-ND,SFKLF10M7NL00-B0,Murata Electronics North America,FILTER 10.7MHZ 20KHZ BAND RADIAL,0,0,"Obsolete","0","500","Bulk","CERAFIL®, SFKLF","Obsolete","10.7MHz Center","600Ohm","20kHz","6dB","FM","Through Hole","3-SIP, 2.50mm pitch","0.394"" L x 0.138"" W (10.00mm x 3.50mm)","0.472"" (12.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Murata%20PDFs/CDSCB10M7GA085-R0.pdf,//media.digikey.com/Photos/Murata%20Photos/CDSCB-Series.jpg,490-4723-2-ND,CDSCB10M7GA085-R0,Murata Electronics North America,DISCR SMD FOR PHILIPS SA639DH,0,0,"Discontinued at Digi-Key","0","2000","Tape & Reel (TR)","CDSCB","Discontinued at Digi-Key","10.7MHz Center","-","550kHz","3dB","Discriminator","Surface Mount","1808 (4520 Metric), 2 PC Pad","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.039"" (1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Murata%20PDFs/CDSCB10M7GA085-R0.pdf,//media.digikey.com/Photos/Murata%20Photos/CDSCB-Series.jpg,490-4723-1-ND,CDSCB10M7GA085-R0,Murata Electronics North America,DISCR SMD FOR PHILIPS SA639DH,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","CDSCB","Discontinued at Digi-Key","10.7MHz Center","-","550kHz","3dB","Discriminator","Surface Mount","1808 (4520 Metric), 2 PC Pad","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.039"" (1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Murata%20PDFs/CDSCB10M7GA085-R0.pdf,//media.digikey.com/Photos/Murata%20Photos/CDSCB-Series.jpg,490-4723-6-ND,CDSCB10M7GA085-R0,Murata Electronics North America,DISCR SMD FOR PHILIPS SA639DH,0,0,"Digi-Reel","0","1","Digi-Reel®","CDSCB","Discontinued at Digi-Key","10.7MHz Center","-","550kHz","3dB","Discriminator","Surface Mount","1808 (4520 Metric), 2 PC Pad","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.039"" (1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/Integrated_Passives.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/1.575GHz%20Antenna4.jpg,712-1112-1-ND,0400FA15A0400E,Johanson Technology Inc.,FILTER ARRAY EMI,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","400MHz Cut Off","-","200MHz","20dB","FM","Surface Mount","0805 (2012 Metric), 10 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/Integrated_Passives.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/1.575GHz%20Antenna4.jpg,712-1112-6-ND,0400FA15A0400E,Johanson Technology Inc.,FILTER ARRAY EMI,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","400MHz Cut Off","-","200MHz","20dB","FM","Surface Mount","0805 (2012 Metric), 10 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/filter/lc/k99e_l0270.ashx?la=en-gb,//media.digikey.com/Renders/Murata%20Renders/0805%282012%29.jpg,490-5021-1-ND,LFB212G45SG8A127,Murata Electronics North America,FILTER CER BAND PASS 2.45GHZ SMD,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","SG","Discontinued at Digi-Key","2.45GHz Center","50Ohm","50MHz","1.5dB","Band Pass","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/filter/lc/k99e_l0270.ashx?la=en-gb,//media.digikey.com/Renders/Murata%20Renders/0805%282012%29.jpg,490-5021-6-ND,LFB212G45SG8A127,Murata Electronics North America,FILTER CER BAND PASS 2.45GHZ SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","SG","Discontinued at Digi-Key","2.45GHz Center","50Ohm","50MHz","1.5dB","Band Pass","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/FFE_Series.pdf,//media.digikey.com/photos/TDK%20Photos/FFE1070MS10RBL.JPG,445-4830-3-ND,FFE1070MS10RBL,TDK Corporation,FILTER CERAMIC 10.7MHZ RADIAL,0,0,"Obsolete","0","1800","Tape & Box (TB)","FFE","Obsolete","10.7MHz Center","-","180kHz","7dB","Band Pass","Through Hole","3-SIP, 2.50mm pitch","0.315"" L x 0.157"" W (8.00mm x 4.00mm)","0.276"" (7.00mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/FFE_Series.pdf,//media.digikey.com/photos/TDK%20Photos/FFE1070MS10RBL.JPG,445-4830-1-ND,FFE1070MS10RBL,TDK Corporation,FILTER CERAMIC 10.7MHZ RADIAL,0,0,"Obsolete","0","1","Cut Tape (CT)","FFE","Obsolete","10.7MHz Center","-","180kHz","7dB","Band Pass","Through Hole","3-SIP, 2.50mm pitch","0.315"" L x 0.157"" W (8.00mm x 4.00mm)","0.276"" (7.00mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/filter/cerafil/p50e.ashx,"//media.digikey.com/photos/Murata%20Photos/SFELF,SFVLF%20SERIES.jpg",SFTLF10M7GA00-B0-ND,SFTLF10M7GA00-B0,Murata Electronics North America,FILTER 10.7MHZ 230KHZ BAND RADIA,0,0,"Obsolete","0","500","Bulk","CERAFIL®, SFTLF","Obsolete","10.7MHz Center","330Ohm","230kHz","6dB","FM","Through Hole","3-SIP, 2.50mm pitch","0.276"" L x 0.118"" W (7.00mm x 3.00mm)","0.283"" (7.20mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/filter/cerafil/p05e.ashx,//media.digikey.com/Photos/Murata%20Photos/CFUKF455KB4X-R0.JPG,490-7739-1-ND,CFUKF455KB4X-R0,Murata Electronics North America,CERM FILTER 455 KHZ,0,0,"Obsolete","0","1","Cut Tape (CT)","*","Obsolete","-","-","-","-","-","Surface Mount","3-SMD, J-Lead","0.295"" L x 0.236"" W (7.50mm x 6.00mm)","0.157"" (4.00mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/filter/cerafil/p05e.ashx,//media.digikey.com/Photos/Murata%20Photos/CFUKF455KB4X-R0.JPG,490-7740-1-ND,CFUKF455KD1X-R0,Murata Electronics North America,CERM FILTER 455 KHZ,0,0,"Obsolete","0","1","Cut Tape (CT)","CFUKF","Obsolete","-","-","-","-","-","Surface Mount","3-SMD, J-Lead","0.295"" L x 0.236"" W (7.50mm x 6.00mm)","0.157"" (4.00mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/filter/cerafil/p05e.ashx,//media.digikey.com/Photos/Murata%20Photos/CFUKF455KB4X-R0.JPG,490-7740-6-ND,CFUKF455KD1X-R0,Murata Electronics North America,CERM FILTER 455 KHZ,0,0,"Digi-Reel","0","1","Digi-Reel®","CFUKF","Obsolete","-","-","-","-","-","Surface Mount","3-SMD, J-Lead","0.295"" L x 0.236"" W (7.50mm x 6.00mm)","0.157"" (4.00mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/filter/cerafil/p05e.ashx,//media.digikey.com/Photos/Murata%20Photos/CFUKF455KB4X-R0.JPG,490-7741-1-ND,CFUKG455KD4A-R0,Murata Electronics North America,CERM FILTER 455 KHZ,0,0,"Obsolete","0","1","Cut Tape (CT)","CFUKF","Obsolete","-","-","-","-","-","Surface Mount","3-SMD, J-Lead","0.295"" L x 0.236"" W (7.50mm x 6.00mm)","0.157"" (4.00mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/filter/cerafil/p05e.ashx,//media.digikey.com/Photos/Murata%20Photos/CFUKF455KB4X-R0.JPG,490-7741-6-ND,CFUKG455KD4A-R0,Murata Electronics North America,CERM FILTER 455 KHZ,0,0,"Digi-Reel","0","1","Digi-Reel®","CFUKF","Obsolete","-","-","-","-","-","Surface Mount","3-SMD, J-Lead","0.295"" L x 0.236"" W (7.50mm x 6.00mm)","0.157"" (4.00mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/filter/lc/k99e_l0270.ashx?la=en-gb,//media.digikey.com/Renders/Murata%20Renders/SG%20Series%200603.jpg,490-8593-1-ND,LFB182G45SG9A272,Murata Electronics North America,FILTER BANDPASS 2.45GHZ,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","SG","Discontinued at Digi-Key","2.45GHz Center","-","50MHz","1.8dB","Band Pass","Surface Mount","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/filter/lc/k99e_l0270.ashx?la=en-gb,//media.digikey.com/Renders/Murata%20Renders/SG%20Series%200603.jpg,490-8593-6-ND,LFB182G45SG9A272,Murata Electronics North America,FILTER BANDPASS 2.45GHZ,0,0,"Digi-Reel","0","1","Digi-Reel®","SG","Discontinued at Digi-Key","2.45GHz Center","-","50MHz","1.8dB","Band Pass","Surface Mount","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/filter/cerafil/p50e.ashx,"//media.digikey.com/photos/Murata%20Photos/SFELF,SFVLF%20SERIES.jpg",490-8570-1-ND,SFELF10M7FAA0-A0,Murata Electronics North America,FILTER 10.7MHZ 280KHZ BAND RADIA,0,0,"Obsolete","0","1","Cut Tape (CT)","CERAFIL®, SFELF","Obsolete","10.7MHz Center","330Ohm","280kHz","2.5dB","FM","Through Hole","3-SIP, 2.50mm pitch","0.276"" L x 0.118"" W (7.00mm x 3.00mm)","0.283"" (7.20mm)"
-,-,0300LA15A0300E-ND,0300LA15A0300E,Johanson Technology Inc.,FILTER ARRAY 300MHZ,0,0,"Obsolete","0","60000","Tape & Reel (TR)","*","Obsolete","-","-","-","-","-","-","-","-","-"
-,-,CTX1444CT-ND,CER0512B,CTS-Frequency Controls,CERAMIC FILTER,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","*","Discontinued at Digi-Key","-","-","-","0.1dB","Band Pass","Surface Mount","2-SMD, No Lead","0.580"" L x 0.236"" W (14.74mm x 6.00mm)","0.236"" (6.00mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/filter/cerafil/p05e.ashx,//media.digikey.com/Photos/Murata%20Photos/MFG_CDBKB455KCAY09-R0.jpg,490-11057-1-ND,CDBKB455KCAY09-R0,Murata Electronics North America,DISCR RAD FOR PHILIPS NE604N,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","455kHz Center","-","4kHz","3dB","Discriminator","Surface Mount","2-SMD","0.260"" L x 0.236"" W (6.60mm x 6.00mm)","0.122"" (3.10mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/filter/cerafil/p05e.ashx,//media.digikey.com/Photos/Murata%20Photos/MFG_CDBKB455KCAY09-R0.jpg,490-11057-6-ND,CDBKB455KCAY09-R0,Murata Electronics North America,DISCR RAD FOR PHILIPS NE604N,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","455kHz Center","-","4kHz","3dB","Discriminator","Surface Mount","2-SMD","0.260"" L x 0.236"" W (6.60mm x 6.00mm)","0.122"" (3.10mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/filter/cerafil/p05e.ashx,//media.digikey.com/Photos/Murata%20Photos/CFUKF455KB4X-R0.JPG,490-11058-1-ND,CFUKG455KE4A-R0,Murata Electronics North America,FILTER,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","*","Discontinued at Digi-Key","-","-","-","-","-","Surface Mount","3-SMD, J-Lead","0.295"" L x 0.236"" W (7.50mm x 6.00mm)","0.157"" (4.00mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/filter/cerafil/p05e.ashx,//media.digikey.com/Photos/Murata%20Photos/CFUKF455KB4X-R0.JPG,490-11058-6-ND,CFUKG455KE4A-R0,Murata Electronics North America,FILTER,0,0,"Digi-Reel","0","1","Digi-Reel®","*","Discontinued at Digi-Key","-","-","-","-","-","Surface Mount","3-SMD, J-Lead","0.295"" L x 0.236"" W (7.50mm x 6.00mm)","0.157"" (4.00mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/filter/cerafil/p05e.ashx,//media.digikey.com/Photos/Murata%20Photos/CFUKF455KB4X-R0.JPG,490-11059-1-ND,CFUKG455KG1X-R0,Murata Electronics North America,FILTER,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","*","Discontinued at Digi-Key","-","-","-","-","-","Surface Mount","3-SMD, J-Lead","0.295"" L x 0.236"" W (7.50mm x 6.00mm)","0.157"" (4.00mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/filter/cerafil/p05e.ashx,//media.digikey.com/Photos/Murata%20Photos/CFUKF455KB4X-R0.JPG,490-11059-6-ND,CFUKG455KG1X-R0,Murata Electronics North America,FILTER,0,0,"Digi-Reel","0","1","Digi-Reel®","*","Discontinued at Digi-Key","-","-","-","-","-","Surface Mount","3-SMD, J-Lead","0.295"" L x 0.236"" W (7.50mm x 6.00mm)","0.157"" (4.00mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/filter/cerafil/p05e.ashx,//media.digikey.com/Photos/Murata%20Photos/CFUKF455KB4X-R0.JPG,490-11060-1-ND,CFUKG455KH1X-R0,Murata Electronics North America,FILTER,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","*","Discontinued at Digi-Key","-","-","-","-","-","Surface Mount","3-SMD, J-Lead","0.295"" L x 0.236"" W (7.50mm x 6.00mm)","0.157"" (4.00mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/filter/cerafil/p05e.ashx,//media.digikey.com/Photos/Murata%20Photos/CFUKF455KB4X-R0.JPG,490-11060-6-ND,CFUKG455KH1X-R0,Murata Electronics North America,FILTER,0,0,"Digi-Reel","0","1","Digi-Reel®","*","Discontinued at Digi-Key","-","-","-","-","-","Surface Mount","3-SMD, J-Lead","0.295"" L x 0.236"" W (7.50mm x 6.00mm)","0.157"" (4.00mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/filter/cerafil/p05e.ashx,//media.digikey.com/Photos/Murata%20Photos/CFUKF455KB4X-R0.JPG,490-11925-1-ND,CFUKG455KF4A-R0,Murata Electronics North America,CER FILTER 455KHZ,0,0,"Obsolete","0","1","Cut Tape (CT)","CFUKF","Obsolete","455kHz Center","-","12.5kHz","6dB","-","Surface Mount","3-SMD, J-Lead","0.256"" L x 0.236"" W (6.50mm x 6.00mm)","0.157"" (4.00mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/filter/cerafil/p05e.ashx,//media.digikey.com/Photos/Murata%20Photos/CFUKF455KB4X-R0.JPG,490-11925-6-ND,CFUKG455KF4A-R0,Murata Electronics North America,CER FILTER 455KHZ,0,0,"Digi-Reel","0","1","Digi-Reel®","CFUKF","Obsolete","455kHz Center","-","12.5kHz","6dB","-","Surface Mount","3-SMD, J-Lead","0.256"" L x 0.236"" W (6.50mm x 6.00mm)","0.157"" (4.00mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/filter/cerafil/p05e.ashx,//media.digikey.com/Photos/Murata%20Photos/CFUKF455KB4X-R0.JPG,490-11924-1-ND,CFUKF455KE1X-R0,Murata Electronics North America,CER FILTER 455KHZ,0,0,"Obsolete","0","1","Cut Tape (CT)","CFUKF","Obsolete","455kHz Center","-","20kHz","8dB","-","Surface Mount","3-SMD, J-Lead","0.256"" L x 0.236"" W (6.50mm x 6.00mm)","0.157"" (4.00mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/filter/cerafil/p05e.ashx,//media.digikey.com/Photos/Murata%20Photos/CFUKF455KB4X-R0.JPG,490-11924-6-ND,CFUKF455KE1X-R0,Murata Electronics North America,CER FILTER 455KHZ,0,0,"Digi-Reel","0","1","Digi-Reel®","CFUKF","Obsolete","455kHz Center","-","20kHz","8dB","-","Surface Mount","3-SMD, J-Lead","0.256"" L x 0.236"" W (6.50mm x 6.00mm)","0.157"" (4.00mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/filter/cerafil/p05e.ashx,//media.digikey.com/Photos/Murata%20Photos/CFUKF455KB4X-R0.JPG,490-11923-1-ND,CFUKF455KC4X-R0,Murata Electronics North America,CER FILTER 455KHZ,0,0,"Obsolete","0","1","Cut Tape (CT)","CFUKF","Obsolete","455kHz Center","-","30kHz","6dB","-","Surface Mount","3-SMD, J-Lead","0.256"" L x 0.236"" W (6.50mm x 6.00mm)","0.157"" (4.00mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/filter/cerafil/p05e.ashx,//media.digikey.com/Photos/Murata%20Photos/CFUKF455KB4X-R0.JPG,490-11923-6-ND,CFUKF455KC4X-R0,Murata Electronics North America,CER FILTER 455KHZ,0,0,"Digi-Reel","0","1","Digi-Reel®","CFUKF","Obsolete","455kHz Center","-","30kHz","6dB","-","Surface Mount","3-SMD, J-Lead","0.256"" L x 0.236"" W (6.50mm x 6.00mm)","0.157"" (4.00mm)"
https://www.murata.com/en-eu/products/productdata/8796793438238/L0180E.pdf,-,SFECF10M7DF0021-R0-ND,SFECF10M7DF0021-R0,Murata Electronics North America,CER FILTER 10.7MHZ FM,0,0,"Preliminary","0","0","-","CERAFIL®, SFECF","Preliminary","10.7MHz Center","330Ohm","150kHz","6dB","FM","Surface Mount","1412 (3531 Metric), 6 PC Pad","0.136"" L x 0.122"" W (3.45mm x 3.10mm)","0.055"" (1.40mm)"
//media.digikey.com/pdf/Data%20Sheets/Abracon%20Corp%20PDFs/AFC10.7M_Series.pdf,-,AFC10.7MA-ND,AFC10.7MA,Abracon LLC,10.7 MHZ CERAMIC FILTER,0,0,"Obsolete","0","0","Box","AFC10.7M","Obsolete","10.7MHz","330Ohm","-","6dB","Low Pass","Through Hole","3-SIP, 2.50mm pitch","0.276"" L x 0.157"" W (7.00mm x 4.00mm)","0.283"" (7.20mm)"
//media.digikey.com/pdf/Data%20Sheets/Abracon%20Corp%20PDFs/AFC10.7M_Series.pdf,-,AFC10.7MA25-ND,AFC10.7MA25,Abracon LLC,10.7 MHZ CERAMIC FILTER,0,0,"Obsolete","0","0","Box","AFC10.7M","Obsolete","10.7MHz","330Ohm","-","2.5dB","Low Pass","Through Hole","3-SIP, 2.50mm pitch","0.276"" L x 0.157"" W (7.00mm x 4.00mm)","0.283"" (7.20mm)"
//media.digikey.com/pdf/Data%20Sheets/Abracon%20Corp%20PDFs/AFC10.7M_Series.pdf,-,AFC10.7MA25-A-ND,AFC10.7MA25-A,Abracon LLC,10.7 MHZ CERAMIC FILTER,0,0,"Obsolete","0","0","Tape & Box (TB)","AFC10.7M","Obsolete","10.7MHz","330Ohm","-","2.5dB","Low Pass","Through Hole","3-SIP, 2.50mm pitch","0.276"" L x 0.157"" W (7.00mm x 4.00mm)","0.283"" (7.20mm)"
//media.digikey.com/pdf/Data%20Sheets/Abracon%20Corp%20PDFs/AFC10.7M_Series.pdf,-,AFC10.7MA-A-ND,AFC10.7MA-A,Abracon LLC,10.7 MHZ CERAMIC FILTER,0,0,"Obsolete","0","0","Tape & Box (TB)","AFC10.7M","Obsolete","10.7MHz","330Ohm","-","6dB","Low Pass","Through Hole","3-SIP, 2.50mm pitch","0.276"" L x 0.157"" W (7.00mm x 4.00mm)","0.283"" (7.20mm)"
//media.digikey.com/pdf/Data%20Sheets/Abracon%20Corp%20PDFs/AFC10.7M_Series.pdf,-,AFC10.7MC-ND,AFC10.7MC,Abracon LLC,10.7 MHZ CERAMIC FILTER,0,0,"Obsolete","0","0","Box","AFC10.7M","Obsolete","10.7MHz","330Ohm","-","7dB","Low Pass","Through Hole","3-SIP, 2.50mm pitch","0.276"" L x 0.157"" W (7.00mm x 4.00mm)","0.283"" (7.20mm)"
//media.digikey.com/pdf/Data%20Sheets/Abracon%20Corp%20PDFs/AFC10.7M_Series.pdf,-,AFC10.7MC-A-ND,AFC10.7MC-A,Abracon LLC,10.7 MHZ CERAMIC FILTER,0,0,"Obsolete","0","0","Tape & Box (TB)","AFC10.7M","Obsolete","10.7MHz","330Ohm","-","7dB","Low Pass","Through Hole","3-SIP, 2.50mm pitch","0.276"" L x 0.157"" W (7.00mm x 4.00mm)","0.283"" (7.20mm)"
//media.digikey.com/pdf/Data%20Sheets/Abracon%20Corp%20PDFs/AFC10.7M_Series.pdf,-,AFC10.7MJ-ND,AFC10.7MJ,Abracon LLC,10.7 MHZ CERAMIC FILTER,0,0,"Obsolete","0","0","Box","AFC10.7M","Obsolete","10.7MHz","330Ohm","-","10dB","Low Pass","Through Hole","3-SIP, 2.50mm pitch","0.276"" L x 0.157"" W (7.00mm x 4.00mm)","0.283"" (7.20mm)"
//media.digikey.com/pdf/Data%20Sheets/Abracon%20Corp%20PDFs/AFC10.7M_Series.pdf,-,AFC10.7MJ-A-ND,AFC10.7MJ-A,Abracon LLC,10.7 MHZ CERAMIC FILTER,0,0,"Obsolete","0","0","Tape & Box (TB)","AFC10.7M","Obsolete","10.7MHz","330Ohm","-","10dB","Low Pass","Through Hole","3-SIP, 2.50mm pitch","0.276"" L x 0.157"" W (7.00mm x 4.00mm)","0.283"" (7.20mm)"
//media.digikey.com/pdf/Data%20Sheets/Abracon%20Corp%20PDFs/AFC10.7M_Series.pdf,-,AFC10.7MS-ND,AFC10.7MS,Abracon LLC,10.7 MHZ CERAMIC FILTER,0,0,"Obsolete","0","0","Box","AFC10.7M","Obsolete","10.7MHz","330Ohm","-","6dB","Low Pass","Through Hole","3-SIP, 2.50mm pitch","0.276"" L x 0.157"" W (7.00mm x 4.00mm)","0.283"" (7.20mm)"
//media.digikey.com/pdf/Data%20Sheets/Abracon%20Corp%20PDFs/AFC10.7M_Series.pdf,-,AFC10.7MS30-ND,AFC10.7MS30,Abracon LLC,10.7 MHZ CERAMIC FILTER,0,0,"Obsolete","0","0","Box","AFC10.7M","Obsolete","10.7MHz","330Ohm","-","3dB","Low Pass","Through Hole","3-SIP, 2.50mm pitch","0.276"" L x 0.157"" W (7.00mm x 4.00mm)","0.283"" (7.20mm)"
//media.digikey.com/pdf/Data%20Sheets/Abracon%20Corp%20PDFs/AFC10.7M_Series.pdf,-,AFC10.7MS30-A-ND,AFC10.7MS30-A,Abracon LLC,10.7 MHZ CERAMIC FILTER,0,0,"Obsolete","0","0","Tape & Box (TB)","AFC10.7M","Obsolete","10.7MHz","330Ohm","-","3dB","Low Pass","Through Hole","3-SIP, 2.50mm pitch","0.276"" L x 0.157"" W (7.00mm x 4.00mm)","0.283"" (7.20mm)"
//media.digikey.com/pdf/Data%20Sheets/Abracon%20Corp%20PDFs/AFC10.7M_Series.pdf,-,AFC10.7MS-A-ND,AFC10.7MS-A,Abracon LLC,10.7 MHZ CERAMIC FILTER,0,0,"Obsolete","0","0","Tape & Box (TB)","AFC10.7M","Obsolete","10.7MHz","330Ohm","-","6dB","Low Pass","Through Hole","3-SIP, 2.50mm pitch","0.276"" L x 0.157"" W (7.00mm x 4.00mm)","0.283"" (7.20mm)"
