Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Design","Impedance @ Frequency","Material","Inner Dimension","Outer Dimension","Ratings","Mounting Type","Length"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19639,//media.digikey.com/Photos/Fair-Right/0475176451.JPG,1934-1202-ND,0444176451,Fair-Rite Products Corp.,FERRITE 365OHM HINGED 18.34MM,4237,0,"8.99000","0","1","-","Active","Round","Hinged (Snap On)","365Ohm @ 100MHz","44","0.722"" Dia (18.34mm)","1.520"" W x 0.755"" H (38.61mm x 19.18mm)","-","Free Hanging","1.870"" (47.50mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19822,-,1934-1139-ND,0431163951,Fair-Rite Products Corp.,FERRITE 300OHM SOLID 63.50MM,3094,0,"9.20000","0","1","-","Active","Flat","Solid","300Ohm @ 100MHz","31","2.500"" Dia (63.50mm)","2.670"" W x 0.320"" H (67.82mm x 8.13mm)","-","Free Hanging","1.272"" (32.31mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19342,//media.digikey.com/Photos/Fair-Right/2631103002.JPG,1934-1140-ND,2631103002,Fair-Rite Products Corp.,FERRITE 340OHM SOLID 19.56MM,844,0,"9.56000","0","1","-","Active","Round","Solid","340Ohm @ 100MHz","31","0.770"" Dia (19.56mm)","1.244"" Dia (31.60mm)","-","Free Hanging","2.000"" (50.80mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19585,//media.digikey.com/Photos/Fair-Right/0475176451.JPG,1934-1264-ND,0431176451,Fair-Rite Products Corp.,FERRITE 380OHM HINGED 18.34MM,6685,0,"9.80000","0","1","-","Active","Round","Hinged (Snap On)","380Ohm @ 100MHz","31","0.722"" Dia (18.34mm)","1.520"" W x 0.755"" H (38.61mm x 19.18mm)","-","Free Hanging","1.870"" (47.50mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19699,//media.digikey.com/Photos/Fair-Right/0475176451.JPG,1934-1077-ND,0461176451,Fair-Rite Products Corp.,FERRITE 360OHM HINGED 18.34MM,660,0,"10.98000","0","1","-","Active","Round","Hinged (Snap On)","360Ohm @ 100MHz","61","0.722"" Dia (18.34mm)","1.520"" W x 0.755"" H (38.61mm x 19.18mm)","-","Free Hanging","1.870"" (47.50mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=20459,-,1934-1127-ND,5943017301,Fair-Rite Products Corp.,FERRITE CORE,3136,0,"10.99000","0","1","-","Active","-","-","-","43","-","-","-","-","-"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19558,//media.digikey.com/Photos/Fair-Right/0475164181.JPG,1934-1138-ND,0475164181,Fair-Rite Products Corp.,FERRITE CORE HINGED 13.06MM,412,0,"11.02000","0","1","-","Active","Round","Hinged (Snap On)","-","75","0.514"" Dia (13.06mm)","1.181"" W x 0.610"" H (30.00mm x 15.49mm)","-","Free Hanging","1.555"" (39.50mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=20315,-,1934-1129-ND,5961003801,Fair-Rite Products Corp.,FERRITE CORE,701,0,"12.55000","0","1","-","Active","-","-","-","61","-","-","-","-","-"
https://katalog.we-online.de/pbs/datasheet/74271151.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/74271151x.jpg,732-11546-ND,74271151,Wurth Electronics Inc.,FERRITE 417OHM HINGED 15.01MM,192,0,"13.34000","0","1","Star-Tec","Active","Round","Hinged (Snap On), Key Required","417Ohm @ 100MHz","4W620","0.591"" Dia (15.01mm)","-","-","Free Hanging","1.929"" (49.00mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19591,//media.digikey.com/Photos/Fair-Right/0431177081.JPG,1934-1176-ND,0431177081,Fair-Rite Products Corp.,FERRITE 375OHM HINGED 25.65MM,8150,0,"14.80000","0","1","-","Active","Round","Hinged (Snap On)","375Ohm @ 100MHz","31","1.010"" Dia (25.65mm)","2.220"" W x 1.080"" H (56.39mm x 27.43mm)","-","Free Hanging","1.690"" (42.93mm)"
http://assets.lairdtech.com/home/brandworld/files/28A5131-0A2.pdf,//media.digikey.com/photos/Steward%20Photos/28A5131-0A2.jpg,240-2199-ND,28A5131-0A2,Laird-Signal Integrity Products,FERRITE CORE 425 OHM HINGED,5982,0,"15.40000","0","1","28","Active","Round","Hinged (Snap On)","425Ohm @ 100MHz","28","1.000"" Dia (25.40mm)","2.356"" W x 2.230"" H (59.83mm x 56.64mm)","-","Free Hanging","1.772"" (45.00mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19561,//media.digikey.com/Photos/Fair-Right/0475176451.JPG,1934-1136-ND,0475176451,Fair-Rite Products Corp.,FERRITE CORE HINGED 18.69MM,1279,0,"15.76000","0","1","-","Active","Round","Hinged (Snap On)","-","75","0.736"" Dia (18.69mm)","1.516"" W x 0.754"" H (38.51mm x 19.15mm)","-","Free Hanging","1.870"" (47.50mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19645,//media.digikey.com/Photos/Fair-Right/0444177081.jpg,1934-1126-ND,0444177081,Fair-Rite Products Corp.,FERRITE 335OHM HINGED 25.65MM,767,0,"20.36000","0","1","-","Active","Round","Hinged (Snap On)","335Ohm @ 100MHz","44","1.010"" Dia (25.65mm)","2.220"" W x 1.080"" H (56.39mm x 27.43mm)","-","Free Hanging","1.690"" (42.93mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19351,//media.digikey.com/Photos/Fair-Right/2631814002.JPG,1934-1124-ND,2631814002,Fair-Rite Products Corp.,FERRITE 175OHM SOLID 76.20MM,728,0,"23.87000","0","1","-","Active","Round","Solid","175Ohm @ 100MHz","31","3.000"" Dia (76.20mm)","4.000"" Dia (101.60mm)","-","Free Hanging","1.000"" (25.40mm)"
https://katalog.we-online.de/pbs/datasheet/74271251S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_74271x51S.jpg,732-11549-ND,74271251S,Wurth Electronics Inc.,FERRITE 525OHM HINGED 24.99MM,116,0,"32.66000","0","1","Star-Tec","Active","Round","Hinged (Snap On), Key Required","525Ohm @ 100MHz","4W620","0.984"" Dia (24.99mm)","-","-","Free Hanging","2.441"" (62.00mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18350,-,1934-1481-ND,2673000101,Fair-Rite Products Corp.,FERRITE CORE SOLID 1.30MM,259711,0,"0.10000","0","1","-","Active","Round","Solid","-","73","0.051"" Dia (1.30mm)","0.138"" Dia (3.51mm)","-","Free Hanging","0.128"" (3.25mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18398,//media.digikey.com/Photos/Fair-Right/2643xxx801.jpg,1934-1007-ND,2643004801,Fair-Rite Products Corp.,FERRITE CORE 31OHM SOLID 0.86MM,127180,0,"0.10000","0","1","-","Active","Round","Solid","31Ohm @ 100MHz","43","0.034"" Dia (0.86mm)","0.080"" Dia (2.03mm)","-","Free Hanging","0.105"" (2.67mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18410,-,1934-1480-ND,2643000101,Fair-Rite Products Corp.,FERRITE CORE 40OHM SOLID 1.30MM,78711,0,"0.10000","0","1","-","Active","Round","Solid","40Ohm @ 100MHz","43","0.051"" Dia (1.30mm)","0.138"" Dia (3.51mm)","-","Free Hanging","0.128"" (3.25mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18404,-,1934-1092-ND,2643000501,Fair-Rite Products Corp.,FERRITE CORE 22OHM SOLID 1.09MM,75688,0,"0.10000","0","1","-","Active","Round","Solid","22Ohm @ 100MHz","43","0.043"" Dia (1.09mm)","0.076"" Dia (1.93mm)","-","Free Hanging","0.060"" (1.52mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18428,-,1934-1482-ND,2643001501,Fair-Rite Products Corp.,FERRITE CORE 35OHM SOLID 1.60MM,41773,0,"0.10000","0","1","-","Active","Round","Solid","35Ohm @ 100MHz","43","0.063"" Dia (1.60mm)","0.138"" Dia (3.51mm)","-","Free Hanging","0.128"" (3.25mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18488,-,1934-1467-ND,2661000101,Fair-Rite Products Corp.,FERRITE CORE 30OHM SOLID 1.30MM,20758,0,"0.10000","0","1","-","Active","Round","Solid","30Ohm @ 100MHz","61","0.051"" Dia (1.30mm)","0.138"" Dia (3.51mm)","-","Free Hanging","0.128"" (3.25mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18413,-,1934-1460-ND,2643000301,Fair-Rite Products Corp.,FERRITE CORE 60OHM SOLID 1.30MM,20700,0,"0.10000","0","1","-","Active","Round","Solid","60Ohm @ 100MHz","43","0.051"" Dia (1.30mm)","0.138"" Dia (3.51mm)","-","Free Hanging","0.236"" (5.99mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18353,-,1934-1461-ND,2673000301,Fair-Rite Products Corp.,FERRITE CORE SOLID 1.30MM,47279,0,"0.11000","0","1","-","Active","Round","Solid","-","73","0.051"" Dia (1.30mm)","0.138"" Dia (3.51mm)","-","Free Hanging","0.236"" (5.99mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18491,//media.digikey.com/Photos/Fair-Right/26430xxxx01.jpg,1934-1459-ND,2661000301,Fair-Rite Products Corp.,FERRITE CORE 54OHM SOLID 1.30MM,8343,0,"0.14000","0","1","-","Active","Round","Solid","54Ohm @ 100MHz","61","0.051"" Dia (1.30mm)","0.138"" Dia (3.51mm)","-","Free Hanging","0.236"" (5.99mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18482,-,1934-1380-ND,2643002402,Fair-Rite Products Corp.,FERRITE CORE 43OHM SOLID 5.00MM,21250,0,"0.16000","0","1","-","Active","Round","Solid","43Ohm @ 100MHz","43","0.197"" Dia (5.00mm)","0.380"" Dia (9.65mm)","-","Free Hanging","0.190"" (4.83mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18386,-,1934-1381-ND,2673002402,Fair-Rite Products Corp.,FERRITE CORE SOLID 5MM,22797,0,"0.18000","0","1","-","Active","Round","Solid","-","73","0.197"" Dia (5.00mm)","0.380"" Dia (9.65mm)","-","Free Hanging","0.190"" (4.83mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18785,-,1934-1447-ND,2843002402,Fair-Rite Products Corp.,FERRITE CORE MULTI-APERTURE,33469,0,"0.19000","0","1","-","Active","-","-","-","43","-","-","-","-","7.01mm"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18446,-,1934-1389-ND,2643005701,Fair-Rite Products Corp.,FERRITE CORE 120OHM SOLID 2.29MM,24771,0,"0.19000","0","1","-","Active","Round","Solid","120Ohm @ 100MHz","43","0.090"" Dia (2.29mm)","0.200"" Dia (5.08mm)","-","Free Hanging","0.500"" (12.70mm)"
http://assets.lairdtech.com/home/brandworld/files/28B0315-000.pdf,//media.digikey.com/photos/Steward%20Photos/28B0315-000.jpg,240-2291-ND,28B0315-000,Laird-Signal Integrity Products,FERRITE CORE 100 OHM SOLID,23428,0,"0.19000","0","1","28","Active","Round","Solid","100Ohm @ 100MHz","28","0.125"" Dia (3.17mm)","0.315"" Dia (8.00mm)","-","Free Hanging","0.188"" (4.78mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=20362,-,1934-1386-ND,5943000201,Fair-Rite Products Corp.,FERRITE CORE,17071,0,"0.20000","0","1","-","Active","-","-","-","43","-","-","-","-","-"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18455,//media.digikey.com/Photos/Fair-Right/26430xxxx01.jpg,1934-1021-ND,2643003201,Fair-Rite Products Corp.,FERRITE CORE 88OHM SOLID 2.67MM,11727,0,"0.20000","0","1","-","Active","Round","Solid","88Ohm @ 100MHz","43","0.105"" Dia (2.67mm)","0.210"" Dia (5.33mm)","-","Free Hanging","0.500"" (12.70mm)"
https://assets.lairdtech.com/home/brandworld/files/Catalog_FERRITE%20CORES%200717.pdf,//media.digikey.com/photos/Steward%20Photos/28B0339-000.jpg,240-2293-ND,28B0339-000,Laird-Signal Integrity Products,FERRITE CORE 143 OHM SOLID 3.8MM,66566,0,"0.21000","0","1","28","Active","Round","Solid","143Ohm @ 100MHz","28","0.150"" Dia (3.80mm)","0.339"" Dia (8.60mm)","-","Free Hanging","0.394"" (10.00mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18449,-,1934-1102-ND,2643000801,Fair-Rite Products Corp.,FERRITE CORE 92OHM SOLID 2.39MM,20687,0,"0.21000","0","1","-","Active","Round","Solid","92Ohm @ 100MHz","43","0.094"" Dia (2.39mm)","0.296"" Dia (7.52mm)","-","Free Hanging","0.297"" (7.54mm)"
https://api.kemet.com/component-edge/download/datasheet/B-20F-28.pdf,//media.digikey.com/Photos/Kemet%20Photos/B-20F-28.JPG,399-10818-ND,B-20F-28,KEMET,FERRITE CORE SOLID 1.3MM,5783,0,"0.21000","0","1","B-20","Active","Round","Solid","-","MnZn","0.051"" Dia (1.30mm)","0.110"" Dia (2.80mm)","-","Free Hanging","0.118"" (3.00mm)"
http://assets.lairdtech.com/home/brandworld/files/28R0315-200.pdf,//media.digikey.com/photos/Steward%20Photos/28R0315-200.jpg,240-2320-ND,28R0315-200,Laird-Signal Integrity Products,FERRITE CORE 102 OHM SOLID,1067,0,"0.21000","0","1","28","Active","Flat","Solid","102Ohm @ 100MHz","28","0.236"" W x 0.028"" H (6.00mm x 0.70mm)","0.315"" W x 0.106"" H (8.00mm x 2.70mm)","-","Free Hanging","0.472"" (12.00mm)"
https://api.kemet.com/component-edge/download/datasheet/B-20F-38.pdf,//media.digikey.com/Photos/Kemet%20Photos/B-20F-38.JPG,399-10819-ND,B-20F-38,KEMET,FERRITE CORE SOLID 1.5MM,37708,0,"0.23000","0","1","B-20","Active","Round","Solid","-","MnZn","0.059"" Dia (1.50mm)","0.149"" Dia (3.80mm)","-","Free Hanging","0.169"" (4.30mm)"
http://assets.lairdtech.com/home/brandworld/files/LFB090050-000.pdf,//media.digikey.com/photos/Steward%20Photos/LFB090050-000.jpg,240-2135-ND,LFB090050-000,Laird-Signal Integrity Products,FERRITE CORE 36 OHM SOLID 5MM,17903,0,"0.23000","0","1","LF","Active","Round","Solid","36Ohm @ 5MHz","LF","0.197"" Dia (5.00mm)","0.354"" Dia (9.00mm)","-","Free Hanging","0.276"" (7.00mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18755,-,1934-1448-ND,2873002402,Fair-Rite Products Corp.,FERRITE CORE MULTI-APERTURE,24350,0,"0.24000","0","1","-","Active","-","-","-","73","-","-","-","-","7.01mm"
https://api.kemet.com/component-edge/download/datasheet/B-20L-48B.pdf,//media.digikey.com/Photos/Kemet%20Photos/B-20L-48B.JPG,399-10824-ND,B-20L-48B,KEMET,FERRITE CORE SOLID 2.4MM,35330,0,"0.25000","0","1","B-20","Active","Round","Solid","-","NIZn","0.094"" Dia (2.40mm)","0.188"" Dia (4.80mm)","-","Free Hanging","0.188"" (4.78mm)"
https://api.kemet.com/component-edge/download/datasheet/B-20L-44.pdf,//media.digikey.com/Photos/Kemet%20Photos/B-20L-44.JPG,399-10822-ND,B-20L-44,KEMET,FERRITE CORE SOLID 1.6MM,30931,0,"0.25000","0","1","B-20","Active","Round","Solid","-","NIZn","0.063"" Dia (1.60mm)","0.173"" Dia (4.40mm)","-","Free Hanging","0.276"" (7.00mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18821,//media.digikey.com/Photos/Fair-Right/2861002402.JPG,1934-1387-ND,2861002402,Fair-Rite Products Corp.,FERRITE CORE MULTI-APERTURE,20825,0,"0.26000","0","1","-","Active","-","-","-","61","-","-","-","-","7.01mm"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18467,//media.digikey.com/Photos/Fair-Right/2643801902.JPG,1934-1322-ND,2643375102,Fair-Rite Products Corp.,FERRITE CORE 50OHM SOLID 4.88MM,6097,0,"0.26000","0","1","-","Active","Round","Solid","50Ohm @ 100MHz","43","0.192"" Dia (4.88mm)","0.375"" Dia (9.53mm)","-","Free Hanging","0.250"" (6.35mm)"
https://api.kemet.com/component-edge/download/datasheet/B-20L-25.pdf,//media.digikey.com/Photos/Kemet%20Photos/B-20L-25.JPG,399-10823-ND,B-20L-25,KEMET,FERRITE CORE SOLID 1MM,34852,0,"0.28000","0","1","B-20","Active","Round","Solid","-","NIZn","0.039"" Dia (1.00mm)","0.098"" Dia (2.50mm)","-","Free Hanging","0.047"" (1.20mm)"
http://assets.lairdtech.com/home/brandworld/files/28B0384-000.pdf,//media.digikey.com/photos/Steward%20Photos/28B0384-000.jpg,240-2297-ND,28B0384-000,Laird-Signal Integrity Products,FERRITE CORE 159 OHM SOLID 3.8MM,54718,0,"0.29000","0","1","28","Active","Round","Solid","159Ohm @ 100MHz","28","0.150"" Dia (3.80mm)","0.384"" Dia (9.75mm)","-","Free Hanging","0.394"" (10.00mm)"
http://assets.lairdtech.com/home/brandworld/files/28B0500-100.pdf,//media.digikey.com/photos/Steward%20Photos/28B0500-100.jpg,240-2301-ND,28B0500-100,Laird-Signal Integrity Products,FERRITE CORE 83 OHM SOLID 7.92MM,53148,0,"0.29000","0","1","28","Active","Round","Solid","83Ohm @ 100MHz","28","0.312"" Dia (7.92mm)","0.500"" Dia (12.70mm)","-","Free Hanging","0.250"" (6.35mm)"
http://assets.lairdtech.com/home/brandworld/files/28B0275-000.pdf,//media.digikey.com/photos/Steward%20Photos/28B0275-000.jpg,240-2290-ND,28B0275-000,Laird-Signal Integrity Products,FERRITE CORE 146 OHM SOLID 3.8MM,22678,0,"0.29000","0","1","28","Active","Round","Solid","146Ohm @ 100MHz","28","0.150"" Dia (3.80mm)","0.276"" Dia (7.00mm)","-","Free Hanging","0.531"" (13.50mm)"
http://assets.lairdtech.com/home/brandworld/files/28B0375-000.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/28B0375-000.JPG,240-2764-ND,28B0375-000,Laird-Signal Integrity Products,FERRITE CORE 125 OHM SOLID,22119,0,"0.30000","0","1","28","Active","Round","Solid","125Ohm @ 100MHz","28","0.200"" Dia (5.08mm)","0.375"" Dia (9.53mm)","-","Free Hanging","0.410"" (10.41mm)"
http://assets.lairdtech.com/home/brandworld/files/28R0453-200.pdf,//media.digikey.com/photos/Steward%20Photos/28R0453-200.jpg,240-2155-ND,28R0453-200,Laird-Signal Integrity Products,FERRITE CORE 104 OHM SOLID,17987,0,"0.30000","0","1","28","Active","Flat","Solid","104Ohm @ 100MHz","28","0.315"" W x 0.028"" H (8.00mm x 0.70mm)","0.453"" W x 0.118"" H (11.50mm x 3.00mm)","-","Free Hanging","0.472"" (12.00mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18458,-,1934-1345-ND,2643250402,Fair-Rite Products Corp.,FERRITE CORE 102OHM SOLID 3.18MM,12268,0,"0.30000","0","1","-","Active","Round","Solid","102Ohm @ 100MHz","43","0.125"" Dia (3.18mm)","0.250"" Dia (6.35mm)","-","Free Hanging","0.500"" (12.70mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18362,-,1934-1446-ND,2673021801,Fair-Rite Products Corp.,FERRITE CORE SOLID 1.58MM,5937,0,"0.30000","0","1","-","Active","Round","Solid","-","73","0.062"" Dia (1.58mm)","0.200"" Dia (5.08mm)","-","Free Hanging","0.437"" (11.10mm)"
http://assets.lairdtech.com/home/brandworld/files/28R0669-000.pdf,//media.digikey.com/photos/Steward%20Photos/28R0669-000.JPG,240-2157-ND,28R0669-000,Laird-Signal Integrity Products,FERRITE CORE 110 OHM SOLID,78603,0,"0.31000","0","1","28","Active","Flat","Solid","110Ohm @ 100MHz","28","0.512"" W x 0.030"" H (13.00mm x 0.75mm)","0.669"" W x 0.138"" H (17.00mm x 3.50mm)","-","Free Hanging","0.472"" (12.00mm)"
http://assets.lairdtech.com/home/brandworld/files/28B0570-000.pdf,//media.digikey.com/photos/Steward%20Photos/28B0570-000.jpg,240-2305-ND,28B0570-000,Laird-Signal Integrity Products,FERRITE CORE 82 OHM SOLID 8.51MM,28317,0,"0.31000","0","1","28","Active","Round","Solid","82Ohm @ 100MHz","28","0.335"" Dia (8.51mm)","0.570"" Dia (14.48mm)","-","Free Hanging","0.217"" (5.51mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18377,-,1934-1449-ND,2673000801,Fair-Rite Products Corp.,FERRITE CORE SOLID 2.39MM,40000,0,"0.32000","0","1","-","Active","Round","Solid","-","73","0.094"" Dia (2.39mm)","0.296"" Dia (7.52mm)","-","Free Hanging","0.297"" (7.54mm)"
http://assets.lairdtech.com/home/brandworld/files/28B0390-200.pdf,//media.digikey.com/photos/Steward%20Photos/28B0390-200.jpg,240-2299-ND,28B0390-200,Laird-Signal Integrity Products,FERRITE CORE 128 OHM SOLID,20429,0,"0.33000","0","1","28","Active","Round","Solid","128Ohm @ 100MHz","28","0.250"" Dia (6.35mm)","0.390"" Dia (9.91mm)","-","Free Hanging","0.591"" (15.00mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18791,//media.digikey.com/Photos/Fair-Right/Multi-Aperture-Core.jpg,1934-1002-ND,2843001502,Fair-Rite Products Corp.,FERRITE CORE 43 MULTI-APERTURE,10389,0,"0.33000","0","1","-","Active","-","-","-","43","-","-","-","-","13.34mm"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18506,-,1934-1349-ND,2661000801,Fair-Rite Products Corp.,FERRITE CORE 75OHM SOLID 2.39MM,4815,0,"0.33000","0","1","-","Active","Round","Solid","75Ohm @ 100MHz","61","0.094"" Dia (2.39mm)","0.296"" Dia (7.52mm)","-","Free Hanging","0.297"" (7.54mm)"
http://assets.lairdtech.com/home/brandworld/files/LFB127079-000.pdf,//media.digikey.com/photos/Steward%20Photos/LFB127079-000.jpg,240-2278-ND,LFB127079-000,Laird-Signal Integrity Products,FERRITE CORE 25 OHM SOLID 7.92MM,6511,0,"0.34000","0","1","LF","Active","Round","Solid","25Ohm @ 5MHz","LF","0.312"" Dia (7.92mm)","0.500"" Dia (12.70mm)","-","Free Hanging","0.276"" (7.00mm)"
http://assets.lairdtech.com/home/brandworld/files/28B0355-000.pdf,//media.digikey.com/photos/Steward%20Photos/28B0355-000.jpg,240-2295-ND,28B0355-000,Laird-Signal Integrity Products,FERRITE CORE 205 OHM SOLID,9627,0,"0.35000","0","1","28","Active","Round","Solid","205Ohm @ 100MHz","28","0.187"" Dia (4.75mm)","0.354"" Dia (9.00mm)","-","Free Hanging","0.787"" (20.00mm)"
http://assets.lairdtech.com/home/brandworld/files/28B0375-300.pdf,//media.digikey.com/photos/Steward%20Photos/28B0375-300.jpg,240-2113-ND,28B0375-300,Laird-Signal Integrity Products,FERRITE CORE 194 OHM SOLID,60943,0,"0.36000","0","1","28","Active","Round","Solid","194Ohm @ 100MHz","28","0.200"" Dia (5.08mm)","0.375"" Dia (9.53mm)","-","Free Hanging","0.750"" (19.05mm)"
https://api.kemet.com/component-edge/download/datasheet/B-20F-46.pdf,//media.digikey.com/Photos/Kemet%20Photos/B-20F-46.JPG,399-10820-ND,B-20F-46,KEMET,FERRITE CORE SOLID 1.5MM,24484,0,"0.36000","0","1","B-20","Active","Round","Solid","-","MnZn","0.059"" Dia (1.50mm)","0.181"" Dia (4.60mm)","-","Free Hanging","0.169"" (4.30mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=20377,//media.digikey.com/Photos/Fair-Right/Round-Cable-Core.jpg,1934-1325-ND,5943001101,Fair-Rite Products Corp.,FERRITE CORE,16296,0,"0.36000","0","1","-","Active","-","-","-","43","-","-","-","-","-"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18452,-,1934-1321-ND,2643300101,Fair-Rite Products Corp.,FERRITE CORE 200OHM SOLID 2.39MM,2958,0,"0.37000","0","1","-","Active","Round","Solid","200Ohm @ 100MHz","43","0.094"" Dia (2.39mm)","0.300"" Dia (7.62mm)","-","Free Hanging","0.595"" (15.11mm)"
