Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Cable Type","Cable Group","Wire Gauge","Conductor Strand","Jacket (Insulation) Material","Jacket (Insulation) Diameter","Shield Type","Impedance","Length","Jacket Color","Usage","Features"
https://catalog.belden.com/techdata/EN/9239_techdata.pdf,//media.digikey.com/Photos/Belden/MFG_9239-010x00.jpg,BEL1322-1000-ND,9239 0101000,Belden Inc.,CABLE COAX RG-174/U 26 AWG 1000',5,0,"775.70000","0","1","-","Active","Coaxial","RG-174","26 AWG","7 Strands / 34 AWG","Poly-Vinyl Chloride (PVC)","0.101"" (2.57mm)","Braid","50 Ohms","1000.0' (304.80m)","Black","-","-"
https://catalog.belden.com/techdata/EN/83269_techdata.pdf,-,BEL1304-500-ND,83269 009500,Belden Inc.,CABLE COAX RG-188A/U 26 AWG 500',10,0,"1151.35000","0","1","-","Active","Coaxial","RG-188A","26 AWG","7 Strands / 34 AWG","Tetrafluoroethylene (TFE)","0.098"" (2.48mm)","Braid","50 Ohms","500.0' (152.40m)","White","-","-"
https://catalog.belden.com/techdata/EN/83265_techdata.pdf,//media.digikey.com/Photos/Belden/WHT-Jacket-7Strands_30AVG.jpg,BEL1302-1000-ND,83265 0091000,Belden Inc.,CABLE COAX 30 AWG 1000',5,0,"1295.41000","0","1","-","Active","Coaxial","-","30 AWG","7 Strands / 38 AWG","Fluorinated Ethylene-Propylene (FEP)","0.071"" (1.80mm)","Braid","50 Ohms","1000.0' (304.80m)","White","-","-"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=143,//media.digikey.com/photos/General%20Cable%20Photos/C5775.18.01_General%20Cable.JPG,C5785-27-500-ND,C5785.27.02,General Cable/Carol Brand,CABLE COAXIAL RG6 18AWG 500',6,248500,"90.97000","0","1","-","Active","Coaxial","RG-6","18 AWG (0.82mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.292"" (7.42mm)","Foil, Braid","75 Ohms","500.0' (152.40m)","White","CATV","Quad Shield"
https://catalog.belden.com/techdata/EN/543945_techdata.pdf,-,BEL1348-500-ND,543945 009U500,Belden Inc.,CABLE COAX RG-59 20 AWG WHT 500',2,0,"120.58000","0","1","-","Active","Coaxial","RG-59","20 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.232"" (5.89mm)","Braid","75 Ohms","500.0' (152.40m)","White","CCTV","-"
https://catalog.belden.com/techdata/EN/9104_techdata.pdf,//media.digikey.com/Photos/Belden/MFG_9104-010U1000.jpg,BEL1317-1000-ND,9104 010U1000,Belden Inc.,CABLE COAX 20 AWG 1000',3,0,"143.81000","0","1","-","Active","Coaxial","-","20 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.237"" (6.02mm)","Foil, Braid","75 Ohms","1000.0' (304.80m)","Black","CATV","-"
https://catalog.belden.com/techdata/EN/9116_techdata.pdf,//media.digikey.com/Photos/Belden/MFG_9116-0101000.jpg,BEL1318-1000-ND,9116 0101000,Belden Inc.,CABLE COAX 18 AWG 1000',5,0,"160.94000","0","1","-","Active","Coaxial","RG-6","18 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.270"" (6.86mm)","Foil, Braid","75 Ohms","1000.0' (304.80m)","Black","CATV","-"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=143,//media.digikey.com/photos/General%20Cable%20Photos/C5775.18.01_General%20Cable.JPG,C5785W-31-1000-ND,C5785.31.02,General Cable/Carol Brand,CABLE COAXIAL RG6 18AWG 1000',5,1000,"181.91000","0","1","-","Active","Coaxial","RG-6","18 AWG (0.82mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.292"" (7.42mm)","Foil, Braid","75 Ohms","1000.0' (304.80m)","White","CATV","Quad Shield"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=143,//media.digikey.com/Photos/General%20Cable%20Photos/C5785.41.01.jpg,C5785-41-1000-ND,C5785.41.02,General Cable/Carol Brand,CABLE COAXIAL RG6 18AWG 1000',4,41000,"181.91000","0","1","-","Active","Coaxial","RG-6","18 AWG (0.82mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.292"" (7.42mm)","Foil, Braid","75 Ohms","1000.0' (304.80m)","White","CATV","Quad Shield"
http://www.crystek.com/microwave/spec-sheets/bulkcable/CC-SS402.pdf,//media.digikey.com/Photos/Crystek%20Photos/SS402%20Series.JPG,744-1411-ND,CC-SS402-25,Crystek Corporation,CABLE COAXIAL 25',2,0,"191.10000","0","1","SS402","Active","Coaxial","-","-","Solid","Ethylene Tetrafluoroethylene (ETFE)","0.161"" (4.09mm)","Foil, Braid","50 Ohms","25.0' (7.62m)","Blue","-","Flame Retardant"
https://catalog.belden.com/techdata/EN/549945_techdata.pdf,//media.digikey.com/Photos/Belden/MFG_549945.jpg,BEL1350-500-ND,549945 009500,Belden Inc.,CABLE COAX COMPOSITE RG59 2/18 5,8,0,"192.14000","0","1","-","Active","Coaxial, Twisted Pair - Combo","RG-59","20 AWG, 18 AWG (2)","Solid, 7 Strands / 26 AWG (2)","Poly-Vinyl Chloride (PVC)","-","-","75 Ohms","500.0' (152.40m)","White","CCTV","-"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=143,//media.digikey.com/photos/General%20Cable%20Photos/C5886.31.01.jpg,C5889-41-1000-ND,C5889.41.01,General Cable/Carol Brand,CABLE COAX RISER RG6 18AWG 1000',5,281000,"192.78000","0","1","-","Active","Coaxial - Riser","RG-6","18 AWG (0.82mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.292"" (7.42mm)","Foil, Braid","75 Ohms","1000.0' (304.80m)","Black","CATV, MATV","Quad Shield"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=144,//media.digikey.com/Photos/General%20Cable%20Photos/C5822.xx.01.jpg,C5822-1000-ND,C5822.41.01,General Cable/Carol Brand,CABLE COAXIAL RG6 18AWG 1000',2,32954,"206.86000","0","1","-","Active","Coaxial","RG-6","18 AWG (0.82mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.267"" (6.78mm)","Foil, Braid","75 Ohms","1000.0' (304.80m)","Black","LAN","-"
https://catalog.belden.com/techdata/EN/1189A_techdata.pdf,//media.digikey.com/Photos/Belden/MFG_1189A-0101000.jpg,BEL1246-1000-ND,1189A 0101000,Belden Inc.,CABLE COAX 18 AWG 1000',3,0,"215.33000","0","1","-","Active","Coaxial","-","18 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.294"" (7.47mm)","Foil, Double Braid","75 Ohms","1000.0' (304.80m)","Black","CATV","-"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=156,//media.digikey.com/photos/General%20Cable%20Photos/C5775.18.01_General%20Cable.JPG,C5770-41-1000-ND,C5770.41.01,General Cable/Carol Brand,CABLE COAXIAL RG59 22AWG 1000',5,58000,"226.52000","0","1","-","Active","Coaxial","RG-59","22 AWG (0.32mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.231"" (5.87mm)","Foil, Braid","80 Ohms","1000.0' (304.80m)","Black","CATV","-"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=157,-,C8028-1000-ND,C8028.41.01,General Cable/Carol Brand,CABLE COAXIAL RG59 18AWG 1000',4,159000,"417.49000","0","1","-","Active","Coaxial","RG-59","18 AWG (0.82mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.238"" (6.05mm)","Braid","71 Ohms","1000.0' (304.80m)","Black","CCTV","-"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=145,//media.digikey.com/photos/General%20Cable%20Photos/C3500.41.86.JPG,C3524-1000-ND,C3524.41.86,General Cable/Carol Brand,CABLE COAX PLEN RG6 18AWG 1000',4,971000,"419.04000","0","1","-","Active","Coaxial - Plenum","RG-6","18 AWG (0.82mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.226"" (5.74mm)","Foil, Braid","75 Ohms","1000.0' (304.80m)","Natural","RF Signal, Video","-"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=143,//media.digikey.com/Photos/General%20Cable%20Photos/MFG_C5804.41.01.jpg,C5804-1000-ND,C5804.41.01,General Cable/Carol Brand,CABLE COAXIAL RG6 18AWG 1000',4,55000,"439.81000","0","1","-","Active","Coaxial","RG-6","18 AWG (0.82mm²)","Solid","Polyethylene (PE)","0.270"" (6.86mm)","Foil, Braid","75 Ohms","1000.0' (304.80m)","Black","Direct Burial, Flooded","MoistureGuard™"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=145,//media.digikey.com/Photos/General%20Cable%20Photos/C8029.38.01.JPG,C8029-1000-ND,C8029.41.01,General Cable/Carol Brand,CABLE COAX PLEN RG6 18AWG 1000',3,0,"481.09000","0","1","-","Active","Coaxial - Plenum","RG-6","18 AWG (0.82mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.270"" (6.86mm)","Foil, Braid","75 Ohms","1000.0' (304.80m)","Black","RF Signal, Video","18 AWG Unshielded Pair"
https://catalog.belden.com/techdata/EN/8240_techdata.pdf,//media.digikey.com/Photos/Belden/MFG_8240-010xxx.jpg,BEL1293-1000-ND,8240 0101000,Belden Inc.,CABLE COAX RG-58A/U 20 AWG 1000',5,0,"526.38000","0","1","-","Active","Coaxial","RG-58A","20 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.193"" (4.90mm)","Braid","52 Ohms","1000.0' (304.80m)","Black","-","-"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=145,//media.digikey.com/photos/General%20Cable%20Photos/C3500.41.86.JPG,C3521-1000-ND,C3521.41.86,General Cable/Carol Brand,CABLE COAX PLEN RG6 18AWG 1000',2,50000,"604.78000","0","1","-","Active","Coaxial - Plenum","RG-6","18 AWG (0.82mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.233"" (5.92mm)","Foil, Braid","75 Ohms","1000.0' (304.80m)","Natural","RF Signal, Video","-"
http://www.alphawire.com/~/media/Technical%20Information%20PDFs/AL_Micro%20Coax%20final.ashx,//media.digikey.com/Photos/Alpha%20Wire%20Photos/MFG_Micro-Coax.jpg,A9450W-328-ND,9450 WH033,Alpha Wire,CABLE MICRO COAX 50AWG 328.1',3,0,"1886.53000","0","1","-","Active","Micro Coaxial","-","50 AWG","7 Strands / 58 AWG","Perfluoroalkoxy (PFA)","0.006"" (0.16mm)","Spiral","50 Ohms","328.1' (100.00m)","White","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2018D0309&DocType=Customer+Drawing&DocLang=English,-,2020D0309-0-DS-ND,2020D0309-0,TE Connectivity Raychem Cable Protection,COAX - AUTOMOTIVE FEET,295,0,"1.56000","0","1","CHEMINAX","Active","Twinaxial","-","20 AWG","7 Strands / 28 AWG","Thermorad® F","0.226"" (5.74mm)","-","120 Ohms","Digi-Spool™, Continuous Spool","Black","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9059?device=pdf,-,9059BK005-ND,9059 BK005,Alpha Wire,CABLE COAXIAL RG59 22AWG 100',14,2,"64.42000","0","1","-","Active","Coaxial","RG-59","22 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.242"" (6.15mm)","Braid","73 Ohms","100.0' (30.48m)","Black","Network","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9059?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/9059-SL00x.jpg,9059SL005-100-ND,9059 SL005,Alpha Wire,CABLE COAXIAL RG59 22AWG 100',7,0,"64.42000","0","1","-","Active","Coaxial","RG-59","22 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.242"" (6.15mm)","Braid","73 Ohms","100.0' (30.48m)","Slate","Network","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/M4276?device=pdf,-,M4276BK005-ND,M4276 BK005,Alpha Wire,CABLE COAXIAL RG62A 22AWG 100',7,0,"66.92000","0","1","-","Active","Coaxial","RG-62A","22 AWG (0.32mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.239"" (6.07mm)","Braid","93 Ohms","100.0' (30.48m)","Black","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/M4219?device=pdf,-,M4219BK005-ND,M4219 BK005,Alpha Wire,CABLE COAXIAL RG58A 20AWG 100',7,0,"69.48000","0","1","-","Active","Coaxial","RG-58A","20 AWG (0.48mm²)","19 Strands / 0.0071""","Poly-Vinyl Chloride (PVC)","0.203"" (5.16mm)","Braid","50 Ohms","100.0' (30.48m)","Black","Computer","-"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=142,//media.digikey.com/photos/General%20Cable%20Photos/C5775.18.01_General%20Cable.JPG,C5775W-27-500-ND,C5775.27.02,General Cable/Carol Brand,CABLE COAXIAL RG6 18AWG 500',9,67500,"70.54000","0","1","-","Active","Coaxial","RG-6","18 AWG (0.82mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.263"" (6.68mm)","Foil, Braid","75 Ohms","500.0' (152.40m)","White","CATV","-"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=142,//media.digikey.com/photos/General%20Cable%20Photos/C5775.18.01_General%20Cable.JPG,C5775B-38-500-ND,C5775.38.01,General Cable/Carol Brand,CABLE COAXIAL RG6 18AWG 500',7,14000,"70.54000","0","1","-","Active","Coaxial","RG-6","18 AWG (0.82mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.263"" (6.68mm)","Foil, Braid","75 Ohms","500.0' (152.40m)","Black","CATV","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/M4237?device=pdf,-,M4237BK005-100-ND,M4237 BK005,Alpha Wire,CABLE COAXIAL RG59 22AWG 100',17,0,"79.58000","0","1","-","Active","Coaxial","RG-59","22 AWG (0.35mm²)","7 Strands / 30 AWG","Poly-Vinyl Chloride (PVC)","0.240"" (6.10mm)","Braid","75 Ohms","100.0' (30.48m)","Black","-","-"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=143,//media.digikey.com/Photos/General%20Cable%20Photos/C5785.41.01.jpg,C5785B-18-500-ND,C5785.18.01,General Cable/Carol Brand,CABLE COAXIAL RG6 18AWG 500',9,33000,"90.97000","0","1","-","Active","Coaxial","RG-6","18 AWG (0.82mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.292"" (7.42mm)","Foil, Braid","75 Ohms","500.0' (152.40m)","Black","CATV","Quad Shield"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=143,//media.digikey.com/Photos/General%20Cable%20Photos/C5785.41.01.jpg,C5785B-27-500-ND,C5785.27.01,General Cable/Carol Brand,CABLE COAXIAL RG6 18AWG 500',6,53000,"90.97000","0","1","-","Active","Coaxial","RG-6","18 AWG (0.82mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.292"" (7.42mm)","Foil, Braid","75 Ohms","500.0' (152.40m)","Black","CATV","Quad Shield"
https://catalog.belden.com/techdata/EN/9271_techdata.pdf,-,BEL1857-100-ND,9271 006100,Belden Inc.,CABLE TWINAXIAL 25AWG 124 OHM 10,9,0,"94.47000","0","1","-","Active","Twinaxial","-","25 AWG","7 Strands / 33 AWG","Poly-Vinyl Chloride (PVC)","0.240"" (6.10mm)","Foil","124 Ohms","100.0' (30.48m)","Blue","-","22 AWG Drain Wire"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/M4223?device=pdf,-,M4223BK005-ND,M4223 BK005,Alpha Wire,CABLE COAXIAL RG59B 23AWG 100',6,0,"105.73000","0","1","-","Active","Coaxial","RG-59B","23 AWG (0.26mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.241"" (6.12mm)","Braid","75 Ohms","100.0' (30.48m)","Black","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9823?device=pdf,-,9823BK005-ND,9823 BK005,Alpha Wire,CABLE TWINAXIAL 22AWG 100',6,0,"120.78000","0","1","-","Active","Twinaxial","-","22 AWG","19 Strands / 34 AWG","Poly-Vinyl Chloride (PVC)","0.329"" (8.36mm)","Foil","150 Ohms","100.0' (30.48m)","Black","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9058X?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/9058-BK00x.jpg,9058XBK005-ND,9058X BK005,Alpha Wire,CABLE COAXIAL RG58 20AWG 100',7,0,"127.60000","0","1","-","Active","Coaxial","RG-58","20 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.195"" (4.95mm)","Braid","51.5 Ohms","100.0' (30.48m)","Black","Network","-"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=142,//media.digikey.com/photos/General%20Cable%20Photos/C5775.18.01_General%20Cable.JPG,C5775W-31-1000-ND,C5775.31.02,General Cable/Carol Brand,CABLE COAXIAL RG6 18AWG 1000',8,7000,"141.08000","0","1","-","Active","Coaxial","RG-6","18 AWG (0.82mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.263"" (6.68mm)","Foil, Braid","75 Ohms","1000.0' (304.80m)","White","CATV","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9830?device=pdf,-,9830BK005-100-ND,9830 BK005,Alpha Wire,CABLE COAXIAL RG59 22AWG 100',6,0,"146.34000","0","1","-","Active","Coaxial","RG-59","22 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.242"" (6.15mm)","Braid","75 Ohms","100.0' (30.48m)","Black","-","-"
https://catalog.belden.com/techdata/EN/9463_techdata.pdf,//media.digikey.com/Photos/Belden/9463-J22100.JPG,BEL1496-100-ND,9463 J22100,Belden Inc.,CABLE TWINAXIAL 20AWG 78 OHM 100,3,0,"155.09000","0","1","Blue Hose®","Active","Twinaxial - Plenum","-","20 AWG","7 Strands / 33 AWG","Poly-Vinyl Chloride (PVC)","0.238"" (6.05mm)","Foil, Braid","78 Ohms","100.0' (30.48m)","Blue","-","-"
https://catalog.belden.com/techdata/EN/533945_techdata.pdf,-,BEL1971-ND,533945 010500,Belden Inc.,CABLE COAX RG6/U 18AWG,22,0,"159.91000","0","1","-","Active","Coaxial","RG-6","18 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.266"" (6.76mm)","Braid","75 Ohms","500.0' (152.40m)","Black","CCTV","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Data-and-Bus-Cable/6450?device=pdf,-,6450BL005-ND,6450 BL005,Alpha Wire,CABLE TWINAXIAL 18AWG 100',6,0,"195.23000","0","1","-","Active","Twinaxial","-","18 AWG (0.90mm²)","7 Strands / 30 AWG","Poly-Vinyl Chloride (PVC)","0.324"" (8.23mm)","Foil, Braid","78 Ohms","100.0' (30.48m)","Blue","-","20 AWG Drain Wire"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9059C?device=pdf,//media.digikey.com/photos/Alpha%20Wire%20Photos/9059C%20SERIES.jpg,9059CBK030-ND,9059C BK030,Alpha Wire,CABLE COAXIAL RG59 22AWG 328.1',3,0,"202.37000","0","1","-","Active","Coaxial","RG-59","22 AWG (0.32mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.242"" (6.15mm)","Braid","75 Ohms","328.1' (100.00m)","Black","Network","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9848?device=pdf,-,9848BK005-ND,9848 BK005,Alpha Wire,CABLE COAXIAL RG58 18AWG 100',5,0,"206.28000","0","1","-","Active","Coaxial","RG-58","18 AWG (0.90mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.195"" (4.95mm)","Braid","50 Ohms","100.0' (30.48m)","Black","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9058AC?device=pdf,//media.digikey.com/photos/Alpha%20Wire%20Photos/9058AC%20SERIES.jpg,9058ACBK030-1-ND,9058AC BK030,Alpha Wire,CABLE COAX RG58A 21AWG 328.1',3,0,"214.68000","0","1","-","Active","Coaxial","RG-58A","21 AWG (0.41mm²)","19 Strands / 33 AWG","Poly-Vinyl Chloride (PVC)","0.195"" (4.95mm)","Braid","50 Ohms","328.1' (100.00m)","Black","Network","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/M4208?device=pdf,-,M4208BK005-ND,M4208 BK005,Alpha Wire,CABLE COAXIAL RG11A 14AWG 100',5,0,"216.47000","0","1","-","Active","Coaxial","RG-11A","14 AWG (2.08mm²)","Solid","Polyethylene (PE)","0.405"" (10.29mm)","Braid","75 Ohms","100.0' (30.48m)","Black","-","-"
https://catalog.belden.com/techdata/EN/643948_techdata.pdf,-,BEL7810-500-ND,643948 877U500,Belden Inc.,COAX RG-59 PLENUM COAX,2,0,"217.57000","0","1","-","Active","Coaxial - Plenum","RG-59","20 AWG","Solid","Low Smoke Poly-Vinyl Chloride (LSPVC)","0.192"" (4.88mm)","Braid","75 Ohms","500.0' (152.40m)","Natural","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9011A?device=pdf,-,9011ABK005-100-ND,9011A BK005,Alpha Wire,CABLE COAXIAL RG11A 18AWG 100',4,0,"218.04000","0","1","-","Active","Coaxial","RG-11A","18 AWG","7 Strands / 26 AWG","Poly-Vinyl Chloride (PVC)","0.405"" (10.29mm)","Braid","75 Ohms","100.0' (30.48m)","Black","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9058X?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/9058-BK00x.jpg,9058XBK030-1-ND,9058X BK030,Alpha Wire,CABLE COAXIAL RG58 20AWG 328.1',4,0,"219.06000","0","1","-","Active","Coaxial","RG-58","20 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.195"" (4.95mm)","Braid","51.5 Ohms","328.1' (100.00m)","Black","Network","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/M4206?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/M4201-BK00x.jpg,M4206BK005-ND,M4206 BK005,Alpha Wire,CABLE COAXIAL RG8A 11AWG 100',5,0,"222.22000","0","1","-","Active","Coaxial","RG-8A","11 AWG (4.60mm²)","7 Strands / 19 AWG","Poly-Vinyl Chloride (PVC)","0.403"" (10.24mm)","Braid","50 Ohms","100.0' (30.48m)","Black","-","-"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=156,//media.digikey.com/photos/General%20Cable%20Photos/C5775.18.01_General%20Cable.JPG,C5780B-41-1000-ND,C5780.41.01,General Cable/Carol Brand,CABLE COAXIAL RG59 20AWG 1000',6,52000,"227.40000","0","1","-","Active","Coaxial","RG-59","20 AWG (0.52mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.234"" (5.94mm)","Foil, Braid","75 Ohms","1000.0' (304.80m)","Black","MATV","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9810?device=pdf,-,9810BK005-100-ND,9810 BK005,Alpha Wire,CABLE COAXIAL 23AWG 100',4,0,"245.16000","0","1","-","Active","Coaxial","-","23 AWG","Solid","Polyethylene (PE)","0.220"" (5.59mm)","Braid","75 Ohms","100.0' (30.48m)","Black","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9058?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/9058-BK00x.jpg,9058BK002-ND,9058 BK002,Alpha Wire,CABLE COAXIAL RG58 20AWG 500',3,2,"252.17000","0","1","-","Active","Coaxial","RG-58","20 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.195"" (4.95mm)","Braid","53 Ohms","500.0' (152.40m)","Black","-","-"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=145,//media.digikey.com/Photos/General%20Cable%20Photos/C8029.38.01.JPG,C8029B-38-500-ND,C8029.38.01,General Cable/Carol Brand,CABLE COAX PLEN RG6 18AWG 500',2,12500,"270.61000","0","1","-","Active","Coaxial - Plenum","RG-6","18 AWG (0.82mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.270"" (6.86mm)","Foil, Braid","75 Ohms","500.0' (152.40m)","Black","RF Signal, Video","18 AWG Unshielded Pair"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9059C?device=pdf,//media.digikey.com/photos/Alpha%20Wire%20Photos/9059C%20SERIES.jpg,9059CBK002-500-ND,9059C BK002,Alpha Wire,CABLE COAXIAL RG59 22AWG 500',4,0,"304.76000","0","1","-","Active","Coaxial","RG-59","22 AWG (0.32mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.242"" (6.15mm)","Braid","75 Ohms","500.0' (152.40m)","Black","Network","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9059C?device=pdf,//media.digikey.com/photos/Alpha%20Wire%20Photos/9059C%20SERIES.jpg,9059CBK022-ND,9059C BK022,Alpha Wire,CABLE COAXIAL RG59 22AWG 500',2,0,"304.76000","0","1","-","Active","Coaxial","RG-59","22 AWG (0.32mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.242"" (6.15mm)","Braid","75 Ohms","500.0' (152.40m)","Black","Network","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9008?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/9008-BK005.jpg,A318-100-ND,9008 BK005,Alpha Wire,CABLE COAXIAL RG8 13AWG 100',5,0,"306.34000","0","1","-","Active","Coaxial","RG-8","13 AWG (2.88mm²)","7 Strands / 21 AWG","Poly-Vinyl Chloride (PVC)","0.405"" (10.29mm)","Braid","52 Ohms","100.0' (30.48m)","Black","Network","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/M4237?device=pdf,-,M4237BK002-500-ND,M4237 BK002,Alpha Wire,CABLE COAXIAL RG59 22AWG 500',3,0,"308.39000","0","1","-","Active","Coaxial","RG-59","22 AWG (0.35mm²)","7 Strands / 30 AWG","Poly-Vinyl Chloride (PVC)","0.240"" (6.10mm)","Braid","75 Ohms","500.0' (152.40m)","Black","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9062AC?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/9062A-BK002.jpg,9062ACBK002-500-ND,9062AC BK002,Alpha Wire,CABLE COAXIAL RG62A 22AWG 500',11,0,"314.45000","0","1","-","Active","Coaxial","RG-62A","22 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.242"" (6.15mm)","Braid","93 Ohms","500.0' (152.40m)","Black","-","-"
