Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Cable Type","Number of Conductors","Pitch","Length","Wire Gauge","Conductor Strand","Shielding","Jacket Color","Ribbon Thickness","Ribbon Width","Jacket (Insulation) Material","Voltage","Operating Temperature","Ratings","Features"
https://multimedia.3m.com/mws/media/856172O/3mtm-medium-flex-life-cable-halogen-free-hf539-series-cd2565.pdf,//media.digikey.com/photos/3M%20Photos/HF539%5E40.JPG,HF40G-100-ND,HF539/40,3M,CBL RIBN 40COND 0.050 GRAY 100',3,0,"414.64000","0","1","HF539","Active","Flat Cable","40","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","19 Strands / 40 AWG","Unshielded","Gray","0.035"" (0.89mm)","2.000"" (50.80mm)","Polyolefin (PO)","300V","-40°C ~ 105°C","UL Style 21682","Zippable"
https://multimedia.3m.com/mws/media/856172O/3mtm-medium-flex-life-cable-halogen-free-hf539-series-cd2565.pdf,//media.digikey.com/photos/3M%20Photos/HF539%5E34.JPG,HF34SF-100-ND,HF539/34SF,3M,CBL RIBN 34COND 0.050 GRAY 100',3,0,"437.35000","0","1","HF539","Active","Flat Cable","34","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","19 Strands / 40 AWG","Unshielded","Gray","0.035"" (0.89mm)","1.700"" (43.18mm)","Polyolefin (PO)","300V","-40°C ~ 105°C","UL Style 21682","Zippable"
//media.digikey.com/pdf/Data%20Sheets/Molex%20PDFs/F30_025_IDS_Cable.pdf,//media.digikey.com/photos/Molex/F3007S-20-025-85.JPG,MTF1011-100-ND,1000570021,Molex - Temp Flex,CBL RIBN 20COND 0.025 NAT 100',13,0,"445.00000","0","1","Temp-Flex 100057","Active","Flat Cable","20","0.025"" (0.64mm)","100.0' (30.48m)","30 AWG","7 Strands / 38 AWG","Unshielded","Natural","-","0.500"" (12.70mm)","Fluorinated Ethylene-Propylene (FEP)","150V","-55°C ~ 200°C","UL Style 20726","-"
http://multimedia.3m.com/mws/media/667943O/3mtm-round-shielded-jacketed-flat-cable-hf659-series-ts2335.pdf,//media.digikey.com/Photos/3M%20Photos/HF659%5E09SF.jpg,MF09R-275-ND,HF659/09SF,3M,CBL RIBN 9COND 0.050 GRAY 275',4,0,"478.38000","0","1","HF659","Active","Flat Cable, Round Jacket","9","0.050"" (1.27mm)","275.0' (83.82m)","28 AWG","7 Strands / 36 AWG","Shielded","Gray","-","0.402"" (10.20mm)","Polyolefin (PO)","150V","-15°C ~ 75°C","UL Style 22170","Zippable"
http://multimedia.3m.com/mws/media/22028O/050-high-flex-cable-28-awg-stranded-pvc-3319-series-ts0059.pdf,//media.digikey.com/photos/3M%20Photos/3319^24.jpg,MC24H-100-ND,3319/24 100,3M,CBL RIBN 24COND 0.050 BLACK 100',3,0,"496.68000","0","1","3319","Active","Flat Cable","24","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","19 Strands / 40 AWG","Unshielded","Black","0.035"" (0.89mm)","1.200"" (30.48mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
http://multimedia.3m.com/mws/media/667943O/3mtm-round-shielded-jacketed-flat-cable-hf659-series-ts2335.pdf,//media.digikey.com/Photos/3M%20Photos/HF659%5E10SF.jpg,MF10R-275-ND,HF659/10SF,3M,CBL RIBN 10COND 0.050 GRAY 275',10,0,"500.81000","0","1","HF659","Active","Flat Cable, Round Jacket","10","0.050"" (1.27mm)","275.0' (83.82m)","28 AWG","7 Strands / 36 AWG","Shielded","Gray","-","0.450"" (11.43mm)","Polyolefin (PO)","150V","-15°C ~ 75°C","UL Style 22170","Zippable"
http://multimedia.3m.com/mws/media/667944O/3mtm-round-jacketed-flat-cable-hf759-series-ts2336.pdf,//media.digikey.com/Photos/3M%20Photos/HF759%2020SF.JPG,ME20R-275-ND,HF759/20SF,3M,CBL RIBN 20COND 0.050 GRAY 275',9,0,"520.90000","0","1","HF759","Active","Flat Cable, Round Jacket","20","0.050"" (1.27mm)","275.0' (83.82m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","-","0.950"" (24.13mm)","Polyolefin (PO)","150V","-10°C ~ 75°C","UL Style 22170","Zippable"
//media.digikey.com/pdf/Data%20Sheets/Molex%20PDFs/1000570yyy.PDF,//media.digikey.com/photos/Molex/F2807S-25-050-55.JPG,MTF1005-100-ND,1000570035,Molex - Temp Flex,CBL RIBN 25COND 0.050 BLUE 100',8,0,"587.45000","0","1","Temp-Flex 100057","Active","Flat Cable","25","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Blue","-","1.250"" (31.75mm)","Fluorinated Ethylene-Propylene (FEP)","300V","-55°C ~ 200°C","UL Style 20424","-"
http://multimedia.3m.com/mws/media/667943O/3mtm-round-shielded-jacketed-flat-cable-hf659-series-ts2335.pdf,//media.digikey.com/Photos/3M%20Photos/HF659%5E26SF.jpg,MF26R-275-ND,HF659/26SF,3M,CBL RIBN 26COND 0.050 GRAY 275',3,0,"702.89000","0","1","HF659","Active","Flat Cable, Round Jacket","26","0.050"" (1.27mm)","275.0' (83.82m)","28 AWG","7 Strands / 36 AWG","Shielded","Gray","-","1.250"" (31.75mm)","Polyolefin (PO)","150V","-15°C ~ 75°C","UL Style 22170","Zippable"
//media.digikey.com/pdf/Data%20Sheets/Molex%20PDFs/F30_025_IDS_Cable.pdf,//media.digikey.com/photos/Molex/F3007S-50-025-85.JPG,MTF1015-100-ND,1000570025,Molex - Temp Flex,CBL RIBN 50COND 0.025 NAT 100',6,0,"1038.50000","0","1","Temp-Flex 100057","Active","Flat Cable","50","0.025"" (0.64mm)","100.0' (30.48m)","30 AWG","7 Strands / 38 AWG","Unshielded","Natural","-","1.250"" (31.75mm)","Fluorinated Ethylene-Propylene (FEP)","150V","-55°C ~ 200°C","UL Style 20726","-"
http://www.cicoil.com/flat-cable/unshielded-cables/hi-flex-hi-temp-idc-ribbon-cable?task=callelement&format=raw&item_id=37&element=c024c413-b5f8-4699-9dbb-f8880ce97040&method=download,//media.digikey.com/photos/Cicoil/666K101-26.JPG,CI26T-500-ND,666K101-26,Cicoil,CBL RIBN 26COND 0.039 CLEAR 500',3,0,"1410.50000","0","1","-","Active","Flat Cable","26","0.039"" (1.00mm)","500.0' (152.40m)","28 AWG","-","Unshielded","Clear","0.035"" (0.89mm)","1.024"" (26.01mm)","Flexx-Sil™","450V","-65°C ~ 260°C","UL E324413, CE","-"
http://www.cicoil.com/flat-cable/unshielded-cables/hi-flex-unshielded-cable?task=callelement&format=raw&item_id=36&element=c024c413-b5f8-4699-9dbb-f8880ce97040&method=download,//media.digikey.com/Photos/Cicoil/969M101-22-2.JPG,CI22C-1000-ND,969M101-22-2,Cicoil,CBL RIBN 2COND CLEAR 1000',2,0,"1568.00000","0","1","-","Active","Flat Cable","2","-","1000' (304.80m)","22 AWG","-","Unshielded","Clear","0.110"" (2.79mm)","0.180"" (4.57mm)","Flexx-Sil™","18kV","-65°C ~ 165°C","UL E324413, CE","Hi-Flex"
//media.digikey.com/pdf/Data%20Sheets/Molex%20PDFs/F30_025_IDS_Cable.pdf,//media.digikey.com/Photos/Molex/F3007S-80-025-85.JPG,MTF1018-100-ND,1000570028,Molex - Temp Flex,CBL RIBN 80COND 0.025 NAT 100',5,0,"1660.05000","0","1","Temp-Flex 100057","Active","Flat Cable","80","0.025"" (0.64mm)","100.0' (30.48m)","30 AWG","7 Strands / 38 AWG","Unshielded","Natural","-","2.000"" (50.80mm)","Fluorinated Ethylene-Propylene (FEP)","150V","-55°C ~ 200°C","UL Style 20726","-"
http://www.cicoil.com/flat-cable/unshielded-cables/hi-flex-unshielded-cable?task=callelement&format=raw&item_id=36&element=c024c413-b5f8-4699-9dbb-f8880ce97040&method=download,//media.digikey.com/photos/Cicoil/969M101-20-4.JPG,CI20D-1000-ND,969M101-20-4,Cicoil,CBL RIBN 4COND CLEAR 1000',2,0,"1960.00000","0","1","-","Active","Flat Cable","4","-","1000' (304.80m)","20 AWG","-","Unshielded","Clear","0.120"" (3.05mm)","0.360"" (9.14mm)","Flexx-Sil™","18kV","-65°C ~ 165°C","UL E324413, CE","Hi-Flex"
http://www.cicoil.com/flat-cable/unshielded-cables/hi-flex-unshielded-cable?task=callelement&format=raw&item_id=36&element=c024c413-b5f8-4699-9dbb-f8880ce97040&method=download,//media.digikey.com/Photos/Cicoil/969M101-18-4.JPG,CI18D-1000-ND,969M101-18-4,Cicoil,CBL RIBN 4COND CLEAR 1000',2,0,"2450.00000","0","1","-","Active","Flat Cable","4","-","1000' (304.80m)","18 AWG","-","Unshielded","Clear","0.141"" (3.58mm)","0.430"" (10.92mm)","Flexx-Sil™","20kV","-65°C ~ 165°C","UL E324413, CE","Hi-Flex"
http://www.cicoil.com/flat-cable/unshielded-cables/hi-flex-unshielded-cable?task=callelement&format=raw&item_id=36&element=c024c413-b5f8-4699-9dbb-f8880ce97040&method=download,//media.digikey.com/Photos/Cicoil/969M101-16-4.jpg,CI16D-1000-ND,969M101-16-4,Cicoil,CBL RIBN 4COND CLEAR 1000',2,0,"3937.50000","0","1","-","Active","Flat Cable","4","-","1000' (304.80m)","16 AWG","-","Unshielded","Clear","0.150"" (3.81mm)","0.480"" (12.19mm)","Flexx-Sil™","20kV","-65°C ~ 165°C","UL E324413, CE","Hi-Flex"
http://www.cicoil.com/flat-cable/unshielded-cables/hi-flex-unshielded-cable?task=callelement&format=raw&item_id=36&element=c024c413-b5f8-4699-9dbb-f8880ce97040&method=download,//media.digikey.com/Photos/Cicoil/969M101-14-4.JPG,CI14D-1000-ND,969M101-14-4,Cicoil,CBL RIBN 4COND CLEAR 1000',2,0,"4375.00000","0","1","-","Active","Flat Cable","4","-","1000' (304.80m)","14 AWG","-","Unshielded","Clear","0.190"" (4.83mm)","0.610"" (15.49mm)","Flexx-Sil™","20kV","-65°C ~ 165°C","UL E324413, CE","Hi-Flex"
http://www.cicoil.com/flat-cable/data-video-cables/camera-link-cable?task=callelement&format=raw&item_id=31&element=c024c413-b5f8-4699-9dbb-f8880ce97040&method=download,//media.digikey.com/photos/Cicoil/CL-1000.JPG,CI101-200-ND,CL-1000,Cicoil,CBL RIBN 22COND TWIST-PAIR 200',2,0,"7595.00000","0","1","-","Active","Flat Twin Axial","22 (11 Pair Twisted)","-","200.0' (60.96m)","28 AWG","-","Shielded","Clear","0.164"" (4.16mm)","1.500"" (38.10mm)","Flexx-Sil™","30V","-65°C ~ 260°C","UL E324413, CE","-"
-,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WR-CAB.jpg,732-11805-ND,63911815521CAB,Wurth Electronics Inc.,WR-CAB 1.27MM RIBBON FLAT CABLE,46,0,"4.50000","0","1","WR-CAB","Active","Flat Cable","18","0.050"" (1.27mm)","3.28' (1000.00mm)","28 AWG","-","Unshielded","Gray","0.035"" (0.89mm)","0.889"" (22.59mm)","Poly-Vinyl Chloride (PVC)","300V","-25°C ~ 105°C","-","-"
http://multimedia.3m.com/mws/media/22068O/3mtm-twisted-pair-flat-cable-050-28awg-1700-series-ts0115.pdf,//media.digikey.com/photos/3M%20Photos/1700^10%20(100SF).jpg,3M158575-ND,1700-3/4X36YD-1.5CORE,3M,TWISTED PAIRFLAT CBL,100,0,"6.10000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/CICOIL%20PDFs/Micro_IDC_Ribbon_Cable.pdf,-,CI1078-ND,482W101-10-CA-006,Cicoil,IDC RIBBON CABLE ASSEMBLY 6' 10C,10,0,"22.02000","0","1","-","Active","Flat Cable","10","0.025"" (0.64mm)","6.0' (1.83m)","30 AWG","-","Unshielded","Clear","0.026"" (0.66mm)","0.250"" (6.35mm)","-","300V","-65°C ~ 260°C","-","-"
//media.digikey.com/pdf/Data%20Sheets/CICOIL%20PDFs/Micro_IDC_Ribbon_Cable.pdf,-,CI1079-ND,482W101-14-CA-006,Cicoil,IDC RIBBON CABLE ASSEMBLY 6' 14C,9,0,"23.18000","0","1","-","Active","Flat Cable","14","0.025"" (0.64mm)","6.0' (1.83m)","30 AWG","-","Unshielded","Clear","0.026"" (0.66mm)","0.350"" (8.89mm)","-","300V","-65°C ~ 260°C","-","-"
//media.digikey.com/pdf/Data%20Sheets/CICOIL%20PDFs/Micro_IDC_Ribbon_Cable.pdf,-,CI1080-ND,482W101-16-CA-006,Cicoil,IDC RIBBON CABLE ASSEMBLY 6' 16C,7,0,"23.96000","0","1","-","Active","Flat Cable","16","0.025"" (0.64mm)","6.0' (1.83m)","30 AWG","-","Unshielded","Clear","0.026"" (0.66mm)","0.400"" (10.16mm)","-","300V","-65°C ~ 260°C","-","-"
//media.digikey.com/pdf/Data%20Sheets/CICOIL%20PDFs/Micro_IDC_Ribbon_Cable.pdf,-,CI1071-ND,482W101-30-CA-003,Cicoil,IDC RIBBON CABLE ASSEMBLY 3' 30C,10,0,"24.28000","0","1","-","Active","Flat Cable","30","0.025"" (0.64mm)","3.00' (914.40mm)","30 AWG","-","Unshielded","Clear","0.026"" (0.66mm)","0.750"" (19.05mm)","-","300V","-65°C ~ 260°C","-","-"
//media.digikey.com/pdf/Data%20Sheets/CICOIL%20PDFs/Micro_IDC_Ribbon_Cable.pdf,-,CI1072-ND,482W101-34-CA-003,Cicoil,IDC RIBBON CABLE ASSEMBLY 3' 34C,10,0,"25.84000","0","1","-","Active","Flat Cable","34","0.025"" (0.64mm)","3.00' (914.40mm)","30 AWG","-","Unshielded","Clear","0.026"" (0.66mm)","0.850"" (21.59mm)","-","300V","-65°C ~ 260°C","-","-"
//media.digikey.com/pdf/Data%20Sheets/CICOIL%20PDFs/Micro_IDC_Ribbon_Cable.pdf,-,CI1081-ND,482W101-20-CA-006,Cicoil,IDC RIBBON CABLE ASSEMBLY 6' 20C,7,0,"25.90000","0","1","-","Active","Flat Cable","20","0.025"" (0.64mm)","6.0' (1.83m)","30 AWG","-","Unshielded","Clear","0.026"" (0.66mm)","0.500"" (12.70mm)","-","300V","-65°C ~ 260°C","-","-"
//media.digikey.com/pdf/Data%20Sheets/CICOIL%20PDFs/Micro_IDC_Ribbon_Cable.pdf,-,CI1073-ND,482W101-40-CA-003,Cicoil,IDC RIBBON CABLE ASSEMBLY 3' 40C,10,0,"27.58000","0","1","-","Active","Flat Cable","40","0.025"" (0.64mm)","3.00' (914.40mm)","30 AWG","-","Unshielded","Clear","0.026"" (0.66mm)","1.000"" (25.40mm)","-","300V","-65°C ~ 260°C","-","-"
//media.digikey.com/pdf/Data%20Sheets/CICOIL%20PDFs/Micro_IDC_Ribbon_Cable.pdf,-,CI1082-ND,482W101-26-CA-006,Cicoil,IDC RIBBON CABLE ASSEMBLY 6' 26C,10,0,"29.01000","0","1","-","Active","Flat Cable","26","0.025"" (0.64mm)","6.0' (1.83m)","30 AWG","-","Unshielded","Clear","0.026"" (0.66mm)","0.650"" (16.51mm)","-","300V","-65°C ~ 260°C","-","-"
//media.digikey.com/pdf/Data%20Sheets/CICOIL%20PDFs/Micro_IDC_Ribbon_Cable.pdf,-,CI1075-ND,482W101-50-CA-003,Cicoil,IDC RIBBON CABLE ASSEMBLY 3' 50C,10,0,"29.91000","0","1","-","Active","Flat Cable","50","0.025"" (0.64mm)","3.00' (914.40mm)","30 AWG","-","Unshielded","Clear","0.026"" (0.66mm)","1.250"" (31.75mm)","-","300V","-65°C ~ 260°C","-","-"
http://multimedia.3m.com/mws/media/22052O/3mtm-round-conductor-flat-cable-050in-3365-series-ts0080.pdf,//media.digikey.com/Renders/3M%20Renders/3365%5E09.jpg,3M158017-100-ND,3365/09 100,3M,CBL RIBN 9COND 0.050 GRAY 100',12,0,"30.17000","0","1","3365","Active","Flat Cable","9","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.450"" (11.43mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
http://multimedia.3m.com/mws/media/22052O/3mtm-round-conductor-flat-cable-050in-3365-series-ts0080.pdf,//media.digikey.com/Renders/3M%20Renders/3365%5E06.jpg,3M158007-100-ND,3365/06SF 100,3M,CABLE 6 COND 100' FLAT GRY SF,6,0,"30.41000","0","1","3365","Active","Flat Cable","6","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.300"" (7.62mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
http://multimedia.3m.com/mws/media/22052O/3mtm-round-conductor-flat-cable-050in-3365-series-ts0080.pdf,//media.digikey.com/Renders/3M%20Renders/3365%5E10.jpg,3M157991-100-ND,C3365/10 100,3M,CBL RIBN 10COND 0.050 GRAY 100',13,0,"35.18000","0","1","3365","Active","Flat Cable","10","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.500"" (12.70mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
//media.digikey.com/pdf/Data%20Sheets/CICOIL%20PDFs/Micro_IDC_Ribbon_Cable.pdf,-,CI1084-ND,482W101-30-CA-006,Cicoil,IDC RIBBON CABLE ASSEMBLY 6' 30C,10,0,"36.91000","0","1","-","Active","Flat Cable","30","0.025"" (0.64mm)","6.0' (1.83m)","30 AWG","-","Unshielded","Clear","0.026"" (0.66mm)","0.750"" (19.05mm)","-","300V","-65°C ~ 260°C","-","-"
//media.digikey.com/pdf/Data%20Sheets/CICOIL%20PDFs/Micro_IDC_Ribbon_Cable.pdf,-,CI1085-ND,482W101-34-CA-006,Cicoil,IDC RIBBON CABLE ASSEMBLY 6' 34C,9,0,"40.02000","0","1","-","Active","Flat Cable","34","0.025"" (0.64mm)","6.0' (1.83m)","30 AWG","-","Unshielded","Clear","0.026"" (0.66mm)","0.850"" (21.59mm)","-","300V","-65°C ~ 260°C","-","-"
http://multimedia.3m.com/mws/media/667945O/3mtm-round-conductor-flat-cable-hf365-series-ts2334.pdf,"//media.digikey.com/Photos/3M%20Photos/MFG_HF365,%20HF319.jpg",3M157986-100-ND,HF365/04 100,3M,CBL RIBN 4COND 0.050 GRAY 100',7,0,"40.07000","0","1","HF365","Active","Flat Cable","4","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","-","Polyolefin (PO)","300V","-40°C ~ 105°C","UL Style 21682","Zippable"
http://multimedia.3m.com/mws/media/22052O/3mtm-round-conductor-flat-cable-050in-3365-series-ts0080.pdf,//media.digikey.com/Renders/3M%20Renders/3365%5E10.jpg,3M157983-100-ND,3365/10SF 100,3M,CBL RIBN 10COND 0.050 GRAY 100',11,0,"41.60000","0","1","3365","Active","Flat Cable","10","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.500"" (12.70mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
http://multimedia.3m.com/mws/media/22264O/3mtm-round-cond-flat-cable-1-0-mm-3625-series-ts0452.pdf,//media.digikey.com/photos/3M%20Photos/3625^10%20100M.jpg,3M158035-30-ND,3625/10 30M,3M,CBL RIBN 10COND 0.039 GRAY 30M,23,0,"41.82000","0","1","3625","Active","Flat Cable","10","0.039"" (1.00mm)","98.4' (30.00m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.394"" (10.00mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
//media.digikey.com/pdf/Data%20Sheets/CICOIL%20PDFs/Micro_IDC_Ribbon_Cable.pdf,-,CI1086-ND,482W101-40-CA-006,Cicoil,IDC RIBBON CABLE ASSEMBLY 6' 40C,10,0,"43.51000","0","1","-","Active","Flat Cable","40","0.025"" (0.64mm)","6.0' (1.83m)","30 AWG","-","Unshielded","Clear","0.026"" (0.66mm)","1.000"" (25.40mm)","-","300V","-65°C ~ 260°C","-","-"
//media.digikey.com/pdf/Data%20Sheets/CICOIL%20PDFs/Micro_IDC_Ribbon_Cable.pdf,-,CI1088-ND,482W101-50-CA-006,Cicoil,IDC RIBBON CABLE ASSEMBLY 6' 50C,8,0,"44.27000","0","1","-","Active","Flat Cable","50","0.025"" (0.64mm)","6.0' (1.83m)","30 AWG","-","Unshielded","Clear","0.026"" (0.66mm)","1.250"" (31.75mm)","-","300V","-65°C ~ 260°C","-","-"
//media.digikey.com/pdf/Data%20Sheets/CICOIL%20PDFs/Micro_IDC_Ribbon_Cable.pdf,//media.digikey.com/Photos/Cicoil/482W101-26-CA-012.jpg,CI1094-ND,482W101-20-CA-012,Cicoil,IDC RIBBON CABLE ASSMBLY 12' 20C,6,0,"45.33000","0","1","-","Active","Flat Cable","20","0.025"" (0.64mm)","12.0' (3.66m)","30 AWG","-","Unshielded","Clear","0.026"" (0.66mm)","0.500"" (12.70mm)","-","300V","-65°C ~ 260°C","-","-"
http://multimedia.3m.com/mws/media/22052O/3mtm-round-conductor-flat-cable-050in-3365-series-ts0080.pdf,//media.digikey.com/Renders/3M%20Renders/3365%5E14.jpg,3M157964-100-ND,3365/14SF 100,3M,CBL RIBN 14COND 0.050 GRAY 100',13,0,"45.70000","0","1","3365","Active","Flat Cable","14","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.700"" (17.78mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
http://multimedia.3m.com/mws/media/22059O/3mtm-color-coded-flat-cbl-05028-awg-pvc-3302-series-ts0123.pdf,//media.digikey.com/Photos/3M%20Photos/3302%5E09-300.jpg,3M157951-100-ND,3302/09 100,3M,CBL RIBN 9COND 0.050 MULTI 100',7,0,"49.04000","0","1","3302","Active","Flat Cable","9","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Multiple","0.042"" (1.07mm)","0.450"" (11.43mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 20462","Zippable"
http://multimedia.3m.com/mws/media/22052O/3mtm-round-conductor-flat-cable-050in-3365-series-ts0080.pdf,//media.digikey.com/Renders/3M%20Renders/3365%5E16.jpg,3M157945-100-ND,3365/16SF 100,3M,CBL RIBN 16COND 0.050 GRAY 100',10,0,"49.99000","0","1","3365","Active","Flat Cable","16","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.800"" (20.32mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
http://multimedia.3m.com/mws/media/22031O/3mtm-round-cond-flat-cable-050-stranded-3801-series-ts0063.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_3801.jpg,3M156838-300-ND,3801/04,3M,CBL RIBN 4COND 0.050 GRAY 300',16,0,"51.06000","0","1","3801","Active","Flat Cable","4","0.050"" (1.27mm)","300.0' (91.44m)","26 AWG","7 Strands / 34 AWG","Unshielded","Gray","0.039"" (0.99mm)","-","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
http://multimedia.3m.com/mws/media/22071O/3mtm-color-coded-flat-cbl-05026-awg-stranded-pvc-3811-ts0122.pdf,//media.digikey.com/Photos/3M%20Photos/3811%5E09%20300.JPG,3M157759-100-ND,3811/09 100,3M,CBL RIBN 9COND 0.050 MULTI 100',16,0,"51.97000","0","1","3811","Active","Flat Cable","9","0.050"" (1.27mm)","100.0' (30.48m)","26 AWG","7 Strands / 34 AWG","Unshielded","Multiple","0.042"" (1.07mm)","0.450"" (11.43mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 20462","Zippable"
http://multimedia.3m.com/mws/media/667945O/3mtm-round-conductor-flat-cable-hf365-series-ts2334.pdf,"//media.digikey.com/Photos/3M%20Photos/MFG_HF365,%20HF319.jpg",3M157933-100-ND,HF365/08 100,3M,CBL RIBN 8COND 0.050 GRAY 100',14,0,"53.83000","0","1","HF365","Active","Flat Cable","8","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.402"" (10.20mm)","Polyolefin (PO)","300V","-40°C ~ 105°C","UL Style 21682","Zippable"
http://multimedia.3m.com/mws/media/22312O/3mtm-round-conductor-flat-cable-3756-series-ts0508.pdf,-,3M157322-ND,3756/12 100,3M,CBL RIBN 12COND 0.025 GRAY 100',19,0,"54.43000","0","1","3756","Active","Flat Cable","12","0.025"" (0.64mm)","100.0' (30.48m)","30 AWG","7 Strands / 38 AWG","Unshielded","Gray","0.025"" (0.64mm)","0.300"" (7.62mm)","Thermoplastic Elastomer (TPE)","150V","-40°C ~ 105°C","UL Style 20297","-"
//media.digikey.com/pdf/Data%20Sheets/Amphenol%20PDFs/191-2801-1xx_RevJ_Dwg.pdf,//media.digikey.com/Photos/Amphenol%20Photos/191-2801-114.jpg,SS14G-100-ND,191-2801-114,Amphenol Spectra-Strip,CBL RIBN 14COND .050 GRAY 100',14,0,"54.78000","0","1","Spectra-Zip®","Active","Flat Cable","14","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.700"" (17.78mm)","Poly-Vinyl Chloride (PVC)","300V","-40°C ~ 105°C","UL Style 2651","Zippable"
http://multimedia.3m.com/mws/media/22068O/3mtm-twisted-pair-flat-cable-050-28awg-1700-series-ts0115.pdf,//media.digikey.com/photos/3M%20Photos/1700^10%20(100SF).jpg,3M158008-100-ND,1700/10 100,3M,CBL RIBN 10COND TWIST-PAIR 100',22,0,"55.98000","0","1","1700","Active","Flat Twisted Pair","10 (5 Pair Twisted)","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Multiple","0.080"" (2.03mm)","0.500"" (12.70mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 20462","-"
http://multimedia.3m.com/mws/media/22264O/3mtm-round-cond-flat-cable-1-0-mm-3625-series-ts0452.pdf,//media.digikey.com/photos/3M%20Photos/3625^14%20100MSF.JPG,3M158032-30-ND,3625/14 30M,3M,CBL RIBN 14COND 0.039 GRAY 30M,21,0,"56.04000","0","1","3625","Active","Flat Cable","14","0.039"" (1.00mm)","98.4' (30.00m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.551"" (14.00mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
http://multimedia.3m.com/mws/media/22031O/3mtm-round-cond-flat-cable-050-stranded-3801-series-ts0063.pdf,//media.digikey.com/Photos/3M%20Photos/3801%5E15.jpg,3M157923-100-ND,3801/15 100,3M,CBL RIBN 15COND 0.050 GRAY 100',33,0,"57.80000","0","1","3801","Active","Flat Cable","15","0.050"" (1.27mm)","100.0' (30.48m)","26 AWG","7 Strands / 34 AWG","Unshielded","Gray","0.039"" (0.99mm)","0.750"" (19.05mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
