Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Cable Type","Number of Conductors","Length - Coil Retracted","Length - Coil Extended","Length","Jacket Color","Wire Gauge","Conductor Strand","Jacket (Insulation) Material","Cable Width","Cable Height","Coil Diameter","Shielding"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,674/4BK038-ND,674/4 BK038,Alpha Wire,CABLE MOD COIL 4COND BLACK 20',0,0,"Active","0","0","Bulk","-","Active","Coil","4","4.00' (1.22m)","20' (6.10m)","-","Black","14 AWG","41/30","Rubber","-","-","2.055"" (52.20mm)","Unshielded"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,680/2BK038-ND,680/2 BK038,Alpha Wire,CABLE MOD COIL 2COND BLACK 10',0,0,"Active","0","0","Bulk","-","Active","Coil","2","2.00' (0.61m)","10' (3.05m)","-","Black","23 AWG","21/36","Neoprene","-","-","0.750"" (19.05mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,683/2BK038-ND,683/2 BK038,Alpha Wire,CABLE MOD COIL 5COND BLACK 10',0,0,"Active","0","0","Bulk","-","Active","Coil","5","2.00' (0.61m)","10' (3.05m)","-","Black","23 AWG","21/36","Neoprene","-","-","1.063"" (27.00mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,685/2BK038-ND,685/2 BK038,Alpha Wire,CABLE MOD COIL 7COND BLACK 10',0,0,"Active","0","0","Bulk","-","Active","Coil","7","2.00' (0.61m)","10' (3.05m)","-","Black","23 AWG","21/36","Neoprene","-","-","1.250"" (31.75mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,685/4BK038-ND,685/4 BK038,Alpha Wire,CABLE MOD COIL 7COND BLACK 20',0,0,"Active","0","0","Bulk","-","Active","Coil","7","4.00' (1.22m)","20' (6.10m)","-","Black","23 AWG","21/36","Neoprene","-","-","1.140"" (28.96mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,703/2RBK032-ND,703/2R BK032,Alpha Wire,CABLE MOD COIL 3COND BLACK 10',0,0,"Active","0","0","Bulk","-","Active","Coil","3","2.00' (0.61m)","10' (3.05m)","-","Black","23 AWG","21/36","Poly-Vinyl Chloride (PVC)","-","-","0.688"" (17.48mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,703/4RBK032-ND,703/4R BK032,Alpha Wire,CABLE MOD COIL 3COND BLACK 20',0,0,"Active","0","0","Bulk","-","Active","Coil","3","4.00' (1.22m)","20' (6.10m)","-","Black","23 AWG","21/36","Poly-Vinyl Chloride (PVC)","-","-","0.688"" (17.48mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,704/4RBK032-ND,704/4R BK032,Alpha Wire,CABLE MOD COIL 4COND BLACK 20',0,0,"Active","0","0","Bulk","-","Active","Coil","4","4.00' (1.22m)","20' (6.10m)","-","Black","23 AWG","21/36","Poly-Vinyl Chloride (PVC)","-","-","0.688"" (17.48mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,705/3RBK032-ND,705/3R BK032,Alpha Wire,CABLE MOD COIL 5COND BLACK 15',0,0,"Active","0","0","Bulk","-","Active","Coil","5","3.00' (0.91m)","15' (4.57m)","-","Black","23 AWG","21/36","Poly-Vinyl Chloride (PVC)","-","-","0.750"" (19.05mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,705/4RBK032-ND,705/4R BK032,Alpha Wire,CABLE MOD COIL 5COND BLACK 20',0,0,"Active","0","0","Bulk","-","Active","Coil","5","4.00' (1.22m)","20' (6.10m)","-","Black","23 AWG","21/36","Poly-Vinyl Chloride (PVC)","-","-","0.750"" (19.05mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,707/4RBK032-ND,707/4R BK032,Alpha Wire,CABLE MOD COIL 7COND BLACK 20',0,0,"Active","0","0","Bulk","-","Active","Coil","7","4.00' (1.22m)","20' (6.10m)","-","Black","23 AWG","21/36","Poly-Vinyl Chloride (PVC)","-","-","0.875"" (22.23mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,722/2RBK032-ND,722/2R BK032,Alpha Wire,CABLE MOD COIL 2COND BLACK 10',0,0,"Active","0","0","Bulk","-","Active","Coil","2","2.00' (0.61m)","10' (3.05m)","-","Black","23 AWG","21/36","Poly-Vinyl Chloride (PVC)","-","-","0.750"" (19.05mm)","Shielded"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,723/2RBK032-ND,723/2R BK032,Alpha Wire,CABLE MOD COIL 3COND BLACK 10',0,0,"Active","0","0","Bulk","-","Active","Coil","3","2.00' (0.61m)","10' (3.05m)","-","Black","23 AWG","21/36","Poly-Vinyl Chloride (PVC)","-","-","0.750"" (19.05mm)","Shielded"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,760/4BK038-ND,760/4 BK038,Alpha Wire,CABLE MOD COIL 3COND BLACK 20',0,0,"Active","0","0","Bulk","-","Active","Coil","3","4.00' (1.22m)","20' (6.10m)","-","Black","18 AWG","41/34","Rubber","-","-","1.000"" (25.40mm)","-"
-,-,H0083-100-ND,120-810-000,I.O. Interconnect,CABLE MOD FLAT 8COND SILVER 100',0,0,"Obsolete","0","1","Bulk","-","Obsolete","Straight","8","-","-","100' (30.5m)","Silver","26 AWG","7/34","Polypropylene (PP)","0.346"" (8.80mm)","0.098"" (2.50mm)","-","Unshielded"
-,-,H0042-500-ND,120-410-010,I.O. Interconnect,CABLE MOD FLAT 4COND BLACK 500',0,0,"Obsolete","0","1","Bulk","-","Obsolete","Straight","4","-","-","500' (152.40m)","Black","26 AWG","7/34","Polypropylene (PP)","0.189"" (4.80mm)","0.098"" (2.50mm)","-","Unshielded"
-,-,H0061-100-ND,120-610-020,I.O. Interconnect,CABLE MOD FLAT 6COND WHITE 100',0,0,"Obsolete","0","1","Bulk","-","Obsolete","Straight","6","-","-","100' (30.5m)","White","26 AWG","7/34","Polypropylene (PP)","0.267"" (6.80mm)","0.098"" (2.50mm)","-","Unshielded"
-,-,H0041-500-ND,120-410-020,I.O. Interconnect,CABLE MOD FLAT 4COND WHITE 500',0,0,"Obsolete","0","1","Bulk","-","Obsolete","Straight","4","-","-","500' (152.40m)","White","26 AWG","7/34","Polypropylene (PP)","0.189"" (4.80mm)","0.098"" (2.50mm)","-","Unshielded"
-,-,H0062-100-ND,120-610-010,I.O. Interconnect,CABLE MOD FLAT 6COND BLACK 100',0,0,"Obsolete","0","1","Bulk","-","Obsolete","Straight","6","-","-","100' (30.5m)","Black","26 AWG","7/34","Polypropylene (PP)","0.267"" (6.80mm)","0.098"" (2.50mm)","-","Unshielded"
-,-,H0041-1000-ND,120-410-020,I.O. Interconnect,CABLE MOD FLAT 4COND WHITE 1000',0,0,"Obsolete","0","1","Bulk","-","Obsolete","Straight","4","-","-","1000' (304.80m)","White","26 AWG","7/34","Polypropylene (PP)","0.189"" (4.80mm)","0.098"" (2.50mm)","-","Unshielded"
-,-,H0082-100-ND,120-810-010,I.O. Interconnect,CABLE MOD FLAT 8COND BLACK 100',0,0,"Obsolete","0","1","Bulk","-","Obsolete","Straight","8","-","-","100' (30.5m)","Black","26 AWG","7/34","Polypropylene (PP)","0.346"" (8.80mm)","0.098"" (2.50mm)","-","Unshielded"
-,-,H0063-100-ND,120-610-000,I.O. Interconnect,CABLE MOD FLAT 6COND SILVER 100',0,0,"Obsolete","0","1","Bulk","-","Obsolete","Straight","6","-","-","100' (30.5m)","Silver","26 AWG","7/34","Polypropylene (PP)","0.267"" (6.80mm)","0.098"" (2.50mm)","-","Unshielded"
-,-,H0081-100-ND,120-810-020,I.O. Interconnect,CABLE MOD FLAT 8COND WHITE 100',0,0,"Obsolete","0","1","Bulk","-","Obsolete","Straight","8","-","-","100' (30.5m)","White","26 AWG","7/34","Polypropylene (PP)","0.346"" (8.80mm)","0.098"" (2.50mm)","-","Unshielded"
-,-,H0042-1000-ND,120-410-010,I.O. Interconnect,CABLE MOD FLAT 4COND BLACK 1000',0,0,"Obsolete","0","1","Bulk","-","Obsolete","Straight","4","-","-","1000' (304.80m)","Black","26 AWG","7/34","Polypropylene (PP)","0.189"" (4.80mm)","0.098"" (2.50mm)","-","Unshielded"
-,-,H0083-500-ND,120-810-000,I.O. Interconnect,CABLE MOD FLAT 8COND SILVER 500',0,0,"Obsolete","0","1","Bulk","-","Obsolete","Straight","8","-","-","500' (152.40m)","Silver","26 AWG","7/34","Polypropylene (PP)","0.346"" (8.80mm)","0.098"" (2.50mm)","-","Unshielded"
-,-,H0082-500-ND,120-810-010,I.O. Interconnect,CABLE MOD FLAT 8COND BLACK 500',0,0,"Obsolete","0","1","Bulk","-","Obsolete","Straight","8","-","-","500' (152.40m)","Black","26 AWG","7/34","Polypropylene (PP)","0.346"" (8.80mm)","0.098"" (2.50mm)","-","Unshielded"
-,-,H0081-500-ND,120-810-020,I.O. Interconnect,CABLE MOD FLAT 8COND WHITE 500',0,0,"Obsolete","0","1","Bulk","-","Obsolete","Straight","8","-","-","500' (152.40m)","White","26 AWG","7/34","Polypropylene (PP)","0.346"" (8.80mm)","0.098"" (2.50mm)","-","Unshielded"
-,-,H0063-500-ND,120-610-000,I.O. Interconnect,CABLE MOD FLAT 6COND SILVER 500',0,0,"Obsolete","0","1","Bulk","-","Obsolete","Straight","6","-","-","500' (152.40m)","Silver","26 AWG","7/34","Polypropylene (PP)","0.267"" (6.80mm)","0.098"" (2.50mm)","-","Unshielded"
-,-,H0062-500-ND,120-610-010,I.O. Interconnect,CABLE MOD FLAT 6COND BLACK 500',0,0,"Obsolete","0","1","Bulk","-","Obsolete","Straight","6","-","-","500' (152.40m)","Black","26 AWG","7/34","Polypropylene (PP)","0.267"" (6.80mm)","0.098"" (2.50mm)","-","Unshielded"
-,-,H0061-500-ND,120-610-020,I.O. Interconnect,CABLE MOD FLAT 6COND WHITE 500',0,0,"Obsolete","0","1","Bulk","-","Obsolete","Straight","6","-","-","500' (152.40m)","White","26 AWG","7/34","Polypropylene (PP)","0.267"" (6.80mm)","0.098"" (2.50mm)","-","Unshielded"
-,-,H0043-1000-ND,120-410-000,I.O. Interconnect,CABLE MOD FLAT 4COND SLVR 1000',0,0,"Obsolete","0","1","Bulk","-","Obsolete","Straight","4","-","-","1000' (304.80m)","Silver","26 AWG","7/34","Polypropylene (PP)","0.189"" (4.80mm)","0.098"" (2.50mm)","-","Unshielded"
-,-,H0043-500-ND,120-410-000,I.O. Interconnect,CABLE MOD FLAT 4COND SILVER 500',0,0,"Obsolete","0","1","Bulk","-","Obsolete","Straight","4","-","-","500' (152.40m)","Silver","26 AWG","7/34","Polypropylene (PP)","0.189"" (4.80mm)","0.098"" (2.50mm)","-","Unshielded"
-,-,H0043-100-ND,120-410-000,I.O. Interconnect,CABLE MOD FLAT 4COND SILVER 100',0,0,"Obsolete","0","1","Bulk","-","Obsolete","Straight","4","-","-","100' (30.5m)","Silver","26 AWG","7/34","Polypropylene (PP)","0.189"" (4.80mm)","0.098"" (2.50mm)","-","Unshielded"
-,-,H0042-100-ND,120-410-010,I.O. Interconnect,CABLE MOD FLAT 4COND BLACK 100',0,0,"Obsolete","0","1","Bulk","-","Obsolete","Straight","4","-","-","100' (30.5m)","Black","26 AWG","7/34","Polypropylene (PP)","0.189"" (4.80mm)","0.098"" (2.50mm)","-","Unshielded"
-,-,H0041-100-ND,120-410-020,I.O. Interconnect,CABLE MOD FLAT 4COND WHITE 100',0,0,"Obsolete","0","1","Bulk","-","Obsolete","Straight","4","-","-","100' (30.5m)","White","26 AWG","7/34","Polypropylene (PP)","0.189"" (4.80mm)","0.098"" (2.50mm)","-","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/121-xxx-xxx%20.pdf,//media.digikey.com/photos/I.O.%20Interconnect%20Photos/121-410-011.JPG,H1042C-ND,121-410-011,I.O. Interconnect,CABLE MOD COIL 4COND BLACK 10',0,0,"Obsolete","0","1500","Bulk","-","Obsolete","Coil","4","2.50' (0.76m)","10' (3.05m)","-","Black","26 AWG","12/0.0047""","Polypropylene (PP)","0.189"" (4.80mm)","0.098"" (2.50mm)","0.551"" (14mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/120-xxx-xxx.pdf,-,H0041-2000-ND,120-410-020,I.O. Interconnect,CABLE MOD FLAT 4COND WHITE 2000',0,0,"Obsolete","0","24","Bulk","-","Obsolete","Straight","4","-","-","2000' (609.76m)","White","26 AWG","7/34","Polypropylene (PP)","0.189"" (4.80mm)","0.098"" (2.50mm)","-","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/120-xxx-xxx.pdf,-,H0042-2000-ND,120-410-010,I.O. Interconnect,CABLE MOD FLAT 4COND BLACK 2000',0,0,"Obsolete","0","24","Bulk","-","Obsolete","Straight","4","-","-","2000' (609.76m)","Black","26 AWG","7/34","Polypropylene (PP)","0.189"" (4.80mm)","0.098"" (2.50mm)","-","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/120-xxx-xxx.pdf,-,H0043-2000-ND,120-410-000,I.O. Interconnect,CABLE MOD FLAT 4COND SLVR 2000',0,0,"Obsolete","0","24","Bulk","-","Obsolete","Straight","4","-","-","2000' (609.76m)","Silver","26 AWG","7/34","Polypropylene (PP)","0.189"" (4.80mm)","0.098"" (2.50mm)","-","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/120-xxx-xxx.pdf,-,H0061-1000-ND,120-610-020,I.O. Interconnect,CABLE MOD FLAT 6COND WHITE 1000',0,0,"Obsolete","0","33","Bulk","-","Obsolete","Straight","6","-","-","1000' (304.80m)","White","26 AWG","7/34","Polypropylene (PP)","0.267"" (6.80mm)","0.098"" (2.50mm)","-","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/120-xxx-xxx.pdf,-,H0062-1000-ND,120-610-010,I.O. Interconnect,CABLE MOD FLAT 6COND BLACK 1000',0,0,"Obsolete","0","31","Bulk","-","Obsolete","Straight","6","-","-","1000' (304.80m)","Black","26 AWG","7/34","Polypropylene (PP)","0.267"" (6.80mm)","0.098"" (2.50mm)","-","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/120-xxx-xxx.pdf,-,H0063-1000-ND,120-610-000,I.O. Interconnect,CABLE MOD FLAT 6COND SLVR 1000',0,0,"Obsolete","0","31","Bulk","-","Obsolete","Straight","6","-","-","1000' (304.80m)","Silver","26 AWG","7/34","Polypropylene (PP)","0.267"" (6.80mm)","0.098"" (2.50mm)","-","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/120-xxx-xxx.pdf,-,H0081-1000-ND,120-810-020,I.O. Interconnect,CABLE MOD FLAT 8COND WHITE 1000',0,0,"Obsolete","0","23","Bulk","-","Obsolete","Straight","8","-","-","1000' (304.80m)","White","26 AWG","7/34","Polypropylene (PP)","0.346"" (8.80mm)","0.098"" (2.50mm)","-","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/120-xxx-xxx.pdf,-,H0082-1000-ND,120-810-010,I.O. Interconnect,CABLE MOD FLAT 8COND BLACK 1000',0,0,"Obsolete","0","23","Bulk","-","Obsolete","Straight","8","-","-","1000' (304.80m)","Black","26 AWG","7/34","Polypropylene (PP)","0.346"" (8.80mm)","0.098"" (2.50mm)","-","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/120-xxx-xxx.pdf,-,H0083-1000-ND,120-810-000,I.O. Interconnect,CABLE MOD FLAT 8COND SLVR 1000',0,0,"Obsolete","0","23","Bulk","-","Obsolete","Straight","8","-","-","1000' (304.80m)","Silver","26 AWG","7/34","Polypropylene (PP)","0.346"" (8.80mm)","0.098"" (2.50mm)","-","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/121-xxx-xxx%20.pdf,-,H0742C-ND,121-410-010,I.O. Interconnect,CABLE MOD COIL 4COND BLACK 7',0,0,"Obsolete","0","1500","Bulk","-","Obsolete","Coil","4","1.75' (0.53m)","7' (2.13m)","-","Black","26 AWG","12/0.0047""","Polypropylene (PP)","0.189"" (4.80mm)","0.098"" (2.50mm)","0.551"" (14mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/121-xxx-xxx%20.pdf,-,H0743C-ND,121-410-000,I.O. Interconnect,CABLE MOD COIL 4COND SILVER 7',0,0,"Obsolete","0","1500","Bulk","-","Obsolete","Coil","4","1.75' (0.53m)","7' (2.13m)","-","Silver","26 AWG","12/0.0047""","Polypropylene (PP)","0.189"" (4.80mm)","0.098"" (2.50mm)","0.551"" (14mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/121-xxx-xxx%20.pdf,-,H1442C-ND,121-410-012,I.O. Interconnect,CABLE MOD COIL 4COND BLACK 14',0,0,"Obsolete","0","1000","Bulk","-","Obsolete","Coil","4","2.83' (0.86m)","14' (4.27m)","14.0' (4.30m)","Black","26 AWG","12/0.0047""","Polypropylene (PP)","0.189"" (4.80mm)","0.098"" (2.50mm)","0.551"" (14mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/121-xxx-xxx%20.pdf,//media.digikey.com/photos/I.O.%20Interconnect%20Photos/121-410-021.jpg,H1041C-ND,121-410-021,I.O. Interconnect,CABLE MOD COIL 4COND WHITE 10',0,0,"Obsolete","0","1000","Bulk","-","Obsolete","Coil","4","2.50' (0.76m)","10' (3.05m)","-","White","26 AWG","12/0.0047""","Polypropylene (PP)","0.189"" (4.80mm)","0.098"" (2.50mm)","0.551"" (14mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/121-xxx-xxx%20.pdf,-,H1443C-ND,121-410-002,I.O. Interconnect,CABLE MOD COIL 4COND SILVER 14',0,0,"Obsolete","0","1000","Bulk","-","Obsolete","Coil","4","2.83' (0.86m)","14' (4.27m)","-","Silver","26 AWG","12/0.0047""","Polypropylene (PP)","0.189"" (4.80mm)","0.098"" (2.50mm)","0.551"" (14mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/121-xxx-xxx%20.pdf,-,H0761C-ND,121-610-020,I.O. Interconnect,CABLE MOD COIL 6COND WHITE 7',0,0,"Obsolete","0","2000","Bulk","-","Obsolete","Coil","6","2.00' (0.61m)","7' (2.13m)","-","White","26 AWG","12/0.0047""","Polypropylene (PP)","0.267"" (6.80mm)","0.098"" (2.50mm)","0.551"" (14mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/121-xxx-xxx%20.pdf,//media.digikey.com/photos/I.O.%20Interconnect%20Photos/121-610-010.JPG,H0762C-ND,121-610-010,I.O. Interconnect,CABLE MOD COIL 6COND BLACK 7',0,0,"Obsolete","0","2000","Bulk","-","Obsolete","Coil","6","2.00' (0.61m)","7' (2.13m)","-","Black","26 AWG","12/0.0047""","Polypropylene (PP)","0.267"" (6.80mm)","0.098"" (2.50mm)","0.551"" (14mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/121-xxx-xxx%20.pdf,//media.digikey.com/Photos/I.O.%20Interconnect%20Photos/121-610-001.jpg,H1063C-ND,121-610-001,I.O. Interconnect,CABLE MOD COIL 6COND SILVER 10',0,0,"Obsolete","0","1000","Bulk","-","Obsolete","Coil","6","2.67' (0.81m)","10' (3.05m)","-","Silver","26 AWG","12/0.0047""","Polypropylene (PP)","0.267"" (6.80mm)","0.098"" (2.50mm)","0.551"" (14mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/121-xxx-xxx%20.pdf,-,H1462C-ND,121-610-012,I.O. Interconnect,CABLE MOD COIL 6COND BLACK 14',0,0,"Obsolete","0","1000","Bulk","-","Obsolete","Coil","6","3.67' (1.12m)","14' (4.27m)","-","Black","26 AWG","12/0.0047""","Polypropylene (PP)","0.267"" (6.80mm)","0.098"" (2.50mm)","0.551"" (14mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/121-xxx-xxx%20.pdf,//media.digikey.com/Photos/I.O.%20Interconnect%20Photos/121-810-020.JPG,H0781C-ND,121-810-020,I.O. Interconnect,CABLE MOD COIL 8COND WHITE 7',0,0,"Obsolete","0","1000","Bulk","-","Obsolete","Coil","8","2.33' (0.71m)","7' (2.13m)","-","White","26 AWG","12/0.0047""","Polypropylene (PP)","0.346"" (8.80mm)","0.098"" (2.50mm)","0.748"" (19mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/121-xxx-xxx%20.pdf,//media.digikey.com/Photos/I.O.%20Interconnect%20Photos/121-810-020.JPG,H1081C-ND,121-810-021,I.O. Interconnect,CABLE MOD COIL 8COND WHITE 10',0,0,"Obsolete","0","1000","Bulk","-","Obsolete","Coil","8","3.50' (1.07m)","10' (3.05m)","-","White","26 AWG","12/0.0047""","Polypropylene (PP)","0.346"" (8.80mm)","0.098"" (2.50mm)","0.748"" (19mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/121-xxx-xxx%20.pdf,//media.digikey.com/Photos/I.O.%20Interconnect%20Photos/121-810-020.JPG,H1481C-ND,121-810-022,I.O. Interconnect,CABLE MOD COIL 8COND WHITE 14',0,0,"Obsolete","0","1000","Bulk","-","Obsolete","Coil","8","4.17' (1.27m)","14' (4.27m)","-","White","26 AWG","12/0.0047""","Polypropylene (PP)","0.346"" (8.80mm)","0.098"" (2.50mm)","0.748"" (19mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/121-xxx-xxx%20.pdf,-,H0542C-ND,121-410-013,I.O. Interconnect,CABLE MOD COIL 4COND BLACK 5',0,0,"Obsolete","0","2000","Bulk","-","Obsolete","Coil","4","1.42' (0.43m)","5' (1.52m)","-","Black","26 AWG","12/0.0047""","Polypropylene (PP)","0.189"" (4.80mm)","0.098"" (2.50mm)","0.551"" (14mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/121-xxx-xxx%20.pdf,//media.digikey.com/photos/I.O.%20Interconnect%20Photos/121-410-023.JPG,H0541C-ND,121-410-023,I.O. Interconnect,CABLE MOD COIL 4COND WHITE 5',0,0,"Obsolete","0","2000","Bulk","-","Obsolete","Coil","4","1.42' (0.43m)","5' (1.52m)","-","White","26 AWG","12/0.0047""","Polypropylene (PP)","0.189"" (4.80mm)","0.098"" (2.50mm)","0.551"" (14mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/121-xxx-xxx%20.pdf,-,H0561C-ND,121-610-023,I.O. Interconnect,CABLE MOD COIL 6COND WHITE 5',0,0,"Obsolete","0","1500","Bulk","-","Obsolete","Coil","6","1.50' (0.46m)","5' (1.52m)","-","White","26 AWG","12/0.0047""","Polypropylene (PP)","0.267"" (6.80mm)","0.098"" (2.50mm)","0.551"" (14mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/121-xxx-xxx%20.pdf,-,H0562C-ND,121-610-013,I.O. Interconnect,CABLE MOD COIL 6COND BLACK 5',0,0,"Obsolete","0","2000","Bulk","-","Obsolete","Coil","6","1.50' (0.46m)","5' (1.52m)","-","Black","26 AWG","12/0.0047""","Polypropylene (PP)","0.267"" (6.80mm)","0.098"" (2.50mm)","0.551"" (14mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/121-xxx-xxx%20.pdf,//media.digikey.com/Photos/I.O.%20Interconnect%20Photos/121-810-020.JPG,H0581C-ND,121-810-023,I.O. Interconnect,CABLE MOD COIL 8COND WHITE 5',0,0,"Obsolete","0","1000","Bulk","-","Obsolete","Coil","8","1.83' (0.56m)","5' (1.52m)","-","White","26 AWG","12/0.0047""","Polypropylene (PP)","0.346"" (8.80mm)","0.098"" (2.50mm)","0.748"" (19mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/121-xxx-xxx%20.pdf,-,H0582C-ND,121-810-013,I.O. Interconnect,CABLE MOD COIL 8COND BLACK 5',0,0,"Obsolete","0","1000","Bulk","-","Obsolete","Coil","8","1.83' (0.56m)","5' (1.52m)","-","Black","26 AWG","12/0.0047""","Polypropylene (PP)","0.346"" (8.80mm)","0.098"" (2.50mm)","0.748"" (19mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/121-xxx-xxx%20.pdf,//media.digikey.com/Photos/I.O.%20Interconnect%20Photos/GLF-121-810-003.JPG,H0583C-ND,121-810-003,I.O. Interconnect,CABLE MOD COIL 8COND SILVER 5',0,0,"Obsolete","0","1000","Bulk","-","Obsolete","Coil","8","1.83' (0.56m)","5' (1.52m)","-","Silver","26 AWG","12/0.0047""","Polypropylene (PP)","0.346"" (8.80mm)","0.098"" (2.50mm)","0.748"" (19mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/121-xxx-xxx%20.pdf,//media.digikey.com/Photos/I.O.%20Interconnect%20Photos/121-010-001.JPG,H07103C-ND,121-010-000,I.O. Interconnect,CABLE MOD COIL 10COND SILVER 7',0,0,"Obsolete","0","1000","Bulk","-","Obsolete","Coil","10","-","7' (2.13m)","-","Silver","26 AWG","12/0.0047""","Polypropylene (PP)","0.415"" (10.55mm)","0.098"" (2.50mm)","0.748"" (19mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/121-xxx-xxx%20.pdf,//media.digikey.com/Photos/I.O.%20Interconnect%20Photos/121-010-011.jpg,H07102C-ND,121-010-010,I.O. Interconnect,CABLE MOD COIL 10COND BLACK 7',0,0,"Obsolete","0","1000","Bulk","-","Obsolete","Coil","10","-","7' (2.13m)","-","Black","26 AWG","12/0.0047""","Polypropylene (PP)","0.415"" (10.55mm)","0.098"" (2.50mm)","0.748"" (19mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/121-xxx-xxx%20.pdf,//media.digikey.com/Photos/I.O.%20Interconnect%20Photos/121-010-000.JPG,H07101C-ND,121-010-020,I.O. Interconnect,CABLE MOD COIL 10COND WHITE 7',0,0,"Obsolete","0","1000","Bulk","-","Obsolete","Coil","10","-","7' (2.13m)","-","White","26 AWG","12/0.0047""","Polypropylene (PP)","0.415"" (10.55mm)","0.098"" (2.50mm)","0.748"" (19mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/121-xxx-xxx%20.pdf,//media.digikey.com/Photos/I.O.%20Interconnect%20Photos/121-010-001.JPG,H10103C-ND,121-010-001,I.O. Interconnect,CABLE MOD COIL 10COND SILVER 10',0,0,"Obsolete","0","1000","Bulk","-","Obsolete","Coil","10","-","10' (3.05m)","-","Silver","26 AWG","12/0.0047""","Polypropylene (PP)","0.415"" (10.55mm)","0.098"" (2.50mm)","0.748"" (19mm)","Unshielded"
