Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Cable Type","Number of Conductors","Wire Gauge","Conductor Strand","Conductor Material","Jacket (Insulation) Material","Jacket (Insulation) Diameter","Shield Type","Length","Jacket Color","Ratings","Features","Voltage","Operating Temperature","Usage","Jacket (Insulation) Thickness"
http://www.tensility.com/pdffiles/30-00368.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_30-00368.JPG,T1274-305-ND,30-00368,Tensility International Corp,CABLE 3COND 20AWG BLACK 305M,12,0,"417.70000","0","1","-","Active","Multi-Conductor","3","20 AWG","26/34","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.195"" (4.95mm)","-","1000.0' (304.8m)","Black","UL Style 2464","-","300V","80°C","-","0.0299"" (0.759mm)"
https://catalog.belden.com/techdata/EN/9947_techdata.pdf,//media.digikey.com/Photos/Belden/MFG_9947-060100.jpg,BEL1430-100-ND,9947 060100,Belden Inc.,CABLE 15COND 22AWG CHROME 100',21,0,"419.42000","0","1","-","Active","Multi-Conductor","15","22 AWG","7/30","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.340"" (8.64mm)","Foil, Braid","100.0' (30.5m)","Chrome","-","-","-","-30°C ~ 80°C","Computer","0.0350"" (0.889mm)"
http://www.alphawire.com/Home/Products/Cable/Xtra-Guard-Performance-Cable/Xtra-Guard-4/45153?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/45153-BK00x.jpg,45153BK005-100-ND,45153 BK005,Alpha Wire,CABLE 3 COND 20AWG BLACK 100',16,0,"419.42000","0","1","Xtra-Guard® 4","Active","Multi-Conductor","3","20 AWG","7/28","Copper, Tinned","Thermoplastic Elastomer (TPE)","0.273"" (6.93mm)","Foil, Braid","100.0' (30.5m)","Black","ISO 10993","Biological Compatibility, Drain Wire, Rip Cord","300V","-50°C ~ 125°C","-","0.0450"" (1.143mm)"
http://www.tensility.com/pdffiles/30-00350.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_30-00350.JPG,T1260-305-ND,30-00350,Tensility International Corp,CABLE 2COND 18AWG BLACK 305M,23,0,"424.46000","0","1","-","Active","Multi-Conductor","2","18 AWG","41/34","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.205"" (5.21mm)","-","1000.0' (304.8m)","Black","UL Style 2464","-","300V","80°C","-","0.0299"" (0.759mm)"
http://general-cable.dcatalog.com/v/Electronics/#page=72,//media.digikey.com/photos/General%20Cable%20Photos/c0742a.21.10.JPG,W504-1000-ND,C0762A.41.10,General Cable/Carol Brand,CABLE 4COND 22AWG GRY SHLD 1000',21,77000,"428.04000","0","1","-","Active","Multi-Conductor","4","22 AWG","7/30","Copper, Annealed Tinned","Poly-Vinyl Chloride (PVC)","0.190"" (4.83mm)","Foil","1000.0' (304.8m)","Gray","ASTM B-33","Drain Wire","300V","-20°C ~ 80°C","Computer","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Xtra-Guard-Performance-Cable/Xtra-Guard-4/45484?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/45484-BK00x.jpg,45484BK005-ND,45484 BK005,Alpha Wire,CABLE 4 PAIR 22AWG BLACK 100',19,0,"429.22000","0","1","Xtra-Guard® 4","Active","Multi-Pair","8 (4 Pair Twisted)","22 AWG","7/30","Copper, Tinned","Thermoplastic Elastomer (TPE)","0.344"" (8.74mm)","Foil","100.0' (30.5m)","Black","ISO 10993","Biological Compatibility, Drain Wire, Rip Cord","300V","-50°C ~ 125°C","-","0.0450"" (1.143mm)"
http://www.tensility.com/pdffiles/30-00386.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_30-00386.JPG,T1286-305-ND,30-00386,Tensility International Corp,CABLE 4COND 22AWG BLACK 305M,14,0,"431.17000","0","1","-","Active","Multi-Conductor","4","22 AWG","17/34","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.191"" (4.85mm)","-","1000.0' (304.8m)","Black","UL Style 2464","-","300V","80°C","-","0.0299"" (0.759mm)"
http://general-cable.dcatalog.com/v/Electronics/#page=72,//media.digikey.com/Photos/General%20Cable%20Photos/C0763A.jpg,W506-1000-ND,C0763A.41.10,General Cable/Carol Brand,CABLE 6COND 22AWG GRY SHLD 1000',20,102000,"432.37000","0","1","-","Active","Multi-Conductor","6","22 AWG","7/30","Copper, Annealed Tinned","Poly-Vinyl Chloride (PVC)","0.219"" (5.56mm)","Foil","1000.0' (304.8m)","Gray","ASTM B-33","Drain Wire","300V","-20°C ~ 80°C","Computer","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Xtra-Guard-Performance-Cable/Xtra-Guard-4/45058?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/45058-BK00x.jpg,45058BK005-ND,45058 BK005,Alpha Wire,CABLE 8 COND 20AWG BLACK 100',4,0,"435.74000","0","1","Xtra-Guard® 4","Active","Multi-Conductor","8","20 AWG","7/28","Copper, Tinned","Thermoplastic Elastomer (TPE)","0.328"" (8.33mm)","-","100.0' (30.5m)","Black","ISO 10993","Biological Compatibility, Rip Cord","300V","-50°C ~ 125°C","-","0.0450"" (1.143mm)"
http://www.alphawire.com/Home/Products/Cable/Xtra-Guard-Performance-Cable/Xtra-Guard-2/25468?device=pdf,-,25468BK005-100-ND,25468 BK005,Alpha Wire,CABLE 8COND 20AWG BLK SHLD 100',8,7,"437.72000","0","1","Xtra-Guard® 2","Active","Multi-Conductor","8","20 AWG","7/28","Copper, Tinned","Polyurethane (PU)","0.306"" (7.77mm)","Foil","100.0' (30.5m)","Black","ISO 10993, UL Style 20668","Biological Compatibility, Drain Wire, Rip Cord","300V","-30°C ~ 90°C","-","0.0320"" (0.813mm)"
http://www.tensility.com/pdffiles/30-00683.pdf ,//media.digikey.com/photos/Tensility%20Intl/MFG_30-006_Blk.jpg,T1331-305-ND,30-00683,Tensility International Corp,CABLE 2COND 18AWG BLACK 305M,3,0,"440.60000","0","1","-","Active","Multi-Conductor","2","18 AWG","34/41","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.205"" (5.21mm)","-","1000.0' (304.8m)","Black","UL Style 2464","-","300V","80°C","-","0.0299"" (0.759mm)"
http://www.alphawire.com/Home/Products/Cable/Xtra-Guard-Performance-Cable/Xtra-Guard-4/45064?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/45064-BK00x.jpg,45064BK005-ND,45064 BK005,Alpha Wire,CABLE 4 COND 18AWG BLACK 100',6,0,"441.86000","0","1","Xtra-Guard® 4","Active","Multi-Conductor","4","18 AWG","16/30","Copper, Tinned","Thermoplastic Elastomer (TPE)","0.285"" (7.24mm)","-","100.0' (30.5m)","Black","ISO 10993","Biological Compatibility, Rip Cord","300V","-50°C ~ 125°C","-","0.0450"" (1.143mm)"
http://www.tensility.com/pdffiles/30-00383.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_30-00383.JPG,T1284-305-ND,30-00383,Tensility International Corp,CABLE 4COND 20AWG BLACK 305M,11,0,"443.15000","0","1","-","Active","Multi-Conductor","4","20 AWG","26/34","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.209"" (5.31mm)","-","1000.0' (304.8m)","Black","UL Style 2464","-","300V","80°C","-","0.0299"" (0.759mm)"
http://www.alphawire.com/Home/Products/Cable/Xtra-Guard-Performance-Cable/Xtra-Guard-4/45363?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/45363-BK005.jpg,45363BK005-ND,45363 BK005,Alpha Wire,CABLE 3 COND 16AWG BLACK 100',17,0,"448.80000","0","1","Xtra-Guard® 4","Active","Multi-Conductor","3","16 AWG","19/0.0117""","Copper, Tinned","Thermoplastic Elastomer (TPE)","0.294"" (7.47mm)","Foil","100.0' (30.5m)","Black","ISO 10993","Biological Compatibility, Drain Wire, Rip Cord","300V","-50°C ~ 125°C","-","0.0450"" (1.143mm)"
http://www.tensility.com/pdffiles/30-00365.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_30-00365.JPG,T1272-305-ND,30-00365,Tensility International Corp,CABLE 3COND 18AWG BLACK 305M,13,0,"449.16000","0","1","-","Active","Multi-Conductor","3","18 AWG","41/34","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.216"" (5.49mm)","-","1000.0' (304.8m)","Black","UL Style 2464","-","300V","80°C","-","0.0299"" (0.759mm)"
http://www.alphawire.com/Home/Products/Cable/Xtra-Guard-Performance-Cable/Xtra-Guard-2/25164?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/25164-BK005.jpg,25164BK005-ND,25164 BK005,Alpha Wire,CABLE 4COND 18AWG BLK SHLD 100',11,0,"450.34000","0","1","Xtra-Guard® 2","Active","Multi-Conductor","4","18 AWG","16/30","Copper, Tinned","Polyurethane (PU)","0.287"" (7.29mm)","Foil, Braid","100.0' (30.5m)","Black","ISO 10993, UL Style 20668","Biological Compatibility, Drain Wire, Rip Cord","300V","-30°C ~ 90°C","-","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Xtra-Guard-Performance-Cable/Xtra-Guard-Flex/86506CY?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/86506CY%20SL005.JPG,86506CYSL005-ND,86506CY SL005,Alpha Wire,MULTI-PAIR 12COND 26AWG 100',7,0,"451.50000","0","1","Xtra-Guard® Flex","Active","Multi-Pair","12 (6 Pair Twisted)","26 AWG","7/34","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.313"" (7.95mm)","Foil, Braid","100.0' (30.5m)","Slate","ISO 10993, UL Style 2661","Biological Compatibility, Drain Wire","300V","-","-","0.0400"" (1.016mm)"
http://general-cable.dcatalog.com/v/Electronics/#page=72,//media.digikey.com/Photos/General%20Cable%20Photos/C0744A.jpg,W408-1000-ND,C0744A.41.10,General Cable/Carol Brand,CABLE 8COND 24AWG GRY SHLD 1000',7,30886,"451.57000","0","1","-","Active","Multi-Conductor","8","24 AWG","7/32","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.215"" (5.46mm)","Foil","1000.0' (304.8m)","Gray","-","Drain Wire","300V","-20°C ~ 80°C","Computer","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/M5402?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/12x9%5E20C-SL005.jpg,M5402SL005-ND,M5402 SL005,Alpha Wire,CABLE 20COND 18AWG SHLD 100',23,0,"456.88000","0","1","-","Active","Multi-Conductor","20","18 AWG","16/30","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.507"" (12.88mm)","Foil, Braid","100.0' (30.5m)","Slate","UL Style 2464","Drain Wire, Rip Cord","300V","-20°C ~ 80°C","-","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Xtra-Guard-Performance-Cable/Xtra-Guard-2/25106?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/25106-BK005.jpg,25106BK005-ND,25106 BK005,Alpha Wire,CABLE 6COND 22AWG BLK SHLD 100',15,0,"461.49000","0","1","Xtra-Guard® 2","Active","Multi-Conductor","6","22 AWG","7/30","Copper, Tinned","Polyurethane (PU)","0.247"" (6.27mm)","Foil, Braid","100.0' (30.5m)","Black","ISO 10993, UL Style 20668","Biological Compatibility, Drain Wire, Rip Cord","300V","-30°C ~ 90°C","-","0.0320"" (0.813mm)"
http://www.tensility.com/pdffiles/30-00007.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_30-00007.JPG,T1242-305-ND,30-00007,Tensility International Corp,CABLE 2COND 18AWG BLACK 305M,10,0,"467.10000","0","1","-","Active","Multi-Conductor","2","18 AWG","41/34","Copper, Bare","Poly-Vinyl Chloride (PVC)","0.174"" (4.42mm)","-","1000.0' (304.8m)","Black","UL Style 2468","-","300V","-10°C ~ 80°C","Audio-Video, Home","0.0150"" (0.381mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Ethernet-Cable/74004?device=pdf,-,A74004B-500-ND,74004 BK002,Alpha Wire,26AWG CAT7 4PAIR MOD FLEX 500',14,0,"467.31000","0","1","-","Active","Multi-Pair, Cat7","8 (4 Pair Twisted)","26 AWG","7/34","Copper, Bare","Thermoplastic Polyurethane (TPU)","0.268"" (6.81mm)","Foil, Braid","500.0' (152.4m)","Black","-","Oil Resistant, Ripcord","300V","-40°C ~ 80°C","Industrial, Network","0.0280"" (0.711mm)"
http://www.alphawire.com/Home/Products/Cable/Xtra-Guard-Performance-Cable/Xtra-Guard-2/25066?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/25066-BK005.jpg,25066BK005-ND,25066 BK005,Alpha Wire,CABLE 6COND 18AWG BLACK 100',20,0,"467.42000","0","1","Xtra-Guard® 2","Active","Multi-Conductor","6","18 AWG","16/30","Copper, Tinned","Polyurethane (PU)","0.307"" (7.80mm)","-","100.0' (30.5m)","Black","ISO 10993, UL Style 20668","Biological Compatibility, Rip Cord","300V","-30°C ~ 90°C","-","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Xtra-Guard-Performance-Cable/Xtra-Guard-4/45291?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/45291-BK00x.jpg,45291BK005-ND,45291 BK005,Alpha Wire,CABLE 2 COND 20AWG BLACK 100',22,4,"469.00000","0","1","Xtra-Guard® 4","Active","Multi-Conductor","2 (1 Pair Twisted)","20 AWG","7/28","Copper, Tinned","Thermoplastic Elastomer (TPE)","0.262"" (6.65mm)","Foil, Braid","100.0' (30.5m)","Black","ISO 10993","Biological Compatibility, Drain Wire, Rip Cord","300V","-50°C ~ 125°C","-","0.0450"" (1.143mm)"
http://multimedia.3m.com/mws/media/22505O/3mtm-round-shielded-jckd-disc-wire-cable-3644x-series-ts0826.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_3644B%20Series.jpg,MB50T-100-ND,3644B/50 100SF,3M,MULTI-PAIR 50COND 28AWG 100',17,0,"470.78000","0","1","3644X","Active","Multi-Pair","50 (25 Pair Twisted)","28 AWG","7/36","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.320"" (8.13mm)","Foil, Braid","100.0' (30.5m)","Beige","-","-","150V","-","Communication, Computer, Control","0.0260"" (0.660mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/2219_12C?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/2219%5E12C-SL00x.jpg,A2219/12C-100-ND,2219/12C SL005,Alpha Wire,CABLE 12PAIR 22AWG SHLD 100',10,48,"470.99000","0","1","-","Active","Multi-Pair","24 (12 Pair Twisted)","22 AWG","7/30","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.415"" (10.54mm)","Foil","100.0' (30.5m)","Slate","-","Drain Wire","150V","-20°C ~ 80°C","Communication, Control","0.0350"" (0.889mm)"
http://www.tensility.com/pdffiles/30-00680.pdf ,//media.digikey.com/photos/Tensility%20Intl/MFG_30-006_Blk.jpg,T1330-305-ND,30-00680,Tensility International Corp,CABLE 2COND 16AWG BLACK 305M,15,0,"477.30000","0","1","-","Active","Multi-Conductor","2","16 AWG","65/0.0063""","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.236"" (5.99mm)","-","1000.0' (304.8m)","Black","UL Style 2464","-","300V","80°C","-","0.0299"" (0.759mm)"
https://catalog.belden.com/techdata/EN/83318E_techdata.pdf,//media.digikey.com/Photos/Belden/MFG_9954.jpg,BEL1500-100-ND,83318E 009100,Belden Inc.,CABLE 2 COND 24AWG SHLD 100',14,0,"483.09000","0","1","-","Active","Multi-Conductor","2","24 AWG","19/36","Copper, Silver Coated","Tetrafluoroethylene (TFE)","0.131"" (3.33mm)","Braid","100.0' (30.5m)","White","-","-","-","-65°C ~ 200°C","-","0.0110"" (0.279mm)"
http://www.alphawire.com/Home/Products/Cable/Xtra-Guard-Performance-Cable/Xtra-Guard-Industrial-Ethernet/76020?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/MFG_XGIE--.jpg,A76020B-500-ND,76020 BK002,Alpha Wire,XGIE 4PR SOLID BLACK 500',25,0,"484.56000","0","1","Xtra-Guard®","Active","Multi-Pair, Cat5e","8 (4 Pair Twisted)","24 AWG","7/32","Copper, Bare","Thermoplastic Elastomer (TPE)","0.247"" (6.27mm)","-","500.0' (152.4m)","Black","ISO 10993","Biological Compatibility, Rip Cord","300V","-50°C ~ 75°C","-","0.0350"" (0.889mm)"
http://general-cable.dcatalog.com/v/Electronics/?#page=14,//media.digikey.com/Photos/General%20Cable%20Photos/C4065A.12.10.jpg,W126-1000-ND,C4065A.41.10,General Cable/Carol Brand,CABLE 8COND 22AWG GRAY 1000',17,39000,"490.00000","0","1","-","Active","Multi-Conductor","8","22 AWG","7/30","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.234"" (5.94mm)","-","1000.0' (304.8m)","Gray","-","-","300V","-20°C ~ 80°C","Communication, Control","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Xtra-Guard-Performance-Cable/Xtra-Guard-Flex/86608CY?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/86608CY%20SL005.JPG,86608CYSL005-ND,86608CY SL005,Alpha Wire,MULTI-PAIR 16COND 24AWG 100',7,0,"499.57000","0","1","Xtra-Guard® Flex","Active","Multi-Pair","16 (8 Pair Twisted)","24 AWG","10/34","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.385"" (9.78mm)","Foil, Braid","100.0' (30.5m)","Slate","ISO 10993, UL Style 2661","Biological Compatibility, Drain Wire","300V","-","-","0.0400"" (1.016mm)"
https://catalog.belden.com/techdata/EN/83317E_techdata.pdf,//media.digikey.com/Photos/Belden/MFG_9954.jpg,BEL1499-100-ND,83317E 009100,Belden Inc.,CABLE 2 COND 26AWG SHLD 100',22,0,"502.59000","0","1","-","Active","Multi-Conductor","2","26 AWG","7/34","Copper, Silver Coated","Tetrafluoroethylene (TFE)","0.121"" (3.07mm)","Braid","100.0' (30.5m)","White","-","-","-","-65°C ~ 200°C","-","0.0110"" (0.279mm)"
http://www.alphawire.com/Home/Products/Cable/Xtra-Guard-Performance-Cable/Xtra-Guard-4/45123?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/45123-BK00x.jpg,45123BK005-ND,45123 BK005,Alpha Wire,CABLE 3 PAIR 22AWG BLACK 100',5,0,"532.03000","0","1","Xtra-Guard® 4","Active","Multi-Pair","6 (3 Pair Twisted)","22 AWG","7/30","Copper, Tinned","Thermoplastic Elastomer (TPE)","0.341"" (8.66mm)","Foil, Braid","100.0' (30.5m)","Black","ISO 10993","Biological Compatibility, Drain Wire, Rip Cord","300V","-50°C ~ 125°C","-","0.0450"" (1.143mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Cords-and-Cordsets/1943_3?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/1942%5E3-BK003.jpg,1943/3BK003-ND,1943/3 BK003,Alpha Wire,CABLE 3COND 14AWG BLACK 250',4,0,"533.02000","0","1","-","Active","Multi-Conductor","3","14 AWG","41/30","Copper, Bare","Poly-Vinyl Chloride (PVC)","0.368"" (9.35mm)","-","250.0' (76.2m)","Black","-","Drain Wire","300V","-30°C ~ 105°C","-","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Cords-and-Cordsets/1941_3F?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/1941%5E3F-BK003.jpg,A1941/3FB-250-ND,1941/3F BK003,Alpha Wire,CABLE 3COND 18AWG BLK SHLD 250',9,12,"534.50000","0","1","-","Active","Multi-Conductor","3","18 AWG","41/34","Copper, Bare","Poly-Vinyl Chloride (PVC)","0.314"" (7.98mm)","Foil","250.0' (76.2m)","Black","-","Drain Wire","300V","-30°C ~ 105°C","-","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/3470_15C?device=pdf,//media.digikey.com/photos/Alpha%20Wire%20Photos/3470^15C%20SL005.JPG,A3470/15C-100-ND,3470/15C SL005,Alpha Wire,CABLE 15COND 28AWG SHLD 100',10,0,"542.74000","0","1","-","Active","Multi-Conductor","15","28 AWG","7/36","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.267"" (6.78mm)","Foil, Braid","100.0' (30.5m)","Slate","-","Drain Wire","300V","-20°C ~ 80°C","Communication, Control","0.0350"" (0.889mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/1892C?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/1897C%20SL002.JPG,1892CSL005-ND,1892C SL005,Alpha Wire,CABLE 2COND 12AWG SLATE 100',10,7,"549.92000","0","1","-","Active","Multi-Conductor","2","12 AWG","65/30","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.312"" (7.92mm)","-","100.0' (30.5m)","Slate","-","-","300V","-20°C ~ 80°C","Communication, Control","0.0230"" (0.584mm)"
http://www.alphawire.com/Home/Products/Cable/Xtra-Guard-Performance-Cable/Xtra-Guard-2/25276?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/25276-BK005.jpg,25276BK005-ND,25276 BK005,Alpha Wire,MULTI-PAIR 12C 24AWG BLK 100',19,0,"577.09000","0","1","Xtra-Guard® 2","Active","Multi-Pair","12 (6 Pair Twisted)","24 AWG","7/32","Copper, Tinned","Polyurethane (PU)","0.314"" (7.98mm)","Foil, Braid","100.0' (30.5m)","Black","ISO 10993, UL Style 20668","Biological Compatibility, Drain Wire, Rip Cord","300V","-30°C ~ 90°C","-","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Xtra-Guard-Performance-Cable/Xtra-Guard-4/45172?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/45172-BK00x.jpg,45172BK005-ND,45172 BK005,Alpha Wire,CABLE 2 COND 16AWG BLACK 100',7,8,"587.52000","0","1","Xtra-Guard® 4","Active","Multi-Conductor","2","16 AWG","19/0.0117""","Copper, Tinned","Thermoplastic Elastomer (TPE)","0.304"" (7.72mm)","Foil, Braid","100.0' (30.5m)","Black","ISO 10993","Biological Compatibility, Drain Wire, Rip Cord","300V","-50°C ~ 125°C","-","0.0450"" (1.143mm)"
https://b2b.harting.com/files/8adrig_Kat6A_PUR_gb.pdf,//media.digikey.com/Photos/Harting/09456000532.jpg,1195-4849-ND,09456000600,HARTING,CABLE CAT6A 8COND 26AWG 328.1',2,0,"589.98000","0","1","-","Active","Multi-Pair, Cat6a","8 (4 Pair Twisted)","26 AWG","7/26","-","Polyurethane (PU)","0.272"" (6.91mm)","Foil, Braid","328.1' (100.0m)","Yellow","-","-","-","-40°C ~ 80°C","Industrial Environments - IP65","-"
https://catalog.belden.com/techdata/EN/8723_techdata.pdf,//media.digikey.com/Photos/Belden/MFG_8723-06.jpg,BEL1373-1000-ND,8723 0601000,Belden Inc.,MULTI-PAIR 4COND 22AWG 1000',17,0,"622.33000","0","1","-","Active","Multi-Pair","4 (2 Pair Twisted)","22 AWG","7/30","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.160"" (4.06mm)","Foil","1000.0' (304.8m)","Chrome","-","Drain Wire","-","-20°C ~ 75°C","-","0.0200"" (0.508mm)"
http://general-cable.dcatalog.com/v/Electronics/#page=72,//media.digikey.com/Photos/General%20Cable%20Photos/C0783A.xx.10.jpg,C0783A-1000-ND,C0783A.41.10,General Cable/Carol Brand,CABLE 6COND 20AWG GRY SHLD 1000',7,68000,"624.51000","0","1","-","Active","Multi-Conductor","6","20 AWG","7/28","Copper, Annealed Tinned","Poly-Vinyl Chloride (PVC)","0.276"" (7.01mm)","Foil","1000.0' (304.8m)","Gray","ASTM B-33","Drain Wire","300V","-20°C ~ 80°C","Computer","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Xtra-Guard-Performance-Cable/Xtra-Guard-4/45124?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/45124-BK00x.jpg,45124BK005-ND,45124 BK005,Alpha Wire,CABLE 4 PAIR 22AWG BLACK 100',11,0,"625.06000","0","1","Xtra-Guard® 4","Active","Multi-Pair","8 (4 Pair Twisted)","22 AWG","7/30","Copper, Tinned","Thermoplastic Elastomer (TPE)","0.368"" (9.35mm)","Foil, Braid","100.0' (30.5m)","Black","ISO 10993","Biological Compatibility, Drain Wire, Rip Cord","300V","-50°C ~ 125°C","-","0.0450"" (1.143mm)"
http://general-cable.dcatalog.com/v/Electronics/#page=72,//media.digikey.com/photos/General%20Cable%20Photos/c0764a.18.10.JPG,W508-1000-ND,C0764A.41.10,General Cable/Carol Brand,CABLE 8COND 22AWG GRY SHLD 1000',6,45000,"626.45000","0","1","-","Active","Multi-Conductor","8","22 AWG","7/30","Copper, Annealed Tinned","Poly-Vinyl Chloride (PVC)","0.235"" (5.97mm)","Foil","1000.0' (304.8m)","Gray","ASTM B-33","Drain Wire","300V","-20°C ~ 80°C","Computer","0.0320"" (0.813mm)"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=15,//media.digikey.com/photos/General%20Cable%20Photos/C2420A.41.10.jpg,C2420-1000-ND,C2420A.41.10,General Cable/Carol Brand,CABLE 5COND 18AWG GRAY 1000',11,25000,"634.14000","0","1","-","Active","Multi-Conductor","5","18 AWG","16/30","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.280"" (7.11mm)","-","1000.0' (304.8m)","Gray","-","-","300V","-20°C ~ 80°C","Communication, Control","0.0320"" (0.813mm)"
//media.digikey.com/pdf/Data%20Sheets/General%20Cable%20PDFs/C1302.41.01.pdf,//media.digikey.com/Photos/General%20Cable%20Photos/C1302.JPG,C1302-1000-ND,C1302.41.01,General Cable/Carol Brand,CABLE MIC 2COND 20AWG SHLD 1000',18,36000,"648.05000","0","1","-","Active","Microphone","2","20 AWG","26/34","Copper, Tinned","Rubber","0.270"" (6.86mm)","Braid","1000.0' (304.8m)","Black","-","-","300V","-20°C ~ 60°C","Audio-Video, Home","0.0350"" (0.889mm)"
http://general-cable.dcatalog.com/v/Electronics/?#page=14,//media.digikey.com/Photos/General%20Cable%20Photos/C4071A.xx.10.jpg,W128-1000-ND,C4071A.41.10,General Cable/Carol Brand,CABLE 10COND 22AWG GRAY 1000',13,56000,"653.34000","0","1","-","Active","Multi-Conductor","10","22 AWG","7/30","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.268"" (6.81mm)","-","1000.0' (304.8m)","Gray","-","-","300V","-20°C ~ 80°C","Communication, Control","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Xtra-Guard-Performance-Cable/Xtra-Guard-1/5108C?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/5108C-SL005.jpg,A5108C-100-ND,5108C SL005,Alpha Wire,CABLE 8COND 22AWG SHLD 100',8,14,"655.23000","0","1","Xtra-Guard® 1","Active","Multi-Conductor","8","22 AWG","7/30","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.263"" (6.68mm)","Foil, Braid","100.0' (30.5m)","Slate","ISO 10993, UL Style 2464","Biological Compatibility, Drain Wire, Rip Cord","300V","-35°C ~ 105°C","Communication, Control","0.0320"" (0.813mm)"
