Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Filament Material","Color","Filament Diameter","Weight","Tensile Strength","Flex Strength","Density","Operating Temperature","Features"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABSxxBK1.jpg,473-1273-ND,ABS17BK1,MG Chemicals,FILAMENT BLACK ABS 0.07"" 1KG,46,0,"25.25000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Black","0.070"" (1.75mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABSxxWH1.jpg,473-1277-ND,ABS17WH1,MG Chemicals,FILAMENT WHITE ABS 0.07"" 1KG,23,0,"25.25000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","White","0.070"" (1.75mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLAxxBK1.jpg,473-1279-ND,PLA17BK1,MG Chemicals,FILAMENT BLACK PLA 0.07"" 1KG,31,0,"27.49000","0","1","-","Active","PLA (Polylactide)","Black","0.070"" (1.75mm)","2.205 lb (1.00kg)","100N/mm²","-","1.24g/cm³","210°C ~ 220°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLAxxGY1.jpg,473-1282-ND,PLA17GY1,MG Chemicals,FILAMENT GRAY PLA 0.07"" 1KG,17,0,"27.49000","0","1","-","Active","PLA (Polylactide)","Gray","0.070"" (1.75mm)","2.205 lb (1.00kg)","100N/mm²","-","1.24g/cm³","210°C ~ 220°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLAxxTL1.jpg,473-1434-ND,PLA17TL1,MG Chemicals,FILAMENT TRANS PLA 0.07"" 1KG,16,0,"27.49000","0","1","-","Active","PLA (Polylactide)","Translucent","0.070"" (1.75mm)","2.205 lb (1.00kg)","100N/mm²","-","1.24g/cm³","210°C ~ 220°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLAxxWH1.jpg,473-1452-ND,PLA17WH1,MG Chemicals,FILAMENT WHITE PLA 0.07"" 1KG,8,0,"27.49000","0","1","-","Active","PLA (Polylactide)","White","0.070"" (1.75mm)","2.205 lb (1.00kg)","100N/mm²","-","1.24g/cm³","210°C ~ 220°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLAxxOR1.jpg,473-1284-ND,PLA17OR1,MG Chemicals,FILAMENT ORANGE PLA 0.07"" 1KG,8,0,"27.49000","0","1","-","Active","PLA (Polylactide)","Orange","0.070"" (1.75mm)","2.205 lb (1.00kg)","100N/mm²","-","1.24g/cm³","210°C ~ 220°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filament-petg.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PETGxxBK1.jpg,473-1288-ND,PETG17BK1,MG Chemicals,FILAMENT BLACK PETG 0.07"" 1KG,6,0,"28.31000","0","1","-","Active","PETG (Polyethylene Terephthalate Glycol-modified)","Black","0.070"" (1.75mm)","2.205 lb (1.00kg)","50N/mm²","800N/mm²","1.27g/cm³","210°C ~ 240°C","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/PolyLite_PLA_Web.pdf,//media.digikey.com/Photos/LulzBot/MFG_TrueWhite.JPG,1942-1077-ND,RM-PL0128,LulzBot,FILAMENT WHITE PLA 0.112"" 1KG,19,0,"39.08000","0","1","PolyLite™","Active","PLA (Polylactide)","White","0.112"" (2.85mm)","2.205 lb (1.00kg)","-","-","-","205°C","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/PolyLite_PLA_Web.pdf,//media.digikey.com/Photos/LulzBot/MFG_RM-NY0015.JPG,1942-1070-ND,RM-PL0121,LulzBot,FILAMENT BLACK PLA 0.112"" 1KG,11,0,"39.08000","0","1","PolyLite™","Active","PLA (Polylactide)","Black","0.112"" (2.85mm)","2.205 lb (1.00kg)","-","-","-","205°C","-"
https://www.lulzbot.com/sites/default/files/AmphoraAM3300-TDS.pdf,//media.digikey.com/Photos/LulzBot/MFG_RM-MS0017.JPG,1942-1041-ND,RM-MS0017,LulzBot,FILAMENT BLACK TPC 750G,9,0,"40.56000","0","1","nGen Eastman Amphora™ AM3300","Active","TPC (Thermoplastic Copolyester)","Black","-","1.653 lb (750.0g)","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/Conductive_PLA_3mm_Web.pdf,//media.digikey.com/Photos/LulzBot/MFG_RM-PL0100.jpg,1942-1058-ND,RM-PL0100,LulzBot,FILAMENT BLACK PLA 0.112"" 500G,8,0,"52.00000","0","1","Proto-Pasta","Active","PLA (Polylactide)","Black","0.112"" (2.85mm)","1.102 lb (500.0g)","-","-","-","215°C ~ 230°C","Conductive Carbon Fill"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2445_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2445.jpg,1528-2029-ND,2445,Adafruit Industries LLC,FILAMENT WHITE TPE 0.07"" 500G,18,0,"29.95000","0","1","NinjaFlex","Active","TPE (Thermoplastic Elastomer)","White (Semitranslucent White)","0.070"" (1.75mm)","1.102 lb (500.0g)","-","-","1.2g/cm³","210°C ~ 225°C","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2655_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2655.jpg,1528-2036-ND,2655,Adafruit Industries LLC,FILAMENT GREEN TPE 0.07"" 500G,7,0,"29.95000","0","1","NinjaFlex","Active","TPE (Thermoplastic Elastomer)","Green (Glow in the Dark)","0.070"" (1.75mm)","1.102 lb (500.0g)","-","-","1.2g/cm³","210°C ~ 225°C","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2338_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2338.jpg,1528-2023-ND,2338,Adafruit Industries LLC,FILAMENT GREEN PLA 0.07"" 1KG,10,0,"49.95000","0","1","-","Active","PLA (Polylactide)","Green (Glowfill)","0.070"" (1.75mm)","2.205 lb (1.00kg)","-","-","-","190°C ~ 210°C","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/Cleaning_3mmFilament_100g_Coil_Web.pdf,//media.digikey.com/Photos/LulzBot/MFG_RM-CN0001.JPG,1942-1062-ND,RM-CN0001,LulzBot,FILAMENT CLEANING 0.118"" 100G,6,0,"16.48000","0","1","eSun","Active","-","-","0.118"" (3.00mm)","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/Bridge_Nylon_Web.pdf,//media.digikey.com/Photos/LulzBot/MFG_RM-NY0008.JPG,1942-1032-ND,RM-NY0008,LulzBot,FILAMENT BRDG NYL 0.118"" 453.59G,10,0,"18.72000","0","1","Bridge Nylon","Active","-","-","0.118"" (3.00mm)","1.000 lb (453.59g)","-","-","-","230°C ~ 240°C","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0531-R_Web.pdf,//media.digikey.com/Photos/DFRobot/MFG_FIT0531-R.JPG,1738-1348-ND,FIT0531-R,DFRobot,FILAMENT RED PLA 0.07"" 750G,10,0,"20.50000","0","1","-","Active","PLA (Polylactide)","Red","0.070"" (1.75mm)","1.653 lb (750.0g)","46Mpa","70Mpa","1.31g/cm³","210°C ~ 220°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABS17PI1.jpg,473-1329-ND,ABS30PI1,MG Chemicals,FILAMENT PINK ABS 0.112"" 1KG,20,0,"23.73000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Pink","0.112"" (2.85mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABSxxBR1.jpg,473-1321-ND,ABS30BR1,MG Chemicals,FILAMENT BROWN ABS 0.112"" 1KG,19,0,"23.73000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Brown","0.112"" (2.85mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABSxxYE1.jpg,473-1335-ND,ABS30YE1,MG Chemicals,FILAMENT YELLOW ABS 0.112"" 1KG,18,0,"23.73000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Yellow","0.112"" (2.85mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABSxxPU1.jpg,473-1330-ND,ABS30PU1,MG Chemicals,FILAMENT PURPLE ABS 0.112"" 1KG,17,0,"23.73000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Purple","0.112"" (2.85mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABS17PI1.jpg,473-1315-ND,ABS17PI1,MG Chemicals,FILAMENT PINK ABS 0.07"" 1KG,16,0,"23.73000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Pink","0.070"" (1.75mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABSxxPU1.jpg,473-1316-ND,ABS17PU1,MG Chemicals,FILAMENT PURPLE ABS 0.07"" 1KG,16,0,"23.73000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Purple","0.070"" (1.75mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABSxxBR1.jpg,473-1308-ND,ABS17BR1,MG Chemicals,FILAMENT BROWN ABS 0.07"" 1KG,15,0,"23.73000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Brown","0.070"" (1.75mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABSxxGR1.jpg,473-1324-ND,ABS30GR1,MG Chemicals,FILAMENT GREEN ABS 0.112"" 1KG,13,0,"23.73000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Green","0.112"" (2.85mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABSxxRE1.jpg,473-1331-ND,ABS30RE1,MG Chemicals,FILAMENT RED ABS 0.112"" 1KG,13,0,"23.73000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Red","0.112"" (2.85mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLA30LI1.jpg,473-1326-ND,ABS30LI1,MG Chemicals,FILAMENT GREEN ABS 0.112"" 1KG,10,0,"23.73000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Green (Lime)","0.112"" (2.85mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABS17SK1.jpg,473-1333-ND,ABS30SK1,MG Chemicals,FILAMENT PEACH ABS 0.112"" 1KG,10,0,"23.73000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Peach (Light Skin)","0.112"" (2.85mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABS17SK1.jpg,473-1318-ND,ABS17SK1,MG Chemicals,FILAMENT PEACH ABS 0.07"" 1KG,8,0,"23.73000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Peach (Light Skin)","0.070"" (1.75mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABSxxTL1.jpg,473-1446-ND,ABS30TL1,MG Chemicals,FILAMENT TRANS ABS 0.118"" 1KG,8,0,"23.73000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Translucent","0.118"" (3.00mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABSxxNA1.jpg,473-1327-ND,ABS30NA1,MG Chemicals,FILAMENT BLUE ABS 0.112"" 1KG,7,0,"23.73000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Blue (Navy Blue)","0.112"" (2.85mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABS30OR1.jpg,473-1328-ND,ABS30OR1,MG Chemicals,FILAMENT ORANGE ABS 0.112"" 1KG,19,0,"25.25000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Orange","0.112"" (2.85mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABSxxBL1.jpg,473-1274-ND,ABS17BL1,MG Chemicals,FILAMENT BLUE ABS 0.07"" 1KG,12,0,"25.25000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Blue","0.070"" (1.75mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABSxxNA1.jpg,473-1313-ND,ABS17NA1,MG Chemicals,FILAMENT BLUE ABS 0.07"" 1KG,13,0,"25.25000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Blue (Navy Blue)","0.070"" (1.75mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PREM%203D%20FLMNT%20Blue.jpg,473-1320-ND,ABS30BL1,MG Chemicals,FILAMENT BLUE ABS 0.112"" 1KG,13,0,"25.25000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Blue","0.112"" (2.85mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABSxxGY1.jpg,473-1325-ND,ABS30GY1,MG Chemicals,FILAMENT GRAY ABS 0.112"" 1KG,12,0,"25.25000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Gray","0.112"" (2.85mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABS30OR1.jpg,473-1314-ND,ABS17OR1,MG Chemicals,FILAMENT ORANGE ABS 0.07"" 1KG,10,0,"25.25000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Orange","0.070"" (1.75mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABSxxBK1.jpg,473-1319-ND,ABS30BK1,MG Chemicals,FILAMENT BLACK ABS 0.112"" 1KG,9,0,"25.25000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Black","0.112"" (2.85mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABSxxWH1.jpg,473-1334-ND,ABS30WH1,MG Chemicals,FILAMENT WHITE ABS 0.112"" 1KG,9,0,"25.25000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","White","0.112"" (2.85mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABSxxYE1.jpg,473-1278-ND,ABS17YE1,MG Chemicals,FILAMENT YELLOW ABS 0.07"" 1KG,8,0,"25.25000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Yellow","0.070"" (1.75mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABSxxGR1.jpg,473-1275-ND,ABS17GR1,MG Chemicals,FILAMENT GREEN ABS 0.07"" 1KG,6,0,"25.25000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Green","0.070"" (1.75mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filament-wood.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_WOOD17D1.jpg,473-1305-ND,WOOD17W5,MG Chemicals,FILAMENT WOOD PLA 0.07"" 500G,10,0,"25.35000","0","1","-","Active","PLA (Polylactide)","Wood","0.070"" (1.75mm)","1.102 lb (500.0g)","-","-","-","185°C ~ 230°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLAxxBR1.jpg,473-1340-ND,PLA30BR1,MG Chemicals,FILAMENT BROWN PLA 0.112"" 1KG,20,0,"26.04000","0","1","-","Active","PLA (Polylactide)","Brown","0.112"" (2.85mm)","2.205 lb (1.00kg)","100N/mm²","-","1.24g/cm³","210°C ~ 220°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLA17SK1.jpg,473-1339-ND,PLA17SK1,MG Chemicals,FILAMENT PEACH PLA 0.07"" 1KG,19,0,"26.04000","0","1","-","Active","PLA (Polylactide)","Peach (Light Skin)","0.070"" (1.75mm)","2.205 lb (1.00kg)","100N/mm²","-","1.24g/cm³","210°C ~ 220°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLAxxPI1.jpg,473-1348-ND,PLA30PI1,MG Chemicals,FILAMENT PINK PLA 0.112"" 1KG,18,0,"26.04000","0","1","-","Active","PLA (Polylactide)","Pink","0.112"" (2.85mm)","2.205 lb (1.00kg)","100N/mm²","-","1.24g/cm³","210°C ~ 220°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABS30SI1.jpg,473-1332-ND,ABS30SI1,MG Chemicals,FILAMENT SILVER ABS 0.112"" 1KG,17,0,"26.04000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Silver","0.112"" (2.85mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,-,473-1347-ND,PLA30OR1,MG Chemicals,FILAMENT ORANGE PLA 0.112"" 1KG,17,0,"26.04000","0","1","-","Active","PLA (Polylactide)","Orange","0.112"" (2.85mm)","2.205 lb (1.00kg)","100N/mm²","-","1.24g/cm³","210°C ~ 220°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLAxxYE1.jpg,473-1352-ND,PLA30YE1,MG Chemicals,FILAMENT YELLOW PLA 0.112"" 1KG,15,0,"26.04000","0","1","-","Active","PLA (Polylactide)","Yellow","0.112"" (2.85mm)","2.205 lb (1.00kg)","100N/mm²","-","1.24g/cm³","210°C ~ 220°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLAxxPU1.jpg,473-1349-ND,PLA30PU1,MG Chemicals,FILAMENT PURPLE PLA 0.112"" 1KG,14,0,"26.04000","0","1","-","Active","PLA (Polylactide)","Purple","0.112"" (2.85mm)","2.205 lb (1.00kg)","100N/mm²","-","1.24g/cm³","210°C ~ 220°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLAxxGR1.jpg,473-1343-ND,PLA30GR1,MG Chemicals,FILAMENT GREEN PLA 0.112"" 1KG,12,0,"26.04000","0","1","-","Active","PLA (Polylactide)","Green","0.112"" (2.85mm)","2.205 lb (1.00kg)","100N/mm²","-","1.24g/cm³","210°C ~ 220°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABSxxGD1.jpg,473-1309-ND,ABS17GD1,MG Chemicals,FILAMENT GREEN ABS 0.07"" 1KG,10,0,"26.04000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Green (Glow in the Dark)","0.070"" (1.75mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABSxxGO1.jpg,473-1323-ND,ABS30GO1,MG Chemicals,FILAMENT GOLD ABS 0.112"" 1KG,10,0,"26.04000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Gold","0.112"" (2.85mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLA30LI1.jpg,473-1345-ND,PLA30LI1,MG Chemicals,FILAMENT GREEN PLA 0.112"" 1KG,10,0,"26.04000","0","1","-","Active","PLA (Polylactide)","Green (Lime)","0.112"" (2.85mm)","2.205 lb (1.00kg)","100N/mm²","-","1.24g/cm³","210°C ~ 220°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLA30SK1.jpg,473-1351-ND,PLA30SK1,MG Chemicals,FILAMENT PEACH PLA 0.112"" 1KG,10,0,"26.04000","0","1","-","Active","PLA (Polylactide)","Peach (Light Skin)","0.112"" (2.85mm)","2.205 lb (1.00kg)","100N/mm²","-","1.24g/cm³","210°C ~ 220°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABS30SGN1.jpg,473-1300-ND,ABS30SGN1,MG Chemicals,FILAMENT GREEN ABS 0.112"" 1KG,9,0,"26.04000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Green (Glow in the Dark)","0.112"" (2.85mm)","2.205 lb (1.00kg)","-","-","-","230°C ~ 250°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABSxxGD1.jpg,473-1322-ND,ABS30GD1,MG Chemicals,FILAMENT GREEN ABS 0.112"" 1KG,8,0,"26.04000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Green (Glow in the Dark)","0.112"" (2.85mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLAxxNA1.jpg,473-1346-ND,PLA30NA1,MG Chemicals,FILAMENT BLUE PLA 0.112"" 1KG,6,0,"26.04000","0","1","-","Active","PLA (Polylactide)","Blue (Navy Blue)","0.112"" (2.85mm)","2.205 lb (1.00kg)","100N/mm²","-","1.24g/cm³","210°C ~ 220°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLAxxBK1.jpg,473-1453-ND,PLA30BK1,MG Chemicals,PREM 3D FLMNT BLACK,30,0,"27.49000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLAxxWH1.jpg,473-1456-ND,PLA30WH1,MG Chemicals,PREM 3D FLMNT WHITE,29,0,"27.49000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
