Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Core Type","Supplier Device Package","Material","Diameter","Inductance Factor (Al)","Tolerance","Gap","Effective Permeability (µe)","Initial Permeability (µi)","Core Factor (ΣI/A) mm<sup>1</sup>","Effective Length (le) mm","Effective Area (Ae) mm²","Minimum Core Cross Section (Amin) mm²","Effective Magnetic Volume (Ve) mm³","Finish","Height","Length","Width"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/er_18_3_10.pdf,//media.digikey.com/Photos/Epcos%20Photos/ER18x38x10.JPG,495-75512-ND,B66480G0000X197,EPCOS (TDK),FERRITE CORE ER N97 1PC,4355,0,"1.59000","0","1","B66480","Active","ER","ER 18 x 3 x 10","N97","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","3.15mm","18.00mm","9.70mm"
http://ferroxcube.home.pl/prod/assets/eq25lp.pdf,//media.digikey.com/photos/Ferroxcube/EQ.jpg,1779-1092-ND,EQ25-3C95,Ferroxcube,FERRITE CORE,2467,0,"1.61000","0","1","-","Active","EQ","EQ 25","3C95","-","-","-","-","-","-","-","-","-","-","-","Uncoated","8.00mm","25.00mm","18.00mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/ps_7_35_3_6.pdf,//media.digikey.com/Photos/Epcos%20Photos/B65933AX22.jpg,495-5346-ND,B65933A0000X022,EPCOS (TDK),FERRITE CORE PS N22 1PC,3685,0,"1.62000","0","1","B65933","Active","PS","PS 7.35 x 3.6","N22","7.35mm","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","3.60mm","-","-"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/EFD12_6_3.5.pdf,//media.digikey.com/photos/Ferroxcube/EFD.jpg,1779-1072-ND,EFD12/6/3.5-3F36-S,Ferroxcube,FERRITE CORE 2PC SET,1970,0,"1.62000","0","1","-","Active","EFD","EFD 12 x 6 x 3.5","3F36","-","-","±25%","Ungapped","1130","-","2.5","28.5","11.4","10.7","325","Uncoated","6.20mm","12.50mm","3.50mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/rm_4.pdf,//media.digikey.com/Photos/Epcos%20Photos/B65803JR30.JPG,495-5193-ND,B65803J0000R030,EPCOS (TDK),FERRITE CORE RM 1.9UH N30 2PCS,1133,0,"1.62000","0","1","B65803","Active","RM","RM 4","N30","-","1.9µH","-20%, +30%","Ungapped","2560","4300","1.7","22","13","11.3","286","Uncoated","5.25mm","11.00mm","4.60mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/rm_5.pdf,//media.digikey.com/Photos/Epcos%20Photos/B65805JR.JPG,495-5205-ND,B65805J0000R030,EPCOS (TDK),FERRITE CORE RM 3.5UH N30 2PCS,1520,0,"1.65000","0","1","B65805","Active","RM","RM 5","N30","-","3.5µH","-20%, +30%","Ungapped","2590","4300","0.93","22.1","23.8","18","526","Uncoated","5.25mm","14.60mm","6.80mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E41_17_12.pdf,//media.digikey.com/photos/Ferroxcube/E.jpg,1779-1035-ND,E41/17/12-3C92,Ferroxcube,FERRITE CORE,1086,0,"1.68000","0","1","-","Active","E","E 41 x 17 x 12","3C92","-","-","-","-","-","-","-","-","-","-","-","Uncoated","16.60mm","40.60mm","12.40mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/P14_8.pdf,"//media.digikey.com/Photos/Ferroxcube/P(18,22,26)_3C91.jpg",1779-1122-ND,P14/8-3C91,Ferroxcube,FERRITE CORE 2PC SET,4385,0,"1.70000","0","1","-","Active","P (Pot Core)","P 14 x 8","3C91","14.30mm","-","-","-","-","-","-","-","-","-","-","Uncoated","8.40mm","-","-"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/er_25_6_15.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66484K0000X192.JPG,495-75538-ND,B66484K0000X187,EPCOS (TDK),FERRITE CORE I N87 1PC,1725,0,"1.72000","0","1","B66484","Active","I","I 25 x 3 x 15","N87","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","2.50mm","25.00mm","14.80mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/EFD12_6_3.5.pdf,//media.digikey.com/photos/Ferroxcube/EFD.jpg,1779-1073-ND,EFD12/6/3.5-3F46-S,Ferroxcube,FERRITE CORE 2PC SET,1048,0,"1.74000","0","1","-","Active","EFD","EFD 12 x 6 x 3.5","3F46","-","-","±25%","Ungapped","657","-","2.5","28.5","11.4","10.7","325","Uncoated","6.20mm","12.50mm","3.50mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/ER23_3.6_13.pdf,//media.digikey.com/photos/Ferroxcube/PlanarER.jpg,1779-1095-ND,ER23/3.6/13-3C92-S,Ferroxcube,FERRITE CORE 2PC SET,1188,0,"1.77000","0","1","-","Active","ER","ER 23 x 3.6 x 13","3C92","-","-","-","-","-","-","-","-","-","-","-","Uncoated","3.60mm","23.20mm","12.50mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/RM7_I.pdf,//media.digikey.com/photos/Ferroxcube/RM_I.jpg,1779-1232-ND,RM7/I-3C95,Ferroxcube,FERRITE CORE 2PC SET,1028,0,"1.80000","0","1","-","Active","RM","RM 7","3C95","-","-","-","-","-","-","-","-","-","-","-","Uncoated","13.40mm","20.30mm","-"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/er_25_6_15.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66484G0000X187.JPG,495-75534-ND,B66484G0000X187,EPCOS (TDK),FERRITE CORE ER N87 1PC,1148,0,"1.81000","0","1","B66484","Active","ER","ER 25 x 6 x 15","N87","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","5.50mm","25.00mm","14.80mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/eq30.pdf,//media.digikey.com/photos/Ferroxcube/EQ.jpg,1779-1093-ND,EQ30-3C95,Ferroxcube,FERRITE CORE,1324,0,"1.84000","0","1","-","Active","EQ","EQ 30","3C95","-","-","-","-","-","-","-","-","-","-","-","Uncoated","8.00mm","30.00mm","20.00mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/EFD15_8_5.pdf,//media.digikey.com/photos/Ferroxcube/EFD.jpg,1779-1075-ND,EFD15/8/5-3F46-S,Ferroxcube,FERRITE CORE 2PC SET,1463,0,"1.85000","0","1","-","Active","EFD","EFD 15 x 8 x 5","3F46","-","-","±25%","Ungapped","667","-","2.27","34","15","12.2","510","Uncoated","7.50mm","15.00mm","4.65mm"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B66337.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66337GX127.jpg,495-5442-ND,B66337G0000X127,EPCOS (TDK),FERRITE CORE EC N27 1PC,5967,0,"1.94000","0","1","B66337","Active","EC","EC 35 x 17 x 10","N27","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","17.45mm","34.50mm","9.80mm"
https://en.tdk.eu/inf/80/db/fer/elp_22_6_16.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66285PX149.jpg,495-75439-ND,B66285K0000X192,EPCOS (TDK),FERRITE CORE I N92,1131,0,"1.94000","0","1","B66285","Active","I","I 22 x 2.5 x 16","N92","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","2.50mm","21.80mm","15.80mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/er_23_5_13.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66482G0000X1xx.jpg,495-75516-ND,B66482G0000X149,EPCOS (TDK),FERRITE CORE ER N49 1PC,1240,0,"1.96000","0","1","B66482","Active","ER","ER 23 x 5 x 13","N49","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","5.10mm","23.20mm","12.50mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/EQ38_8_25_PLT38_25_2.7.pdf,//media.digikey.com/Photos/Ferroxcube/MFG_PLT.jpg,1779-1155-ND,PLT38/25/2.7-3C95,Ferroxcube,FERRITE CORE,2199,0,"2.00000","0","1","-","Active","PLT","PLT 38 x 25 x 2.7","3C95","-","-","-","-","-","-","-","-","-","-","-","Uncoated","2.70mm","38.10mm","25.40mm"
https://en.tdk.eu/inf/80/db/fer/r_22_1_13_7_12_5.pdf,//media.digikey.com/photos/Epcos%20Photos/B64290L0638X087.JPG,495-75209-ND,B64290L0651X087,EPCOS (TDK),FERRITE CORE TOROID 2.63UH N87,1361,0,"2.01000","0","1","B64290","Active","Toroid","-","N87","23.30mm","2.63µH","±25%","Ungapped","-","2200","1.05","54.15","51.15","-","2789","Epoxy","13.80mm","-","-"
https://en.tdk.eu/inf/80/db/fer/elp_22_6_16.pdf,//media.digikey.com/Photos/Epcos%20Photos/ELP-22x6x16.JPG,495-75493-ND,B66455G0000X149,EPCOS (TDK),FERRITE CORE ELP N49 1PC,1684,0,"2.04000","0","1","B66455","Active","ELP","ELP 22 x 6 x 16","N49","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","5.70mm","21.80mm","15.80mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/P18_11.pdf,"//media.digikey.com/Photos/Ferroxcube/P(18,22,26)_3C91.jpg",1779-1125-ND,P18/11-3C91,Ferroxcube,FERRITE CORE 2PC SET,1133,0,"2.04000","0","1","-","Active","P (Pot Core)","P 18 x 11","3C91","18.40mm","-","-","-","-","-","-","-","-","-","-","Uncoated","10.60mm","-","-"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/etd_39_20_13.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66363-SERIES.jpg,495-5467-ND,B66363G0500X187,EPCOS (TDK),FERRITE CORE ETD N87 1PC,1347,0,"2.07000","0","1","B66363","Active","ETD","ETD 39 x 20 x 13","N87","-","-","-","Gapped","-","-","-","-","-","-","-","Uncoated","20.00mm","38.90mm","12.80mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/rm_6.pdf,//media.digikey.com/Photos/Epcos%20Photos/B65807JR.JPG,495-75897-ND,B65807J0000R097,EPCOS (TDK),FERRITE CORE RM 2.4UH N97 2PCS,3117,0,"2.08000","0","1","B65807","Active","RM","RM 6","N97","-","2.4µH","-20%, +30%","Ungapped","1490","2300","0.78","28.6","36.6","31","1050","Uncoated","6.25mm","17.90mm","8.20mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E42_21_20.pdf,//media.digikey.com/photos/Ferroxcube/E.jpg,1779-1040-ND,E42/21/20-3C94,Ferroxcube,FERRITE CORE,1832,0,"2.28000","0","1","-","Active","E","E 42 x 21 x 20","3C94","-","-","-","-","-","-","-","-","-","-","-","Uncoated","21.00mm","43.00mm","20.00mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/rm_6.pdf,//media.digikey.com/Photos/Epcos%20Photos/B65807JR.JPG,495-5226-ND,B65807J0000R030,EPCOS (TDK),FERRITE CORE RM 4.3UH N30 2PCS,1301,0,"2.32000","0","1","B65807","Active","RM","RM 6","N30","-","4.3µH","-20%, +30%","Ungapped","2670","4300","0.78","28.6","36.6","31","1050","Uncoated","6.25mm","17.90mm","8.20mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/rm_8.pdf,//media.digikey.com/Photos/Epcos%20Photos/B65811J160A87.JPG,495-5253-ND,B65811J0160A087,EPCOS (TDK),FERRITE CORE RM N87 2PCS,2630,0,"2.36000","0","1","B65811","Active","RM","RM 8","N87","-","-","-","Gapped","-","-","0.59","38","64","55","2430","Uncoated","8.25mm","23.20mm","11.00mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/ETD44_22_15.pdf,//media.digikey.com/photos/Ferroxcube/ETD.jpg,1779-1107-ND,ETD44/22/15-3C97,Ferroxcube,FERRITE CORE,2397,0,"2.42000","0","1","-","Active","ETD","ETD 44 x 22 x 15","3C97","-","-","-","-","-","-","-","-","-","-","-","Uncoated","22.30mm","45.00mm","15.20mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/p_7_4.pdf,//media.digikey.com/Photos/Epcos%20Photos/B65511A100A48.JPG,495-75210-ND,B65511A0000Y030,EPCOS (TDK),FERRITE CORE P 2UH N30 2PCS,1774,0,"2.55000","0","1","B65511","Active","P (Pot Core)","P 7 x 4","N30","7.35mm","2µH","-30%, +40%","Ungapped","2270","4300","1.43","10","7","-","70","Uncoated","2.10mm","-","-"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/elp_32_6_20.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66287G0000X197.jpg,495-75479-ND,B66287G0000X197,EPCOS (TDK),FERRITE CORE ELP N97 1PC,1236,0,"2.58000","0","1","B66287","Active","ELP","ELP 32 x 6 x 20","N97","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","6.35mm","31.75mm","20.35mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/rm_8.pdf,//media.digikey.com/Photos/Epcos%20Photos/B65811JY38.JPG,495-75898-ND,B65811J0000R097,EPCOS (TDK),FERRITE CORE RM 3.3UH N97 2PCS,1344,0,"2.87000","0","1","B65811","Active","RM","RM 8","N97","-","3.3µH","-20%, +30%","Ungapped","1560","2300","0.59","38","64","55","2430","Uncoated","8.25mm","23.20mm","11.00mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/P22_13_I.pdf,//media.digikey.com/photos/Ferroxcube/P_I.jpg,1779-1127-ND,P22/13/I-3F46,Ferroxcube,FERRITE CORE 2PC SET,613,0,"2.91000","0","1","-","Active","P (Pot Core)","P 22 x 13","3F46","22.00mm","-","-","-","-","-","-","-","-","-","-","Uncoated","13.40mm","-","-"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/eq_30_8_20.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66506.JPG,495-75547-ND,B66506G0000X197,EPCOS (TDK),FERRITE CORE EQ N97 1PC,3181,0,"2.93000","0","1","B66506","Active","EQ","EQ 30 x 8","N97","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","8.00mm","30.00mm","20.00mm"
https://www.ferroxcube.com/upload/media/product/file/MDS/3f4.pdf,//media.digikey.com/photos/Ferroxcube/PLT.jpg,1779-1161-ND,PLT43/28/4.1-3F4,Ferroxcube,FERRITE CORE,200,0,"2.95000","0","1","-","Active","PLT","PLT 43 x 28 x 4.1","3F4","-","-","-","-","-","-","-","-","-","-","-","Uncoated","4.10mm","43.20mm","27.90mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/p_7_4.pdf,//media.digikey.com/Photos/Epcos%20Photos/B65511A100A48.JPG,495-5099-ND,B65511A0100A048,EPCOS (TDK),FERRITE CORE P 100NH N48 2PCS,4191,0,"2.96000","0","1","B65511","Active","P (Pot Core)","P 7 x 4","N48","7.35mm","100nH","±3%","Gapped","114","-","1.43","10","7","-","70","Uncoated","2.10mm","-","-"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/PQ32_15.pdf,//media.digikey.com/photos/Ferroxcube/PQ.jpg,1779-1187-ND,PQ32/15-3F36,Ferroxcube,FERRITE CORE 2PC SET,121,0,"3.05000","0","1","-","Active","PQ","PQ 32 x 15","3F36","-","-","-","-","-","-","-","-","-","-","-","Uncoated","15.00mm","33.00mm","22.00mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/elp_38_8_25.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66459K0000X187.JPG,495-75462-ND,B66459K0000X187,EPCOS (TDK),FERRITE CORE I N87,1914,0,"3.06000","0","1","B66459","Active","I","I 38 x 4 x 25","N87","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","3.80mm","38.10mm","25.40mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/elp_43_10_28.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66291KX187.JPG,495-7011-ND,B66291K0000X187,EPCOS (TDK),FERRITE CORE I N87 1PC,1935,0,"3.09000","0","1","B66291","Active","I","I 43 x 4 x 28","N87","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","4.10mm","43.20mm","27.90mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/EC52_24_14.pdf,//media.digikey.com/photos/Ferroxcube/EC.jpg,1779-1068-ND,EC52/24/14-3C94,Ferroxcube,FERRITE CORE,138,0,"3.11000","0","1","-","Active","EC","EC 52 x 24 x 14","3C94","-","-","-","-","-","-","-","-","-","-","-","Uncoated","24.20mm","52.20mm","13.40mm"
https://en.tdk.eu/inf/80/db/fer/r_29_5_19_0_14_9.pdf,//media.digikey.com/Photos/Epcos%20Photos/B64290L647X37.jpg,495-5078-ND,B64290L0647X037,EPCOS (TDK),FERRITE CORE TOROID 8.5UH T37,659,0,"3.21000","0","1","B64290","Active","Toroid","-","T37","31.00mm","8.5µH","±25%","Ungapped","-","6500","0.96","73.78","76.98","-","5680","Epoxy","16.10mm","-","-"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/elp_32_6_20.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66287PX187.JPG,495-75551-ND,B66287K0000X192,EPCOS (TDK),FERRITE CORE I N92,1890,0,"3.25000","0","1","B66287","Active","I","I 32 x 3 x 20","N92","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","3.15mm","31.75mm","20.35mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E43_10_28.pdf,//media.digikey.com/photos/Ferroxcube/PlanarE.jpg,1779-1044-ND,E43/10/28-3F36,Ferroxcube,FERRITE CORE,1427,0,"3.28000","0","1","-","Active","E","E 43 x 10 x 28","3F36","-","-","-","-","-","-","-","-","-","-","-","Uncoated","9.50mm","43.20mm","27.90mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/p_7_4.pdf,//media.digikey.com/Photos/Epcos%20Photos/B65511A63A33.JPG,495-5100-ND,B65511A0063A033,EPCOS (TDK),FERRITE CORE P 63NH M33 2PCS,1228,0,"3.40000","0","1","B65511","Active","P (Pot Core)","P 7 x 4","M33","7.35mm","63nH","±3%","Gapped","72","750","1.43","10","7","-","70","Uncoated","2.10mm","-","-"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/p_7_4.pdf,//media.digikey.com/Photos/Epcos%20Photos/B65511AY48.JPG,495-5101-ND,B65511A0000Y048,EPCOS (TDK),FERRITE CORE P 1UH N48 2PCS,2823,0,"3.51000","0","1","B65511","Active","P (Pot Core)","P 7 x 4","N48","7.35mm","1µH","-30%, +40%","Ungapped","1140","-","1.43","10","7","-","70","Uncoated","2.10mm","-","-"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/rm_4.pdf,//media.digikey.com/Photos/Epcos%20Photos/B65803N63A33.JPG,495-5196-ND,B65803N0063A033,EPCOS (TDK),FERRITE CORE RM 63NH M33 2PCS,1562,0,"3.53000","0","1","B65803","Active","RM","RM 4","M33","-","63nH","±3%","Gapped","96","750","1.9","21","11","-","231","Uncoated","5.25mm","11.00mm","4.60mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/P26_16.pdf,"//media.digikey.com/Photos/Ferroxcube/P(18,22,26)_3C91.jpg",1779-1131-ND,P26/16-3C91,Ferroxcube,FERRITE CORE 2PC SET,227,0,"3.54000","0","1","-","Active","P (Pot Core)","P 26 x 16","3C91","25.50mm","-","-","-","-","-","-","-","-","-","-","Uncoated","16.10mm","-","-"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/PQ32_20.pdf,//media.digikey.com/photos/Ferroxcube/PQ.jpg,1779-1190-ND,PQ32/20-3F36,Ferroxcube,FERRITE CORE 2PC SET,254,0,"3.61000","0","1","-","Active","PQ","PQ 32 x 20","3F36","-","-","-","-","-","-","-","-","-","-","-","Uncoated","20.60mm","33.00mm","22.00mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/etd_49_25_16.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66367GX127.JPG,495-5486-ND,B66367G0000X127,EPCOS (TDK),FERRITE CORE ETD N27 1PC,364,0,"3.64000","0","1","B66367","Active","ETD","ETD 49 x 25 x 16","N27","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","24.90mm","48.50mm","16.70mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E43_10_28.pdf,//media.digikey.com/photos/Ferroxcube/PlanarE.jpg,1779-1045-ND,E43/10/28-3F4,Ferroxcube,FERRITE CORE,358,0,"3.66000","0","1","-","Active","E","E 43 x 10 x 28","3F4","-","-","-","-","-","-","-","-","-","-","-","Uncoated","9.50mm","43.20mm","27.90mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/rm_10.pdf,//media.digikey.com/Photos/Epcos%20Photos/B65813JR.JPG,495-5279-ND,B65813J0000R049,EPCOS (TDK),FERRITE CORE RM 2.9UH N49 2PCS,390,0,"3.68000","0","1","B65813","Active","RM","RM 10","N49","-","2.9µH","-20%, +30%","Ungapped","1040","1500","0.45","44","98","90","4310","Uncoated","9.35mm","28.50mm","13.50mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/rm_10.pdf,//media.digikey.com/Photos/Epcos%20Photos/B65813JR.JPG,495-75899-ND,B65813J0000R097,EPCOS (TDK),FERRITE CORE RM 4.2UH N97 2PCS,1000,0,"3.69000","0","1","B65813","Active","RM","RM 10","N97","-","4.2µH","-20%, +30%","Ungapped","1500","2300","0.45","44","98","90","4310","Uncoated","9.35mm","28.50mm","13.50mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/P26_16_I.pdf,//media.digikey.com/photos/Ferroxcube/P_I.jpg,1779-1130-ND,P26/16/I-3F46,Ferroxcube,FERRITE CORE 2PC SET,291,0,"3.69000","0","1","-","Active","P (Pot Core)","P 26 x 16","3F46","25.50mm","-","-","-","-","-","-","-","-","-","-","Uncoated","16.20mm","-","-"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/pq_32_20.pdf,//media.digikey.com/Photos/Epcos%20Photos/B658xxA-Series.jpg,495-75905-ND,B65879A0000R087,EPCOS (TDK),FERRITE CORE PQ 6.3UH N87 2PCS,138,0,"3.79000","0","1","B65879A","Active","PQ","PQ 32 x 20","N87","-","6.3µH","-20%, +30%","Ungapped","1580","2200","0.314","48.4","154.2","127.5","7460","Uncoated","10.25mm","32.00mm","22.00mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/er_32_5_21.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66501G0000X187.jpg,495-75543-ND,B66501G0000X197,EPCOS (TDK),FERRITE CORE ER N97 1PC,1483,0,"3.80000","0","1","B66501","Active","ER","ER 32 x 5 x 21","N97","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","5.10mm","32.00mm","21.00mm"
https://en.tdk.eu/download/519704/069c210d0363d7b4682d9ff22c2ba503/ferrites-and-accessories-db-130501.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66506P0000X197.jpg,495-75549-ND,B66506P0000X197,EPCOS (TDK),FERRITE CORE I N97 1PC,2541,0,"3.85000","0","1","B66506","Active","I","I 30 x 3","N97","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","2.70mm","30.00mm","20.00mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/ps_35_10_8.pdf,//media.digikey.com/Photos/Epcos%20Photos/B65947AX22.jpg,495-5358-ND,B65947A0000X022,EPCOS (TDK),FERRITE CORE PS N22,1032,0,"4.09000","0","1","B65947","Active","PS","PS 35 x 10.8","N22","35.00mm","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","10.80mm","-","-"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/elp_43_10_28.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66291GX187.jpg,495-75446-ND,B66291G0000X197,EPCOS (TDK),FERRITE CORE ELP N97,1583,0,"4.11000","0","1","B66291","Active","ELP","ELP 43 x 10 x 28","N97","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","9.50mm","43.20mm","27.90mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/PQ32_20.pdf,//media.digikey.com/photos/Ferroxcube/PQ.jpg,1779-1189-ND,PQ32/20-3C97,Ferroxcube,FERRITE CORE 2PC SET,1919,0,"4.17000","0","1","-","Active","PQ","PQ 32 x 20","3C97","-","-","-","-","-","-","-","-","-","-","-","Uncoated","20.60mm","33.00mm","22.00mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/PQ32_20.pdf,//media.digikey.com/photos/Ferroxcube/PQ.jpg,1779-1188-ND,PQ32/20-3C95,Ferroxcube,FERRITE CORE 2PC SET,622,0,"4.17000","0","1","-","Active","PQ","PQ 32 x 20","3C95","-","-","-","-","-","-","-","-","-","-","-","Uncoated","20.60mm","33.00mm","22.00mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/e_55_28_21.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66335GX127.jpg,495-5440-ND,B66335G0000X127,EPCOS (TDK),FERRITE CORE E N27 1PC,166,0,"4.25000","0","1","B66335","Active","E","E 55 x 28 x 21","N27","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","27.80mm","55.00mm","21.00mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/elp_43_10_28.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66461K0000X1xx.JPG,495-75463-ND,B66461K0000X187,EPCOS (TDK),FERRITE CORE I N87,896,0,"4.27000","0","1","B66461","Active","I","I 43 x 4 x 28","N87","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","4.10mm","43.20mm","27.90mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/etd_54_28_19.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66395GX187.jpg,495-5501-ND,B66395G0000X187,EPCOS (TDK),FERRITE CORE ETD N87 1PC,362,0,"4.27000","0","1","B66395","Active","ETD","ETD 54 x 28 x 19","N87","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","27.80mm","54.50mm","19.30mm"
https://en.tdk.eu/inf/80/db/fer/p_3_3_2_6.pdf,//media.digikey.com/Photos/Epcos%20Photos/B65491CY1.JPG,495-5097-ND,B65491C0000Y001,EPCOS (TDK),FERRITE CORE P 25NH K1 2PCS,107,0,"4.42000","0","1","B65491","Active","P (Pot Core)","P 3.3 x 2.6","K1","3.35mm","25nH","-30%, +40%","Ungapped","75","80","3.72","5.1","1.37","-","7","Uncoated","1.30mm","-","-"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E58_11_38_PLT58_38_4.pdf,//media.digikey.com/photos/Ferroxcube/PLT.jpg,1779-1163-ND,PLT58/38/4-3F36,Ferroxcube,FERRITE CORE,648,0,"4.57000","0","1","-","Active","PLT","PLT 58 x 38 x 4","3F36","-","-","-","-","-","-","-","-","-","-","-","Uncoated","4.10mm","58.40mm","38.10mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/PQ32_25.pdf,//media.digikey.com/photos/Ferroxcube/PQ.jpg,1779-1191-ND,PQ32/25-3C95,Ferroxcube,FERRITE CORE 2PC SET,122,0,"4.59000","0","1","-","Active","PQ","PQ 32 x 25","3C95","-","-","-","-","-","-","-","-","-","-","-","Uncoated","25.00mm","33.00mm","22.00mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/pq_32_20.pdf,//media.digikey.com/Photos/Epcos%20Photos/B658xxA-Series.jpg,495-75906-ND,B65879A0000R097,EPCOS (TDK),FERRITE CORE PQ 6.5UH N97 2PCS,812,0,"4.65000","0","1","B65879A","Active","PQ","PQ 32 x 20","N97","-","6.5µH","-20%, +30%","Ungapped","1625","2300","0.314","48.4","154.2","127.5","7460","Uncoated","10.25mm","32.00mm","22.00mm"
