Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Maximum AC Volts","Maximum DC Volts","Varistor Voltage (Min)","Varistor Voltage (Typ)","Varistor Voltage (Max)","Current - Surge","Energy","Number of Circuits","Capacitance @ Frequency","Operating Temperature","Features","Mounting Type","Package / Case"
https://www.bourns.com/docs/Product-Datasheets/MOV07D.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_MOV-07.jpg,MOV-07D391KTRTR-ND,MOV-07D391KTR,Bourns Inc.,VARISTOR 390V 1.2KA DISC 7MM,18000,0,"0.06000","0","2000","Tape & Reel (TR)","-","Active","250V","320V","351V","390V","429V","1.2kA","25J","1","130pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 7mm"
https://www.bourns.com/docs/Product-Datasheets/MOV07D.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_MOV-07.jpg,MOV-07D391KTRCT-ND,MOV-07D391KTR,Bourns Inc.,VARISTOR 390V 1.2KA DISC 7MM,19617,0,"0.39000","0","1","Cut Tape (CT)","-","Active","250V","320V","351V","390V","429V","1.2kA","25J","1","130pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 7mm"
https://www.tdk-electronics.tdk.com/inf/75/db/CTVS_14/Low_clamping_voltage_series.pdf,//media.digikey.com/Renders/Epcos%20Renders/0201-%280603-Metric%29.jpg,495-76455-2-ND,B72440P5040S560,EPCOS (TDK),VARISTOR 1A 0201,45000,0,"0.06080","0","15000","Tape & Reel (TR)","-","Active","4V","5.5V","9V","-","17V","1A","-","1","15pF @ 1MHz","-40°C ~ 85°C","-","Surface Mount, MLCV","0201 (0603 Metric)"
https://www.tdk-electronics.tdk.com/inf/75/db/CTVS_14/Low_clamping_voltage_series.pdf,//media.digikey.com/Renders/Epcos%20Renders/0201-%280603-Metric%29.jpg,495-76455-1-ND,B72440P5040S560,EPCOS (TDK),VARISTOR 1A 0201,65881,0,"0.49000","0","1","Cut Tape (CT)","-","Active","4V","5.5V","9V","-","17V","1A","-","1","15pF @ 1MHz","-40°C ~ 85°C","-","Surface Mount, MLCV","0201 (0603 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWC0002+EZJZ0V80010+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERBSD%20Series.jpg,P12802TR-ND,EZJ-Z0V80010,Panasonic Electronic Components,VARISTOR 80V 0402,20000,0,"0.06096","0","10000","Tape & Reel (TR)","-","Active","-","10V","-","80V","-","-","-","1","0.8pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWC0002+EZJZ0V80010+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERBSD%20Series.jpg,P12802CT-ND,EZJ-Z0V80010,Panasonic Electronic Components,VARISTOR 80V 0402,42060,0,"0.49000","0","1","Cut Tape (CT)","-","Active","-","10V","-","80V","-","-","-","1","0.8pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWC0002+EZJZ0V80010+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERBSD%20Series.jpg,P12802DKR-ND,EZJ-Z0V80010,Panasonic Electronic Components,VARISTOR 80V 0402,42060,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","10V","-","80V","-","-","-","1","0.8pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.bourns.com/docs/Product-Datasheets/MOV07D.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_MOV-07.jpg,MOV-07D820KTRTR-ND,MOV-07D820KTR,Bourns Inc.,VARISTOR 82V 1.2KA DISC 7MM,104000,0,"0.06400","0","2000","Tape & Reel (TR)","-","Active","50V","65V","74V","82V","90V","1.2kA","5.5J","1","600pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 7mm"
https://www.bourns.com/docs/Product-Datasheets/MOV07D.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_MOV-07.jpg,MOV-07D820KTRCT-ND,MOV-07D820KTR,Bourns Inc.,VARISTOR 82V 1.2KA DISC 7MM,106649,0,"0.41000","0","1","Cut Tape (CT)","-","Active","50V","65V","74V","82V","90V","1.2kA","5.5J","1","600pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 7mm"
https://www.tdk-electronics.tdk.com/inf/75/ds/Standard_series.pdf,//media.digikey.com/Renders/Epcos%20Renders/SIMID%200603.jpg,495-3415-2-ND,B72500D0090A060,EPCOS (TDK),VARISTOR 10V 30A 0603,64000,0,"0.06680","0","4000","Tape & Reel (TR)","-","Active","-","9V","10V","-","-","30A","-","1","220pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.tdk-electronics.tdk.com/inf/75/ds/Standard_series.pdf,//media.digikey.com/Renders/Epcos%20Renders/SIMID%200603.jpg,495-3415-1-ND,B72500D0090A060,EPCOS (TDK),VARISTOR 10V 30A 0603,66821,0,"0.43000","0","1","Cut Tape (CT)","-","Active","-","9V","10V","-","-","30A","-","1","220pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.tdk-electronics.tdk.com/inf/75/ds/Standard_series.pdf,//media.digikey.com/Renders/Epcos%20Renders/SIMID%200603.jpg,495-3415-6-ND,B72500D0090A060,EPCOS (TDK),VARISTOR 10V 30A 0603,66821,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","9V","10V","-","-","30A","-","1","220pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.tdk-electronics.tdk.com/inf/75/ds/Standard_series.pdf,//media.digikey.com/Renders/Epcos%20Renders/SIMID%200603.jpg,495-3413-2-ND,B72500D0200A060,EPCOS (TDK),VARISTOR 25V 30A 0603,28000,0,"0.06680","0","4000","Tape & Reel (TR)","-","Active","-","22V","25V","-","-","30A","-","1","55pF @ 1kHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.tdk-electronics.tdk.com/inf/75/ds/Standard_series.pdf,//media.digikey.com/Renders/Epcos%20Renders/SIMID%200603.jpg,495-3413-1-ND,B72500D0200A060,EPCOS (TDK),VARISTOR 25V 30A 0603,30789,0,"0.43000","0","1","Cut Tape (CT)","-","Active","-","22V","25V","-","-","30A","-","1","55pF @ 1kHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.tdk-electronics.tdk.com/inf/75/ds/Standard_series.pdf,//media.digikey.com/Renders/Epcos%20Renders/SIMID%200603.jpg,495-3413-6-ND,B72500D0200A060,EPCOS (TDK),VARISTOR 25V 30A 0603,30789,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","22V","25V","-","-","30A","-","1","55pF @ 1kHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.tdk-electronics.tdk.com/inf/75/ds/High_speed_series.pdf,//media.digikey.com/Renders/Epcos%20Renders/SIMID%200603.jpg,495-3420-2-ND,B72500D0160H060,EPCOS (TDK),VARISTOR 65V 0603,16000,0,"0.06680","0","4000","Tape & Reel (TR)","-","Active","-","16V","65V","-","-","-","-","1","5pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.tdk-electronics.tdk.com/inf/75/ds/High_speed_series.pdf,//media.digikey.com/Renders/Epcos%20Renders/SIMID%200603.jpg,495-3420-1-ND,B72500D0160H060,EPCOS (TDK),VARISTOR 65V 0603,21802,0,"0.43000","0","1","Cut Tape (CT)","-","Active","-","16V","65V","-","-","-","-","1","5pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.tdk-electronics.tdk.com/inf/75/ds/High_speed_series.pdf,//media.digikey.com/Renders/Epcos%20Renders/SIMID%200603.jpg,495-3420-6-ND,B72500D0160H060,EPCOS (TDK),VARISTOR 65V 0603,21802,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","16V","65V","-","-","-","-","1","5pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.tdk-electronics.tdk.com/inf/75/ds/Standard_series.pdf,//media.digikey.com/Renders/Epcos%20Renders/SIMID%200603.jpg,495-3412-2-ND,B72500D0150A060,EPCOS (TDK),VARISTOR 22V 30A 0603,4000,0,"0.06680","0","4000","Tape & Reel (TR)","-","Active","-","15V","22V","-","-","30A","-","1","160pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.tdk-electronics.tdk.com/inf/75/ds/Standard_series.pdf,//media.digikey.com/Renders/Epcos%20Renders/SIMID%200603.jpg,495-3412-1-ND,B72500D0150A060,EPCOS (TDK),VARISTOR 22V 30A 0603,5302,0,"0.43000","0","1","Cut Tape (CT)","-","Active","-","15V","22V","-","-","30A","-","1","160pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.tdk-electronics.tdk.com/inf/75/ds/Standard_series.pdf,//media.digikey.com/Renders/Epcos%20Renders/SIMID%200603.jpg,495-3412-6-ND,B72500D0150A060,EPCOS (TDK),VARISTOR 22V 30A 0603,5302,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","15V","22V","-","-","30A","-","1","160pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.bourns.com/docs/Product-Datasheets/MOV07D.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_MOV-07.jpg,MOV-07D431KTRTR-ND,MOV-07D431KTR,Bourns Inc.,VARISTOR 430V 1.2KA DISC 7MM,13500,0,"0.06900","0","1500","Tape & Reel (TR)","-","Active","275V","350V","387V","430V","473V","1.2kA","28J","1","115pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 7mm"
https://www.bourns.com/docs/Product-Datasheets/MOV07D.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_MOV-07.jpg,MOV-07D431KTRCT-ND,MOV-07D431KTR,Bourns Inc.,VARISTOR 430V 1.2KA DISC 7MM,14859,0,"0.39000","0","1","Cut Tape (CT)","-","Active","275V","350V","387V","430V","473V","1.2kA","28J","1","115pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 7mm"
https://www.tdk-electronics.tdk.com/inf/75/db/CTVS_14/Standard_series.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(5.5).jpg,495-3425-2-ND,B72590T0040M060,EPCOS (TDK),VARISTOR 10V 20A 0402,40000,0,"0.06992","0","10000","Tape & Reel (TR)","-","Active","4V","5.5V","8V","10V","12V","20A","0.0075J","1","200pF @ 1kHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.tdk-electronics.tdk.com/inf/75/db/CTVS_14/Standard_series.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(5.5).jpg,495-3425-1-ND,B72590T0040M060,EPCOS (TDK),VARISTOR 10V 20A 0402,51785,0,"0.43000","0","1","Cut Tape (CT)","-","Active","4V","5.5V","8V","10V","12V","20A","0.0075J","1","200pF @ 1kHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.tdk-electronics.tdk.com/inf/75/db/CTVS_14/Standard_series.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(5.5).jpg,495-3425-6-ND,B72590T0040M060,EPCOS (TDK),VARISTOR 10V 20A 0402,51785,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","4V","5.5V","8V","10V","12V","20A","0.0075J","1","200pF @ 1kHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWC0002+EZJZ1V420FA+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERBSE%200603%20Series.jpg,P13699TR-ND,EZJ-Z1V420FA,Panasonic Electronic Components,VARISTOR 42V 15A 0603,72000,0,"0.07620","0","4000","Tape & Reel (TR)","-","Active","-","30V","-","42V","-","15A","-","1","55pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWC0002+EZJZ1V420FA+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERBSE%200603%20Series.jpg,P13699CT-ND,EZJ-Z1V420FA,Panasonic Electronic Components,VARISTOR 42V 15A 0603,74475,0,"0.49000","0","1","Cut Tape (CT)","-","Active","-","30V","-","42V","-","15A","-","1","55pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWC0002+EZJZ1V420FA+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERBSE%200603%20Series.jpg,P13699DKR-ND,EZJ-Z1V420FA,Panasonic Electronic Components,VARISTOR 42V 15A 0603,74475,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","30V","-","42V","-","15A","-","1","55pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWC0002+EZJZ1V330GA+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERBSE%200603%20Series.jpg,P10863TR-ND,EZJ-Z1V330GA,Panasonic Electronic Components,VARISTOR 33V 20A 0603,40000,0,"0.07620","0","4000","Tape & Reel (TR)","-","Active","-","26V","-","33V","-","20A","-","1","85pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWC0002+EZJZ1V330GA+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERBSE%200603%20Series.jpg,P10863CT-ND,EZJ-Z1V330GA,Panasonic Electronic Components,VARISTOR 33V 20A 0603,43396,0,"0.49000","0","1","Cut Tape (CT)","-","Active","-","26V","-","33V","-","20A","-","1","85pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWC0002+EZJZ1V330GA+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERBSE%200603%20Series.jpg,P10863DKR-ND,EZJ-Z1V330GA,Panasonic Electronic Components,VARISTOR 33V 20A 0603,43396,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","26V","-","33V","-","20A","-","1","85pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWC0002+EZJZ1V800AA+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERBSE%200603%20Series.jpg,P14193TR-ND,EZJ-Z1V800AA,Panasonic Electronic Components,VARISTOR 80V 0603,20000,0,"0.07620","0","4000","Tape & Reel (TR)","-","Active","-","18V","-","80V","-","-","-","1","2.1pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWC0002+EZJZ1V800AA+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERBSE%200603%20Series.jpg,P14193CT-ND,EZJ-Z1V800AA,Panasonic Electronic Components,VARISTOR 80V 0603,21743,0,"0.49000","0","1","Cut Tape (CT)","-","Active","-","18V","-","80V","-","-","-","1","2.1pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWC0002+EZJZ1V800AA+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERBSE%200603%20Series.jpg,P14193DKR-ND,EZJ-Z1V800AA,Panasonic Electronic Components,VARISTOR 80V 0603,21743,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","18V","-","80V","-","-","-","1","2.1pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWC0002+EZJZ1V650DA+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERBSE%200603%20Series.jpg,P14254TR-ND,EZJ-Z1V650DA,Panasonic Electronic Components,VARISTOR 65V 5A 0603,16000,0,"0.07620","0","4000","Tape & Reel (TR)","-","Active","-","40V","-","65V","-","5A","-","1","22pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWC0002+EZJZ1V650DA+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERBSE%200603%20Series.jpg,P14254CT-ND,EZJ-Z1V650DA,Panasonic Electronic Components,VARISTOR 65V 5A 0603,19938,0,"0.49000","0","1","Cut Tape (CT)","-","Active","-","40V","-","65V","-","5A","-","1","22pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWC0002+EZJZ1V650DA+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERBSE%200603%20Series.jpg,P14254DKR-ND,EZJ-Z1V650DA,Panasonic Electronic Components,VARISTOR 65V 5A 0603,19938,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","40V","-","65V","-","5A","-","1","22pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWC0002+EZJZ1V171AA+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERBSE%200603%20Series.jpg,P12006TR-ND,EZJ-Z1V171AA,Panasonic Electronic Components,VARISTOR 170V 0603,8000,0,"0.07620","0","4000","Tape & Reel (TR)","-","Active","-","18V","-","170V","-","-","-","1","2.1pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWC0002+EZJZ1V171AA+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERBSE%200603%20Series.jpg,P12006CT-ND,EZJ-Z1V171AA,Panasonic Electronic Components,VARISTOR 170V 0603,8161,0,"0.49000","0","1","Cut Tape (CT)","-","Active","-","18V","-","170V","-","-","-","1","2.1pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWC0002+EZJZ1V171AA+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERBSE%200603%20Series.jpg,P12006DKR-ND,EZJ-Z1V171AA,Panasonic Electronic Components,VARISTOR 170V 0603,8161,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","18V","-","170V","-","-","-","1","2.1pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.digikey.com/api/videos/videoplayer/smallplayer/4804136920001,//media.digikey.com/Renders/Panasonic%20Renders/ERBSE%200603%20Series.jpg,P14192TR-ND,EZJ-Z1V500AA,Panasonic Electronic Components,VARISTOR 50V 0603,8000,0,"0.07620","0","4000","Tape & Reel (TR)","-","Active","-","5V","-","50V","-","-","-","1","2.1pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWC0002+EZJZ1V500AA+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERBSE%200603%20Series.jpg,P14192CT-ND,EZJ-Z1V500AA,Panasonic Electronic Components,VARISTOR 50V 0603,9138,0,"0.49000","0","1","Cut Tape (CT)","-","Active","-","5V","-","50V","-","-","-","1","2.1pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWC0002+EZJZ1V500AA+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERBSE%200603%20Series.jpg,P14192DKR-ND,EZJ-Z1V500AA,Panasonic Electronic Components,VARISTOR 50V 0603,9138,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","5V","-","50V","-","-","-","1","2.1pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.mccsemi.com/pdf/Products/MLESD12A-0402.pdf,//media.digikey.com/Renders/Micro%20Commercial%20Renders/0402%20(1005metric).jpg,MLESD12A-0402-TPMSTR-ND,MLESD12A-0402-TP,Micro Commercial Co,VARISTOR 0402,10000,0,"0.07750","0","10000","Tape & Reel (TR)","-","Active","-","12V","-","-","-","-","-","1","0.3pF @ 1MHz","-40°C ~ 90°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.mccsemi.com/pdf/Products/MLESD12A-0402.pdf,//media.digikey.com/Renders/Micro%20Commercial%20Renders/0402%20(1005metric).jpg,MLESD12A-0402-TPMSCT-ND,MLESD12A-0402-TP,Micro Commercial Co,VARISTOR 0402,18827,0,"0.49000","0","1","Cut Tape (CT)","-","Active","-","12V","-","-","-","-","-","1","0.3pF @ 1MHz","-40°C ~ 90°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.mccsemi.com/pdf/Products/MLESD12A-0402.pdf,//media.digikey.com/Renders/Micro%20Commercial%20Renders/0402%20(1005metric).jpg,MLESD12A-0402-TPMSDKR-ND,MLESD12A-0402-TP,Micro Commercial Co,VARISTOR 0402,18827,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","12V","-","-","-","-","-","1","0.3pF @ 1MHz","-40°C ~ 90°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.bourns.com/docs/Product-Datasheets/MOV07D.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_MOV-07.jpg,MOV-07D220KTRTR-ND,MOV-07D220KTR,Bourns Inc.,VARISTOR 22V 250A DISC 7MM,2000,0,"0.07800","0","2000","Tape & Reel (TR)","-","Active","14V","18V","20V","22V","24V","250A","1.1J","1","2300pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 7mm"
https://www.bourns.com/docs/Product-Datasheets/MOV07D.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_MOV-07.jpg,MOV-07D220KTRCT-ND,MOV-07D220KTR,Bourns Inc.,VARISTOR 22V 250A DISC 7MM,2107,0,"0.50000","0","1","Cut Tape (CT)","-","Active","14V","18V","20V","22V","24V","250A","1.1J","1","2300pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 7mm"
https://www.bourns.com/docs/Product-Datasheets/MOV07D.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_MOV-07.jpg,MOV-07D560KTRTR-ND,MOV-07D560KTR,Bourns Inc.,VARISTOR 56V 250A DISC 7MM,2000,0,"0.07800","0","2000","Tape & Reel (TR)","-","Active","35V","45V","50V","56V","62V","250A","3.1J","1","890pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 7mm"
https://www.bourns.com/docs/Product-Datasheets/MOV07D.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_MOV-07.jpg,MOV-07D560KTRCT-ND,MOV-07D560KTR,Bourns Inc.,VARISTOR 56V 250A DISC 7MM,2689,0,"0.50000","0","1","Cut Tape (CT)","-","Active","35V","45V","50V","56V","62V","250A","3.1J","1","890pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 7mm"
https://product.tdk.com/info/en/catalog/datasheets/vpd_automotive_varistors_avr_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0603-MLZ.jpg,445-2545-2-ND,AVR-M1608C270MTAAB,TDK Corporation,VARISTOR 27V 2A 0603,24000,0,"0.07980","0","4000","Tape & Reel (TR)","AVR-M","Active","-","17V","21.6V","27V","32.4V","2A","0.05J","1","30pF @ 1kHz","-40°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/vpd_automotive_varistors_avr_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0603-MLZ.jpg,445-2545-1-ND,AVR-M1608C270MTAAB,TDK Corporation,VARISTOR 27V 2A 0603,28476,0,"0.51000","0","1","Cut Tape (CT)","AVR-M","Active","-","17V","21.6V","27V","32.4V","2A","0.05J","1","30pF @ 1kHz","-40°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/vpd_automotive_varistors_avr_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0603-MLZ.jpg,445-2545-6-ND,AVR-M1608C270MTAAB,TDK Corporation,VARISTOR 27V 2A 0603,28476,0,"Digi-Reel","0","1","Digi-Reel®","AVR-M","Active","-","17V","21.6V","27V","32.4V","2A","0.05J","1","30pF @ 1kHz","-40°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/vpd_varistors_avr_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0603-MLZ.jpg,445-2540-2-ND,AVR-M1608C180MT6AB,TDK Corporation,VARISTOR 18V 30A 0603,0,0,"0.07980","0","4000","Tape & Reel (TR)","AVR-M","Active","-","11V","14.4V","18V","21.6V","30A","0.10J","1","600pF @ 1kHz","-40°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/vpd_varistors_avr_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0603-MLZ.jpg,445-2540-1-ND,AVR-M1608C180MT6AB,TDK Corporation,VARISTOR 18V 30A 0603,324,0,"0.51000","0","1","Cut Tape (CT)","AVR-M","Active","-","11V","14.4V","18V","21.6V","30A","0.10J","1","600pF @ 1kHz","-40°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/vpd_varistors_avr_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0603-MLZ.jpg,445-2540-6-ND,AVR-M1608C180MT6AB,TDK Corporation,VARISTOR 18V 30A 0603,324,0,"Digi-Reel","0","1","Digi-Reel®","AVR-M","Active","-","11V","14.4V","18V","21.6V","30A","0.10J","1","600pF @ 1kHz","-40°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
