Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Accessory Type","Specifications","For Use With/Related Products"
https://www.panduit.com/content/dam/panduit/en/products/assets/l/ls/ls8/ls8e/ls8eqkit/media/D-IDCB79--SA-ENG-LS8E-LS8EQPrinterBulltin-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_LS8-CASE.jpg,298-16868-ND,LS8-CASE,Panduit Corp,LS8/LS8E HARD SIDE CARRYING CASE,12,0,"88.50000","0","1","PanTher™","Active","Carrying Case","-","LS8E and LS8EQ Hand Held Printer"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=0804657,//media.digikey.com/Photos/Phoenix%20Photos/MFG_0804657.jpg,277-18598-ND,0804657,Phoenix Contact,TRM-MARGIN STOP,2,18,"89.36000","0","1","-","Active","-","-","Pressure Roller"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/MI3016003SER.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_TTHSTOUT.jpg,1436-2091-ND,TTHSTOUT,HellermannTyton,BLACK TRANSFER RIBBON 1"",3,0,"95.58000","0","1","*","Active","-","-","-"
https://www.rk-rose-krieger.com/fileadmin/catalogue/neuheiten/news_rk_monitorhalterung_en.pdf,//media.digikey.com/Photos/RoseKrieger/MFG_193000018C66.jpg,1758-1126-ND,193000018C66,Rose+Krieger,SUPPORT ARM SINGLE RK MONITOR MO,2,0,"100.33000","0","1","-","Active","Support Arm","Length 403mm, Single Arm","Monitor Mounting"
http://www.panduit.com/heiler/LineCards/D-IDLC03--SA-DEU-ThermalTransferLabelsLC-W.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_TDP43ME-RS.jpg,298-18803-ND,TDP43ME-RS,Panduit Corp,EXTERNAL LABEL ROLL STAND,8,0,"102.31000","0","1","Easy-Mark Plus™","Active","Label Holder","-","TDP43ME Printer"
https://www.rk-rose-krieger.com/fileadmin/catalogue/neuheiten/news_rk_monitorhalterung_en.pdf,//media.digikey.com/Photos/RoseKrieger/193000030C11.jpg,1758-1128-ND,193000030C11,Rose+Krieger,ROTARY FLANGE LOCKABLE MONITOR M,7,0,"103.95000","0","1","-","Active","Rotary Flange Mount","Length 170.5mm","Monitor Mounting"
http://www.panduit.com/heiler/LineCards/D-IDLC03--SA-DEU-ThermalTransferLabelsLC-W.pdf,-,298-18659-ND,RMER4WH,Panduit Corp,RIBBON RESIN 4.25 WIDE 300' LONG,7,0,"117.30000","0","1","Easy-Mark Plus™","Active","Thermal Transfer Ribbon","Length 91.4m","TDP43ME Printer"
http://www.panduit.com/heiler/LineCards/D-IDLC03--SA-DEU-ThermalTransferLabelsLC-W.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_RMER4RD.jpg,298-18658-ND,RMER4RD,Panduit Corp,RIBBON RESIN 4.25 WIDE 300' LONG,5,0,"117.30000","0","1","Easy-Mark Plus™","Active","Thermal Transfer Ribbon","Length 91.4m","TDP43ME Printer"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=0804655,//media.digikey.com/Photos/Phoenix%20Photos/0804655.JPG,277-18597-ND,0804655,Phoenix Contact,TRM-PRESSURE ROLLER STANDARD,2,3,"118.33000","0","1","-","Active","Pressure Roller","-","-"
https://assets.tripplite.com/submittal-drawing/dwm3750s-submittal-drawing-en.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_DWM3750S.jpg,TL2029-ND,DWM3750S,Tripp Lite,WALL MOUNT MONITOR STAND SWIVEL,3,0,"120.75000","0","1","-","Active","Mounting Kit","-","-"
https://www.rk-rose-krieger.com/fileadmin/catalogue/neuheiten/news_rk_monitorhalterung_en.pdf,//media.digikey.com/Photos/RoseKrieger/MFG_193000028C66.jpg,1758-1127-ND,193000028C66,Rose+Krieger,SUPPORT ARM DOUBLE RK MONITOR MO,2,0,"126.14000","0","1","-","Active","Support Arm","Length 403mm, Dual Arm","Monitor Mounting"
https://assets.tripplite.com/product-pdfs/en/b125150.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B125-150.jpg,TL1418-ND,B125-150,Tripp Lite,HDMI EXTDR KIT DUAL CAT5/6 150FT,3,0,"130.49000","0","1","-","Active","HDMI Extender Kit","Receiver/Transmitter","Dual Cat5/Cat6"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=0803342,//media.digikey.com/photos/Phoenix%20Photos/0803342.JPG,277-15779-ND,0803342,Phoenix Contact,THERMOMARK PRIME MAGAZINE,10,0,"136.50000","0","1","Thermomark","Active","Magazine","-","Thermomark Card, Thermomark Prime Printers"
https://www.panduit.com/content/dam/panduit/en/products/assets/d/da/dap/dap3/dap3bcs0/media/D-SFSP07--SA-ENG-DAP-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_DAP3Bx.JPG,298-20505-ND,DAP3BC-S0-5,Panduit Corp,"DATA ACCESS PORT, 3IN. BASE, SIM",10,0,"136.50000","0","1","-","Active","Data Access Port","RJ45, Simplex Outlet","Cat5e"
https://www.panduit.com/content/dam/panduit/en/products/assets/d/da/dap/dap3/dap3bcs0/media/D-SFSP07--SA-ENG-DAP-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_DAP3Bx.JPG,298-20499-ND,DAP3BC-S0,Panduit Corp,"DATA ACCESS PORT, 3IN. BASE, SIM",4,0,"138.25000","0","1","-","Active","Data Access Port","Simplex Outlet","-"
https://www.panduit.com/content/dam/panduit/en/products/assets/d/da/dap/dap3/dap3bcs0/media/D-SFSP07--SA-ENG-DAP-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_DAP3Bx.JPG,298-20501-ND,DAP3BC-00,Panduit Corp,"DATA ACCESS PORT, 3IN. BASE, 4 B",3,0,"138.25000","0","1","-","Active","Data Access Port","-","-"
https://www.panduit.com/content/dam/panduit/en/products/assets/d/da/dap/dap3/dap3bcs0/media/D-SFSP07--SA-ENG-DAP-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_DAP3Bx.JPG,298-20502-ND,DAP3BC-00-55,Panduit Corp,"DATA ACCESS PORT, 3IN. BASE, TWO",4,0,"144.90000","0","1","-","Active","Data Access Port","RJ45 (2)","Cat5e"
https://www.panduit.com/content/dam/panduit/en/products/assets/d/da/dap/dap3/dap3bcs0/media/D-SFSP07--SA-ENG-DAP-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_DAP3Bx.JPG,298-20507-ND,DAP3BC-S0-6,Panduit Corp,"DATA ACCESS PORT, 3IN. BASE, SIM",3,0,"147.00000","0","1","-","Active","Data Access Port","RJ45, Simplex Outlet","Cat6"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773955-4_T3212_T3224_Printers&DocType=DS&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/1-2186515-1.JPG,A141593-ND,1-2186515-1,TE Connectivity AMP Connectors,T3200-PRINTER-LABEL-SENSOR,2,0,"147.45000","0","1","-","Active","Sensor","-","T3212 and T3224 printers"
https://www.rk-rose-krieger.com/fileadmin/catalogue/neuheiten/news_rk_monitorhalterung_en.pdf,//media.digikey.com/Photos/RoseKrieger/MFG_193000052C11.jpg,1758-1129-ND,193000052C11,Rose+Krieger,COMPACT BALL JOINT MONITOR MOUNT,2,0,"148.05000","0","1","-","Active","Monitor Mounting Compact","Length 133mm","Monitor Mounting"
https://www.panduit.com/content/dam/panduit/en/products/assets/d/da/dap/dap3/dap3bcs0/media/D-SFSP07--SA-ENG-DAP-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_DAP3Bx.JPG,298-20504-ND,DAP3BC-S0-5U,Panduit Corp,"DATA ACCESS PORT, 3IN. BASE, SIM",4,0,"159.60000","0","1","-","Active","Data Access Port","RJ45, Simplex Outlet, USB 2.0","Cat5e"
https://www.panduit.com/content/dam/panduit/en/products/assets/d/da/dap/dap3/dap3bcs0/media/D-SFSP07--SA-ENG-DAP-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_DAP3Bx.JPG,298-20506-ND,DAP3BC-S3-5,Panduit Corp,"DATA ACCESS PORT, 3IN. BASE, SIM",5,0,"160.65000","0","1","-","Active","Data Access Port","Circuit Breaker, RJ45, Simplex Outlet","Cat5e"
https://assets.tripplite.com/product-pdfs/en/b1261a0.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B126-1A0.jpg,TL1419-ND,B126-1A0,Tripp Lite,HDMI ACTIVE EXTENDER 200FT,5,0,"164.83000","0","1","-","Active","HDMI Extender","Receiver","B126 Transmitter, Cat5/Cat6"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773955-4_T3212_T3224_Printers&DocType=DS&DocLang=English,-,A141589-ND,1-2186511-1,TE Connectivity AMP Connectors,T3212-PRINTER-COVER,2,0,"171.42000","0","1","-","Active","Cover","-","T3212 and T3224 printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773955-4_T3212_T3224_Printers&DocType=DS&DocLang=English,-,A141590-ND,1-2186512-1,TE Connectivity AMP Connectors,T3224-PRINTER-COVER,2,0,"171.42000","0","1","-","Active","Cover","-","T3212 and T3224 printers"
https://www.panduit.com/content/dam/panduit/en/products/assets/d/da/dap/dap3/dap3bcs0/media/D-SFSP07--SA-ENG-DAP-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_DAP4Bx.jpg,298-20509-ND,DAP4BC-G0,Panduit Corp,"DATA ACCESS PORT, 4IN. BASE, GFC",6,0,"189.00000","0","1","-","Active","GFCI Access Port","GFCI Outlet","-"
https://www.panduit.com/content/dam/panduit/en/products/assets/d/da/dap/dap3/dap3bcs0/media/D-SFSP07--SA-ENG-DAP-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_DAP4Bx.jpg,298-20511-ND,DAP4BC-X0,Panduit Corp,"DATA ACCESS PORT, 4IN BASE W/ IN",3,0,"189.00000","0","1","-","Active","GFCI Access Port","International Faceplate Insert","-"
https://www.panduit.com/content/dam/panduit/en/products/assets/d/da/dap/dap3/dap3bcs0/media/D-SFSP07--SA-ENG-DAP-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_DAP4Bx.jpg,298-20515-ND,DAP4BC-G0-6,Panduit Corp,"DATA ACCESS PORT, 4IN. BASE, GFC",4,0,"193.20000","0","1","-","Active","GFCI Access Port","GFCI Outlet, RJ45","Cat6"
https://www.panduit.com/content/dam/panduit/en/products/assets/d/da/dap/dap3/dap3bcs0/media/D-SFSP07--SA-ENG-DAP-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_DAP4Bx.jpg,298-20513-ND,DAP4BC-G0-5,Panduit Corp,"DATA ACCESS PORT, 4IN. BASE, GFC",15,0,"199.50000","0","1","-","Active","GFCI Access Port","GFCI Outlet, RJ45","Cat5e"
https://assets.tripplite.com/product-pdfs/en/b1262a0.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B126-2A0.jpg,TL2015-ND,B126-2A0,Tripp Lite,HDMI EXTNDR/SPLITTER 2-PRT 200FT,20,0,"199.98000","0","1","-","Active","HDMI Extender/Splitter","Receiver","B126 Transmitter, Cat5/Cat6"
-,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CMHDBTBRX.jpg,298-16952-ND,CMHDBTBRX,Panduit Corp,HDBASET RECEIVER BOX,3,0,"201.95000","0","1","-","Active","HDBase Extenders","Receiver","Cat6a"
-,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CMHDBTBTX.jpg,298-16953-ND,CMHDBTBTX,Panduit Corp,HDBASET TRANSMITTER BOX,3,0,"201.95000","0","1","-","Active","HDBase Extenders","Transmitter","Cat6a"
https://www.panduit.com/content/dam/panduit/en/products/assets/d/da/dap/dap3/dap3bcs0/media/D-SFSP07--SA-ENG-DAP-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_DAP4Bx.jpg,298-20514-ND,DAP4BC-G3-5,Panduit Corp,"DATA ACCESS PORT, 4IN. BASE, GFC",10,0,"210.00000","0","1","-","Active","GFCI Access Port","Circuit Breaker, GFCI Outlet, RJ45","Cat5e"
https://www.panduit.com/content/dam/panduit/en/products/assets/d/da/dap/dap3/dap3bcs0/media/D-SFSP07--SA-ENG-DAP-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_DAP4Bx.jpg,298-20516-ND,DAP4BC-G3-6,Panduit Corp,"DATA ACCESS PORT, 4IN. BASE, GFC",3,0,"211.05000","0","1","-","Active","GFCI Access Port","Circuit Breaker, GFCI Outlet, RJ45","Cat6"
https://www.panduit.com/content/dam/panduit/en/products/assets/i/ia/iap/iapn/iapng5ewh/media/IAPNG5EWH.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_IAPNG5EWH.JPG,298-12756-ND,IAPNG5EWH,Panduit Corp,INDUSTRIALNET GFCI DATA ACCESS P,10,0,"220.83000","0","1","IndustrialNet™","Active","GFCI Access Port","-","-"
http://www.panduit.com/heiler/LineCards/D-IDLC06--SA-ENG-ThermalTransferLabels.pdf,"//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_RHE(H,R)4BL.jpg",298-18652-ND,RHEH4BL,Panduit Corp,RIBBON HYBRID WITH TDP4*HE SER,5,0,"221.15000","0","1","Easy-Mark Plus™","Active","Thermal Transfer Ribbon","Length 363.0m","TDP43HE and TDP46HE Printers"
http://www.panduit.com/heiler/LineCards/D-IDLC06--SA-ENG-ThermalTransferLabels.pdf,"//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_RHE(H,R)4BL.jpg",298-18653-ND,RHER4BL,Panduit Corp,RIBBON RESIN WITH TDP4*HE SERI,5,0,"221.15000","0","1","Easy-Mark Plus™","Active","Thermal Transfer Ribbon","Length 363.0m","TDP43HE and TDP46HE Printers"
http://www.panduit.com/heiler/PartDrawings/TDP42HY%20Product%20Page.pdf,-,298-18655-ND,RHR4BL-S,Panduit Corp,RIBBON RESIN WITH TDP4*HY AND,5,0,"227.62000","0","1","Easy-Mark™","Active","Thermal Transfer Ribbon","Length 73.0m","TDP43MY Printer"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=0831200,//media.digikey.com/Photos/Phoenix%20Photos/MFG_831200.jpg,277-16404-ND,0831200,Phoenix Contact,THERMOMARK CARD-UM-MAG1,4,10,"228.23000","0","1","Thermomark","Active","Magazine","-","Thermomark Card Printer"
https://www.panduit.com/content/dam/panduit/en/products/assets/d/da/dap/dap3/dap3bcs0/media/D-SFSP07--SA-ENG-DAP-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_DAP4Bx.jpg,298-20512-ND,DAP4BC-G0-5U,Panduit Corp,"DATA ACCESS PORT, 4IN. BASE, GFC",5,0,"229.95000","0","1","-","Active","GFCI Access Port","GFCI Outlet, RJ45, USB 2.0","Cat5e"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773955-4_T3212_T3224_Printers&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-2186508-1.jpg,A141588-ND,1-2186508-1,TE Connectivity AMP Connectors,T3200-PRINTER-PSU,2,0,"233.34000","0","1","-","Active","Power Supply","-","T3212 and T3224 printers"
-,-,TL2358-ND,B126-1D1-WHD1,Tripp Lite,WIRELESS HDMI EXTENDER WITH IR /,19,0,"253.95000","0","1","-","Active","HDMI Extender","Receiver/Transmitter, IR","P568 Cable"
http://www.panduit.com/heiler/LineCards/D-IDLC03--SA-DEU-ThermalTransferLabelsLC-W.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_TDP43ME-CASE.jpg,298-18801-ND,TDP43ME-CASE,Panduit Corp,HARD CASE FOR TDP43ME PRINTER,3,0,"260.82000","0","1","Easy-Mark™","Active","Carrying Case","-","TDP43ME Printer"
-,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CMHDBTWRX.jpg,298-16955-ND,CMHDBTWRX,Panduit Corp,HDBASET RECEIVER BOX WITH AUDIO,2,0,"283.12000","0","1","-","Active","HDBase Extenders","Transmitter","Cat6a"
https://assets.tripplite.com/product-pdfs/en/b1261a1plhd.pdf,//media.digikey.com/photos/Tripplite%20Photos/MFG_B126-1A1-PLHD.jpg,TL1905-ND,B126-1A1-PLHD,Tripp Lite,HDMI OVER POWERLINE ACTIVE EXTEN,10,0,"331.58000","0","1","-","Active","HDMI Extender Kit","Receiver/Transmitter, IR","B126 Transmitter"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773955-4_T3212_T3224_Printers&DocType=DS&DocLang=English,-,A141591-ND,1-2186513-1,TE Connectivity AMP Connectors,T3200-PRINTER-CONTROL-PANEL,2,0,"362.02000","0","1","-","Active","Control Panel","-","T3212 and T3224 printers"
http://www.panduit.com/heiler/SpecificationSheets/D-IDSP27--WW-ENG-TerminalBlockMarkers-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_EMPLUS.jpg,298-11977-ND,EMPLUS-CD,Panduit Corp,EASY-MARK PLUS LABELING SOFTWARE,3,0,"381.48000","0","1","-","Active","CD ROM","-","Easy Mark™ Plus Label Software"
http://www.panduit.com/heiler/SpecificationSheets/D-IDSP27--WW-ENG-TerminalBlockMarkers-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_EMPLUS.jpg,298-11978-ND,EMPLUS-DL,Panduit Corp,DOWNLOADABLE INSTALLATION (CASE,2,0,"381.48000","0","1","-","Active","Online Download","-","Easy Mark™ Plus Label Software"
https://assets.tripplite.com/product-pdfs/en/b1261a1whd1.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B126-1A1-WHD1.jpg,TL2014-ND,B126-1A1-WHD1,Tripp Lite,HDMI OVER WIRELESS EXTENDER W/ I,10,0,"382.92000","0","1","-","Active","HDMI Extender","Receiver/Transmitter, IR","P568 Cable"
http://www.panduit.com/heiler/SpecificationSheets/D-IDSP27--WW-ENG-TerminalBlockMarkers-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/EMPLUS-2GO.JPG,298-11979-ND,EMPLUS-2GO,Panduit Corp,EASY-MARK PLUS LABELING SOFTWARE,4,0,"407.88000","0","1","-","Active","USB Flash Drive","-","Easy Mark™ Plus Label Software"
-,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CMHDBTWPTX.jpg,298-16954-ND,CMHDBTWPTX,Panduit Corp,HDBASET WALLPLATE TRANSMITTER,2,0,"460.38000","0","1","-","Active","HDBase Extenders","Receiver","Cat6a"
-,//media.digikey.com/Photos/OC-White-Co/MFG_LED-1936-UTL.JPG,1844-1084-ND,LED-1936-UTL,O.C. White Co.,TASK LIGHT 100-240V 19"" OVAL,2,0,"479.00000","0","1","-","Active","Task Light","Length 482.6mm","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=5146422,//media.digikey.com/Photos/Phoenix%20Photos/5146422.JPG,277-9712-ND,5146422,Phoenix Contact,CUTTER FOR THE THERMOMARK ROLL,2,0,"734.66000","0","1","Thermomark","Active","Cutter","-","Thermomark Roll"
http://www.panduit.com/heiler/LineCards/D-IDLC03--SA-DEU-ThermalTransferLabelsLC-W.pdf,-,298-18802-ND,TDP43ME-CUTTER,Panduit Corp,CUTTER FOR TDP43ME THERMAL TRANS,5,0,"783.75000","0","1","*","Active","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773955-4_T3212_T3224_Printers&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-2186504-1-VIEW-A.jpg,A141582-ND,1-2186504-1,TE Connectivity AMP Connectors,T3212-PRINTER-PRINTHEAD-300DPI,2,0,"805.11000","0","1","-","Active","Print Head","-","T3212 and T3224 printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-260&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/MFG_TE-PRINTER-CUTTER.jpg,A130971-ND,TE-PRINTER-CUTTER,TE Connectivity AMP Connectors,TTC-PRINTER-CUTTER,4,0,"837.09000","0","1","-","Active","Cutter","-","Thermal Transfer Printer"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773955-4_T3212_T3224_Printers&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-2186507-1.jpg,A141587-ND,1-2186507-1,TE Connectivity AMP Connectors,T3200-PRINTER-LOGICBOARD,2,0,"1025.47000","0","1","-","Active","Logic Board","-","T3212 and T3224 printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773955-4_T3212_T3224_Printers&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-2186510-1.jpg,A141586-ND,1-2186510-1,TE Connectivity AMP Connectors,T3200-PRINTER-CUTTER,2,0,"1050.19000","0","1","-","Active","Cutter","-","T3212 and T3224 printers"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=0804502,-,277-18595-ND,0804502,Phoenix Contact,THERMOMARK ROLLMASTER-CUTTER,2,0,"1207.71000","0","1","Thermomark","Active","Cutter","-","Thermomark Rollmaster 300, Thermomark Rollmaster 600"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773955-4_T3212_T3224_Printers&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-2186506-1.jpg,A141584-ND,1-2186506-1,TE Connectivity AMP Connectors,T3224-PRINTER-PRINTHEAD-600DPI,2,0,"1257.39000","0","1","-","Active","Print Head","-","T3212 and T3224 printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773955-4_T3212_T3224_Printers&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-2186509-1.jpg,A141585-ND,1-2186509-1,TE Connectivity AMP Connectors,T3200-PRINTER-PERFORATOR,2,0,"1476.74000","0","1","-","Active","Perforator","-","T3212 and T3224 printers"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=0804503,-,277-18596-ND,0804503,Phoenix Contact,THERMOMARK ROLLMASTER-CUTTER/P,2,0,"1513.89000","0","1","Thermomark","Active","Cutter","-","Thermomark Rollmaster 300, Thermomark Rollmaster 600"
-,//media.digikey.com/photos/CBM%20America%20Photos/EPLSRDSP305.jpg,471-1019-ND,EPLSRDSP305,CBM America Corporation,CABLE RS232C FOR 1600/1700 SER,46,0,"4.20000","0","1","-","Obsolete","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/102-1050-BL-00025_Dwg.pdf,//media.digikey.com/photos/CnC%20Tech/102-1050-BL-00025.jpg,1175-1852-ND,102-1050-BL-00025,CNC Tech,ADAPTER USB SLOTBRACKET 2.0,93,0,"7.68000","0","1","-","Active","Cable Assembly","-","USB"
-,//media.digikey.com/photos/CBM%20America%20Photos/EPLZR1901E.jpg,471-1035-ND,EPLZR1901E,CBM America Corporation,INTERFACE BRD FOR EPL1900 SERIES,6,0,"150.00000","0","1","-","Obsolete","-","-","-"
-,-,1040-1162-ND,REPCLAMP,CH Products,DESK CLAMPS & EXTENDERS (ONE PAI,10,0,"7.86000","0","1","-","Active","Clamp","-","-"
http://www.ftdichip.com/Support/Documents/DataSheets/Modules/DS_USBKey.pdf,//media.digikey.com/Photos/FTDI%20(Future%20Tech%20Devices)/USB-KEY.jpg,768-1075-ND,FTDI USB-KEY,"FTDI, Future Technology Devices International Ltd",MOD USB SECURITY KEY DEVICE,23,0,"15.95000","0","1","USBmadeEZ-UART","Active","USB Security Key","USB Asymmetric Public Key Encryption Security Dongle","PC with USB Interface"
https://cdn.sparkfun.com/datasheets/Components/General/hamburgerspeaker.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_COM-14023.jpg,1568-1561-ND,COM-14023,SparkFun Electronics,SPEAKER 4OHM 3W TOP PORT,5,0,"4.95000","0","1","-","Active","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/ACL%20PDFs/8040.PDF,//media.digikey.com/photos/ACL%20Staticide%20Photos/8040.jpg,ST1025-ND,8040,ACL Staticide Inc,SCREEN CLEANER ANTIGLARE 4 OZ,16,0,"5.50000","0","1","-","Active","Screen Cleaner","Anti-Glare","CRT's, Laptops, TV Screens, Anti-Glare/Polarized Screens, Video Display and Micro Computer Screens"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=0805004,//media.digikey.com/Photos/Phoenix%20Photos/MFG_0805004.jpg,277-12107-ND,0805004,Phoenix Contact,THERMOFOX BELT CLIP,3,0,"6.83000","0","1","Thermomark","Active","Fastening Clip","-","ThermoFox Printer"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/76000666_Web.pdf,//media.digikey.com/photos/Digi%20Int'l%20Photos/76000666.jpg,602-1712-ND,76000666,Digi International,CABLE SP IA BARE-WIRE PWR INPUT,5,0,"13.00000","0","1","-","Active","Cable","With Barrel Connector","-"
//media.digikey.com/pdf/Data%20Sheets/Storm%20Interface%20PDFs/1200%20Application%20Manual.pdf,//media.digikey.com/photos/Storm%20Interface%20Photos/1200-MK0003.jpg,1200-MK0003-ND,1200-MK0003,Storm Interface,KIT MOUNTING FOR 1200 SERIES,6,0,"13.70000","0","1","1200","Active","Mounting Kit","4 Connectors","Keyboard"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=0805008,//media.digikey.com/Photos/Phoenix%20Photos/MFG_0805008.jpg,277-12108-ND,0805008,Phoenix Contact,THERMOFOX MAGNETIC HOLDER,3,20,"18.90000","0","1","Thermomark","Active","Mounting Unit","-","ThermoFox Printer"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=0805003,//media.digikey.com/Photos/Phoenix%20Photos/MFG_0805003.jpg,277-12106-ND,0805003,Phoenix Contact,THERMOFOX SHOULDER BAG,5,0,"31.50000","0","1","Thermomark","Active","Carrying Case","-","ThermoFox Printer"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=0805002,//media.digikey.com/Photos/Phoenix%20Photos/MFG_0805002.jpg,277-12109-ND,0805002,Phoenix Contact,THERMOFOX HARD TOP CASE,3,3,"38.59000","0","1","Thermomark","Active","Carrying Case","-","ThermoFox Printer"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=0805010,//media.digikey.com/Photos/Phoenix%20Photos/MFG_0805010.jpg,277-12090-ND,0805010,Phoenix Contact,THERMOFOX POWER SUPPLY,4,6,"38.85000","0","1","Thermomark","Active","Power Supply","-","ThermoFox Printer"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/5146684_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/5146684.jpg,277-15474-ND,5146684,Phoenix Contact,CMS-INK-TR-C5,4,0,"57.35000","0","1","CMS","Active","Ink Replacement Cartridge","-","-"
