Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Disconnect Type","Number of Positions","Number of Levels","Terminal - Width","Termination Style","Current - IEC","Voltage - IEC","Current - UL","Voltage - UL","Wire Gauge or Range - AWG","Wire Gauge or Range - mm²","Features","Color","Fuse Type"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3031746.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3031746.jpg,277-3759-ND,3031746,Phoenix Contact,CONN TERM BLK FEED THRU 12-28AWG,186,1150,"3.12000","0","1","CLIPLINE STS","Active","Feed Through","-","4","1","5.2mm","Push In, Spring","24A","800V","20A","600V","12-28 AWG","0.08-4mm²","-","Gray","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0719168.pdf,//media.digikey.com/Photos/Phoenix%20Photos/0719168.JPG,277-10695-ND,0719168,Phoenix Contact,CONN TERM BLK FEED THRU 12-28AWG,150,0,"3.12000","0","1","CLIPLINE UK","Active","Feed Through","-","2","1","5.2mm","Screw","24A","800V","20A","600V","12-28 AWG","0.2-4mm²","-","Black","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3031487.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3031487.jpg,277-3285-ND,3031487,Phoenix Contact,CONN TERM BLK FEED THRU 8-24 AWG,559,6700,"3.24000","0","1","CLIPLINE ST","Active","Feed Through","-","2","1","8.2mm","Push In, Spring","41A","1000V","50A","600V","8-24 AWG","0.2-10mm²","-","Gray","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0711344.pdf,//media.digikey.com/Photos/Phoenix%20Photos/0711344.jpg,277-3301-ND,0711344,Phoenix Contact,CONN TERM BLK FEED THRU 10-30AWG,170,1950,"3.26000","0","1","CLIPLINE UK","Active","Feed Through","-","2","1","6.2mm","Screw","32A","800V","30A","600V","10-30 AWG","0.2-6mm²","-","Black","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3208359,//media.digikey.com/Photos/Phoenix%20Photos/3208359.JPG,277-9810-ND,3208359,Phoenix Contact,CONN TERM BLK FEED THRU 14-26AWG,250,100,"3.28000","0","1","CLIPLINE PT","Active","Feed Through","-","4","1","3.5mm","Push In, Spring","15A","500V","15A","300V","14-26 AWG","0.14-1.5mm²","-","Gray","-"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/3044791.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3044791.JPG,277-3415-ND,3044791,Phoenix Contact,CONN TERM BLK FEED THRU 10-26AWG,685,2600,"3.33000","0","1","CLIPLINE UTTB","Active","Feed Through","-","4","2","6.2mm","Screw","30A","800V","30A","600V","10-26 AWG","0.14-6mm²","-","Blue","-"
https://www.americanelectrical.com/pdfs/PEKSeries/WGT6331140.pdf,//media.digikey.com/photos/American%20Elect%20Photos/331140.jpg,288-1250-ND,331140,American Electrical Inc.,CONN TERM BLK GROUND 8-26 AWG,420,0,"3.34000","0","1","WGT","Active","Ground, Earth","-","2","1","8.0mm","Screw","-","-","-","-","8-26 AWG","0.5-10mm²","-","Green, Yellow","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3026696.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3026696.jpg,277-3312-ND,3026696,Phoenix Contact,CONN TERM BLK FEED THRU 10-30AWG,367,650,"3.34000","0","1","CLIPLINE UK","Active","Feed Through","-","2","1","6.2mm","Screw","32A","800V","30A","600V","10-30 AWG","0.2-6mm²","-","Red","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3046143,//media.digikey.com/Photos/Phoenix%20Photos/3046143.JPG,277-12458-ND,3046143,Phoenix Contact,CONN TERM BLK DISCONN 10-26AWG,161,1350,"3.34000","0","1","CLIPLINE UT","Active","Disconnect","Open","2","1","6.2mm","Screw","20A","500V","6.3A","250V","10-26 AWG","0.14-6mm²","-","Gray","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1636790000.pdf,//media.digikey.com/Photos/Weidmuller/1636790000.JPG,281-3117-ND,1636790000,Weidmüller,CONN TERM BLK FEED THRU 12-30AWG,125,600,"3.35000","0","1","Z","Active","Feed Through","-","3","1","5.1mm","Push In, Spring","24A","800V","25A","600V","12-30 AWG","0.5-4mm²","-","Orange","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1608620000.pdf,//media.digikey.com/Photos/Weidmuller/1608620000.jpg,281-2932-ND,1608620000,Weidmüller,CONN TERM BLK FEED THRU 8-22 AWG,184,54200,"3.65000","0","1","Z","Active","Feed Through","-","2","1","8.1mm","Push In, Spring","41A","800V","50A","600V","8-22 AWG","0.5-10mm²","-","Beige","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1608580000.pdf,//media.digikey.com/Photos/Weidmuller/1608580000.jpg,281-2931-ND,1608580000,Weidmüller,CONN TERM BLK FEED THRU 12-30AWG,105,12800,"3.39000","0","1","Z","Active","Feed Through","-","4","1","5.1mm","Push In, Spring","24A","800V","25A","600V","12-30 AWG","0.5-4mm²","-","Blue","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3000610,//media.digikey.com/Photos/Phoenix%20Photos/3000610.jpg,277-12441-ND,3000610,Phoenix Contact,CONN TERM BLK FEED THRU 10-26AWG,3661,0,"3.41000","0","1","CLIPLINE UTTB","Active","Feed Through","-","4","2","6.2mm","Screw","30A","1000V","30A","600V","10-26 AWG","0.14-6mm²","-","Gray","-"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/3035467.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3035467.jpg,277-12448-ND,3035467,Phoenix Contact,CONN TERM BLK FEED THRU 10-26AWG,408,50,"3.44000","0","1","CLIPLINE UTTB","Active","Feed Through","-","4","2","6.2mm","Screw","30A","800V","30A","600V","10-26 AWG","0.14-6mm²","-","Yellow","-"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/3211802.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3211802.JPG,277-12506-ND,3211802,Phoenix Contact,CONN TERM BLK FEED THRU 10-24AWG,215,1300,"3.44000","0","1","CLIPLINE PT","Active","Feed Through","-","4","1","6.2mm","Push In, Spring","32A","800V","30A","600V","10-24 AWG","0.2-4mm²","-","Blue","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1401019.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1401019.JPG,277-3574-ND,1401019,Phoenix Contact,CONN TERM BLK FEED THRU 14-30AWG,345,3000,"3.45000","0","1","CLIPLINE MBK","Active","Feed Through","-","2","1","5.2mm","Screw","17.5A","500V","15A","300V","14-30 AWG","0.2-2.5mm²","-","Gray","-"
-,//media.digikey.com/Photos/Phoenix%20Photos/3046786.jpg,277-12461-ND,3046786,Phoenix Contact,CONN TERM BLK FEED THRU 14-26AWG,231,100,"3.52000","0","1","CLIPLINE UTTB","Active","Feed Through","-","4","2","6.2mm","Screw","30A","800V","30A","300V","14-26 AWG","0.14-6mm²","-","Red","-"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/3211922.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3211922.jpg,277-12509-ND,3211922,Phoenix Contact,CONN TERM BLK DISCONN 10-24AWG,211,0,"3.52000","0","1","CLIPLINE PT","Active","Disconnect","Open","2","1","6.2mm","Push In, Spring","20A","400V","-","-","10-24 AWG","0.2-4mm²","-","Gray","-"
//media.digikey.com/PDF/Data%20Sheets/Weidmuller%20PDFs/1806980000.pdf,//media.digikey.com/Photos/Weidmuller/1806980000.JPG,281-2892-ND,1806980000,Weidmüller,CONN TERM BLK FEED THRU 10-26AWG,433,5600,"3.57000","0","1","Z","Active","Feed Through","-","4","1","6.1mm","Push In, Spring","32A","800V","33A","600V","10-26 AWG","0.5-6mm²","-","Beige","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3076714.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3076714.JPG,277-12475-ND,3076714,Phoenix Contact,CONN TERM BLK DISCONNECT 8-26AWG,290,0,"3.65000","0","1","CLIPLINE RBO","Active","Disconnect","Switch, Slide","2","1","13.0mm","Bolt and Nut","50A","800V","41A","600V","8-26 AWG","0.1-10mm²","-","Gray","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1402940.pdf,//media.digikey.com/photos/Phoenix%20Photos/1402940.jpg,277-1480-ND,1402940,Phoenix Contact,CONN TERM BLK FEED THRU 10-26AWG,189,0,"3.72000","0","1","CLIPLINE MBK","Active","Feed Through","-","2","1","6.2mm","Screw","32A","500V","30A","600V","10-26 AWG","0.2-6mm²","-","Gray","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1415115,//media.digikey.com/Photos/Phoenix%20Photos/1415115.jpg,277-4060-ND,1415115,Phoenix Contact,CONN TERM BLK FEED THRU 10-26AWG,600,0,"3.73000","0","1","CLIPLINE MBK","Active","Feed Through","-","2","1","6.2mm","Screw","32A","500V","30A","150V","10-26 AWG","0.2-4mm²","-","Blue","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3046171,//media.digikey.com/Photos/Phoenix%20Photos/3046139.JPG,277-3470-ND,3046171,Phoenix Contact,CONN TERM BLK DISCONN 10-26AWG,107,1850,"3.79000","0","1","CLIPLINE UT","Active","Disconnect","Switch, Knife","2","1","6.2mm","Screw","20A","500V","16A","300V","10-26 AWG","0.14-6mm²","-","Gray","-"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/3049026.pdf,//media.digikey.com/photos/Phoenix%20Photos/3049026.JPG,277-2059-ND,3049026,Phoenix Contact,CONN TERM BLK FEED THRU 10-26AWG,287,1750,"3.90000","0","1","CLIPLINE RT","Active","Feed Through","-","2","1","16.3mm","Bolt and Nut","41A","1000V","30A","600V","10-26 AWG","0.1-6mm²","-","Gray","-"
-,//media.digikey.com/Photos/Phoenix%20Photos/1413078.JPG,277-3682-ND,1413078,Phoenix Contact,CONN TERM BLK FEED THRU 12-28AWG,109,0,"3.91000","0","1","CLIPLINE MBK","Active","Feed Through","-","2","1","5.2mm","Screw","24A","500V","20A","600V","12-28 AWG","0.2-4mm²","-","Blue","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3208544,//media.digikey.com/Photos/Phoenix%20Photos/MFG_3208544.jpg,277-15283-ND,3208544,Phoenix Contact,CONN TERM BLK FEED THRU 14-26AWG,434,0,"3.93000","0","1","CLIPLINE PTTB","Active","Feed Through","-","4","2","3.5mm","Push In, Spring","16A","500V","5A","600V","14-26 AWG","0.14-1.5mm²","-","Gray","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/0443660000.pdf,//media.digikey.com/Photos/Weidmuller/0443660000.JPG,281-2904-ND,0443660000,Weidmüller,CONN TERM BLK FEED THRU 10-26AWG,106,29000,"4.01000","0","1","SAK","Active","Feed Through","-","2","1","6.5mm","Screw","32A","800V","30A","600V","10-26 AWG","0.5-6mm²","-","Beige","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1413010.pdf,//media.digikey.com/photos/Phoenix%20Photos/MFG_1413010.jpg,277-3850-ND,1413010,Phoenix Contact,CONN TERM BLK FEED THRU 12-28AWG,197,5550,"4.03000","0","1","CLIPLINE MBK","Active","Feed Through","-","2","1","5.2mm","Screw","24A","500V","20A","600V","12-28 AWG","0.2-4mm²","-","Gray","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0719207.pdf,//media.digikey.com/Photos/Phoenix%20Photos/0719207.jpg,277-3954-ND,0719207,Phoenix Contact,CONN TERM BLK FEED THRU 10-30AWG,137,100,"4.19000","0","1","CLIPLINE UK","Active","Feed Through","-","2","1","6.2mm","Screw","41A","800V","30A","600V","10-30 AWG","0.2-6mm²","-","Beige","-"
-,//media.digikey.com/photos/American%20Elect%20Photos/351220.jpg,288-1253-ND,351220,American Electrical Inc.,CONN TERM BLK DISCONNECT 8-26AWG,189,0,"4.24000","0","1","ASK","Active","Disconnect","Fuse, Lever","2","1","8.0mm","Screw","-","-","6.3A","600V","8-26 AWG","0.5-10mm²","LED","Beige","5mm x 20mm, 5mm x 25mm"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3038464.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3038464.JPG,277-3614-ND,3038464,Phoenix Contact,CONN TERM BLK FEED THRU 12-28AWG,101,7000,"4.43000","0","1","CLIPLINE STTBS","Active","Feed Through","-","4","2","5.2mm","Push In, Spring","22A","500V","20A","600V","12-28 AWG","0.08-4mm²","-","Gray","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3206446,//media.digikey.com/Photos/Phoenix%20Photos/MFG_3206446.jpg,277-15272-ND,3206446,Phoenix Contact,CONN TERM BLK FEED THRU 14-20AWG,111,5450,"4.54000","0","1","CLIPLINE QT","Active","Feed Through","-","4","1","6.2mm","IDC","24A","800V","-","-","14-20 AWG","0.5-2.5mm²","-","Gray","-"
https://www.americanelectrical.com/pdfs/PEKSeries/ASK2LD351510.pdf,//media.digikey.com/photos/American%20Elect%20Photos/351510.jpg,288-1254-ND,351510,American Electrical Inc.,CONN TERM BLK DISCONNECT 8-26AWG,148,0,"4.58000","0","1","ASK","Active","Disconnect","Fuse, Lever","2","1","8.0mm","Screw","-","-","6.3A","600V","8-26 AWG","0.5-10mm²","LED","Beige","5mm x 20mm, 5mm x 25mm"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3210156,//media.digikey.com/Photos/Phoenix%20Photos/3210156.jpg,277-2104-ND,3210156,Phoenix Contact,CONN TERM BLK DISCONN 12-26AWG,169,5250,"5.28000","0","1","CLIPLINE PT","Active","Disconnect","Switch, Knife","2","1","5.2mm","Push In, Spring","20A","400V","20A","300V","12-26 AWG","0.14-4mm²","-","Gray","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3036479.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3036479.JPG,277-4089-ND,3036479,Phoenix Contact,CONN TERM BLK FEED THRU 8-24 AWG,349,0,"5.46000","0","1","CLIPLINE ST","Active","Feed Through","-","3","1","8.2mm","Push In, Spring","41A","1000V","50A","600V","8-24 AWG","0.2-10mm²","-","Blue","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3216066,//media.digikey.com/Photos/Phoenix%20Photos/MFG_3216066.jpg,277-15414-ND,3216066,Phoenix Contact,CONN TERM BLK FEED THRU 10-30AWG,119,0,"5.52000","0","1","CLIPLINE UK","Active","Feed Through","-","3","1","6.2mm","Screw","32A","500V","35A","150V","10-30 AWG","0.2-4mm²","-","Brown","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3036343.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3036343.jpg,277-3582-ND,3036343,Phoenix Contact,CONN TERM BLK DISCONN 12-28AWG,538,150,"5.56000","0","1","CLIPLINE ST","Active","Disconnect","Switch, Knife","2","1","5.2mm","Push In, Spring","20A","400V","16A","600V","12-28 AWG","0.08-4mm²","-","Gray","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3212316,//media.digikey.com/Photos/Phoenix%20Photos/3212316.jpg,277-15359-ND,3212316,Phoenix Contact,CONN TERM BLK DISCONN 12-26AWG,117,0,"5.58000","0","1","CLIPLINE PT","Active","Disconnect","Switch, Knife","2","1","5.2mm","Push In, Spring","20A","400V","20A","300V","12-26 AWG","0.14-4mm²","-","Orange","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3046152.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_3046152.jpg,277-11710-ND,3046152,Phoenix Contact,CONN TERM BLK DISCONN 10-26AWG,164,50,"5.65000","0","1","CLIPLINE UT","Active","Disconnect","Switch, Knife","2","1","6.2mm","Screw","20A","500V","16A","600V","10-26 AWG","0.14-6mm²","-","Gray","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3031513.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3031513.jpg,277-3412-ND,3031513,Phoenix Contact,CONN TERM BLK GROUND 14-26AWG,141,1200,"5.69000","0","1","CLIPLINE ST","Active","Ground, Earth","-","2","1","4.2mm","Push In, Spring","-","-","-","-","14-26 AWG","0.08-1.5mm²","-","Green, Yellow","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3048535,//media.digikey.com/Photos/Phoenix%20Photos/MFG_3048535.jpg,277-15166-ND,3048535,Phoenix Contact,CONN TERM BLK FEED THRU 10-30AWG,300,650,"5.73000","0","1","CLIPLINE UK","Active","Feed Through","-","3","1","6.2mm","Screw","32A","500V","35A","150V","10-30 AWG","0.2-4mm²","-","Black","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1923157,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1923157.jpg,277-14386-ND,1923157,Phoenix Contact,CONN TERM BLK FEED THRU 10-30AWG,127,0,"5.73000","0","1","CLIPLINE UK","Active","Feed Through","-","3","1","6.2mm","Screw","32A","500V","35A","150V","10-30 AWG","0.2-4mm²","-","Red","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3210170,//media.digikey.com/Photos/Phoenix%20Photos/MFG_3210170.jpg,277-15305-ND,3210170,Phoenix Contact,CONN TERM BLK DISCONN 12-26AWG,101,0,"5.81000","0","1","CLIPLINE PT","Active","Disconnect","Switch, Knife","3","1","5.2mm","Push In, Spring","16A","400V","5A","600V","12-26 AWG","0.14-4mm²","-","Gray","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3046757,//media.digikey.com/Photos/Phoenix%20Photos/3046757.jpg,277-15156-ND,3046757,Phoenix Contact,CONN TERM BLK 12-26 AWG GRAY,107,0,"5.88000","0","1","CLIPLINE UTTB","Active","-","-","4","2","5.2mm","Screw","24A","500V","20A","300V","12-26 AWG","0.14-4mm²","-","Gray","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1771410000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1771410000.JPG,281-3248-ND,1771410000,Weidmüller,CONN TERM BLK FEED THRU 8-22 AWG,104,700,"5.92000","0","1","Z","Active","Feed Through","-","3","1","8.1mm","Push In, Spring","41A","800V","45A","600V","8-22 AWG","0.5-10mm²","-","Beige","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3213949,//media.digikey.com/Photos/Phoenix%20Photos/MFG_3213949.jpg,277-15399-ND,3213949,Phoenix Contact,CONN TERM BLK FEED THRU 12-26AWG,418,2950,"5.97000","0","1","CLIPLINE PTI","Active","Feed Through (2), Isolated","-","5","3; 1 Grounded","5.2mm","Push In, Spring","24A","-","20A","300V","12-26 AWG","0.14-4mm²","-","Gray","-"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/3044238.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3044238.JPG,277-3594-ND,3044238,Phoenix Contact,CONN TERM BLK FEED THR 1/0-14AWG,161,0,"6.20000","0","1","CLIPLINE UT","Active","Feed Through","-","2","1","16.0mm","Screw","125A","1000V","150A","600V","1/0-14 AWG","1.5-50mm²","-","Blue","-"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/3046663.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3046663.JPG,277-3789-ND,3046663,Phoenix Contact,CONN TERM BLK FEED THRU 12-26AWG,117,300,"6.52000","0","1","CLIPLINE UTTB","Active","Feed Through","-","4","2; Connected","5.2mm","Screw","24A","500V","20A","600V","12-26 AWG","0.14-4mm²","Diode","Gray","-"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/3044380.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3044380.JPG,277-3475-ND,3044380,Phoenix Contact,CONN TERM BLK GROUND 10-26AWG,337,3850,"6.56000","0","1","CLIPLINE UT","Active","Ground, Earth","-","3","1","6.2mm","Screw","-","-","-","-","10-26 AWG","0.14-6mm²","-","Green, Yellow","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1041100000.pdf,//media.digikey.com/photos/Weidmuller/1041100000.jpg,281-1472-ND,1041100000,Weidmüller,CONN TERM BLK FEED THRU 12-30AWG,202,10800,"6.65000","0","1","W","Active","Feed Through","-","4","2","5.1mm","Screw","24A","400V","20A","300V","12-30 AWG","0.5-4mm²","-","Beige","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3208171.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3208171.JPG,277-9812-ND,3208171,Phoenix Contact,CONN TERM BLK GROUND 14-26AWG,123,0,"6.79000","0","1","CLIPLINE PT","Active","Ground, Earth","-","3","1","3.5mm","Push In, Spring","-","-","-","-","14-26 AWG","0.14-1.5mm²","-","Green, Yellow","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1674300000.pdf,//media.digikey.com/Photos/Weidmuller/1674300000.jpg,281-2938-ND,1674300000,Weidmüller,CONN TERM BLK FEED THRU 12-30AWG,375,55450,"6.85000","0","1","Z","Active","Feed Through","-","4","2","5.1mm","Push In, Spring","20A","500V","15A","300V","12-30 AWG","0.5-2.5mm²","-","Beige","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3035328.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3035328.JPG,277-3939-ND,3035328,Phoenix Contact,CONN TERM BLK FEED THRU 4-16 AWG,1354,2625,"6.88000","0","1","CLIPLINE ST","Active","Feed Through","-","3","1","12.2mm","Push In, Spring","76A","800V","85A","600V","4-16 AWG","0.2-25mm²","-","Gray","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2718277,//media.digikey.com/Photos/Phoenix%20Photos/2718277.JPG,277-14666-ND,2718277,Phoenix Contact,CONN TERM BLK FEED THRU 12-30AWG,671,0,"6.92000","0","1","CLIPLINE UDK","Active","Feed Through","-","4","2","5.2mm","Screw","24A","500V","20A","300V","12-30 AWG","0.2-4mm²","-","Blue","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3205035.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3205035.JPG,277-3483-ND,3205035,Phoenix Contact,CONN TERM BLK GROUND 16-24AWG,131,1850,"6.98000","0","1","CLIPLINE QTC","Active","Ground, Earth","-","2","1","5.2mm","IDC","-","-","-","-","16-24 AWG","0.25-1.5mm²","-","Green, Yellow","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3208760,//media.digikey.com/Photos/Phoenix%20Photos/3208760.jpg,277-12484-ND,3208760,Phoenix Contact,CONN TERM BLK FEED THRU 4-20 AWG,175,0,"7.05000","0","1","CLIPLINE PT","Active","Feed Through","-","3","1","12.2mm","Push In, Spring","76A","1000V","85A","600V","4-20 AWG","0.5-25mm²","-","Gray","-"
https://www.phoenixcontact.com/assets/downloads_ed/global/web_dwl_promotion/52006713_DE_EN_CLIPLINE_complete_PT_LoRes.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3208746.JPG,277-12483-ND,3208746,Phoenix Contact,CONN TERM BLK FEED THRU 6-20 AWG,335,6650,"7.07000","0","1","CLIPLINE PT","Active","Feed Through","-","3","1","10.2mm","Push In, Spring","57A","1000V","60A","600V","6-20 AWG","0.5-16mm²","-","Gray","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3031144.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3031144.JPG,277-3924-ND,3031144,Phoenix Contact,CONN TERM BLK GROUND 14-26AWG,735,0,"7.11000","0","1","CLIPLINE ST","Active","Ground, Earth","-","3","1","4.2mm","Push In, Spring","-","-","-","-","14-26 AWG","0.08-1.5mm²","-","Green, Yellow","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3213961.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3213961.JPG,277-12532-ND,3213961,Phoenix Contact,CONN TERM BLK DISCONN 12-26AWG,161,3000,"7.27000","0","1","CLIPLINE PTI","Active","Disconnect, Feed Through","Open","4","2","5.2mm","Push In, Spring","24A","400V","20A","300V","12-26 AWG","0.14-4mm²","-","Gray","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1414077,//media.digikey.com/Photos/Phoenix%20Photos/1414077.JPG,277-3705-ND,1414077,Phoenix Contact,CONN TERM BLK FEED THRU 12-30AWG,320,0,"7.31000","0","1","CLIPLINE MBKKB","Active","Feed Through","-","4","2","5.2mm","Screw","24A","500V","20A","300V","12-30 AWG","0.2-4mm²","-","Blue","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3210240,//media.digikey.com/Photos/Phoenix%20Photos/MFG_3210240.jpg,277-15309-ND,3210240,Phoenix Contact,CONN TERM BLK FEED THRU 12-26AWG,139,0,"7.68000","0","1","CLIPLINE PT","Active","Feed Through","-","3","1","5.2mm","Push In, Spring","0.5A","800V","20A","300V","12-26 AWG","0.14-4mm²","Diode","Gray","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3031733.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3031733.jpg,277-3552-ND,3031733,Phoenix Contact,CONN TERM BLK GROUND 12-28AWG,120,3050,"7.71000","0","1","CLIPLINE STS","Active","Ground, Earth","-","3","1","5.2mm","Push In, Spring","-","-","-","-","12-28 AWG","0.08-4mm²","-","Green, Yellow","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3206432.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3206432.JPG,277-3632-ND,3206432,Phoenix Contact,CONN TERM BLK GROUND 14-20AWG,210,1400,"7.77000","0","1","CLIPLINE QTC","Active","Ground, Earth","-","2","1","6.2mm","IDC","-","-","-","-","14-20 AWG","0.5-2.5mm²","-","Green, Yellow","-"
-,//media.digikey.com/Photos/Phoenix%20Photos/0790433.JPG,277-3286-ND,0790433,Phoenix Contact,CONN TERM BLK FEED THROUGH GRAY,434,95850,"7.89000","0","1","CLIPLINE OTTA","Active","Feed Through","-","2","1","11.0mm","Bolt and Nut","41A","800V","30A","600V","-","0.1-6mm²","-","Gray","-"
