Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Number of Coils","Inductance - Connected In Parallel","Inductance - Connected In Series","Tolerance","Current Rating - Parallel","Current Rating - Series","Current Saturation - Parallel","Current Saturation - Series","DC Resistance (DCR) - Parallel","DC Resistance (DCR) - Series","Shielding","Ratings","Operating Temperature","Mounting Type","Package / Case","Size / Dimension","Height"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/Photos/Coiltronics%20Photos/CTX150-4A-R.jpg,283-4060-6-ND,CTX15-4A-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 14.7UH SMD,957,0,"Digi-Reel","0","1","Digi-Reel®","OCTA-PAC® PLUS","Active","2","14.7µH","58.81µH","±25%","3.87A","1.94A","3.46A","1.73A","29mOhm Max","117mOhm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.550"" L x 0.550"" W (13.97mm x 13.97mm)","0.250"" (6.35mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/CTX10-2-R.JPG,513-1004-2-ND,CTX10-2-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 10.58UH SMD,800,0,"2.93570","0","800","Tape & Reel (TR)","OCTA-PAC®","Active","2","10.58µH","42.3µH","±20%","2.5A","1.25A","-","-","31mOhm Max","125mOhm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.450"" L x 0.450"" W (11.43mm x 11.43mm)","0.235"" (5.97mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/CTX10-2-R.JPG,513-1004-1-ND,CTX10-2-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 10.58UH SMD,1301,0,"5.99000","0","1","Cut Tape (CT)","OCTA-PAC®","Active","2","10.58µH","42.3µH","±20%","2.5A","1.25A","-","-","31mOhm Max","125mOhm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.450"" L x 0.450"" W (11.43mm x 11.43mm)","0.235"" (5.97mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/CTX10-2-R.JPG,513-1004-6-ND,CTX10-2-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 10.58UH SMD,1301,0,"Digi-Reel","0","1","Digi-Reel®","OCTA-PAC®","Active","2","10.58µH","42.3µH","±20%","2.5A","1.25A","-","-","31mOhm Max","125mOhm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.450"" L x 0.450"" W (11.43mm x 11.43mm)","0.235"" (5.97mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/photos/Coiltronics%20Photos/CTX33%20SERIES.jpg,513-1012-2-ND,CTX33-3-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 32.86UH SMD,800,800,"2.98375","0","800","Tape & Reel (TR)","OCTA-PAC®","Active","2","32.86µH","131.42µH","±20%","960mA","480mA","-","-","83mOhm Max","331mOhm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.550"" L x 0.550"" W (13.97mm x 13.97mm)","0.190"" (4.83mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/photos/Coiltronics%20Photos/CTX33%20SERIES.jpg,513-1012-1-ND,CTX33-3-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 32.86UH SMD,1183,800,"6.09000","0","1","Cut Tape (CT)","OCTA-PAC®","Active","2","32.86µH","131.42µH","±20%","960mA","480mA","-","-","83mOhm Max","331mOhm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.550"" L x 0.550"" W (13.97mm x 13.97mm)","0.190"" (4.83mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/photos/Coiltronics%20Photos/CTX33%20SERIES.jpg,513-1012-6-ND,CTX33-3-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 32.86UH SMD,1183,800,"Digi-Reel","0","1","Digi-Reel®","OCTA-PAC®","Active","2","32.86µH","131.42µH","±20%","960mA","480mA","-","-","83mOhm Max","331mOhm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.550"" L x 0.550"" W (13.97mm x 13.97mm)","0.190"" (4.83mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/photos/Coiltronics%20Photos/CTX5-4-R.JPG,513-1215-2-ND,CTX5-4-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 4.9UH SMD,1200,0,"3.08000","0","600","Tape & Reel (TR)","OCTA-PAC®","Active","2","4.9µH","19.6µH","±20%","4.4A","2.2A","-","-","14mOhm Max","56mOhm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.550"" L x 0.550"" W (13.97mm x 13.97mm)","0.250"" (6.35mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/photos/Coiltronics%20Photos/CTX5-4-R.JPG,513-1215-1-ND,CTX5-4-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 4.9UH SMD,1863,0,"6.09000","0","1","Cut Tape (CT)","OCTA-PAC®","Active","2","4.9µH","19.6µH","±20%","4.4A","2.2A","-","-","14mOhm Max","56mOhm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.550"" L x 0.550"" W (13.97mm x 13.97mm)","0.250"" (6.35mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/photos/Coiltronics%20Photos/CTX5-4-R.JPG,513-1215-6-ND,CTX5-4-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 4.9UH SMD,1863,0,"Digi-Reel","0","1","Digi-Reel®","OCTA-PAC®","Active","2","4.9µH","19.6µH","±20%","4.4A","2.2A","-","-","14mOhm Max","56mOhm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.550"" L x 0.550"" W (13.97mm x 13.97mm)","0.250"" (6.35mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/photos/Coiltronics%20Photos/CTX50-4-R.JPG,513-1014-2-ND,CTX50-4-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 50.18UH SMD,600,0,"3.20540","0","600","Tape & Reel (TR)","OCTA-PAC®","Active","2","50.18µH","200.7µH","±20%","1.5A","750mA","-","-","111mOhm Max","443mOhm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.550"" L x 0.550"" W (13.97mm x 13.97mm)","0.250"" (6.35mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/photos/Coiltronics%20Photos/CTX50-4-R.JPG,513-1014-1-ND,CTX50-4-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 50.18UH SMD,646,0,"6.54000","0","1","Cut Tape (CT)","OCTA-PAC®","Active","2","50.18µH","200.7µH","±20%","1.5A","750mA","-","-","111mOhm Max","443mOhm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.550"" L x 0.550"" W (13.97mm x 13.97mm)","0.250"" (6.35mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/photos/Coiltronics%20Photos/CTX50-4-R.JPG,513-1014-6-ND,CTX50-4-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 50.18UH SMD,646,0,"Digi-Reel","0","1","Digi-Reel®","OCTA-PAC®","Active","2","50.18µH","200.7µH","±20%","1.5A","750mA","-","-","111mOhm Max","443mOhm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.550"" L x 0.550"" W (13.97mm x 13.97mm)","0.250"" (6.35mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/photos/Coiltronics%20Photos/CTX100-4-R.JPG,513-1198-2-ND,CTX100-4-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 99.23UH SMD,600,0,"3.20540","0","600","Tape & Reel (TR)","OCTA-PAC®","Active","2","99.23µH","396.9µH","±20%","920mA","460mA","-","-","302mOhm Max","1.21Ohm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.550"" L x 0.550"" W (13.97mm x 13.97mm)","0.250"" (6.35mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/photos/Coiltronics%20Photos/CTX100-4-R.JPG,513-1198-1-ND,CTX100-4-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 99.23UH SMD,1133,0,"6.54000","0","1","Cut Tape (CT)","OCTA-PAC®","Active","2","99.23µH","396.9µH","±20%","920mA","460mA","-","-","302mOhm Max","1.21Ohm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.550"" L x 0.550"" W (13.97mm x 13.97mm)","0.250"" (6.35mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/photos/Coiltronics%20Photos/CTX100-4-R.JPG,513-1198-6-ND,CTX100-4-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 99.23UH SMD,1133,0,"Digi-Reel","0","1","Digi-Reel®","OCTA-PAC®","Active","2","99.23µH","396.9µH","±20%","920mA","460mA","-","-","302mOhm Max","1.21Ohm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.550"" L x 0.550"" W (13.97mm x 13.97mm)","0.250"" (6.35mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/Photos/Coiltronics%20Photos/CTX150-4A-R.jpg,513-1201-2-ND,CTX150-4-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 148.23UH SMD,600,0,"3.20540","0","600","Tape & Reel (TR)","OCTA-PAC®","Active","2","148.23µH","592.9µH","±20%","820mA","410mA","-","-","372mOhm Max","1.488Ohm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.550"" L x 0.550"" W (13.97mm x 13.97mm)","0.250"" (6.35mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/Photos/Coiltronics%20Photos/CTX150-4A-R.jpg,513-1201-1-ND,CTX150-4-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 148.23UH SMD,1180,0,"6.54000","0","1","Cut Tape (CT)","OCTA-PAC®","Active","2","148.23µH","592.9µH","±20%","820mA","410mA","-","-","372mOhm Max","1.488Ohm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.550"" L x 0.550"" W (13.97mm x 13.97mm)","0.250"" (6.35mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4314_ECONO_PAC_OCTA_PAC_PLUS.pdf,//media.digikey.com/Photos/Coiltronics%20Photos/CTX150-4A-R.jpg,513-1201-6-ND,CTX150-4-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 148.23UH SMD,1180,0,"Digi-Reel","0","1","Digi-Reel®","OCTA-PAC®","Active","2","148.23µH","592.9µH","±20%","820mA","410mA","-","-","372mOhm Max","1.488Ohm Max","Unshielded","-","-40°C ~ 85°C","Surface Mount","Nonstandard","0.550"" L x 0.550"" W (13.97mm x 13.97mm)","0.250"" (6.35mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4301_VERSA_PAC.pdf,"//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/V(P,PH)1-Series.jpg",513-1766-2-ND,VP1-0059-R,Eaton - Electronics Division,INDUCT ARRAY 6 COIL 3.8UH SMD,1800,0,"3.93700","0","600","Tape & Reel (TR)","VERSA-PAC®","Active","6","-","-","-","-","-","-","-","-","-","Unshielded","-","-40°C ~ 125°C","Surface Mount","12-SMD","0.508"" L x 0.512"" W (12.90mm x 13.00mm)","0.244"" (6.20mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4301_VERSA_PAC.pdf,"//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/V(P,PH)1-Series.jpg",513-1766-1-ND,VP1-0059-R,Eaton - Electronics Division,INDUCT ARRAY 6 COIL 3.8UH SMD,2028,0,"8.03000","0","1","Cut Tape (CT)","VERSA-PAC®","Active","6","-","-","-","-","-","-","-","-","-","Unshielded","-","-40°C ~ 125°C","Surface Mount","12-SMD","0.508"" L x 0.512"" W (12.90mm x 13.00mm)","0.244"" (6.20mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4301_VERSA_PAC.pdf,"//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/V(P,PH)1-Series.jpg",513-1766-6-ND,VP1-0059-R,Eaton - Electronics Division,INDUCT ARRAY 6 COIL 3.8UH SMD,2028,0,"Digi-Reel","0","1","Digi-Reel®","VERSA-PAC®","Active","6","-","-","-","-","-","-","-","-","-","Unshielded","-","-40°C ~ 125°C","Surface Mount","12-SMD","0.508"" L x 0.512"" W (12.90mm x 13.00mm)","0.244"" (6.20mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4301_VERSA_PAC.pdf,"//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/V(P,PH)1-Series.jpg",513-1805-2-ND,VP1-1400-R,Eaton - Electronics Division,INDUCT ARRAY 6 COIL 89.6UH SMD,600,0,"3.93700","0","600","Tape & Reel (TR)","VERSA-PAC®","Active","6","-","-","-","-","-","-","-","-","-","Unshielded","-","-40°C ~ 125°C","Surface Mount","12-SMD","0.508"" L x 0.512"" W (12.90mm x 13.00mm)","0.244"" (6.20mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4301_VERSA_PAC.pdf,"//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/V(P,PH)1-Series.jpg",513-1805-1-ND,VP1-1400-R,Eaton - Electronics Division,INDUCT ARRAY 6 COIL 89.6UH SMD,965,0,"8.03000","0","1","Cut Tape (CT)","VERSA-PAC®","Active","6","-","-","-","-","-","-","-","-","-","Unshielded","-","-40°C ~ 125°C","Surface Mount","12-SMD","0.508"" L x 0.512"" W (12.90mm x 13.00mm)","0.244"" (6.20mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4301_VERSA_PAC.pdf,"//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/V(P,PH)1-Series.jpg",513-1805-6-ND,VP1-1400-R,Eaton - Electronics Division,INDUCT ARRAY 6 COIL 89.6UH SMD,965,0,"Digi-Reel","0","1","Digi-Reel®","VERSA-PAC®","Active","6","-","-","-","-","-","-","-","-","-","Unshielded","-","-40°C ~ 125°C","Surface Mount","12-SMD","0.508"" L x 0.512"" W (12.90mm x 13.00mm)","0.244"" (6.20mm)"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_45.pdf,//media.digikey.com/Photos/Pulse%20Photos/P0599NL.JPG,553-2073-2-ND,P0595NLT,Pulse Electronics Power,INDUCT ARRAY 2 COIL 10.5UH SMD,600,0,"4.09507","0","75","Tape & Reel (TR)","HCCI-80","Active","2","10.5µH","42µH","±15%","19A","9.5A","-","-","4.8mOhm Max","19.3mOhm Max","Unshielded","-","-40°C ~ 130°C","Surface Mount","Nonstandard","1.220"" L x 1.000"" W (30.99mm x 25.40mm)","0.500"" (12.70mm)"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_45.pdf,//media.digikey.com/Photos/Pulse%20Photos/P0599NL.JPG,553-2073-1-ND,P0595NLT,Pulse Electronics Power,INDUCT ARRAY 2 COIL 10.5UH SMD,614,0,"6.17000","0","1","Cut Tape (CT)","HCCI-80","Active","2","10.5µH","42µH","±15%","19A","9.5A","-","-","4.8mOhm Max","19.3mOhm Max","Unshielded","-","-40°C ~ 130°C","Surface Mount","Nonstandard","1.220"" L x 1.000"" W (30.99mm x 25.40mm)","0.500"" (12.70mm)"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_45.pdf,//media.digikey.com/Photos/Pulse%20Photos/P0599NL.JPG,553-2073-6-ND,P0595NLT,Pulse Electronics Power,INDUCT ARRAY 2 COIL 10.5UH SMD,614,0,"Digi-Reel","0","1","Digi-Reel®","HCCI-80","Active","2","10.5µH","42µH","±15%","19A","9.5A","-","-","4.8mOhm Max","19.3mOhm Max","Unshielded","-","-40°C ~ 130°C","Surface Mount","Nonstandard","1.220"" L x 1.000"" W (30.99mm x 25.40mm)","0.500"" (12.70mm)"
https://katalog.we-online.de/pbs/datasheet/74485540350.pdf,//media.digikey.com/Renders/Wurth%20Electronics%20Renders/WE-CFWI%20Series.jpg,732-4564-2-ND,74485540350,Wurth Electronics Inc.,INDUCT ARRAY 2 COIL 3.5UH SMD,300,0,"4.43503","0","300","Tape & Reel (TR)","WE-CFWI","Active","2","3.5µH","14µH","±20%","14A","7A","27A","13.5A","12mOhm Max","-","Shielded","-","-40°C ~ 150°C","Surface Mount","4-SMD","0.610"" L x 0.520"" W (15.50mm x 13.20mm)","0.413"" (10.50mm)"
https://katalog.we-online.de/pbs/datasheet/74485540350.pdf,//media.digikey.com/Renders/Wurth%20Electronics%20Renders/WE-CFWI%20Series.jpg,732-4564-1-ND,74485540350,Wurth Electronics Inc.,INDUCT ARRAY 2 COIL 3.5UH SMD,301,0,"6.53000","0","1","Cut Tape (CT)","WE-CFWI","Active","2","3.5µH","14µH","±20%","14A","7A","27A","13.5A","12mOhm Max","-","Shielded","-","-40°C ~ 150°C","Surface Mount","4-SMD","0.610"" L x 0.520"" W (15.50mm x 13.20mm)","0.413"" (10.50mm)"
https://katalog.we-online.de/pbs/datasheet/74485540350.pdf,//media.digikey.com/Renders/Wurth%20Electronics%20Renders/WE-CFWI%20Series.jpg,732-4564-6-ND,74485540350,Wurth Electronics Inc.,INDUCT ARRAY 2 COIL 3.5UH SMD,301,0,"Digi-Reel","0","1","Digi-Reel®","WE-CFWI","Active","2","3.5µH","14µH","±20%","14A","7A","27A","13.5A","12mOhm Max","-","Shielded","-","-40°C ~ 150°C","Surface Mount","4-SMD","0.610"" L x 0.520"" W (15.50mm x 13.20mm)","0.413"" (10.50mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4301_VERSA_PAC.pdf,"//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/V(P,PH)2-Series.jpg",513-1192-2-ND,VP2-0216-R,Eaton - Electronics Division,INDUCT ARRAY 6 COIL 10.6UH SMD,1800,0,"4.62080","0","300","Tape & Reel (TR)","VERSA-PAC®","Active","6","-","-","-","-","-","-","-","-","-","Unshielded","-","-40°C ~ 125°C","Surface Mount","12-SMD","0.642"" L x 0.661"" W (16.30mm x 16.80mm)","0.307"" (7.80mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4301_VERSA_PAC.pdf,"//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/V(P,PH)2-Series.jpg",513-1192-1-ND,VP2-0216-R,Eaton - Electronics Division,INDUCT ARRAY 6 COIL 10.6UH SMD,2121,0,"8.30000","0","1","Cut Tape (CT)","VERSA-PAC®","Active","6","-","-","-","-","-","-","-","-","-","Unshielded","-","-40°C ~ 125°C","Surface Mount","12-SMD","0.642"" L x 0.661"" W (16.30mm x 16.80mm)","0.307"" (7.80mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4301_VERSA_PAC.pdf,"//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/V(P,PH)2-Series.jpg",513-1192-6-ND,VP2-0216-R,Eaton - Electronics Division,INDUCT ARRAY 6 COIL 10.6UH SMD,2121,0,"Digi-Reel","0","1","Digi-Reel®","VERSA-PAC®","Active","6","-","-","-","-","-","-","-","-","-","Unshielded","-","-40°C ~ 125°C","Surface Mount","12-SMD","0.642"" L x 0.661"" W (16.30mm x 16.80mm)","0.307"" (7.80mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4301_VERSA_PAC.pdf,"//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/V(P,PH)2-Series.jpg",283-3661-2-ND,VP2-0083-R,Eaton - Electronics Division,INDUCT ARRAY 6 COIL 4.1UH SMD,300,0,"4.62080","0","300","Tape & Reel (TR)","VERSA-PAC®","Active","6","-","-","-","-","-","-","-","-","-","Unshielded","-","-40°C ~ 125°C","Surface Mount","12-SMD","0.642"" L x 0.661"" W (16.30mm x 16.80mm)","0.307"" (7.80mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4301_VERSA_PAC.pdf,"//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/V(P,PH)2-Series.jpg",283-3661-1-ND,VP2-0083-R,Eaton - Electronics Division,INDUCT ARRAY 6 COIL 4.1UH SMD,507,0,"8.30000","0","1","Cut Tape (CT)","VERSA-PAC®","Active","6","-","-","-","-","-","-","-","-","-","Unshielded","-","-40°C ~ 125°C","Surface Mount","12-SMD","0.642"" L x 0.661"" W (16.30mm x 16.80mm)","0.307"" (7.80mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4301_VERSA_PAC.pdf,"//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/V(P,PH)2-Series.jpg",283-3661-6-ND,VP2-0083-R,Eaton - Electronics Division,INDUCT ARRAY 6 COIL 4.1UH SMD,507,0,"Digi-Reel","0","1","Digi-Reel®","VERSA-PAC®","Active","6","-","-","-","-","-","-","-","-","-","Unshielded","-","-40°C ~ 125°C","Surface Mount","12-SMD","0.642"" L x 0.661"" W (16.30mm x 16.80mm)","0.307"" (7.80mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4301_VERSA_PAC.pdf,"//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/V(P,PH)2-Series.jpg",513-1672-2-ND,VPH2-0116-R,Eaton - Electronics Division,INDUCT ARRAY 6 COIL 11.6UH SMD,35508,0,"4.65000","0","300","Tape & Reel (TR)","VERSA-PAC®","Active","6","-","-","-","-","-","-","-","-","-","Unshielded","-","-40°C ~ 125°C","Surface Mount","12-SMD","0.642"" L x 0.661"" W (16.30mm x 16.80mm)","0.307"" (7.80mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4301_VERSA_PAC.pdf,"//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/V(P,PH)2-Series.jpg",513-1672-1-ND,VPH2-0116-R,Eaton - Electronics Division,INDUCT ARRAY 6 COIL 11.6UH SMD,35616,0,"8.63000","0","1","Cut Tape (CT)","VERSA-PAC®","Active","6","-","-","-","-","-","-","-","-","-","Unshielded","-","-40°C ~ 125°C","Surface Mount","12-SMD","0.642"" L x 0.661"" W (16.30mm x 16.80mm)","0.307"" (7.80mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4301_VERSA_PAC.pdf,"//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/V(P,PH)2-Series.jpg",513-1672-6-ND,VPH2-0116-R,Eaton - Electronics Division,INDUCT ARRAY 6 COIL 11.6UH SMD,35616,0,"Digi-Reel","0","1","Digi-Reel®","VERSA-PAC®","Active","6","-","-","-","-","-","-","-","-","-","Unshielded","-","-40°C ~ 125°C","Surface Mount","12-SMD","0.642"" L x 0.661"" W (16.30mm x 16.80mm)","0.307"" (7.80mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4301_VERSA_PAC.pdf,"//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/V(P,PH)2-Series.jpg",513-1809-2-ND,VPH2-0083-R,Eaton - Electronics Division,INDUCT ARRAY 6 COIL 8.3UH SMD,600,0,"4.65000","0","300","Tape & Reel (TR)","VERSA-PAC®","Active","6","-","-","-","-","-","-","-","-","-","Unshielded","-","-40°C ~ 125°C","Surface Mount","12-SMD","0.642"" L x 0.661"" W (16.30mm x 16.80mm)","0.307"" (7.80mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4301_VERSA_PAC.pdf,"//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/V(P,PH)2-Series.jpg",513-1809-1-ND,VPH2-0083-R,Eaton - Electronics Division,INDUCT ARRAY 6 COIL 8.3UH SMD,973,0,"8.63000","0","1","Cut Tape (CT)","VERSA-PAC®","Active","6","-","-","-","-","-","-","-","-","-","Unshielded","-","-40°C ~ 125°C","Surface Mount","12-SMD","0.642"" L x 0.661"" W (16.30mm x 16.80mm)","0.307"" (7.80mm)"
