Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Fuse Type","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Response Time","Applications","Features","Class","Approvals","Operating Temperature","Breaking Capacity @ Rated Voltage","Mounting Type","Package / Case","Size / Dimension"
https://www.littelfuse.com/~/media/automotive/datasheets/fuses/passenger-car-and-commercial-vehicle/bolt-down-fuses/littelfuse_boltdown_cf_58v.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/155.0892.6101.JPG,F5123-ND,155.0892.6101,Littelfuse Inc.,FUSE SQUARE 100A 58VDC RECT,317,0,"8.33000","0","1","Bulk","CF8","Active","Square","100A","-","58V","-","Electrical, Industrial","Indicating","-","cURus","-","2kA","Bolt Mount","Rectangular","0.925"" L x 0.787"" W x 0.453"" H (23.50mm x 20.00mm x 11.50mm)"
https://www.littelfuse.com/~/media/automotive/datasheets/fuses/passenger-car-and-commercial-vehicle/bolt-down-fuses/littelfuse_boltdown_cf_58v.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/155.0892.5751.JPG,F5122-ND,155.0892.5751,Littelfuse Inc.,FUSE SQUARE 75A 58VDC RECT,110,0,"8.33000","0","1","Bulk","CF8","Active","Square","75A","-","58V","-","Electrical, Industrial","Indicating","-","cURus","-","2kA","Bolt Mount","Rectangular","0.925"" L x 0.787"" W x 0.453"" H (23.50mm x 20.00mm x 11.50mm)"
https://www.littelfuse.com/products/fuses/industrial-power-fuses/class-rk5-fuses/flsr/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_flnr_flsr_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/FLNR020.T.JPG,F1030-ND,FLNR020.T,Littelfuse Inc.,FUSE CARTRIDGE 20A 250VAC/125VDC,166,0,"8.40000","0","1","Bulk","POWR-GARD® FLNR","Active","Cartridge","20A","250V","125V","Slow Blow","Electrical, Industrial","-","RK5","CE, CSA, QPL, UL","-","200kA AC, 20kA DC","Holder","Cartridge, Non-Standard","0.563"" Dia x 2.000"" L (14.30mm x 50.80mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_fla_bls_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/BLS-Series.jpg,F1782-ND,0BLS003.T,Littelfuse Inc.,FUSE CARTRIDGE 3A 600VAC 5AG,306,0,"8.68000","0","1","Bulk","BLS","Active","Cartridge","3A","600V","-","Fast Blow","Electrical, Industrial","-","-","CSA, UL","-","10kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.375"" L (10.31mm x 34.93mm)"
https://www.littelfuse.com/~/media/automotive/datasheets/fuses/passenger-car-and-commercial-vehicle/bolt-down-fuses/littelfuse_boltdown_cf_58v.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/155.0892.6251.JPG,F5127-ND,155.0892.6251,Littelfuse Inc.,FUSE SQUARE 250A 58VDC RECT,165,0,"9.66000","0","1","Bulk","CF8","Active","Square","250A","-","58V","-","Electrical, Industrial","Indicating","-","cURus","-","2kA","Bolt Mount","Rectangular","0.925"" L x 0.787"" W x 0.453"" H (23.50mm x 20.00mm x 11.50mm)"
https://www.littelfuse.com/~/media/automotive/datasheets/fuses/passenger-car-and-commercial-vehicle/bolt-down-fuses/littelfuse_boltdown_cf_58v.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/155.0892.5501.JPG,F6796-ND,155.0892.6301,Littelfuse Inc.,FUSE SQUARE 300A 58VDC RECT,108,0,"9.66000","0","1","Bulk","CF8","Active","Square","300A","-","58V","-","Electrical, Industrial","Indicating","-","cURus","-","2kA","Bolt Mount","Rectangular","0.925"" L x 0.787"" W x 0.453"" H (23.50mm x 20.00mm x 11.50mm)"
https://www.littelfuse.com/~/media/automotive/datasheets/fuses/passenger-car-and-commercial-vehicle/bolt-down-fuses/littelfuse_boltdown_cf_58v.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/155.0892.6151.JPG,F5125-ND,155.0892.6151,Littelfuse Inc.,FUSE SQUARE 150A 58VDC RECT,107,0,"9.66000","0","1","Bulk","CF8","Active","Square","150A","-","58V","-","Electrical, Industrial","Indicating","-","cURus","-","2kA","Bolt Mount","Rectangular","0.925"" L x 0.787"" W x 0.453"" H (23.50mm x 20.00mm x 11.50mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_2028_FNM.pdf,//media.digikey.com/Renders/Cooper%20Bussmann%20Renders/FNM%20Series.jpg,283-2493-ND,FNM-20,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 20A 250VAC 5AG,208,0,"14.69000","0","1","Bulk","FNM","Active","Cartridge","20A","250V","-","Slow Blow","Motor Protection, Transformer Protection","-","-","CE, CSA, UL","-","10kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
https://www.littelfuse.com/products/fuses/axial-radial-thru-hole-fuses/hazardous-area-type-fuses/~/media/electronics_technical/datasheets/fuses/littelfuse_fuse_pico_305_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/0305%20SERIES.jpg,F6353-ND,0305.100H,Littelfuse Inc.,FUSE BRD MNT 100MA 277VAC/VDC,3877,0,"15.39000","0","1","Bulk","PICO® 305","Active","Board Mount","100mA","277V","277V","-","Hazardous Locations","Intrinsically Safe","-","ATEX, cURus, IECEx","-40°C ~ 50°C","1.5kA","Through Hole","Radial, Can, Horizontal","0.354"" Dia x 0.614"" L (9.00mm x 15.60mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_pico_259_ul913_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/PICO%20259%20SERIES.JPG,F6227-ND,0259.125MX913,Littelfuse Inc.,FUSE BRD MNT 125MA 125VAC/VDC,955,0,"15.51000","0","1","Bulk","PICO® 259-UL913","Active","Board Mount","125mA","125V","125V","-","Hazardous Locations","Intrinsically Safe","-","Baseefa, UR","-55°C ~ 90°C","50A AC, 300A DC","Through Hole","Radial, Can, Horizontal","0.315"" Dia x 0.512"" L (8.00mm x 13.00mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_pico_259_ul913_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/PICO%20259%20SERIES.JPG,F6233-ND,0259003.MX913,Littelfuse Inc.,FUSE BRD MNT 3A 125VAC/VDC RAD,510,0,"15.51000","0","1","Bulk","PICO® 259-UL913","Active","Board Mount","3A","125V","125V","-","Hazardous Locations","Intrinsically Safe","-","Baseefa, UR","-55°C ~ 90°C","50A AC, 300A DC","Through Hole","Radial, Can, Horizontal","0.315"" Dia x 0.512"" L (8.00mm x 13.00mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_klk_datasheet.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0KLK006.T.JPG,F1079-ND,0KLK008.T,Littelfuse Inc.,FUSE CARTRIDGE 8A 600VAC/500VDC,235,0,"17.45000","0","1","Bulk","POWR-GARD® KLK","Active","Cartridge","8A","600V","500V","Fast Blow","Electrical, Industrial","-","-","CE, CSA, QPL, UL","-","100kA AC, 50kA DC","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.31mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_klkr_datasheet.pdf,//media.digikey.com/photos/Littelfuse%20Photos/KLKR-SERIES.jpg,F6821-ND,KLKR030.T,Littelfuse Inc.,FUSE CARTRIDGE 30A 600VAC/300VDC,314,0,"18.98000","0","1","Bulk","POWR-GARD® KLKR","Active","Cartridge","30A","600V","300V","Fast Blow","Electrical, Industrial","-","CC","CE, CSA, UL","-","200kA AC, 20kA DC","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_ASO_10.3x38.pdf,//media.digikey.com/Photos/Schurter%20Photos/ASO%2010.3x38%20SERIES.JPG,486-2700-ND,0090.0003,Schurter Inc.,FUSE CARTRIDGE 3A 1KVDC 5AG,1740,0,"19.42000","0","1","Bulk","ASO 10.3x38","Active","Cartridge","3A","-","1kV","-","Solar (Photovoltaic)","-","-","UL, VDE","-50°C ~ 125°C","20kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.496"" L (10.30mm x 38.00mm)"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_ASO_10.3x38.pdf,//media.digikey.com/Photos/Schurter%20Photos/ASO%2010.3x38%20SERIES.JPG,486-2706-ND,0090.0015,Schurter Inc.,FUSE CARTRIDGE 15A 1KVDC 5AG,601,20,"19.42000","0","1","Bulk","ASO 10.3x38","Active","Cartridge","15A","-","1kV","-","Solar (Photovoltaic)","-","-","UL, VDE","-50°C ~ 125°C","20kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.496"" L (10.30mm x 38.00mm)"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_ASO_10.3x38.pdf,//media.digikey.com/Photos/Schurter%20Photos/ASO%2010.3x38%20SERIES.JPG,486-2708-ND,0090.0025,Schurter Inc.,FUSE CARTRIDGE 25A 1KVDC 5AG,104,60,"19.42000","0","1","Bulk","ASO 10.3x38","Active","Cartridge","25A","-","1kV","-","Solar (Photovoltaic)","-","-","UL, VDE","-50°C ~ 125°C","20kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.496"" L (10.30mm x 38.00mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/solar-fuses/littelfuse_fuse_solar_spf_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/0SPF025.HXR.JPG,F5910-ND,0SPF025.HXR,Littelfuse Inc.,FUSE CARTRIDGE 25A 1KVDC 5AG,199,0,"20.46000","0","1","Bulk","POWR-GARD® SPF","Active","Cartridge","25A","-","1kV","Fast Blow","Solar (Photovoltaic)","-","-","CE, CSA, UL","-","20kA","PCB","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.31mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_klkd_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/KLKD030.T.JPG,F1829-ND,KLKD008.T,Littelfuse Inc.,FUSE CARTRIDGE 8A 600VAC/VDC,413,0,"21.09000","0","1","Bulk","POWR-GARD® KLKD","Active","Cartridge","8A","600V","600V","Fast Blow","Solar (Photovoltaic)","-","-","CE, CSA, UL, VDE","-","100kA AC, 50kA DC","Holder","Cartridge, Non-Standard","0.406"" Dia x 1.500"" L (10.31mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_klkd_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/KLKD030.T.JPG,F1824-ND,KLKD002.T,Littelfuse Inc.,FUSE CARTRIDGE 2A 600VAC/VDC,184,0,"21.09000","0","1","Bulk","POWR-GARD® KLKD","Active","Cartridge","2A","600V","600V","Fast Blow","Solar (Photovoltaic)","-","-","CE, CSA, UL, VDE","-","100kA AC, 50kA DC","Holder","Cartridge, Non-Standard","0.406"" Dia x 1.500"" L (10.31mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_klk_datasheet.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0KLK006.T.JPG,F5091-ND,0KLK.100T,Littelfuse Inc.,FUSE CRTRDGE 100MA 600VAC/500VDC,148,0,"21.81000","0","1","Bulk","POWR-GARD® KLK","Active","Cartridge","100mA","600V","500V","Fast Blow","Electrical, Industrial","-","-","CE, CSA, QPL, UL","-","100kA AC, 50kA DC","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.31mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_klkd_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/KLKD030.T.JPG,F1833-ND,KLKD025.T,Littelfuse Inc.,FUSE CARTRIDGE 25A 600VAC/VDC,110,0,"21.92000","0","1","Bulk","POWR-GARD® KLKD","Active","Cartridge","25A","600V","600V","Fast Blow","Solar (Photovoltaic)","-","-","CE, CSA, UL, VDE","-","100kA AC, 50kA DC","Holder","Cartridge, Non-Standard","0.406"" Dia x 1.500"" L (10.31mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/BUS_Ele_Ferrule_FWA_150V_5_60A.pdf,//media.digikey.com/Renders/Cooper%20Bussmann%20Renders/FWA-5A10F%20-%2030A10F.jpg,283-3939-ND,FWA-20A10F,Eaton - Bussmann Electrical Division,FUSE CRTRDGE 20A 150VAC/VDC 5AG,153,0,"25.66000","0","1","Bulk","FWA","Active","Cartridge","20A","150V","150V","-","Electrical, Industrial","-","-","CE, UR","-","100kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/BUS_Ele_Ferrule_FWC_600V_6_32A.pdf,//media.digikey.com/Renders/Cooper%20Bussmann%20Renders/FWC-10F.jpg,283-3097-ND,FWC-25A10F,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 25A 600VAC/700VDC,1105,0,"28.25000","0","1","Bulk","FWC","Active","Cartridge","25A","600V","700V","-","Electrical, Industrial","-","-","CE, UR","-","50kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/bus-ele-ds-10121-pv10m.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/PV-15A10F.jpg,283-3516-ND,PV-15A10F,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 15A 1KVDC 5AG,312,0,"30.09000","0","1","Bulk","PV","Active","Cartridge","15A","-","1kV","-","Solar (Photovoltaic)","-","-","CCC, CSA, UL","-40°C ~ 90°C","50kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.496"" L (10.30mm x 38.00mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_1012_FNQ.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/FNQ-10.JPG,283-3445-ND,FNQ-1,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 1A 500VAC 5AG,115,0,"32.72000","0","1","Bulk","FNQ","Active","Cartridge","1A","500V","-","Slow Blow","Electrical, Industrial","-","-","CE, CSA, UL","-","10kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_385_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/38511250440.JPG,WK4563BK-ND,38511000440,Littelfuse Inc.,FUSE BRD MNT 1A 125VAC RADIAL,1400,0,"0.80000","0","1","Bulk","TE5® 385","Active","Board Mount","1A","125V","-","Slow Blow","Telecom","-","-","cURus","-40°C ~ 85°C","50A","Through Hole","Radial, Box","0.335"" L x 0.157"" W x 0.315"" H (8.50mm x 4.00mm x 8.00mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_259_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/259%20SERIES.jpg,F4177-ND,0259.750T,Littelfuse Inc.,FUSE BRD MNT 750MA 125VAC/VDC,105,0,"6.10000","0","1","Bulk","259","Active","Board Mount","750mA","125V","125V","Fast Blow","Hazardous Locations","Intrinsically Safe","-","Baseefa, UR","-55°C ~ 90°C","50A AC, 300A DC","Through Hole","Radial, Can, Horizontal","0.315"" Dia x 0.512"" L (8.00mm x 13.00mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_259_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/259%20SERIES.jpg,F1316-ND,0259.750M,Littelfuse Inc.,FUSE BRD MNT 750MA 125VAC/VDC,1000,0,"5.61000","0","1","Bulk","259","Active","Board Mount","750mA","125V","125V","Fast Blow","Hazardous Locations","Intrinsically Safe","-","Baseefa, UR","-55°C ~ 90°C","50A AC, 300A DC","Through Hole","Radial, Can, Horizontal","0.315"" Dia x 0.512"" L (8.00mm x 13.00mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_5008_GMT.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/BK%5EGMT-12A.jpg,283-2066-ND,BK/GMT-12A,Eaton - Bussmann Electrical Division,FUSE INDICATING 12A 125VAC/60VDC,115,0,"10.42000","0","1","Bulk","GMT","Active","Indicating Fuse","12A","125V","60V","Fast Blow","Telecom","Indicating","-","UR","-","300A AC, 450A DC","Holder","Alarm Indicator","0.688"" L x 0.127"" W x 0.810"" H (17.48mm x 3.23mm x 20.57mm)"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_ASO_10.3x38.pdf,//media.digikey.com/Photos/Schurter%20Photos/ASO%2010.3x38%20SERIES.JPG,486-2709-ND,0090.0030,Schurter Inc.,FUSE CARTRIDGE 30A 1KVDC 5AG,2212,150,"19.42000","0","1","Bulk","ASO 10.3x38","Active","Cartridge","30A","-","1kV","-","Solar (Photovoltaic)","-","-","UL","-50°C ~ 125°C","20kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.496"" L (10.30mm x 38.00mm)"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_ASO_10.3x38.pdf,//media.digikey.com/Photos/Schurter%20Photos/ASO%2010.3x38%20SERIES.JPG,486-2015-ND,0090.0010,Schurter Inc.,FUSE CARTRIDGE 10A 1KVDC 5AG,110,70,"19.42000","0","1","Bulk","ASO 10.3x38","Active","Cartridge","10A","-","1kV","-","Solar (Photovoltaic)","-","-","UL, VDE","-50°C ~ 125°C","20kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.496"" L (10.30mm x 38.00mm)"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_ASO_10.3x38.pdf,//media.digikey.com/Photos/Schurter%20Photos/0090.1030.JPG,486-2722-ND,0090.1030,Schurter Inc.,FUSE CARTRIDGE 30A 1KVDC 5AG,297,0,"20.40000","0","1","Bulk","ASO 10.3x38","Active","Cartridge","30A","-","1kV","-","Solar (Photovoltaic)","-","-","UL","-50°C ~ 125°C","20kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.496"" L (10.30mm x 38.00mm)"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_ASO_10.3x38.pdf,//media.digikey.com/Photos/Schurter%20Photos/0090.10xx.JPG,486-2712-ND,0090.1003,Schurter Inc.,FUSE CARTRIDGE 3A 1KVDC 5AG,145,0,"20.40000","0","1","Bulk","ASO 10.3x38","Active","Cartridge","3A","-","1kV","-","Solar (Photovoltaic)","-","-","UL, VDE","-50°C ~ 125°C","20kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.496"" L (10.30mm x 38.00mm)"
https://belfuse.com/resources/datasheets/circuitprotection/ds-cp-rjs-series.pdf,//media.digikey.com/photos/Bel%20Photos/STD%20RJS.jpg,507-2362-ND,RJS 750-R,Bel Fuse Inc.,FUSE BRD MNT 750MA 600VAC RADIAL,2000,0,"0.31000","0","1","Bulk","RJS","Active","Board Mount","750mA","600V","-","Slow Blow","Telecom","-","-","CE, CSA, cURus","-55°C ~ 125°C","100A","Through Hole","Radial Bend Cylinder","0.181"" Dia x 0.760"" L (4.60mm x 19.30mm)"
https://belfuse.com/resources/datasheets/circuitprotection/ds-cp-rjs-series.pdf,//media.digikey.com/photos/Bel%20Photos/SHORT%20RJS.jpg,507-2361-ND,RJS 2-R SHORT,Bel Fuse Inc.,FUSE BRD MNT 2A 600VAC RAD BEND,1175,0,"0.31000","0","1","Bulk","RJS","Active","Board Mount","2A","600V","-","Slow Blow","Telecom","-","-","CE, CSA, cURus","-55°C ~ 125°C","100A","Through Hole","Radial Bend Cylinder","0.181"" Dia x 0.760"" L (4.60mm x 19.30mm)"
https://www.littelfuse.com/~/media/automotive/datasheets/fuses/passenger-car-and-commercial-vehicle/bolt-down-fuses/littelfuse_boltdown_hsb_fusestrips.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_HSB_50-60.jpg,F11198-ND,156.5677.5501,Littelfuse Inc.,FUSE STRIP 50A 32VDC BOLT 100PC,21000,0,"0.64000","0","1","Bulk","HSB","Active","Fuse Strip","50A","-","32V","-","Automotive","-","-","-","-40°C ~ 125°C","1kA","Bolt Mount","Metal Strip","1.654"" L x 0.472"" W x 0.031"" H (42.00mm x 12.00mm x 0.80mm)"
https://www.littelfuse.com/~/media/automotive/datasheets/fuses/passenger-car-and-commercial-vehicle/bolt-down-fuses/littelfuse_boltdown_hsb_fusestrips.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_HSB_50-60.jpg,F11199-ND,156.5677.5601,Littelfuse Inc.,FUSE STRIP 60A 32VDC BOLT MOUNT,3500,0,"0.64000","0","1","Bulk","HSB","Active","Fuse Strip","60A","-","32V","-","Automotive","-","-","-","-40°C ~ 125°C","1kA","Bolt Mount","Metal Strip","1.654"" L x 0.472"" W x 0.024"" H (42.00mm x 12.00mm x 0.60mm)"
https://www.littelfuse.com/~/media/automotive/datasheets/fuses/passenger-car-and-commercial-vehicle/bolt-down-fuses/littelfuse_boltdown_hsb_fusestrips.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_HSB_40.jpg,F11197-ND,156.5677.5401,Littelfuse Inc.,FUSE STRIP 40A 32VDC BOLT 100PC,1550,0,"0.64000","0","1","Bulk","HSB","Active","Fuse Strip","40A","-","32V","-","Automotive","-","-","-","-40°C ~ 125°C","1kA","Bolt Mount","Metal Strip","1.654"" L x 0.472"" W x 0.031"" H (42.00mm x 12.00mm x 0.80mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_242_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/0242.125UR.jpg,F4179TR-ND,0242.125UR,Littelfuse Inc.,FUSE CARTRIDGE 125MA 250VAC/VDC,1000,0,"2.45196","0","500","Tape & Reel (TR)","242","Active","Cartridge","125mA","250V","250V","Fast Blow","Hazardous Locations","Intrinsically Safe","-","cURus","-40°C ~ 125°C","4kA","Surface Mount","Cartridge, Non-Standard","0.119"" Dia x 0.331"" L (3.02mm x 8.40mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_242_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/0242.125UR.jpg,F4179CT-ND,0242.125UR,Littelfuse Inc.,FUSE CARTRIDGE 125MA 250VAC/VDC,1238,0,"5.39000","0","1","Cut Tape (CT)","242","Active","Cartridge","125mA","250V","250V","Fast Blow","Hazardous Locations","Intrinsically Safe","-","cURus","-40°C ~ 125°C","4kA","Surface Mount","Cartridge, Non-Standard","0.119"" Dia x 0.331"" L (3.02mm x 8.40mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_242_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/0242.125UR.jpg,F4179DKR-ND,0242.125UR,Littelfuse Inc.,FUSE CARTRIDGE 125MA 250VAC/VDC,1238,0,"Digi-Reel","0","1","Digi-Reel®","242","Active","Cartridge","125mA","250V","250V","Fast Blow","Hazardous Locations","Intrinsically Safe","-","cURus","-40°C ~ 125°C","4kA","Surface Mount","Cartridge, Non-Standard","0.119"" Dia x 0.331"" L (3.02mm x 8.40mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_481_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0481015.H.jpg,F727-ND,0481015.H,Littelfuse Inc.,FUSE INDICATING 15A 125VAC/VDC,210,0,"3.13000","0","1","Bulk","481","Active","Indicating Fuse","15A","125V","125V","Fast Blow","Telecom","Indicating","-","CSA, UR","-55°C ~ 125°C","300A","Holder","Alarm Indicator","0.665"" L x 0.228"" W x 0.772"" H (16.90mm x 5.80mm x 19.60mm)"
https://www.littelfuse.com/~/media/automotive/datasheets/fuses/passenger-car-and-commercial-vehicle/bolt-down-fuses/littelfuse_boltdown_housing_fusestrips_48v.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/157.5701.5631.JPG,F5142-ND,157.5701.6251,Littelfuse Inc.,FUSE STRIP 250A 48VDC BOLT MOUNT,1398,0,"7.11000","0","1","Bulk","-","Active","Fuse Strip","250A","-","48V","-","Lift Trucks","Indicating","-","cURus","-40°C ~ 125°C","1.5kA","Bolt Mount","Metal Strip","3.228"" L x 0.866"" W x 0.413"" H (82.00mm x 22.00mm x 10.50mm)"
https://www.littelfuse.com/~/media/automotive/datasheets/fuses/passenger-car-and-commercial-vehicle/bolt-down-fuses/littelfuse_boltdown_housing_fusestrips_48v.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/157.5701.6121.JPG,F11206-ND,157.5917.6201,Littelfuse Inc.,FUSE STRIP 200A 48VDC BOLT MOUNT,313,0,"7.11000","0","1","Bulk","-","Active","Fuse Strip","200A","-","48V","Fast Blow","Lift Trucks","Indicating","-","cURus","-40°C ~ 125°C","1.2kA","Bolt Mount","Metal Strip","3.228"" L x 0.866"" W x 0.030"" H (82.00mm x 22.00mm x 0.75mm)"
