Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Breaker Type","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Number of Poles","Actuator Type","Illumination","Illumination Voltage (Nominal)","Mounting Type","Approvals"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W58&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/W58-XC4C12A%20Series.jpg,PB249-ND,W58-XC4C12A-20,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 20A 250VAC 50VDC,1798,0,"7.44000","0","1","W58","Active","Thermal","20A","250V","50V","1","Push to Reset","-","-","Panel Mount","-"
https://www.e-t-a.com/fileadmin/user_upload/Ordnerstruktur/pdf-Data/Products/Schutzschalter_Sicherungsautomaten/Thermisch/2_eng/D_1610_ENG.pdf,//media.digikey.com/photos/E-T-A%20Photos/1610-21-25A.jpg,302-1238-ND,1610-21-25A,E-T-A,CIR BRKR THRM 25A 32VDC,3318,0,"7.45000","0","1","1610","Active","Thermal","25A","-","32V","1","Push to Reset","-","-","Holder","UL1500"
https://www.e-t-a.com/fileadmin/user_upload/Ordnerstruktur/pdf-Data/Products/Schutzschalter_Sicherungsautomaten/Thermisch/2_eng/D_1610_ENG.pdf,//media.digikey.com/photos/E-T-A%20Photos/1610-92-20A.jpg,302-1244-ND,1610-92-20A,E-T-A,CIR BRKR THRM 20A 12VDC,586,0,"7.45000","0","1","1610","Active","Thermal","20A","-","12V","1","Automatic Reset","-","-","Holder","UL1500"
https://www.e-t-a.com/fileadmin/user_upload/Ordnerstruktur/pdf-Data/Products/Schutzschalter_Sicherungsautomaten/Thermisch/2_eng/D_1610_ENG.pdf,//media.digikey.com/photos/E-T-A%20Photos/1610-21-20A.jpg,302-1233-ND,1610-21-20A,E-T-A,CIR BRKR THRM 20A 32VDC,388,0,"7.45000","0","1","1610","Active","Thermal","20A","-","32V","1","Push to Reset","-","-","Holder","UL1500"
https://www.e-t-a.com/fileadmin/user_upload/Ordnerstruktur/pdf-Data/Products/Schutzschalter_Sicherungsautomaten/Thermisch/2_eng/D_1610_ENG.pdf,//media.digikey.com/photos/E-T-A%20Photos/1610-92-30A.jpg,302-1246-ND,1610-92-30A,E-T-A,CIR BRKR THRM 30A 12VDC,282,0,"7.45000","0","1","1610","Active","Thermal","30A","-","12V","1","Automatic Reset","-","-","Holder","UL1500"
https://www.e-t-a.com/fileadmin/user_upload/Ordnerstruktur/pdf-Data/Products/Schutzschalter_Sicherungsautomaten/Thermisch/2_eng/D_1610_ENG.pdf,//media.digikey.com/photos/E-T-A%20Photos/1610-21-30A.jpg,302-1239-ND,1610-21-30A,E-T-A,CIR BRKR THRM 30A 32VDC,172,0,"7.45000","0","1","1610","Active","Thermal","30A","-","32V","1","Push to Reset","-","-","Holder","UL1500"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W28&DocType=DS&DocLang=English,"//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/W28-XT1A,%20W28-XQ1A%20SERIES.jpg",PB2314-ND,W28-XT1A-2,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 2A 250VAC 32VDC,600,0,"7.98000","0","1","W28","Active","Thermal","2A","250V","32V","1","Push to Reset","-","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W58&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/W58-XB1A4A%20SERIES.jpg,PB194-ND,W58-XB1A4A-2,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 2A 250VAC 50VDC,1477,0,"8.38000","0","1","W58","Active","Thermal","2A","250V","50V","1","Push to Reset","-","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W58&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/W58-XB1A4A%20SERIES.jpg,PB193-ND,W58-XB1A4A-1,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 1A 250VAC 50VDC,1090,0,"8.38000","0","1","W58","Active","Thermal","1A","250V","50V","1","Push to Reset","-","-","Panel Mount","-"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_T11-311.pdf,//media.digikey.com/Photos/Schurter%20Photos/T11-Series.jpg,486-2314-ND,4400.0345,Schurter Inc.,CIR BRKR THRM 3A 240VAC 48VDC,3786,0,"9.96000","0","1","T11","Active","Thermal","3A","240V","48V","1","Push to Reset","-","-","Panel Mount","CSA C22.2 No 235, EN 60934, GB 17701, IEC 60934, UL1077"
https://www.e-t-a.com/fileadmin/user_upload/Ordnerstruktur/pdf-Data/Products/Schutzschalter_Sicherungsautomaten/Thermisch/2_eng/D_1410-L1_ENG.pdf,//media.digikey.com/Photos/E-T-A%20Photos/MFG_1410-L1%5EL4.jpg,302-1414-ND,1410-L110-L1F1-S01-5A,E-T-A,CIR BRKR THRM 5A 250VAC 50VDC,720,0,"13.75000","0","1","1410-L1","Active","Thermal","5A","250V","50V","1","Push to Reset","-","-","PCB","CSA C22.2 No 235, IEC 60934, UL1077"
https://www.e-t-a.com/fileadmin/user_upload/Ordnerstruktur/pdf-Data/Products/Schutzschalter_Sicherungsautomaten/Thermisch/2_eng/D_1410-L2_G1_ENG.pdf,//media.digikey.com/photos/E-T-A%20Photos/THERMAL%20BREAKER%201410-L210%20SERIES.jpg,302-1032-ND,1410-L210-L2F1-S02-2A,E-T-A,CIR BRKR THRM 2A 250VAC 50VDC,526,0,"13.75000","0","1","1410-L2","Active","Thermal","2A","250V","50V","1","Push to Reset","-","-","PCB","CSA C22.2 No 235, IEC 60934, UL1077"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/TCP.pdf,//media.digikey.com/photos/Phoenix%20Photos/TCP%200712%20SERIES.jpg,277-7003-ND,0712314,Phoenix Contact,CIR BRKR THRM 10A 250VAC 65VDC,195,0,"18.40000","0","1","TCP","Active","Thermal","10A","250V","65V","1","Push to Reset","-","-","Holder","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/TCP.pdf,//media.digikey.com/photos/Phoenix%20Photos/TCP%200712%20SERIES.jpg,277-6998-ND,0712217,Phoenix Contact,CIR BRKR THRM 2A 250VAC 65VDC,99,396,"18.40000","0","1","TCP","Active","Thermal","2A","250V","65V","1","Push to Reset","-","-","Holder","-"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_TA35_Rocker_2Pole.pdf,//media.digikey.com/Photos/Schurter%20Photos/TA35-CBDWFxxxC0.jpg,486-2379-ND,4435.0013,Schurter Inc.,CIR BRKR THRM 20A 240VAC 60VDC,2608,0,"18.69000","0","1","TA35","Active","Thermal","20A","240V","60V","2","Rocker","-","-","Panel Mount","CSA C22.2 No 235, EN 60934, GB 17701, IEC 60934, UL1077"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_TA35_Rocker_2Pole.pdf,//media.digikey.com/Photos/Schurter%20Photos/TA35-CBDWFxxxC0.jpg,486-2386-ND,4435.0041,Schurter Inc.,CIR BRKR THRM 15A 240VAC 60VDC,363,40,"18.69000","0","1","TA35","Active","Thermal","15A","240V","60V","2","Rocker","-","-","Panel Mount","CSA C22.2 No 235, EN 60934, GB 17701, IEC 60934, UL1077"
