Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Voltage - Clamping","Technology","Number of Circuits","Applications","Mounting Type","Package / Case","Supplier Device Package"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpd6s300,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-WFQFN%20Pkg.jpg,296-45176-1-ND,TPD6S300RUKR,Texas Instruments,SURGE SUPP 8VC 2-CIRCUIT 20WQFN,1859,10001,"2.54000","0","1","Cut Tape (CT)","-","Active","8V","Internal Switch","2","USB OTG","Surface Mount","20-WFQFN Exposed Pad","20-WQFN (3x3)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpd6s300,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-WFQFN%20Pkg.jpg,296-45176-6-ND,TPD6S300RUKR,Texas Instruments,SURGE SUPP 8VC 2-CIRCUIT 20WQFN,1859,10001,"Digi-Reel","0","1","Digi-Reel®","-","Active","8V","Internal Switch","2","USB OTG","Surface Mount","20-WFQFN Exposed Pad","20-WQFN (3x3)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpd3s714-q1,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4214846;DBQ;16.jpg,296-43780-2-ND,TPD3S714QDBQRQ1,Texas Instruments,IC DIODE INTERFACE PROT 16SSOP,0,10000,"1.30680","0","2500","Tape & Reel (TR)","Automotive, AEC-Q100","Active","-","Internal Switch","1","Automotive","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-SSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpd3s714-q1,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4214846;DBQ;16.jpg,296-43780-1-ND,TPD3S714QDBQRQ1,Texas Instruments,IC DIODE INTERFACE PROT 16SSOP,3947,10001,"2.94000","0","1","Cut Tape (CT)","Automotive, AEC-Q100","Active","-","Internal Switch","1","Automotive","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-SSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpd3s714-q1,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4214846;DBQ;16.jpg,296-43780-6-ND,TPD3S714QDBQRQ1,Texas Instruments,IC DIODE INTERFACE PROT 16SSOP,3947,10001,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100","Active","-","Internal Switch","1","Automotive","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-SSOP"
https://www.bourns.com/docs/Product-Datasheets/TBU-DF.pdf,//media.digikey.com/Renders/Bourns%20Renders/118;-6DFN-1.05-6.5x5.5;-H;-6.jpg,TBU-DF085-300-WHTR-ND,TBU-DF085-300-WH,Bourns Inc.,DUAL BI-DIR TBU 850V 300MA,0,0,"1.39650","0","3000","Tape & Reel (TR)","TBU®","Active","850V","Internal Switch","2","General Purpose","Surface Mount","6-TDFN","6-DFN (6.5x5.5)"
https://www.bourns.com/docs/Product-Datasheets/TBU-DF.pdf,//media.digikey.com/Renders/Bourns%20Renders/118;-6DFN-1.05-6.5x5.5;-H;-6.jpg,TBU-DF085-300-WHCT-ND,TBU-DF085-300-WH,Bourns Inc.,DUAL BI-DIR TBU 850V 300MA,2970,0,"3.03000","0","1","Cut Tape (CT)","TBU®","Active","850V","Internal Switch","2","General Purpose","Surface Mount","6-TDFN","6-DFN (6.5x5.5)"
https://www.bourns.com/docs/Product-Datasheets/TBU-DF.pdf,//media.digikey.com/Renders/Bourns%20Renders/118;-6DFN-1.05-6.5x5.5;-H;-6.jpg,TBU-DF085-300-WHDKR-ND,TBU-DF085-300-WH,Bourns Inc.,DUAL BI-DIR TBU 850V 300MA,2970,0,"Digi-Reel","0","1","Digi-Reel®","TBU®","Active","850V","Internal Switch","2","General Purpose","Surface Mount","6-TDFN","6-DFN (6.5x5.5)"
https://www.bourns.com/docs/Product-Datasheets/TBU-DF.pdf,//media.digikey.com/Renders/Bourns%20Renders/118;-6DFN-1.05-6.5x5.5;-H;-6.jpg,TBU-DF055-300-WHTR-ND,TBU-DF055-300-WH,Bourns Inc.,DUAL BI-DIR TBU 550V 300MA,0,0,"1.39650","0","3000","Tape & Reel (TR)","TBU®","Active","550V","Internal Switch","2","General Purpose","Surface Mount","6-TDFN","6-DFN (6.5x5.5)"
https://www.bourns.com/docs/Product-Datasheets/TBU-DF.pdf,//media.digikey.com/Renders/Bourns%20Renders/118;-6DFN-1.05-6.5x5.5;-H;-6.jpg,TBU-DF055-300-WHCT-ND,TBU-DF055-300-WH,Bourns Inc.,DUAL BI-DIR TBU 550V 300MA,1000,0,"3.03000","0","1","Cut Tape (CT)","TBU®","Active","550V","Internal Switch","2","General Purpose","Surface Mount","6-TDFN","6-DFN (6.5x5.5)"
https://www.bourns.com/docs/Product-Datasheets/TBU-DF.pdf,//media.digikey.com/Renders/Bourns%20Renders/118;-6DFN-1.05-6.5x5.5;-H;-6.jpg,TBU-DF055-300-WHDKR-ND,TBU-DF055-300-WH,Bourns Inc.,DUAL BI-DIR TBU 550V 300MA,1000,0,"Digi-Reel","0","1","Digi-Reel®","TBU®","Active","550V","Internal Switch","2","General Purpose","Surface Mount","6-TDFN","6-DFN (6.5x5.5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpd3s716-q1,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,296-44161-2-ND,TPD3S716QDBQRQ1,Texas Instruments,IC DIODE INTERFACE PROT 16SSOP,0,0,"1.52152","0","2500","Tape & Reel (TR)","Automotive, AEC-Q100","Active","18V","Internal Switch","1","Automotive","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-SSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpd3s716-q1,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,296-44161-1-ND,TPD3S716QDBQRQ1,Texas Instruments,IC DIODE INTERFACE PROT 16SSOP,1660,0,"3.12000","0","1","Cut Tape (CT)","Automotive, AEC-Q100","Active","18V","Internal Switch","1","Automotive","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-SSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpd3s716-q1,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,296-44161-6-ND,TPD3S716QDBQRQ1,Texas Instruments,IC DIODE INTERFACE PROT 16SSOP,1660,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100","Active","18V","Internal Switch","1","Automotive","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-SSOP"
https://datasheets.maximintegrated.com/en/ds/MAX14586-MAX14590.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0168;TA;8.jpg,MAX14590ETA+TTR-ND,MAX14590ETA+T,Maxim Integrated,IC ADJ OV OC PROTECTOR,0,0,"1.85062","0","2500","Tape & Reel (TR)","-","Active","-","Internal Switch","1","Portable Equipment","Surface Mount","8-WFDFN Exposed Pad","8-TDFN-EP (2x2)"
https://datasheets.maximintegrated.com/en/ds/MAX14586-MAX14590.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0168;TA;8.jpg,MAX14590ETA+TCT-ND,MAX14590ETA+T,Maxim Integrated,IC ADJ OV OC PROTECTOR,2132,0,"3.52000","0","1","Cut Tape (CT)","-","Active","-","Internal Switch","1","Portable Equipment","Surface Mount","8-WFDFN Exposed Pad","8-TDFN-EP (2x2)"
https://datasheets.maximintegrated.com/en/ds/MAX14586-MAX14590.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0168;TA;8.jpg,MAX14590ETA+TDKR-ND,MAX14590ETA+T,Maxim Integrated,IC ADJ OV OC PROTECTOR,2132,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","Internal Switch","1","Portable Equipment","Surface Mount","8-WFDFN Exposed Pad","8-TDFN-EP (2x2)"
https://datasheets.maximintegrated.com/en/ds/MAX14588.pdf,//media.digikey.com/Renders/Maxim%20Renders/16-TQFN%20Exp%20Pad%2021-0136.jpg,MAX14588ETE+TTR-ND,MAX14588ETE+T,Maxim Integrated,IC ADJ OV/OC PROTECTOR 16TQFN,0,0,"2.67750","0","2500","Tape & Reel (TR)","-","Active","-","Internal Switch","1","General Purpose","Surface Mount","16-WFQFN Exposed Pad","16-TQFN (3x3)"
https://datasheets.maximintegrated.com/en/ds/MAX14588.pdf,//media.digikey.com/Renders/Maxim%20Renders/16-TQFN%20Exp%20Pad%2021-0136.jpg,MAX14588ETE+TCT-ND,MAX14588ETE+T,Maxim Integrated,IC ADJ OV/OC PROTECTOR 16TQFN,3336,0,"4.85000","0","1","Cut Tape (CT)","-","Active","-","Internal Switch","1","General Purpose","Surface Mount","16-WFQFN Exposed Pad","16-TQFN (3x3)"
https://datasheets.maximintegrated.com/en/ds/MAX14588.pdf,//media.digikey.com/Renders/Maxim%20Renders/16-TQFN%20Exp%20Pad%2021-0136.jpg,MAX14588ETE+TDKR-ND,MAX14588ETE+T,Maxim Integrated,IC ADJ OV/OC PROTECTOR 16TQFN,3336,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","Internal Switch","1","General Purpose","Surface Mount","16-WFQFN Exposed Pad","16-TQFN (3x3)"
http://www.linear.com/docs/25228,"//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1661;-MS,-MS10;-10.jpg",LT4356CMS-1#TRPBFTR-ND,LT4356CMS-1#TRPBF,Linear Technology/Analog Devices,IC OVERVOLT PROT REG 10-MSOP,0,0,"2.52200","0","2500","Tape & Reel (TR)","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)","10-MSOP"
http://www.linear.com/docs/25228,"//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1661;-MS,-MS10;-10.jpg",LT4356CMS-1#TRPBFCT-ND,LT4356CMS-1#TRPBF,Linear Technology/Analog Devices,IC OVERVOLT PROT REG 10-MSOP,1886,0,"5.10000","0","1","Cut Tape (CT)","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)","10-MSOP"
http://www.linear.com/docs/25228,"//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1661;-MS,-MS10;-10.jpg",LT4356CMS-1#TRPBFDKR-ND,LT4356CMS-1#TRPBF,Linear Technology/Analog Devices,IC OVERVOLT PROT REG 10-MSOP,1886,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)","10-MSOP"
http://www.linear.com/docs/25228,//media.digikey.com/renders/Linear%20Tech%20Renders/12-DFN_05-08-1695%20rev%20D.jpg,LT4356CDE-2#TRPBFTR-ND,LT4356CDE-2#TRPBF,Linear Technology/Analog Devices,IC SURGE STOPPER ADJ 12-DFN,0,0,"2.57400","0","2500","Tape & Reel (TR)","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-WFDFN Exposed Pad","12-DFN (4x3)"
http://www.linear.com/docs/25228,//media.digikey.com/renders/Linear%20Tech%20Renders/12-DFN_05-08-1695%20rev%20D.jpg,LT4356CDE-2#TRPBFCT-ND,LT4356CDE-2#TRPBF,Linear Technology/Analog Devices,IC SURGE STOPPER ADJ 12-DFN,1131,0,"5.20000","0","1","Cut Tape (CT)","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-WFDFN Exposed Pad","12-DFN (4x3)"
http://www.linear.com/docs/25228,//media.digikey.com/renders/Linear%20Tech%20Renders/12-DFN_05-08-1695%20rev%20D.jpg,LT4356CDE-2#TRPBFDKR-ND,LT4356CDE-2#TRPBF,Linear Technology/Analog Devices,IC SURGE STOPPER ADJ 12-DFN,1131,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-WFDFN Exposed Pad","12-DFN (4x3)"
http://www.linear.com/docs/27756,"//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1661;-MS,-MS10;-10.jpg",LT4356IMS-3#TRPBFTR-ND,LT4356IMS-3#TRPBF,Linear Technology/Analog Devices,IC SURGE STOPPER ADJ 10-MSOP,0,0,"3.00300","0","2500","Tape & Reel (TR)","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)","10-MSOP"
http://www.linear.com/docs/27756,"//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1661;-MS,-MS10;-10.jpg",LT4356IMS-3#TRPBFCT-ND,LT4356IMS-3#TRPBF,Linear Technology/Analog Devices,IC SURGE STOPPER ADJ 10-MSOP,2472,0,"6.07000","0","1","Cut Tape (CT)","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)","10-MSOP"
http://www.linear.com/docs/27756,"//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1661;-MS,-MS10;-10.jpg",LT4356IMS-3#TRPBFDKR-ND,LT4356IMS-3#TRPBF,Linear Technology/Analog Devices,IC SURGE STOPPER ADJ 10-MSOP,2472,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)","10-MSOP"
http://www.linear.com/docs/25228,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1610;S;16.jpg,LT4356IS-2#TRPBFTR-ND,LT4356IS-2#TRPBF,Linear Technology/Analog Devices,IC SURGE STOPPER ADJ 16-SOIC,0,0,"3.01600","0","2500","Tape & Reel (TR)","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.linear.com/docs/25228,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1610;S;16.jpg,LT4356IS-2#TRPBFCT-ND,LT4356IS-2#TRPBF,Linear Technology/Analog Devices,IC SURGE STOPPER ADJ 16-SOIC,2250,0,"6.09000","0","1","Cut Tape (CT)","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.linear.com/docs/25228,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1610;S;16.jpg,LT4356IS-2#TRPBFDKR-ND,LT4356IS-2#TRPBF,Linear Technology/Analog Devices,IC SURGE STOPPER ADJ 16-SOIC,2250,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.linear.com/docs/25228,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1610;S;16.jpg,LT4356IS-1#TRPBFTR-ND,LT4356IS-1#TRPBF,Linear Technology/Analog Devices,IC SURGE STOPPER ADJ 16-SOIC,0,0,"3.01600","0","2500","Tape & Reel (TR)","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.linear.com/docs/25228,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1610;S;16.jpg,LT4356IS-1#TRPBFCT-ND,LT4356IS-1#TRPBF,Linear Technology/Analog Devices,IC SURGE STOPPER ADJ 16-SOIC,1131,0,"6.09000","0","1","Cut Tape (CT)","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.linear.com/docs/25228,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1610;S;16.jpg,LT4356IS-1#TRPBFDKR-ND,LT4356IS-1#TRPBF,Linear Technology/Analog Devices,IC SURGE STOPPER ADJ 16-SOIC,1131,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
https://datasheets.maximintegrated.com/en/ds/MAX30031-MAX30034.pdf,//media.digikey.com/Renders/Maxim%20Renders/MSOP-8.jpg,MAX30034CUA+TTR-ND,MAX30034CUA+T,Maxim Integrated,IC SURGE SUPPRESSION 10.3V 8UMAX,0,0,"3.51600","0","2500","Tape & Reel (TR)","-","Active","10.3V","Internal Switch","4","General Purpose","Surface Mount","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-uMAX"
https://datasheets.maximintegrated.com/en/ds/MAX30031-MAX30034.pdf,//media.digikey.com/Renders/Maxim%20Renders/MSOP-8.jpg,MAX30034CUA+TCT-ND,MAX30034CUA+T,Maxim Integrated,IC SURGE SUPPRESSION 10.3V 8UMAX,1614,0,"6.46000","0","1","Cut Tape (CT)","-","Active","10.3V","Internal Switch","4","General Purpose","Surface Mount","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-uMAX"
https://datasheets.maximintegrated.com/en/ds/MAX30031-MAX30034.pdf,//media.digikey.com/Renders/Maxim%20Renders/MSOP-8.jpg,MAX30034CUA+TDKR-ND,MAX30034CUA+T,Maxim Integrated,IC SURGE SUPPRESSION 10.3V 8UMAX,1614,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","10.3V","Internal Switch","4","General Purpose","Surface Mount","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-uMAX"
http://www.linear.com/docs/25228,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1610;S;16.jpg,LT4356HS-2#TRPBFTR-ND,LT4356HS-2#TRPBF,Linear Technology/Analog Devices,IC SURGE STOPPER ADJ 16-SOIC,0,0,"3.27600","0","2500","Tape & Reel (TR)","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.linear.com/docs/25228,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1610;S;16.jpg,LT4356HS-2#TRPBFCT-ND,LT4356HS-2#TRPBF,Linear Technology/Analog Devices,IC SURGE STOPPER ADJ 16-SOIC,2471,0,"6.62000","0","1","Cut Tape (CT)","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.linear.com/docs/25228,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1610;S;16.jpg,LT4356HS-2#TRPBFDKR-ND,LT4356HS-2#TRPBF,Linear Technology/Analog Devices,IC SURGE STOPPER ADJ 16-SOIC,2471,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.linear.com/docs/40796,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1702;DDB;8.jpg,LTC4366CDDB-2#TRMPBFTR-ND,LTC4366CDDB-2#TRMPBF,Linear Technology/Analog Devices,IC SURGE STOPPER HV 8-DFN,0,0,"3.34100","0","500","Tape & Reel (TR)","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","8-WFDFN Exposed Pad","8-DFN (3x2)"
http://www.linear.com/docs/40796,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1702;DDB;8.jpg,LTC4366CDDB-2#TRMPBFCT-ND,LTC4366CDDB-2#TRMPBF,Linear Technology/Analog Devices,IC SURGE STOPPER HV 8-DFN,340,0,"6.75000","0","1","Cut Tape (CT)","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","8-WFDFN Exposed Pad","8-DFN (3x2)"
http://www.linear.com/docs/40796,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1702;DDB;8.jpg,LTC4366CDDB-2#TRMPBFDKR-ND,LTC4366CDDB-2#TRMPBF,Linear Technology/Analog Devices,IC SURGE STOPPER HV 8-DFN,340,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","8-WFDFN Exposed Pad","8-DFN (3x2)"
http://www.linear.com/docs/40796,//media.digikey.com/renders/Linear%20Tech%20Renders/TSOT-23-8_05-08-1637.jpg,LTC4366CTS8-2#TRMPBFTR-ND,LTC4366CTS8-2#TRMPBF,Linear Technology/Analog Devices,IC SURGE STOPPER HV TSOT-23-8,0,0,"3.34100","0","500","Tape & Reel (TR)","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","SOT-23-8 Thin, TSOT-23-8","TSOT-23-8"
http://www.linear.com/docs/40796,//media.digikey.com/renders/Linear%20Tech%20Renders/TSOT-23-8_05-08-1637.jpg,LTC4366CTS8-2#TRMPBFCT-ND,LTC4366CTS8-2#TRMPBF,Linear Technology/Analog Devices,IC SURGE STOPPER HV TSOT-23-8,139,0,"6.75000","0","1","Cut Tape (CT)","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","SOT-23-8 Thin, TSOT-23-8","TSOT-23-8"
http://www.linear.com/docs/40796,//media.digikey.com/renders/Linear%20Tech%20Renders/TSOT-23-8_05-08-1637.jpg,LTC4366CTS8-2#TRMPBFDKR-ND,LTC4366CTS8-2#TRMPBF,Linear Technology/Analog Devices,IC SURGE STOPPER HV TSOT-23-8,139,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","SOT-23-8 Thin, TSOT-23-8","TSOT-23-8"
http://www.linear.com/docs/40854,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1610;S;16.jpg,LT4363IS-2#TRPBFTR-ND,LT4363IS-2#TRPBF,Linear Technology/Analog Devices,IC SURGE STOPPER HV 16-SOIC,0,0,"3.58800","0","2500","Tape & Reel (TR)","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.linear.com/docs/40854,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1610;S;16.jpg,LT4363IS-2#TRPBFCT-ND,LT4363IS-2#TRPBF,Linear Technology/Analog Devices,IC SURGE STOPPER HV 16-SOIC,2476,0,"7.25000","0","1","Cut Tape (CT)","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.linear.com/docs/40854,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1610;S;16.jpg,LT4363IS-2#TRPBFDKR-ND,LT4363IS-2#TRPBF,Linear Technology/Analog Devices,IC SURGE STOPPER HV 16-SOIC,2476,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.linear.com/docs/40854,//media.digikey.com/renders/Linear%20Tech%20Renders/12-DFN_05-08-1695%20rev%20D.jpg,LT4363IDE-2#TRPBFTR-ND,LT4363IDE-2#TRPBF,Linear Technology/Analog Devices,IC SURGE STOPPER HV 12-DFN,0,0,"3.58800","0","2500","Tape & Reel (TR)","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-WFDFN Exposed Pad","12-DFN (4x3)"
http://www.linear.com/docs/40854,//media.digikey.com/renders/Linear%20Tech%20Renders/12-DFN_05-08-1695%20rev%20D.jpg,LT4363IDE-2#TRPBFCT-ND,LT4363IDE-2#TRPBF,Linear Technology/Analog Devices,IC SURGE STOPPER HV 12-DFN,1035,0,"7.25000","0","1","Cut Tape (CT)","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-WFDFN Exposed Pad","12-DFN (4x3)"
