Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","R @ 25°C","Tolerance","Current - Steady State Max","R @ Current","Diameter","Lead Spacing","Approvals"
https://www.ametherm.com/datasheetspdf/SL2230005.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_SL22.jpg,570-1442-1-ND,SL22 30005-T,Ametherm,ICL 30 OHM 20% 5A 22MM,1899,0,"1.98000","0","1","Cut Tape (CT)","SL22","Active","30 Ohms","±20%","5A","390 mOhms","0.866"" (22.00mm)","0.307"" (7.80mm)","UR"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S364.pdf,//media.digikey.com/Photos/Epcos%20Photos/B57364S.jpg,495-76111-2-ND,B57364S0259M051,EPCOS (TDK),ICL 2.5 OHM 20% 11A 21MM,4000,0,"1.09112","0","1000","Tape & Reel (TR)","S364","Active","2.5 Ohms","±20%","11A","-","0.827"" (21.00mm)","0.295"" (7.50mm)","CQC, UL, VDE"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S364.pdf,//media.digikey.com/Photos/Epcos%20Photos/B57364S.jpg,495-76111-1-ND,B57364S0259M051,EPCOS (TDK),ICL 2.5 OHM 20% 11A 21MM,4944,0,"2.65000","0","1","Cut Tape (CT)","-","Active","2.5 Ohms","±20%","11A","-","0.827"" (21.00mm)","0.295"" (7.50mm)","CQC, UL, VDE"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S364.pdf,//media.digikey.com/Photos/Epcos%20Photos/B57364S.jpg,495-77344-2-ND,B57364S0109M051,EPCOS (TDK),ICL 1 OHM 20% 21MM,4000,0,"1.14855","0","1000","Tape & Reel (TR)","S364","Active","1 Ohms","±20%","-","-","0.827"" (21.00mm)","-","-"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S364.pdf,//media.digikey.com/Photos/Epcos%20Photos/B57364S.jpg,495-77344-1-ND,B57364S0109M051,EPCOS (TDK),ICL 1 OHM 20% 21MM,4000,0,"2.95000","0","1","Cut Tape (CT)","-","Active","1 Ohms","±20%","-","-","0.827"" (21.00mm)","-","-"
https://www.ametherm.com/datasheetspdf/MS2250004.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_MS22_Series.jpg,570-1440-ND,MS22 50004-B,Ametherm,ICL 50 OHM 25% 4A 23MM,8732,0,"3.93000","0","1","Bulk","MegaSurge™","Active","50 Ohms","±25%","4A","360 mOhms","0.906"" (23.00mm)","0.307"" (7.80mm)","-"
https://www.tdk-electronics.tdk.com/inf/55/db/PTC/PTC_ICL_in_housing.pdf,//media.digikey.com/Photos/Epcos%20Photos/MFG_B5921xJ0130A020.jpg,495-76085-ND,B59213J0130A020,EPCOS (TDK),"HOUSED PTC THERMISTORS AS ICL, 2",2097,0,"4.30000","0","1","Tray","Automotive, AEC-Q200","Active","33 Ohms","±25%","-","-","-","0.394"" (10.00mm)","UR"
https://www.tdk-electronics.tdk.com/inf/55/db/PTC/PTC_ICL_in_housing.pdf,//media.digikey.com/Photos/Epcos%20Photos/MFG_B5921xJ0130A020.jpg,495-76086-ND,B59215J0130A020,EPCOS (TDK),"HOUSED PTC THERMISTORS AS ICL, 2",618,0,"4.30000","0","1","Tray","Automotive, AEC-Q200","Active","22 Ohms","±25%","-","-","-","0.394"" (10.00mm)","UR"
https://www.ametherm.com/datasheets/ms3250006l,//media.digikey.com/Photos/Ametherm%20Photos/MFG_MS32%20Series.jpg,570-1411-ND,MS32 50006-L,Ametherm,ICL 50 OHM 25% 6A 31MM,168,0,"4.76000","0","1","-","MegaSurge™","Active","50 Ohms","±25%","6A","330 mOhms","1.220"" (31.00mm)","0.307"" (7.80mm)","-"
https://www.ametherm.com/datasheetspdf/SL121R010.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_SL12%20Series.jpg,570-1296-ND,SL12 1R010-A,Ametherm,ICL 1 OHM 20% 10A 13MM,1216,0,"0.81000","0","1","Bulk","SL12","Active","1 Ohms","±20%","10A","30 mOhms","0.512"" (13.00mm)","0.511"" (13.00mm)","-"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S237.pdf,//media.digikey.com/photos/Epcos%20Photos/B57237%20Series.jpg,495-7097-2-ND,B57237S259M53,EPCOS (TDK),ICL 2.5 OHM 20% 6.5A 15MM,0,0,"0.32813","0","1000","Reel","S237","Active","2.5 Ohms","±20%","6.5A","74 mOhms","0.591"" (15.00mm)","0.295"" (7.50mm)","UL"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S237.pdf,//media.digikey.com/photos/Epcos%20Photos/B57237%20Series.jpg,495-7097-1-ND,B57237S259M53,EPCOS (TDK),ICL 2.5 OHM 20% 6.5A 15MM,1542,0,"0.92000","0","1","Cut Tape (CT)","S237","Active","2.5 Ohms","±20%","6.5A","74 mOhms","0.591"" (15.00mm)","0.295"" (7.50mm)","UL"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/P11.pdf,//media.digikey.com/Photos/Epcos%20Photos/P11-SERIES.jpg,495-76255-2-ND,B57211P0120M351,EPCOS (TDK),ICL 12 OHM 20% 4A 13MM,0,0,"0.40040","0","1500","Tape & Reel (TR)","P11","Active","12 Ohms","±20%","4A","218 mOhms","0.512"" (13.00mm)","0.295"" (7.50mm)","-"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/P11.pdf,//media.digikey.com/Photos/Epcos%20Photos/P11-SERIES.jpg,495-76255-1-ND,B57211P0120M351,EPCOS (TDK),ICL 12 OHM 20% 4A 13MM,1474,0,"1.01000","0","1","Cut Tape (CT)","P11","Active","12 Ohms","±20%","4A","218 mOhms","0.512"" (13.00mm)","0.295"" (7.50mm)","-"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S235.pdf,//media.digikey.com/photos/Epcos%20Photos/B5723xS%20Series.jpg,495-76986-2-ND,B57235S0509M051,EPCOS (TDK),ICL 5 OHM 20% 4.2A 9.5MM,0,0,"0.38675","0","1500","Tape & Reel (TR)","-","Active","5 Ohms","±20%","4.2A","-","0.374"" (9.50mm)","0.197"" (5.00mm)","CQC, UL, VDE"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S235.pdf,//media.digikey.com/photos/Epcos%20Photos/B5723xS%20Series.jpg,495-76986-1-ND,B57235S0509M051,EPCOS (TDK),ICL 5 OHM 20% 4.2A 9.5MM,1386,0,"1.09000","0","1","Cut Tape (CT)","-","Active","5 Ohms","±20%","4.2A","-","0.374"" (9.50mm)","0.197"" (5.00mm)","CQC, UL, VDE"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S235.pdf,//media.digikey.com/photos/Epcos%20Photos/B5723xS%20Series.jpg,495-76986-6-ND,B57235S0509M051,EPCOS (TDK),ICL 5 OHM 20% 4.2A 9.5MM,1386,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","5 Ohms","±20%","4.2A","-","0.374"" (9.50mm)","0.197"" (5.00mm)","CQC, UL, VDE"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/P13.pdf,//media.digikey.com/Photos/Epcos%20Photos/P13-SERIES.jpg,495-76258-2-ND,B57213P0409M351,EPCOS (TDK),ICL 4 OHM 20% 6A 14.5MM,0,0,"0.44800","0","1500","Tape & Reel (TR)","P13","Active","4 Ohms","±20%","6A","97 mOhms","0.571"" (14.50mm)","0.295"" (7.50mm)","-"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/P13.pdf,//media.digikey.com/Photos/Epcos%20Photos/P13-SERIES.jpg,495-76258-1-ND,B57213P0409M351,EPCOS (TDK),ICL 4 OHM 20% 6A 14.5MM,1487,0,"1.13000","0","1","Cut Tape (CT)","P13","Active","4 Ohms","±20%","6A","97 mOhms","0.571"" (14.50mm)","0.295"" (7.50mm)","-"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S237.pdf,//media.digikey.com/photos/Epcos%20Photos/B57237%20Series.jpg,495-76281-2-ND,B57237S0150M051,EPCOS (TDK),ICL 15 OHM 20% 3A 15MM,1000,0,"0.51838","0","1000","Tape & Reel (TR)","S237","Active","15 Ohms","±20%","3A","-","0.591"" (15.00mm)","0.295"" (7.50mm)","UL"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S237.pdf,//media.digikey.com/photos/Epcos%20Photos/B57237%20Series.jpg,495-76281-1-ND,B57237S0150M051,EPCOS (TDK),ICL 15 OHM 20% 3A 15MM,1009,0,"1.26000","0","1","Cut Tape (CT)","-","Active","15 Ohms","±20%","3A","-","0.591"" (15.00mm)","0.295"" (7.50mm)","UL"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S238.pdf,//media.digikey.com/photos/Epcos%20Photos/B5723xS%20Series.jpg,495-77343-2-ND,B57238S0150M051,EPCOS (TDK),ICL 15 OHM 20% 4.4A 16MM,1000,0,"0.56550","0","1000","Tape & Reel (TR)","S238","Active","15 Ohms","±20%","4.4A","-","0.630"" (16.00mm)","0.295"" (7.50mm)","UL"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S238.pdf,//media.digikey.com/photos/Epcos%20Photos/B5723xS%20Series.jpg,495-77343-1-ND,B57238S0150M051,EPCOS (TDK),ICL 15 OHM 20% 4.4A 16MM,1700,0,"1.37000","0","1","Cut Tape (CT)","-","Active","15 Ohms","±20%","4.4A","-","0.630"" (16.00mm)","0.295"" (7.50mm)","UL"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S237.pdf,//media.digikey.com/photos/Epcos%20Photos/B57237%20Series.jpg,495-76284-2-ND,B57237S0600M051,EPCOS (TDK),ICL 60 OHM 20% 2A 15MM,1000,0,"0.58988","0","1000","Tape & Reel (TR)","S237","Active","60 Ohms","±20%","2A","660 mOhms","0.591"" (15.00mm)","0.295"" (7.50mm)","UL"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S237.pdf,//media.digikey.com/photos/Epcos%20Photos/B57237%20Series.jpg,495-76284-1-ND,B57237S0600M051,EPCOS (TDK),ICL 60 OHM 20% 2A 15MM,2200,0,"1.63000","0","1","Cut Tape (CT)","-","Active","60 Ohms","±20%","2A","660 mOhms","0.591"" (15.00mm)","0.295"" (7.50mm)","UL"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S238.pdf,//media.digikey.com/photos/Epcos%20Photos/B5723xS%20Series.jpg,495-76288-2-ND,B57238S0809M051,EPCOS (TDK),ICL 8 OHM 20% 5.5A 16MM,0,0,"0.64350","0","1000","Tape & Reel (TR)","S238","Active","8 Ohms","±20%","5.5A","131 mOhms","0.630"" (16.00mm)","-","-"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S238.pdf,//media.digikey.com/photos/Epcos%20Photos/B5723xS%20Series.jpg,495-76288-1-ND,B57238S0809M051,EPCOS (TDK),ICL 8 OHM 20% 5.5A 16MM,1942,0,"1.78000","0","1","Cut Tape (CT)","-","Active","8 Ohms","±20%","5.5A","131 mOhms","0.630"" (16.00mm)","-","-"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S364.pdf,//media.digikey.com/Photos/Epcos%20Photos/B57364S.jpg,495-76636-2-ND,B57364S100M54,EPCOS (TDK),ICL 10 OHM 20% 7.5A 21MM,750,0,"1.01887","0","1500","Tape & Reel (TR)","S364","Active","10 Ohms","±20%","7.5A","-","0.827"" (21.00mm)","0.295"" (7.50mm)","CQC, UL, VDE"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S364.pdf,//media.digikey.com/Photos/Epcos%20Photos/B57364S.jpg,495-76636-1-ND,B57364S100M54,EPCOS (TDK),ICL 10 OHM 20% 7.5A 21MM,1410,0,"2.57000","0","1","Cut Tape (CT)","-","Active","10 Ohms","±20%","7.5A","-","0.827"" (21.00mm)","0.295"" (7.50mm)","CQC, UL, VDE"
https://www.ametherm.com/datasheetspdf/MS1540004.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_MS15%20Series.jpg,570-1002-ND,MS15 40004,Ametherm,ICL 40 OHM 25% 4.1A 17MM,1965,0,"2.80000","0","1","Bulk","MegaSurge™","Active","40 Ohms","±25%","4.1A","280 mOhms","0.670"" (17.00mm)","0.307"" (7.80mm)","UL"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S364.pdf,//media.digikey.com/Photos/Epcos%20Photos/B57364S.jpg,495-7260-2-ND,B57364S0409M051,EPCOS (TDK),ICL 4 OHM 20% 9.5A 21MM,1000,0,"1.14855","0","1000","Reel","S364","Active","4 Ohms","±20%","9.5A","59 mOhms","0.827"" (21.00mm)","0.295"" (7.50mm)","CQC, UL, VDE"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S364.pdf,//media.digikey.com/Photos/Epcos%20Photos/B57364S.jpg,495-7260-1-ND,B57364S0409M051,EPCOS (TDK),ICL 4 OHM 20% 9.5A 21MM,1631,0,"2.95000","0","1","Cut Tape (CT)","S364","Active","4 Ohms","±20%","9.5A","59 mOhms","0.827"" (21.00mm)","0.295"" (7.50mm)","CQC, UL, VDE"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S364.pdf,//media.digikey.com/Photos/Epcos%20Photos/B57364S.jpg,495-7260-6-ND,B57364S0409M051,EPCOS (TDK),ICL 4 OHM 20% 9.5A 21MM,1631,0,"Digi-Reel","0","1","Digi-Reel®","S364","Active","4 Ohms","±20%","9.5A","59 mOhms","0.827"" (21.00mm)","0.295"" (7.50mm)","CQC, UL, VDE"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S364.pdf,//media.digikey.com/Photos/Epcos%20Photos/B57364S.jpg,495-7261-2-ND,B57364S0509M051,EPCOS (TDK),ICL 5 OHM 20% 8.5A 21MM,1000,0,"1.14855","0","1000","Reel","S364","Active","5 Ohms","±20%","8.5A","73 mOhms","0.827"" (21.00mm)","0.295"" (7.50mm)","CQC, UL, VDE"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S364.pdf,//media.digikey.com/Photos/Epcos%20Photos/B57364S.jpg,495-7261-1-ND,B57364S0509M051,EPCOS (TDK),ICL 5 OHM 20% 8.5A 21MM,1344,0,"2.95000","0","1","Cut Tape (CT)","S364","Active","5 Ohms","±20%","8.5A","73 mOhms","0.827"" (21.00mm)","0.295"" (7.50mm)","CQC, UL, VDE"
//media.digikey.com/pdf/Data%20Sheets/Honeywell%20Sensing%20&%20Control%20PDFs/ICL_Inrush_Current_Limiter.pdf,//media.digikey.com/photos/Honeywell%20Photos/ICl1516004^01.JPG,480-3171-ND,ICL1516004-01,Honeywell Sensing and Productivity Solutions,ICL 16 OHM 20% 4A 15MM,979,0,"5.16000","0","1","Bulk","-","Obsolete","16 Ohms","±20%","4A","270 mOhms","0.591"" (15.00mm)","0.310"" (7.87mm)","-"
http://sensing.honeywell.com/index.php/ci_id/45713/la_id/1/document/1/re_id/0,//media.digikey.com/photos/Honeywell%20Photos/ICL1250002-01.JPG,480-3170-ND,ICL1250002-01,Honeywell Sensing and Productivity Solutions,ICL 50 OHM 20% 2A 11.5MM,337,0,"5.45000","0","1","Bulk","-","Obsolete","50 Ohms","±20%","2A","720 mOhms","0.453"" (11.50mm)","0.310"" (7.87mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Honeywell%20Sensing%20&%20Control%20PDFs/ICL_Inrush_Current_Limiter.pdf,//media.digikey.com/photos/Honeywell%20Photos/ICL155R007-01.JPG,480-3173-ND,ICL155R007-01,Honeywell Sensing and Productivity Solutions,ICL 5 OHM 20% 7A 15MM,918,0,"6.12000","0","1","Bulk","-","Active","5 Ohms","±20%","7A","70 mOhms","0.591"" (15.00mm)","0.310"" (7.87mm)","-"
https://www.ametherm.com/datasheetspdf/SL321R036.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_SL32.jpg,570-1060-ND,SL32 1R036,Ametherm,ICL 1 OHM 20% 36A 31MM,415,0,"2.49000","0","1","Bulk","BigAMP","Active","1 Ohms","±20%","36A","10 mOhms","1.220"" (31.00mm)","0.307"" (7.80mm)","CSA"
https://www.cantherm.com/wp-content/uploads/2018/08/MF72_AUG_2018.pdf,//media.digikey.com/photos/Cantherm%20Photos/MF72-120D9.JPG,317-1171-ND,MF72-120D9,Cantherm,ICL 120 OHM 20% 800MA 11MM,333,0,"0.42000","0","1","Bulk","MF72","Active","120 Ohms","±20%","800mA","3.015 Ohms","0.433"" (11.00mm)","0.295"" (7.50mm)","-"
https://www.ametherm.com/datasheetspdf/SL0530001.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_SL05%20Series.jpg,570-1086-ND,SL05 30001,Ametherm,ICL 30 OHM 5% 250MA 6MM,422,0,"0.57000","0","1","Bulk","miniAMP","Active","30 Ohms","±5%","250mA","4.7 Ohms","0.236"" (6.00mm)","0.201"" (5.10mm)","-"
https://www.ametherm.com/datasheetspdf/SL0510001.pdf,//media.digikey.com/Photos/Ametherm%20Photos/SL05-10001.jpg,570-1394-ND,SL05 10001,Ametherm,ICL 10 OHM 15% 1A 5MM,368,0,"0.57000","0","1","Bulk","SL05","Active","10 Ohms","±15%","1A","400 mOhms","0.197"" (5.00mm)","0.201"" (5.10mm)","-"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S153.pdf,//media.digikey.com/Photos/Epcos%20Photos/B57153SxxxM.jpg,495-6643-ND,B57153S0809M000,EPCOS (TDK),ICL 8 OHM 20% 2.2A 8.5MM,869,0,"0.76000","0","1","Bulk","S153","Active","8 Ohms","±20%","2.2A","279 mOhms","0.335"" (8.50mm)","0.197"" (5.00mm)","-"
https://www.ametherm.com/datasheetspdf/SL082R503.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_SL08_12101.jpg,570-1120-ND,SL08 2R503,Ametherm,ICL 2.5 OHM 25% 3A 8MM,839,0,"0.80000","0","1","Bulk","miniAMP","Active","2.5 Ohms","±25%","3A","150 mOhms","0.315"" (8.00mm)","0.201"" (5.10mm)","UR"
https://www.ametherm.com/datasheetspdf/SL1240002.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_SL12%20Series.jpg,570-1128-ND,SL12 40002,Ametherm,ICL 40 OHM 25% 2A 13MM,346,0,"0.86000","0","1","Bulk","SL12","Active","40 Ohms","±25%","2A","450 mOhms","0.512"" (13.00mm)","0.307"" (7.80mm)","UR"
https://www.ametherm.com/datasheetspdf/SL1525003.pdf,-,570-1426-ND,SL15 25003,Ametherm,ICL 25 OHM 20% 3A 16MM,764,0,"0.89000","0","1","-","SL15","Active","25 Ohms","±20%","3A","300 mOhms","0.630"" (16.00mm)","0.307"" (7.80mm)","CSA"
https://www.ametherm.com/datasheetspdf/SL157R005.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_SL12%20Series.jpg,570-1433-ND,SL15 7R005,Ametherm,ICL 7 OHM 20% 5A 16MM,681,0,"0.89000","0","1","-","SL15","Active","7 Ohms","±20%","5A","90 mOhms","0.630"" (16.00mm)","0.307"" (7.80mm)","-"
https://www.ametherm.com/datasheetspdf/SL1547003.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_SL15_60002.jpg,570-1071-ND,SL15 47003,Ametherm,ICL 47 OHM 20% 3A 16MM,118,0,"0.89000","0","1","Bulk","SL15","Active","47 Ohms","±20%","3A","400 mOhms","0.630"" (16.00mm)","0.307"" (7.80mm)","-"
https://www.ametherm.com/datasheetspdf/SL1210005.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_SL12%20Series.jpg,570-1131-ND,SL12 10005,Ametherm,ICL 10 OHM 20% 5A 13MM,854,0,"0.90000","0","1","Bulk","SL12","Active","10 Ohms","±20%","5A","130 mOhms","0.512"" (13.00mm)","0.307"" (7.80mm)","CSA, UR"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S237.pdf,//media.digikey.com/photos/Epcos%20Photos/B57237%20Series.jpg,495-2097-ND,B57237S0100M000,EPCOS (TDK),ICL 10 OHM 20% 3.7A 15MM,161,0,"1.17000","0","1","Bulk","S237","Active","10 Ohms","±20%","3.7A","-","0.591"" (15.00mm)","0.295"" (7.50mm)","UL"
https://www.ametherm.com/datasheetspdf/SL225R006.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_SL22.jpg,570-1052-ND,SL22 5R006,Ametherm,ICL 5 OHM 20% 6A 22MM,502,0,"1.64000","0","1","Bulk","SL22","Active","5 Ohms","±20%","6A","145 mOhms","0.866"" (22.00mm)","0.307"" (7.80mm)","-"
https://www.ametherm.com/datasheetspdf/SL225R012.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_SL22.jpg,570-1268-ND,SL22 5R012-B,Ametherm,ICL 5 OHM 15% 12A 22MM,480,0,"1.64000","0","1","Bulk","SL22","Active","5 Ohms","±15%","12A","50 mOhms","0.866"" (22.00mm)","0.307"" (7.80mm)","CSA, UR"
https://www.ametherm.com/datasheetspdf/SL2210005.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_SL22.jpg,570-1032-ND,SL22 10005,Ametherm,ICL 10 OHM 15% 5A 22MM,313,0,"1.64000","0","1","Bulk","SL22","Active","10 Ohms","±15%","5A","180 mOhms","0.866"" (22.00mm)","0.307"" (7.80mm)","-"
https://www.ametherm.com/datasheetspdf/SL321R030.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_SL32.jpg,570-1354-ND,SL32 1R030-B,Ametherm,ICL 1 OHM 20% 30A 31MM,441,0,"2.12000","0","1","Bulk","BigAMP","Active","1 Ohms","±20%","30A","10 mOhms","1.220"" (31.00mm)","0.307"" (7.80mm)","CSA, UR"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S364.pdf,//media.digikey.com/Photos/Epcos%20Photos/B57364S.jpg,495-2114-ND,B57364S0509M000,EPCOS (TDK),ICL 5 OHM 20% 8.5A 21MM,629,0,"2.45000","0","1","Bulk","S364","Active","5 Ohms","±20%","8.5A","-","0.827"" (21.00mm)","0.295"" (7.50mm)","CQC, UL, VDE"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S364.pdf,//media.digikey.com/Photos/Epcos%20Photos/B57364S.jpg,495-4114-ND,B57364S0209M000,EPCOS (TDK),ICL 2 OHM 20% 12A 21MM,154,0,"2.45000","0","1","Bulk","S364","Active","2 Ohms","±20%","12A","-","0.827"" (21.00mm)","0.295"" (7.50mm)","CQC, UL, VDE"
https://www.ametherm.com/datasheetspdf/SL320R230.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_SL32%20Series.jpg,570-1393-ND,SL32 0R230,Ametherm,ICL 300 MOHM 25% 30A 31MM,362,0,"2.46000","0","1","Bulk","BigAMP","Active","300 mOhms","±25%","30A","10 mOhms","1.220"" (31.00mm)","0.307"" (7.80mm)","UR"
https://www.ametherm.com/datasheetspdf/MS1530004.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_MS15%20Series.jpg,570-1001-ND,MS15 30004,Ametherm,ICL 30 OHM 25% 4.2A 17MM,796,0,"2.80000","0","1","Bulk","MegaSurge™","Active","30 Ohms","±25%","4.2A","230 mOhms","0.670"" (17.00mm)","0.307"" (7.80mm)","UL"
https://product.tdk.com/info/en/documents/data_sheet/50/db/icl_16/P27.pdf,//media.digikey.com/Photos/Epcos%20Photos/MFG_B57127P.jpg,495-7207-ND,B57127P509M301,EPCOS (TDK),ICL 5 OHM 20% 20A 30.5MM,299,0,"2.81000","0","1","Bulk","P27","Active","5 Ohms","±20%","20A","33 mOhms","1.201"" (30.50mm)","0.295"" (7.50mm)","UL"
https://www.cantherm.com/wp-content/uploads/2018/08/MF72_AUG_2018.pdf,//media.digikey.com/photos/Cantherm%20Photos/MF72-005D20.JPG,317-1225-ND,MF72-005D20,Cantherm,ICL 5 OHM 20% 7A 22.5MM,30,0,"3.30000","0","1","Bulk","MF72","Active","5 Ohms","±20%","7A","87 mOhms","0.886"" (22.50mm)","0.394"" (10.00mm)","-"
https://www.cantherm.com/wp-content/uploads/2018/08/MF72_AUG_2018.pdf,//media.digikey.com/photos/Cantherm%20Photos/MF72-003D20.JPG,317-1224-ND,MF72-003D20,Cantherm,ICL 3 OHM 20% 8A 22.5MM,57,0,"3.46000","0","1","Bulk","MF72","Active","3 Ohms","±20%","8A","55 mOhms","0.886"" (22.50mm)","0.394"" (10.00mm)","-"
http://www.vishay.com/docs/29165/ptcel.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/MFG_PTCEL.JPG,BC3317-ND,PTCEL13R600LBE,Vishay BC Components,ICL 60 OHM 13MM,377,0,"3.50000","0","1","Bulk","PTCEL","Active","60 Ohms","-","-","-","0.512"" (13.00mm)","0.197"" (5.00mm)","-"
https://www.ametherm.com/datasheetspdf/MS2275004.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_MS22_Series.jpg,570-1011-ND,MS22 75004,Ametherm,ICL 75 OHM 25% 4A 23MM,54,0,"3.93000","0","1","Bulk","MegaSurge™","Active","75 Ohms","±25%","4A","410 mOhms","0.906"" (23.00mm)","0.307"" (7.80mm)","UR"
https://www.ametherm.com/datasheetspdf/MS3215012.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_MS32%20Series.jpg,570-1374-ND,MS32 15012-B,Ametherm,ICL 15 OHM 25% 12A 31MM,93,0,"4.67000","0","1","Bulk","MegaSurge™","Active","15 Ohms","±25%","12A","70 mOhms","1.220"" (31.00mm)","0.307"" (7.80mm)","-"
//media.digikey.com/PDF/Data%20Sheets/Ametherm%20PDFs/AS3220010.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_AS32%20Series.jpg,570-1108-ND,AS32 20010,Ametherm,ICL 20 OHM 25% 10A 29MM,40,0,"6.53000","0","1","Bulk","AS","Active","20 Ohms","±25%","10A","56 mOhms","1.142"" (29.00mm)","0.673"" (17.10mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Ametherm%20PDFs/MM35-DIN_Appl.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MM35.jpg,570-1403-ND,MM35 0R280,Ametherm,ICL 200 MOHM 25% 80A 68MM,14,0,"32.13000","0","1","-","MM35","Active","200 mOhms","±25%","80A","4 mOhms","2.677"" (68.00mm)","1.339"" (34.00mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Ametherm%20PDFs/MM35-DIN_Appl.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MM35-DIN.JPG,570-1407-ND,MM35 0R280-DIN,Ametherm,ICL 200 MOHM 25% 80A 68MM,29,0,"40.43000","0","1","-","MM35","Active","200 mOhms","±25%","80A","4 mOhms","2.677"" (68.00mm)","1.339"" (34.00mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Ametherm%20PDFs/MM35-DIN_Appl.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MM35-DIN.JPG,570-1410-ND,MM35 1R550-DIN,Ametherm,ICL 1.5 OHM 25% 50A 68MM,10,0,"40.43000","0","1","-","MM35","Active","1.5 Ohms","±25%","50A","13 mOhms","2.677"" (68.00mm)","1.339"" (34.00mm)","-"
https://www.cantherm.com/wp-content/uploads/2018/08/MF72_AUG_2018.pdf,//media.digikey.com/photos/Cantherm%20Photos/MF72-080D11.JPG,317-1189-ND,MF72-080D11,Cantherm,ICL 80 OHM 20% 1.2A 13MM,287,0,"0.47000","0","1","Bulk","MF72","Active","80 Ohms","±20%","1.2A","1.656 Ohms","0.512"" (13.00mm)","0.295"" (7.50mm)","-"
