Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Fuse Type","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Response Time","Package / Case","Mounting Type","Breaking Capacity @ Rated Voltage","Melting I²t","Approvals","Operating Temperature","Color","Size / Dimension"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_sff_datasheet.pdf.pdf,//media.digikey.com/photos/Tyco%20Raychem%20Photos/1206SFF%20SERIES.jpg,1206SFF100F/63-2CT-ND,1206SFF100F/63-2,Littelfuse Inc.,FUSE BOARD MOUNT 1A 63VDC 1206,16481,0,"1.20000","0","1","Cut Tape (CT)","SFF","Active","Board Mount (Cartridge Style Excluded)","1A","-","63V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.012","UL","-55°C ~ 125°C","-","0.126"" L x 0.063"" W x 0.043"" H (3.20mm x 1.60mm x 1.10mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_sff_datasheet.pdf.pdf,//media.digikey.com/photos/Tyco%20Raychem%20Photos/1206SFF%20SERIES.jpg,1206SFF100F/63-2DKR-ND,1206SFF100F/63-2,Littelfuse Inc.,FUSE BOARD MOUNT 1A 63VDC 1206,16481,0,"Digi-Reel","0","1","Digi-Reel®","SFF","Active","Board Mount (Cartridge Style Excluded)","1A","-","63V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.012","UL","-55°C ~ 125°C","-","0.126"" L x 0.063"" W x 0.043"" H (3.20mm x 1.60mm x 1.10mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_sff_datasheet.pdf.pdf,//media.digikey.com/photos/Tyco%20Raychem%20Photos/1206SFF%20SERIES.jpg,1206SFF300F/32-2TR-ND,1206SFF300F/32-2,Littelfuse Inc.,FUSE BOARD MOUNT 3A 32VDC 1206,9000,0,"0.46170","0","3000","Tape & Reel (TR)","SFF","Active","Board Mount (Cartridge Style Excluded)","3A","-","32V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.22","UL","-55°C ~ 125°C","-","0.126"" L x 0.063"" W x 0.043"" H (3.20mm x 1.60mm x 1.10mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_sff_datasheet.pdf.pdf,//media.digikey.com/photos/Tyco%20Raychem%20Photos/1206SFF%20SERIES.jpg,1206SFF300F/32-2CT-ND,1206SFF300F/32-2,Littelfuse Inc.,FUSE BOARD MOUNT 3A 32VDC 1206,11618,0,"1.20000","0","1","Cut Tape (CT)","SFF","Active","Board Mount (Cartridge Style Excluded)","3A","-","32V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.22","UL","-55°C ~ 125°C","-","0.126"" L x 0.063"" W x 0.043"" H (3.20mm x 1.60mm x 1.10mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_sff_datasheet.pdf.pdf,//media.digikey.com/photos/Tyco%20Raychem%20Photos/1206SFF%20SERIES.jpg,1206SFF300F/32-2DKR-ND,1206SFF300F/32-2,Littelfuse Inc.,FUSE BOARD MOUNT 3A 32VDC 1206,11618,0,"Digi-Reel","0","1","Digi-Reel®","SFF","Active","Board Mount (Cartridge Style Excluded)","3A","-","32V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.22","UL","-55°C ~ 125°C","-","0.126"" L x 0.063"" W x 0.043"" H (3.20mm x 1.60mm x 1.10mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_437_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MFG_0437%20SERIES.jpg,F2885TR-ND,0437002.WR,Littelfuse Inc.,FUSE BOARD MNT 2A 63VAC/VDC 1206,6000,0,"0.46170","0","3000","Tape & Reel (TR)","437","Active","Board Mount (Cartridge Style Excluded)","2A","63V","63V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.144","CSA, UR","-55°C ~ 150°C","-","0.126"" L x 0.064"" W x 0.032"" H (3.20mm x 1.63mm x 0.82mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_437_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MFG_0437%20SERIES.jpg,F2885CT-ND,0437002.WR,Littelfuse Inc.,FUSE BOARD MNT 2A 63VAC/VDC 1206,7669,0,"1.20000","0","1","Cut Tape (CT)","437","Active","Board Mount (Cartridge Style Excluded)","2A","63V","63V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.144","CSA, UR","-55°C ~ 150°C","-","0.126"" L x 0.064"" W x 0.032"" H (3.20mm x 1.63mm x 0.82mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_437_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MFG_0437%20SERIES.jpg,F2885DKR-ND,0437002.WR,Littelfuse Inc.,FUSE BOARD MNT 2A 63VAC/VDC 1206,7669,0,"Digi-Reel","0","1","Digi-Reel®","437","Active","Board Mount (Cartridge Style Excluded)","2A","63V","63V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.144","CSA, UR","-55°C ~ 150°C","-","0.126"" L x 0.064"" W x 0.032"" H (3.20mm x 1.63mm x 0.82mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_438_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0438%20SERIES.jpg,F2949TR-ND,043801.5WR,Littelfuse Inc.,FUSE BOARD MNT 1.5A 32VAC 63VDC,6000,0,"0.46170","0","3000","Tape & Reel (TR)","438","Active","Board Mount (Cartridge Style Excluded)","1.5A","32V","63V","Fast Blow","0603 (1608 Metric)","Surface Mount","50A","0.0902","CSA, UL","-55°C ~ 150°C","-","0.061"" L x 0.033"" W x 0.020"" H (1.54mm x 0.85mm x 0.50mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_438_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0438%20SERIES.jpg,F2949CT-ND,043801.5WR,Littelfuse Inc.,FUSE BOARD MNT 1.5A 32VAC 63VDC,8918,0,"1.20000","0","1","Cut Tape (CT)","438","Active","Board Mount (Cartridge Style Excluded)","1.5A","32V","63V","Fast Blow","0603 (1608 Metric)","Surface Mount","50A","0.0902","CSA, UL","-55°C ~ 150°C","-","0.061"" L x 0.033"" W x 0.020"" H (1.54mm x 0.85mm x 0.50mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_438_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0438%20SERIES.jpg,F2949DKR-ND,043801.5WR,Littelfuse Inc.,FUSE BOARD MNT 1.5A 32VAC 63VDC,8918,0,"Digi-Reel","0","1","Digi-Reel®","438","Active","Board Mount (Cartridge Style Excluded)","1.5A","32V","63V","Fast Blow","0603 (1608 Metric)","Surface Mount","50A","0.0902","CSA, UL","-55°C ~ 150°C","-","0.061"" L x 0.033"" W x 0.020"" H (1.54mm x 0.85mm x 0.50mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_438_gt_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_0438xxxWRGT_primary.jpg,F10328TR-ND,0438002.WRGT,Littelfuse Inc.,FUSE BRD MNT 2A 12VAC 32VDC 0603,6000,0,"0.46170","0","3000","Tape & Reel (TR)","438GT","Active","Board Mount (Cartridge Style Excluded)","2A","12V","32V","Fast Blow","0603 (1608 Metric)","Surface Mount","50A AC, 50A DC","0.181","CSA, cURus","-55°C ~ 150°C","-","0.061"" L x 0.033"" W x 0.020"" H (1.54mm x 0.85mm x 0.50mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_438_gt_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_0438xxxWRGT_primary.jpg,F10328CT-ND,0438002.WRGT,Littelfuse Inc.,FUSE BRD MNT 2A 12VAC 32VDC 0603,6939,0,"1.20000","0","1","Cut Tape (CT)","438GT","Active","Board Mount (Cartridge Style Excluded)","2A","12V","32V","Fast Blow","0603 (1608 Metric)","Surface Mount","50A AC, 50A DC","0.181","CSA, cURus","-55°C ~ 150°C","-","0.061"" L x 0.033"" W x 0.020"" H (1.54mm x 0.85mm x 0.50mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_438_gt_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_0438xxxWRGT_primary.jpg,F10328DKR-ND,0438002.WRGT,Littelfuse Inc.,FUSE BRD MNT 2A 12VAC 32VDC 0603,6939,0,"Digi-Reel","0","1","Digi-Reel®","438GT","Active","Board Mount (Cartridge Style Excluded)","2A","12V","32V","Fast Blow","0603 (1608 Metric)","Surface Mount","50A AC, 50A DC","0.181","CSA, cURus","-55°C ~ 150°C","-","0.061"" L x 0.033"" W x 0.020"" H (1.54mm x 0.85mm x 0.50mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_438_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0438%20SERIES.jpg,F2947TR-ND,0438001.WR,Littelfuse Inc.,FUSE BRD MNT 1A 32VAC 63VDC 0603,3000,0,"0.46170","0","3000","Tape & Reel (TR)","438","Active","Board Mount (Cartridge Style Excluded)","1A","32V","63V","Fast Blow","0603 (1608 Metric)","Surface Mount","50A","0.0593","CSA, UL","-55°C ~ 150°C","-","0.061"" L x 0.033"" W x 0.020"" H (1.54mm x 0.85mm x 0.50mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_438_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0438%20SERIES.jpg,F2947CT-ND,0438001.WR,Littelfuse Inc.,FUSE BRD MNT 1A 32VAC 63VDC 0603,4561,0,"1.20000","0","1","Cut Tape (CT)","438","Active","Board Mount (Cartridge Style Excluded)","1A","32V","63V","Fast Blow","0603 (1608 Metric)","Surface Mount","50A","0.0593","CSA, UL","-55°C ~ 150°C","-","0.061"" L x 0.033"" W x 0.020"" H (1.54mm x 0.85mm x 0.50mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_438_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0438%20SERIES.jpg,F2947DKR-ND,0438001.WR,Littelfuse Inc.,FUSE BRD MNT 1A 32VAC 63VDC 0603,4561,0,"Digi-Reel","0","1","Digi-Reel®","438","Active","Board Mount (Cartridge Style Excluded)","1A","32V","63V","Fast Blow","0603 (1608 Metric)","Surface Mount","50A","0.0593","CSA, UL","-55°C ~ 150°C","-","0.061"" L x 0.033"" W x 0.020"" H (1.54mm x 0.85mm x 0.50mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_383_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MFG_383%20Series.jpg,WK6297TB-ND,38311000000,Littelfuse Inc.,FUSE BOARD MNT 1A 300VAC RADIAL,13000,0,"0.46400","0","1000","Tape & Box (TB)","TR5® 383","Active","Board Mount (Cartridge Style Excluded)","1A","300V","-","Slow Blow","Radial, Can, Vertical","Through Hole","100A","3","cURus, PSE","-65°C ~ 125°C","-","0.335"" Dia x 0.315"" H (8.50mm x 8.00mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_383_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MFG_383%20Series.jpg,WK6297CT-ND,38311000000,Littelfuse Inc.,FUSE BOARD MNT 1A 300VAC RADIAL,13349,0,"1.13000","0","1","Cut Tape (CT)","TR5® 383","Active","Board Mount (Cartridge Style Excluded)","1A","300V","-","Slow Blow","Radial, Can, Vertical","Through Hole","100A","3","cURus, PSE","-65°C ~ 125°C","-","0.335"" Dia x 0.315"" H (8.50mm x 8.00mm)"
