Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Fuseholder Type","Fuse Type","For Use With/Related Products","Fuse Size","Number of Circuits","Voltage","Current Rating (Amps)","Mounting Type","Orientation","Termination Style","Contact Material","Contact Finish"
https://www.littelfuse.com/~/media/commercial-vehicle/datasheets/automotive-fuse-holders/littelfuse_fuseholder_fl1_datasheet.pdf,//media.digikey.com/photos/Littelfuse%20Photos/178.6764.0001.JPG,WK5201-ND,178.6764.0001,Littelfuse Inc.,FUSE HOLDER BLADE 125V PCB,6218,0,"2.68000","0","1","FL1","Active","Holder","Blade","MINI ATC, MINI ATO","0.43"" L x 0.15"" W x 0.64"" H (10.92mm x 3.81mm x 16.25mm)","1","125V","-","PCB","Vertical","PC Pin","Copper Alloy","Tin"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_holders/littelfuse_fuse_holder_150_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/01500274Z.jpg,F1468-ND,01500274Z,Littelfuse Inc.,FUSE HLDR CART 350V 10A IN LINE,35543,0,"2.95000","0","1","150","Active","Holder","Cartridge","2AG, 5mm x 20mm","5mm x 20mm, 5/17"" Dia x 5/8"" L (7.4mm x 15.8mm)","1","350V","10A","Free Hanging In Line","-","Wire Leads","Brass","-"
http://www.keyelco.com/product-pdf.cfm?p=347,//media.digikey.com/Photos/Keystone%20Elect%20Photos/3576.JPG,36-3576-ND,3576,Keystone Electronics,FUSE BLOCK CARTRIDGE 30A PCB,8546,4807,"3.10000","0","1","-","Active","Block","Cartridge","5AG, SPF","13/32"" Dia x 1-1/2"" L (10.3mm x 38.1mm)","1","-","30A","PCB","Horizontal","PC Pin","Brass","Tin"
https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-htb-panel-mount-fuse-holders-data-sheet.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/BK^HTB-34M-R.jpg,283-2713-ND,BK/HTB-34M-R,Eaton - Electronics Division,FUSE HLDR CART 250V 16A PNL MNT,1328,700,"3.10000","0","1","HTB","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","16A","Panel Mount","-","Quick Connect - 0.187"" (4.7mm)","-","-"
https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-htb-panel-mount-fuse-holders-data-sheet.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/BK^HTB-42I-R.jpg,283-2714-ND,BK/HTB-42I-R,Eaton - Electronics Division,FUSE HLDR CART 250V 20A PNL MNT,1713,0,"3.23000","0","1","HTB","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","250V","20A","Panel Mount","-","Quick Connect - 0.187"" (4.7mm)","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_2118_HB_PCB_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/BK^HBH-I-R.jpg,283-2709-ND,BK/HBH-I-R,Eaton - Electronics Division,FUSE HLDR CARTRIDGE 250V 16A PCB,1366,4500,"3.29000","0","1","HB PCB","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","250V","16A","PCB","Horizontal","PC Pin","-","-"
https://www.littelfuse.com/~/media/commercial-vehicle/datasheets/automotive-fuse-holders/mini/littelfuse_fuse-holders-mini-153-pc-datasheet.pdf,//media.digikey.com/photos/Littelfuse%20Photos/01530007Z.jpg,F064-ND,01530007Z,Littelfuse Inc.,FUSE HOLDER BLADE 32V 15A PCB,6377,0,"3.45000","0","1","153","Active","Holder","Blade","MINI ATC, MINI ATO","0.43"" L x 0.15"" W x 0.64"" H (10.92mm x 3.81mm x 16.25mm)","1","32V","15A","PCB","Horizontal","PC Pin","Copper Alloy","Tin"
https://www.littelfuse.com/~/media/commercial-vehicle/datasheets/automotive-fuse-holders/mini/littelfuse_fuse-holders-mini-153-pc-datasheet.pdf,//media.digikey.com/photos/Littelfuse%20Photos/01530008Z.jpg,F065-ND,01530008Z,Littelfuse Inc.,FUSE HOLDER BLADE 32V 15A PCB,5793,0,"3.45000","0","1","153","Active","Holder","Blade","MINI ATC, MINI ATO","0.43"" L x 0.15"" W x 0.64"" H (10.92mm x 3.81mm x 16.25mm)","1","32V","15A","PCB","Vertical","PC Pin","Copper Alloy","Tin"
https://www.littelfuse.com/~/media/commercial-vehicle/datasheets/automotive-fuse-holders/mini/littelfuse_fuse-holders-mini-153-pc-datasheet.pdf,//media.digikey.com/photos/Littelfuse%20Photos/01530009Z.jpg,F066-ND,01530009Z,Littelfuse Inc.,FUSE HOLDER BLADE 32V 15A PCB,1694,0,"3.45000","0","1","153","Active","Holder","Blade","MINI ATC, MINI ATO","0.43"" L x 0.15"" W x 0.64"" H (10.92mm x 3.81mm x 16.25mm)","1","32V","15A","PCB","Vertical","PC Pin","Copper Alloy","Tin"
https://www.littelfuse.com/data/en/data_sheets/flrholder.pdf,//media.digikey.com/photos/Littelfuse%20Photos/178.6165.0002.JPG,WK6265-ND,178.6165.0002,Littelfuse Inc.,FUSE HOLDER BLADE 80V PCB,2069,0,"3.50000","0","1","FLR","Active","Holder","Blade","ATC, ATO","0.75"" L x 0.2"" W x 0.74"" H (19.1mm x 5.1mm x 18.8mm)","1","80V","-","PCB","Vertical","PC Pin","Copper Alloy","Tin"
https://www.littelfuse.com/data/en/data_sheets/flrholder.pdf,//media.digikey.com/photos/Littelfuse%20Photos/178.6165.0002.JPG,F5197-ND,178.6165.0001,Littelfuse Inc.,FUSE HOLDER BLADE 80V PCB,443,0,"3.74000","0","1","FLR","Active","Holder","Blade","ATC, ATO","0.75"" L x 0.2"" W x 0.74"" H (19.1mm x 5.1mm x 18.8mm)","1","80V","-","PCB","Vertical","PC Pin","Copper Alloy","Tin"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_clips/littelfuse_fuse_clip_rivet_eyelet_mount_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/01090002H.jpg,F1881-ND,01090002H,Littelfuse Inc.,FUSE CLIP CART 600V 60A CHASSIS,1373,0,"3.83000","0","1","109","Active","Clip","Cartridge","NEC","13/16"" Dia (20.83mm)","1","600V","60A","Chassis Mount","-","Solder Lug","Spring Brass","Nickel"
https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-htb-panel-mount-fuse-holders-data-sheet.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/BK%5EHTB-22I-R.jpg,283-2851-ND,BK/HTB-22I-R,Eaton - Electronics Division,FUSE HLDR CART 250V 20A PNL MNT,3804,0,"3.96000","0","1","HTB","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","250V","20A","Panel Mount","-","Quick Connect - 0.187"" (4.7mm)","-","-"
https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-hkp-panel-mount-series-fuse-holders-data-sheet.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/BK^HKP-R.jpg,283-2850-ND,BK/HKP-R,Eaton - Electronics Division,FUSE HLDR CART 250V 30A PNL MNT,4272,9200,"4.17000","0","1","HKP","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","250V","30A","Panel Mount","-","Solder Lug","Brass","Tin"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/HTC_Series_Rev_Dec_2017.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/BK^HTC-45M.JPG,283-2925-ND,BK/HTC-45M,Eaton - Electronics Division,FUSE HOLDER CART 250V 10A PCB,1810,0,"4.20000","0","1","HTC","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","10A","PCB","Vertical","PC Pin","Brass","Tin"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_holders/littelfuse_fuse_holder_245_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/02450001H.jpg,F1469-ND,02450001H,Littelfuse Inc.,FUSE HLDR CART 300V 10A PNL MNT,642,0,"4.36000","0","1","245","Active","Holder","Cartridge","2AG","0.177"" Dia x 0.570"" L (4.50mm x 14.48mm)","1","300V","10A","Panel Mount","-","Quick Connect - 0.110"" (2.8mm)","Brass","Tin"
//media.digikey.com/PDF/Data%20Sheets/Littelfuse%20PDFs/0FHM0001ZXJ.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0FHM0001ZXJ.JPG,F3207-ND,0FHM0001ZXJ,Littelfuse Inc.,FUSE HLDR BLADE 32V 20A IN LINE,3906,0,"4.38000","0","1","FHM","Active","Holder","Blade","MINI ATC, MINI ATO","0.43"" L x 0.15"" W x 0.64"" H (10.92mm x 3.81mm x 16.25mm)","1","32V","20A","Free Hanging In Line","-","Wire Leads","Copper Alloy","Tin"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_holders/littelfuse_fuse_holder_342_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/03420838H.jpg,F013-ND,03420838H,Littelfuse Inc.,FUSE HLDR CART 250V 20A PNL MNT,10206,0,"4.43000","0","1","342","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","250V","20A","Panel Mount","-","Quick Connect - 0.250"" (6.3mm)","Brass","Nickel"
https://www.littelfuse.com/data/en/data_sheets/internationalshocksafe.pdf,//media.digikey.com/photos/Littelfuse%20Photos/03453LF8H.jpg,F1489-ND,03453LF8H,Littelfuse Inc.,FUSE HLDR CART 250V 20A PNL MNT,534,0,"4.44000","0","1","345","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","250V","20A","Panel Mount","-","Quick Connect - 0.250"" (6.3mm)","Copper Alloy","Tin"
https://www.littelfuse.com/data/en/data_sheets/internationalshocksafe.pdf,//media.digikey.com/photos/Littelfuse%20Photos/03455HS2H.jpg,F1494-ND,03455HS2H,Littelfuse Inc.,FUSE HLDR CART 250V 10A PNL MNT,2846,0,"4.62000","0","1","345","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","10A","Panel Mount","-","Quick Connect - 0.187"" (4.7mm)","Copper Alloy","Tin"
https://www.littelfuse.com/data/en/data_sheets/internationalshocksafe.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/03455LF1H.JPG,F3125-ND,03455LF1H,Littelfuse Inc.,FUSE HLDR CART 250V 10A PNL MNT,2253,0,"4.68000","0","1","345","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","10A","Panel Mount","-","Quick Connect - 0.187"" (4.7mm)","Copper Alloy","Tin"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/FHAC0002ZXJ_A_Dwg.pdf,//media.digikey.com/photos/Littelfuse%20Photos/FHAC0002ZXJ.JPG,F3210-ND,FHAC0002ZXJ,Littelfuse Inc.,FUSE HLDR BLADE 32V 30A IN LINE,2935,0,"4.70000","0","1","FHAC","Active","Holder","Blade","ATC, ATO","0.75"" L x 0.2"" W x 0.74"" H (19.1mm x 5.1mm x 18.8mm)","1","32V","30A","Free Hanging In Line","-","Wire Leads","-","-"
https://www.bulgin.com/products/pub/media/bulgin/data/Fuseholders.pdf,//media.digikey.com/photos/Bulgin%20Photos/FX0380.JPG,708-1429-ND,FX0380,Bulgin,FUSE HOLDER CART 50V 10A IN LINE,2115,0,"4.74000","0","1","PC1","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","50V","10A","Free Hanging In Line","-","Wire Leads","Brass","Nickel"
https://www.littelfuse.com/data/en/data_sheets/internationalshocksafe.pdf,//media.digikey.com/photos/Littelfuse%20Photos/03455LS1H.JPG,F3126-ND,03455LS1H,Littelfuse Inc.,FUSE HLDR CART 250V 10A PNL MNT,3214,0,"4.77000","0","1","345","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","10A","Panel Mount","-","Quick Connect - 0.187"" (4.7mm)","Copper Alloy","Tin"
https://www.littelfuse.com/data/en/data_sheets/internationalshocksafe.pdf,//media.digikey.com/photos/Littelfuse%20Photos/03453LS2H.jpg,F1492-ND,03453LS2H,Littelfuse Inc.,FUSE HLDR CART 250V 20A PNL MNT,914,0,"4.79000","0","1","345","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","250V","20A","Panel Mount","-","Quick Connect - 0.187"" (4.7mm)","Copper Alloy","Tin"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_2101_S_8000_Series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/BK%5ES-8301-1-R.jpg,283-3062-ND,BK/S-8301-1-R,Eaton - Electronics Division,FUSE BLOCK CART 300V CHASS MNT,1032,0,"5.08000","0","1","S-8000","Active","Block","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","300V","30A","Chassis Mount","-","Screw Terminal","Spring Bronze","Tin-Lead"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_holders/littelfuse_fuse_holder_345_hv_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/03450101H.jpg,F055-ND,03450101H,Littelfuse Inc.,FUSE HLDR CARTRIDGE 600V 15A PCB,1907,0,"5.13000","0","1","345","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","600V","15A","PCB","Horizontal","PC Pin","Brass","Tin"
//media.digikey.com/PDF/Data%20Sheets/Littelfuse%20PDFs/0FHM0002ZXJ.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0FHM0002ZXJ.JPG,F3208-ND,0FHM0002ZXJ,Littelfuse Inc.,FUSE HLDR BLADE 32V 30A IN LINE,0,0,"5.16000","0","1","FHM","Active","Holder","Blade","MINI ATC, MINI ATO","0.43"" L x 0.15"" W x 0.64"" H (10.92mm x 3.81mm x 16.25mm)","1","32V","30A","Free Hanging In Line","-","Wire Leads","Copper Alloy","Tin"
https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-hkp-panel-mount-series-fuse-holders-data-sheet.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/BK%5EHKP-HH-R.JPG,283-2849-ND,BK/HKP-HH-R,Eaton - Electronics Division,FUSE HLDR CART 250V 15A PNL MNT,1314,0,"5.54000","0","1","HKP","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","250V","15A","Panel Mount","-","Quick Connect - 0.250"" (6.3mm)","Brass","Tin"
https://www.bulgin.com/products/pub/media/bulgin/data/Fuseholders.pdf,//media.digikey.com/photos/Bulgin%20Photos/FX0456.JPG,708-1427-ND,FX0456,Bulgin,FUSE HLDR CARTRIDGE 250V 10A PCB,6902,0,"5.68000","0","1","Touchproof® PC2","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","10A","PCB","Vertical","PC Pin","Brass","Silver"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_holders/littelfuse_fuse_holder_345_hv_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/03450121X.jpg,F056-ND,03450121H,Littelfuse Inc.,FUSE HLDR CARTRIDGE 600V 16A PCB,1022,0,"5.99000","0","1","345","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","600V","16A","PCB","Horizontal","PC Pin","Brass","Tin"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_holders/littelfuse_fuse_holder_286_346_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/02860677H.jpg,F1477-ND,02860677H,Littelfuse Inc.,FUSE HLDR CART 250V 10A PNL MNT,959,0,"6.08000","0","1","286","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","10A","Panel Mount","-","Quick Connect - 0.187"" (4.7mm)","Copper Alloy","Tin"
https://www.littelfuse.com/~/media/commercial-vehicle/datasheets/automotive-fuse-holders/midi/littelfuse_fuseholder_inline_midi.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/04980921GXM5.jpg,F5967-ND,04980921GXM5,Littelfuse Inc.,FUSE HOLDER BOLT DOWN 32V 200A,1066,0,"6.18000","0","1","MIDI® Inline Holder","Active","Holder","Bolt Down","MIDI","-","1","32V","200A","-","-","Bolt Down","Steel","Zinc"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/01500322_32H_Dwg.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/01500322H.jpg,F4564-ND,01500322H,Littelfuse Inc.,FUSE HLDR CART 500V 15A IN LINE,8553,0,"6.35000","0","1","150","Active","Holder","Cartridge","3AB, 3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","500V","15A","Free Hanging In Line","-","Wire Leads","Brass","Tin"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/E2540001_Web.pdf,//media.digikey.com/Photos/American%20Elect%20Photos/2540001.JPG,288-1481-ND,2540001,American Electrical Inc.,FUSE HLDR CART 600V 30A DIN RAIL,265,0,"6.59000","0","1","EFD10","Active","Holder","Cartridge","-","13/32"" Dia x 1-1/2"" L (10.3mm x 38.1mm)","1","600V","30A","DIN Rail","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1727528.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1727528.JPG,277-6892-ND,1727528,Phoenix Contact,FUSE HOLDER BLADE 32V 30A PCB,874,0,"7.11000","0","1","-","Active","Holder","Blade","ATC, ATO","0.76"" L x 0.207"" W x 0.752"" H (19.3mm x 5.25mm x 19.1mm)","1","32V","30A","PCB","Vertical","PC Pin","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_2102_HFB_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/BK^HFB-R.JPG,283-2919-ND,BK/HFB-R,Eaton - Electronics Division,FUSE HOLDER CART 32V 30A IN LINE,5837,0,"7.56000","0","1","HFB","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","32V","30A","Free Hanging In Line","-","Crimp","Copper","Tin"
https://www.littelfuse.com/~/media/commercial-vehicle/datasheets/automotive-fuse-holders/midi/littelfuse-fuseholder-midi-0498-datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/04980900ZXT.jpg,F3094-ND,04980900ZXT,Littelfuse Inc.,FUSE HLDR BLT DWN 32V 200A PANEL,810,0,"8.79000","0","1","MIDI® 498","Active","Holder","Bolt Down","MIDI","1.614"" L x 0.472"" W x 0.327"" H (41mm x 12mm x 8.3mm)","1","32V","200A","Panel Mount","-","Bolt Down","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_2107_HHC_HHD.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/HHF.JPG,283-2946-ND,HHF,Eaton - Bussmann Electrical Division,FUSE HLDR BLADE 32V 16A IN LINE,312,0,"8.96000","0","1","HHF","Active","Holder","Blade","ATC, ATO","0.76"" L x 0.207"" W x 0.752"" H (19.3mm x 5.25mm x 19.1mm)","1","32V","16A","Free Hanging In Line","-","Wire Leads","-","-"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/150HV_Series.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/01500603Z.jpg,F10152-ND,01500603Z,Littelfuse Inc.,FUSE HOLDER CART 600V 20A INLINE,1080,0,"9.22000","0","1","150HV","Active","Holder","Cartridge","3AB, 3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","600V","20A","Free Hanging In Line","-","Wire Leads","Brass","Tin"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/01500322.HXA_U_Dwg.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/01500322.HXA.jpg,F5835-ND,01500322.HXA,Littelfuse Inc.,FUSE HLDR CART 500V 15A IN LINE,6305,0,"11.14000","0","1","150","Active","Holder","Cartridge","3AB, 3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","500V","15A","Free Hanging In Line","-","Wire Leads","Brass","Tin"
https://www.littelfuse.com/data/en/data_sheets/fhm02fha02.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/0FHM0200Z.jpg,F1910-ND,0FHM0200Z,Littelfuse Inc.,FUSE HLDR BLADE 32V 10A IN LINE,2719,0,"12.96000","0","1","FHM","Active","Holder","Blade","MINI ATC, MINI ATO","0.43"" L x 0.15"" W x 0.64"" H (10.92mm x 3.81mm x 16.25mm)","2","32V","10A","Free Hanging In Line","-","Wire Leads","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_2101_S_8000_Series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/BK%5ES-8301-2-R.JPG,283-3409-ND,BK/S-8301-2-R,Eaton - Electronics Division,FUSE BLOCK CART 300V CHASS MNT,523,0,"13.47000","0","1","S-8000","Active","Block","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","2","300V","30A","Chassis Mount","-","Screw Terminal","Spring Bronze","Tin-Lead"
https://www.littelfuse.com/~/media/electrical/datasheets/fuse-blocks-and-holders/powrgard-fuse-blocks/littelfuse_fuse_block_cc_cd_midget_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/L60030M1C.JPG,F5257-ND,L60030M1C,Littelfuse Inc.,FUSE BLOCK CART 600V 30A CHASSIS,790,0,"13.68000","0","1","L600","Active","Block","Cartridge","MIDGET","13/32"" Dia x 1-1/2"" L (10.3mm x 38.1mm)","1","600V","30A","Chassis Mount","-","Box Lug","Copper Alloy","Tin"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/2981001_Drawing.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/02981001ZXT.jpg,F3470-ND,02981001ZXT,Littelfuse Inc.,FUSE BLOK BLT DWN 32V 500A CHASS,347,0,"14.79000","0","1","MEGA® 298","Active","Block","Bolt Down","MEGA 298","2.700"" L x 0.750"" W x 0.420"" H (68.58mm x 19.05mm x 10.67mm)","1","32V","500A","Chassis Mount","-","Bolt Down","-","-"
https://www.littelfuse.com/~/media/electrical/datasheets/fuse-blocks-and-holders/littelfuse_fuse_block_571_572_datasheet.pdf,//media.digikey.com/photos/Littelfuse%20Photos/05710007L.JPG,F3346-ND,05710007L,Littelfuse Inc.,FUSE HLDR CART 600V 30A PNL MNT,121,0,"15.39000","0","1","571","Active","Holder","Cartridge","MIDGET","13/32"" Dia x 1-1/2"" L (10.3mm x 38.1mm)","1","600V","30A","Panel Mount","-","Quick Connect - 0.250"" (6.3mm)","Brass","Tin"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_holders/littelfuse_fuse_holder_342_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/03420024Z.JPG,F1892-ND,03420024Z,Littelfuse Inc.,FUSE HLDR CART 250V 20A PNL MNT,1868,0,"16.84000","0","1","342","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","250V","20A","Panel Mount","-","Solder Lug","Brass","Tin"
https://www.littelfuse.com/~/media/electrical/datasheets/fuse-blocks-and-holders/dead-front-fuse-holders/littelfuse_fuse_holder_lpsc_lpsm_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/LPSM0001Z.jpg,F5273-ND,LPSM0001Z,Littelfuse Inc.,FUSE HLDR CART 600V 30A DIN RAIL,193,0,"18.12000","0","1","POWR-GARD® LPSM","Active","Holder","Cartridge","Midget 10x38","13/32"" Dia x 1-1/2"" L (10.3mm x 38.1mm)","1","600V","30A","DIN Rail","-","Screw Terminal, Pressure Plate","-","-"
https://www.littelfuse.com/~/media/electrical/datasheets/fuse-blocks-and-holders/dead-front-fuse-holders/littelfuse_fuse_holder_lphv_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/F3519.jpg,F3519-ND,LPHV0001Z,Littelfuse Inc.,FUSE HLDR CART 1000V 30A DINRAIL,421,0,"18.30000","0","1","LPHV","Active","Holder","Cartridge","MIDGET","13/32"" Dia x 1-1/2"" L (10.3mm x 38.1mm)","1","1000V","30A","DIN Rail","-","Screw Terminal, Pressure Plate","-","-"
https://www.littelfuse.com/~/media/electrical/datasheets/fuse-blocks-and-holders/dead-front-fuse-holders/littelfuse_fuse_holder_lpsc_lpsm_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/LPSC0001Z.JPG,F5268-ND,LPSC0001Z,Littelfuse Inc.,FUSE HLDR CART 600V 30A DIN RAIL,236,0,"20.51000","0","1","POWR-GARD® LPSC","Active","Holder","Cartridge","Class CC","13/32"" Dia x 1-1/2"" L (10.3mm x 38.1mm)","1","600V","30A","DIN Rail","-","Screw Terminal, Pressure Plate","-","-"
https://www.littelfuse.com/data/en/data_sheets/littelfuse-fuseblock-lffb003.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/LFFB0003Z.JPG,F7159-ND,LFFB0003Z,Littelfuse Inc.,FUSE BLOK BLT DWN 150V 800A CHAS,292,0,"25.19000","0","1","LFFB","Active","Block","Bolt Down","CNL, CNN, HAZGARD","-","1","150V","800A","Chassis Mount","-","Bolt Down","Steel","Zinc"
https://www.littelfuse.com/~/media/electrical/datasheets/fuse-blocks-and-holders/littelfuse_fuse_holder_inline_watertight_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/0LEB00AAXK.JPG,F6236-ND,0LEB00AAXK,Littelfuse Inc.,FUSE HLDR CART 600V 30A IN LINE,322,0,"25.95000","0","1","LEB","Active","Holder","Cartridge","Class CC, Midget","13/32"" x 1 1/2"" (10.3mm x 38.1mm)","1","600V","30A","Free Hanging In Line","-","Crimp","Copper","Copper"
