Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Voltage - Max","Current - Max","Current - Hold (Ih) (Max)","Current - Trip (It)","Time to Trip","Resistance - Initial (Ri) (Min)","Resistance - Post Trip (R1) (Max)","Resistance - 25°C (Typ)","Operating Temperature","Ratings","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0ZCG%20Nov2016.pdf,"//media.digikey.com/Photos/Bel%20Photos/1812-(4532-Metric),-Concave.jpg",507-1755-1-ND,0ZCG0014FF2C,Bel Fuse Inc.,PTC RESET FUSE 60V 140MA 1812,615632,0,"0.14000","0","1","Cut Tape (CT)","0ZCG","Active","Polymeric","60V","10A","140mA","300mA","8ms","1.2 Ohms","6.5 Ohms","-","-40°C ~ 85°C","-","Surface Mount","1812 (4532 Metric), Concave","0.179"" L x 0.128"" W (4.55mm x 3.24mm)","-","0.035"" (0.90mm)","-"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0ZCG%20Nov2016.pdf,"//media.digikey.com/Photos/Bel%20Photos/1812-(4532-Metric),-Concave.jpg",507-1755-6-ND,0ZCG0014FF2C,Bel Fuse Inc.,PTC RESET FUSE 60V 140MA 1812,615632,0,"Digi-Reel","0","1","Digi-Reel®","0ZCG","Active","Polymeric","60V","10A","140mA","300mA","8ms","1.2 Ohms","6.5 Ohms","-","-40°C ~ 85°C","-","Surface Mount","1812 (4532 Metric), Concave","0.179"" L x 0.128"" W (4.55mm x 3.24mm)","-","0.035"" (0.90mm)","-"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0ZCG%20Nov2016.pdf,"//media.digikey.com/Photos/Bel%20Photos/1812-(4532-Metric),-Concave.jpg",507-1762-2-ND,0ZCG0050AF2C,Bel Fuse Inc.,PTC RESET FUSE 30V 500MA 1812,304000,0,"0.06171","0","2000","Tape & Reel (TR)","0ZCG","Active","Polymeric","30V","100A","500mA","1A","150ms","150 mOhms","1 Ohms","-","-40°C ~ 85°C","-","Surface Mount","1812 (4532 Metric), Concave","0.179"" L x 0.128"" W (4.55mm x 3.24mm)","-","0.030"" (0.75mm)","-"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0ZCG%20Nov2016.pdf,"//media.digikey.com/Photos/Bel%20Photos/1812-(4532-Metric),-Concave.jpg",507-1762-1-ND,0ZCG0050AF2C,Bel Fuse Inc.,PTC RESET FUSE 30V 500MA 1812,304000,0,"0.14000","0","1","Cut Tape (CT)","0ZCG","Active","Polymeric","30V","100A","500mA","1A","150ms","150 mOhms","1 Ohms","-","-40°C ~ 85°C","-","Surface Mount","1812 (4532 Metric), Concave","0.179"" L x 0.128"" W (4.55mm x 3.24mm)","-","0.030"" (0.75mm)","-"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0ZCG%20Nov2016.pdf,"//media.digikey.com/Photos/Bel%20Photos/1812-(4532-Metric),-Concave.jpg",507-1762-6-ND,0ZCG0050AF2C,Bel Fuse Inc.,PTC RESET FUSE 30V 500MA 1812,304000,0,"Digi-Reel","0","1","Digi-Reel®","0ZCG","Active","Polymeric","30V","100A","500mA","1A","150ms","150 mOhms","1 Ohms","-","-40°C ~ 85°C","-","Surface Mount","1812 (4532 Metric), Concave","0.179"" L x 0.128"" W (4.55mm x 3.24mm)","-","0.030"" (0.75mm)","-"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0ZCG%20Nov2016.pdf,"//media.digikey.com/Photos/Bel%20Photos/1812-(4532-Metric),-Concave.jpg",507-1758-2-ND,0ZCG0030FF2C,Bel Fuse Inc.,PTC RESET FUSE 30V 300MA 1812,90000,0,"0.06171","0","2000","Tape & Reel (TR)","0ZCG","Active","Polymeric","30V","40A","300mA","600mA","100ms","200 mOhms","1.75 Ohms","-","-40°C ~ 85°C","-","Surface Mount","1812 (4532 Metric), Concave","0.179"" L x 0.128"" W (4.55mm x 3.24mm)","-","0.028"" (0.70mm)","-"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0ZCG%20Nov2016.pdf,"//media.digikey.com/Photos/Bel%20Photos/1812-(4532-Metric),-Concave.jpg",507-1758-1-ND,0ZCG0030FF2C,Bel Fuse Inc.,PTC RESET FUSE 30V 300MA 1812,91475,0,"0.14000","0","1","Cut Tape (CT)","0ZCG","Active","Polymeric","30V","40A","300mA","600mA","100ms","200 mOhms","1.75 Ohms","-","-40°C ~ 85°C","-","Surface Mount","1812 (4532 Metric), Concave","0.179"" L x 0.128"" W (4.55mm x 3.24mm)","-","0.028"" (0.70mm)","-"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0ZCG%20Nov2016.pdf,"//media.digikey.com/Photos/Bel%20Photos/1812-(4532-Metric),-Concave.jpg",507-1758-6-ND,0ZCG0030FF2C,Bel Fuse Inc.,PTC RESET FUSE 30V 300MA 1812,91475,0,"Digi-Reel","0","1","Digi-Reel®","0ZCG","Active","Polymeric","30V","40A","300mA","600mA","100ms","200 mOhms","1.75 Ohms","-","-40°C ~ 85°C","-","Surface Mount","1812 (4532 Metric), Concave","0.179"" L x 0.128"" W (4.55mm x 3.24mm)","-","0.028"" (0.70mm)","-"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0ZCG%20Nov2016.pdf,"//media.digikey.com/Photos/Bel%20Photos/1812-(4532-Metric),-Concave.jpg",507-1757-2-ND,0ZCG0020AF2C,Bel Fuse Inc.,PTC RESET FUSE 60V 200MA 1812,18000,0,"0.06171","0","2000","Tape & Reel (TR)","0ZCG","Active","Polymeric","60V","40A","200mA","400mA","20ms","800 mOhms","5 Ohms","-","-40°C ~ 85°C","-","Surface Mount","1812 (4532 Metric), Concave","0.179"" L x 0.128"" W (4.55mm x 3.24mm)","-","0.035"" (0.90mm)","-"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0ZCG%20Nov2016.pdf,"//media.digikey.com/Photos/Bel%20Photos/1812-(4532-Metric),-Concave.jpg",507-1757-1-ND,0ZCG0020AF2C,Bel Fuse Inc.,PTC RESET FUSE 60V 200MA 1812,19876,0,"0.14000","0","1","Cut Tape (CT)","0ZCG","Active","Polymeric","60V","40A","200mA","400mA","20ms","800 mOhms","5 Ohms","-","-40°C ~ 85°C","-","Surface Mount","1812 (4532 Metric), Concave","0.179"" L x 0.128"" W (4.55mm x 3.24mm)","-","0.035"" (0.90mm)","-"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0ZCG%20Nov2016.pdf,"//media.digikey.com/Photos/Bel%20Photos/1812-(4532-Metric),-Concave.jpg",507-1757-6-ND,0ZCG0020AF2C,Bel Fuse Inc.,PTC RESET FUSE 60V 200MA 1812,19876,0,"Digi-Reel","0","1","Digi-Reel®","0ZCG","Active","Polymeric","60V","40A","200mA","400mA","20ms","800 mOhms","5 Ohms","-","-40°C ~ 85°C","-","Surface Mount","1812 (4532 Metric), Concave","0.179"" L x 0.128"" W (4.55mm x 3.24mm)","-","0.035"" (0.90mm)","-"
https://belfuse.com/resources/CircuitProtection/datasheets/0ZCM Nov2016.pdf,//media.digikey.com/Renders/Bel%20Fuse%20Renders/0ZCK-Series-0603.jpg,507-1816-2-ND,0ZCM0005FF2G,Bel Fuse Inc.,PTC RESET FUSE 15V 50MA 0603,364000,0,"0.06864","0","4000","Tape & Reel (TR)","0ZCM","Active","Polymeric","15V","40A","50mA","150mA","100ms","3.8 Ohms","30 Ohms","-","-40°C ~ 85°C","-","Surface Mount","0603 (1608 Metric), Concave","0.063"" L x 0.029"" W (1.60mm x 0.73mm)","-","0.030"" (0.75mm)","-"
https://belfuse.com/resources/CircuitProtection/datasheets/0ZCM Nov2016.pdf,//media.digikey.com/Renders/Bel%20Fuse%20Renders/0ZCK-Series-0603.jpg,507-1816-1-ND,0ZCM0005FF2G,Bel Fuse Inc.,PTC RESET FUSE 15V 50MA 0603,364424,0,"0.16000","0","1","Cut Tape (CT)","0ZCM","Active","Polymeric","15V","40A","50mA","150mA","100ms","3.8 Ohms","30 Ohms","-","-40°C ~ 85°C","-","Surface Mount","0603 (1608 Metric), Concave","0.063"" L x 0.029"" W (1.60mm x 0.73mm)","-","0.030"" (0.75mm)","-"
https://belfuse.com/resources/CircuitProtection/datasheets/0ZCM Nov2016.pdf,//media.digikey.com/Renders/Bel%20Fuse%20Renders/0ZCK-Series-0603.jpg,507-1816-6-ND,0ZCM0005FF2G,Bel Fuse Inc.,PTC RESET FUSE 15V 50MA 0603,364424,0,"Digi-Reel","0","1","Digi-Reel®","0ZCM","Active","Polymeric","15V","40A","50mA","150mA","100ms","3.8 Ohms","30 Ohms","-","-40°C ~ 85°C","-","Surface Mount","0603 (1608 Metric), Concave","0.063"" L x 0.029"" W (1.60mm x 0.73mm)","-","0.030"" (0.75mm)","-"
https://belfuse.com/resources/CircuitProtection/datasheets/0ZCM Nov2016.pdf,//media.digikey.com/Renders/Bel%20Fuse%20Renders/0ZCK-Series-0603.jpg,507-1818-2-ND,0ZCM0010FF2G,Bel Fuse Inc.,PTC RESET FUSE 15V 100MA 0603,328000,0,"0.06864","0","4000","Tape & Reel (TR)","0ZCM","Active","Polymeric","15V","40A","100mA","250mA","100ms","900 mOhms","8 Ohms","-","-40°C ~ 85°C","-","Surface Mount","0603 (1608 Metric), Concave","0.063"" L x 0.029"" W (1.60mm x 0.73mm)","-","0.030"" (0.75mm)","-"
https://belfuse.com/resources/CircuitProtection/datasheets/0ZCM Nov2016.pdf,//media.digikey.com/Renders/Bel%20Fuse%20Renders/0ZCK-Series-0603.jpg,507-1818-1-ND,0ZCM0010FF2G,Bel Fuse Inc.,PTC RESET FUSE 15V 100MA 0603,331143,0,"0.16000","0","1","Cut Tape (CT)","0ZCM","Active","Polymeric","15V","40A","100mA","250mA","100ms","900 mOhms","8 Ohms","-","-40°C ~ 85°C","-","Surface Mount","0603 (1608 Metric), Concave","0.063"" L x 0.029"" W (1.60mm x 0.73mm)","-","0.030"" (0.75mm)","-"
https://belfuse.com/resources/CircuitProtection/datasheets/0ZCM Nov2016.pdf,//media.digikey.com/Renders/Bel%20Fuse%20Renders/0ZCK-Series-0603.jpg,507-1818-6-ND,0ZCM0010FF2G,Bel Fuse Inc.,PTC RESET FUSE 15V 100MA 0603,331143,0,"Digi-Reel","0","1","Digi-Reel®","0ZCM","Active","Polymeric","15V","40A","100mA","250mA","100ms","900 mOhms","8 Ohms","-","-40°C ~ 85°C","-","Surface Mount","0603 (1608 Metric), Concave","0.063"" L x 0.029"" W (1.60mm x 0.73mm)","-","0.030"" (0.75mm)","-"
https://belfuse.com/resources/CircuitProtection/datasheets/0ZCK%20Nov2016.pdf,//media.digikey.com/Renders/Bel%20Fuse%20Renders/0ZCK-Series-0805.jpg,507-1810-2-ND,0ZCK0010FF2G,Bel Fuse Inc.,PTC RESET FUSE 15V 100MA 0805,52000,0,"0.06864","0","4000","Tape & Reel (TR)","0ZCK","Active","Polymeric","15V","100A","100mA","300mA","1.5s","700 mOhms","6 Ohms","-","-40°C ~ 85°C","-","Surface Mount","0805 (2012 Metric), Concave","0.085"" L x 0.053"" W (2.15mm x 1.35mm)","-","0.039"" (1.00mm)","-"
https://belfuse.com/resources/CircuitProtection/datasheets/0ZCK%20Nov2016.pdf,//media.digikey.com/Renders/Bel%20Fuse%20Renders/0ZCK-Series-0805.jpg,507-1810-1-ND,0ZCK0010FF2G,Bel Fuse Inc.,PTC RESET FUSE 15V 100MA 0805,52153,0,"0.16000","0","1","Cut Tape (CT)","0ZCK","Active","Polymeric","15V","100A","100mA","300mA","1.5s","700 mOhms","6 Ohms","-","-40°C ~ 85°C","-","Surface Mount","0805 (2012 Metric), Concave","0.085"" L x 0.053"" W (2.15mm x 1.35mm)","-","0.039"" (1.00mm)","-"
https://belfuse.com/resources/CircuitProtection/datasheets/0ZCK%20Nov2016.pdf,//media.digikey.com/Renders/Bel%20Fuse%20Renders/0ZCK-Series-0805.jpg,507-1810-6-ND,0ZCK0010FF2G,Bel Fuse Inc.,PTC RESET FUSE 15V 100MA 0805,55153,0,"Digi-Reel","0","1","Digi-Reel®","0ZCK","Active","Polymeric","15V","100A","100mA","300mA","1.5s","700 mOhms","6 Ohms","-","-40°C ~ 85°C","-","Surface Mount","0805 (2012 Metric), Concave","0.085"" L x 0.053"" W (2.15mm x 1.35mm)","-","0.039"" (1.00mm)","-"
https://belfuse.com/resources/CircuitProtection/datasheets/0ZCM Nov2016.pdf,//media.digikey.com/Renders/Bel%20Fuse%20Renders/0ZCK-Series-0603.jpg,507-1817-2-ND,0ZCM0008FF2G,Bel Fuse Inc.,PTC RESET FUSE 15V 80MA 0603,44000,0,"0.06864","0","4000","Tape & Reel (TR)","0ZCM","Active","Polymeric","15V","40A","80mA","200mA","100ms","2.8 Ohms","14 Ohms","-","-40°C ~ 85°C","-","Surface Mount","0603 (1608 Metric), Concave","0.063"" L x 0.029"" W (1.60mm x 0.73mm)","-","0.030"" (0.75mm)","-"
https://belfuse.com/resources/CircuitProtection/datasheets/0ZCM Nov2016.pdf,//media.digikey.com/Renders/Bel%20Fuse%20Renders/0ZCK-Series-0603.jpg,507-1817-1-ND,0ZCM0008FF2G,Bel Fuse Inc.,PTC RESET FUSE 15V 80MA 0603,44486,0,"0.16000","0","1","Cut Tape (CT)","0ZCM","Active","Polymeric","15V","40A","80mA","200mA","100ms","2.8 Ohms","14 Ohms","-","-40°C ~ 85°C","-","Surface Mount","0603 (1608 Metric), Concave","0.063"" L x 0.029"" W (1.60mm x 0.73mm)","-","0.030"" (0.75mm)","-"
https://belfuse.com/resources/CircuitProtection/datasheets/0ZCM Nov2016.pdf,//media.digikey.com/Renders/Bel%20Fuse%20Renders/0ZCK-Series-0603.jpg,507-1817-6-ND,0ZCM0008FF2G,Bel Fuse Inc.,PTC RESET FUSE 15V 80MA 0603,44486,0,"Digi-Reel","0","1","Digi-Reel®","0ZCM","Active","Polymeric","15V","40A","80mA","200mA","100ms","2.8 Ohms","14 Ohms","-","-40°C ~ 85°C","-","Surface Mount","0603 (1608 Metric), Concave","0.063"" L x 0.029"" W (1.60mm x 0.73mm)","-","0.030"" (0.75mm)","-"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0ZCJ%20Nov2016.pdf,//media.digikey.com/Renders/Bel%20Fuse%20Renders/0ZCK-Series-1206.jpg,507-1801-2-ND,0ZCJ0035AF2E,Bel Fuse Inc.,PTC RESET FUSE 30V 350MA 1206,294000,0,"0.08624","0","3000","Tape & Reel (TR)","0ZCJ","Active","Polymeric","30V","40A","350mA","750mA","100ms","300 mOhms","1.2 Ohms","-","-40°C ~ 85°C","-","Surface Mount","1206 (3216 Metric), Concave","0.128"" L x 0.065"" W (3.25mm x 1.65mm)","-","0.051"" (1.30mm)","-"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0ZCJ%20Nov2016.pdf,//media.digikey.com/Renders/Bel%20Fuse%20Renders/0ZCK-Series-1206.jpg,507-1801-1-ND,0ZCJ0035AF2E,Bel Fuse Inc.,PTC RESET FUSE 30V 350MA 1206,296380,0,"0.21000","0","1","Cut Tape (CT)","0ZCJ","Active","Polymeric","30V","40A","350mA","750mA","100ms","300 mOhms","1.2 Ohms","-","-40°C ~ 85°C","-","Surface Mount","1206 (3216 Metric), Concave","0.128"" L x 0.065"" W (3.25mm x 1.65mm)","-","0.051"" (1.30mm)","-"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0ZCJ%20Nov2016.pdf,//media.digikey.com/Renders/Bel%20Fuse%20Renders/0ZCK-Series-1206.jpg,507-1801-6-ND,0ZCJ0035AF2E,Bel Fuse Inc.,PTC RESET FUSE 30V 350MA 1206,296380,0,"Digi-Reel","0","1","Digi-Reel®","0ZCJ","Active","Polymeric","30V","40A","350mA","750mA","100ms","300 mOhms","1.2 Ohms","-","-40°C ~ 85°C","-","Surface Mount","1206 (3216 Metric), Concave","0.128"" L x 0.065"" W (3.25mm x 1.65mm)","-","0.051"" (1.30mm)","-"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0ZCJ%20Nov2016.pdf,//media.digikey.com/Renders/Bel%20Fuse%20Renders/0ZCK-Series-1206.jpg,507-1805-2-ND,0ZCJ0075AF2E,Bel Fuse Inc.,PTC RESET FUSE 16V 750MA 1206,159000,0,"0.08624","0","3000","Tape & Reel (TR)","0ZCJ","Active","Polymeric","16V","100A","750mA","1.5A","200ms","90 mOhms","290 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1206 (3216 Metric), Concave","0.128"" L x 0.065"" W (3.25mm x 1.65mm)","-","0.049"" (1.25mm)","-"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0ZCJ%20Nov2016.pdf,//media.digikey.com/Renders/Bel%20Fuse%20Renders/0ZCK-Series-1206.jpg,507-1805-1-ND,0ZCJ0075AF2E,Bel Fuse Inc.,PTC RESET FUSE 16V 750MA 1206,160538,0,"0.21000","0","1","Cut Tape (CT)","0ZCJ","Active","Polymeric","16V","100A","750mA","1.5A","200ms","90 mOhms","290 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1206 (3216 Metric), Concave","0.128"" L x 0.065"" W (3.25mm x 1.65mm)","-","0.049"" (1.25mm)","-"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0ZCJ%20Nov2016.pdf,//media.digikey.com/Renders/Bel%20Fuse%20Renders/0ZCK-Series-1206.jpg,507-1805-6-ND,0ZCJ0075AF2E,Bel Fuse Inc.,PTC RESET FUSE 16V 750MA 1206,160538,0,"Digi-Reel","0","1","Digi-Reel®","0ZCJ","Active","Polymeric","16V","100A","750mA","1.5A","200ms","90 mOhms","290 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1206 (3216 Metric), Concave","0.128"" L x 0.065"" W (3.25mm x 1.65mm)","-","0.049"" (1.25mm)","-"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0ZCJ%20Nov2016.pdf,//media.digikey.com/Renders/Bel%20Fuse%20Renders/0ZCK-Series-1206.jpg,507-1803-2-ND,0ZCJ0050AF2E,Bel Fuse Inc.,PTC RESET FUSE 24V 500MA 1206,120000,0,"0.08624","0","3000","Tape & Reel (TR)","0ZCJ","Active","Polymeric","24V","100A","500mA","1A","100ms","150 mOhms","750 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1206 (3216 Metric), Concave","0.128"" L x 0.065"" W (3.25mm x 1.65mm)","-","0.047"" (1.20mm)","-"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0ZCJ%20Nov2016.pdf,//media.digikey.com/Renders/Bel%20Fuse%20Renders/0ZCK-Series-1206.jpg,507-1803-1-ND,0ZCJ0050AF2E,Bel Fuse Inc.,PTC RESET FUSE 24V 500MA 1206,121183,0,"0.21000","0","1","Cut Tape (CT)","0ZCJ","Active","Polymeric","24V","100A","500mA","1A","100ms","150 mOhms","750 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1206 (3216 Metric), Concave","0.128"" L x 0.065"" W (3.25mm x 1.65mm)","-","0.047"" (1.20mm)","-"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0ZCJ%20Nov2016.pdf,//media.digikey.com/Renders/Bel%20Fuse%20Renders/0ZCK-Series-1206.jpg,507-1803-6-ND,0ZCJ0050AF2E,Bel Fuse Inc.,PTC RESET FUSE 24V 500MA 1206,121183,0,"Digi-Reel","0","1","Digi-Reel®","0ZCJ","Active","Polymeric","24V","100A","500mA","1A","100ms","150 mOhms","750 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1206 (3216 Metric), Concave","0.128"" L x 0.065"" W (3.25mm x 1.65mm)","-","0.047"" (1.20mm)","-"
https://belfuse.com/resources/CircuitProtection/datasheets/0ZCH%20Nov2016.pdf,//media.digikey.com/Photos/Bel%20Photos/OZCH-1210-CONCAVE%20SERIES.jpg,507-1788-2-ND,0ZCH0075AF2E,Bel Fuse Inc.,PTC RESET FUSE 24V 750MA 1210,63000,0,"0.08624","0","3000","Tape & Reel (TR)","0ZCH","Active","Polymeric","24V","100A","750mA","1.5A","100ms","130 mOhms","400 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1210 (3225 Metric), Concave","0.127"" L x 0.102"" W (3.22mm x 2.58mm)","-","0.028"" (0.70mm)","-"
https://belfuse.com/resources/CircuitProtection/datasheets/0ZCH%20Nov2016.pdf,//media.digikey.com/Photos/Bel%20Photos/OZCH-1210-CONCAVE%20SERIES.jpg,507-1788-1-ND,0ZCH0075AF2E,Bel Fuse Inc.,PTC RESET FUSE 24V 750MA 1210,65466,0,"0.21000","0","1","Cut Tape (CT)","0ZCH","Active","Polymeric","24V","100A","750mA","1.5A","100ms","130 mOhms","400 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1210 (3225 Metric), Concave","0.127"" L x 0.102"" W (3.22mm x 2.58mm)","-","0.028"" (0.70mm)","-"
https://belfuse.com/resources/CircuitProtection/datasheets/0ZCH%20Nov2016.pdf,//media.digikey.com/Photos/Bel%20Photos/OZCH-1210-CONCAVE%20SERIES.jpg,507-1788-6-ND,0ZCH0075AF2E,Bel Fuse Inc.,PTC RESET FUSE 24V 750MA 1210,65466,0,"Digi-Reel","0","1","Digi-Reel®","0ZCH","Active","Polymeric","24V","100A","750mA","1.5A","100ms","130 mOhms","400 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1210 (3225 Metric), Concave","0.127"" L x 0.102"" W (3.22mm x 2.58mm)","-","0.028"" (0.70mm)","-"
https://belfuse.com/resources/CircuitProtection/datasheets/0ZCK%20Nov2016.pdf,//media.digikey.com/Renders/Bel%20Fuse%20Renders/0ZCK-Series-0805.jpg,507-1813-2-ND,0ZCK0050FF2E,Bel Fuse Inc.,PTC RESET FUSE 6V 500MA 0805,75000,0,"0.08976","0","3000","Tape & Reel (TR)","0ZCK","Active","Polymeric","6V","100A","500mA","1A","100ms","150 mOhms","850 mOhms","-","-40°C ~ 85°C","-","Surface Mount","0805 (2012 Metric), Concave","0.085"" L x 0.053"" W (2.15mm x 1.35mm)","-","0.049"" (1.25mm)","-"
https://belfuse.com/resources/CircuitProtection/datasheets/0ZCK%20Nov2016.pdf,//media.digikey.com/Renders/Bel%20Fuse%20Renders/0ZCK-Series-0805.jpg,507-1813-1-ND,0ZCK0050FF2E,Bel Fuse Inc.,PTC RESET FUSE 6V 500MA 0805,77290,0,"0.21000","0","1","Cut Tape (CT)","0ZCK","Active","Polymeric","6V","100A","500mA","1A","100ms","150 mOhms","850 mOhms","-","-40°C ~ 85°C","-","Surface Mount","0805 (2012 Metric), Concave","0.085"" L x 0.053"" W (2.15mm x 1.35mm)","-","0.049"" (1.25mm)","-"
https://belfuse.com/resources/CircuitProtection/datasheets/0ZCK%20Nov2016.pdf,//media.digikey.com/Renders/Bel%20Fuse%20Renders/0ZCK-Series-0805.jpg,507-1813-6-ND,0ZCK0050FF2E,Bel Fuse Inc.,PTC RESET FUSE 6V 500MA 0805,77290,0,"Digi-Reel","0","1","Digi-Reel®","0ZCK","Active","Polymeric","6V","100A","500mA","1A","100ms","150 mOhms","850 mOhms","-","-40°C ~ 85°C","-","Surface Mount","0805 (2012 Metric), Concave","0.085"" L x 0.053"" W (2.15mm x 1.35mm)","-","0.049"" (1.25mm)","-"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0ZCG%20Nov2016.pdf,"//media.digikey.com/Photos/Bel%20Photos/1812-(4532-Metric),-Concave.jpg",507-1773-2-ND,0ZCG0150BF2C,Bel Fuse Inc.,PTC RESET FUSE 24V 1.5A 1812,166000,0,"0.09163","0","2000","Tape & Reel (TR)","0ZCG","Active","Polymeric","24V","100A","1.5A","3A","1.5s","40 mOhms","120 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1812 (4532 Metric), Concave","0.179"" L x 0.128"" W (4.55mm x 3.24mm)","-","0.061"" (1.55mm)","-"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0ZCG%20Nov2016.pdf,"//media.digikey.com/Photos/Bel%20Photos/1812-(4532-Metric),-Concave.jpg",507-1773-1-ND,0ZCG0150BF2C,Bel Fuse Inc.,PTC RESET FUSE 24V 1.5A 1812,167830,0,"0.21000","0","1","Cut Tape (CT)","0ZCG","Active","Polymeric","24V","100A","1.5A","3A","1.5s","40 mOhms","120 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1812 (4532 Metric), Concave","0.179"" L x 0.128"" W (4.55mm x 3.24mm)","-","0.061"" (1.55mm)","-"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0ZCG%20Nov2016.pdf,"//media.digikey.com/Photos/Bel%20Photos/1812-(4532-Metric),-Concave.jpg",507-1773-6-ND,0ZCG0150BF2C,Bel Fuse Inc.,PTC RESET FUSE 24V 1.5A 1812,167830,0,"Digi-Reel","0","1","Digi-Reel®","0ZCG","Active","Polymeric","24V","100A","1.5A","3A","1.5s","40 mOhms","120 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1812 (4532 Metric), Concave","0.179"" L x 0.128"" W (4.55mm x 3.24mm)","-","0.061"" (1.55mm)","-"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0ZCG%20Nov2016.pdf,"//media.digikey.com/Photos/Bel%20Photos/1812-(4532-Metric),-Concave.jpg",507-1776-2-ND,0ZCG0160BF2C,Bel Fuse Inc.,PTC RESET FUSE 16V 1.6A 1812,46000,0,"0.09163","0","2000","Tape & Reel (TR)","0ZCG","Active","Polymeric","16V","100A","1.6A","3.2A","1s","30 mOhms","100 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1812 (4532 Metric), Concave","0.179"" L x 0.128"" W (4.55mm x 3.24mm)","-","0.053"" (1.35mm)","-"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0ZCG%20Nov2016.pdf,"//media.digikey.com/Photos/Bel%20Photos/1812-(4532-Metric),-Concave.jpg",507-1776-1-ND,0ZCG0160BF2C,Bel Fuse Inc.,PTC RESET FUSE 16V 1.6A 1812,47647,0,"0.21000","0","1","Cut Tape (CT)","0ZCG","Active","Polymeric","16V","100A","1.6A","3.2A","1s","30 mOhms","100 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1812 (4532 Metric), Concave","0.179"" L x 0.128"" W (4.55mm x 3.24mm)","-","0.053"" (1.35mm)","-"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0ZCG%20Nov2016.pdf,"//media.digikey.com/Photos/Bel%20Photos/1812-(4532-Metric),-Concave.jpg",507-1776-6-ND,0ZCG0160BF2C,Bel Fuse Inc.,PTC RESET FUSE 16V 1.6A 1812,47647,0,"Digi-Reel","0","1","Digi-Reel®","0ZCG","Active","Polymeric","16V","100A","1.6A","3.2A","1s","30 mOhms","100 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1812 (4532 Metric), Concave","0.179"" L x 0.128"" W (4.55mm x 3.24mm)","-","0.053"" (1.35mm)","-"
https://www.belfuse.com/resources/CircuitProtection/datasheets/0ZCG%20Nov2016.pdf,"//media.digikey.com/Photos/Bel%20Photos/1812-(4532-Metric),-Concave.jpg",507-1765-2-ND,0ZCG0075BF2B,Bel Fuse Inc.,PTC RESET FUSE 33V 750MA 1812,150000,0,"0.09702","0","1500","Tape & Reel (TR)","0ZCG","Active","Polymeric","33V","40A","750mA","1.5A","200ms","110 mOhms","400 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1812 (4532 Metric), Concave","0.179"" L x 0.128"" W (4.55mm x 3.24mm)","-","0.061"" (1.55mm)","-"
