Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Style","Connector Type","Number of Positions","Shape","Barrel Depth","Voltage","Mounting Type","Features"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=836567&DocType=Customer+Drawing&DocLang=English,-,5-836567-1-ND,5-836567-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 1POS CIRC,0,0,"141.14300","0","80","Bulk","-","Active","LGH 4","Receptacle","1","Circular","2.00"" (50.80mm)","50kVDC","-","For Encapsulation Unit"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863015&DocType=Customer+Drawing&DocLang=English,-,863015-1-ND,863015-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH PLUG/RCPT 2POS CIRC STR,0,0,"142.62000","0","120","Bulk","-","Active","LGH","Plug and Receptacle","2","Circular","-","27kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=860265&DocType=Customer+Drawing&DocLang=English,-,860265-5-ND,860265-5,"TE Connectivity Aerospace, Defense and Marine",CONN LGH PLUG 4POS CIRC STR,0,0,"142.84360","0","25","Bulk","-","Active","LGH","Plug","4","Circular","-","27kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863022&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/863022-2.JPG,863022-2-ND,863022-2,"TE Connectivity Aerospace, Defense and Marine",CONN LGH PLUG 4POS CIRC STR,0,0,"143.92304","0","125","Bulk","-","Active","LGH","Plug","4","Circular","-","-","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=858857&DocType=Customer+Drawing&DocLang=English,-,5-858857-1-ND,5-858857-1,TE Connectivity AMP Connectors,CONN LGH RCPT 1POS CIRC PNL MNT,0,0,"147.52360","0","50","Bulk","-","Active","LGH 1/2L","Receptacle","1","Circular","0.89"" (22.61mm)","15kVDC","Panel Mount","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=860265&DocType=Customer+Drawing&DocLang=English,-,860265-2-ND,860265-2,"TE Connectivity Aerospace, Defense and Marine",CONN LGH PLUG 4POS CIRC STR,0,0,"148.62160","0","25","Bulk","-","Active","LGH","Plug","4","Circular","-","27kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846349&DocType=Customer+Drawing&DocLang=English,-,846349-1-ND,846349-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 1POS CIRC PNL MNT,0,0,"148.64079","0","76","Bulk","-","Active","LGH 1/2L","Receptacle","1","Circular","0.53"" (13.46mm)","15kVDC","Panel Mount","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=859527&DocType=Customer+Drawing&DocLang=English,-,859527-2-ND,859527-2,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 6POS CIRC PNL MNT,0,0,"149.81375","0","16","Bulk","-","Active","LGH","Receptacle","6","Circular","-","27kVDC","Panel Mount","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=849588&DocType=Customer+Drawing&DocLang=English,-,849588-1-ND,849588-1,TE Connectivity AMP Connectors,CONN LGH RCPT 1POS CIRC STR,0,0,"151.54000","0","10","Bulk","-","Active","LGH 2","Receptacle","1","Circular","1.44"" (36.58mm)","30kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=859113&DocType=Customer+Drawing&DocLang=English,-,859113-1-ND,859113-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH PLUG 1POS CIRC,0,0,"152.41500","0","40","Bulk","-","Active","LGH","Plug","1","Circular","-","15kVDC","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=861254&DocType=Customer+Drawing&DocLang=English,-,861254-1-ND,861254-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 1POS CIRC,0,0,"153.31260","0","50","Bulk","-","Active","LGH 1","Receptacle","1","Circular","0.87"" (22.23mm)","20kVDC","-","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863024&DocType=Customer+Drawing&DocLang=English,-,863024-3-ND,863024-3,TE Connectivity AMP Connectors,CONN LGH PLUG 7POS CIRC STR,0,0,"154.62580","0","50","Bulk","-","Active","LGH","Plug","7","Circular","-","27kVDC","Free Hanging (In-Line)","-"
-,-,5-445159-1-ND,5-445159-1,"TE Connectivity Aerospace, Defense and Marine","RECPT, LGH 1/4",0,0,"154.96000","0","250","-","*","Active","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=445159&DocType=Customer+Drawing&DocLang=English,-,445159-1-ND,445159-1,TE Connectivity AMP Connectors,CONN LGH RCPT 1POS CIRC STR,0,0,"155.48000","0","200","Bulk","-","Active","LGH 1/4","Receptacle","1","Circular","-","5kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863017&DocType=Customer+Drawing&DocLang=English,-,863017-3-ND,863017-3,"TE Connectivity Aerospace, Defense and Marine",CONN LGH PLUG/RCPT 4POS CIRC STR,0,0,"156.43200","0","50","Bulk","-","Active","LGH","Plug and Receptacle","4","Circular","-","27kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=859527&DocType=Customer+Drawing&DocLang=English,-,859527-4-ND,859527-4,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 6POS CIRC PNL MNT,0,0,"157.66412","0","17","Bulk","-","Active","LGH","Receptacle","6","Circular","-","27kVDC","Panel Mount","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=860267&DocType=Customer+Drawing&DocLang=English,-,860267-4-ND,860267-4,"TE Connectivity Aerospace, Defense and Marine",CONN LGH PLUG 6POS CIRC STR,0,0,"158.03538","0","13","Bulk","-","Active","LGH","Plug","6","Circular","-","27kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867482&DocType=Customer+Drawing&DocLang=English,-,867482-1-ND,867482-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH PLUG 6POS RECT STR,0,0,"158.27400","0","25","Bulk","-","Active","LGH","Plug","6","Rectangular","-","27kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=858868&DocType=Customer+Drawing&DocLang=English,-,858868-1-ND,858868-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 1POS CIRC,0,0,"158.52846","0","13","Bulk","-","Active","LGH 1","Receptacle","1","Circular","1.69"" (42.93mm)","25kVDC","-","For Encapsulation Unit"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=858030&DocType=Customer+Drawing&DocLang=English,-,858030-1-ND,858030-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH SPLICE 1POS CIRC STR,0,0,"159.95200","0","100","Bulk","-","Active","LGH 1L","Splice","1","Circular","1.69"" (42.93mm)","25kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=443067&DocType=Customer+Drawing&DocLang=English,-,443067-1-ND,443067-1,TE Connectivity AMP Connectors,CONN LGH RCPT 1POS CIRC STR,0,0,"161.80783","0","60","Bulk","-","Active","LGH 3","Receptacle","1","Circular","1.81"" (45.97mm)","40kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863018&DocType=Customer+Drawing&DocLang=English,-,863018-1-ND,863018-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH PLUG/RCPT 6POS CIRC STR,0,0,"166.73800","0","100","Bulk","-","Active","LGH","Plug and Receptacle","6","Circular","-","27kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863022&DocType=Customer+Drawing&DocLang=English,-,863022-3-ND,863022-3,"TE Connectivity Aerospace, Defense and Marine",CONN LGH PLUG 4POS CIRC STR,0,0,"167.02140","0","50","Bulk","-","Active","LGH","Plug","4","Circular","-","-","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846793&DocType=Customer+Drawing&DocLang=English,-,846793-2-ND,846793-2,TE Connectivity AMP Connectors,CONN LGH ADAPTER 1P CIRC PNL MNT,0,0,"170.41700","0","150","Bulk","-","Active","LGH 1","Adapter","1","Circular","0.88"" (22.35mm)","20kVDC","Panel Mount","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=861647&DocType=Customer+Drawing&DocLang=English,-,861647-6-ND,861647-6,"TE Connectivity Aerospace, Defense and Marine",CONN LGH HOUSING 7P CIRC PNL MNT,0,0,"170.52000","0","12","Bulk","-","Active","LGH","Housing","7","Circular","-","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=858082&DocType=Customer+Drawing&DocLang=English,-,858082-1-ND,858082-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH SPLICE 1POS CIRC STR,0,0,"171.78125","0","16","Bulk","-","Active","LGH 1/2L","Splice","1","Circular","-","15kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=861255&DocType=Customer+Drawing&DocLang=English,-,861255-1-ND,861255-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 1POS CYL,0,0,"172.59420","0","50","Bulk","-","Active","LGH 1L","Receptacle","1","Cylindrical","1.68"" (42.85mm)","25kVDC","-","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=858827&DocType=Customer+Drawing&DocLang=English,-,858827-1-ND,858827-1,TE Connectivity AMP Connectors,CONN LGH RCPT 1POS CIRC PNL MNT,0,0,"173.37700","0","10","Bulk","-","Active","LGH 1","Receptacle","1","Circular","0.88"" (22.35mm)","-","Panel Mount","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=868094&DocType=Customer+Drawing&DocLang=English,-,868094-1-ND,868094-1,TE Connectivity AMP Connectors,CONN LGH RCPT 1POS CIRC PNL MNT,0,0,"173.62800","0","100","Bulk","-","Active","LGH 1/2L","Receptacle","1","Circular","0.53"" (13.46mm)","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863023&DocType=Customer+Drawing&DocLang=English,-,863023-2-ND,863023-2,"TE Connectivity Aerospace, Defense and Marine",CONN LGH PLUG 6POS CIRC STR,0,0,"175.36520","0","25","Bulk","-","Active","LGH","Plug","6","Circular","-","27kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=861252&DocType=Customer+Drawing&DocLang=English,-,5-861252-1-ND,5-861252-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 1POS CYL,0,0,"175.62375","0","16","Bulk","-","Active","LGH 1/2","Receptacle","1","Cylindrical","0.62"" (15.75mm)","10kVDC","-","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846793&DocType=Customer+Drawing&DocLang=English,-,846793-1-ND,846793-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH ADAPTER 1P CIRC PNL MNT,0,0,"180.99900","0","100","Bulk","-","Active","LGH 1","Adapter","1","Circular","0.88"" (22.35mm)","20kVDC","Panel Mount","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=861647&DocType=Customer+Drawing&DocLang=English,-,861647-7-ND,861647-7,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 7POS CIRC PNL MNT,0,0,"192.82077","0","13","Bulk","-","Active","LGH","Receptacle","7","Circular","-","27kVDC","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=850911&DocType=Customer+Drawing&DocLang=English,-,5-850911-1-ND,5-850911-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 1POS CIRC BULKHEAD,0,0,"194.50600","0","100","Bulk","-","Active","LGH 3","Receptacle","1","Circular","1.81"" (45.97mm)","40kVDC","Bulkhead","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=862584&DocType=Customer+Drawing&DocLang=English,-,862584-3-ND,862584-3,TE Connectivity AMP Connectors,CONN LGH PLUG 6POS CYL,0,0,"196.08200","0","50","Bulk","-","Active","LGH","Plug","6","Cylindrical","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=849611&DocType=Customer+Drawing&DocLang=English,-,849611-1-ND,849611-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 1POS CIRC PNL MNT,0,0,"196.78100","0","100","Bulk","-","Active","LGH 1","Receptacle","1","Circular","1.12"" (28.45mm)","20kVDC","Panel Mount","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=861648&DocType=Customer+Drawing&DocLang=English,-,861648-2-ND,861648-2,"TE Connectivity Aerospace, Defense and Marine",CONN LGH PLUG 7POS CIRC STR,0,0,"200.01300","0","10","Bulk","-","Active","LGH","Plug","7","Circular","-","-","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=861648&DocType=Customer+Drawing&DocLang=English,-,861648-9-ND,861648-9,"TE Connectivity Aerospace, Defense and Marine",CONN LGH PLUG 7POS CIRC STR,0,0,"201.76000","0","100","Bulk","-","Active","LGH","Plug","7","Circular","-","-","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=861647&DocType=Customer+Drawing&DocLang=English,-,A115778-ND,861647-8,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 7POS CIRC PNL MNT,0,0,"206.30600","0","10","Bulk","-","Active","LGH","Receptacle","7","Circular","-","27kVDC","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=861648&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/861648-1.jpg,A115779-ND,861648-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH PLUG 7POS CIRC STR,0,0,"207.35000","0","10","Bulk","-","Active","LGH","Plug","7","Circular","-","-","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867960&DocType=Customer+Drawing&DocLang=English,-,867960-1-ND,867960-1,TE Connectivity AMP Connectors,CONN LGH RCPT 1POS CYL STR,0,0,"207.50663","0","80","Bulk","-","Active","LGH 1L","Receptacle","1","Cylindrical","-","-","Free Hanging (In-Line)","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830174&DocType=Customer+Drawing&DocLang=English,-,830174-1-ND,830174-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH SPLICE 1P CIRC PNL MNT,0,0,"210.35720","0","25","Bulk","-","Active","LGH 1/2","Splice","1","Circular","0.53"" (13.46mm)","10kVDC","Panel Mount","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=861256&DocType=Customer+Drawing&DocLang=English,-,5-861256-1-ND,5-861256-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 1POS CYL,0,0,"211.23058","0","52","Bulk","-","Active","LGH 2","Receptacle","1","Cylindrical","1.43"" (36.32mm)","30kVDC","-","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867624&DocType=Customer+Drawing&DocLang=English,-,867624-1-ND,867624-1,TE Connectivity AMP Connectors,CONN LGH PLUG 6POS CIRC STR,0,0,"214.74700","0","100","Bulk","-","Active","LGH","Plug","6","Circular","-","-","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=860825&DocType=Customer+Drawing&DocLang=English,-,860825-1-ND,860825-1,TE Connectivity AMP Connectors,CONN LGH PLUG/RCP 7P CIRC PNL MT,0,0,"216.12300","0","10","Bulk","-","Active","LGH","Plug and Receptacle","7","Circular","-","6kVDC","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=849853&DocType=Customer+Drawing&DocLang=English,-,849853-1-ND,849853-1,TE Connectivity AMP Connectors,CONN LGH RCPT 1POS CYL,0,0,"217.64500","0","10","Bulk","-","Active","LGH 1","Receptacle","1","Cylindrical","2.00"" (50.80mm)","50kVDC","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=861648&DocType=Customer+Drawing&DocLang=English,-,861648-8-ND,861648-8,"TE Connectivity Aerospace, Defense and Marine",CONN LGH PLUG 7POS CIRC STR,0,0,"222.08333","0","60","Bulk","-","Active","LGH","Plug","7","Circular","-","-","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830177&DocType=Customer+Drawing&DocLang=English,-,830177-1-ND,830177-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH SPLICE 1P CIRC PNL MNT,0,0,"225.45000","0","40","Bulk","-","Active","LGH 1/2","Splice","1","Circular","0.53"" (13.46mm)","10kVDC","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=850911&DocType=Customer+Drawing&DocLang=English,-,850911-1-ND,850911-1,TE Connectivity AMP Connectors,CONN LGH RCPT 1POS CIRC BULKHEAD,0,0,"228.50120","0","25","Bulk","-","Active","LGH 3","Receptacle","1","Circular","1.81"" (45.97mm)","40kVDC","Bulkhead","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=860825&DocType=Customer+Drawing&DocLang=English,-,860825-2-ND,860825-2,TE Connectivity AMP Connectors,CONN LGH PLUG/RCP 7P CIRC PNL MT,0,0,"234.10300","0","10","Bulk","-","Active","LGH","Plug and Receptacle","7","Circular","-","6kVDC","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=861999&DocType=Customer+Drawing&DocLang=English,-,861999-1-ND,861999-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 7POS CIRC PNL MNT,0,0,"235.71000","0","25","Bulk","-","Active","LGH","Receptacle","7","Circular","-","15kVDC","Panel Mount","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=860267&DocType=Customer+Drawing&DocLang=English,-,860267-5-ND,860267-5,"TE Connectivity Aerospace, Defense and Marine",CONN LGH PLUG 6POS CIRC STR,0,0,"235.87200","0","10","Bulk","-","Active","LGH","Plug","6","Circular","-","27kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863019&DocType=Customer+Drawing&DocLang=English,-,863019-1-ND,863019-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH PLUG/RCPT 7POS CIRC STR,0,0,"237.09600","0","20","Bulk","-","Active","LGH","Plug and Receptacle","7","Circular","-","27kVDC","Free Hanging (In-Line)","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863024&DocType=Customer+Drawing&DocLang=English,-,863024-6-ND,863024-6,TE Connectivity AMP Connectors,CONN LGH PLUG 7POS CIRC STR,0,0,"238.04700","0","10","Bulk","-","Active","LGH","Plug","7","Circular","-","27kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863019&DocType=Customer+Drawing&DocLang=English,-,863019-3-ND,863019-3,"TE Connectivity Aerospace, Defense and Marine",CONN LGH PLUG/RCPT 7POS CIRC STR,0,0,"238.31600","0","200","Bulk","-","Active","LGH","Plug and Receptacle","7","Circular","-","27kVDC","Free Hanging (In-Line)","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=866803&DocType=Customer+Drawing&DocLang=English,-,866803-1-ND,866803-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 1P CYL R/A PNL MNT,0,0,"243.25600","0","100","Bulk","-","Active","LGH 1/2","Receptacle","1","Cylindrical","0.53"" (13.46mm)","10kVDC","Panel Mount, Right Angle","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=860267&DocType=Customer+Drawing&DocLang=English,-,860267-2-ND,860267-2,TE Connectivity AMP Connectors,CONN LGH PLUG 6POS CIRC STR,0,0,"246.58700","0","10","Bulk","-","Active","LGH","Plug","6","Circular","-","27kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=840579&DocType=Customer+Drawing&DocLang=English,-,840579-1-ND,840579-1,TE Connectivity AMP Connectors,CONN LGH RCPT 1POS CYL PNL MNT,0,0,"252.41600","0","10","Bulk","-","Active","LGH 3","Receptacle","1","Cylindrical","2.00"" (50.80mm)","40kVDC","Panel Mount","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=840467&DocType=Customer+Drawing&DocLang=English,-,840467-1-ND,840467-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH SPLICE 1POS CYL STR,0,0,"254.31900","0","100","Bulk","-","Active","LGH 4","Splice","1","Cylindrical","-","50kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=865909&DocType=Customer+Drawing&DocLang=English,-,865909-1-ND,865909-1,TE Connectivity AMP Connectors,CONN LGH RCPT 1POS CIRC STR,0,0,"258.61857","0","56","Bulk","-","Active","LGH 1/2","Receptacle","1","Circular","0.53"" (13.46mm)","-","Free Hanging (In-Line)","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=862006&DocType=Customer+Drawing&DocLang=English,-,862006-1-ND,862006-1,TE Connectivity AMP Connectors,CONN LGH PLUG 7POS CIRC STR,0,0,"259.37600","0","250","Bulk","-","Active","-","Plug","7","Circular","-","-","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=868186&DocType=Customer+Drawing&DocLang=English,-,868186-1-ND,868186-1,TE Connectivity AMP Connectors,CONN LGH RCPT 1POS CYL,0,0,"264.46520","0","25","Bulk","-","Active","LGH 1L","Receptacle","1","Cylindrical","-","35kVDC","-","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=850736&DocType=Customer+Drawing&DocLang=English,-,850736-1-ND,850736-1,TE Connectivity AMP Connectors,CONN LGH RCPT 3POS RECT STR,0,0,"264.77640","0","50","Bulk","-","Active","LGH 1/2L","Receptacle","3","Rectangular","-","15kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=858857&DocType=Customer+Drawing&DocLang=English,-,858857-1-ND,858857-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 1POS CIRC PNL MNT,0,0,"268.95000","0","8","Bulk","-","Active","LGH 1/2L","Receptacle","1","Circular","0.89"" (22.61mm)","15kVDC","Panel Mount","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=860825&DocType=Customer+Drawing&DocLang=English,-,860825-7-ND,860825-7,TE Connectivity AMP Connectors,CONN LGH PLUG/RCP 7P CIRC PNL MT,0,0,"270.16400","0","10","Bulk","-","Active","LGH","Plug and Receptacle","7","Circular","-","6kVDC","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=449810&DocType=Customer+Drawing&DocLang=English,-,449810-1-ND,449810-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH PLUG 6POS RECT PNL MNT,0,0,"273.37700","0","100","Bulk","-","Active","LGH","Plug","6","Rectangular","-","6kVDC","Panel Mount","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867967&DocType=Customer+Drawing&DocLang=English,-,867967-1-ND,867967-1,TE Connectivity AMP Connectors,CONN LGH RCPT 1POS CYL STR,0,0,"283.56760","0","25","Bulk","-","Active","LGH 1/2L","Receptacle","1","Cylindrical","0.89"" (22.61mm)","-","Free Hanging (In-Line)","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=861258&DocType=Customer+Drawing&DocLang=English,-,861258-1-ND,861258-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 1POS CYL,0,0,"284.83000","0","100","Bulk","-","Active","LGH 4","Receptacle","1","Cylindrical","2.00"" (50.80mm)","50kVDC","-","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=862401&DocType=Customer+Drawing&DocLang=English,-,862401-1-ND,862401-1,TE Connectivity AMP Connectors,CONN LGH RCPT 1POS CYL,0,0,"287.10464","0","28","Bulk","-","Active","LGH 1","Receptacle","1","Cylindrical","0.88"" (22.35mm)","-","-","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846814&DocType=Customer+Drawing&DocLang=English,-,846814-1-ND,846814-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH RCPT 1POS CIRC PNL MNT,0,0,"291.30500","0","10","Bulk","-","Active","LGH 1L","Receptacle","1","Circular","1.69"" (42.93mm)","25kVDC","Panel Mount","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863017&DocType=Customer+Drawing&DocLang=English,-,863017-1-ND,863017-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH PLUG/RCPT 4POS CIRC STR,0,0,"291.75500","0","10","Bulk","-","Active","LGH","Plug and Receptacle","4","Circular","-","27kVDC","Free Hanging (In-Line)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=858856&DocType=Customer+Drawing&DocLang=English,-,858856-1-ND,858856-1,"TE Connectivity Aerospace, Defense and Marine",CONN LGH ADAPTER 1P CIRC PNL MNT,0,0,"297.00333","0","12","Bulk","-","Active","LGH 1/2L","Adapter","1","Circular","-","15kVDC","Panel Mount","Flange"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=858916&DocType=Customer+Drawing&DocLang=English,-,858916-1-ND,858916-1,TE Connectivity AMP Connectors,CONN LGH RCPT 7POS CIRC PNL MNT,0,0,"297.14860","0","50","Bulk","-","Active","LGH","Receptacle","7","Circular","-","-","Panel Mount","Flange"
