Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Terminal Type","Number of Positions","Pitch","Number of Rows","Row Spacing","Board Size","Material - Board","Features","Material Flammability Rating"
http://www.keyelco.com/product-pdf.cfm?p=3739,-,36-820-ND,820,Keystone Electronics,TERM LUG STRIP 5POS 0.375"" SNGLE,0,600,"1.08190","0","100","-","Active","Terminal Lug Strip","Terminal Lug, Single End","5 (3 + 2 Ground)","0.375"" (9.53mm)","1","-","1.875"" L x 0.375"" W x 0.062"" H (47.63mm x 9.53mm x 1.57mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3777,-,36-858-ND,858,Keystone Electronics,TERM LUG STRIP 6POS 0.25"" SINGLE,0,0,"1.10656","0","5000","-","Active","Terminal Lug Strip","Terminal Lug, Single End","6 (4 + 2 Ground)","","1","-","1.500"" L x 0.312"" W x 0.062"" H (38.10mm x 7.92mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3735,-,36-816-ND,816,Keystone Electronics,TERM LUG STRIP 5POS 0.375"" SNGLE,0,200,"1.12180","0","100","-","Active","Terminal Lug Strip","Terminal Lug, Single End","5 (3 + 2 Ground)","0.375"" (9.53mm)","1","-","1.875"" L x 0.375"" W x 0.062"" H (47.63mm x 9.53mm x 1.57mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3738,-,36-819-ND,819,Keystone Electronics,TERM LUG STRIP 5POS 0.375"" SNGLE,0,900,"1.12180","0","100","-","Active","Terminal Lug Strip","Terminal Lug, Single End","5 (3 + 2 Ground)","0.375"" (9.53mm)","1","-","1.875"" L x 0.375"" W x 0.062"" H (47.63mm x 9.53mm x 1.57mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3779,-,36-860-ND,860,Keystone Electronics,TERM LUG STRIP 7POS 0.25"" SINGLE,0,0,"1.19900","0","5000","-","Active","Terminal Lug Strip","Terminal Lug, Single End","7 (5 + 2 Ground)","","1","-","1.750"" L x 0.312"" W x 0.062"" H (44.45mm x 7.92mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3780,-,36-861-ND,861,Keystone Electronics,TERM LUG STRIP 7POS 0.25"" SINGLE,0,0,"1.19900","0","5000","-","Active","Terminal Lug Strip","Terminal Lug, Single End","7 (5 + 2 Ground)","","1","-","1.750"" L x 0.312"" W x 0.062"" H (44.45mm x 7.92mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3741,-,36-822-ND,822,Keystone Electronics,TERM LUG STRIP 6POS 0.375"" SNGLE,0,600,"1.21590","0","100","-","Active","Terminal Lug Strip","Terminal Lug, Single End","6 (4 + 2 Ground)","0.375"" (9.53mm)","1","-","2.250"" L x 0.375"" W x 0.062"" H (57.15mm x 9.53mm x 1.57mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3798,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_4157.jpg,36-4157-ND,4157,Keystone Electronics,BINDPOST STRIP 1POS SCREW,0,0,"1.22000","0","1000","-","Active","Binding Post Strip","Screw Terminal","1","-","1","-","1.500"" L x 0.875"" W x 0.093"" H (38.10mm x 22.20mm x 2.36mm)","Fiberglass","Heavy Duty","-"
http://www.keyelco.com/product-pdf.cfm?p=3753,-,36-834-ND,834,Keystone Electronics,TERM LUG STRIP 4POS 0.375"" DUAL,0,1800,"1.22430","0","100","-","Active","Terminal Lug Strip","Terminal Lug, Dual End","4 (3 + 1 Ground)","0.375"" (9.53mm)","1","-","1.500"" L x 0.375"" W x 0.062"" H (38.10mm x 9.53mm x 1.57mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3782,-,36-863-ND,863,Keystone Electronics,TERM LUG STRIP 7POS 0.25"" SINGLE,0,0,"1.23890","0","5000","-","Active","Terminal Lug Strip","Terminal Lug, Single End","7 (5 + 2 Ground)","","1","-","1.750"" L x 0.312"" W x 0.062"" H (44.45mm x 7.92mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3742,-,36-823-ND,823,Keystone Electronics,TERM LUG STRIP 7POS 0.375"" SNGLE,0,300,"1.27370","0","100","-","Active","Terminal Lug Strip","Terminal Lug, Single End","7 (5 + 2 Ground)","0.375"" (9.53mm)","1","-","2.625"" L x 0.375"" W x 0.062"" H (66.68mm x 9.53mm x 1.57mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3743,-,36-824-ND,824,Keystone Electronics,TERM LUG STRIP 7POS 0.375"" SNGLE,0,0,"1.27370","0","100","-","Active","Terminal Lug Strip","Terminal Lug, Single End","7 (5 + 2 Ground)","0.375"" (9.53mm)","1","-","2.625"" L x 0.375"" W x 0.062"" H (66.68mm x 9.53mm x 1.57mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3788,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_4147.jpg,36-4147-ND,4147,Keystone Electronics,BINDPOST STRIP 1POS SCREW,0,0,"1.28000","0","1000","-","Active","Binding Post Strip","Screw Terminal","1","-","1","-","1.500"" L x 0.875"" W x 0.093"" H (38.10mm x 22.20mm x 2.36mm)","Glass Epoxy","Heavy Duty","-"
http://www.keyelco.com/product-pdf.cfm?p=3784,-,36-865-ND,865,Keystone Electronics,TERM LUG STRIP 8POS 0.25"" SINGLE,0,0,"1.28944","0","5000","-","Active","Terminal Lug Strip","Terminal Lug, Single End","8 (6 + 2 Ground)","","1","-","2.000"" L x 0.312"" W x 0.062"" H (50.80mm x 7.92mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3785,-,36-866-ND,866,Keystone Electronics,TERM LUG STRIP 8POS 0.25"" SINGLE,0,0,"1.28944","0","5000","-","Active","Terminal Lug Strip","Terminal Lug, Single End","8 (6 + 2 Ground)","","1","-","2.000"" L x 0.312"" W x 0.062"" H (50.80mm x 7.92mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3830,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_41xy.jpg,36-4189-ND,4189,Keystone Electronics,BINDPOST STRIP 3POS 0.437"" SCREW,0,0,"1.30000","0","500","-","Active","Binding Post Strip","Screw Terminal","3","0.437"" (11.10mm)","1","-","2.125"" L x 0.625"" W x 0.062"" H (54.00mm x 15.90mm x 1.57mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3810,//media.digikey.com/Photos/Keystone%20Elect%20Photos/4169.jpg,36-4169-ND,4169,Keystone Electronics,BINDPOST STRIP 3POS 0.437"" SCREW,0,0,"1.31000","0","500","-","Active","Binding Post Strip","Screw Terminal","3","0.437"" (11.10mm)","1","-","2.125"" L x 0.625"" W x 0.062"" H (54.00mm x 15.90mm x 1.57mm)","Fiberglass","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3745,-,36-826-ND,826,Keystone Electronics,TERM LUG STRIP 7POS 0.375"" SNGLE,0,300,"1.32170","0","100","-","Active","Terminal Lug Strip","Terminal Lug, Single End","7 (5 + 2 Ground)","0.375"" (9.53mm)","1","-","2.625"" L x 0.375"" W x 0.062"" H (66.68mm x 9.53mm x 1.57mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3746,-,36-827-ND,827,Keystone Electronics,TERM LUG STRIP 7POS 0.375"" SNGLE,0,400,"1.32170","0","100","-","Active","Terminal Lug Strip","Terminal Lug, Single End","7 (5 + 2 Ground)","0.375"" (9.53mm)","1","-","2.625"" L x 0.375"" W x 0.062"" H (66.68mm x 9.53mm x 1.57mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3747,-,36-828-ND,828,Keystone Electronics,TERM LUG STRIP 8POS 0.375"" SNGLE,0,700,"1.37470","0","100","-","Active","Terminal Lug Strip","Terminal Lug, Single End","8 (6 + 2 Ground)","0.375"" (9.53mm)","1","-","3.000"" L x 0.375"" W x 0.062"" H (76.20mm x 9.53mm x 1.57mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3750,-,36-831-ND,831,Keystone Electronics,TERM LUG STRIP 8POS 0.375"" SNGLE,0,300,"1.40990","0","100","-","Active","Terminal Lug Strip","Terminal Lug, Single End","8 (6 + 2 Ground)","0.375"" (9.53mm)","1","-","3.000"" L x 0.375"" W x 0.062"" H (76.20mm x 9.53mm x 1.57mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3754,-,36-835-ND,835,Keystone Electronics,TERM LUG STRIP 5POS 0.375"" DUAL,0,300,"1.48760","0","100","-","Active","Terminal Lug Strip","Terminal Lug, Dual End","5 (4 + 1 Ground)","0.375"" (9.53mm)","1","-","1.875"" L x 0.375"" W x 0.062"" H (47.63mm x 9.53mm x 1.57mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3820,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_41xy.jpg,36-4179-ND,4179,Keystone Electronics,BINDPOST STRIP 3POS 0.437"" SCREW,0,0,"1.49000","0","500","-","Active","Binding Post Strip","Screw Terminal","3","0.437"" (11.10mm)","1","-","2.125"" L x 0.625"" W x 0.062"" H (54.00mm x 15.90mm x 1.57mm)","Glass Epoxy","Standard Strip","-"
-,-,JB1032-120-01-ND,JB1032-120-01,Eaton - Bussmann Electrical Division,TERM STRIP 1P 0.625"" THREAD STUD,0,0,"1.61960","0","50","-","Active","Terminal Strip","Threaded Stud","1","0.625"" (15.88mm)","1","-","7.620"" L x 0.750"" W x 0.660"" H (195.20mm x 19.05mm x 16.76mm)","Thermoplastic","Flange","-"
http://www.keyelco.com/product-pdf.cfm?p=3831,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_41xy.jpg,36-4190-ND,4190,Keystone Electronics,BINDPOST STRIP 4POS 0.437"" SCREW,0,0,"1.68000","0","500","-","Active","Binding Post Strip","Screw Terminal","4","0.437"" (11.10mm)","1","-","2.562"" L x 0.625"" W x 0.062"" H (65.10mm x 15.90mm x 1.57mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3679,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_603-x.jpg,36-603-1-ND,603-1,Keystone Electronics,TURRET BOARD 1POS SINGLE,0,0,"1.71700","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","1","-","1","-","1.125"" L x 0.500"" W x 0.093"" H (28.60mm x 12.70mm x 2.36mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3811,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_41xy.jpg,36-4170-ND,4170,Keystone Electronics,BINDPOST STRIP 4POS 0.437"" SCREW,0,0,"1.72000","0","500","-","Active","Binding Post Strip","Screw Terminal","4","0.437"" (11.10mm)","1","-","2.562"" L x 0.625"" W x 0.062"" H (65.10mm x 15.90mm x 1.57mm)","Fiberglass","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3821,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_41xy.jpg,36-4180-ND,4180,Keystone Electronics,BINDPOST STRIP 4POS 0.437"" SCREW,0,0,"1.80000","0","500","-","Active","Binding Post Strip","Screw Terminal","4","0.437"" (11.10mm)","1","-","2.562"" L x 0.625"" W x 0.062"" H (65.10mm x 15.90mm x 1.57mm)","Glass Epoxy","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3749,-,36-830-ND,830,Keystone Electronics,TERM LUG STRIP 8POS 0.375"" SNGLE,2,1200,"1.81000","0","1","-","Active","Terminal Lug Strip","Terminal Lug, Single End","8 (6 + 2 Ground)","0.375"" (9.53mm)","1","-","3.000"" L x 0.375"" W x 0.062"" H (76.20mm x 9.53mm x 1.57mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3709,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_609-x%20SERIES.jpg,36-609-1-ND,609-1,Keystone Electronics,TURRET BOARD 1POS SINGLE,0,0,"1.90090","0","100","-","Active","Turret Board","Turret, Single End, Double Turret, Hollow","1","-","1","-","1.125"" L x 0.500"" W x 0.093"" H (28.60mm x 12.70mm x 2.36mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3783,-,36-864-ND,864,Keystone Electronics,TERM LUG STRIP 7POS 0.25"" SINGLE,0,0,"1.96105","0","5000","-","Active","Terminal Lug Strip","Terminal Lug, Single End","7 (5 + 2 Ground)","","1","-","1.750"" L x 0.312"" W x 0.062"" H (44.45mm x 7.92mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3832,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_41xy.jpg,36-4191-ND,4191,Keystone Electronics,BINDPOST STRIP 5POS 0.437"" SCREW,0,0,"2.01000","0","500","-","Active","Binding Post Strip","Screw Terminal","5","0.437"" (11.10mm)","1","-","3.000"" L x 0.625"" W x 0.062"" H (76.20mm x 15.90mm x 1.57mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3689,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_604-x%20SERIES.jpg,36-604-1-ND,604-1,Keystone Electronics,TURRET BOARD 1POS DUAL,0,0,"2.03110","0","100","-","Active","Turret Board","Turret, Dual End, Double Turret","1","-","1","-","1.125"" L x 0.500"" W x 0.093"" H (28.60mm x 12.70mm x 2.36mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3799,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_4158.jpg,36-4158-ND,4158,Keystone Electronics,BINDPOST STRIP 2POS 0.5"" SCREW,0,0,"2.04101","0","1000","-","Active","Binding Post Strip","Screw Terminal","2","0.500"" (12.70mm)","1","-","2.000"" L x 0.875"" W x 0.093"" H (50.80mm x 22.20mm x 2.36mm)","Fiberglass","Heavy Duty","-"
http://www.keyelco.com/product-pdf.cfm?p=3812,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_41xy.jpg,36-4171-ND,4171,Keystone Electronics,BINDPOST STRIP 5POS 0.437"" SCREW,0,0,"2.09000","0","500","-","Active","Binding Post Strip","Screw Terminal","5","0.437"" (11.10mm)","1","-","3.000"" L x 0.625"" W x 0.062"" H (76.20mm x 15.90mm x 1.57mm)","Fiberglass","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3679,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_603-x.jpg,36-603-2-ND,603-2,Keystone Electronics,TURRET BOARD 2POS 0.375"" SINGLE,0,0,"2.10000","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","2","0.375"" (9.53mm)","1","-","1.500"" L x 0.500"" W x 0.093"" H (38.10mm x 12.70mm x 2.36mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3789,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_4148.jpg,36-4148-ND,4148,Keystone Electronics,BINDPOST STRIP 2POS 0.5"" SCREW,0,0,"2.19001","0","1000","-","Active","Binding Post Strip","Screw Terminal","2","0.500"" (12.70mm)","1","-","2.000"" L x 0.875"" W x 0.093"" H (50.80mm x 22.20mm x 2.36mm)","Glass Epoxy","Heavy Duty","-"
http://www.keyelco.com/product-pdf.cfm?p=3699,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_607-1.jpg,36-607-1-ND,607-1,Keystone Electronics,TURRET BOARD 1POS FORK,0,0,"2.20000","0","100","-","Active","Turret Board","Turret, Fork End, Hollow","1","-","1","-","1.125"" L x 0.500"" W x 0.093"" H (28.60mm x 12.70mm x 2.36mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3709,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_609-x%20SERIES.jpg,36-609-2-ND,609-2,Keystone Electronics,TURRET BOARD 2POS 0.375"" SINGLE,0,0,"2.34000","0","100","-","Active","Turret Board","Turret, Single End, Double Turret, Hollow","2","0.375"" (9.53mm)","1","-","1.500"" L x 0.500"" W x 0.093"" H (38.10mm x 12.70mm x 2.36mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3833,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_41xy.jpg,36-4192-ND,4192,Keystone Electronics,BINDPOST STRIP 6POS 0.437"" SCREW,0,0,"2.40000","0","500","-","Active","Binding Post Strip","Screw Terminal","6","0.437"" (11.10mm)","1","-","3.437"" L x 0.625"" W x 0.062"" H (87.30mm x 15.90mm x 1.57mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3709,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_609-x%20SERIES.jpg,36-609-6-ND,609-6,Keystone Electronics,TURRET BOARD 6POS 0.375"" SINGLE,0,0,"2.42000","0","100","-","Active","Turret Board","Turret, Single End, Double Turret, Hollow","6","0.375"" (9.53mm)","1","-","3.000"" L x 0.500"" W x 0.093"" H (76.20mm x 12.70mm x 2.36mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3699,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_607-x%20Series.jpg,36-607-2-ND,607-2,Keystone Electronics,TURRET BOARD 2POS 0.375"" FORK,0,0,"2.46000","0","100","-","Active","Turret Board","Turret, Fork End, Hollow","2","0.375"" (9.53mm)","1","-","1.500"" L x 0.500"" W x 0.093"" H (38.10mm x 12.70mm x 2.36mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3679,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_603-x.jpg,36-603-3-ND,603-3,Keystone Electronics,TURRET BOARD 3POS 0.375"" SINGLE,0,0,"2.48000","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","3","0.375"" (9.53mm)","1","-","1.875"" L x 0.500"" W x 0.093"" H (47.60mm x 12.70mm x 2.36mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3813,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_41xy.jpg,36-4172-ND,4172,Keystone Electronics,BINDPOST STRIP 6POS 0.437"" SCREW,0,0,"2.50002","0","500","-","Active","Binding Post Strip","Screw Terminal","6","0.437"" (11.10mm)","1","-","3.437"" L x 0.625"" W x 0.062"" H (87.30mm x 15.90mm x 1.57mm)","Fiberglass","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3823,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_41xy.jpg,36-4182-ND,4182,Keystone Electronics,BINDPOST STRIP 6POS 0.437"" SCREW,0,0,"2.57000","0","500","-","Active","Binding Post Strip","Screw Terminal","6","0.437"" (11.10mm)","1","-","3.437"" L x 0.625"" W x 0.062"" H (87.30mm x 15.90mm x 1.57mm)","Glass Epoxy","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3709,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_609-x%20SERIES.jpg,36-609-3-ND,609-3,Keystone Electronics,TURRET BOARD 3POS 0.375"" SINGLE,0,0,"2.76000","0","100","-","Active","Turret Board","Turret, Single End, Double Turret, Hollow","3","0.375"" (9.53mm)","1","-","1.875"" L x 0.500"" W x 0.093"" H (47.60mm x 12.70mm x 2.36mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3786,-,36-867-ND,867,Keystone Electronics,TERM LUG STRIP 8POS 0.25"" SINGLE,0,0,"2.77615","0","5000","-","Active","Terminal Lug Strip","Terminal Lug, Single End","8 (6 + 2 Ground)","","1","-","2.000"" L x 0.312"" W x 0.062"" H (50.80mm x 7.92mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3787,-,36-868-ND,868,Keystone Electronics,TERM LUG STRIP 8POS 0.25"" SINGLE,0,0,"2.77615","0","5000","-","Active","Terminal Lug Strip","Terminal Lug, Single End","8 (6 + 2 Ground)","","1","-","2.000"" L x 0.312"" W x 0.062"" H (50.80mm x 7.92mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3699,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_607-x%20Series.jpg,36-607-3-ND,607-3,Keystone Electronics,TURRET BOARD 3POS 0.375"" FORK,0,0,"2.78000","0","100","-","Active","Turret Board","Turret, Fork End, Hollow","3","0.375"" (9.53mm)","1","-","1.875"" L x 0.500"" W x 0.093"" H (47.60mm x 12.70mm x 2.36mm)","XP Phenolic","Standard Strip","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1811494&DocType=Customer+Drawing&DocLang=English,-,1811494-4-ND,1811494-4,TE Connectivity AMP Connectors,TERM STRIP 4POS 0.5"" SCREW,0,0,"2.78100","0","3600","-","Active","Terminal Strip","Screw Terminal","4","0.500"" (12.70mm)","-","-","2.839"" L x 0.925"" W x 0.744"" H (72.10mm x 23.50mm x 18.90mm)","-","Quick Connect","-"
http://www.keyelco.com/product-pdf.cfm?p=3689,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_604-x%20SERIES.jpg,36-604-2-ND,604-2,Keystone Electronics,TURRET BOARD 2POS 0.375"" DUAL,0,0,"2.82000","0","100","-","Active","Turret Board","Turret, Dual End, Double Turret","2","0.375"" (9.53mm)","1","-","1.500"" L x 0.500"" W x 0.093"" H (38.10mm x 12.70mm x 2.36mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3800,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_4159.jpg,36-4159-ND,4159,Keystone Electronics,BINDPOST STRIP 3POS 0.5"" SCREW,0,0,"2.88000","0","1000","-","Active","Binding Post Strip","Screw Terminal","3","0.500"" (12.70mm)","1","-","2.500"" L x 0.875"" W x 0.093"" H (63.50mm x 22.20mm x 2.36mm)","Fiberglass","Heavy Duty","-"
http://www.keyelco.com/product-pdf.cfm?p=3834,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_41xy.jpg,36-4193-ND,4193,Keystone Electronics,BINDPOST STRIP 7POS 0.437"" SCREW,0,0,"2.91000","0","500","-","Active","Binding Post Strip","Screw Terminal","7","0.437"" (11.10mm)","1","-","3.875"" L x 0.625"" W x 0.062"" H (98.40mm x 15.90mm x 1.57mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3679,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_603-x.jpg,36-603-4-ND,603-4,Keystone Electronics,TURRET BOARD 4POS 0.375"" SINGLE,0,0,"2.94000","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","4","0.375"" (9.53mm)","1","-","2.250"" L x 0.500"" W x 0.093"" H (57.20mm x 12.70mm x 2.36mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3814,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_41xy.jpg,36-4173-ND,4173,Keystone Electronics,BINDPOST STRIP 7POS 0.437"" SCREW,0,0,"3.04000","0","500","-","Active","Binding Post Strip","Screw Terminal","7","0.437"" (11.10mm)","1","-","3.875"" L x 0.625"" W x 0.062"" H (98.40mm x 15.90mm x 1.57mm)","Fiberglass","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3790,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_4149.jpg,36-4149-ND,4149,Keystone Electronics,BINDPOST STRIP 3POS 0.5"" SCREW,0,0,"3.06000","0","1000","-","Active","Binding Post Strip","Screw Terminal","3","0.500"" (12.70mm)","1","-","2.500"" L x 0.875"" W x 0.093"" H (63.50mm x 22.20mm x 2.36mm)","Glass Epoxy","Heavy Duty","-"
http://www.keyelco.com/product-pdf.cfm?p=3619,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_1510x%20SERIES.jpg,36-15101-ND,15101,Keystone Electronics,TURRET BOARD 5POS 0.375"" SINGLE,0,0,"3.20000","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","5","0.375"" (9.53mm)","1","-","2.625"" L x 0.500"" W x 0.093"" H (66.70mm x 12.70mm x 2.36mm)","XP Phenolic","Standard Strip","-"
