Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Contact Size","Module Capacity","Size / Dimension"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1841-1-5620&DocType=Customer+Drawing&DocLang=English,-,1508-1201-ND,1841-1-5620,TE Connectivity Deutsch Connectors,CONN CONTACT SZ20 0.281"" L,7071,0,"1.13000","0","1","-","Active","Contact","20","20","0.281"" L (7.14mm)"
-,//media.digikey.com/Photos/TE%20Connectivity/M39029%5E1-100.jpg,1506-1012-ND,M39029/1-100,TE Connectivity Deutsch Connectors,CONN CONTACT SZ22 0.418"" L,4519,0,"1.52000","0","1","Military, MIL-C-39029","Active","Contact","22","-","0.418"" L (10.62mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TSE-xx-xx&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/TSE-20-01.jpg,1508-1170-ND,TSE-20-01,TE Connectivity Deutsch Connectors,CONN WIRE SPLICE SZ20 1.109"" L,138,0,"16.34000","0","1","Jiffy Junction","Active","Wire Splice","20","2","1.109"" L (28.17mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=591833&DocType=Customer+Drawing&DocLang=English,-,A132262-ND,591833-1,"TE Connectivity Aerospace, Defense and Marine",CONN FEEDBACK MOD SZ20 0.850"" L,53,0,"215.49000","0","1","TJS (Terminal Junction System)","Active","Feedback Module Block","20","4","0.850"" L x 0.390"" W x 0.847"" H (21.59mm x 9.91mm x 21.51mm)"
-,//media.digikey.com/Photos/TE%20Connectivity/M39029%5E1-102.jpg,1506-1014-ND,M39029/1-102,TE Connectivity Deutsch Connectors,CONN CONTACT SZ16 0.501"" L,2147,0,"2.43000","0","1","Military, MIL-C-39029","Active","Contact","16","-","0.501"" L (12.73mm)"
-,//media.digikey.com/Photos/TE%20Connectivity/M39029%5E22-605.jpg,1506-1030-ND,M39029/22-605,TE Connectivity Deutsch Connectors,CONN CONTACT SZ12 0.455"" L,1136,0,"4.12000","0","1","Military, MIL-C-39029","Active","Contact","12","-","0.455"" L (11.56mm)"
http://www.amphenol-aerospace.com/pdf/LMS_Section_12-R3.pdf,//media.digikey.com/Photos/Amphenol%20Photos/LMD-4120-96LD.JPG,LMD-4120-96LD-ND,LMD-4120-96LD,Amphenol Aerospace Operations,CONN CONTACT SZ20 0.656"" L,196,0,"12.86000","0","1","LMD","Active","Contact","20","-","0.656"" L (16.56mm)"
http://www.amphenol-aerospace.com/pdf/LMS_Section_12-R3.pdf,//media.digikey.com/Photos/Amphenol%20Photos/LMD-3005-S.JPG,LMD-3005-S-ND,LMD-3005-S,Amphenol Aerospace Operations,CONN FEEDBACK MOD SZ16 0.500""L,162,0,"60.96000","0","1","LMD","Active","Feedback Module Block","16","4","0.500"" L x 0.449"" W (12.70mm x 11.40mm)"
http://www.amphenol-aerospace.com/pdf/LMS_Section_12-R3.pdf,//media.digikey.com/Photos/Amphenol%20Photos/LMD-06RK1.jpg,LMD-06RK1-ND,LMD-06RK1,Amphenol Aerospace Operations,CONN HSG MOD 5.045"" L X 1.1"" W,32,0,"132.82000","0","1","LMD","Active","Module Housing","-","6","5.045"" L x 1.100"" W x 0.740"" H (128.14mm x 27.94mm x 18.80mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=592404&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2-592404-1.jpg,A105506-ND,2-592404-1,"TE Connectivity Aerospace, Defense and Marine",CONN CONTACT SZ20 0.418"" L,877,0,"3.03000","0","1","TJS (Terminal Junction System)","Active","Contact","20","-","0.418"" L (10.62mm)"
http://www.amphenol-aerospace.com/pdf/LMS_Section_12-R3.pdf,//media.digikey.com/Photos/Amphenol%20Photos/LMD-4020-96LD.JPG,LMD-4020-96LD-ND,LMD-4020-96LD,Amphenol Aerospace Operations,CONN CONTACT SZ20 0.720"" L,114,0,"3.54000","0","1","LMD","Active","Contact","20","-","0.720"" L (18.29mm)"
http://www.amphenol-aerospace.com/pdf/LMS_Section_12-R3.pdf,//media.digikey.com/Photos/Amphenol%20Photos/LMD-3004-S.JPG,LMD-3004-S-ND,LMD-3004-S,Amphenol Aerospace Operations,CONN FEEDBACK MOD SZ8 0.5"" L,178,0,"37.33000","0","1","LMD","Active","Feedback Module Block","8","1","0.500"" L x 0.449"" W (12.70mm x 11.40mm)"
-,//media.digikey.com/Photos/TE%20Connectivity/2803-4-0000.JPG,1508-1178-ND,2803-4-0000,TE Connectivity Deutsch Connectors,CONN CONTACT,3389,0,"1.04000","0","1","-","Active","Contact","-","-","-"
-,//media.digikey.com/Photos/TE%20Connectivity/M81714%5E60-20-04.jpg,1508-1101-ND,M81714/60-20-04,TE Connectivity Deutsch Connectors,CONN MOD SZ20 0.672"" L X 0.510""W,121,0,"49.79000","0","1","Military, MIL-T-81714 Series II, TJS","Active","Module","20","12","0.672"" L x 0.510"" W x 0.920"" H (17.07mm x 12.95mm x 23.37mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJSE20708_C.pdf,//media.digikey.com/Photos/Amphenol%20Photos/TJSE20708.jpg,APC1890-ND,TJSE20708,Amphenol PCD,CONN WIRE SPLICE DIODE SZ20 2""L,127,0,"75.36000","0","1","TJS","Active","Wire Splice, Diode","20","4","2.000"" L x 0.275"" W x 0.400"" H (50.80mm x 6.99mm x 10.16mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJG122701_C.pdf,//media.digikey.com/Photos/Amphenol%20Photos/TJG122701.jpg,APC1915-ND,TJG122701,Amphenol PCD,CONN GRND BLOCK SZ16/22,31,0,"85.79000","0","1","TJG","Active","Ground Block","16, 22","10","-"
http://www.amphenol.co.jp/military/catalog/T81714series2/M81714-Electronic.pdf,//media.digikey.com/Photos/Amphenol%20Photos/SJE020001.jpg,APC1902-ND,SJE020001,Amphenol PCD,CONN DIODE MOD 1.02"" W X 1.17"" H,97,0,"100.98000","0","1","SJE","Active","Module, Diode","-","5","1.020"" W x 1.170"" H (25.91mm x 29.72mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJE120810_C.pdf,//media.digikey.com/Photos/Amphenol%20Photos/TJE120822.jpg,APC1894-ND,TJE120810,Amphenol PCD,CONN DIODE MOD SZ16/20 0.850"" L,77,0,"129.38000","0","1","TJE","Active","Module, Diode","16, 20","10","0.850"" L x 0.390"" W x 1.310"" H (21.59mm x 9.91mm x 33.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=591846&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/591846-1.jpg,A132263-ND,591846-1,"TE Connectivity Aerospace, Defense and Marine",CONN WIRE SPLICE SZ20 0.401"" DIA,90,0,"169.11000","0","1","TJS (Terminal Junction System)","Active","Wire Splice","20","-","0.401"" Dia x 3.100"" L (10.19mm x 78.74mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/CTJ420E044-513.jpg,1508-1194-ND,CTJ420E044-513,TE Connectivity Deutsch Connectors,CONN MOD SZ20 0.672"" L X 0.510""W,124,0,"569.19000","0","1","CTJ4","Active","Module","20","44","0.672"" L x 0.510"" W x 0.920"" H (17.07mm x 12.95mm x 23.37mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/CTJ420E005-513.jpg,1508-1195-ND,CTJ420E005-513,TE Connectivity Deutsch Connectors,CONN MOD SZ20 0.672"" L X 0.510""W,46,0,"595.37000","0","1","CTJ4","Active","Module","20","5","0.672"" L x 0.510"" W x 0.920"" H (17.07mm x 12.95mm x 23.37mm)"
-,//media.digikey.com/Photos/TE%20Connectivity/M39029%5E1-100.jpg,DM39029/1-100-ND,M39029/1-100,TE Connectivity Deutsch Connectors,CONN CONTACT SZ22 0.418"" L,2039,2039,"3.83000","0","1","Military, MIL-C-39029","Active","Contact","22","-","0.418"" L (10.62mm)"
http://www.amphenol.co.jp/military/catalog/T81714series2/0-T81714-II.pdf,-,APM81714/60-22-05-ND,M81714/60-22-05,Amphenol PCD,CONN MOD SZ22 0.672"" L X 0.510""W,1799,1799,"48.86000","0","1","Military, MIL-T-81714 Series II, TJS","Active","Module","22","20","0.672"" L x 0.510"" W x 0.760"" H (17.07mm x 12.95mm x 19.30mm)"
http://www.amphenolpcd.com/sites/default/files/downloads/GroundBlocks_9_1%282%29.pdf,-,APBACC50AN16H-ND,BACC50AN16H,Amphenol PCD,CONN GRND BLOCK SZ16 1.160"" L,498,498,"50.18000","0","1","BACC50","Active","Ground Block","16","12","1.160"" L x 0.645"" W x 1.000"" H (29.46mm x 16.38mm x 25.40mm)"
http://www.amphenolpcd.com/sites/default/files/downloads/GroundBlocks_9_1%282%29.pdf,-,APBDX016016-2-ND,BDX016016-2,Amphenol PCD,CONN GRND BLOCK SZ16,498,498,"50.18000","0","1","BDX","Active","Ground Block","16","-","-"
http://www.amphenol.co.jp/military/catalog/T81714series1/0-T81714-I.pdf,-,APM81714/3-DA1-ND,M81714/3-DA1,Amphenol PCD,CONN FEEDBACK MOD SZ14/16 0.85""L,165,165,"55.18000","0","1","Military, MIL-T-81714","Active","Feedback Module Block","14, 16","8","0.850"" L x 0.390"" W x 1.032"" H (21.59mm x 9.91mm x 26.21mm)"
http://www.amphenolpcd.com/sites/default/files/downloads/GroundBlocks_9_1%282%29.pdf,-,APBACC50AN20H-ND,BACC50AN20H,Amphenol PCD,CONN GRND BLOCK SZ20,230,230,"58.32000","0","1","BACC50","Active","Ground Block","20","16","-"
http://www.amphenolpcd.com/sites/default/files/downloads/GroundBlocks_9_1%282%29.pdf,-,APBDX016020-2-ND,BDX016020-2,Amphenol PCD,CONN GRND BLOCK SZ20,230,230,"58.32000","0","1","BDX","Active","Ground Block","20","-","-"
http://www.amphenolpcd.com/sites/default/files/downloads/GroundBlocks_9_1%282%29.pdf,-,APBACC50AN16-ND,BACC50AN16,Amphenol PCD,CONN GRND BLOCK SZ16 1.160"" L,123,123,"74.79000","0","1","BACC50","Active","Ground Block","16","12","1.160"" L x 0.645"" W x 1.000"" H (29.46mm x 16.38mm x 25.40mm)"
http://www.amphenolpcd.com/sites/default/files/downloads/GroundBlocks_9_1%282%29.pdf,-,APBDX016017-2-ND,BDX016017-2,Amphenol PCD,CONN GRND BLOCK SZ16,123,123,"74.79000","0","1","BDX","Active","Ground Block","16","-","-"
-,-,SYHLZD30-ND,YHLZD30,SOURIAU-SUNBANK,CONN DIODE MOD,137,137,"126.74000","0","1","-","Active","Module, Diode","-","-","-"
http://www.amphenol-aerospace.com/pdf/LMS_Section_12-R3.pdf,//media.digikey.com/photos/Amphenol%20Photos/LMD-5001-P.JPG,LMD-5001-P-ND,LMD-5001-P,Amphenol Aerospace Operations,CONN RELAY MOD 1.326"" L,14,0,"452.71000","0","1","LMD","Active","Module, Relay","-","-","1.326"" L (33.68mm)"
http://www.amphenol-aerospace.com/pdf/LMS_Section_12-R3.pdf,//media.digikey.com/Photos/Amphenol%20Photos/LMD-4001-S.JPG,LMD-4001-S-ND,LMD-4001-S,Amphenol Aerospace Operations,CONN FEEDBACK MOD SZ20 0.500""L,40,0,"35.83000","0","1","LMD","Active","Feedback Module Block","20","9","0.500"" L x 0.449"" W (12.70mm x 11.40mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CTJ1xxExxx&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/CTJ122E05E-513.jpg,1508-1280-ND,CTJ122E05E-513,TE Connectivity Deutsch Connectors,MODULE ASSY,60,0,"44.55000","0","1","*","Active","-","-","-","-"
-,//media.digikey.com/Photos/TE%20Connectivity/65003-06N.jpg,1508-1204-ND,65003-06N,TE Connectivity Deutsch Connectors,CONN MODULE SZ20 6POS,33,0,"54.44000","0","1","-","Active","Module","20","6","-"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJSE20711_C.pdf,//media.digikey.com/Photos/Amphenol%20Photos/TJSE20711.jpg,APC1896-ND,TJSE20711,Amphenol PCD,CONN WIRE SPLICE DIODE SZ20 2""L,53,0,"75.36000","0","1","TJS","Active","Wire Splice, Diode","20","4","2.000"" L x 0.275"" W x 0.400"" H (50.80mm x 6.99mm x 10.16mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJSE22517_C.pdf,//media.digikey.com/Photos/Amphenol%20Photos/TJSE22517.jpg,APC1920-ND,TJSE22517,Amphenol PCD,CONN WIRE SPLICE RES SZ22 2""L,23,0,"75.36000","0","1","TJS","Active","Wire Splice, Resistor","22","4","2.000"" L x 0.275"" W x 0.400"" H (50.80mm x 6.99mm x 10.16mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJSE20707_C.pdf,//media.digikey.com/Photos/Amphenol%20Photos/TJSE20708.jpg,APC1897-ND,TJSE20707,Amphenol PCD,CONN WIRE SPLICE DIODE SZ20 2""L,83,0,"78.80000","0","1","TJS","Active","Wire Splice, Diode","20","4","2.000"" L x 0.275"" W x 0.400"" H (50.80mm x 6.99mm x 10.16mm)"
http://www.amphenol.co.jp/military/catalog/T81714series1/T81714-Splice.pdf,-,APC1928-ND,TJSE22707,Amphenol PCD,CONN WIRE SPLICE DIODE SZ22,28,0,"78.80000","0","1","TJS","Active","Wire Splice, Diode","22","-","-"
http://www.amphenol-aerospace.com/pdf/LMS_Section_12-R3.pdf,//media.digikey.com/Photos/Amphenol%20Photos/LMD-06PJ1.JPG,LMD-06PJ1-ND,LMD-06PJ1,Amphenol Aerospace Operations,CONN HSG MOD 5.045"" L X 1"" W,10,0,"180.71000","0","1","LMD","Active","Module Housing","-","6","5.045"" L x 1.000"" W x 0.740"" H (128.14mm x 25.40mm x 18.80mm)"
http://www.amphenol-aerospace.com/pdf/LMS_Section_12-R3.pdf,//media.digikey.com/Photos/Amphenol%20Photos/LMD-3004-P.JPG,LMD-3004-P-ND,LMD-3004-P,Amphenol Aerospace Operations,CONN FEEDBACK MOD SZ8 0.5"" L,38,0,"15.14000","0","1","LMD","Active","Feedback Module Block","8","1","0.500"" L x 0.449"" W (12.70mm x 11.40mm)"
http://www.amphenol-aerospace.com/pdf/LMS_Section_12-R3.pdf,//media.digikey.com/Photos/Amphenol%20Photos/LMD-3005-P.JPG,LMD-3005-P-ND,LMD-3005-P,Amphenol Aerospace Operations,CONN FEEDBACK MOD SZ16 0.500""L,40,0,"16.58000","0","1","LMD","Active","Feedback Module Block","16","4","0.500"" L x 0.449"" W (12.70mm x 11.40mm)"
http://www.amphenol-aerospace.com/pdf/LMS_Section_12-R3.pdf,//media.digikey.com/Photos/Amphenol%20Photos/LMD-4003-S.JPG,LMD-4003-S-ND,LMD-4003-S,Amphenol Aerospace Operations,CONN FEEDBACK MOD SZ22 0.500""L,53,0,"29.76000","0","1","LMD","Active","Feedback Module Block","22","16","0.500"" L x 0.449"" W (12.70mm x 11.40mm)"
http://www.amphenol-aerospace.com/pdf/LMS_Section_12-R3.pdf,//media.digikey.com/Photos/Amphenol%20Photos/LMD-3001-P.JPG,LMD-3001-P-ND,LMD-3001-P,Amphenol Aerospace Operations,CONN FEEDBACK MOD SZ20 0.500""L,21,0,"31.44000","0","1","LMD","Active","Feedback Module Block","20","9","0.500"" L x 0.449"" W (12.70mm x 11.40mm)"
http://www.amphenol-aerospace.com/pdf/LMS_Section_12-R3.pdf,//media.digikey.com/Photos/Amphenol%20Photos/LMD-4003-P.JPG,LMD-4003-P-ND,LMD-4003-P,Amphenol Aerospace Operations,CONN FEEDBACK MOD SZ22 0.500""L,67,0,"36.77000","0","1","LMD","Active","Feedback Module Block","22","16","0.500"" L x 0.449"" W (12.70mm x 11.40mm)"
http://www.amphenol-aerospace.com/pdf/LMS_Section_12-R3.pdf,//media.digikey.com/Photos/Amphenol%20Photos/LMD-4001-P.JPG,LMD-4001-P-ND,LMD-4001-P,Amphenol Aerospace Operations,CONN FEEDBACK MOD SZ20 0.500""L,66,0,"71.43000","0","1","LMD","Active","Feedback Module Block","20","9","0.500"" L x 0.449"" W (12.70mm x 11.40mm)"
-,-,APC1957-ND,TBH120452,Amphenol PCD,CONN MODULE SZ20 4-4POSITION,46,0,"12.92000","0","1","-","Active","Module","20","24","-"
-,-,APC1900-ND,TJT400100,Amphenol PCD,CONN RAIL 1.725"" L X 1.120"" W,98,0,"14.20000","0","1","TJT","Active","Rail","-","1","1.725"" L x 1.120"" W (43.82mm x 30.48mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CTL-xx&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/CTL-20-513.JPG,1508-1288-ND,CTL-20-513,TE Connectivity Deutsch Connectors,JUNCTION ASSY,19,0,"18.54000","0","1","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=DCR-1x-xx&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/DCR-1A-02.jpg,1508-1294-ND,DCR-1A-02,TE Connectivity Deutsch Connectors,COMPOSIT RAIL,45,0,"18.98000","0","1","*","Active","-","-","-","-"
http://www.amphenol.co.jp/military/catalog/T81714series2/0-T81714-II.pdf,-,APC1941-ND,SJT505404,Amphenol PCD,CONN RAIL 2.590"" L X 0.885"" W,49,0,"19.21000","0","1","SJT","Active","Rail","-","5","2.590"" L x 0.885"" W x 0.915"" H (65.79mm x 22.48mm x 23.24mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/CTJ-3D-02.jpg,1508-1272-ND,CTJ-3D-02,TE Connectivity Deutsch Connectors,RAIL ASSY,8,0,"21.93000","0","1","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=DCR-1x-xx&DocType=Customer+Drawing&DocLang=English,-,1508-1295-ND,DCR-1A-04,TE Connectivity Deutsch Connectors,COMPOSIT RAIL,48,0,"22.40000","0","1","*","Active","-","-","-","-"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJM020100_C.pdf,//media.digikey.com/Photos/Amphenol%20Photos/SJM020100.JPG,APC2006-ND,SJM020100,Amphenol PCD,CONN SCKT BLOCK SZ20 0.672"" L,49,0,"31.33000","0","1","SJM","Active","Socket Block","20","12","0.672"" L x 0.510"" W x 0.920"" H (17.07mm x 12.95mm x 23.37mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJG020100_C.pdf,//media.digikey.com/Photos/Amphenol%20Photos/SJG020100.jpg,APC2005-ND,SJG020100,Amphenol PCD,CONN GRND BLOCK SZ20 0.740"" L,18,0,"32.13000","0","1","SJG","Active","Ground Block","20","12","0.740"" L x 0.580"" W x 1.345"" H (18.80mm x 14.73mm x 34.16mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=DCR-1x-xx&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/DCR-1A-10.JPG,1508-1296-ND,DCR-1A-10,TE Connectivity Deutsch Connectors,COMPOSIT RAIL,47,0,"32.65000","0","1","*","Active","-","-","-","-"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJG022100_C.pdf,-,APC1953-ND,SJG022100,Amphenol PCD,CONN GRND BLOCK SZ22 0.580"" W,33,0,"33.80000","0","1","SJG","Active","Ground Block","22","20","0.580"" W x 1.345"" H (14.73mm x 34.16mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJT701003_C.pdf,//media.digikey.com/Photos/Amphenol%20Photos/TJT701003.JPG,APC1960-ND,TJT701003,Amphenol PCD,CONN RAIL 2.561"" L X 1.12"" W,23,0,"34.94000","0","1","TJT","Active","Rail","-","3","2.561"" L x 1.120"" W x 1.070"" H (65.05mm x 30.48mm x 27.18mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CTJ1xxExxx&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/CTJ120E01B-513.jpg,1508-1273-ND,CTJ120E01B-513,TE Connectivity Deutsch Connectors,MODULE ASSY,12,0,"36.37000","0","1","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CTJ1xxExxx&DocType=Customer+Drawing&DocLang=English,-,1508-1275-ND,CTJ120E03D-513,TE Connectivity Deutsch Connectors,MODULE ASSY,24,0,"36.67000","0","1","*","Active","-","-","-","-"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJM020100_C.pdf,-,APC2013-ND,SJM020200,Amphenol PCD,CONN SCKT BLOCK SZ20 0.672"" L,25,0,"41.13000","0","1","SJM","Active","Socket Block","20","12","0.672"" L x 0.510"" W x 0.920"" H (17.07mm x 12.95mm x 23.37mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CTJ1xxExxx&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/CTJ122E05E-513.jpg,1508-1278-ND,CTJ122E02D-513,TE Connectivity Deutsch Connectors,MODULE ASSY,88,0,"42.56000","0","1","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/CTJ-3A-10-4021.jpg,1508-1271-ND,CTJ-3A-10-4021,TE Connectivity Deutsch Connectors,RAIL ASSY,25,0,"42.73000","0","1","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CTD1xxExxx&DocType=Customer+Drawing&DocLang=English,-,1508-1270-ND,CTD126E01A-513,TE Connectivity Deutsch Connectors,MODULE ASSY,23,0,"44.46000","0","1","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CTJ1xxExxx&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/CTJ122E05E-513.jpg,1508-1277-ND,CTJ122E01C-513,TE Connectivity Deutsch Connectors,MODULE ASSY,51,0,"45.82000","0","1","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/CTJ720K01B-7067.jpg,1508-1284-ND,CTJ720K01B-7067,TE Connectivity Deutsch Connectors,MODULE ASSY,19,0,"47.12000","0","1","*","Active","-","-","-","-"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJM022200_C.pdf,-,APC1996-ND,SJM022200,Amphenol PCD,CONN SCKT BLOCK SZ22 0.672"" L,13,0,"52.51000","0","1","SJM","Active","Socket Block","22","20","0.672"" L x 0.510"" W x 0.760"" H (17.07mm x 12.95mm x 19.30mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CTJ1xxExxx&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/CTJ120E04A-513.jpg,1508-1276-ND,CTJ120E04A-513,TE Connectivity Deutsch Connectors,MODULE ASSY,19,0,"62.24000","0","1","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CTJ1xxExxx&DocType=Customer+Drawing&DocLang=English,-,1508-1274-ND,CTJ120E02C-513,TE Connectivity Deutsch Connectors,MODULE ASSY,18,0,"62.85000","0","1","*","Active","-","-","-","-"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJE120822_C.pdf,//media.digikey.com/Photos/Amphenol%20Photos/TJE120822.jpg,APC1942-ND,TJE120822,Amphenol PCD,CONN DIODE MOD SZ16/20 0.850"" L,35,0,"69.07000","0","1","TJE","Active","Module, Diode","16, 20","10","0.850"" L x 0.390"" W x 1.310"" H (21.59mm x 9.91mm x 33.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CTJ620Exxx&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/CTJ620E06N.jpg,1508-1281-ND,CTJ620E06N,TE Connectivity Deutsch Connectors,PLUG ASSY,21,0,"72.98000","0","1","*","Active","-","-","-","-"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJSE20559_C.pdf,-,APC1907-ND,TJSE20559,Amphenol PCD,CONN WIRE SPLICE DIODE SZ20 2""L,95,0,"74.98000","0","1","TJS","Active","Wire Splice, Diode","20","4","2.000"" L x 0.275"" W x 0.400"" H (50.80mm x 6.99mm x 10.16mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJSE20503_C.pdf,//media.digikey.com/Photos/Amphenol%20Photos/TJSE20503.jpg,APC1923-ND,TJSE20503,Amphenol PCD,CONN WIRE SPLICE FUSE SZ20 2""L,100,0,"75.36000","0","1","TJS","Active","Wire Splice, Fuse","20","2","2.000"" L x 0.275"" W x 0.400"" H (50.80mm x 6.99mm x 10.16mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJSE20705_C.pdf,-,APC1892-ND,TJSE20705,Amphenol PCD,CONN WIRE SPLICE DIODE SZ20 2""L,99,0,"75.36000","0","1","TJS","Active","Wire Splice, Diode","20","2","2.000"" L x 0.275"" W x 0.400"" H (50.80mm x 6.99mm x 10.16mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJSE20701_C.pdf,//media.digikey.com/Photos/Amphenol%20Photos/TJSE20701.jpg,APC1893-ND,TJSE20701,Amphenol PCD,CONN WIRE SPLICE DIODE SZ20 2""L,88,0,"75.36000","0","1","TJS","Active","Wire Splice, Diode","20","4","2.000"" L x 0.275"" W x 0.400"" H (50.80mm x 6.99mm x 10.16mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJSE20510_C.pdf,//media.digikey.com/Photos/Amphenol%20Photos/TJSE20503.jpg,APC1906-ND,TJSE20510,Amphenol PCD,CONN WIRE SPLICE FUSE SZ20 2""L,86,0,"75.36000","0","1","TJS","Active","Wire Splice, Fuse","20","2","2.000"" L x 0.275"" W x 0.400"" H (50.80mm x 6.99mm x 10.16mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJSE20603_C.pdf,//media.digikey.com/Photos/Amphenol%20Photos/TJSE20703.jpg,APC1909-ND,TJSE20703,Amphenol PCD,CONN WIRE SPLICE RES SZ20 2""L,45,0,"75.36000","0","1","TJS","Active","Wire Splice, Resistor","20","4","2.000"" L x 0.275"" W x 0.400"" H (50.80mm x 6.99mm x 10.16mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJSE22701_C.pdf,-,APC1926-ND,TJSE22701,Amphenol PCD,CONN WIRE SPLICE DIODE SZ22 2""L,36,0,"75.36000","0","1","TJS","Active","Wire Splice, Diode","22","4","2.000"" L x 0.275"" W x 0.400"" H (50.80mm x 6.99mm x 10.16mm)"
