Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Size","Cable Diameter","Legend","Color","Material"
http://multimedia.3m.com/mws/media/41242O/3m-scotchcode-preprinted-books-spb.PDF,//media.digikey.com/Photos/3M%20Photos/MFG_pre-printed%20wire%20maker%20books.jpg,3M157547-ND,SPB-11,3M,WIRE MARKER BOOK 15 EA / 1-30,5,0,"25.82000","0","1","450 per Book","ScotchCode™ SPB","Active","Wire Marker, Book (Perforated)","0.22"" W x 1.37"" L (5.6mm x 34.8mm)","0.470"" (11.94mm)","1-30","White","Vinyl Cloth"
http://multimedia.3m.com/mws/media/41242O/3m-scotchcode-preprinted-books-spb.PDF,//media.digikey.com/Photos/3M%20Photos/MFG_pre-printed%20wire%20maker%20books.jpg,3M157549-ND,SPB-14,3M,WIRE MARKER BOOK 10 EA / 46-90,6,0,"25.82000","0","1","450 per Book","ScotchCode™ SPB","Active","Wire Marker, Book (Perforated)","0.22"" W x 1.37"" L (5.6mm x 34.8mm)","0.470"" (11.94mm)","46-90","White","Vinyl Cloth"
http://multimedia.3m.com/mws/media/68670O/3m-scotchcode-wire-marking-and-identification-system-brochure.pdf,-,3M162303-ND,SWB-2,3M,WRITE-0N BOOK .75""X1.75"" MARKER,15,0,"27.40000","0","1","120 per Book","ScotchCode™ SWB","Active","Wire Marker, Book (Perforated)","0.75"" W x 1.75"" L (19.1mm x 44.4mm)","0.240"" ~ 0.315"" (6.10mm ~ 8.00mm)","Blank","White","Vinyl Cloth"
http://multimedia.3m.com/mws/media/68670O/3m-scotchcode-wire-marking-and-identification-system-brochure.pdf,-,3M162304-ND,SWB-3,3M,WRITE-0N BOOK 1.0""X2.85"" MARKER,15,0,"27.40000","0","1","60 per Book","ScotchCode™ SWB","Active","Wire Marker, Book (Perforated)","1.00"" W x 2.85"" L (25.4mm x 72.4mm)","0.320"" ~ 0.580"" (8.13mm ~ 14.73mm)","Blank","White","Vinyl Cloth"
http://multimedia.3m.com/mws/media/68670O/3m-scotchcode-wire-marking-and-identification-system-brochure.pdf,//media.digikey.com/Photos/3M%20Photos/SWB-1.jpg,3M162302-ND,SWB-1,3M,WRITE-0N BOOK .5""X1.5"" MARKER,9,0,"27.40000","0","1","180 per Book","ScotchCode™ SWB","Active","Wire Marker, Book (Perforated)","0.50"" W x 1.50"" L (12.7mm x 38.1mm)","0.160"" ~ 0.310"" (4.06mm ~ 7.80mm)","Blank","White","Vinyl Cloth"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA23-A--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PCAxx-5.jpg,298-20033-ND,PCA23-A,Panduit Corp,MKR WIRE CLIP ON B/W 60 PC,25,0,"29.52000","0","1","20 per Wand; 3 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.228"" ~ 0.370"" (5.80mm ~ 9.40mm)","A","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA23-A--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PCAxx-5.jpg,298-15256-ND,PCA23-1,Panduit Corp,MKR WIRE CLIP ON B/W 60 PC,24,0,"29.52000","0","1","20 per Wand; 3 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.228"" ~ 0.370"" (5.80mm ~ 9.40mm)","1","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA23-A--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PCAxx-5.jpg,298-15257-ND,PCA23-2,Panduit Corp,MKR WIRE CLIP ON B/W 60 PC,24,0,"29.52000","0","1","20 per Wand; 3 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.228"" ~ 0.370"" (5.80mm ~ 9.40mm)","2","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA23-A--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PCAxx-5.jpg,298-15258-ND,PCA23-3,Panduit Corp,MKR WIRE CLIP ON B/W 60 PC,24,0,"29.52000","0","1","20 per Wand; 3 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.228"" ~ 0.370"" (5.80mm ~ 9.40mm)","3","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA23-A--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PCAxx-5.jpg,298-15259-ND,PCA23-4,Panduit Corp,MKR WIRE CLIP ON B/W 60 PC,24,0,"29.52000","0","1","20 per Wand; 3 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.228"" ~ 0.370"" (5.80mm ~ 9.40mm)","4","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA23-A--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PCAxx-5.jpg,298-15260-ND,PCA23-5,Panduit Corp,MKR WIRE CLIP ON B/W 60 PC,24,0,"29.52000","0","1","20 per Wand; 3 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.228"" ~ 0.370"" (5.80mm ~ 9.40mm)","5","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA23-A--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PCAxx-5.jpg,298-15255-ND,PCA23-0,Panduit Corp,MKR WIRE CLIP ON B/W 60 PC,20,0,"29.52000","0","1","20 per Wand; 3 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.228"" ~ 0.370"" (5.80mm ~ 9.40mm)","0","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA23-A--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PCAxx-5.jpg,298-15262-ND,PCA23-7,Panduit Corp,MKR WIRE CLIP ON B/W 60 PC,20,0,"29.52000","0","1","20 per Wand; 3 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.228"" ~ 0.370"" (5.80mm ~ 9.40mm)","7","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA23-A--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PCAxx-5.jpg,298-15263-ND,PCA23-8,Panduit Corp,MKR WIRE CLIP ON B/W 60 PC,20,0,"29.52000","0","1","20 per Wand; 3 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.228"" ~ 0.370"" (5.80mm ~ 9.40mm)","8","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA23-A--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PCAxx-5.jpg,298-15264-ND,PCA23-9,Panduit Corp,MKR WIRE CLIP ON B/W 60 PC,20,0,"29.52000","0","1","20 per Wand; 3 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.228"" ~ 0.370"" (5.80mm ~ 9.40mm)","9","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA23-A--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PCAxx-5.jpg,298-15261-ND,PCA23-6,Panduit Corp,MKR WIRE CLIP ON B/W 60 PC,19,0,"29.52000","0","1","20 per Wand; 3 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.228"" ~ 0.370"" (5.80mm ~ 9.40mm)","6","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA23-A--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PCAxx-5.jpg,298-20034-ND,PCA23-D,Panduit Corp,MKR WIRE CLIP ON B/W 60 PC,15,0,"29.52000","0","1","20 per Wand; 3 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.228"" ~ 0.370"" (5.80mm ~ 9.40mm)","D","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA23-A--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PCAxx-5.jpg,298-20035-ND,PCA23-L,Panduit Corp,MKR WIRE CLIP ON B/W 60 PC,10,0,"29.52000","0","1","20 per Wand; 3 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.228"" ~ 0.370"" (5.80mm ~ 9.40mm)","L","White","Acetal"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1860150000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1860150000.jpg,281-3539-ND,1860150000,Weidmüller,CONDUCTOR MARKER SFX 11/60 MC,9,0,"30.10000","0","1","12 per Card; 5 Cards per Pkg","SFX","Active","Wire Marker, Cable Tie","0.43"" W x 2.36"" L (11.0mm x 60.0mm)","0.276"" ~ 1.575"" (7.00mm ~ 40.00mm)","Blank","Yellow","Polyamide (PA), Nylon"
http://www.panduit.com/heiler/PartDrawings/C-IDPCMB-1-C10607-R3--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PCMB-X.jpg,298-15323-ND,PCMB-15,Panduit Corp,MKR WIRE BOOK '0-45 + -' 10PC,73,0,"33.05000","0","1","10 per Legend; 10 pages per Book","PAN-CODE™","Active","Wire Marker, Book (Perforated)","0.22"" W x 1.37"" L (5.6mm x 34.9mm)","0.189"" ~ 0.382"" (4.80mm ~ 9.70mm)","0-45, +, -","White","Vinyl Cloth"
http://www.panduit.com/heiler/PartDrawings/C-IDPCMB-1-C10607-R3--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PCMB-8.jpg,298-1273-ND,PCMB-8,Panduit Corp,MRKR WIRE BK 0-90 A-Z + -/ 10PGS,41,0,"33.05000","0","1","6, 4, 2 per Legend; 10 Pages per Book","PAN-CODE™","Active","Wire Marker, Book (Perforated)","0.22"" W x 1.37"" L (5.6mm x 34.9mm)","0.189"" ~ 0.382"" (4.80mm ~ 9.70mm)","1-15; 16-90; A-Z, +, -, /, 0","White","Vinyl Cloth"
http://www.panduit.com/heiler/PartDrawings/C-IDPCMB-1-C10607-R3--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PCMB-11.jpg,298-1275-ND,PCMB-11,Panduit Corp,MARKER WIRE BOOK LEG 1-30 10PGS,33,0,"33.05000","0","1","15 per Legend; 10 Pages per Book","PAN-CODE™","Active","Wire Marker, Book (Perforated)","0.22"" W x 1.37"" L (5.6mm x 34.9mm)","0.189"" ~ 0.382"" (4.80mm ~ 9.70mm)","1-30","White","Vinyl Cloth"
http://www.panduit.com/heiler/PartDrawings/C-IDPCMB-1-C10607-R3--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PCMB-25.jpg,298-1278-ND,PCMB-25,Panduit Corp,MRKR WIRE 0-9 L1/2/3 T1/2/3 12PG,22,0,"33.05000","0","1","45, 15 per Legend; 12 Pages per Book","PAN-CODE™","Active","Wire Marker, Book (Perforated)","0.22"" W x 1.37"" L (5.6mm x 34.9mm)","0.189"" ~ 0.382"" (4.80mm ~ 9.70mm)","0-9; L1,L2,L3,T1,T2,T3","White","Vinyl Cloth"
http://www.panduit.com/heiler/PartDrawings/C-IDPCMB-1-C10607-R3--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PCMB-4.jpg,298-1272-ND,PCMB-4,Panduit Corp,MARKER WIRE BOOK LEG 1/2/3 10PGS,15,0,"33.05000","0","1","150 per Legend; 10 Pages per Book","PAN-CODE™","Active","Wire Marker, Book (Perforated)","0.22"" W x 1.37"" L (5.6mm x 34.9mm)","0.189"" ~ 0.382"" (4.80mm ~ 9.70mm)","1,2,3","White","Vinyl Cloth"
http://www.panduit.com/heiler/PartDrawings/C-IDPCMB-1-C10607-R3--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PCMB-9.jpg,298-1274-ND,PCMB-9,Panduit Corp,MRKR WIRE 1-3 A-C L1/2/3 T1/2/3,15,0,"33.05000","0","1","45, 30 per Legend; 10 Pages per Book","PAN-CODE™","Active","Wire Marker, Book (Perforated)","0.22"" W x 1.37"" L (5.6mm x 34.9mm)","0.189"" ~ 0.382"" (4.80mm ~ 9.70mm)","1,2,3,A,B,C; L1,L2,L3,T1,T2,T3","White","Vinyl Cloth"
http://www.panduit.com/heiler/PartDrawings/C-IDPCMB-1-C10607-R3--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PCMB-X.jpg,298-15321-ND,PCMB-10,Panduit Corp,MKR WIRE BK SOLID ASST NEMA 10PC,10,0,"33.05000","0","1","45 per Legend; 10 Pages per Book","PAN-CODE™","Active","Wire Marker, Book (Perforated)","0.22"" W x 1.37"" L (5.6mm x 34.9mm)","0.189"" ~ 0.382"" (4.80mm ~ 9.70mm)","Blank","Multiple NEMA Colors","Vinyl Cloth"
http://www.panduit.com/heiler/PartDrawings/C-IDPCMB-1-C10607-R3--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PCMB-X.jpg,298-15327-ND,PCMB-6,Panduit Corp,MKR WIRE BOOK 'T1-T3' 10PC,9,0,"33.05000","0","1","150 per Legend; 10 Pages per Book","PAN-CODE™","Active","Wire Marker, Book (Perforated)","0.22"" W x 1.37"" L (5.6mm x 34.9mm)","0.189"" ~ 0.382"" (4.80mm ~ 9.70mm)","T1,T2,T3","White","Vinyl Cloth"
http://www.panduit.com/heiler/PartDrawings/C-IDPCMB-1-C10607-R3--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PCMB-X.jpg,298-15328-ND,PCMB-7,Panduit Corp,MKR WIRE BOOK 'L1-L3' 10PC,9,0,"33.05000","0","1","150 per Legend; 10 Pages per Book","PAN-CODE™","Active","Wire Marker, Book (Perforated)","0.22"" W x 1.37"" L (5.6mm x 34.9mm)","0.189"" ~ 0.382"" (4.80mm ~ 9.70mm)","L1,L2,L3","White","Vinyl Cloth"
http://www.panduit.com/heiler/PartDrawings/C-IDPCMB-1-C10607-R3--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PCMB-X.jpg,298-15322-ND,PCMB-13,Panduit Corp,MKR WIRE BK ASST SYMBOLS 10PC,8,0,"33.05000","0","1","45, 33, 27, 21 per Legend; 10 Pages per Book","PAN-CODE™","Active","Wire Marker, Book (Perforated)","0.22"" W x 1.37"" L (5.6mm x 34.9mm)","0.189"" ~ 0.382"" (4.80mm ~ 9.70mm)","+, -, AC, DC; POS, NEG, GND; NEUT; SPARE, Blank","White","Vinyl Cloth"
http://www.panduit.com/heiler/PartDrawings/C-IDPCMB-1-C10607-R3--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PCMB-X.jpg,298-15324-ND,PCMB-16,Panduit Corp,MKR WIRE BOOK ASST NOS&LETS 10PC,7,0,"33.05000","0","1","10 per Legend; 10 pages per Book","PAN-CODE™","Active","Wire Marker, Book (Perforated)","0.22"" W x 1.37"" L (5.6mm x 34.9mm)","0.189"" ~ 0.382"" (4.80mm ~ 9.70mm)","L1, L2, L3, T1, T2, T3","White","Vinyl Cloth"
http://www.panduit.com/heiler/PartDrawings/C-IDPCMB-1-C10607-R3--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PCMB-X.jpg,298-15326-ND,PCMB-5,Panduit Corp,MKR WIRE BOOK 'A B C' 10PC,7,0,"33.05000","0","1","150 per Legend; 10 Pages per Book","PAN-CODE™","Active","Wire Marker, Book (Perforated)","0.22"" W x 1.37"" L (5.6mm x 34.9mm)","0.189"" ~ 0.382"" (4.80mm ~ 9.70mm)","A,B,C","White","Vinyl Cloth"
http://www.panduit.com/heiler/PartDrawings/C10720.pdf,-,298-18466-ND,M300X050Y7C,Panduit Corp,MARKER PLATE WHITE,25,0,"34.74000","0","1","50 per Cassette","PanTher™, P1™","Active","Wire Marker, Cable Tie","3.00"" W x 0.50"" L (76.2mm x 12.7mm)","-","Blank","White","Polyester, Polyolefin"
http://www.panduit.com/heiler/PartDrawings/C10720.pdf,"//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_Mx00XxxxY6(C,T).jpg",298-18465-ND,M300X050Y6C,Panduit Corp,MARKER PLATE YELLOW,24,0,"34.74000","0","1","50 per Cassette","PanTher™, P1™","Active","Wire Marker, Cable Tie","3.00"" W x 0.50"" L (76.2mm x 12.7mm)","-","Blank","Yellow","Polyester, Polyolefin"
http://multimedia.3m.com/mws/media/68670O/3m-scotchcode-wire-marking-and-identification-system-brochure.pdf,//media.digikey.com/photos/3M%20Photos/SLS-R.JPG,3M162285-ND,SLS-R,3M,TAPE LABELING WHITE 1""X 2.5"",10,0,"35.20000","0","1","1 Roll","ScotchCode™","Active","Wire Marker, Tape","1.00"" W x 2.13"" L (2.54mm x 54.00mm)","0.150"" ~ 0.489"" (3.81mm ~ 12.40mm)","B2","White","-"
http://www.panduit.com/heiler/PartDrawings/C-IDPMDR-0-9-C10670-r3--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PMDR-0-9.jpg,298-15408-ND,PMDR-0-9,Panduit Corp,TAPE WIRE MRKR LEGEND-1 (8'ROLL),6,0,"38.11000","0","1","Roll","PAN-CODE™","Active","Wire Marker, Tape","-","Cut to Desired Diameter","0-9","White","Polyester"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1798600000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1798600000.jpg,281-3562-ND,1798600000,Weidmüller,CONDUCTOR MARKER TM 201/18,10,7,"39.44000","0","1","1000 per Pkg","TM","Active","Wire Marker Carrier, Slip-On","0.20"" W x 0.71"" L (5.0mm x 18.0mm)","0.059"" ~ 0.098"" (1.50mm ~ 2.50mm)","Blank","Transparent","Poly-Vinyl Chloride (PVC)"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA13-A--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PCAXX-X.jpg,298-15242-ND,PCA13-1,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,28,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.130"" ~ 0.150"" (3.30mm ~ 3.80mm)","1","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA13-A--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PCAXX-X.jpg,298-15243-ND,PCA13-2,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,28,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.130"" ~ 0.150"" (3.30mm ~ 3.80mm)","2","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA11-A--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PCAXX-X.jpg,298-15239-ND,PCA11-V,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,25,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.110"" ~ 0.130"" (2.80mm ~ 3.30mm)","V","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA13-A--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PCAXX-X.jpg,298-15244-ND,PCA13-3,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,25,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.130"" ~ 0.150"" (3.30mm ~ 3.80mm)","3","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA11-A--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PCAXX-X.jpg,298-15231-ND,PCA11-4,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,24,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.110"" ~ 0.130"" (2.80mm ~ 3.30mm)","4","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA11-A--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PCAXX-X.jpg,298-15228-ND,PCA11-1,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,23,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.110"" ~ 0.130"" (2.80mm ~ 3.30mm)","1","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA13-A--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PCAxx-5.jpg,298-15246-ND,PCA13-5,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,20,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.130"" ~ 0.150"" (3.30mm ~ 3.80mm)","5","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA11-A--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/PCA11-6-x10.jpg,298-15233-ND,PCA11-6,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,19,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.110"" ~ 0.130"" (2.80mm ~ 3.30mm)","6","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA13-A--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/PCA13-4.jpg,298-15245-ND,PCA13-4,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,19,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.130"" ~ 0.150"" (3.30mm ~ 3.80mm)","4","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA11-A--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/PCA07-3-x10.jpg,298-15230-ND,PCA11-3,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,18,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.110"" ~ 0.130"" (2.80mm ~ 3.30mm)","3","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA11-A--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/PCA11-0-x10.jpg,298-15227-ND,PCA11-0,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,17,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.110"" ~ 0.130"" (2.80mm ~ 3.30mm)","0","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA11-A--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PCAXX-X.jpg,298-15229-ND,PCA11-2,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,15,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.110"" ~ 0.130"" (2.80mm ~ 3.30mm)","2","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA11-A--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PCAXX-X.jpg,298-15238-ND,PCA11-B,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,15,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.110"" ~ 0.130"" (2.80mm ~ 3.30mm)","B","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA13-A--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/PCA11-6-x10.jpg,298-15247-ND,PCA13-6,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,15,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.130"" ~ 0.150"" (3.30mm ~ 3.80mm)","6","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA13-A--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/PCA11-7-x10.jpg,298-15248-ND,PCA13-7,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,15,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.130"" ~ 0.150"" (3.30mm ~ 3.80mm)","7","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA13-A--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/PCA11-8-x10.jpg,298-15249-ND,PCA13-8,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,15,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.130"" ~ 0.150"" (3.30mm ~ 3.80mm)","8","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA11-A--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PCAxx-5.jpg,298-15232-ND,PCA11-5,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,14,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.110"" ~ 0.130"" (2.80mm ~ 3.30mm)","5","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA11-A--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/PCA11-7-x10.jpg,298-15234-ND,PCA11-7,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,14,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.110"" ~ 0.130"" (2.80mm ~ 3.30mm)","7","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA11-A--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/PCA11-0-x10.jpg,298-15235-ND,PCA11-8,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,14,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.110"" ~ 0.130"" (2.80mm ~ 3.30mm)","8","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/S100X125CVARY%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/PCA07-1-x10.jpg,298-15219-ND,PCA07-1,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,13,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.079"" ~ 0.098"" (2.00mm ~ 2.50mm)","1","White","Acetal"
http://www.panduit.com/heiler/PartDrawings/C-IDPCA11-A--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PCAXX-X.jpg,298-15226-ND,PCA11-0-9,Panduit Corp,MKR WIRE CLIP ON B/W 300 PC,12,0,"41.69000","0","1","30 per Wand; 10 Wands per Pkg","PAN-CODE™","Active","Wire Marker, Clip-On","-","0.110"" ~ 0.130"" (2.80mm ~ 3.30mm)","0-9","White","Acetal"
