Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Bushing, Grommet Type","For Use With/Related Products","Panel Thickness","Panel Cutout Dimensions","Diameter - Inside","Features","Material","Color","Material Flammability Rating"
-,//media.digikey.com/Photos/Weidmuller/MFG_2584440000.jpg,281-3927-ND,2584440000,Weidmüller,"SEALING ELEMENT GRAY, LARGE",120,149,"5.77000","0","1","Cabtite SE","Active","Frame Grommet, Split","Cable, Wires","-","Square - 1.697"" (43.10mm)","0.827"" ~ 0.866"" (21.00mm ~ 22.00mm)","-","Thermoplastic Elastomer (TPE)","Gray","UL94 V-0"
-,//media.digikey.com/Photos/Weidmuller/2584450000.jpg,281-3928-ND,2584450000,Weidmüller,"SEALING ELEMENT GRAY, LARGE",120,158,"5.77000","0","1","Cabtite SE","Active","Frame Grommet, Split","Cable, Wires","-","Square - 1.697"" (43.10mm)","0.787"" ~ 0.827"" (20.00mm ~ 21.00mm)","-","Thermoplastic Elastomer (TPE)","Gray","UL94 V-0"
-,//media.digikey.com/Photos/Weidmuller/2584460000.jpg,281-3929-ND,2584460000,Weidmüller,"SEALING ELEMENT GRAY, LARGE",120,27,"5.77000","0","1","Cabtite SE","Active","Frame Grommet, Split","Cable, Wires","-","Square - 1.697"" (43.10mm)","0.748"" ~ 0.787"" (19.00mm ~ 20.00mm)","-","Thermoplastic Elastomer (TPE)","Gray","UL94 V-0"
-,//media.digikey.com/Photos/Weidmuller/MFG_2584470000.jpg,281-3930-ND,2584470000,Weidmüller,"SEALING ELEMENT GRAY, LARGE",120,49,"5.77000","0","1","Cabtite SE","Active","Frame Grommet, Split","Cable, Wires","-","Square - 1.697"" (43.10mm)","0.709"" ~ 0.748"" (18.00mm ~ 19.00mm)","-","Thermoplastic Elastomer (TPE)","Gray","UL94 V-0"
-,//media.digikey.com/Photos/Weidmuller/MFG_2584480000.jpg,281-3931-ND,2584480000,Weidmüller,"SEALING ELEMENT GRAY, LARGE",120,133,"5.77000","0","1","Cabtite SE","Active","Frame Grommet, Split","Cable, Wires","-","Square - 1.697"" (43.10mm)","0.669"" ~ 0.709"" (17.00mm ~ 18.00mm)","-","Thermoplastic Elastomer (TPE)","Gray","UL94 V-0"
-,//media.digikey.com/Photos/Weidmuller/2584500000.jpg,281-3933-ND,2584500000,Weidmüller,"SEALING ELEMENT GRAY, LARGE",120,10,"5.77000","0","1","Cabtite SE","Active","Frame Grommet, Split","Cable, Wires","-","Square - 1.697"" (43.10mm)","0.591"" ~ 0.630"" (15.00mm ~ 16.00mm)","-","Thermoplastic Elastomer (TPE)","Gray","UL94 V-0"
-,//media.digikey.com/Photos/Weidmuller/MFG_2584510000.JPG,281-3934-ND,2584510000,Weidmüller,"SEALING ELEMENT GRAY, LARGE",120,0,"5.77000","0","1","Cabtite SE","Active","Frame Grommet, Split","Cable, Wires","-","Square - 1.697"" (43.10mm)","0.551"" ~ 0.591"" (14.00mm ~ 15.00mm)","-","Thermoplastic Elastomer (TPE)","Gray","UL94 V-0"
-,//media.digikey.com/Photos/Weidmuller/MFG_2584520000.jpg,281-3935-ND,2584520000,Weidmüller,"SEALING ELEMENT GRAY, LARGE",120,20,"5.77000","0","1","Cabtite SE","Active","Frame Grommet, Split","Cable, Wires","-","Square - 1.697"" (43.10mm)","-","-","Thermoplastic Elastomer (TPE)","Gray","UL94 V-0"
-,//media.digikey.com/Photos/Weidmuller/2584390000.JPG,281-3922-ND,2584390000,Weidmüller,"SEALING ELEMENT GRAY, LARGE",110,130,"5.77000","0","1","Cabtite SE","Active","Frame Grommet, Split","Cable, Wires","-","Square - 1.697"" (43.10mm)","1.024"" ~ 1.063"" (26.00mm ~ 27.00mm)","-","Thermoplastic Elastomer (TPE)","Gray","UL94 V-0"
-,//media.digikey.com/Photos/Weidmuller/MFG_2583750000.jpg,281-3888-ND,2583750000,Weidmüller,"SEALING ELEMENT BLACK, LARGE",110,140,"5.85000","0","1","Cabtite SE","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.815"" (20.70mm)","0.866"" ~ 0.906"" (22.00mm ~ 23.00mm)","-","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1826620000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1826620000.jpg,281-4816-ND,1826620000,Weidmüller,FRAME GROMMET SPLIT 0.157"" GRAY,110,0,"5.99000","0","1","Cabtite KT","Active","Frame Grommet, Split","2 Cable Openings","-","-","0.157"" (3.99mm)","IP54 - Dust Protected, Water Resistant","Plastic","Gray","UL94 V-0"
-,//media.digikey.com/Photos/Weidmuller/2583840000.jpg,281-3893-ND,2583840000,Weidmüller,"SEALING ELEMENT BLACK, LARGE",120,90,"6.01000","0","1","Cabtite SE","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.815"" (20.70mm)","0.669"" ~ 0.709"" (17.00mm ~ 18.00mm)","-","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,//media.digikey.com/photos/Weidmuller/2583630000.JPG,281-3878-ND,2583630000,Weidmüller,"SEALING ELEMENT BLACK, LARGE",110,210,"6.01000","0","1","Cabtite SE","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.815"" (20.70mm)","1.260"" ~ 1.299"" (32.00mm ~ 33.00mm)","-","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,//media.digikey.com/photos/Weidmuller/MFG_2583640000.JPG,281-3879-ND,2583640000,Weidmüller,"SEALING ELEMENT BLACK, LARGE",110,140,"6.01000","0","1","Cabtite SE","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.815"" (20.70mm)","1.220"" ~ 1.260"" (31.00mm ~ 32.00mm)","-","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,//media.digikey.com/photos/Weidmuller/2583650000.JPG,281-3880-ND,2583650000,Weidmüller,"SEALING ELEMENT BLACK, LARGE",110,120,"6.01000","0","1","Cabtite SE","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.815"" (20.70mm)","1.181"" ~ 1.220"" (30.00mm ~ 31.00mm)","-","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,//media.digikey.com/Photos/Weidmuller/MFG_2583660000.jpg,281-3881-ND,2583660000,Weidmüller,"SEALING ELEMENT BLACK, LARGE",110,150,"6.01000","0","1","Cabtite SE","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.815"" (20.70mm)","1.142"" ~ 1.181"" (29.00mm ~ 30.00mm)","-","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,//media.digikey.com/Photos/Weidmuller/MFG_2583670000.jpg,281-3882-ND,2583670000,Weidmüller,"SEALING ELEMENT BLACK, LARGE",110,140,"6.01000","0","1","Cabtite SE","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.815"" (20.70mm)","1.102"" ~ 1.142"" (28.00mm ~ 29.00mm)","-","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,//media.digikey.com/photos/Weidmuller/2583680000.JPG,281-3883-ND,2583680000,Weidmüller,"SEALING ELEMENT BLACK, LARGE",110,0,"6.01000","0","1","Cabtite SE","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.815"" (20.70mm)","1.063"" ~ 1.102"" (27.00mm ~ 28.00mm)","-","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,//media.digikey.com/photos/Weidmuller/2583690000.JPG,281-3884-ND,2583690000,Weidmüller,"SEALING ELEMENT BLACK, LARGE",110,0,"6.01000","0","1","Cabtite SE","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.815"" (20.70mm)","1.024"" ~ 1.063"" (26.00mm ~ 27.00mm)","-","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,//media.digikey.com/photos/Weidmuller/2583700000.JPG,281-3885-ND,2583700000,Weidmüller,"SEALING ELEMENT BLACK, LARGE",110,30,"6.01000","0","1","Cabtite SE","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.815"" (20.70mm)","0.984"" ~ 1.024"" (25.00mm ~ 26.00mm)","-","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,//media.digikey.com/photos/Weidmuller/MFG_2583710000.JPG,281-3886-ND,2583710000,Weidmüller,"SEALING ELEMENT BLACK, LARGE",110,250,"6.01000","0","1","Cabtite SE","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.815"" (20.70mm)","0.945"" ~ 0.984"" (24.00mm ~ 25.00mm)","-","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,//media.digikey.com/Photos/Weidmuller/2583730000.JPG,281-3887-ND,2583730000,Weidmüller,"SEALING ELEMENT BLACK, LARGE",110,30,"6.01000","0","1","Cabtite SE","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.815"" (20.70mm)","0.906"" ~ 0.945"" (23.00mm ~ 24.00mm)","-","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,//media.digikey.com/Photos/Weidmuller/2583770000.JPG,281-3889-ND,2583770000,Weidmüller,"SEALING ELEMENT BLACK, LARGE",110,280,"6.01000","0","1","Cabtite SE","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.815"" (20.70mm)","0.827"" ~ 0.866"" (21.00mm ~ 22.00mm)","-","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,//media.digikey.com/Photos/Weidmuller/MFG_2583790000.jpg,281-3890-ND,2583790000,Weidmüller,"SEALING ELEMENT BLACK, LARGE",110,130,"6.01000","0","1","Cabtite SE","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.815"" (20.70mm)","0.787"" ~ 0.827"" (20.00mm ~ 21.00mm)","-","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,//media.digikey.com/Photos/Weidmuller/MFG_2583810000.jpg,281-3891-ND,2583810000,Weidmüller,"SEALING ELEMENT BLACK, LARGE",110,200,"6.01000","0","1","Cabtite SE","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.815"" (20.70mm)","0.748"" ~ 0.787"" (19.00mm ~ 20.00mm)","-","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,//media.digikey.com/Photos/Weidmuller/2583830000.JPG,281-3892-ND,2583830000,Weidmüller,"SEALING ELEMENT BLACK, LARGE",110,150,"6.01000","0","1","Cabtite SE","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.815"" (20.70mm)","0.709"" ~ 0.748"" (18.00mm ~ 19.00mm)","-","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,//media.digikey.com/Photos/Weidmuller/2583850000.jpg,281-3894-ND,2583850000,Weidmüller,"SEALING ELEMENT BLACK, LARGE",110,90,"6.01000","0","1","Cabtite SE","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.815"" (20.70mm)","0.630"" ~ 0.669"" (16.00mm ~ 17.00mm)","-","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,//media.digikey.com/Photos/Weidmuller/2583860000.JPG,281-3895-ND,2583860000,Weidmüller,"SEALING ELEMENT BLACK, LARGE",110,30,"6.01000","0","1","Cabtite SE","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.815"" (20.70mm)","0.591"" ~ 0.630"" (15.00mm ~ 16.00mm)","-","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,//media.digikey.com/Photos/Weidmuller/2583900000.jpg,281-3897-ND,2583900000,Weidmüller,"SEALING ELEMENT BLACK, LARGE",110,91,"6.01000","0","1","Cabtite SE","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.815"" (20.70mm)","-","-","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,//media.digikey.com/Photos/Weidmuller/2583880000.jpg,281-3896-ND,2583880000,Weidmüller,"SEALING ELEMENT BLACK, LARGE",109,0,"6.01000","0","1","Cabtite SE","Active","Frame Grommet, Split","Cable, Wires","-","Square - 0.815"" (20.70mm)","0.551"" ~ 0.591"" (14.00mm ~ 15.00mm)","-","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
http://www.essentracomponents.com.sg/images-line/pdfs/GR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_GR3.JPG,RPC4089-ND,GR3405A,Essentra Components,GROMMET 2.250"" RUBBER BLACK,170,0,"6.11000","0","1","GR","Active","Grommet","Cable, Wires","0.328"" (8.33mm)","Circular - 2.500"" (63.50mm)","2.250"" (57.15mm)","-","Styrene-Butadiene Rubber (SBR), 60 Durometer","Black","-"
http://www.essentracomponents.com.sg/images-line/pdfs/GR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_GR3.JPG,RPC4090-ND,GR3406A,Essentra Components,GROMMET 2.250"" RUBBER BLACK,154,0,"6.11000","0","1","GR","Active","Grommet","Cable, Wires","0.375"" (9.52mm)","Circular - 2.500"" (63.50mm)","2.250"" (57.15mm)","-","Styrene-Butadiene Rubber (SBR), 60 Durometer","Black","-"
http://www.essentracomponents.com.sg/images-line/pdfs/GR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_GR3.JPG,RPC4083-ND,GR3334A,Essentra Components,GROMMET 1.750"" RUBBER BLACK,297,0,"6.48000","0","1","GR","Active","Grommet","Cable, Wires","0.250"" (6.35mm)","Circular - 2.000"" (50.80mm)","1.750"" (44.45mm)","-","Styrene-Butadiene Rubber (SBR), 60 Durometer","Black","-"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_GR6743021A.jpg,RPC6082-ND,GR67464123A,Essentra Components,IP67 SEALING GROMMET GRAY 1.02,250,0,"6.54000","0","1","GR67","Active","Grommet","Cable, Wires","0.039"" ~ 0.157"" (0.99mm ~ 3.99mm)","Circular - 1.890"" (48.01mm)","-","IP67 - Dust Tight, Waterproof","Ethylene Propylene Terpolymer Rubber (EPDM)","Gray","-"
http://www.essentracomponents.com.sg/images-line/pdfs/GR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_GR3.JPG,RPC4082-ND,GR3318A,Essentra Components,GROMMET 2.000"" RUBBER BLACK,197,0,"7.14000","0","1","GR","Active","Grommet","Cable, Wires","0.250"" (6.35mm)","Circular - 2.500"" (63.50mm)","2.000"" (50.80mm)","-","Styrene-Butadiene Rubber (SBR), 60 Durometer","Black","-"
http://www.essentracomponents.com.sg/images-line/pdfs/DSC.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_DSC-.5-48.jpg,RPC3901-ND,DSC-.5-48,Essentra Components,GROMMET EDGE SOLID PA 4',101,0,"7.36000","0","1","DSC","Active","Grommet - Edging, Solid","Straight Panels","0.031"" ~ 0.062"" (0.79mm ~ 1.57mm)","Edging - 4' L (1.22m)","-","-","Polyamide (PA), Nylon","Gray","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NGSG.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/SPGSG-3.JPG,RP987-ND,SPGSG-2,Essentra Components,GROM EDGE SLOT PE NATURAL 1=100',158,0,"35.28000","0","1","SPGSG","Active","Grommet - Edging, Slotted","Edges, Irregular Holes","0.037"" ~ 0.071"" (0.94mm ~ 1.80mm)","Edging - 100' L (30.48m)","-","Adhesive","Polyethylene (PE)","Natural","-"
http://www.panduit.com/heiler/PartDrawings/C-WDGEE--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_GE-Series.jpg,298-13443-ND,GES99F-A-C,Panduit Corp,GROMMET EDGE SOLID NAT 1=100',191,0,"48.51000","0","1","GE","Active","Grommet - Edging, Solid","Straight Panels","0.062"" ~ 0.099"" (1.57mm ~ 2.51mm)","Edging - 100' L (30.48m)","-","Adhesive","Polyethylene (PE)","Natural","UL94 HB"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1826490000.pdf,//media.digikey.com/Photos/Weidmuller/1826490000.JPG,281-3150-ND,1826490000,Weidmüller,FRAME GROMMET SPLIT PLASTIC GRAY,285,0,"4.71000","0","1","Cabtite KT","Obsolete","Frame Grommet, Split","Cable, Wires","-","-","0.236"" ~ 0.276"" (6.00mm ~ 7.00mm)","IP54 - Dust Protected, Water Resistant","Plastic","Gray","UL94 V-0"
http://www.panduit.com/heiler/PartDrawings/C-WDGEE--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/GEE62F-C.jpg,298-10615-ND,GEE62F-A-C,Panduit Corp,GROMMET EDGE SLOT NAT 1=100',76,0,"57.02000","0","1","GE","Active","Grommet - Edging, Slotted","Edges, Irregular Holes","0.036"" ~ 0.062"" (0.91mm ~ 1.57mm)","Edging - 100' L (30.48m)","-","Adhesive","Polyethylene (PE)","Natural","UL94 HB"
http://www.panduit.com/heiler/PartDrawings/C-WDGEE--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/GEE99F-A-C0.JPG,298-10617-ND,GEE99F-A-C0,Panduit Corp,GROMMET EDGE SLOT BLACK 1=100',26,0,"71.49000","0","1","GE","Active","Grommet - Edging, Slotted","Edges, Irregular Holes","0.062"" ~ 0.099"" (1.57mm ~ 2.51mm)","Edging - 100' L (30.48m)","-","Adhesive, Weather Resistant","Polyethylene (PE)","Black","UL94 HB"
http://www.keyelco.com/product-pdf.cfm?p=2730,//media.digikey.com/photos/Keystone%20Elect%20Photos/732.jpg,36-732-ND,732,Keystone Electronics,GROMMET 0.437"" RUBBER BLACK,132,3700,"0.31000","0","1","-","Active","Grommet","Cable, Wires","0.062"" (1.57mm)","Circular - 0.562"" (14.27mm)","0.437"" (11.10mm)","-","Rubber","Black","-"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/5115_Drawing.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/5115.jpg,1722-1299-ND,5115,"Davies Molding, LLC",RUBBER GROMMET BLACK FOR CUT-OUT,899,0,"0.34000","0","1","5115","Active","Grommet","Cable, Wires","0.093"" (2.36mm)","Circular - 0.375"" (9.53mm)","0.250"" (6.35mm)","-","Rubber","Black","-"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27263.pdf,//media.digikey.com/Photos/Richco%20Photos/MFG_SB-x.jpg,RPC4992-ND,SB-1,Essentra Components,BUSHING SPLIT 0.150"" NYLON BLACK,895,0,"0.54000","0","1","SB","Active","Bushing, Split","Cable, Wires","0.031"" (0.79mm), 0.062"" (1.57mm), 0.093"" (2.36mm), 0.125"" (3.18mm)","Circular - 0.375"" (9.53mm)","0.150"" (3.81mm)","Snap-Mount","Polyamide (PA66), Nylon 6/6","Black","-"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27263.pdf,//media.digikey.com/Photos/Richco%20Photos/MFG_SB-x.jpg,RPC4993-ND,SB-3,Essentra Components,BUSHING SPLIT 0.500"" NYLON BLACK,1000,0,"0.57000","0","1","SB","Active","Bushing, Split","Cable, Wires","0.031"" (0.79mm), 0.062"" (1.57mm), 0.093"" (2.36mm), 0.125"" (3.18mm)","Circular - 0.500"" (12.70mm)","0.280"" (7.11mm)","Snap-Mount","Polyamide (PA66), Nylon 6/6","Black","-"
http://www.keyelco.com/product-pdf.cfm?p=1933,//media.digikey.com/photos/Keystone%20Elect%20Photos/747.jpg,36-747-ND,747,Keystone Electronics,GROMMET 0.500"" RUBBER BLACK,870,1500,"0.83000","0","1","-","Active","Grommet","Cable, Wires","0.062"" (1.57mm)","Circular - 0.812"" (20.62mm)","0.500"" (12.70mm)","-","Rubber","Black","-"
http://www.essentracomponents.com.sg/images-line/pdfs/MGS.pdf,//media.digikey.com/Photos/Richco%20Photos/MGS-3-01.jpg,RP815-ND,MGS-3-01,Essentra Components,GROMMET EDGE SLOT NYLON NATURAL,934,0,"1.16000","0","1","MGS","Active","Grommet - Edging, Slotted","Edges, Irregular Holes","0.085"" ~ 0.128"" (2.16mm ~ 3.25mm)","Edging - 1.062' L (0.32m)","-","-","Polyamide (PA66), Nylon 6/6","Natural","UL94 V-2"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/1342664_Drawing.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/1342664.JPG,RPC6275-ND,1342664,Essentra Components,EDGE HOLDING MEMBRANE ENTRY GROM,741,0,"1.26000","0","1","-","Active","Grommet - Edging, U Shape","Cable, Wires","0.110"" (2.79mm)","Rectangular - 0.738"" L x 0.492"" W (18.75mm x 12.50mm)","-","Clip","Silicone Rubber","-","-"
http://www.keyelco.com/product-pdf.cfm?p=2732,//media.digikey.com/photos/Keystone%20Elect%20Photos/734.jpg,36-734-ND,734,Keystone Electronics,GROMMET 0.125"" RUBBER BLACK,201,800,"1.32000","0","1","-","Active","Grommet","Cable, Wires","0.062"" (1.57mm)","Circular - 0.437"" (11.10mm)","0.125"" (3.18mm)","-","Rubber","Black","-"
http://www.essentracomponents.com.sg/images-line/pdfs/RGS1.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_RGS1-60466.jpg,RPC3191-ND,RGS1-60466,Essentra Components,GROMMET SLEEVE 0.201"" PVC BLACK,890,0,"1.58000","0","1","RGS1","Active","Grommet, Sleeved","Cable, Wires","0.063"" (1.60mm)","Circular - 0.343"" (8.71mm)","0.201"" (5.10mm)","-","Poly-Vinyl Chloride (PVC)","Black","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=350379&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2-350379-1.jpg,A33157-ND,2-350379-1,TE Connectivity AMP Connectors,BUSHING SPLIT 0.250"" PVC BLACK,122,0,"1.85000","0","1","-","Active","Bushing, Split","Cable, Wires","0.313"" (7.95mm)","Circular - 0.420"" (10.67mm)","0.250"" (6.35mm)","-","Poly-Vinyl Chloride (PVC)","Black","UL94 V-0"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0801718.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_0801718.jpg,277-10870-ND,0801718,Phoenix Contact,FRAME GROMMET RUBBER BLACK,95,1136,"5.52000","0","1","PLUSCON CES","Active","Frame Grommet","Cable, Wires","-","-","0.079"" ~ 0.433"" (2.00mm ~ 11.00mm)","IP54 - Dust Protected, Water Resistant, Locking Latch, Screw Locking","Nitrile Butadiene Rubber (NBR), Halogen Free","Black","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NGS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/SPGS-2.5.JPG,RPC1403-ND,SPGS-2,Essentra Components,GROMMET EDGE SLOT PE NAT 1=100',16,0,"26.14000","0","1","SPGS","Active","Grommet - Edging, Slotted","Edges, Irregular Holes","0.037"" ~ 0.071"" (0.94mm ~ 1.80mm)","Edging - 100' L (30.48m)","-","-","Polyethylene (PE)","Natural","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NGSG.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_SPGSG-6.jpg,RPC1135-ND,SPGSG-6,Essentra Components,GROMMET EDGE SLOT PE NAT 100',83,0,"34.94000","0","1","SPGSG","Active","Grommet - Edging, Slotted","Edges, Irregular Holes","0.037"" ~ 0.071"" (0.94mm ~ 1.80mm)","Edging - 100' L (30.48m)","-","Adhesive","Polyethylene (PE)","Natural","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NGSG.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/SPGSG-2B.JPG,RPC1134-ND,SPGSG-2B,Essentra Components,GROMMET EDGE SLOT PE BLK 100',74,0,"38.78000","0","1","SPGSG","Active","Grommet - Edging, Slotted","Edges, Irregular Holes","0.037"" ~ 0.071"" (0.94mm ~ 1.80mm)","Edging - 100' L (30.48m)","-","Adhesive","Polyethylene (PE)","Black","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NGSG.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/SPGSG-3.JPG,RPC1645-ND,SPGSG-2.5,Essentra Components,GROMMET EDGE SLOT PE NAT 1=100',72,0,"40.03000","0","1","SPGSG","Active","Grommet - Edging, Slotted","Edges, Irregular Holes","0.072"" ~ 0.105"" (1.83mm ~ 2.67mm)","Edging - 100' L (30.48m)","-","Adhesive","Polyethylene (PE)","Natural","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NGSG.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_SPGSG-6.jpg,RPC1646-ND,SPGSG-7,Essentra Components,GROMMET EDGE SLOT PE NAT 1=100',53,0,"40.42000","0","1","SPGSG","Active","Grommet - Edging, Slotted","Edges, Irregular Holes","0.072"" ~ 0.105"" (1.83mm ~ 2.67mm)","Edging - 100' L (30.48m)","-","Adhesive","Polyethylene (PE)","Natural","-"
http://www.panduit.com/heiler/PartDrawings/C-WDGEE--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/GEE36F-C.jpg,298-10619-ND,GES62F-A-C,Panduit Corp,GROMMET EDGE SOLID NAT 1=100',79,0,"42.21000","0","1","GE","Active","Grommet - Edging, Solid","Straight Panels","0.036"" ~ 0.062"" (0.91mm ~ 1.57mm)","Edging - 100' L (30.48m)","-","Adhesive","Polyethylene (PE)","Natural","UL94 HB"
http://www.essentracomponents.com.sg/images-line/pdfs/NGSG.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/SPGSG-2B.JPG,RPC1269-ND,SPGSG-2.5B,Essentra Components,GROMMET EDGE SLOT PE BLK 1=100',23,0,"44.04000","0","1","SPGSG","Active","Grommet - Edging, Slotted","Edges, Irregular Holes","0.072"" ~ 0.105"" (1.83mm ~ 2.67mm)","Edging - 100' L (30.48m)","-","Adhesive","Polyethylene (PE)","Black","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NGSG.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/SPGSG-3.JPG,RP988-ND,SPGSG-3,Essentra Components,GROMMET EDGE SLOT PE NAT 1=100',9,0,"44.83000","0","1","SPGSG","Active","Grommet - Edging, Slotted","Edges, Irregular Holes","0.106"" ~ 0.164"" (2.69mm ~ 4.17mm)","Edging - 100' L (30.48m)","-","Adhesive","Polyethylene (PE)","Natural","-"
