Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Type Attributes","Opening Size","Mounting Type","Material","Color","Length","Width","Height","Panel Hole Size","Material Thickness","Material Flammability Rating","Adhesive","Features"
http://www.essentracomponents.com.sg/images-line/pdfs/N-SERIES.pdf,//media.digikey.com/photos/Richco%20Photos/N-3.jpg,RP316-ND,N-3,Essentra Components,CBL CLAMP P-TYPE NAT FASTENER,51522,0,"0.17000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.188"" (4.78mm)","Fastener","Polyamide (PA66), Nylon 6/6","Natural","-","0.375"" (9.53mm)","-","0.172"" (4.37mm)","0.063"" (1.60mm)","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/N-SERIES.pdf,//media.digikey.com/photos/Richco%20Photos/N-5-BK.jpg,RP326-ND,N-5-BK,Essentra Components,CBL CLAMP P-TYPE BLACK FASTENER,10950,0,"0.17000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.313"" (7.95mm)","Fastener","Polyamide (PA66), Nylon 6/6","Black","-","0.375"" (9.53mm)","-","0.172"" (4.37mm)","0.063"" (1.60mm)","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/N-SERIES.pdf,//media.digikey.com/photos/Richco%20Photos/N-4.jpg,RP317-ND,N-4,Essentra Components,CBL CLAMP P-TYPE NAT FASTENER,95581,0,"0.18000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.250"" (6.35mm)","Fastener","Polyamide (PA66), Nylon 6/6","Natural","-","0.375"" (9.53mm)","-","0.172"" (4.37mm)","0.063"" (1.60mm)","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/N-SERIES.pdf,//media.digikey.com/photos/Richco%20Photos/N-6-BK.jpg,RP327-ND,N-6-BK,Essentra Components,CBL CLAMP P-TYPE BLACK FASTENER,35777,0,"0.18000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.375"" (9.53mm)","Fastener","Polyamide (PA66), Nylon 6/6","Black","-","0.375"" (9.53mm)","-","0.172"" (4.37mm)","0.063"" (1.60mm)","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/N-SERIES.pdf,//media.digikey.com/photos/Richco%20Photos/N-5.jpg,RP318-ND,N-5,Essentra Components,CBL CLAMP P-TYPE NAT FASTENER,15364,0,"0.18000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.313"" (7.95mm)","Fastener","Polyamide (PA66), Nylon 6/6","Natural","-","0.375"" (9.53mm)","-","0.172"" (4.37mm)","0.063"" (1.60mm)","UL94 V-2","-","-"
http://www.panduit.com/heiler/PartDrawings/C-WACCS12-GB0239DV-r2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/CCS38-S8-C.jpg,298-1122-ND,CCS38-S8-C,Panduit Corp,CBL CLIP P-TYPE NATURAL FASTENER,2365,0,"0.18000","0","1","Bulk","-","Active","Clip, P-Type","-","0.380"" (9.65mm)","Fastener","Polyamide (PA66), Nylon 6/6","Natural","-","0.370"" (9.40mm)","-","0.167"" (4.24mm)","0.050"" (1.27mm)","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/N-SERIES.pdf,//media.digikey.com/photos/Richco%20Photos/N-7-BK.jpg,RP328-ND,N-7-BK,Essentra Components,CBL CLAMP P-TYPE BLACK FASTENER,14098,0,"0.19000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.438"" (11.13mm)","Fastener","Polyamide (PA66), Nylon 6/6","Black","-","0.375"" (9.53mm)","-","0.172"" (4.37mm)","0.063"" (1.60mm)","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/N-SERIES.pdf,//media.digikey.com/photos/Richco%20Photos/N-6.173.jpg,RP319-ND,N-6,Essentra Components,CBL CLAMP P-TYPE NAT FASTENER,5355,0,"0.19000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.375"" (9.53mm)","Fastener","Polyamide (PA66), Nylon 6/6","Natural","-","0.375"" (9.53mm)","-","0.172"" (4.37mm)","0.063"" (1.60mm)","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/N-SERIES.pdf,//media.digikey.com/photos/Richco%20Photos/N-8.jpg,RP321-ND,N-8,Essentra Components,CBL CLAMP P-TYPE NAT FASTENER,18628,0,"0.20000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.500"" (12.70mm)","Fastener","Polyamide (PA66), Nylon 6/6","Natural","-","0.375"" (9.53mm)","-","0.172"" (4.37mm)","0.063"" (1.60mm)","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/N-SERIES.pdf,//media.digikey.com/photos/Richco%20Photos/N-8-BK.jpg,RP329-ND,N-8-BK,Essentra Components,CBL CLAMP P-TYPE BLACK FASTENER,5062,0,"0.20000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.500"" (12.70mm)","Fastener","Polyamide (PA66), Nylon 6/6","Black","-","0.375"" (9.53mm)","-","0.172"" (4.37mm)","0.063"" (1.60mm)","UL94 V-2","-","-"
http://www.keyelco.com/product-pdf.cfm?p=2661,//media.digikey.com/photos/Keystone%20Elect%20Photos/7635.jpg,36-7635-ND,7635,Keystone Electronics,CBL CLAMP P-TYPE WHITE FASTENER,2738,6400,"0.20000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.625"" (15.88mm)","Fastener","Polyamide (PA66), Nylon 6/6","White","-","0.500"" (12.70mm)","-","0.203"" (5.16mm)","0.050"" (1.27mm)","-","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/TL.pdf,//media.digikey.com/photos/Richco%20Photos/TL-350.jpg,RP601-ND,TL-350,Essentra Components,CBL CLIP TWIST LOCK NATURAL,9102,0,"0.22000","0","1","Bulk","TWIST-LOK","Active","Clip, Twist Lock","-","0.300"" ~ 0.400"" (7.62mm ~ 10.16mm)","-","Polyamide (PA66), Nylon 6/6","Natural","-","-","1.030"" (26.16mm)","-","-","UL94 V-2","-","-"
http://www.keyelco.com/product-pdf.cfm?p=2617,//media.digikey.com/photos/Keystone%20Elect%20Photos/8140.jpg,36-8140-ND,8140,Keystone Electronics,CBL CLAMP U-TYPE SILVER FASTENER,3937,4700,"0.22000","0","1","Bulk","-","Active","Clamp, U-Type","Half","0.125"" (3.18mm)","Fastener","Steel, Zinc Plated","Silver","-","0.500"" (12.70mm)","-","0.218"" (5.54mm)","0.032"" (0.81mm)","-","-","-"
http://www.keyelco.com/product-pdf.cfm?p=2618,//media.digikey.com/photos/Keystone%20Elect%20Photos/8141.jpg,36-8141-ND,8141,Keystone Electronics,CBL CLAMP U-TYPE SILVER FASTENER,14162,32700,"0.23000","0","1","Bulk","-","Active","Clamp, U-Type","Half","0.187"" (4.75mm)","Fastener","Steel, Zinc Plated","Silver","-","0.500"" (12.70mm)","-","0.218"" (5.54mm)","0.032"" (0.81mm)","-","-","-"
http://www.keyelco.com/product-pdf.cfm?p=2662,//media.digikey.com/photos/Keystone%20Elect%20Photos/7636.jpg,36-7636-ND,7636,Keystone Electronics,CBL CLAMP P-TYPE WHITE FASTENER,9805,6500,"0.23000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.750"" (19.05mm)","Fastener","Polyamide (PA66), Nylon 6/6","White","-","0.500"" (12.70mm)","-","0.203"" (5.16mm)","0.050"" (1.27mm)","-","-","-"
http://www.panduit.com/heiler/PartDrawings/C-WAVWS3775--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/VWS4238-C.jpg,298-10445-ND,VWS3750-C,Panduit Corp,CBL CLIP WIRE SADDLE NAT ARROW,7560,0,"0.23000","0","1","Bulk","-","Active","Clip, Wire Saddle","-","0.375"" L x 0.500"" H (9.52mm x 12.70mm)","Arrowhead, Winged","Polyamide (PA66), Nylon 6/6","Natural","-","0.250"" (6.35mm)","0.900"" (22.86mm)","0.187"" ~ 0.192"" (4.75mm ~ 4.88mm)","-","UL94 V-2","-","-"
http://www.keyelco.com/product-pdf.cfm?p=2663,//media.digikey.com/photos/Keystone%20Elect%20Photos/7637.jpg,36-7637-ND,7637,Keystone Electronics,CBL CLAMP P-TYPE WHITE FASTENER,3712,3000,"0.24000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.875"" (22.22mm)","Fastener","Polyamide (PA66), Nylon 6/6","White","-","0.500"" (12.70mm)","-","0.203"" (5.16mm)","0.050"" (1.27mm)","-","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/KL.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/KL-950.jpg,RPC1217-ND,KL-600,Essentra Components,CBL CLIP TWIST LOCK NATURAL,23381,0,"0.25000","0","1","Bulk","KURLY-LOK","Active","Clip, Twist Lock","-","0.550"" ~ 0.650"" (13.97mm ~ 16.51mm)","-","Polyamide (PA66), Nylon 6/6","Natural","-","-","1.250"" (31.75mm)","-","-","UL94 V-2","-","-"
http://www.panduit.com/heiler/PartDrawings/C-WAVWS3775--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/VWS3775-C.JPG,298-10620-ND,VWS3775-C,Panduit Corp,CBL CLIP WIRE SADDLE NAT ARROW,5371,0,"0.25000","0","1","Bulk","-","Active","Clip, Wire Saddle","-","0.375"" L x 0.750"" H (9.52mm x 19.05mm)","Arrowhead, Winged","Polyamide (PA66), Nylon 6/6","Natural","-","0.250"" (6.35mm)","1.172"" (29.77mm)","0.187"" ~ 0.192"" (4.75mm ~ 4.88mm)","-","UL94 V-2","-","-"
http://www.keyelco.com/product-pdf.cfm?p=2664,//media.digikey.com/photos/Keystone%20Elect%20Photos/7638.jpg,36-7638-ND,7638,Keystone Electronics,CBL CLAMP P-TYPE WHITE FASTENER,2387,1700,"0.25000","0","1","Bulk","-","Active","Clamp, P-Type","-","1.000"" (25.40mm)","Fastener","Polyamide (PA66), Nylon 6/6","White","-","0.500"" (12.70mm)","-","0.203"" (5.16mm)","0.050"" (1.27mm)","-","-","-"
http://www.keyelco.com/product-pdf.cfm?p=2619,//media.digikey.com/photos/Keystone%20Elect%20Photos/8142.jpg,36-8142-ND,8142,Keystone Electronics,CBL CLAMP U-TYPE SILVER FASTENER,2164,20100,"0.25000","0","1","Bulk","-","Active","Clamp, U-Type","Half","0.250"" (6.35mm)","Fastener","Steel, Zinc Plated","Silver","-","0.500"" (12.70mm)","-","0.218"" (5.54mm)","0.032"" (0.81mm)","-","-","-"
http://www.keyelco.com/product-pdf.cfm?p=2589,//media.digikey.com/photos/Keystone%20Elect%20Photos/8100.jpg,36-8100-ND,8100,Keystone Electronics,CBL CLAMP P-TYPE SILVER FASTENER,32435,130300,"0.27000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.187"" (4.75mm)","Fastener","Steel, Zinc Plated","Silver","-","0.500"" (12.70mm)","-","0.203"" (5.16mm)","0.032"" (0.81mm)","-","-","-"
http://www.keyelco.com/product-pdf.cfm?p=2591,//media.digikey.com/photos/Keystone%20Elect%20Photos/8102.jpg,36-8102-ND,8102,Keystone Electronics,CBL CLAMP P-TYPE SILVER FASTENER,12582,14300,"0.27000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.312"" (7.92mm)","Fastener","Steel, Zinc Plated","Silver","-","0.500"" (12.70mm)","-","0.203"" (5.16mm)","0.032"" (0.81mm)","-","-","-"
http://www.keyelco.com/product-pdf.cfm?p=2592,//media.digikey.com/photos/Keystone%20Elect%20Photos/8103.jpg,36-8103-ND,8103,Keystone Electronics,CBL CLAMP P-TYPE SILVER FASTENER,13633,46100,"0.28000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.375"" (9.53mm)","Fastener","Steel, Zinc Plated","Silver","-","0.500"" (12.70mm)","-","0.203"" (5.16mm)","0.032"" (0.81mm)","-","-","-"
http://www.keyelco.com/product-pdf.cfm?p=2590,//media.digikey.com/photos/Keystone%20Elect%20Photos/8101.jpg,36-8101-ND,8101,Keystone Electronics,CBL CLAMP P-TYPE SILVER FASTENER,2439,74900,"0.28000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.250"" (6.35mm)","Fastener","Steel, Zinc Plated","Silver","-","0.500"" (12.70mm)","-","0.203"" (5.16mm)","0.032"" (0.81mm)","-","-","-"
http://www.keyelco.com/product-pdf.cfm?p=2593,//media.digikey.com/photos/Keystone%20Elect%20Photos/8104.jpg,36-8104-ND,8104,Keystone Electronics,CBL CLAMP P-TYPE SILVER FASTENER,3665,1700,"0.29000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.437"" (11.10mm)","Fastener","Steel, Zinc Plated","Silver","-","0.500"" (12.70mm)","-","0.203"" (5.16mm)","0.032"" (0.81mm)","-","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NB.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/N-4B.jpg,RP942-ND,N-4B,Essentra Components,CBL CLAMP P-TYPE NAT FASTENER,2275,0,"0.29000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.250"" (6.35mm)","Fastener","Polyamide (PA66), Nylon 6/6","Natural","-","0.500"" (12.70mm)","-","0.204"" (5.18mm)","0.063"" (1.60mm)","UL94 V-2","-","-"
http://www.keyelco.com/product-pdf.cfm?p=2594,//media.digikey.com/photos/Keystone%20Elect%20Photos/8105.jpg,36-8105-ND,8105,Keystone Electronics,CBL CLAMP P-TYPE SILVER FASTENER,6460,4200,"0.30000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.500"" (12.70mm)","Fastener","Steel, Zinc Plated","Silver","-","0.500"" (12.70mm)","-","0.203"" (5.16mm)","0.032"" (0.81mm)","-","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/WSSEA1.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_WS-SE-A-1-01.jpg,RPC1467-ND,WS-SE-A-1-01,Essentra Components,CBL CLIP WIRE SADDLE NAT ARROW,5338,0,"0.31000","0","1","Bulk","-","Active","Clip, Wire Saddle","Side Entry","0.400"" L x 0.220"" H (10.16mm x 5.59mm)","Arrowhead, Winged","Polyamide (PA66), Nylon 6/6","Natural","-","0.220"" (5.59mm)","0.420"" (10.67mm)","0.187"" (4.75mm)","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NB.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_N-xB-BK.JPG,RPC1577-ND,N-4B-BK,Essentra Components,CBL CLAMP P-TYPE BLACK FASTENER,22631,0,"0.32000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.250"" (6.35mm)","Fastener","Polyamide (PA66), Nylon 6/6","Black","-","0.500"" (12.70mm)","-","0.204"" (5.18mm)","0.063"" (1.60mm)","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/WSLT.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_WSLT-0xx-x-01.jpg,RPC2163-ND,WSLT-02A-01,Essentra Components,CBL CLIP WIRE SADDLE NAT ARROW,10900,0,"0.35000","0","1","Bulk","-","Active","Clip, Wire Saddle","Hinged, Top Lock","0.640"" L x 0.390"" H (16.26mm x 9.91mm)","Arrowhead, Winged","Polyamide (PA66), Nylon 6/6","Natural","0.880"" (22.35mm)","0.200"" (5.08mm)","0.620"" (15.75mm)","0.187"" (4.75mm)","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/MWS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_MWS-1-xx.jpg,RPC1356-ND,MWS-1-01,Essentra Components,CBL CLIP WIRE SADDLE NAT PUSH IN,61399,0,"0.39000","0","1","Bulk","-","Active","Clip, Wire Saddle","Micro","0.170"" L x 0.120"" H (4.32mm x 3.05mm)","Push In","Polyamide (PA66), Nylon 6/6","Natural","0.270"" (6.86mm)","0.075"" (1.91mm)","0.230"" (5.84mm)","0.070"" (1.78mm)","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/TC-30-1.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_TC-30-1.jpg,RPC5296-ND,TC-30-1,Essentra Components,CBL CLIP SPRING NATURAL FASTENER,2587,0,"0.42000","0","1","Bulk","-","Active","Clip, Spring","-","0.370"" (9.40mm)","Fastener","Polyoxymethylene (POM)","Natural","1.313"" (33.35mm)","0.375"" (9.53mm)","0.290"" (7.36mm)","0.150"" (3.81mm)","-","UL94 HB","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/TC-30-1.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_TC-30-1BK.jpg,RPC1873-ND,TC-30-1BK,Essentra Components,CBL CLIP SPRING BLACK FASTENER,1003,0,"0.42000","0","1","Bulk","-","Active","Clip, Spring","-","0.370"" (9.40mm)","Fastener","Polyoxymethylene (POM)","Black","1.313"" (33.35mm)","0.375"" (9.53mm)","0.290"" (7.36mm)","0.150"" (3.81mm)","-","UL94 HB","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/EXWHC2.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/EXWHC2-250-01.jpg,RPC1183-ND,EXWHC2-250-01,Essentra Components,CBL CLIP P-TYPE NATURAL FASTENER,2767,0,"0.43000","0","1","Bulk","-","Active","Clip, P-Type","Locking, Round","0.250"" (6.35mm)","Fastener","Polyamide (PA66), Nylon 6/6","Natural","0.827"" (21.00mm)","0.394"" (10.00mm)","-","0.157"" (4.00mm)","0.039"" (1.00mm)","UL94 V-2","-","-"
http://www.keyelco.com/product-pdf.cfm?p=2604,//media.digikey.com/photos/Keystone%20Elect%20Photos/8122.jpg,36-8122-ND,8122,Keystone Electronics,CBL CLAMP P-TYPE FASTENER,2102,5200,"0.43000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.250"" (6.35mm)","Fastener","Steel, Zinc Plated","Black, Silver","-","0.500"" (12.70mm)","-","0.203"" (5.16mm)","0.032"" (0.81mm)","-","-","Protective Coating"
http://www.keyelco.com/product-pdf.cfm?p=2605,//media.digikey.com/photos/Keystone%20Elect%20Photos/8123.jpg,36-8123-ND,8123,Keystone Electronics,CBL CLAMP P-TYPE FASTENER,8495,4000,"0.44000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.312"" (7.92mm)","Fastener","Steel, Zinc Plated","Black, Silver","-","0.500"" (12.70mm)","-","0.203"" (5.16mm)","0.032"" (0.81mm)","-","-","Protective Coating"
http://www.essentracomponents.com.sg/images-line/pdfs/HURCS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_HURCS-x-01.jpg,RPC1830-ND,HURCS-3-01,Essentra Components,CBL CLIP U-TYPE NATURAL FASTENER,6967,0,"0.44000","0","1","Bulk","-","Active","Clip, U-Type","Half","0.187"" (4.75mm)","Fastener","Polyamide (PA66), Nylon 6/6","Natural","0.650"" (16.51mm)","0.300"" (7.62mm)","0.240"" (6.10mm)","0.125"" (3.18mm)","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/SRCC-1.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/SRCC-1.jpg,RP999-ND,SRCC-1,Essentra Components,CBL CLAMP STR RLF GRAY FASTENER,6012,0,"0.44000","0","1","Bulk","-","Active","Clamp, Strain Relief","-","0.177"" (4.50mm)","Fastener","Polyamide (PA66), Nylon 6/6","Gray","-","-","0.197"" (5.00mm)","0.169"" (4.29mm)","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/NB.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_N-xxB-BK.jpg,RPC4478-ND,N-12B-BK,Essentra Components,CBL CLAMP P-TYPE BLACK FASTENER,1485,0,"0.46000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.750"" (19.05mm)","Fastener","Polyamide (PA66), Nylon 6/6","Black","-","0.500"" (12.70mm)","-","0.204"" (5.18mm)","0.063"" (1.60mm)","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/AL.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_AL2A.JPG,RPC1473-ND,AL2A,Essentra Components,CBL CLAMP P-TYPE SILVER FASTENER,17990,0,"0.48000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.125"" (3.18mm)","Fastener","Aluminum","Silver","-","0.375"" (9.53mm)","-","0.204"" (5.18mm)","0.031"" (0.80mm)","-","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/SRCC-2.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_SRCC-2.jpg,RPC2110-ND,SRCC-2,Essentra Components,CBL CLAMP STR RLF BLACK FASTENER,12508,0,"0.48000","0","1","Bulk","-","Active","Clamp, Strain Relief","-","0.315"" (8.00mm)","Fastener","Polyamide (PA66), Nylon 6/6","Black","0.790"" (20.07mm)","0.220"" (5.59mm)","0.200"" (5.08mm)","0.126"" (3.20mm)","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/AL.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/AL3A.jpg,RPC1156-ND,AL3A,Essentra Components,CBL CLAMP P-TYPE SILVER FASTENER,9939,0,"0.48000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.188"" (4.78mm)","Fastener","Aluminum","Silver","-","0.375"" (9.53mm)","-","0.204"" (5.18mm)","0.031"" (0.80mm)","-","-","-"
http://www.keyelco.com/product-pdf.cfm?p=2603,//media.digikey.com/photos/Keystone%20Elect%20Photos/8121.jpg,36-8121-ND,8121,Keystone Electronics,CBL CLAMP P-TYPE FASTENER,4227,8000,"0.48000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.187"" (4.75mm)","Fastener","Steel, Zinc Plated","Black, Silver","-","0.500"" (12.70mm)","-","0.203"" (5.16mm)","0.032"" (0.81mm)","-","-","Protective Coating"
http://www.essentracomponents.com.sg/images-line/pdfs/MWS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MWS-1-19.jpg,RPC1228-ND,MWS-1-19,Essentra Components,CBL CLIP WIRE SADDLE NAT PUSH IN,3659,0,"0.48000","0","1","Bulk","-","Active","Clip, Wire Saddle","Micro","0.170"" L x 0.120"" H (4.32mm x 3.05mm)","Push In","Polyamide (PA66), Nylon 6/6","Natural","0.270"" (6.86mm)","0.075"" (1.91mm)","0.230"" (5.84mm)","0.070"" (1.78mm)","-","UL94 V-0","-","Flame Retardant"
http://www.essentracomponents.com.sg/images-line/pdfs/AL.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_AL4A.jpg,RPC1474-ND,AL4A,Essentra Components,CBL CLAMP P-TYPE SILVER FASTENER,3566,0,"0.50000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.250"" (6.35mm)","Fastener","Aluminum","Silver","-","0.375"" (9.53mm)","-","0.204"" (5.18mm)","0.031"" (0.80mm)","-","-","-"
http://www.keyelco.com/product-pdf.cfm?p=2608,//media.digikey.com/photos/Keystone%20Elect%20Photos/8126.jpg,36-8126-ND,8126,Keystone Electronics,CBL CLAMP P-TYPE FASTENER,3497,9500,"0.50000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.500"" (12.70mm)","Fastener","Steel, Zinc Plated","Black, Silver","-","0.500"" (12.70mm)","-","0.203"" (5.16mm)","0.032"" (0.81mm)","-","-","Protective Coating"
http://www.essentracomponents.com.sg/images-line/pdfs/KKD.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/KKD-4-RT.jpg,RPC1093-ND,KKD-4-RT,Essentra Components,CBL CLIP C-TYPE GRAY ADHESIVE,85377,0,"0.51000","0","1","Bulk","KWIK KLIP","Active","Clip, C-Type","-","0.250"" (6.35mm)","Adhesive","Polyvinyl Chloride (PVC)","Gray","0.500"" (12.70mm)","0.500"" (12.70mm)","0.400"" (10.16mm)","-","-","UL94 V-0","Acrylic Based (RMS-15)","Flame Retardant"
http://www.essentracomponents.com.sg/images-line/pdfs/AL.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_AL5A.JPG,RPC1475-ND,AL5A,Essentra Components,CBL CLAMP P-TYPE SILVER FASTENER,3085,0,"0.51000","0","1","Bulk","-","Active","Clamp, P-Type","-","0.312"" (7.92mm)","Fastener","Aluminum","Silver","-","0.375"" (9.53mm)","-","0.204"" (5.18mm)","0.031"" (0.80mm)","-","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/WS-SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_WS-SR-4-01.jpg,RPC5428-ND,WS-SR-2-01,Essentra Components,CBL CLIP WIRE SADDLE FASTENER,5165,0,"0.55000","0","1","Bulk","-","Active","Clip, Wire Saddle","-","0.219"" L x 0.360"" H (5.56mm x 9.14mm)","Fastener","Polyamide (PA66), Nylon 6/6","Natural","0.610"" (15.50mm)","0.490"" (12.44mm)","0.642"" (16.30mm)","0.142"" ~ 0.146"" (3.61mm ~ 3.71mm)","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/MBHWSSE.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MBHWSSE-1-01.jpg,RPC1102-ND,MBHWSSE-1-01,Essentra Components,CBL CLIP WIRE SADDLE FIR TREE,23822,0,"0.56000","0","1","Bulk","-","Active","Clip, Wire Saddle","Micro, Side Entry","0.330"" L x 0.110"" H (8.38mm x 2.79mm)","Fir Tree, Blind Hole","Polyamide (PA66), Nylon 6/6","Natural","0.500"" (12.70mm)","0.375"" (9.53mm)","0.200"" (5.08mm)","0.156"" (3.96mm)","-","UL94 V-2","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/WTLH90.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/WTLH90300-M4-01.jpg,RPC2165-ND,WTLH90300-M4-01,Essentra Components,CBL CLIP TWIST LOCK NAT FASTENER,58157,0,"0.58000","0","1","Bulk","TWIST-LOK","Active","Clip, Twist Lock","90° Hinged, Standoff, Webbed","0.140"" ~ 0.480"" (3.56mm ~ 12.19mm)","Fastener","Polyamide (PA66), Nylon 6/6","Natural","0.650"" (16.51mm)","-","1.800"" (45.72mm)","0.170"" (4.32mm)","-","UL94 V-2","-","-"
