Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Label Type","Label Size","Color","Material","For Use With/Related Products"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/594-52105.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/TAG52L-105.jpg,1436-1674-ND,TAG52L-105,HellermannTyton,LABEL SELF LAMINATNG 2X1.33"" WHT,2,0,"148.94000","0","1","1000 per Pkg","LaserTags","Active","Self Laminating","2.00"" x 1.33"" (50.8mm x 33.8mm)","White","Polyester","Tagprint Pro Software, Laser Printer"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0800413.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_08004xx.jpg,277-10755-ND,0800413,Phoenix Contact,LABEL HEAT SHRINKABLE YELLOW,4,0,"153.66000","0","1","1000 per Roll","WMS","Active","Heat Shrinkable","0.20"" x 0.59"" (5.0mm x 15.0mm)","Yellow","Polyolefin","Thermomark Printer"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0800366.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_CLIPLINE-WMS-SERIES.jpg,277-10734-ND,0800366,Phoenix Contact,LABEL HEAT SHRINKABLE WHITE,6,0,"155.83000","0","1","250 per Roll","WMS","Active","Heat Shrinkable","0.35"" x 2.36"" (9.0mm x 60.0mm)","White","Polyolefin","Thermomark Printer"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/553-50011.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_553-500xx-.187.jpg,1436-1650-ND,553-50011,HellermannTyton,LABEL HEAT SHRINKABLE WHT 500/BX,2,0,"156.41000","0","1","500 per Pkg","ShrinkTrak™","Active","Heat Shrinkable","0.95"" x 0.31"" (24.1mm x 7.9mm); Cable O.D. 0.187"" (4.7mm)","White","Polyolefin","Thermal Transfer Printer"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/LA3001006DTL.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/TAG2L-105.JPG,1436-1670-ND,TAG2L-105,HellermannTyton,LABEL SELF LAMINATING WHITE,7,0,"168.69000","0","1","5000 per Pkg","LaserTags","Active","Self Laminating","0.50"" x 1.43"" (12.7mm x 36.3mm)","White","Polyester","Tagprint Pro Software, Laser Printer"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=0800291,//media.digikey.com/photos/Phoenix%20Photos/0800291.JPG,277-7633-ND,0800291,Phoenix Contact,LABEL HEAT SHRINKABLE WHITE,2,834,"170.48000","0","1","Roll","WMS","Active","Heat Shrinkable","0.35"" x 98.4' (9.0mm x 30m)","White","Polyolefin","Thermomark Printer"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0800302.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_Clipline-WMS-Yellow.jpg,277-10715-ND,0800302,Phoenix Contact,LABEL HEAT SHRINKABLE YELLOW,2,0,"170.48000","0","1","Roll","WMS","Active","Heat Shrinkable","0.35"" x 98.4' (9.0mm x 30m)","Yellow","Polyolefin","Thermomark Printer"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0800075.pdf,//media.digikey.com/photos/Phoenix%20Photos/0800075.JPG,277-7362-ND,0800075,Phoenix Contact,LABEL STANDARD 1"" X 1.44"" WHT,5,74,"183.45000","0","1","2100 per Roll","WML","Active","Standard","1.00"" x 1.44"" (25.4mm x 36.6mm)","White","PVC","Thermomark Printer"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/17-0714-001-CSU.PDF,//media.digikey.com/Photos/HellermannTyton%20Photos/TAG22-100.JPG,1436-1664-ND,TAG22-100,HellermannTyton,LABEL SELF LAMINATNG 1X1.44"" WHT,2,0,"199.50000","0","1","5000 per Pkg","TabTags","Active","Self Laminating","1.00"" x 1.44"" (25.4mm x 36.6mm)","White","Vinyl","Dot-Matrix Printer"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0817536.pdf,//media.digikey.com/Photos/Phoenix%20Photos/0817536.JPG,277-5506-ND,0817536,Phoenix Contact,LABEL STANDARD 2.5X1"" WHT 1500PC,3,9,"217.70000","0","1","1500 per Roll","WML","Active","Standard","2.50"" x 1.00"" (63.5mm x 25.4mm)","White","PVC","Thermomark Printer"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/LA3001008DTL.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/TAG1L-105.JPG,1436-1663-ND,TAG1L-105,HellermannTyton,LABEL SELF LAMINATING WHITE,2,0,"226.26000","0","1","1000 per Pkg","LaserTags","Active","Self Laminating","1.90"" x 3.25"" (48.3mm x 82.6mm)","White","Polyester","Tagprint Pro Software, Laser Printer"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0800295.pdf,//media.digikey.com/photos/Phoenix%20Photos/0800293.JPG,277-10710-ND,0800295,Phoenix Contact,LABEL HEAT SHRINKABLE WHITE,3,107,"274.13000","0","1","Roll","WMS","Active","Heat Shrinkable","1.18"" x 65.6' (30.0mm x 20m)","White","Polyolefin","Thermomark Printer"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0800296.pdf,//media.digikey.com/photos/Phoenix%20Photos/0800293.JPG,277-10711-ND,0800296,Phoenix Contact,LABEL HEAT SHRINKABLE WHITE,5,51,"276.40000","0","1","Roll","WMS","Active","Heat Shrinkable","1.57"" x 49.2' (40.0mm x 15m)","White","Polyolefin","Thermomark Printer"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0800368.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_CLIPLINE-WMS-SERIES.jpg,277-10736-ND,0800368,Phoenix Contact,LABEL HEAT SHRINKABLE WHITE,2,0,"285.14000","0","1","250 per Roll","WMS","Active","Heat Shrinkable","0.63"" x 2.36"" (16.0mm x 60.0mm)","White","Polyolefin","Thermomark Printer"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/553-50030.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_553-500xx-.5-.75.jpg,1436-1816-ND,553-50030,HellermannTyton,LABEL HEAT SHRINKABLE WHT 500/BX,13,0,"396.71000","0","1","500 per Pkg","ShrinkTrak™","Active","Heat Shrinkable","0.95"" x 0.77"" (24.1mm x 19.6mm); Cable O.D. 0.50"" (12.7mm)","White","Polyolefin","Thermal Transfer Printer"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0800298.pdf,//media.digikey.com/photos/Phoenix%20Photos/0800293.JPG,277-10712-ND,0800298,Phoenix Contact,LABEL HEAT SHRINKABLE WHITE,3,0,"414.62000","0","1","Roll","WMS","Active","Heat Shrinkable","2.36"" x 49.2' (60.0mm x 15m)","White","Polyolefin","Thermomark Printer"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=0800391,//media.digikey.com/photos/Phoenix%20Photos/CLIPLINE%20WMS%20SERIES%209x15.JPG,277-7637-ND,0800391,Phoenix Contact,LABEL HEAT SHRINKABLE WHITE,3,0,"425.52000","0","1","4000 per Roll","WMS","Active","Heat Shrinkable","0.35"" x 0.59"" (9.0mm x 15.0mm)","White","Polyolefin","Thermomark Printer"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0816252.pdf,//media.digikey.com/photos/Phoenix%20Photos/0816252.JPG,277-5441-ND,0816252,Phoenix Contact,LABEL STAND 0.5X1.25"" WHT 7000PC,4,52,"428.71000","0","1","7000 per Roll","WML","Active","Standard","0.50"" x 1.25"" (12.7mm x 31.8mm)","White","PVC","Thermomark Printer"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0800384.pdf,//media.digikey.com/photos/Phoenix%20Photos/0800384.JPG,277-7649-ND,0800384,Phoenix Contact,LABEL HEAT SHRINKABLE WHITE,15,0,"494.09000","0","1","1000 per Roll","WMS","Active","Heat Shrinkable","0.20"" x 2.36"" (5.0mm x 60.0mm)","White","Polyolefin","Thermomark Printer"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0800389.pdf,//media.digikey.com/photos/Phoenix%20Photos/CLIPLINE%20WMS%20SERIES%209x15.JPG,277-10743-ND,0800389,Phoenix Contact,LABEL HEAT SHRINKABLE WHITE,3,1,"494.09000","0","1","4000 per Roll","WMS","Active","Heat Shrinkable","0.16"" x 0.59"" (4.0mm x 15.0mm)","White","Polyolefin","Thermomark Printer"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0800322.pdf,//media.digikey.com/photos/Phoenix%20Photos/0800293.JPG,277-10720-ND,0800322,Phoenix Contact,LABEL HEAT SHRINKABLE WHITE,7,95,"509.75000","0","1","Roll","WMS","Active","Heat Shrinkable","0.39"" x 328.1' (10.0mm x 100m)","White","Polyolefin","Thermomark Printer"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0800371.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_CLIPLINE-WMS-SERIES.jpg,277-10739-ND,0800371,Phoenix Contact,LABEL HEAT SHRINKABLE WHITE,9,17,"1101.66000","0","1","250 per Roll","WMS","Active","Heat Shrinkable","1.57"" x 2.36"" (40.0mm x 60.0mm)","White","Polyolefin","Thermomark Printer"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-2.4-50-9.jpg,ZHD-SCE-1K-2.4-50-9-ND,ZHD-SCE-1K-2.4-50-9,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE WHITE,1000,0,"1.78000","0","1","1000 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.09"" x 1.97"" (2.4mm x 50.0mm)","White","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-2.4-50-4.jpg,ZHD-SCE-1K-2.4-50-4-ND,ZHD-SCE-1K-2.4-50-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,258,0,"1.78000","0","1","1000 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.09"" x 1.97"" (2.4mm x 50.0mm)","Yellow","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-2.4-50-4.jpg,ZHD-SCE-2.4-50-4-ND,ZHD-SCE-2.4-50-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,249,0,"1.87000","0","1","250 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.09"" x 1.97"" (2.4mm x 50.0mm)","Yellow","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-2.4-50-9.jpg,ZHD-SCE-2.4-50-9-ND,ZHD-SCE-2.4-50-9,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE WHITE,50,0,"1.87000","0","1","250 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.09"" x 1.97"" (2.4mm x 50.0mm)","White","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RW-2510&DocType=SS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/RPS-1-400%5E2.0-S2-4.jpg,RPS-1-400/2.0-4TR-ND,RPS-1-400/2.0-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABL 1X1.97"" YLW,500,0,"1.88900","0","250","Tape & Reel (TR)","RPS","Active","Heat Shrinkable","1.00"" x 1.97"" (25.4mm x 50.0mm)","Yellow","Polyolefin (PO), Irradiated","T200, T208M, T212M, T312M, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RW-2510&DocType=SS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/RPS-1-400%5E2.0-S2-4.jpg,RPS-1-400/2.0-4CT-ND,RPS-1-400/2.0-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABL 1X1.97"" YLW,725,0,"2.73000","0","1","Cut Tape (CT)","RPS","Active","Heat Shrinkable","1.00"" x 1.97"" (25.4mm x 50.0mm)","Yellow","Polyolefin (PO), Irradiated","T200, T208M, T212M, T312M, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-3.2-50-4.jpg,ZHD-SCE-1K-3.2-50-4-ND,ZHD-SCE-1K-3.2-50-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,252,0,"1.89000","0","1","1000 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.125"" x 1.97"" (3.2mm x 50.0mm)","Yellow","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-4.8-50-9.jpg,ZHD-SCE-1K-4.8-50-9-ND,ZHD-SCE-1K-4.8-50-9,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE WHITE,1000,0,"1.95000","0","1","1000 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.19"" x 1.97"" (4.8mm x 50.0mm)","White","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-4.8-50-4.jpg,ZHD-SCE-2.5K-4.8-50-4-ND,ZHD-SCE-2.5K-4.8-50-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,625,0,"1.95000","0","1","2500 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.19"" x 1.97"" (4.8mm x 50.0mm)","Yellow","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-4.8-50-4.jpg,ZHD-SCE-1K-4.8-50-4-ND,ZHD-SCE-1K-4.8-50-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,239,0,"1.95000","0","1","1000 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.19"" x 1.97"" (4.8mm x 50.0mm)","Yellow","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-2.4-50-4.jpg,ZHD-SCE-1K-2.4-50-S1-4-ND,ZHD-SCE-1K-2.4-50-S1-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,284,0,"1.96000","0","1","1000 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.09"" x 1.97"" (2.4mm x 50.0mm)","Yellow","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-2.4-50-9.jpg,ZHD-SCE-1K-2.4-50-S1-9-ND,ZHD-SCE-1K-2.4-50-S1-9,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE WHITE,241,0,"1.96000","0","1","1000 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.09"" x 1.97"" (2.4mm x 50.0mm)","White","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-3.2-50-4.jpg,ZHD-SCE-3.2-50-4-ND,ZHD-SCE-3.2-50-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,253,0,"1.99000","0","1","250 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.125"" x 1.97"" (3.2mm x 50.0mm)","Yellow","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-2.4-50-4.jpg,ZHD-SCE-2.4-50-S1-4-ND,ZHD-SCE-2.4-50-S1-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,250,0,"2.05000","0","1","250 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.09"" x 1.97"" (2.4mm x 50.0mm)","Yellow","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-4.8-50-4.jpg,ZHD-SCE-4.8-50-4-ND,ZHD-SCE-4.8-50-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,250,0,"2.05000","0","1","250 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.19"" x 1.97"" (4.8mm x 50.0mm)","Yellow","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-3.2-50-4.jpg,ZHD-SCE-1K-3.2-50-S1-4-ND,ZHD-SCE-1K-3.2-50-S1-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,250,0,"2.08000","0","1","1000 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.125"" x 1.97"" (3.2mm x 50.0mm)","Yellow","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-9White.jpg,ZHD-SCE-1K-3.2-50-S1-9-ND,ZHD-SCE-1K-3.2-50-S1-9,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE WHITE,250,0,"2.08000","0","1","1000 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.125"" x 1.97"" (3.2mm x 50.0mm)","White","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-4.8-50-9.jpg,ZHD-SCE-1K-6.4-50-9-ND,ZHD-SCE-1K-6.4-50-9,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE WHITE,245,0,"2.08000","0","1","1000 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.25"" x 1.97"" (6.4mm x 50.0mm)","White","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-6.4-50-4.jpg,ZHD-SCE-1K-6.4-50-4-ND,ZHD-SCE-1K-6.4-50-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,91,0,"2.08000","0","1","1000 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.25"" x 1.97"" (6.4mm x 50.0mm)","Yellow","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-108&DocType=DS&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/C13218-000.JPG,A105301-ND,HX-SCE-1K-9.5-50-S1-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,64,0,"2.10000","0","1","-","HX-SCE","Active","Heat Shrinkable","0.38"" x 1.97"" (9.5mm x 50.0mm)","Yellow","Polyolefin (PO), Halogen Free, Irradiated, Self-Extinguishing, UV Stabilized","AM6310 Dot Matrix Printer or T200, T212M, T312M, T312Mi, T612M-DS, T6112DS, TE3112, TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-4.8-50-4.jpg,ZHD-SCE-2.5K-4.8-50-S1-4-ND,ZHD-SCE-2.5K-4.8-50-S1-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,625,0,"2.14000","0","1","2500 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.19"" x 1.97"" (4.8mm x 50.0mm)","Yellow","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-4.8-50-9.jpg,ZHD-SCE-1K-4.8-50-S1-9-ND,ZHD-SCE-1K-4.8-50-S1-9,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE WHITE,250,0,"2.14000","0","1","1000 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.19"" x 1.97"" (4.8mm x 50.0mm)","White","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-4.8-50-4.jpg,ZHD-SCE-1K-4.8-50-S1-4-ND,ZHD-SCE-1K-4.8-50-S1-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,246,0,"2.14000","0","1","1000 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.19"" x 1.97"" (4.8mm x 50.0mm)","Yellow","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-4.8-50-9.jpg,ZHD-SCE-6.4-50-9-ND,ZHD-SCE-6.4-50-9,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE WHITE,749,0,"2.19000","0","1","250 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.25"" x 1.97"" (6.4mm x 50.0mm)","White","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-3.2-50-4.jpg,ZHD-SCE-3.2-50-S1-4-ND,ZHD-SCE-3.2-50-S1-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,250,0,"2.19000","0","1","250 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.125"" x 1.97"" (3.2mm x 50.0mm)","Yellow","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
