Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Cable Diameter","Thread Size","Conduit Hub Size","Panel Hole Size","Material","Includes","Color","Ingress Protection"
http://www.alphawire.com/~/media/ProductSpecs/Cable%20Glands/Metal%20Glands/CMNPT.pdf,"//media.digikey.com/Photos/Alpha%20Wire%20Photos/MFG_FIT-Series_Brass,NickelPlated.jpg",MNPT1NC080-ND,MNPT1 NC080,Alpha Wire,CABLE GLAND 18-25MM 1NPT BRASS,106,0,"25.60000","0","1","FIT®","Active","Cable Gland","0.71"" ~ 0.98"" (18.0mm ~ 25.0mm)","1"" NPT","-","1.315"" (33.4mm)","Brass, Nickel Plated","O-Ring, Seal","Silver","IP66/68 - Dust Tight, Water Resistant, Waterproof"
http://www.amphenol-industrial.com/images/datasheets/IDS-22%20Cable%20Glands.pdf,//media.digikey.com/Photos/Amphenol%20Photos/AIO-CSM36.jpg,AIO-CSM36-ND,AIO-CSM36,Amphenol Industrial Operations,CABLE GLAND 18-25MM M36 NYLON,176,0,"4.35000","0","1","-","Obsolete","Cable Gland","0.71"" ~ 0.98"" (18.0mm ~ 25.0mm)","M36x2","-","-","Nylon","Panel Nut, Sealing Nut","Black","IP68 - Dust Tight, Waterproof"
http://www.amphenol-industrial.com/images/catalogs/Cable%20Glands%20and%20Cord%20Grips.pdf,//media.digikey.com/photos/Amphenol%20Photos/DB-1045.JPG,DB-1045-ND,DB-1045,Amphenol Industrial Operations,CABLE GRIP 12.7-15.9MM MET ALLOY,102,0,"47.67000","0","1","Pyle® DB","Active","Cable Grip - 45°","0.50"" ~ 0.63"" (12.7mm ~ 15.9mm)","-","1/2"" (12.7mm)","0.875"" (22.2mm), 7/8""","Metal Alloy","Compression Nut, Strain Relief","Silver","-"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/AE_Full_Line_Catalog_2014.pdf,"//media.digikey.com/photos/American%20Elect%20Photos/1545.11.07,1545.11.10.jpg",288-1166-ND,1545.11.10,American Electrical Inc.,CABLE GLAND 4-10MM PG11 NYLON,944,0,"2.58000","0","1","Syntec®","Active","Cable Gland","0.16"" ~ 0.39"" (4.0mm ~ 10.0mm)","PG11","-","0.732"" (18.6mm)","Nylon","Sealing Ring","Black","IP68 - Dust Tight, Waterproof"
http://www.budind.com/pdf/hbipg.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/IPG-2227-G.jpg,377-2196-ND,IPG-2227-G,Bud Industries,CABLE GLAND 3-6MM PG7 NYLON,466,8150,"0.50000","0","1","IPG","Active","Cable Gland","0.12"" ~ 0.24"" (3.0mm ~ 6.0mm)","PG7","-","0.490"" (12.4mm)","Nylon","Gasket","Gray","IP66 - Dust Tight, Water Resistant"
http://www.budind.com/pdf/hbipg.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/MFG_IPG-2229.jpg,377-2184-ND,IPG-2229,Bud Industries,CABLE GLAND 4.1-7.9MM PG9 NYLON,131,449,"0.70000","0","1","IPG","Active","Cable Gland","0.16"" ~ 0.31"" (4.1mm ~ 7.9mm)","PG9","-","0.600"" (15.2mm)","Nylon","Gasket","Black","IP66 - Dust Tight, Water Resistant"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1411125,//media.digikey.com/photos/Phoenix%20Photos/MFG_1411126.jpg,277-12998-ND,1411125,Phoenix Contact,CABLE GLAND 6-12MM M20 POLY,871,1120,"0.80000","0","1","-","Active","Cable Gland","0.24"" ~ 0.47"" (6.0mm ~ 12.0mm)","M20","-","-","Polyamide","Seal, Strain Relief","Gray","IP68 - Dust Tight, Waterproof"
http://www.budind.com/pdf/hbipg.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/MFG_IPG-22211.jpg,377-2185-ND,IPG-22211,Bud Industries,CABLE GLAND 5-10MM PG11 NYLON,387,622,"0.90000","0","1","IPG","Active","Cable Gland","0.20"" ~ 0.39"" (5.0mm ~ 10.0mm)","PG11","-","0.730"" (18.5mm)","Nylon","Gasket","Black","IP66 - Dust Tight, Water Resistant"
http://www.budind.com/pdf/hbipg.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/MFG_IPG-22211-G.jpg,377-2198-ND,IPG-22211-G,Bud Industries,CABLE GLAND 5-10MM PG11 NYLON,141,486,"0.90000","0","1","IPG","Active","Cable Gland","0.20"" ~ 0.39"" (5.0mm ~ 10.0mm)","PG11","-","0.730"" (18.5mm)","Nylon","Gasket","Gray","IP66 - Dust Tight, Water Resistant"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/Cable_Glands.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/GC1000-A.JPG,1722-1316-ND,GC1000-A,"Davies Molding, LLC",CABLE GLAND 2.5-6.5MM M12 NYLON,234,0,"0.97000","0","1","GC1000","Active","Cable Gland","0.10"" ~ 0.26"" (2.5mm ~ 6.5mm)","M12x1.5","-","0.492"" (12.5mm)","Nylon","Locknut, O-Ring, Seal","Black","IP67 - Dust Tight, Waterproof"
http://www.budind.com/pdf/hbipg.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/MFG_IPG-222135-G.jpg,377-2199-ND,IPG-222135-G,Bud Industries,CABLE GLAND 6-12MM PG13.5 NYLON,88,1343,"1.00000","0","1","IPG","Active","Cable Gland","0.24"" ~ 0.47"" (6.0mm ~ 12.0mm)","PG13.5","-","0.800"" (20.3mm)","Nylon","Gasket","Gray","IP66 - Dust Tight, Water Resistant"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/Cable_Glands.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/GC1000-B.JPG,1722-1317-ND,GC1000-B,"Davies Molding, LLC",CABLE GLAND 3.5-8MM M16 NYLON,682,0,"1.11000","0","1","GC1000","Active","Cable Gland","0.14"" ~ 0.31"" (3.5mm ~ 8.0mm)","M16x1.5","-","0.650"" (16.5mm)","Nylon","Locknut, O-Ring, Seal","Black","IP67 - Dust Tight, Waterproof"
http://www.altechcorp.com/PDFS/Splits/ltsr4.pdf,//media.digikey.com/Photos/Altech-Corporation/5308-707.jpg,1920-1061-ND,5308 707,Altech Corporation,CABLE FDTHRU 2.5-6.5MM PG7 POLY,777,7150,"1.16000","0","1","-","Active","Cable Feedthrough","0.10"" ~ 0.26"" (2.5mm ~ 6.5mm)","PG7","-","0.492"" (12.5mm)","Polyamide","-","Gray","IP68 - Dust Tight, Waterproof"
http://www.budind.com/pdf/hbipg.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/MFG_IPG-22216.jpg,377-2187-ND,IPG-22216,Bud Industries,CABLE GLAND 10-14MM PG16 NYLON,298,0,"1.20000","0","1","IPG","Active","Cable Gland","0.39"" ~ 0.55"" (10.0mm ~ 14.0mm)","PG16","-","0.890"" (22.6mm)","Nylon","Gasket","Black","IP66 - Dust Tight, Water Resistant"
http://www.altechcorp.com/PDFS/Splits/ltsr4.pdf,//media.digikey.com/Photos/Altech-Corporation/5308-709.jpg,1920-1062-ND,5308 709,Altech Corporation,CABLE FDTHRU 2.5-8MM PG9 POLY,746,16650,"1.25000","0","1","-","Active","Cable Feedthrough","0.10"" ~ 0.31"" (2.5mm ~ 8.0mm)","PG9","-","0.598"" (15.2mm)","Polyamide","-","Gray","IP68 - Dust Tight, Waterproof"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1411126,//media.digikey.com/photos/Phoenix%20Photos/MFG_1411126.jpg,277-12999-ND,1411126,Phoenix Contact,CABLE GLAND 11-17MM M25 POLY,128,0,"1.25000","0","1","-","Active","Cable Gland","0.43"" ~ 0.67"" (11.0mm ~ 17.0mm)","M25","-","-","Polyamide","Seal, Strain Relief","Gray","IP68 - Dust Tight, Waterproof"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1415177,//media.digikey.com/Photos/Phoenix%20Photos/1415177.JPG,277-13072-ND,1415177,Phoenix Contact,CABLE GLAND 3-7MM M12 POLY,936,0,"1.26000","0","1","-","Active","Cable Gland","0.12"" ~ 0.28"" (3.0mm ~ 7.0mm)","M12","-","-","Polyamide","Seal, Strain Relief","Black","IP68/69K - Dust Tight, Water Resistant, Waterproof"
http://www.altechcorp.com/PDFS/Splits/ltsr4.pdf,//media.digikey.com/Photos/Altech-Corporation/5308-711.jpg,1920-1063-ND,5308 711,Altech Corporation,CABLE FDTHRU 3.5-10MM PG11 POLY,563,250,"1.31000","0","1","-","Active","Cable Feedthrough","0.14"" ~ 0.39"" (3.5mm ~ 10.0mm)","PG11","-","0.732"" (18.6mm)","Polyamide","-","Gray","IP68 - Dust Tight, Waterproof"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1415178.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1415178.jpg,277-16280-ND,1415178,Phoenix Contact,CABLE GLAND 4.5-10MM M16 POLY,471,0,"1.34000","0","1","-","Active","Cable Gland","0.18"" ~ 0.39"" (4.5mm ~ 10.0mm)","M16","-","-","Polyamide","Seal, Strain Relief","Black","IP68/69K - Dust Tight, Water Resistant, Waterproof"
http://www.altechcorp.com/PDFS/Splits/ltsr4.pdf,//media.digikey.com/Photos/Altech-Corporation/5308-920.jpg,1920-1075-ND,5308 920,Altech Corporation,CABLE FDTHRU 2.5-8MM 3/8NPT POLY,551,550,"1.35000","0","1","-","Active","Cable Feedthrough","0.10"" ~ 0.31"" (2.5mm ~ 8.0mm)","3/8"" NPT","-","0.673"" (17.1mm)","Polyamide","-","Black","IP68 - Dust Tight, Waterproof"
http://www.budind.com/pdf/hbipg.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/MFG_IPG-22219.jpg,377-2188-ND,IPG-22219,Bud Industries,CABLE GLAND 12-15MM PG19 NYLON,271,2538,"1.40000","0","1","IPG","Active","Cable Gland","0.47"" ~ 0.59"" (12.0mm ~ 15.0mm)","PG19","-","0.930"" (23.6mm)","Nylon","Gasket","Black","IP66 - Dust Tight, Water Resistant"
http://www.essentracomponents.com.sg/images-line/pdfs/CG-PG.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/CG-PG11-2-BK.jpg,RPC2237-ND,CG-PG11-2-BK,Essentra Components,CABLE GLAND 5-10MM PG11 NYLON,493,0,"1.42000","0","1","CG-PG","Active","Cable Gland","0.20"" ~ 0.39"" (5.0mm ~ 10.0mm)","PG11","-","0.740"" (18.8mm)","Nylon","Sealing Gland, Sealing Nut","Black","IP68 - Dust Tight, Waterproof"
https://www.bopla.de/fileadmin/product_data/Alle_Allg.-Zubehoer/10000100_BF-7.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/10000100.JPG,902-1133-ND,10000100,Bopla Enclosures,CABLE GLAND 3-6.5MM PG7 POLY,864,0,"1.43000","0","1","BoplaFlex BF/MBF","Active","Cable Gland","0.12"" ~ 0.26"" (3.0mm ~ 6.5mm)","PG7","-","-","Polyamide","-","Gray","IP68 - Dust Tight, Waterproof"
https://www.bopla.de/fileadmin/product_data/Alle_Allg.-Zubehoer/10000100_BF-7.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/10000200.JPG,902-1135-ND,10000200,Bopla Enclosures,CABLE GLAND 4-8MM PG9 POLY,358,0,"1.43000","0","1","BoplaFlex BF/MBF","Active","Cable Gland","0.16"" ~ 0.31"" (4.0mm ~ 8.0mm)","PG9","-","-","Polyamide","-","Gray","IP68 - Dust Tight, Waterproof"
http://www.altechcorp.com/PDFS/Splits/ltsr4.pdf,//media.digikey.com/Photos/Altech-Corporation/5308-904.jpg,1920-1072-ND,5308 904,Altech Corporation,CABLE FDTHRU 1.5-6MM 3/8NPT POLY,148,1400,"1.51000","0","1","-","Active","Cable Feedthrough","0.06"" ~ 0.24"" (1.5mm ~ 6.0mm)","3/8"" NPT","-","0.673"" (17.1mm)","Polyamide","-","Gray","IP68 - Dust Tight, Waterproof"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/Cable_Glands.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/GC1000-D.JPG,1722-1319-ND,GC1000-D,"Davies Molding, LLC",CABLE GLAND 9-14MM M25 NYLON,848,0,"1.64000","0","1","GC1000","Active","Cable Gland","0.35"" ~ 0.55"" (9.0mm ~ 14.0mm)","M25x1.5","-","1.004"" (25.5mm)","Nylon","Locknut, O-Ring, Seal","Black","IP67 - Dust Tight, Waterproof"
http://www.altechcorp.com/PDFS/Splits/ltsr4.pdf,//media.digikey.com/Photos/Altech-Corporation/5308-901.jpg,1920-1069-ND,5308 901,Altech Corporation,CABLE FDTHRU 5-12MM 1/2NPT POLY,691,17350,"1.65000","0","1","-","Active","Cable Feedthrough","0.20"" ~ 0.47"" (5.0mm ~ 12.0mm)","1/2"" NPT","-","0.835"" (21.2mm)","Polyamide","-","Gray","IP68 - Dust Tight, Waterproof"
http://www.essentracomponents.com.sg/images-line/pdfs/CG-PG.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/CG-PG13.jpg,RPC3638-ND,CG-PG7-1-BK,Essentra Components,CABLE GLAND 2-5MM PG7 NYLON,212,0,"1.66000","0","1","CG-PG","Active","Cable Gland","0.08"" ~ 0.20"" (2.0mm ~ 5.0mm)","PG7","-","0.500"" (12.7mm)","Nylon","Sealing Gland, Sealing Nut","Black","IP68 - Dust Tight, Waterproof"
