Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Diameter","Length","Color","Features"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=C-110-0057&DocType=Customer+Drawing&DocLang=English,-,9-1194948-1-ND,9-1194948-1,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.43400","0","5000","SolderSleeve C-110","Active","Wire to Wire","0.070"" (1.78mm), 0.075"" (1.91mm)","1.050"" (26.67mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-0156&DocType=Customer+Drawing&DocLang=English,-,D-141-0156-ND,D-141-0156,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.49300","0","3000","SolderSleeve D-141","Active","Wire to Wire/Pin","0.026"" (0.66mm), 0.070"" (1.78mm)","0.470"" (11.94mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-51&DocType=Customer+Drawing&DocLang=English,-,D-141-51-ND,D-141-51,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.49300","0","3000","SolderSleeve D-141","Active","Wire to Wire/Pin","0.040"" (1.02mm), 0.110"" (2.79mm)","0.600"" (15.24mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-51&DocType=Customer+Drawing&DocLang=English,-,D-141-51CS1199-ND,D-141-51CS1199,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.49300","0","3000","SolderSleeve D-141","Active","Wire to Wire/Pin","0.040"" (1.02mm), 0.110"" (2.79mm)","0.600"" (15.24mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=C-110-0059&DocType=Customer+Drawing&DocLang=English,-,C-110-0059-ND,C-110-0059,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.49300","0","4000","SolderSleeve","Active","Wire to Wire/Pin","0.040"" (1.02mm), 0.110"" (2.79mm)","0.600"" (15.24mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-110-28&DocType=Customer+Drawing&DocLang=English,-,D-110-28CS1290-ND,D-110-28CS1290,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.50400","0","5000","SolderSleeve D-110","Active","Wire to Wire","0.050"" (1.27mm), 0.060"" (1.52mm)","0.730"" (18.54mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-704-0062&DocType=Customer+Drawing&DocLang=English,-,D-704-0062CS288-ND,D-704-0062CS288,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.50400","0","5250","SolderSleeve D-704","Active","Wire to Connector","0.068"" (1.73mm)","0.400"" (10.16mm)","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-128-04&DocType=Customer+Drawing&DocLang=English,-,D-128-04-ND,D-128-04,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.50750","0","4000","SolderSleeve D-128","Active","Wire to Connector","0.100"" (2.54mm), 0.120"" (3.05mm)","0.520"" (13.21mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=B-155-38XX&DocType=Customer+Drawing&DocLang=English,-,B-155-3807-ND,B-155-3807,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE ONE STEP SHIELD,0,0,"0.51954","0","5000","SolderSleeve B-155","Active","Wire to Wire","0.275"" (6.99mm)","1.655"" (42.04mm)","Clear","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-704-0042&DocType=Customer+Drawing&DocLang=English,-,D-704-0042-ND,D-704-0042,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.52000","0","25500","SolderSleeve D-704","Active","Wire to Connector","0.068"" (1.73mm)","0.250"" (6.35mm)","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-07&DocType=Customer+Drawing&DocLang=English,-,625015-000-ND,625015-000,"TE Connectivity Aerospace, Defense and Marine",TERMINATOR SOLDER PAK WIRE,0,0,"0.52200","0","3000","SolderSleeve D-141","Active","Wire to Wire/Pin","0.030"" (0.76mm), 0.056"" (1.42mm)","0.330"" (8.38mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-0169&DocType=Customer+Drawing&DocLang=English,-,D-141-0169-ND,D-141-0169,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.52200","0","3000","SolderSleeve D-141","Active","Wire to Connector","0.020"" (0.51mm), 0.030"" (0.76mm)","0.175"" (4.45mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-129-11&DocType=Customer+Drawing&DocLang=English,-,D-129-11-ND,D-129-11,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.52200","0","3500","SolderSleeve D-129","Active","Wire to Wire/Pin","0.020"" (0.51mm), 0.115"" (2.92mm)","0.575"" (14.61mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-129-05&DocType=Customer+Drawing&DocLang=English,-,CR4093-000-ND,CR4093-000,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.52200","0","3500","SolderSleeve","Active","Wire to Wire/Pin","0.015"" (0.38mm), 0.080"" (2.03mm)","0.330"" (8.38mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-110-19&DocType=Customer+Drawing&DocLang=English,-,D-110-19-ND,D-110-19,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.53200","0","5000","SolderSleeve D-110","Active","Wire to Wire","0.068"" (1.73mm), 0.076"" (1.93mm)","0.500"" (12.70mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-110-00&DocType=Customer+Drawing&DocLang=English,-,D-110-00CS681-ND,D-110-00CS681,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.53200","0","5000","SolderSleeve D-110","Active","Wire to Wire","0.058"" (1.47mm)","0.406"" (10.31mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-704-0062&DocType=Customer+Drawing&DocLang=English,-,D-704-0062-ND,D-704-0062,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.53200","0","5250","SolderSleeve D-704","Active","Wire to Connector","0.068"" (1.73mm)","0.400"" (10.16mm)","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-129-05&DocType=Customer+Drawing&DocLang=English,-,D-129-05-ND,D-129-05,TE Connectivity Raychem Cable Protection,SOLDER PAK WIRE TERMINATORS,0,0,"0.53650","0","3500","SolderSleeve D-129","Active","Wire to Wire/Pin","0.015"" (0.38mm), 0.080"" (2.03mm)","0.330"" (8.38mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-07&DocType=Customer+Drawing&DocLang=English,-,D-141-07CS1212-ND,D-141-07CS1212,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.53650","0","3000","SolderSleeve D-141","Active","Wire to Wire/Pin","0.030"" (0.76mm), 0.056"" (1.42mm)","0.330"" (8.38mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-24&DocType=Customer+Drawing&DocLang=English,-,D-141-24CS2492-ND,D-141-24CS2492,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.53650","0","3000","SolderSleeve D-141","Active","Wire to PCB","0.046"" (1.17mm), 0.110"" (2.79mm)","0.480"" (12.19mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-21&DocType=Customer+Drawing&DocLang=English,-,CS8862-000-ND,CS8862-000,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.53650","0","3000","SolderSleeve","Active","Wire to Connector","0.030"" (0.76mm), 0.080"" (2.03mm)","0.330"" (8.38mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-136-07&DocType=Customer+Drawing&DocLang=English,-,D-136-07-ND,D-136-07,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.53650","0","3500","SolderSleeve D-136","Active","Wire to Connector","0.047"" (1.19mm)","0.325"" (8.26mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-136-21&DocType=Customer+Drawing&DocLang=English,-,D-136-21-ND,D-136-21,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.53650","0","3500","SolderSleeve D-136","Active","Wire to Connector","0.065"" (1.65mm), 0.077"" (1.96mm)","0.420"" (10.67mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-128-0042&DocType=Customer+Drawing&DocLang=English,-,D-128-0042-ND,D-128-0042,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.53650","0","4000","SolderSleeve D-128","Active","Wire to Connector","0.068"" (1.73mm)","0.465"" (11.81mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-35&DocType=Customer+Drawing&DocLang=English,-,D-141-35-ND,D-141-35,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.53650","0","3000","SolderSleeve D-141","Active","Wire to PCB","0.050"" (1.27mm), 0.110"" (2.79mm)","0.380"" (9.65mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-136-0045&DocType=Customer+Drawing&DocLang=English,-,D-136-0045-ND,D-136-0045,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.54600","0","5000","SolderSleeve D-136","Active","Wire to Wire","0.100"" (2.54mm), 0.105"" (2.67mm)","0.540"" (13.72mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-704-0025&DocType=Customer+Drawing&DocLang=English,-,1194981-8-ND,1194981-8,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.54600","0","5000","SolderPak, SolderSleeve D-704","Active","Wire to Connector","0.052"" (1.32mm)","0.520"" (13.21mm)","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-704-0025&DocType=Customer+Drawing&DocLang=English,-,7-1194958-2-ND,7-1194958-2,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.54600","0","5000","SolderSleeve D-704","Active","Wire to Connector","0.052"" (1.32mm)","0.520"" (13.21mm)","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-24&DocType=Customer+Drawing&DocLang=English,-,D-141-24-ND,D-141-24,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.55100","0","2500","SolderSleeve D-141","Active","Wire to PCB","0.046"" (1.17mm), 0.110"" (2.79mm)","0.480"" (12.19mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-128-0008&DocType=Customer+Drawing&DocLang=English,-,D-128-0008CS699-ND,D-128-0008CS699,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.55100","0","4000","SolderSleeve D-128","Active","Wire to Connector","0.060"" (1.52mm), 0.100"" (2.54mm)","0.520"" (13.21mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-0228&DocType=Customer+Drawing&DocLang=English,-,D-141-0228-ND,D-141-0228,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.56550","0","2500","SolderSleeve D-141","Active","Wire to Wire/Pin","0.045"" (1.14mm), 0.085"" (2.16mm)","0.355"" (9.02mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-19&DocType=Customer+Drawing&DocLang=English,-,D-141-19-ND,D-141-19,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.56550","0","2500","SolderSleeve D-141","Active","Wire to Connector","0.030"" (0.76mm), 0.100"" (2.54mm)","0.200"" (5.08mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-21&DocType=Customer+Drawing&DocLang=English,-,7-1194945-2-ND,7-1194945-2,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.56550","0","2500","SolderSleeve D-141","Active","Wire to Wire/Pin","0.030"" (0.76mm), 0.080"" (2.03mm)","0.330"" (8.38mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-21&DocType=Customer+Drawing&DocLang=English,-,CY0718-000-ND,CY0718-000,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.56550","0","2500","SolderSleeve","Active","Wire to Connector","0.030"" (0.76mm), 0.080"" (2.03mm)","0.330"" (8.38mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-128-0028&DocType=Customer+Drawing&DocLang=English,-,D-128-0028-ND,D-128-0028,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.56550","0","3200","SolderSleeve D-128","Active","Wire to Connector","0.068"" (1.73mm)","0.250"" (6.35mm)","Transparent - Blue","-"
-,-,7-1194243-9-ND,7-1194243-9,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.56550","0","3200","-","Active","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-704-0056&DocType=Customer+Drawing&DocLang=English,-,D-704-0056CS288-ND,D-704-0056CS288,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.58800","0","5000","SolderSleeve D-704","Active","Wire to Connector","0.068"" (1.73mm)","0.330"" (8.38mm)","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-711-00&DocType=Customer+Drawing&DocLang=English,-,D-711-00-ND,D-711-00,TE Connectivity Raychem Cable Protection,SOLDER PAK WIRE TERMINATORS,0,0,"0.60200","0","5000","SolderSleeve D-711","Active","Wire to Connector","0.030"" (0.76mm)","0.330"" (8.38mm)","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-711-04&DocType=Customer+Drawing&DocLang=English,-,D-711-04-ND,D-711-04,TE Connectivity Raychem Cable Protection,SOLDER PAK WIRE TERMINATORS,0,0,"0.60200","0","5000","SolderSleeve D-711","Active","Wire to Connector","0.030"" (0.76mm)","0.500"" (12.70mm)","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-701-00&DocType=Customer+Drawing&DocLang=English,-,D-701-00-ND,D-701-00,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.60200","0","5000","SolderSleeve D-701","Active","Wire to Connector","0.047"" (1.19mm)","0.325"" (8.26mm)","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-704-0056&DocType=Customer+Drawing&DocLang=English,-,D-704-0056-ND,D-704-0056,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.60200","0","5000","SolderSleeve D-704","Active","Wire to Connector","0.068"" (1.73mm)","0.330"" (8.38mm)","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-711-03&DocType=Customer+Drawing&DocLang=English,-,D-711-03-ND,D-711-03,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.60200","0","5000","SolderSleeve D-711","Active","Wire to Connector","0.030"" (0.76mm)","0.330"" (8.38mm)","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-711-03&DocType=Customer+Drawing&DocLang=English,-,CN2383-000-ND,CN2383-000,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.60200","0","5000","SolderSleeve","Active","Wire to Connector","0.030"" (0.76mm)","0.330"" (8.38mm)","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-110-0079&DocType=Customer+Drawing&DocLang=English,-,D-110-0079-ND,D-110-0079,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.60200","0","5000","SolderSleeve D-110","Active","Wire to Wire","0.070"" (1.78mm), 0.075"" (1.91mm)","0.650"" (16.51mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-129-0043&DocType=Customer+Drawing&DocLang=English,-,D-129-0043-ND,D-129-0043,TE Connectivity Raychem Cable Protection,SOLDER PAK WIRE TERMINATORS,0,0,"0.60900","0","3000","SolderSleeve D-129","Active","Wire to Wire/Pin","0.030"" (0.76mm), 0.215"" (5.46mm)","0.750"" (19.05mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-136-02&DocType=Customer+Drawing&DocLang=English,-,D-136-02-ND,D-136-02,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.60900","0","3000","SolderSleeve D-136","Active","Wire to Connector","0.068"" (1.73mm), 0.076"" (1.93mm)","0.400"" (10.16mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-750-0005&DocType=Customer+Drawing&DocLang=English,-,D-750-0005CS2493-ND,D-750-0005CS2493,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.61600","0","6000","SolderSleeve D-750","Active","Wire to Wire","0.026"" (0.66mm)","0.200"" (5.08mm)","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-750-0005&DocType=Customer+Drawing&DocLang=English,-,D-750-0005-ND,D-750-0005,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.61600","0","5000","SolderSleeve D-750","Active","Wire to Wire","0.026"" (0.66mm)","0.200"" (5.08mm)","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-110-0172&DocType=Customer+Drawing&DocLang=English,-,CX2428-000-ND,CX2428-000,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.62350","0","2500","SolderSleeve","Active","Wire to Wire/Pin","0.139"" (3.53mm)","0.705"" (17.91mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-0146&DocType=Customer+Drawing&DocLang=English,-,7-1190906-7-ND,7-1190906-7,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.62350","0","2500","SolderSleeve D-141","Active","Wire to Wire/Pin","0.026"" (0.66mm), 0.070"" (1.78mm)","0.500"" (12.70mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-0211/-0212&DocType=Customer+Drawing&DocLang=English,-,D-141-0211-ND,D-141-0211,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.62350","0","2500","SolderSleeve D-141","Active","Wire to Wire/Pin","0.035"" (0.89mm), 0.075"" (1.91mm)","0.200"" (5.08mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-714-00&DocType=Customer+Drawing&DocLang=English,-,D-714-00-ND,D-714-00,"TE Connectivity Aerospace, Defense and Marine",SOLDER PAK WIRE TERMINATORS,0,0,"0.63000","0","5000","SolderSleeve D-714","Active","Wire to Connector","0.095"" (2.41mm)","0.480"" (12.19mm)","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-0211/-0212&DocType=Customer+Drawing&DocLang=English,-,D-141-0212-ND,D-141-0212,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.63800","0","2500","SolderSleeve D-141","Active","Wire to Wire/Pin","0.042"" (1.07mm), 0.083"" (2.11mm)","0.200"" (5.08mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-0111/-0114&DocType=Customer+Drawing&DocLang=English,-,D-141-0112CS370-ND,D-141-0112CS370,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.63800","0","3000","SolderSleeve D-141","Active","Wire to Wire","0.042"" (1.07mm), 0.083"" (2.11mm)","0.240"" (6.10mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-0111/-0114&DocType=Customer+Drawing&DocLang=English,-,D-141-0111-ND,D-141-0111,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.63800","0","2500","SolderSleeve D-141","Active","Wire to Wire","0.035"" (0.89mm), 0.075"" (1.91mm)","0.240"" (6.10mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-0111/-0114&DocType=Customer+Drawing&DocLang=English,-,D-141-0112-ND,D-141-0112,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.63800","0","2500","SolderSleeve D-141","Active","Wire to Wire","0.042"" (1.07mm), 0.083"" (2.11mm)","0.240"" (6.10mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-0111/-0114&DocType=Customer+Drawing&DocLang=English,-,D-141-0112CS2725-ND,D-141-0112CS2725,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.63800","0","2500","SolderSleeve D-141","Active","Wire to Wire","0.042"" (1.07mm), 0.083"" (2.11mm)","0.240"" (6.10mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-0111/-0114&DocType=Customer+Drawing&DocLang=English,-,D-141-0112CS555-ND,D-141-0112CS555,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.63800","0","2500","SolderSleeve D-141","Active","Wire to Wire","0.042"" (1.07mm), 0.083"" (2.11mm)","0.240"" (6.10mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=C-110-0058&DocType=Customer+Drawing&DocLang=English,-,9-1194948-8-ND,9-1194948-8,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.63800","0","3000","SolderSleeve C-110","Active","Wire to Wire","0.105"" (2.67mm), 0.125"" (3.18mm)","1.090"" (27.69mm)","Transparent - Blue","-"
