Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Shrinkage Ratio","Length","Inner Diameter - Supplied","Inner Diameter - Recovered","Recovered Wall Thickness","Material","Features","Color","Operating Temperature","Shrink Temperature"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1654025_Sec3_NTFR&DocType=CS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/NTFR-1%5E8-0-SP.jpg,A132315-DS-ND,NTFR-3/8-0-SP,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK TUBING 3/8"" FEET,220,0,"4.19000","0","1","NTFR","Active","Tubing, Flexible","1.75 to 1","Digi-Spool™, Continuous Spool","0.375"" (9.53mm)","0.214"" (5.44mm)","0.040"" (1.02mm)","Neoprene, Irradiated","Abrasion Resistant, Flame Retardant, Fluid Resistant","Black","-70°C ~ 121°C","135°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RW-175&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Raychem%20Photos/RW332C.jpg,RW-175-1/16-X-STK-ND,RW-175-1/16-X-STK,TE Connectivity Raychem Cable Protection,HEATSHRINK 1/16"" X 4' CLEAR,440,0,"4.30000","0","1","RW-175","Active","Tubing, Semi Rigid","2 to 1","4.00' (1.22m)","0.063"" (1.60mm)","0.031"" (0.79mm)","0.010"" (0.25mm)","Polyvinylidene Fluoride (PVDF)","Abrasion Resistant, Chemical Resistant, Cut-Through Resistant, Flame Retardant, Fluid Resistant","Clear","-55°C ~ 175°C","175°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT2213_4?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/F22111%5E2-CL.jpg,F2213/4CL105-ND,F2213/4 CL105,Alpha Wire,HEATSHRINK 3/4"" X 4' CLEAR,323,52,"4.34000","0","1","FIT®-221","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.750"" (19.05mm)","0.375"" (9.53mm)","0.030"" (0.76mm)","Polyolefin (PO), Irradiated","Fluid Resistant","Clear","-55°C ~ 135°C","90°C"
http://multimedia.3m.com/mws/media/23031O/3mtm-heat-shrink-tubing-fp-301.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_FP-301-3%5E4-BLACK.jpg,3M157777-ND,FP301-3/4-48""-BLACK-50 PCS,3M,HEATSHRINK 3/4""X4' BLK 1=1PC 48"",254,0,"4.34000","0","1","FP-301","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.750"" (19.05mm)","0.375"" (9.53mm)","0.030"" (0.76mm)","Polyolefin (PO)","Flame Retardant, Solvent Resistant","Black","-55°C ~ 135°C","100°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT2213_4?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/F2213%5E4-RD.jpg,F2213/4RD105-ND,F2213/4 RD105,Alpha Wire,HEATSHRINK 3/4"" X 4' RED,116,37,"4.34000","0","1","FIT®-221","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.750"" (19.05mm)","0.375"" (9.53mm)","0.030"" (0.76mm)","Polyolefin (PO), Irradiated","Flame Resistant, Fluid Resistant","Red","-55°C ~ 135°C","90°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1654025_Sec3_NTFR&DocType=CS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/NTFR-1%5E8-0-SP.jpg,A122260-DS-ND,NTFR-1/8-0-SP,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK TUBING 1/8"" FEET,339,0,"4.37000","0","1","NTFR","Active","Tubing, Flexible","1.75 to 1","Digi-Spool™, Continuous Spool","0.125"" (3.18mm)","0.061"" (1.55mm)","0.027"" (0.69mm)","Neoprene, Irradiated","Abrasion Resistant, Flame Retardant, Fluid Resistant","Black","-70°C ~ 121°C","135°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1654025_Sec3_NTFR&DocType=CS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/NTFR-1%5E8-0-SP.jpg,A132316-DS-ND,NTFR-5/8-0-SP,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK TUBING 5/8"" FEET,596,0,"4.91000","0","1","NTFR","Active","Tubing, Flexible","1.75 to 1","Digi-Spool™, Continuous Spool","0.625"" (15.88mm)","0.357"" (9.07mm)","0.052"" (1.32mm)","Neoprene, Irradiated","Abrasion Resistant, Flame Retardant, Fluid Resistant","Black","-70°C ~ 121°C","135°C"
http://www.qualtekusa.com/images/Heatshrink/PDFs/Q150K.pdf,//media.digikey.com/photos/Qualtek%20Photos/Q-150K-1^4-02-QB48IN-25.JPG,QKY014C-ND,Q-150K-1/4-02-QB48IN-25,Qualtek,HEATSHRINK PVDF 1/4"" X 4' CLEAR,14543,0,"5.02000","0","1","Q-150K","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.250"" (6.35mm)","0.125"" (3.18mm)","0.010"" (0.25mm)","Polyvinylidene Fluoride (PVDF)","Abrasion Resistant, Chemical Resistant, Cut-Through Resistant, Flame Retardant, Solvent Resistant","Clear","-55°C ~ 150°C","135°C"
http://www.qualtekusa.com/images/Heatshrink/PDFs/Q150K.pdf,//media.digikey.com/photos/Qualtek%20Photos/q-150k-1^4-01-qb48in-25.JPG,QKY014B-ND,Q-150K-1/4-01-QB48IN-25,Qualtek,HEATSHRINK PVDF 1/4"" X 4' BLACK,882,25,"5.02000","0","1","Q-150K","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.250"" (6.35mm)","0.125"" (3.18mm)","0.010"" (0.25mm)","Polyvinylidene Fluoride (PVDF)","Abrasion Resistant, Chemical Resistant, Cut-Through Resistant, Flame Retardant, Solvent Resistant","Black","-55°C ~ 150°C","135°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT3211_4?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/F221B3%5E16-BK.jpg,F3211/4BK064-ND,F3211/4 BK064,Alpha Wire,HEATSHRINK 0.252"" X 0.5' BLACK,174,42,"5.06000","0","1","FIT®-321","Active","Tubing, Flexible","3 to 1","0.500' (152.40mm, 6.00"")","0.252"" (6.40mm)","0.073"" (1.85mm)","0.047"" (1.19mm)","Polyolefin (PO)","Abrasion Resistant, Adhesive Lined, Chemical Resistant, Fluid Resistant, Heat Resistant, UV Resistant, Water Resistant","Black","-55°C ~ 125°C","110°C"
http://www.qualtekusa.com/images/Heatshrink/PDFs/Q54X.pdf,//media.digikey.com/Photos/Qualtek%20Photos/Q5-4X-5%5E8-01-QB48IN-5.JPG,Q662-ND,Q5-4X-5/8-01-QB48IN-5,Qualtek,HEATSHRINK 5/8""-48"" BLACK,1234,30,"5.09000","0","1","Q5-4X","Active","Tubing, Flexible","4 to 1","4.00' (1.22m)","0.630"" (16.00mm)","0.157"" (3.99mm)","0.063"" (1.60mm)","Polyolefin (PO)","Adhesive Lined, Fluid Resistant","Black","-55°C ~ 125°C","80°C"
http://multimedia.3m.com/mws/media/23026O/3mtm-heat-shrink-tubing-eps-300.pdf,//media.digikey.com/Photos/3M%20Photos/EPS300-3%5E8-48-CLEAR-125-PCS.jpg,3M156154-ND,EPS300-1/8-48""-CLEAR-250 PCS,3M,HEATSHRINK TUBING 1/8-48"" 1=1PC,800,0,"5.16000","0","1","EPS-300","Active","Tubing, Flexible","3 to 1","4.00' (1.22m)","0.125"" (3.18mm)","0.040"" (1.02mm)","0.040"" (1.02mm)","Polyolefin (PO), Irradiated","Adhesive Lined, Corrosion Resistant, Fluid Resistant, Self Extinguishing, Water Resistant","Clear","-55°C ~ 110°C","121°C"
http://multimedia.3m.com/mws/media/888004O/3m-heat-shrink-2013-electrical-products-catalog.pdf#page=40,//media.digikey.com/Photos/3M%20Photos/MFG_EPS300-3%5E16-48%5E-BLACK-250-PCS.jpg,3M161195-ND,EPS300-1/8-48""-BLACK-250 PCS,3M,HEATSHRINK TUBING 1/8-48"" 1=1PC,431,0,"5.16000","0","1","EPS-300","Active","Tubing, Flexible","3 to 1","4.00' (1.22m)","0.125"" (3.18mm)","0.040"" (1.02mm)","0.040"" (1.02mm)","Polyolefin (PO), Irradiated","Adhesive Lined, Corrosion Resistant, Flame Retardant, Fluid Resistant, Self Extinguishing, Water Resistant","Black","-55°C ~ 110°C","121°C"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20Raychem%20PDFs/RNF-100_Rev2014.pdf,//media.digikey.com/Photos/TE%20Connectivity/RNF-100-3%5E4-BK-STK.jpg,RNF034K-ND,RNF-100-3/4-BK-STK,TE Connectivity Raychem Cable Protection,HEATSHRINK RNF-100 3/4""X4' BLK,103,0,"5.22000","0","1","Thermofit RNF-100","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.750"" (19.05mm)","0.375"" (9.53mm)","0.030"" (0.76mm)","Polyolefin (PO), Irradiated","Abrasion and Cut Resistant, Flame Retardant, Fluid Resistant, Solvent Resistant, Strain Resistant","Black","-55°C ~ 135°C","95°C"
http://www.qualtekusa.com/images/Heatshrink/PDFs/Q52X.pdf,//media.digikey.com/photos/Qualtek%20Photos/q5-2x-3%204-01-qb48in-5.JPG,Q52X034B-ND,Q5-2X-3/4-01-QB48IN-5,Qualtek,HEATSHRINK 0.752"" X 4' BLACK,283,0,"5.25000","0","1","Q5-2X","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.752"" (19.10mm)","0.375"" (9.53mm)","0.036"" (0.90mm)","Polyolefin (PO)","Adhesive Lined, Self Extinguishing","Black","-45°C ~ 125°C","100°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SCL&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/SCL-1%5E8-0-STK.JPG,SCL-1/8-0-STK-ND,SCL-1/8-0-STK,TE Connectivity Raychem Cable Protection,HEATSHRINK 1/8"" X 4' BLACK,678,0,"5.49000","0","1","SCL","Active","Tubing, Semi Rigid","3 to 1","4.00' (1.22m)","0.125"" (3.18mm)","0.023"" (0.58mm)","0.038"" (0.97mm)","Polyolefin (PO), Irradiated","Abrasion Resistant, Encapsulant Lined, Flex Resistant, Moisture Resistant, Splash Resistant, Strain Resistant, Vibration Resist","Black","-55°C ~ 110°C","125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RT-555&DocType=SS&DocLang=EN,-,A132323-DS-ND,RT555-1/8-0-SP,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK 1/8"" BLACK,1438,0,"5.58000","0","1","RT-555","Active","Tubing, Semi Rigid","2 to 1","Digi-Spool™, Continuous Spool","0.125"" (3.18mm)","0.062"" (1.57mm)","0.012"" (0.30mm)","Fluoropolymer","Flame Retardant, Fluid Resistant","Black","-65°C ~ 200°C","150°C"
http://multimedia.3m.com/mws/media/888004O/3m-heat-shrink-2013-electrical-products-catalog.pdf#page=40,//media.digikey.com/Photos/3M%20Photos/MFG_EPS300-3%5E16-48%5E-BLACK-250-PCS.jpg,3M161207-ND,EPS300-3/16-48""-BLACK-250 PCS,3M,HEATSHRINK TUBING 3/16-48"" 1=1PC,885,0,"5.60000","0","1","EPS-300","Active","Tubing, Flexible","3 to 1","4.00' (1.22m)","0.187"" (4.75mm)","0.062"" (1.57mm)","0.040"" (1.02mm)","Polyolefin (PO), Irradiated","Adhesive Lined, Corrosion Resistant, Flame Retardant, Fluid Resistant, Self Extinguishing, Water Resistant","Black","-55°C ~ 110°C","121°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=DWP-125&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/DWP-125-1^8-0-STK.JPG,DWP018K-ND,DWP-125-1/8-0-STK,TE Connectivity Raychem Cable Protection,HEATSHRINK POLY 1/8""X4' BLK,246,0,"5.64000","0","1","DWP","Active","Tubing, Flexible","3 to 1","4.00' (1.22m)","0.125"" (3.18mm)","0.039"" (0.99mm)","0.042"" (1.07mm)","Polyolefin (PO)","Adhesive Lined, Flame Retardant","Black","-40°C ~ 110°C","80°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Large-Putup-Heat-Shrink-Tubing/FIT2211BIN?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/F221B1IN-CL209.jpg,A100C-4-ND,F221B1IN CL209,Alpha Wire,HEATSHRINK 1 IN X 4FT CLEAR,842,11,"5.67000","0","1","FIT®-221B","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","1.000"" (25.40mm)","0.500"" (12.70mm)","0.035"" (0.89mm)","Polyolefin (PO), Irradiated","Fluid Resistant","Clear","-55°C ~ 135°C","90°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Large-Putup-Heat-Shrink-Tubing/FIT2211BIN?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/F221B1IN-BK.jpg,A100B-4-ND,F221B1IN BK209,Alpha Wire,HEATSHRINK 1 IN X 4FT BLACK,712,0,"5.67000","0","1","FIT®-221B","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","1.000"" (25.40mm)","0.500"" (12.70mm)","0.035"" (0.89mm)","Polyolefin (PO), Irradiated","Flame Resistant, Fluid Resistant, UV Resistant","Black","-55°C ~ 135°C","90°C"
http://www.panduit.com/heiler/PartDrawings/C-HSHSTT05-GB0239KH--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/HSTT50-48-Q3.jpg,298-11996-ND,HSTT50-48-Q3,Panduit Corp,HEATSHRINK 1/2"" X 4' ORANGE,108,0,"5.85000","0","1","HSTT","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.500"" (12.70mm)","0.250"" (6.35mm)","0.025"" (0.64mm)","Polyolefin (PO), Irradiated","Flame Retardant","Orange","-55°C ~ 135°C","90°C"
http://www.qualtekusa.com/images/Heatshrink/PDFs/Q2Z.pdf,//media.digikey.com/renders/Qualtek%20Renders/Q2-Z-1^16-01%20Series.jpg,Q849-ND,Q2-Z-1/16-01-MS100FT,Qualtek,HEATSHRINK 1/16"" X 100' BLACK,137,322,"6.01000","0","1","Q2-Z","Active","Tubing, Flexible","2 to 1","100.0' (30.5m)","0.063"" (1.60mm)","0.031"" (0.79mm)","0.014"" (0.36mm)","Polyolefin (PO)","Flame Retardant","Black","-55°C ~ 125°C","70°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT2211IN?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/F221B1IN-BK.jpg,F2211INBK105-ND,F2211IN BK105,Alpha Wire,HEATSHRINK 1"" X 4' BLACK,151,137,"6.08000","0","1","FIT®-221","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","1.000"" (25.40mm)","0.500"" (12.70mm)","0.035"" (0.89mm)","Polyolefin (PO), Irradiated","Flame Resistant, Fluid Resistant, UV Resistant","Black","-55°C ~ 135°C","90°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT2211IN?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/F22111%5E2-CL.jpg,F2211INCL105-ND,F2211IN CL105,Alpha Wire,HEATSHRINK 1"" X 4' CLEAR,126,61,"6.08000","0","1","FIT®-221","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","1.000"" (25.40mm)","0.500"" (12.70mm)","0.035"" (0.89mm)","Polyolefin (PO), Irradiated","Fluid Resistant","Clear","-55°C ~ 135°C","90°C"
http://www.qualtekusa.com/images/Heatshrink/PDFs/QPTFE.pdf,//media.digikey.com/renders/Qualtek%20Renders/Q-PTFE-16AWG-02-QB48IN-25.jpg,Q935-ND,Q-PTFE-16AWG-02-QB48IN-25,Qualtek,HEATSHRINK 16AWG 48"",683,0,"6.40000","0","1","Q-PTFE","Active","Tubing, Semi Rigid","2 to 1","4.00' (1.22m)","0.093"" (2.36mm)","0.060"" (1.52mm)","0.012"" (0.30mm)","Polytetrafluoroethylene (PTFE)","Chemical Resistant, Flame Retardant","Clear","-65°C ~ 260°C","350°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SCL&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/SCL-1%5E8-0-STK.JPG,SCL-3/16-0-STK-ND,SCL-3/16-0-STK,TE Connectivity Raychem Cable Protection,HEATSHRINK 3/16"" X 4' BLACK,619,0,"6.40000","0","1","SCL","Active","Tubing, Semi Rigid","3 to 1","4.00' (1.22m)","0.187"" (4.75mm)","0.060"" (1.52mm)","0.043"" (1.09mm)","Polyolefin (PO), Irradiated","Abrasion Resistant, Encapsulant Lined, Flex Resistant, Moisture Resistant, Splash Resistant, Strain Resistant, Vibration Resist","Black","-55°C ~ 110°C","125°C"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/SFTW-203%20Tubing.pdf,-,3M162133-ND,SFTW-203-3/4-48-BLACK,3M,HEATSHRINK 3/4 18MM BLK 1=1,1086,0,"6.47000","0","1","SFTW-203","Active","Tubing, Flexible","3 to 1","4.00' (1.22m)","0.709"" (18.01mm)","0.236"" (5.99mm)","0.030"" (0.76mm)","Polyolefin (PO)","Chemical Resistant, Corrosive Resistant, Flame Retardant, Self Extinguishing","Black","-55°C ~ 135°C","100°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RMW&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/RMW-SML.JPG,A115923-ND,RMW-10/3-1200/ADH-0,TE Connectivity Raychem Cable Protection,HEATSHRINK 0.394"" X 3.94' BLACK,488,0,"6.60000","0","1","RMW","Active","Tubing, Semi Rigid","3 to 1","3.94' (1.20m)","0.394"" (10.01mm)","0.118"" (2.99mm)","0.049"" (1.24mm)","Polyolefin (PO), Irradiated","Abrasion Resistant, Adhesive Lined, Chemical Resistant, Corrosion Resistant, Impact Resistant, Moisture-Proof, UV Resistant","Black","-40°C ~ 110°C","-"
http://multimedia.3m.com/mws/media/888004O/3m-heat-shrink-2013-electrical-products-catalog.pdf#page=40,//media.digikey.com/Photos/3M%20Photos/MFG_EPS300-3%5E16-48%5E-BLACK-250-PCS.jpg,3M161192-ND,EPS300-1/4-48""-BLACK-200 PCS,3M,HEATSHRINK TUBING 1/4-48"" 1=1PC,384,0,"6.66000","0","1","EPS-300","Active","Tubing, Flexible","3 to 1","4.00' (1.22m)","0.250"" (6.35mm)","0.080"" (2.03mm)","0.040"" (1.02mm)","Polyolefin (PO), Irradiated","Adhesive Lined, Corrosion Resistant, Flame Retardant, Fluid Resistant, Self Extinguishing, Water Resistant","Black","-55°C ~ 110°C","121°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=ES2000_9-1773447-9&DocType=CS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ES2000-NO.2-B9-0-40MM.JPG,ES2000-NO.1-C1-0-STK-ND,ES2000-NO.1-C1-0-STK,TE Connectivity Raychem Cable Protection,HEATSHRINK 0.225"" X 4' BLACK,325,0,"6.66000","0","1","ES2000","Active","Tubing, Semi Rigid","4 to 1","4.00' (1.22m)","0.225"" (5.72mm)","0.050"" (1.27mm)","0.047"" (1.19mm)","Polyolefin (PO), Irradiated","Abrasion Resistant, Adhesive Lined, Flame Retardant, Fluid Resistant, Strain Resistant","Black","-40°C ~ 130°C","110°C"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20Raychem%20PDFs/Tubing_Catalog.pdf,//media.digikey.com/photos/Tyco%20Raychem%20Photos/TAT316K.jpg,TAT316K-ND,TAT-125-3/16-0-STK,TE Connectivity Raychem Cable Protection,HEATSHRINK DUALWALL 3/16""X4' BLK,2184,0,"6.72000","0","1","TAT-125","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.187"" (4.75mm)","0.093"" (2.36mm)","0.028"" (0.71mm)","Polyolefin (PO)","Adhesive Lined, Flame Retardant","Black","-55°C ~ 110°C","95°C"
http://www.qualtekusa.com/images/Heatshrink/PDFs/Q2F3X.pdf,//media.digikey.com/photos/Qualtek%20Photos/Q2-F3X-1%201^2-01-QB48IN-5.JPG,Q2F3X112B-ND,Q2-F3X-1 1/2-01-QB48IN-5,Qualtek,HEATSHRINK POLY 1 1/2"" BLK 4',197,45,"6.78000","0","1","Q2-F3X","Active","Tubing, Flexible","3 to 1","4.00' (1.22m)","1.535"" (38.99mm)","0.512"" (13.00mm)","0.049"" (1.24mm)","Polyolefin (PO)","Corrosion Resistant, Flame Retardant","Black","-55°C ~ 135°C","70°C"
http://www.qualtekusa.com/images/Heatshrink/PDFs/Q2F3X.pdf,//media.digikey.com/photos/Qualtek%20Photos/Q2-F3X-1^16-01-SS500FT.JPG,Q2F3X116B-100-ND,Q2-F3X-1/16-01-MS100FT,Qualtek,HEATSHRINK POLY 1/16"" BLK 100',188,6,"7.01000","0","1","Q2-F3X","Active","Tubing, Flexible","3 to 1","100.0' (30.5m)","0.063"" (1.60mm)","0.018"" (0.45mm)","0.018"" (0.46mm)","Polyolefin (PO)","Corrosion Resistant, Flame Retardant","Black","-55°C ~ 135°C","70°C"
http://www.qualtekusa.com/images/Heatshrink/PDFs/Q2F4X.pdf,//media.digikey.com/renders/Qualtek%20Renders/Q2-F4X-3^4-01%20Series.jpg,Q1144-ND,Q2-F4X-3/4-01-QB48IN-5,Qualtek,HEATSHRINK 3/4"" X 4' BLACK,111,0,"7.02000","0","1","Q2-F4X","Active","Tubing, Flexible","4 to 1","4.00' (1.22m)","0.750"" (19.05mm)","0.181"" (4.60mm)","0.067"" (1.70mm)","Polyolefin (PO)","Flame Retardant, UV Resistant","Black","-55°C ~ 135°C","70°C"
http://www.qualtekusa.com/images/Heatshrink/PDFs/Q150K.pdf,//media.digikey.com/photos/Qualtek%20Photos/Q-150K-3^8-01-QB48IN-25.JPG,QKY038B-ND,Q-150K-3/8-01-QB48IN-25,Qualtek,HEATSHRINK PVDF 3/8"" X 4' BLACK,199,0,"7.08000","0","1","Q-150K","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.375"" (9.53mm)","0.187"" (4.75mm)","0.012"" (0.30mm)","Polyvinylidene Fluoride (PVDF)","Abrasion Resistant, Chemical Resistant, Cut-Through Resistant, Flame Retardant, Solvent Resistant","Black","-55°C ~ 150°C","135°C"
http://www.qualtekusa.com/images/Heatshrink/PDFs/Q150K.pdf,//media.digikey.com/photos/Qualtek%20Photos/q-150k-3%208-02-qb48in-25.JPG,QKY038C-ND,Q-150K-3/8-02-QB48IN-25,Qualtek,HEATSHRINK PVDF 3/8"" X 4' CLEAR,129,0,"7.08000","0","1","Q-150K","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.375"" (9.53mm)","0.187"" (4.75mm)","0.012"" (0.30mm)","Polyvinylidene Fluoride (PVDF)","Abrasion Resistant, Chemical Resistant, Cut-Through Resistant, Flame Retardant, Solvent Resistant","Clear","-55°C ~ 150°C","135°C"
http://multimedia.3m.com/mws/media/23078O/3mtm-mfpr-heat-shrink-tubing.pdf,//media.digikey.com/photos/3M%20Photos/KY018C.jpg,KY018C-ND,MFP 1/8"" CR 48"" BX,3M,HEATSHRINK MFP 1/8""X4' CLEAR,110,0,"7.13000","0","1","MFP","Active","Tubing, Semi Rigid","2 to 1","4.00' (1.22m)","0.125"" (3.18mm)","0.062"" (1.57mm)","0.010"" (0.25mm)","Polyvinylidene Fluoride (PVDF), Irradiated","Abrasion and Cut Resistant, Chemical Resistant, Flame Retardant, Fuel Resistant, Solvent Resistant","Clear","-55°C ~ 175°C","-"
http://www.qualtekusa.com/images/Heatshrink/PDFs/Q2F4X.pdf,//media.digikey.com/renders/Qualtek%20Renders/Q2-F4X-1-01%20Series.jpg,Q1143-ND,Q2-F4X-1-01-QB48IN-5,Qualtek,HEATSHRINK POLY 1"" BLK 48"",171,0,"7.38000","0","1","Q2-F4X","Active","Tubing, Flexible","4 to 1","4.00' (1.22m)","1.000"" (25.40mm)","0.278"" (7.06mm)","0.067"" (1.70mm)","Polyolefin (PO)","Flame Retardant, UV Resistant","Black","-55°C ~ 135°C","70°C"
http://www.qualtekusa.com/images/Heatshrink/PDFs/Q52X.pdf,//media.digikey.com/photos/Qualtek%20Photos/q5-2x-1-01-qb48in-5.JPG,Q52X100B-ND,Q5-2X-1-01-QB48IN-5,Qualtek,HEATSHRINK 1"" X 4' BLACK,220,135,"7.44000","0","1","Q5-2X","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","1.000"" (25.40mm)","0.500"" (12.70mm)","0.043"" (1.09mm)","Polyolefin (PO)","Adhesive Lined, Self Extinguishing","Black","-45°C ~ 125°C","100°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=ES2000_9-1773447-9&DocType=CS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ES2000-NO.2-B9-0-40MM.JPG,ES2000-NO.2-B9-0-STK-ND,ES2000-NO.2-B9-0-STK,TE Connectivity Raychem Cable Protection,HEATSHRINK 0.293"" X 4' BLACK,3154,0,"7.47000","0","1","ES2000","Active","Tubing, Semi Rigid","4 to 1","4.00' (1.22m)","0.293"" (7.44mm)","0.065"" (1.65mm)","0.060"" (1.52mm)","Polyolefin (PO), Irradiated","Abrasion Resistant, Adhesive Lined, Flame Retardant, Fluid Resistant, Strain Resistant","Black","-40°C ~ 130°C","110°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=ES1000&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ES1000-NO.3.jpg,ES1000-NO.2-B9-X-STK-ND,ES1000-NO.2-B9-X-STK,TE Connectivity Raychem Cable Protection,HEATSHRINK 0.293"" X 4' CLEAR,199,0,"7.47000","0","1","ES1000","Active","Tubing, Semi Rigid","4 to 1","4.00' (1.22m)","0.293"" (7.44mm)","0.065"" (1.65mm)","0.060"" (1.52mm)","Polyolefin (PO), Irradiated","Abrasion Resistant, Adhesive Lined, Fluid Resistant","Clear","-40°C ~ 130°C","110°C"
http://www.qualtekusa.com/images/Heatshrink/PDFs/Q2F.pdf,//media.digikey.com/photos/Qualtek%20Photos/Q2-F-3^64-01-QB48IN-25.JPG,Q2F364B-100-ND,Q2-F-3/64-01-MS100FT,Qualtek,HEATSHRINK 0.046"" X 100' BLACK,387,269,"7.51000","0","1","Q2-F","Active","Tubing, Flexible","2 to 1","100.0' (30.5m)","0.046"" (1.17mm)","0.023"" (0.58mm)","0.016"" (0.41mm)","Polyolefin (PO)","Flame Retardant","Black","-55°C ~ 135°C","70°C"
