Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","RF Type","Frequency","Number of Mixers","Gain","Noise Figure","Secondary Attributes","Current - Supply","Voltage - Supply","Package / Case","Supplier Device Package"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc272a.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,1127-2927-ND,HMC272AMS8E,Analog Devices Inc.,IC MIXER SGL-BAL 1.7-3GHZ 8-MSOP,1,0,"2.93000","0","1","Strip","-","Obsolete","General Purpose","1.7GHz ~ 3GHz","1","-","9dB","Up/Down Converter","-","-","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://www.akm.com/akm/en/file/datasheet/AK1572.pdf,//media.digikey.com/Renders/AKM%20Semiconductor%20Renders/974;32QFN-.9-5x5;QF;32.jpg,AK1572-ND,AK1572,AKM Semiconductor Inc.,IC RF MIXER 690-4000MHZ 32QFN,0,0,"3.55050","0","1000","Tape & Reel (TR)","-","Active","-","690MHz ~ 4GHz","1","1.5dB","14dB","-","270mA","4.75V ~ 5.25V","32-VFQFN Exposed Pad","32-QFN (5x5)"
https://www.akm.com/akm/en/file/datasheet/AK1575.pdf,-,AK1575-ND,AK1575,AKM Semiconductor Inc.,IC RF MIXER 690-4000MHZ 32QFN,0,0,"3.55050","0","1000","Tape & Reel (TR)","-","Active","-","690MHz ~ 4GHz","1","1.5dB","13dB","-","270mA","4.75V ~ 5.25V","32-VFQFN Exposed Pad","32-QFN (5x5)"
http://www.linear.com/docs/5184,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1692;UF;16.jpg,LT5526EUF#TRPBF-ND,LT5526EUF#TRPBF,Linear Technology/Analog Devices,IC MIXR 1KHZ-2GHZ DWN CONV 16QFN,0,0,"4.32900","0","2500","Tape & Reel (TR)","LT5526","Active","General Purpose","1kHz ~ 2GHz","1","0.6dB","11dB","Down Converter","28mA","3.6V ~ 5.3V","16-WQFN Exposed Pad","16-QFN (4x4)"
http://www.linear.com/docs/2539,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1692;UF;16.jpg,LT5512EUF#TRPBF-ND,LT5512EUF#TRPBF,Linear Technology/Analog Devices,IC MIXER 1KHZ-3GHZ DWN 16QFN,0,2500,"4.69300","0","2500","Tape & Reel (TR)","LT5512","Active","Cellular, HF, ISM, PCS, UHF, VHF, WMTS","1kHz ~ 3GHz","1","1.1dB","14dB","Down Converter","74mA","4.5V ~ 5.25V","16-WQFN Exposed Pad","16-QFN (4x4)"
http://www.linear.com/docs/3380,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;%2005-08-1663%20var%20BA;%20FE;%2016.jpg,LT5511EFE#TRPBF-ND,LT5511EFE#TRPBF,Linear Technology/Analog Devices,IC MIXER 10MHZ-3GHZ UP 16TSSOP,0,0,"4.71900","0","2500","Tape & Reel (TR)","LT5511","Active","CATV","10MHz ~ 3GHz","1","0dB","15dB","Up Converter","65mA","4V ~ 5.25V","16-TSSOP (0.173"", 4.40mm Width) Exposed Pad","16-TSSOP-EP"
http://www.linear.com/docs/5659,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1692;UF;16.jpg,LT5525EUF#TRPBF-ND,LT5525EUF#TRPBF,Linear Technology/Analog Devices,IC MIXER 800MHZ-2.5GHZ DWN 16QFN,0,0,"4.82300","0","2500","Tape & Reel (TR)","LT5525","Active","General Purpose","800MHz ~ 2.5GHz","1","-1.9dB","15.1dB","Down Converter","33mA","3.6V ~ 5.3V","16-WQFN Exposed Pad","16-QFN (4x4)"
http://cdn.macom.com/datasheets/MAMX-011023%20(1).pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/6%20DFN.jpg,1465-1723-2-ND,MAMX-011023-TR3000,M/A-Com Technology Solutions,IC MIXER 9DB 5-25GHZ RF 6TDFN,0,72000,"4.94000","0","3000","Tape & Reel (TR)","-","Active","-","4GHz ~ 23GHz","1","9dB","10dB","-","15mA","3V","6-WFDFN Exposed Pad","6-TDFN (1.5x1.2)"
http://cdn.macom.com/datasheets/MAMX-011023%20(1).pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/6%20DFN.jpg,1465-1723-1-ND,MAMX-011023-TR3000,M/A-Com Technology Solutions,IC MIXER 9DB 5-25GHZ RF 6TDFN,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","-","4GHz ~ 23GHz","1","9dB","10dB","-","15mA","3V","6-WFDFN Exposed Pad","6-TDFN (1.5x1.2)"
http://cdn.macom.com/datasheets/MAMX-011023%20(1).pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/6%20DFN.jpg,1465-1723-6-ND,MAMX-011023-TR3000,M/A-Com Technology Solutions,IC MIXER 9DB 5-25GHZ RF 6TDFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","-","4GHz ~ 23GHz","1","9dB","10dB","-","15mA","3V","6-WFDFN Exposed Pad","6-TDFN (1.5x1.2)"
//media.digikey.com/pdf/Data%20Sheets/Analog%20Devices%20PDFs/AD8343.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/14-TSSOP.jpg,AD8343ARUZ-REELTR-ND,AD8343ARUZ-REEL,Analog Devices Inc.,IC MXR 0HZ-2.5GHZ UP/DWN 14TSSOP,0,0,"5.04192","0","2500","Tape & Reel (TR)","AD8343","Active","Cellular, WLAN","0Hz ~ 2.5GHz","1","7dB","14dB","Up/Down Converter","60mA","4.5V ~ 5.5V","14-TSSOP (0.173"", 4.40mm Width)","14-TSSOP"
http://www.linear.com/docs/3852,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1692;UF;16.jpg,LT5520EUF#TRPBF-ND,LT5520EUF#TRPBF,Linear Technology/Analog Devices,IC MIXER 1.3-2.3GHZ UPCONV 16QFN,0,0,"5.25200","0","2500","Tape & Reel (TR)","LT5520","Active","General Purpose","1.3GHz ~ 2.3GHz","1","-1dB","15dB","Up Converter","70mA","4.5V ~ 5.25V","16-WQFN Exposed Pad","16-QFN (4x4)"
http://www.linear.com/docs/1720,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1692;UF;16.jpg,LT5519EUF#TRPBF-ND,LT5519EUF#TRPBF,Linear Technology/Analog Devices,IC MIXER 700MHZ-1.4GHZ UP 16QFN,0,0,"5.25200","0","2500","Tape & Reel (TR)","LT5519","Active","General Purpose","700MHz ~ 1.4GHz","1","-0.6dB","13.6dB","Up Converter","70mA","4.5V ~ 5.25V","16-WQFN Exposed Pad","16-QFN (4x4)"
-,"//media.digikey.com/Renders/IDT,%20Integrated%20Device%20Technology%20Renders/800;NBG20;NBG;20.jpg",F1763NBGI8-ND,F1763NBGI8,"IDT, Integrated Device Technology Inc",IC DPD MIXER BICMOS VFQFPN,0,5000,"5.46000","0","2500","Tape & Reel (TR)","-","Active","-","2.3GHz ~ 2.7GHz","1","12.2dB","10.9dB","-","200mA","4.75V ~ 5.25V","20-WQFN Exposed Pad","20-QFN (5x5)"
http://www.intersil.com/content/dam/Intersil/documents/hfa3/hfa3101.pdf,"//media.digikey.com/Renders/Intersil%20Renders/8-SOIC,M8.jpg",HFA3101BZ96-ND,HFA3101BZ96,Renesas Electronics America Inc.,IC MIXER 0HZ-10GHZ 8SOIC,0,0,"5.60000","0","2500","Tape & Reel (TR)","-","Active","-","0Hz ~ 10GHz","1","-","1.7dB","-","-","-","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://datasheets.maximintegrated.com/en/ds/MAX2032.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0139;TP;20.jpg,MAX2032ETP+T-ND,MAX2032ETP+T,Maxim Integrated,IC MXR 650MHZ-1GHZ UP/DWN 20TQFN,0,0,"5.98000","0","2500","Tape & Reel (TR)","-","Active","GSM, EDGE, CDMA","650MHz ~ 1GHz","1","-","7dB","Up/Down Converter","85mA","4.75V ~ 5.25V","20-WQFN Exposed Pad","20-TQFN-EP (5x5)"
http://www.linear.com/docs/59141,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1534;-UC;-10.jpg,LTC5562IUC#TRPBF-ND,LTC5562IUC#TRPBF,Linear Technology/Analog Devices,"LF-7GHZ LOW-POWER, WIDEBAND ACTI",0,0,"5.99830","0","2500","Tape & Reel (TR)","-","Active","-","0Hz ~ 7GHz","1","-","14.6dB","-","40mA","3.3V","10-WFQFN Exposed Pad","10-QFN (2x2)"
http://www.linear.com/docs/3107,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1692;UF;16.jpg,LT5521EUF#TRPBF-ND,LT5521EUF#TRPBF,Linear Technology/Analog Devices,IC MIXER 10MHZ-3.7GHZ UP 16QFN,0,0,"6.24000","0","2500","Tape & Reel (TR)","LT5521","Active","Cellular, PHS, UMTS, WCDMA","10MHz ~ 3.7GHz","1","-0.5dB","12.5dB","Up Converter","98mA","3.15V ~ 5.25V","16-WQFN Exposed Pad","16-QFN (4x4)"
http://www.linear.com/docs/28408,//media.digikey.com/Renders/Linear%20Tech%20Renders/24%20QFN%2005-08-1747.jpg,LT5578IUH#TRPBF-ND,LT5578IUH#TRPBF,Linear Technology/Analog Devices,IC MIXER 400MHZ-2.7GHZ UP 24QFN,0,0,"7.06804","0","2500","Tape & Reel (TR)","-","Active","GSM, ISM, PCS, WCDMA","400MHz ~ 2.7GHz","1","1.4dB","8.6dB","Up Converter","170mA","3.3V","24-WQFN Exposed Pad","24-QFN (5x5)"
http://www.linear.com/docs/7797,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1692;UF;16.jpg,LT5527EUF#TRPBF-ND,LT5527EUF#TRPBF,Linear Technology/Analog Devices,IC MIXER 400MHZ-3.7GHZ DWN 16QFN,0,2500,"7.29300","0","2500","Tape & Reel (TR)","LT5527","Active","Cellular, GSM, MMDS, TD-SCDMA, UMTS, WCDMA","400MHz ~ 3.7GHz","1","2.3dB","12.5dB","Down Converter","78mA","4.5V ~ 5.25V","16-WQFN Exposed Pad","16-QFN (4x4)"
http://www.linear.com/docs/26098,//media.digikey.com/Renders/Linear%20Tech%20Renders/24%20QFN%2005-08-1747.jpg,LT5579IUH#TRPBF-ND,LT5579IUH#TRPBF,Linear Technology/Analog Devices,IC MIXER 1.5-3.8GHZ 24QFN,0,0,"7.40282","0","2500","Tape & Reel (TR)","LT5579","Active","Cellular, CDMA2000, EDGE, GPRS, GSM","1.5GHz ~ 3.8GHz","1","2.6dB","9.9dB","Up Converter","250mA","3.3V","24-WQFN Exposed Pad","24-QFN (5x5)"
http://www.linear.com/docs/18939,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1692;UF;16.jpg,LT5557EUF#TRPBF-ND,LT5557EUF#TRPBF,Linear Technology/Analog Devices,IC MIXER 400MHZ-3.8GHZ DWN 16QFN,0,2500,"7.41000","0","2500","Tape & Reel (TR)","LT5557","Active","Cellular, CDMA, TD-SCDMA, UMTS, WCDMA","400MHz ~ 3.8GHz","1","3.3dB","11.7dB","Down Converter","92mA","2.9V ~ 3.9V","16-WQFN Exposed Pad","16-QFN (4x4)"
https://www.idt.com/document/dst/f1150-datasheet,"//media.digikey.com/Renders/IDT,%20Integrated%20Device%20Technology%20Renders/800;NBG36;NBG;36.jpg",F1150NBGI8-ND,F1150NBGI8,"IDT, Integrated Device Technology Inc",IC RF-IF DOWNCONV MIXER 36VFQFPN,0,5000,"7.51360","0","2500","Tape & Reel (TR)","Zero-Distortion™","Active","General Purpose","1.7GHz ~ 2.2GHz","2","8.5dB","10dB","Down Converter","334mA","4.75V ~ 5.25V","36-WFQFN Exposed Pad","36-VFQFPN (6x6)"
https://www.idt.com/document/dst/f1162-datasheet,"//media.digikey.com/Renders/IDT,%20Integrated%20Device%20Technology%20Renders/800;NBG36;NBG;36.jpg",F1162NBGI8-ND,F1162NBGI8,"IDT, Integrated Device Technology Inc",IC RF-IF DOWNCONV MIXER 36VFQFPN,0,5000,"7.62880","0","2500","Tape & Reel (TR)","Zero-Distortion™","Active","General Purpose","2.3GHz ~ 2.7GHz","2","8.9dB","9.9dB","Down Converter","330mA","4.75V ~ 5.25V","36-WFQFN Exposed Pad","36-VFQFPN (6x6)"
http://www.psemi.com/pdf/datasheets/pe4141ds.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,PE4141B-W-ND,PE4141B-W,pSemi,IC MIXER 0HZ-1GHZ 8MSOP,0,0,"7.70002","0","2000","Tape & Reel (TR)","UltraCMOS®","Active","General Purpose","0Hz ~ 1GHz","1","-","-","-","-","-","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://www.idt.com/document/dst/f1152nbgi-datasheet,"//media.digikey.com/Renders/IDT,%20Integrated%20Device%20Technology%20Renders/800;NBG36;NBG;36.jpg",F1152NBGI8-ND,F1152NBGI8,"IDT, Integrated Device Technology Inc",IC RF-IF DOWNCONV MIXER 36VFQFPN,0,0,"7.79520","0","2500","Tape & Reel (TR)","Zero-Distortion™","Active","General Purpose","1.4GHz ~ 2.2GHz","2","8.5dB","10dB","Down Converter","327mA","4.75V ~ 5.25V","36-WFQFN Exposed Pad","36-VFQFPN (6x6)"
https://www.idt.com/document/dst/f1102-datasheet,"//media.digikey.com/Renders/IDT,%20Integrated%20Device%20Technology%20Renders/800;NBG36;NBG;36.jpg",F1102NBGI8-ND,F1102NBGI8,"IDT, Integrated Device Technology Inc",IC RF TO IF MIXER DUAL 36VFQFPN,0,5000,"7.82080","0","2500","Tape & Reel (TR)","Zero-Distortion™","Active","General Purpose","400MHz ~ 1GHz","2","9dB","9.5dB","Down Converter","330mA","4.75V ~ 5.25V","36-WFQFN Exposed Pad","36-VFQFPN (6x6)"
http://www.linear.com/docs/28732,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1818;UH;20.jpg,LTC5541IUH#TRPBF-ND,LTC5541IUH#TRPBF,Linear Technology/Analog Devices,IC MIXR 1.3-2.3GHZ DWNCONV 20QFN,0,2500,"8.08600","0","2500","Tape & Reel (TR)","-","Active","W-CDMA","1.3GHz ~ 2.3GHz","1","7.8dB","9.5dB","Down Converter","192mA","3.1V ~ 3.5V","20-WFQFN Exposed Pad","20-QFN-EP (5x5)"
http://www.linear.com/docs/28822,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1818;UH;20.jpg,LTC5540IUH#TRPBF-ND,LTC5540IUH#TRPBF,Linear Technology/Analog Devices,IC MIXER 600MHZ-1.3GHZ DWN 20QFN,0,0,"8.08600","0","2500","Tape & Reel (TR)","-","Active","GSM, LTE, W-CDMA","600MHz ~ 1.3GHz","1","8dB","10.4dB","Down Converter","193mA","3.1V ~ 3.5V","20-WFQFN Exposed Pad","20-QFN-EP (5x5)"
http://www.linear.com/docs/41474,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1692;UF;16.jpg,LTC5567IUF#TRPBF-ND,LTC5567IUF#TRPBF,Linear Technology/Analog Devices,IC MIXER 300MHZ-4GHZ DWN 16QFN,0,0,"8.09900","0","2500","Tape & Reel (TR)","-","Active","General Purpose","300MHz ~ 4GHz","1","1.9dB","14.6dB","Down Converter","105mA","3V ~ 3.6V","16-WQFN Exposed Pad","16-QFN (4x4)"
https://datasheets.maximintegrated.com/en/ds/MAX2031.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0139;TP;20.jpg,MAX2031ETP+T-ND,MAX2031ETP+T,Maxim Integrated,IC MXR 650MHZ-1GHZ UP/DWN 20TQFN,0,5000,"8.15360","0","2500","Tape & Reel (TR)","MAX2031","Active","Cellular, CDMA2000, EDGE, GSM, W-CDMA","650MHz ~ 1GHz","1","-","7dB","Up/Down Converter","100mA","4.75V ~ 5.25V","20-WQFN Exposed Pad","20-TQFN-EP (5x5)"
https://datasheets.maximintegrated.com/en/ds/MAX2029.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0139;TP;20.jpg,MAX2029ETP+T-ND,MAX2029ETP+T,Maxim Integrated,IC MXR 815MHZ-1GHZ UP/DWN 20TQFN,0,15000,"8.15360","0","2500","Tape & Reel (TR)","-","Active","Cellular, CDMA2000, EDGE, GSM, W-CDMA","815MHz ~ 1GHz","1","-","6.7dB","Up/Down Converter","100mA","4.75V ~ 5.25V","20-WQFN Exposed Pad","20-TQFN-EP (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC220B.pdf,-,HMC220BMS8GETR-ND,HMC220BMS8GETR,Analog Devices Inc.,5-12 GHZ DBL-BAL MIXER,0,0,"8.27190","0","500","Tape & Reel (TR)","-","Active","VSAT","5GHz ~ 12GHz","1","-","10dB","Up/Down Converter","-","-","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width) Exposed Pad","RH-8-3"
http://www.linear.com/docs/44249,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1692;UF;16.jpg,LTC5577IUF#TRPBF-ND,LTC5577IUF#TRPBF,Linear Technology/Analog Devices,IC MIXER DOWN CONVERTER 16QFN,0,0,"8.41100","0","2500","Tape & Reel (TR)","-","Active","CATV","300MHz ~ 6GHz","1","0dB","15dB","Down Converter","180mA","3V ~ 3.6V","16-WFQFN Exposed Pad","16-QFN (4x4)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/36/ea/63/41/98/af/4e/95/CD00295270.pdf/files/CD00295270.pdf/jcr:content/translations/en.CD00295270.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/44-VFQFN%20Exposed%20Pad.JPG,STW82100BTR-ND,STW82100BTR,STMicroelectronics,IC MIXER 1.62-2.4GHZ DWN CONV,0,0,"8.96000","0","2500","Tape & Reel (TR)","-","Active","General Purpose","1.62GHz ~ 2.4GHz","1","8.5dB","10.5dB","Down Converter","108mA","3.3V ~ 5V","44-VFQFN Exposed Pad","44-VFQFPN (7x7)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/39/82/68/da/a0/b1/49/f8/DM00023114.pdf/files/DM00023114.pdf/jcr:content/translations/en.DM00023114.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/44-VFQFN%20Exposed%20Pad.JPG,STW82101BTR-ND,STW82101BTR,STMicroelectronics,IC MIXER 695-960MHZ DWN CONV,0,0,"8.96000","0","2500","Tape & Reel (TR)","-","Active","General Purpose","695MHz ~ 960MHz","1","9dB","9.5dB","Down Converter","160mA","3.3V ~ 5V","44-VFQFN Exposed Pad","44-VFQFPN (7x7)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/07/d7/61/f5/05/6c/4a/fc/DM00023271.pdf/files/DM00023271.pdf/jcr:content/translations/en.DM00023271.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/44-VFQFN%20Exposed%20Pad.JPG,STW82102BTR-ND,STW82102BTR,STMicroelectronics,IC MIXER 1425-1910MHZ DWN CONV,0,0,"8.96000","0","2500","Tape & Reel (TR)","-","Active","General Purpose","1425MHz ~ 1910MHz","1","8dB","10.5dB","Down Converter","107mA","3.3V ~ 5V","44-VFQFN Exposed Pad","44-VFQFPN (7x7)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/5b/7a/0d/eb/72/01/40/c7/DM00023282.pdf/files/DM00023282.pdf/jcr:content/translations/en.DM00023282.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/44-VFQFN%20Exposed%20Pad.JPG,STW82103BTR-ND,STW82103BTR,STMicroelectronics,IC MIXER 2.3-2.7GHZ DWN CONV,0,0,"8.96000","0","2500","Tape & Reel (TR)","-","Active","General Purpose","2.3GHz ~ 2.7GHz","1","8.5dB","10.5dB","Down Converter","160mA","3V ~ 5V","44-VFQFN Exposed Pad","44-VFQFPN (7x7)"
http://www.linear.com/docs/43631,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1692;UF;16.jpg,LTC5551IUF#TRPBF-ND,LTC5551IUF#TRPBF,Linear Technology/Analog Devices,IC MIXR .3-3.5GHZ DWNCONV 16QFN,0,0,"9.02200","0","2500","Tape & Reel (TR)","-","Active","Cellular, GSM","300MHz ~ 3.5GHz","1","3.2dB","10.9dB","Down Converter","204mA","2.5V ~ 3.6V","16-WQFN Exposed Pad","16-QFN (4x4)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/36/ea/63/41/98/af/4e/95/CD00295270.pdf/files/CD00295270.pdf/jcr:content/translations/en.CD00295270.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/44-VFQFN%20Exposed%20Pad.JPG,STW82100B-ND,STW82100B,STMicroelectronics,IC MIXER 1.62-2.4GHZ DWN CONV,0,0,"9.31000","0","1560","Tray","-","Active","General Purpose","1.62GHz ~ 2.4GHz","1","8.5dB","10.5dB","Down Converter","108mA","3.3V ~ 5V","44-VFQFN Exposed Pad","44-VFQFPN (7x7)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/39/82/68/da/a0/b1/49/f8/DM00023114.pdf/files/DM00023114.pdf/jcr:content/translations/en.DM00023114.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/44-VFQFN%20Exposed%20Pad.JPG,STW82101B-ND,STW82101B,STMicroelectronics,IC MIXER 695-960MHZ DWN CONV,0,0,"9.31000","0","1560","Tray","-","Active","General Purpose","695MHz ~ 960MHz","1","9dB","9.5dB","Down Converter","160mA","3.3V ~ 5V","44-VFQFN Exposed Pad","44-VFQFPN (7x7)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/07/d7/61/f5/05/6c/4a/fc/DM00023271.pdf/files/DM00023271.pdf/jcr:content/translations/en.DM00023271.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/44-VFQFN%20Exposed%20Pad.JPG,STW82102B-ND,STW82102B,STMicroelectronics,IC MIXER 1425-1910MHZ DWN CONV,0,0,"9.31000","0","1560","Tray","-","Active","General Purpose","1425MHz ~ 1910MHz","1","8dB","10.5dB","Down Converter","107mA","3.3V ~ 5V","44-VFQFN Exposed Pad","44-VFQFPN (7x7)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/5b/7a/0d/eb/72/01/40/c7/DM00023282.pdf/files/DM00023282.pdf/jcr:content/translations/en.DM00023282.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/44-VFQFN%20Exposed%20Pad.JPG,STW82103B-ND,STW82103B,STMicroelectronics,IC MIXER 2.3-2.7GHZ DWN CONV,0,0,"9.31000","0","1560","Tray","-","Active","General Purpose","2.3GHz ~ 2.7GHz","1","8.5dB","10.5dB","Down Converter","160mA","3V ~ 5V","44-VFQFN Exposed Pad","44-VFQFPN (7x7)"
http://www.linear.com/docs/28733,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1818;UH;20.jpg,LTC5542IUH#TRPBF-ND,LTC5542IUH#TRPBF,Linear Technology/Analog Devices,IC MIXR 1.6-2.7GHZ DWNCONV 20QFN,0,17500,"9.32100","0","2500","Tape & Reel (TR)","-","Active","CDMA, LTE, W-CDMA, WiMAX","1.6GHz ~ 2.7GHz","1","8dB","9.9dB","Down Converter","199mA","3.1V ~ 3.5V","20-WFQFN Exposed Pad","20-QFN-EP (5x5)"
http://www.linear.com/docs/28801,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1818;UH;20.jpg,LTC5543IUH#TRPBF-ND,LTC5543IUH#TRPBF,Linear Technology/Analog Devices,IC MIXER 2.3-4GHZ 20QFN,0,0,"9.32100","0","2500","Tape & Reel (TR)","-","Active","LTE, WCS, WiMax","2.3GHz ~ 4GHz","1","8.4dB","10.2dB","-","201mA","3.1V ~ 3.5V","20-WFQFN Exposed Pad","20-QFN-EP (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5353.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-20-9;CP;20.jpg,ADL5353ACPZ-R7TR-ND,ADL5353ACPZ-R7,Analog Devices Inc.,IC MIXER 2.2-2.7GHZ 20LFCSP,0,3000,"9.37623","0","1500","Tape & Reel (TR)","-","Active","Cellular","2.2GHz ~ 2.7GHz","1","8.7dB","9.8dB","-","125mA","3.3V ~ 5V","20-WQFN Exposed Pad, CSP","20-LFCSP-WQ (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5353.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-20-9;CP;20.jpg,ADL5353ACPZ-R7CT-ND,ADL5353ACPZ-R7,Analog Devices Inc.,IC MIXER 2.2-2.7GHZ 20LFCSP,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","Cellular","2.2GHz ~ 2.7GHz","1","8.7dB","9.8dB","-","125mA","3.3V ~ 5V","20-WQFN Exposed Pad, CSP","20-LFCSP-WQ (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5353.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-20-9;CP;20.jpg,ADL5353ACPZ-R7DKR-ND,ADL5353ACPZ-R7,Analog Devices Inc.,IC MIXER 2.2-2.7GHZ 20LFCSP,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","Cellular","2.2GHz ~ 2.7GHz","1","8.7dB","9.8dB","-","125mA","3.3V ~ 5V","20-WQFN Exposed Pad, CSP","20-LFCSP-WQ (5x5)"
https://datasheets.maximintegrated.com/en/ds/MAX9994.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0139;TP;20.jpg,MAX9994ETP+T-ND,MAX9994ETP+T,Maxim Integrated,IC MIXER 1.7-2.2GHZ DWN 20TQFN,0,5000,"9.43360","0","2500","Tape & Reel (TR)","MAX9994","Active","Cellular, DCS, EDGE, PCS, UMTS, WLL","1.7GHz ~ 2.2GHz","1","8.3dB","9.7dB","Down Converter","235mA","4.75V ~ 5.25V","20-WQFN Exposed Pad","20-TQFN-EP (5x5)"
https://datasheets.maximintegrated.com/en/ds/MAX9986.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0139;TP;20.jpg,MAX9986ETP+T-ND,MAX9986ETP+T,Maxim Integrated,IC MIXER 815MHZ-1GHZ DWN 20TQFN,0,0,"9.43360","0","2500","Tape & Reel (TR)","MAX9986E","Active","Cellular, DCS, EDGE, PCS, UMTS, WLL","815MHz ~ 1GHz","1","10dB","9.3dB","Down Converter","265mA","4.75V ~ 5.25V","20-WQFN Exposed Pad","20-TQFN-EP (5x5)"
https://datasheets.maximintegrated.com/en/ds/MAX9986A.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0139;TP;20.jpg,MAX9986AETP+T-ND,MAX9986AETP+T,Maxim Integrated,IC MIXER 815MHZ-1GHZ DWN 20TQFN,0,0,"9.43360","0","2500","Tape & Reel (TR)","MAX9986A","Active","Cellular, DCS, EDGE, PCS, UMTS, WLL","815MHz ~ 1GHz","1","8.2dB","10dB","Down Converter","250mA","4.75V ~ 5.25V","20-WQFN Exposed Pad","20-TQFN-EP (5x5)"
https://datasheets.maximintegrated.com/en/ds/MAX9984.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0139;TP;20.jpg,MAX9984ETP+T-ND,MAX9984ETP+T,Maxim Integrated,IC MIXER 400MHZ-1GHZ DWN 20TQFN,0,0,"9.43360","0","2500","Tape & Reel (TR)","MAX9984","Active","Cellular, CDMA, EDGE, GSM, WCDMA, WiMAX","400MHz ~ 1GHz","1","8.1dB","9.3dB","Down Converter","265mA","4.75V ~ 5.25V","20-WQFN Exposed Pad","20-TQFN-EP (5x5)"
