Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","RF Family/Standard","Frequency Group","Frequency (Center/Band)","Frequency Range","Antenna Type","Number of Bands","VSWR","Return Loss","Gain","Power - Max","Features","Termination","Ingress Protection","Mounting Type","Height (Max)","Applications"
https://cdn.taoglas.com/datasheets/AGGP.35F.07.0060A.pdf,//media.digikey.com/Photos/Taoglas/MFG_AGGP-35F-07.jpg,931-1146-ND,AGGP.35F.07.0060A,Taoglas Limited,RF ANT 1.575GHZ CER PATCH MHF1,380,0,"23.71000","0","1","Tray","-","Active","Navigation","UHF (1GHz ~ 2GHz)","1.575GHz","1.574GHz ~ 1.61GHz","Ceramic Patch","1","2","-","1dBic, 0.5dBic","-","LNA, Filter","U.FL (UMCC), IPEX MHF1","-","Surface Mount","0.146"" (3.70mm)","GLONASS, GNSS, GPS"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/A09-HASM-675%20Drawing.pdf,//media.digikey.com/photos/Digi%20Int'l%20Photos/A09-HASM-675.JPG,A09-HASM-675-ND,A09-HASM-675,Digi International,RF ANT 900MHZ WHP TILT RP-SMA 6"",352,0,"25.00000","0","1","Bulk","-","Active","-","UHF (300MHz ~ 1GHz)","900MHz","902MHz ~ 928MHz","Whip, Tilt","1","1.9","-","2.15dBi","-","-","RP-SMA Male","-","Connector Mount","5.906"" (150.00mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/Antennas_Web.pdf,//media.digikey.com/photos/Digi%20Int'l%20Photos/A24-HASM-525.JPG,A24-HASM-525-ND,A24-HASM-525,Digi International,RF ANT 2.4GHZ WHP TILT RP-SMA 6"",157,0,"25.00000","0","1","Bulk","-","Active","-","UHF (2GHz ~ 3GHz)","2.4GHz","-","Whip, Tilt","1","-","-","2.1dBi","-","-","RP-SMA Female","-","Connector Mount","5.394"" (137.00mm)","-"
https://cdn.taoglas.com/datasheets/AA.170.301111.pdf,//media.digikey.com/Photos/Taoglas/MFG_AA.170.301111.jpg,931-1388-ND,AA.170.301111,Taoglas Limited,RF ANT 1.561/1.575GHZ CER PATCH,578,0,"25.86000","0","1","Bulk","Magma","Active","Navigation","UHF (1GHz ~ 2GHz)","1.561GHz, 1.575GHz, 1.602GHz","1.559GHz ~ 1.61GHz","Ceramic Patch","3","2","-","5.76dBi, 4.46dBi, 5.98dBi","-","Cable - 3m, LNA, Filter","SMA Male","IP65","Magnetic","0.673"" (17.10mm)","Beidou, GLONASS, GPS"
https://cdn.taoglas.com/datasheets/IAA.01.121111.pdf,//media.digikey.com/Photos/Taoglas/MFG_IAA_01_121111.jpg,931-1034-ND,IAA.01.121111,Taoglas Limited,RF ANT 1.6GHZ MODULE SMA ML MAG,175,0,"25.86000","0","1","Bulk","-","Active","-","UHF (1GHz ~ 2GHz)","1.6GHz","1.616GHz ~ 1.626GHz","Module","1","1.5","-","-","-","-","SMA Male","IP67","Magnetic","0.484"" (12.30mm)","-"
https://cdn.taoglas.com/datasheets/GSA.8841.A.105111.pdf,//media.digikey.com/Photos/Taoglas/MFG_GSA.8841.A.105111.jpg,931-1333-ND,GSA.8841.A.105111,Taoglas Limited,RF ANT 829MHZ/1.6GHZ FLAT BAR,198,0,"26.33000","0","1","Bulk","-","Active","Cellular, Navigation, WiFi","Wide Band","829MHz, 1.6GHz, 1.9GHz, 2.6GHz, 5.4GHz","698MHz ~ 960MHz, 1.565GHz ~ 1.612GHz, 1.71GHz ~ 2.17GHz, 2.4GHz ~ 2.7GHz, 4.8GHz ~ 6GHz","Flat Bar","5","-","-","1.56dBi, 1.38dBi, 3.79dBi, 4.87dBi, 5.35dBi","5W","-","SMA Male","IP65","Adhesive","0.457"" (11.60mm)","CDMA, GPS, GSM, LTE, UMTS, WLAN"
https://cdn.taoglas.com/datasheets/G30.B.108111.pdf,//media.digikey.com/Photos/Taoglas/MFG_G.30.B108111.jpg,931-1220-ND,G30.B.108111,Taoglas Limited,RF ANT 829MHZ/2.4GHZ DOME SMA ML,3320,0,"27.33000","0","1","Bulk","Olympian","Active","Cellular, WiFi","Wide Band","829MHz, 2.4GHz","698MHz ~ 960MHz, 1.71GHz ~ 2.7GHz","Dome","2","3","-","1.2dBi, 3.2dBi","5W","-","SMA Male","IP69K","Panel Mount","1.890"" (48.00mm)","CDMA, DCS, EDGE, GPRS, GSM, HSDPA, IMT, LTE, PCS, UMTS, WCDMA, Wi-Fi"
https://cdn.taoglas.com/datasheets/MA203.A.AB.035.pdf,//media.digikey.com/Photos/Taoglas/MFG_MA_203_A_A301111_B301111.jpg,931-1091-ND,MA203.A.AB.035,Taoglas Limited,RF ANT 850MHZ/900MHZ MOD SMA ADH,199,0,"28.37000","0","1","Bulk","Stingray","Active","Cellular, Navigation","Wide Band","850MHz, 900MHz, 1.575GHz, 1.8GHz, 1.9GHz","800MHz ~ 2.2GHz","Module","5","2, 2.5","-","30dB","-","Cable - 3m, LNA","SMA Male (2)","IP65","Adhesive","0.425"" (10.80mm)","CDMA, DCS, EDGE, GPRS, GPS, GSM, HSPA, PCS, UMTS"
http://ftp1.digi.com/support/documentation/90000540_F.pdf,//media.digikey.com/photos/Digi%20Int'l%20Photos/DC-ANT-24DT.jpg,602-1065-ND,DC-ANT-24DT,Digi International,RF ANT 2.4GHZ WHP STR MAGNET 1PC,647,0,"30.00000","0","1","Bulk","-","Active","WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Whip, Straight","1","-","-","1.8dBi","-","Cable - 500mm","RP-SMA Male","-","Magnetic","4.134"" (105.00mm)","Wi-Fi"
https://cdn.taoglas.com/datasheets/MA204.A.LB.002.pdf,//media.digikey.com/Photos/Taoglas/MFG_MA204.A.LB.002.jpg,931-1251-ND,MA204.A.LB.002,Taoglas Limited,RF ANT 1.5GHZ MODULE SMA ML ADH,194,0,"32.27000","0","1","Bulk","Stingray","Active","Cellular, Navigation","Wide Band","1.5GHz","800MHz ~ 2.2GHz","Module","1","3, 2.5","-","28dB","-","LNA, Filter","SMA Male","IP65","Adhesive","0.425"" (10.80mm)","CDMA, GPS, GSM, UMTS"
https://cdn.taoglas.com/datasheets/MB.TG30.A.305111.pdf,//media.digikey.com/Photos/Taoglas/MFG_MB.TG30.A.305111.jpg,931-1358-ND,MB.TG30.A.305111,Taoglas Limited,RF ANT 700/850MHZ WHIP STR MAGNT,516,0,"35.30000","0","1","Bulk","Apex Magforce","Active","Cellular, Navigation, WiFi","Wide Band","700MHz, 850MHz, 900MHz, 1.575GHz, 1.8GHz, 1.9GHz, 2.1GHz, 2.6GHz","698MHz ~ 960MHz, 1.575GHz, 1.71GHz ~ 2.7GHz","Whip, Straight","8","-","-5dB, -6dB, -5dB, -10dB, -5dB","2.97dBi, 1.45dBi, 0.62dBi, 1.61dBi, 1.23dBi, 1.19dBi, 1.23dBi, 2.84dBi","50W","Cable - 3m","SMA Male","IP67","Magnetic","7.720"" (196.10mm)","CDMA, DCS, EDGE, GPRS, GPS, GSM, HSDPA, LTE, PCS, UMTS, WCDMA, Wi-Fi"
https://cdn.taoglas.com/datasheets/AA.171.301111.pdf,//media.digikey.com/Photos/Taoglas/MFG_AA.171.301111.jpg,931-1389-ND,AA.171.301111,Taoglas Limited,RF ANT 1.561/1.575GHZ CER PATCH,201,0,"36.21000","0","1","Bulk","MagmaX","Active","Navigation","UHF (1GHz ~ 2GHz)","1.561GHz, 1.575GHz, 1.602GHz","1.559GHz ~ 1.61GHz","Ceramic Patch","3","2","-","4.16dBi, 2.06dBi, 1.43dBi","-","Cable - 3m, LNA, Filter","SMA Male","IP65","Magnetic","0.673"" (17.10mm)","Beidou, GLONASS, GPS"
//media.digikey.com/pdf/Data%20Sheets/Pulse%20PDFs/SLPT2400-5900DMN.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_SLPT2400%5E5900DMN.JPG,553-2592-ND,SLPT2400/5900DMN,PulseLarsen Antennas,RF ANT 2.4/5.4GHZ WHIP STR N FEM,232,0,"37.32000","0","1","Bulk","Shadow","Active","Cellular, WiFi","UHF (2GHz ~ 3GHz), SHF (f > 4GHz)","2.4GHz, 5.4GHz","2.4GHz ~ 2.5GHz, 4.9GHz ~ 5.9GHz","Dome","2","2","-","5.5dBi","10W","-","N Type Female","IP67","Connector Mount","2.500"" (63.50mm)","LTE, WLAN"
//media.digikey.com/pdf/Data%20Sheets/Laird%20Technologies/Vehicular_Antenna_Catalog.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/TRA9023P.jpg,994-1073-ND,TRA9023P,Laird Technologies IAS,RF ANT 915MHZ DOME N FEM PAN MT,917,0,"39.20000","0","1","Bulk","Phantom®","Active","Cellular","UHF (300MHz ~ 1GHz)","915MHz","902MHz ~ 928MHz","Dome","1","-","-","3dBi","150W","-","N Type Female","-","Panel Mount","2.700"" (68.58mm)","GSM"
https://assets.lairdtech.com/home/brandworld/files/ANT-DS-Phantom%20800-5800%20MHz_516.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/TRAB9023P.jpg,994-1193-ND,TRAB9023P,Laird Technologies IAS,RF ANT 915MHZ DOME N FEM PAN MT,144,0,"39.20000","0","1","Bulk","Phantom®","Active","Cellular","UHF (300MHz ~ 1GHz)","915MHz","902MHz ~ 928MHz","Dome","1","2","-","3dBi","150W","-","N Type Female","-","Panel Mount","2.700"" (68.58mm)","GSM"
https://assets.lairdtech.com/home/brandworld/files/ANT-DS-Phantom%20800-5800%20MHz_516.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/TRAB806%5E17103P.jpg,994-1192-ND,TRAB9023NP,Laird Technologies IAS,RF ANT 915MHZ DOME N FEM PAN MT,107,0,"39.94000","0","1","Bulk","Phantom®","Active","Cellular","UHF (300MHz ~ 1GHz)","915MHz","902MHz ~ 928MHz","Dome","1","2","-","3dBi","100W","-","N Type Female","-","Panel Mount","2.700"" (68.58mm)","GSM"
//media.digikey.com/pdf/Data%20Sheets/Laird%20Technologies/TRA6927M3PWN-001_Dwg.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/TRA6927M3NBN-001.JPG,994-1102-ND,TRA6927M3NBN-001,Laird Technologies IAS,RF ANT 700/850MHZ DOME NMO 3.3"",304,0,"41.40000","0","1","Bulk","Phantom®","Active","Cellular, WiFi","Wide Band","700MHz, 850MHz, 900MHz, 1.8GHz, 1.9GHz, 2.3GHz, 2.5GHz, 2.6GHz","698MHz ~ 960MHz, 1.71GHz ~ 1.99GHz, 2.1GHz ~ 2.7GHz","Dome","2","2.5, 2","-","0dBi, 1.7dBi, 2.9dBi","100W","-","NMO","-","Base Mount","3.300"" (83.82mm)","GSM, LTE, WiMax™"
https://assets.lairdtech.com/home/brandworld/files/Phantoms-%20Multi-Band_0415.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/TRA806%5E17103P.jpg,TRA806/17103P-ND,TRA806/17103P,Laird Technologies IAS,RF ANT 850MHZ/900MHZ DOME N FEM,212,0,"42.96000","0","1","Bulk","Phantom®","Active","Cellular, General ISM","Wide Band","850MHz, 900MHz, 1.575GHz, 1.8GHz, 1.9GHz, 2.1GHz, 2.4GHz","806MHz ~ 960MHz, 1.575GHz, 1.71GHz ~ 2.17GHz, 2.4GHz ~ 2.5GHz","Dome","7","2, 2.5","-","5.9dBi, 5.8dBi, 5.1dBi, 4.2dBi, 4.2dBi, 4.4dBi, 3dBi","100W","-","N Type Female","-","Panel Mount","2.300"" (58.42mm)","AMPS, DCS, GPS, GSM, PCS, UMTS"
http://www.tallysman.com/wp-content/uploads/TW4421_TW4422_Datasheet_Rev4.pdf,//media.digikey.com/Photos/Tallysman%20Wireless/MFG_TW4xxx.jpg,1526-1026-ND,33-4421-00-3000,Tallysman Wireless Inc.,RF ANT 1.575GHZ/1.602GHZ MOD 3M,196,0,"43.85000","0","1","Bulk","-","Active","Navigation","UHF (1GHz ~ 2GHz)","1.575GHz, 1.602GHz","1.575GHz ~ 1.606GHz","Module","2","1.5","-","4.5dBic","-","Cable - 3m, LNA, Filter","SMA Male","IP67","Adhesive, Magnetic","0.563"" (14.30mm)","GLONASS, GPS"
https://assets.lairdtech.com/home/brandworld/files/ANT-DS-TRA6927M3%200515.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/TRA6927M3PW-001.jpg,994-1182-ND,TRA6927M3PW-001,Laird Technologies IAS,ANTENNA 4G/3G N(F) WHITE 3.3"",644,0,"44.55000","0","1","-","Phantom®","Active","Cellular, WiFi","UHF (300MHz ~ 1GHz), UHF (2GHz ~ 3GHz)","829MHz, 2.205GHz","698MHz ~ 960MHz, 1.71GHz ~ 2.7GHz","Dome","2","2, 2.5","-","3.5dBi, 4.6dBi, 5.5dBi","100W","-","N Type Female","-","Base Mount","3.300"" (83.82mm)","GSM, LTE, WiMax™"
https://cdn.taoglas.com/datasheets/TL.10.1HH11.pdf,//media.digikey.com/Photos/Taoglas/MFG_TL.10.1HH11.jpg,931-1265-ND,TL.10.1HH11,Taoglas Limited,RF ANT 700MHZ/850MHZ DOME NMO ML,135,0,"44.70000","0","1","Bulk","Shockwave","Active","Cellular, Navigation, WiFi","Wide Band","700MHz, 850MHz, 900MHz, 1.575GHz, 1.8GHz, 1.9GHz, 2.1GHz, 2.5GHz","698MHz ~ 800MHz, 824MHz ~ 960MHz, 1.575GHz, 1.71GHz ~ 2.17GHz, 2.4GHz ~ 2.7GHz","Dome","8","-","-","-1.7dBi, -0.9dBi, 0.8dBi, 1.3dBi, 1.3dBi, 1.7dBi, 3.5dBi","-","-","NMO Male","IP67, IP69K","Base Mount","3.343"" (84.90mm)","CDMA, DCS, EDGE, GPRS, GPS, GSM, HSDPA, LTE, PCS, UMTS, WCDMA, Wi-Fi"
http://assets.lairdtech.com/home/brandworld/files/ANT-DS-TRA6927M3%200515.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/TRA6927M3PB-001.jpg,994-1181-ND,TRA6927M3PB-001,Laird Technologies IAS,RF ANT 829MHZ/2.2GHZ WHIP STR N,1039,0,"44.84000","0","1","Bulk","Phantom®","Active","-","Wide Band","829MHz, 2.2GHz","698MHz ~ 960MHz, 1.71GHz ~ 2.7GHz","Whip, Straight","1","2.5","-","5.5dBi","100W","-","N Type Female","-","Base Mount","3.300"" (83.82mm)","-"
https://cdn.taoglas.com/datasheets/TLS.01.1F11.pdf,//media.digikey.com/photos/Taoglas/TLS.01.1F11.JPG,931-1435-ND,TLS.01.1F11,Taoglas Limited,RF ANT 829MHZ/1.575GHZ WHIP STR,146,0,"46.05000","0","1","Bag","Shockwave","Active","Cellular, Navigation","Wide Band","829MHz, 1.575GHz, 2.2GHz","698MHz ~ 960MHz, 1.575GHz, 1.71GHz ~ 2.7GHz","Whip, Straight","3","-","-","4dBi","100W","-","N Type Male","IP69K","Base Mount","3.134"" (79.60mm)","GPS, LTE"
https://www.rfsolutions.co.uk/downloads/1457019790DS-GSMGPSPUKS.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/ANT-GSMGPSPUKS.jpg,ANT-GSMGPSPUKS-ND,ANT-GSMGPSPUKS,RF Solutions,RF ANT 850MHZ/900MHZ PUCK PNL MT,352,0,"48.78000","0","1","Bulk","-","Active","Cellular, Navigation","UHF (300MHz ~ 1GHz), UHF (1GHz ~ 2GHz)","850MHz, 900MHz, 1.575GHz, 1.8GHz, 1.9GHz, 2.6GHz","824MHz ~ 960MHz, 1.57GHz ~ 1.58GHz, 1.71GHz ~ 2.17GHz, 2.6GHz ~ 2.7GHz","Puck","4","2","-","2dB, 30dB","-","Cable - 3m","SMA Male (2)","IP67","Panel Mount","0.917"" (23.30mm)","GPS, GSM"
https://cdn.taoglas.com/datasheets/A.01.C.301111.pdf,//media.digikey.com/Photos/Taoglas/MFG_A_01_C_301111.jpg,931-1002-ND,A.01.C.301111,Taoglas Limited,RF ANT 1.575GHZ DOME CAB PAN MT,124,0,"50.06000","0","1","Bulk","Hercules","Active","Navigation","UHF (1GHz ~ 2GHz)","1.575GHz","1.575GHz ~ 1.576GHz","Dome","1","2","-","32dBic","-","Cable - 3m, LNA, Filter","SMA Male","IP67, IP69K","Panel Mount","1.142"" (29.00mm)","GPS"
http://www.tallysman.com/wp-content/uploads/TW4721_TW4722_Datasheet_Rev1_9.pdf,//media.digikey.com/Photos/Tallysman%20Wireless/MFG_TW4xxx.jpg,1526-1028-ND,33-4721-00-3000,Tallysman Wireless Inc.,RF ANT 1.561GHZ/1.575GHZ MOD 3M,102,0,"50.97000","0","1","Bulk","Accutenna®","Active","Navigation","UHF (1GHz ~ 2GHz)","1.561GHz, 1.575GHz, 1.59GHz, 1.602GHz","1.559GHz ~ 1.606GHz","Module","2","1.5","-","4.5dBic","-","Cable - 3m, LNA, Filter","SMA Male","IP67","Adhesive, Magnetic","0.563"" (14.30mm)","Beidou, Galileo, GLONASS, GPS"
https://assets.lairdtech.com/home/brandworld/files/ANT-DS-YA9-9_YA9-11_YA9-13_0316.pdf,-,YA9-11-RTNC-48-ND,YA9-11-RTNC-48,Laird Technologies IAS,RF ANT 900MHZ YAGI CAB BRKT 48"",659,0,"52.56000","0","1","Bulk","NLOS","Active","WiFi","UHF (300MHz ~ 1GHz)","900MHz","860MHz ~ 960MHz","Yagi, 8-Element","1","1.5","-","11dBi","100W","Cable - 1.2m","RP-TNC","-","Bracket Mount","35.400"" (899.16mm)","WiMax™"
//media.digikey.com/pdf/Data%20Sheets/Laird%20Technologies/TRA6927M3PWN-001_Dwg.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/TRA6927M3PWN-001.JPG,994-1103-ND,TRA6927M3PWN-001,Laird Technologies IAS,RF ANT 700/850MHZ DOME N FM 3.3"",183,0,"52.76000","0","1","Bulk","Phantom®","Active","Cellular, WiFi","Wide Band","700MHz, 850MHz, 900MHz, 1.8GHz, 1.9GHz, 2.3GHz, 2.5GHz, 2.6GHz","698MHz ~ 960MHz, 1.71GHz ~ 1.99GHz, 2.1GHz ~ 2.7GHz","Dome","2","2.5, 2","-","0dBi, 1.7dBi, 2.9dBi","100W","-","N Type Female","-","Panel Mount","3.300"" (83.82mm)","GSM, LTE, WiMax™"
//media.digikey.com/pdf/Data%20Sheets/Laird%20Technologies/TRA6927M3PWN-001_Dwg.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/TRA6927M3PBN-001.JPG,994-1104-ND,TRA6927M3PBN-001,Laird Technologies IAS,RF ANT 700/850MHZ DOME N FM 3.3"",350,0,"54.50000","0","1","Bulk","Phantom®","Active","Cellular, WiFi","Wide Band","700MHz, 850MHz, 900MHz, 1.8GHz, 1.9GHz, 2.3GHz, 2.5GHz, 2.6GHz","698MHz ~ 960MHz, 1.71GHz ~ 1.99GHz, 2.1GHz ~ 2.7GHz","Dome","2","2.5, 2","-","0dBi, 1.7dBi, 2.9dBi","100W","-","N Type Female","-","Panel Mount","3.300"" (83.82mm)","GSM, LTE, WiMax™"
https://assets.lairdtech.com/home/brandworld/files/ANT-DS-Phantom%20800-5800%20MHz_516.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/TRAB806%5E17103P.jpg,994-1187-ND,TRAB24003NP,Laird Technologies IAS,RF ANT 2.4GHZ DOME N FM PAN 2.7"",135,0,"55.11000","0","1","Bulk","Phantom®","Active","Cellular, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Dome","1","2","-","3dBi","100W","-","N Type Female","-","Panel Mount","2.300"" (58.42mm)","GSM, Wi-Fi"
https://cdn.taoglas.com/datasheets/TLS.01.305111.pdf,//media.digikey.com/Photos/Taoglas/MFG_TLS.01.305111.jpg,931-1437-ND,TLS.01.305111,Taoglas Limited,RF ANT 829MHZ/1.575GHZ WHIP STR,128,0,"55.73000","0","1","Bag","Shockwave","Active","Cellular, Navigation","Wide Band","829MHz, 1.575GHz, 2.2GHz","698MHz ~ 960MHz, 1.575GHz, 1.71GHz ~ 2.7GHz","Whip, Straight","3","-","-10dB","4.6dB","100W","-","SMA Male","IP69K","Panel Mount","3.150"" (80.00mm)","GPS, LTE"
https://cdn.taoglas.com/datasheets/MA104.C.AB.015.pdf,//media.digikey.com/Photos/Taoglas/MFG_MA_104_C_A301111_B301111.jpg,931-1093-ND,MA104.C.AB.015,Taoglas Limited,RF ANT 892MHZ/1.9GHZ DOME SMA ML,380,0,"75.09000","0","1","Bulk","Hercules","Active","Cellular, Navigation","UHF (300MHz ~ 1GHz), UHF (1GHz ~ 2GHz)","892MHz, 1.9GHz","824MHz ~ 960MHz, 1.71GHz ~ 2.17GHz","Dome","2","3.5","-14dB, -25dB","5dBi, 4dBi","10W","LNA, Filter","SMA Male","IP69K","Panel Mount","1.122"" (28.50mm)","GPS, GSM"
https://cdn.taoglas.com/datasheets/MA241.BI.001.pdf,//media.digikey.com/Photos/Taoglas/MFG_MA241.BI.001.jpg,931-1354-ND,MA241.BI.001,Taoglas Limited,RF ANT 797MHZ/2.2GHZ FLAT BAR,159,0,"81.30000","0","1","Bulk","Genesis","Active","Cellular","UHF (300MHz ~ 1GHz), UHF (2GHz ~ 3GHz)","797MHz, 2.2GHz","698MHz ~ 896MHz, 1.71GHz ~ 2.7GHz","Flat Bar","2","3.5","-10dB","5.87dBi","-","-","SMA Male","IP67","Adhesive","0.488"" (12.40mm)","LTE"
https://assets.lairdtech.com/home/brandworld/files/ANT-DS-FG9023-0615.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/FG9023.jpg,994-1017-ND,FG9023,Laird Technologies IAS,RF ANT 915MHZ WHIP STR N FEM,163,0,"83.41000","0","1","Bulk","-","Active","-","UHF (300MHz ~ 1GHz)","915MHz","902MHz ~ 928MHz","Whip, Straight","1","2","-","3dBd","200W","-","N Type Female","-","Bracket Mount","23.375"" (593.73mm)","-"
https://cdn.taoglas.com/datasheets/MA515.C.CG.001.pdf,//media.digikey.com/Photos/Taoglas/MA515.C.CG.001.jpg,931-1291-ND,MA515.C.CG.001,Taoglas Limited,RF ANT 2.4GHZ DOME RP-SMA MALE,188,0,"83.43000","0","1","Bulk","Hercules","Active","802.15.4, Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Dome","1","2","-10dB","3dBi","2W","-","RP-SMA Male","IP69K","Panel Mount","1.142"" (29.00mm)","Bluetooth, WLAN, Zigbee™"
https://cdn.taoglas.com/datasheets/MA510.C.CG.005.pdf,//media.digikey.com/photos/Taoglas/MA510.C.CG.005.jpg,931-1271-ND,MA510.C.CG.005,Taoglas Limited,RF ANT 2.4GHZ/5.3GHZ DOME RP-SMA,151,0,"83.43000","0","1","Bulk","Hercules","Active","802.15.4, Bluetooth, WiFi","UHF (2GHz ~ 3GHz), SHF (f > 4GHz)","2.4GHz, 5.3GHz","2.4GHz ~ 2.5GHz, 4.8GHz ~ 5.8GHz","Dome","2","2","-10dB","3.9dBi, 3dBi","2W","-","RP-SMA Male","IP69K","Panel Mount","1.142"" (29.00mm)","Bluetooth, WLAN, Zigbee™"
https://cdn.taoglas.com/datasheets/MA240.LBI.001.pdf,//media.digikey.com/Photos/Taoglas/MFG_MA240.LBI.001.jpg,931-1353-ND,MA240.LBI.001,Taoglas Limited,RF ANT 700MHZ/850MHZ FLAT BAR,101,0,"88.37000","0","1","Bulk","Genesis","Active","Cellular, Navigation","Wide Band","700MHz, 850MHz, 900MHz, 1.575HGz, 1.602GHz, 1.8GHz, 1.9GHz, 2.1GHz, 2.5GHz, 3.5GHz","698MHz ~ 896MHz, 1.575GHz ~ 1.61GHz, 1.71GHz ~ 2.17GHz, 2.49GHz ~ 2.69GHz, 3.41GHz ~ 3.49GHz","Flat Bar","10","1.5","-10dB","3.11dBi, 0.98dBi, 0.99dBi, 1.67dBi, 0.37dBi, 2.46dBi, 2.52dBi, 2.33dBi, 3.78dBi, 3.56dBi","-","Cable - 3m, LNA","SMA Male (2)","IP67","Adhesive","0.500"" (12.70mm)","GLONASS, GPS, LTE"
https://cdn.taoglas.com/datasheets/OMB.6912.03F21.pdf,//media.digikey.com/Photos/Taoglas/MFG_OMB.6912.03F21.jpg,931-1444-ND,OMB.6912.03F21,Taoglas Limited,RF ANT 829MHZ/2.2GHZ WHIP STR N,158,0,"88.41000","0","1","Tube","-","Active","-","UHF (300MHz ~ 1GHz), UHF (1GHz ~ 2GHz)","829MHz, 2.2GHz","698MHz ~ 960MHz, 1.71GHz ~ 2.7GHz","Whip, Straight","2","3","-","4.5dBi","150W","-","N Type Female","IP65","Bracket Mount","12.598"" (320.00mm)","-"
https://cdn.taoglas.com/datasheets/MA950.A.LBICG.005.pdf,//media.digikey.com/Photos/Taoglas/MFG_MA950.A.LBICG.005.jpg,931-1480-ND,MA950.A.LBICG.005,Taoglas Limited,RF ANT 829MHZ/1.575GHZ MOD ADH,35,0,"91.36000","0","1","Bulk","Guardian","Active","Cellular, Navigation, WiFi","Wide Band","829MHz, 1.575GHz, 1.94GHz, 2.4GHz, 2.59GHz, 3.45GHz, 5.8GHz","698MHz ~ 960MHz, 1.575GHz, 1.71GHz ~ 2.17GHz, 2.4GHz ~ 2.69GHz, 3.3GHz ~ 3.6GHz, 5.8GHz","Module","7","2","-10dB","28dB","-","Cable - 1m, LNA, Filter","SMA Male","IP67","Adhesive","0.787"" (20.00mm)","Beidou, GLONASS, GPS, GNSS, GSM, LTE, UMTS, Wi-Fi"
https://cdn.taoglas.com/datasheets/MA140.A.LB.001.pdf,//media.digikey.com/Photos/Taoglas/MFG_MA140.A.LB.001.jpg,931-1377-ND,MA140.A.LB.001,Taoglas Limited,RF ANT 829MHZ/1.575GHZ DOME 1M,205,0,"97.19000","0","1","Bulk","Olympian","Active","Cellular, Navigation","Wide Band","829MHz, 1.575GHz, 1.602GHz, 2.1GHz, 2.65GHz","698MHz ~ 960MHz, 1.575GHz ~ 1.61GHz, 1.71GHz ~ 2.17GHz, 2.5GHz ~ 2.8GHz","Dome","5","3, 1.5, 1.5, 3, 3","-","1.58dBi, 2dBic 2.7dBi, 1.11dBi","5W","Cable - 1m, LNA, Filter","SMA Male (2)","IP67","Panel Mount","1.890"" (48.00mm)","2G, 3G, 4G, GLONASS, GPS, LTE"
https://cdn.taoglas.com/datasheets/MA106.C.LB.001.pdf,//media.digikey.com/Photos/Taoglas/MFG_MA106.C.LB.001.jpg,931-1393-ND,MA106.C.LB.001,Taoglas Limited,RF ANT 892MHZ/1.94GHZ DOME SMA,70,0,"97.19000","0","1","Bulk","-","Active","Navigation","UHF (300MHz ~ 1GHz), UHF (1GHz ~ 2GHz)","892MHz, 1.94GHz","824MHz ~ 960MHz, 1.71GHz ~ 2.17GHz","Dome","2","3.5","-25dB","4dBi","10W","-","SMA Male","IP69K","Panel Mount","1.122"" (28.50mm)","GLONASS, GPS"
https://cdn.taoglas.com/datasheets/MA412.A.BI.003.pdf,//media.digikey.com/Photos/Taoglas/MA412.A.BI.003.jpg,931-1432-ND,MA412.A.BI.003,Taoglas Limited,RF ANT 829MHZ/1.94GHZ DOM SMA 3M,250,0,"97.55000","0","1","Box","-","Active","Cellular","Wide Band","829MHz, 1.94GHz, 2.5GHz, 3.5GHz","698MHz ~ 960MHz, 1.71GHz ~ 2.17GHz, 2.49GHz ~ 2.69GHz, 3.3GHz ~ 3.6GHz","Dome","4","3.5","-","-","-","-","SMA Male","IP67","Panel Mount","1.220"" (31.00mm)","LTE"
