Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency","RF Type","Input Range","Accuracy","Voltage - Supply","Current - Supply","Package / Case","Supplier Device Package"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmv225,//media.digikey.com/Renders/Texas%20Instr%20Renders/4-DSBGA-YFP.jpg,LMV226TL/NOPBCT-ND,LMV226TL/NOPB,Texas Instruments,IC RF DETECT 450MHZ-2GHZ 4DSBGA,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","450MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-15dBm ~ 15dBm","±1dB","2.7V ~ 5V","8mA","4-WFBGA","4-DSBGA (1x1)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmv225,//media.digikey.com/Renders/Texas%20Instr%20Renders/4-DSBGA-YFP.jpg,LMV226TL/NOPBDKR-ND,LMV226TL/NOPB,Texas Instruments,IC RF DETECT 450MHZ-2GHZ 4DSBGA,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","450MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-15dBm ~ 15dBm","±1dB","2.7V ~ 5V","8mA","4-WFBGA","4-DSBGA (1x1)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmv225,//media.digikey.com/Renders/Texas%20Instr%20Renders/4-DSBGA-YFP.jpg,LMV228TL/NOPBTR-ND,LMV228TL/NOPB,Texas Instruments,IC RF DETECT 450MHZ-2GHZ 4DSBGA,0,10000,"1.05564","0","250","Tape & Reel (TR)","-","Not For New Designs","450MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-15dBm ~ 15dBm","±1dB","2.7V ~ 5V","8mA","4-WFBGA","4-DSBGA (1x1)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmv225,//media.digikey.com/Renders/Texas%20Instr%20Renders/4-DSBGA-YFP.jpg,LMV228TL/NOPBCT-ND,LMV228TL/NOPB,Texas Instruments,IC RF DETECT 450MHZ-2GHZ 4DSBGA,0,10001,"1.60000","0","1","Cut Tape (CT)","-","Not For New Designs","450MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-15dBm ~ 15dBm","±1dB","2.7V ~ 5V","8mA","4-WFBGA","4-DSBGA (1x1)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmv225,//media.digikey.com/Renders/Texas%20Instr%20Renders/4-DSBGA-YFP.jpg,LMV228TL/NOPBDKR-ND,LMV228TL/NOPB,Texas Instruments,IC RF DETECT 450MHZ-2GHZ 4DSBGA,0,10001,"Digi-Reel","0","1","Digi-Reel®","-","Not For New Designs","450MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-15dBm ~ 15dBm","±1dB","2.7V ~ 5V","8mA","4-WFBGA","4-DSBGA (1x1)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmv225,//media.digikey.com/Renders/National%20Semi%20Renders/URA04AAA.jpg,LMV226UR/NOPBTR-ND,LMV226UR/NOPB,Texas Instruments,IC RF DETECT 450MHZ-2GHZ 4DSBGA,0,10000,"1.07200","0","250","Tape & Reel (TR)","-","Not For New Designs","450MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-15dBm ~ 15dBm","±1dB","2.7V ~ 5V","8mA","4-WFBGA, DSBGA","4-DSBGA"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmv225,//media.digikey.com/Renders/National%20Semi%20Renders/URA04AAA.jpg,LMV226UR/NOPBCT-ND,LMV226UR/NOPB,Texas Instruments,IC RF DETECT 450MHZ-2GHZ 4DSBGA,0,10001,"1.71000","0","1","Cut Tape (CT)","-","Not For New Designs","450MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-15dBm ~ 15dBm","±1dB","2.7V ~ 5V","8mA","4-WFBGA, DSBGA","4-DSBGA"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmv225,//media.digikey.com/Renders/National%20Semi%20Renders/URA04AAA.jpg,LMV226UR/NOPBDKR-ND,LMV226UR/NOPB,Texas Instruments,IC RF DETECT 450MHZ-2GHZ 4DSBGA,0,10001,"Digi-Reel","0","1","Digi-Reel®","-","Not For New Designs","450MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-15dBm ~ 15dBm","±1dB","2.7V ~ 5V","8mA","4-WFBGA, DSBGA","4-DSBGA"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmh2120,//media.digikey.com/Renders/Texas%20Instr%20Renders/YFD-6-BGA%20Pkg.jpg,LMH2120UMX/NOPB-ND,LMH2120UMX/NOPB,Texas Instruments,IC RF DETECT 50MHZ-6GHZ 6DSBGA,0,3000,"1.23525","0","3000","Tape & Reel (TR)","-","Not For New Designs","50MHz ~ 6GHz","GSM, EDGE, CDMA","-35dBm ~ 5dBm","±0.5dB","2.7V ~ 5V","4.7mA","6-XFBGA, DSBGA","6-DSBGA (1.22x0.82)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmh2121,//media.digikey.com/Renders/National%20Semi%20Renders/TMD04CEA.jpg,296-40268-2-ND,LMH2121TME/NOPB,Texas Instruments,IC RF DETECT 100MHZ-3GHZ 4DSBGA,0,10000,"1.34050","0","500","Tape & Reel (TR)","-","Not For New Designs","100MHz ~ 3GHz","CDMA, GSM, EDGE, W-CDMA","-28dBm ~ 12dBm","-","2.6V ~ 3.3V","3.4mA","4-WFBGA, DSBGA","4-DSBGA"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmh2121,//media.digikey.com/Renders/National%20Semi%20Renders/TMD04CEA.jpg,296-40268-1-ND,LMH2121TME/NOPB,Texas Instruments,IC RF DETECT 100MHZ-3GHZ 4DSBGA,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","100MHz ~ 3GHz","CDMA, GSM, EDGE, W-CDMA","-28dBm ~ 12dBm","-","2.6V ~ 3.3V","3.4mA","4-WFBGA, DSBGA","4-DSBGA"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmh2121,//media.digikey.com/Renders/National%20Semi%20Renders/TMD04CEA.jpg,296-40268-6-ND,LMH2121TME/NOPB,Texas Instruments,IC RF DETECT 100MHZ-3GHZ 4DSBGA,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","100MHz ~ 3GHz","CDMA, GSM, EDGE, W-CDMA","-28dBm ~ 12dBm","-","2.6V ~ 3.3V","3.4mA","4-WFBGA, DSBGA","4-DSBGA"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmv221,//media.digikey.com/Renders/National%20Semi%20Renders/Pkg%20SDB06A.jpg,LMV221SDX/NOPB-ND,LMV221SDX/NOPB,Texas Instruments,IC RF DETECT 50MHZ-3.5GHZ 6WSON,0,9000,"1.36990","0","4500","Tape & Reel (TR)","-","Not For New Designs","50MHz ~ 3.5GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-45dBm ~ 5dBm","±0.5dB","2.7V ~ 3.3V","10mA","6-WDFN Exposed Pad","6-WSON (2.5x2.2)"
http://www.linear.com/docs/1045,//media.digikey.com/renders/Linear%20Tech%20Renders/TSOT-23-5_05-08-1635.jpg,LTC5505-2ES5#TRPBF-ND,LTC5505-2ES5#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 300MZ-3.5GHZ TSOT23,0,0,"1.46900","0","2500","Tape & Reel (TR)","-","Active","300MHz ~ 3.5GHz","Cellular, PCS, Wireless Modem","-32dBm ~ 12dBm","-","2.7V ~ 6V","500µA","SOT-23-5 Thin, TSOT-23-5","TSOT-23-5"
http://www.linear.com/docs/1045,//media.digikey.com/renders/Linear%20Tech%20Renders/TSOT-23-5_05-08-1635.jpg,LTC5505-1ES5#TRPBF-ND,LTC5505-1ES5#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 300MHZ-3GHZ TSOT23,0,2500,"1.48200","0","2500","Tape & Reel (TR)","-","Active","300MHz ~ 3GHz","Cellular, PCS, Wireless Modem","-28dBm ~ 18dBm","-","2.7V ~ 6V","500µA","SOT-23-5 Thin, TSOT-23-5","TSOT-23-5"
http://www.linear.com/docs/1482,"//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1636;-S,-S6;-6.jpg",LTC5531ES6#TRPBF-ND,LTC5531ES6#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 300MHZ-7GHZ TSOT23,0,2500,"1.61200","0","2500","Tape & Reel (TR)","-","Active","300MHz ~ 7GHz","802.11a/b/g/WiFi, 802.16/WiMax, WLAN","-32dBm ~ 10dBm","-","2.7V ~ 6V","500µA","SOT-23-6 Thin, TSOT-23-6","TSOT-23-6"
http://www.linear.com/docs/1185,"//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1636;-S,-S6;-6.jpg",LTC5530ES6#TRPBF-ND,LTC5530ES6#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 300MHZ-7GHZ TSOT23,0,2500,"1.67700","0","2500","Tape & Reel (TR)","-","Active","300MHz ~ 7GHz","802.11a/b/g/WiFi, 802.16/WiMax, WLAN","-32dBm ~ 10dBm","-","2.7V ~ 6V","500µA","SOT-23-6 Thin, TSOT-23-6","TSOT-23-6"
http://www.linear.com/docs/2887,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1638;SC;6.jpg,LTC5509ESC6#TRPBF-ND,LTC5509ESC6#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 300MHZ-3GHZ SC70-6,0,5000,"1.74200","0","2500","Tape & Reel (TR)","-","Active","300MHz ~ 3GHz","General Purpose","-30dBm ~ 6dBm","-","2.7V ~ 6V","600µA","6-VSSOP, SC-88, SOT-363","SC-70-6"
https://datasheets.maximintegrated.com/en/ds/MAX4000-MAX4002.pdf,//media.digikey.com/Renders/Maxim%20Renders/MSOP-8.jpg,MAX4001EUA+T-ND,MAX4001EUA+T,Maxim Integrated,IC RF DETECT 100MHZ-2.5GHZ 8UMAX,0,2500,"1.84870","0","2500","Tape & Reel (TR)","-","Active","100MHz ~ 2.5GHz","Cellular, CDMA, GSM","-35dBm ~ 10dBm","-","2.7V ~ 5.5V","5.9mA","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-uMAX"
https://datasheets.maximintegrated.com/en/ds/MAX4000-MAX4002.pdf,//media.digikey.com/Renders/Maxim%20Renders/MSOP-8.jpg,MAX4002EUA+T-ND,MAX4002EUA+T,Maxim Integrated,IC RF DETECT 100MHZ-2.5GHZ 8UMAX,0,0,"1.84870","0","2500","Tape & Reel (TR)","-","Active","100MHz ~ 2.5GHz","Cellular, CDMA, GSM","-30dBm ~ 15dBm","-","2.7V ~ 5.5V","5.9mA","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-uMAX"
https://datasheets.maximintegrated.com/en/ds/MAX4000-MAX4002.pdf,//media.digikey.com/Renders/Maxim%20Renders/MSOP-8.jpg,MAX4000EUA+T-ND,MAX4000EUA+T,Maxim Integrated,IC RF DETECT 100MHZ-2.5GHZ 8UMAX,0,2500,"1.84870","0","2500","Tape & Reel (TR)","-","Active","100MHz ~ 2.5GHz","Cellular, CDMA, GSM","-45dBm ~ 0dBm","-","2.7V ~ 5.5V","5.9mA","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-uMAX"
http://www.linear.com/docs/2112,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1638;SC;6.jpg,LTC5508ESC6#TRPBF-ND,LTC5508ESC6#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 300MHZ-7GHZ SC70-6,0,0,"1.85900","0","2500","Tape & Reel (TR)","-","Active","300MHz ~ 7GHz","General Purpose","-32dBm ~ 12dBm","-","2.7V ~ 6V","550µA","6-VSSOP, SC-88, SOT-363","SC-70-6"
http://www.linear.com/docs/2277,"//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1636;-S,-S6;-6.jpg",LTC5532ES6#TRPBF-ND,LTC5532ES6#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 300MHZ-7GHZ TSOT23,0,0,"1.92400","0","2500","Tape & Reel (TR)","-","Active","300MHz ~ 7GHz","802.11a/b/g/WiFi, Wireless Modem, WLAN","-32dBm ~ 10dBm","-","2.7V ~ 6V","500µA","SOT-23-6 Thin, TSOT-23-6","TSOT-23-6"
http://www.linear.com/docs/5185,"//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1636;-S,-S6;-6.jpg",LTC5535ES6#TRPBF-ND,LTC5535ES6#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 600MHZ-7GHZ TSOT23,0,0,"1.98900","0","2500","Tape & Reel (TR)","-","Active","600MHz ~ 7GHz","802.11a/b/g/WiFi, Wireless Modem, WLAN","-32dBm ~ 10dBm","-","2.7V ~ 5.5V","2mA","SOT-23-6 Thin, TSOT-23-6","TSOT-23-6"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmv232,//media.digikey.com/Renders/National%20Semi%20Renders/TLA08AAA.jpg,LMV232TL/NOPBTR-ND,LMV232TL/NOPB,Texas Instruments,IC RF DETECT 50MHZ-2GHZ 8DSBGA,0,7500,"2.00724","0","250","Tape & Reel (TR)","-","Not For New Designs","50MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-11dBm ~ 13dBm","±1dB","2.5V ~ 3.3V","13mA","8-WFBGA, DSBGA","8-DSBGA (1.56x1.56)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmv232,//media.digikey.com/Renders/National%20Semi%20Renders/TLA08AAA.jpg,LMV232TL/NOPBCT-ND,LMV232TL/NOPB,Texas Instruments,IC RF DETECT 50MHZ-2GHZ 8DSBGA,0,7500,"3.13000","0","1","Cut Tape (CT)","-","Not For New Designs","50MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-11dBm ~ 13dBm","±1dB","2.5V ~ 3.3V","13mA","8-WFBGA, DSBGA","8-DSBGA (1.56x1.56)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmv232,//media.digikey.com/Renders/National%20Semi%20Renders/TLA08AAA.jpg,LMV232TL/NOPBDKR-ND,LMV232TL/NOPB,Texas Instruments,IC RF DETECT 50MHZ-2GHZ 8DSBGA,0,7500,"Digi-Reel","0","1","Digi-Reel®","-","Not For New Designs","50MHz ~ 2GHz","Cellular, CDMA, CDMA2000, EDGE, GSM, GPRS, TDMA, W-CDMA","-11dBm ~ 13dBm","±1dB","2.5V ~ 3.3V","13mA","8-WFBGA, DSBGA","8-DSBGA (1.56x1.56)"
http://www.linear.com/docs/2277,//media.digikey.com/Renders/Linear%20Tech%20Renders/Linear%20Tech%206-DFN_161;%2005-08-1703;%20DC;%206.jpg,LTC5532EDC#TRPBF-ND,LTC5532EDC#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 300MHZ-7GHZ 6DFN,0,5000,"2.17100","0","2500","Tape & Reel (TR)","-","Active","300MHz ~ 7GHz","802.11a/b/g/WiFi, Wireless Modem, WLAN","-32dBm ~ 10dBm","-","2.7V ~ 6V","500µA","6-WFDFN Exposed Pad","6-DFN (2x2)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmh2100,//media.digikey.com/Renders/National%20Semi%20Renders/TMD06AAA.jpg,296-39612-2-ND,LMH2100TM/NOPB,Texas Instruments,IC RF DETECT 50MHZ-4GHZ 6DSBGA,0,10000,"2.24404","0","250","Tape & Reel (TR)","-","Not For New Designs","50MHz ~ 4GHz","Cellular, W-CDMA, CDMA, GSM, UMTS","-45dBm ~ -5dBm","±0.5dB","2.7V ~ 3.3V","9.2mA","6-WFBGA, DSBGA","6-DSBGA"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmh2100,//media.digikey.com/Renders/National%20Semi%20Renders/TMD06AAA.jpg,296-39612-1-ND,LMH2100TM/NOPB,Texas Instruments,IC RF DETECT 50MHZ-4GHZ 6DSBGA,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","50MHz ~ 4GHz","Cellular, W-CDMA, CDMA, GSM, UMTS","-45dBm ~ -5dBm","±0.5dB","2.7V ~ 3.3V","9.2mA","6-WFBGA, DSBGA","6-DSBGA"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmh2100,//media.digikey.com/Renders/National%20Semi%20Renders/TMD06AAA.jpg,296-39612-6-ND,LMH2100TM/NOPB,Texas Instruments,IC RF DETECT 50MHZ-4GHZ 6DSBGA,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","50MHz ~ 4GHz","Cellular, W-CDMA, CDMA, GSM, UMTS","-45dBm ~ -5dBm","±0.5dB","2.7V ~ 3.3V","9.2mA","6-WFBGA, DSBGA","6-DSBGA"
https://datasheets.maximintegrated.com/en/ds/MAX9930-MAX9933.pdf,//media.digikey.com/Renders/Maxim%20Renders/MSOP-8.jpg,MAX9931EUA+-ND,MAX9931EUA+,Maxim Integrated,IC RF DETECT 2MHZ-1.6GHZ 8UMAX,20,0,"2.63000","0","1","Tube","-","Active","2MHz ~ 1.6GHz","Cellular, TDMA, CDMA, GPRS, GSM","-35dBm ~ 10dBm","±1dB","2.7V ~ 5.25V","12mA","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-uMAX"
http://www.linear.com/docs/5660,"//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1636;-S,-S6;-6.jpg",LTC5536ES6#TRPBF-ND,LTC5536ES6#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 600MHZ-7GHZ TSOT23,0,0,"2.84700","0","2500","Tape & Reel (TR)","-","Active","600MHz ~ 7GHz","802.11a/b/g/WiFi, Wireless Modem, WLAN","-32dBm ~ 10dBm","-","2.7V ~ 5.5V","2mA","SOT-23-6 Thin, TSOT-23-6","TSOT-23-6"
https://www.akm.com/akm/en/file/datasheet/AK2364.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/28-TQFN-EP%20(5x5).jpg,AK2364-ND,AK2364,AKM Semiconductor Inc.,IC RF DETECT 57.6MHZ 28QFN,0,0,"3.38800","0","1000","Tape & Reel (TR)","-","Active","57.6MHz","-","-","-","2.6V ~ 5.5V","7mA","28-WFQFN Exposed Pad","28-QFN (4x4)"
https://www.akm.com/akm/en/file/datasheet/AK2365A.pdf,-,AK2365A-ND,AK2365A,AKM Semiconductor Inc.,IC RF DETECT 57.6MHZ 32QFN,0,0,"3.38800","0","1000","Tape & Reel (TR)","-","Active","57.6MHz","-","-","-","2.6V ~ 5.5V","6mA","32-WFQFN Exposed Pad","32-QFN (4x4)"
https://datasheets.maximintegrated.com/en/ds/MAX2014.pdf,//media.digikey.com/Renders/Maxim%20Renders/MSOP-8.jpg,MAX2014EUA+T-ND,MAX2014EUA+T,Maxim Integrated,IC RF DETECT 50MHZ-1GHZ 8UMAX,0,0,"3.41900","0","2500","Tape & Reel (TR)","-","Active","50MHz ~ 1GHz","Cellular, GSM, EDGE, CDMA","-65dBm ~ 5dBm","-","2.7V ~ 5.25V","20.5mA","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-uMAX"
http://www.linear.com/docs/30075,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1691;UD;16.jpg,LTC5564IUD#TRPBF-ND,LTC5564IUD#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 600MHZ-15GHZ 16QFN,0,0,"3.64000","0","2500","Tape & Reel (TR)","-","Active","600MHz ~ 15GHz","802.11a/b/g, 802.15","-24dBm ~ 16dBm","-","3V ~ 5.5V","44mA","16-WFQFN Exposed Pad","16-QFN (3x3)"
https://datasheets.maximintegrated.com/en/ds/MAX2014.pdf,//media.digikey.com/renders/Maxim%20Renders/8-TDFN_21-0137I.jpg,MAX2014ETA+T-ND,MAX2014ETA+T,Maxim Integrated,IC RF DETECT 50MHZ-1GHZ 8TDFN,0,0,"4.05600","0","2500","Tape & Reel (TR)","-","Active","50MHz ~ 1GHz","Cellular, GSM, EDGE, CDMA","-65dBm ~ 5dBm","-","2.7V ~ 5.25V","20.5mA","8-WDFN Exposed Pad","8-TDFN (3x3)"
http://www.linear.com/docs/7019,//media.digikey.com/renders/Linear%20Tech%20Renders/12-DFN_05-08-1695%20rev%20D.jpg,LTC5533EDE#TRPBF-ND,LTC5533EDE#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 300MHZ-11GHZ 12DFN,0,0,"4.05600","0","2500","Tape & Reel (TR)","-","Active","300MHz ~ 11GHz","802.11a/b/g/WiFi, 802.16/WiMax, WLAN","-32dBm ~ 12dBm","±1dB","2.7V ~ 6V","500µA","12-WFDFN Exposed Pad","12-DFN (4x3)"
http://www.linear.com/docs/30075,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1691;UD;16.jpg,LTC5564HUD#TRPBF-ND,LTC5564HUD#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 600MHZ-15GHZ 16QFN,0,0,"4.31600","0","2500","Tape & Reel (TR)","-","Active","600MHz ~ 15GHz","General Purpose","-24dBm ~ 16dBm","-","5V","-","16-WFQFN Exposed Pad","16-QFN (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8361.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RM-8.jpg,AD8361ARMZ-REELTR-ND,AD8361ARMZ-REEL,Analog Devices Inc.,IC RF DETECT 100MHZ-2.5GHZ 8MSOP,0,0,"4.98940","0","3000","Tape & Reel (TR)","-","Active","100MHz ~ 2.5GHz","Cellular, CDMA, W-CDMA","0 ~ 700mV","±0.25dB","2.7V ~ 5.5V","1.1mA","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/AD8314.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RM-8.jpg,AD8314ARMZ-REELTR-ND,AD8314ARMZ-REEL,Analog Devices Inc.,IC RF DETECT 100MHZ-2.7GHZ 8MSOP,0,123000,"5.48834","0","3000","Tape & Reel (TR)","-","Active","100MHz ~ 2.7GHz","Cellular, GSM, TDMA, CDMA","-45dBm ~ 0dBm","-","2.7V ~ 5.5V","5.7mA","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc909.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-3041-ND,HMC909LP4E,Analog Devices Inc.,IC RF DETECT 0HZ-5.8GHZ 24QFN,0,1386,"6.16299","0","147","Strip","-","Active","0Hz ~ 5.8GHz","General Purpose","-51dBm ~ -11dBm","±1dB","4.5V ~ 5.5V","41.6mA","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc1021.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,HMC1021LP4ETR-ND,HMC1021LP4ETR,Analog Devices Inc.,IC RF DETECT 0HZ-3.9GHZ 24QFN,0,1000,"6.63570","0","500","Tape & Reel (TR)","-","Active","0Hz ~ 3.9GHz","W-CDMA","-14dBm ~ -9dBm","±1dB","4.5V ~ 5.5V","78mA","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5903.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;-CP-8-10;-CP;-8.jpg,ADL5903SCPZN-R7-ND,ADL5903SCPZN-R7,Analog Devices Inc.,IC RF DETECT 200MHZ-6GHZ 8LFCSP,0,0,"6.81220","0","3000","Tape & Reel (TR)","-","Active","200MHz ~ 6GHz","-","-","±1dB","3V ~ 5V","3mA","8-UFDFN Exposed Pad, CSP","8-LFCSP-UD (2x2)"
http://www.linear.com/docs/25669,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1699;DD;10.jpg,LT5570IDD#TRPBF-ND,LT5570IDD#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 40MHZ-2.7GHZ 10DFN,0,2500,"7.17600","0","2500","Tape & Reel (TR)","-","Active","40MHz ~ 2.7GHz","Cellular, W-CDMA, TD-SCDMA, WiMax and CDMA2000","-52dBm ~ 13dBm","±0.3dB","4.75V ~ 5.25V","32.5mA","10-WFDFN Exposed Pad","10-DFN (3x3)"
https://datasheets.maximintegrated.com/en/ds/MAX2015.pdf,//media.digikey.com/renders/Maxim%20Renders/8-TDFN_21-0137I.jpg,MAX2015ETA+T-ND,MAX2015ETA+T,Maxim Integrated,IC RF DETECT 100MHZ-3GHZ 8TDFN,0,2500,"8.08960","0","2500","Tape & Reel (TR)","-","Active","100MHz ~ 3GHz","Cellular, GSM, EDGE, CDMA","-55dBm ~ 5dBm","-","2.7V ~ 5.25V","20.5mA","8-WDFN Exposed Pad","8-TDFN (3x3)"
http://www.analog.com/media/en/technical-documentation/data-sheets/LTC5582.pdf,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1699;DD;10.jpg,LTC5582HDD#TRPBF-ND,LTC5582HDD#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 40MHZ-10GHZ 10DFN,0,0,"9.26900","0","2500","Tape & Reel (TR)","-","Active","40MHz ~ 10GHz","CDMA, LTE, W-CDMA, WiMAX","-57dBm ~ 2dBm","±0.5dB","3.1V ~ 3.5V","41.6mA","10-WFDFN Exposed Pad","10-DFN (3x3)"
