Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Function","LO Frequency","RF Frequency","P1dB","Gain","Noise Figure","Current - Supply","Voltage - Supply","Package / Case","Supplier Device Package"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/SAA6579.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/16-SOIC_SOT162-1.jpg,"SAA6579T/V1,512-ND","SAA6579T/V1,512",NXP USA Inc.,RF DEMODULATOR IC 16SO,0,0,"Obsolete","0","1920","Tube","-","Obsolete","Demodulator, Filter","-","-","-","23dB","-","6mA","3.6V ~ 5.5V","16-SOIC (0.295"", 7.50mm Width)","16-SO"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/SAA6579.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/16-SOIC_SOT162-1.jpg,"SAA6579T/V1,518-ND","SAA6579T/V1,518",NXP USA Inc.,RF DEMODULATOR IC 16SO,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","Demodulator, Filter","-","-","-","23dB","-","6mA","3.6V ~ 5.5V","16-SOIC (0.295"", 7.50mm Width)","16-SO"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/SAA6581.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/16-SOIC_SOT162-1.jpg,"SAA6581T/V1,512-ND","SAA6581T/V1,512",NXP USA Inc.,RF DEMODULATOR IC 16SO,0,0,"Obsolete","0","1920","Tube","-","Obsolete","Demodulator, Filter","4.332MHz, 8.664MHz","-","-","20dB","-","6mA","4V ~ 5.5V","16-SOIC (0.295"", 7.50mm Width)","16-SO"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/SAA6581.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/16-SOIC_SOT162-1.jpg,"SAA6581T/V1,518-ND","SAA6581T/V1,518",NXP USA Inc.,RF DEMODULATOR IC 16SO,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","Demodulator, Filter","4.332MHz, 8.664MHz","-","-","20dB","-","6mA","4V ~ 5.5V","16-SOIC (0.295"", 7.50mm Width)","16-SO"
https://www.nxp.com/docs/en/data-sheet/TDA1576T.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SOIC%200.295.jpg,"TDA1576T/V4,118-ND","TDA1576T/V4,118",NXP USA Inc.,RF DEMODULATOR IC 20SO,0,0,"Obsolete","0","2000","Tape & Reel (TR)","-","Obsolete","Demodulator, Amplifier","-","-","-","-","-","23mA","7.5V ~ 15V","20-SOIC (0.295"", 7.50mm Width)","20-SO"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/TDA1593.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SOIC%200.295.jpg,"TDA1593T/V3,118-ND","TDA1593T/V3,118",NXP USA Inc.,RF DEMODULATOR IC 20SO,0,0,"Obsolete","0","2000","Tape & Reel (TR)","-","Obsolete","Demodulator, Amplifier","-","-","-","-","-","20mA","7.5V ~ 12V","20-SOIC (0.295"", 7.50mm Width)","20-SO"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/TDA1597_3.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SOIC%200.295.jpg,"TDA1597T/V1,118-ND","TDA1597T/V1,118",NXP USA Inc.,RF DEMODULATOR IC 20SO,0,0,"Obsolete","0","2000","Tape & Reel (TR)","-","Obsolete","Demodulator, Amplifier","-","-","-","-","-","26mA","7.5V ~ 12V","20-SOIC (0.295"", 7.50mm Width)","20-SO"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/TDA9809M.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/20-SSOP_SOT339-1.jpg,"TDA9809M/V1,118-ND","TDA9809M/V1,118",NXP USA Inc.,RF DEMODULATOR IC 20SSOP,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","Demodulator, IF-PLL","-","-","-","-","-","102mA","4.5V ~ 5.5V","20-SSOP (0.209"", 5.30mm Width)","20-SSOP"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/TDA9801.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-DIP.jpg,"TDA9801/V1,112-ND","TDA9801/V1,112",NXP USA Inc.,RF DEMODULATOR IC 20DIP,0,0,"Obsolete","0","800","Tube","-","Obsolete","Demodulator, Detector","-","-","-","-","-","70mA","4.5V ~ 9.9V","20-DIP (0.300"", 7.62mm)","20-DIP"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/TDA9801.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SOIC%200.295.jpg,"TDA9801T/V1,118-ND","TDA9801T/V1,118",NXP USA Inc.,RF DEMODULATOR IC 20SO,0,0,"Obsolete","0","2000","Tape & Reel (TR)","-","Obsolete","Demodulator, Detector","-","-","-","-","-","70mA","4.5V ~ 9.9V","20-SOIC (0.295"", 7.50mm Width)","20-SO"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/TDA9809M.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/20-SSOP_SOT339-1.jpg,"TDA9809M/V1,112-ND","TDA9809M/V1,112",NXP USA Inc.,RF DEMODULATOR IC 20SSOP,0,0,"Obsolete","0","924","Tube","-","Obsolete","Demodulator, IF-PLL","-","-","-","-","-","102mA","4.5V ~ 5.5V","20-SSOP (0.209"", 5.30mm Width)","20-SSOP"
https://www.nxp.com/docs/en/data-sheet/TDA1576T.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SOIC%200.295.jpg,"TDA1576T/V4,112-ND","TDA1576T/V4,112",NXP USA Inc.,RF DEMODULATOR IC 20SO,0,0,"Obsolete","0","1520","Tube","-","Obsolete","Demodulator, Amplifier","-","-","-","-","-","23mA","7.5V ~ 15V","20-SOIC (0.295"", 7.50mm Width)","20-SO"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/TDA1599.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SOIC%200.295.jpg,"TDA1599T/V3,518-ND","TDA1599T/V3,518",NXP USA Inc.,RF DEMODULATOR IC 20SO,0,0,"Obsolete","0","2000","Tape & Reel (TR)","-","Obsolete","Demodulator, Amplifier","-","-","-","-","-","26mA","7.5V ~ 12V","20-SOIC (0.295"", 7.50mm Width)","20-SO"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/SAA6581.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/16-SOIC_SOT162-1.jpg,"SAA6581T/V1H,512-ND","SAA6581T/V1H,512",NXP USA Inc.,RF DEMODULATOR IC 16SO,0,0,"Obsolete","0","1920","Tube","-","Obsolete","Demodulator, Filter","4.332MHz, 8.664MHz","-","-","20dB","-","6mA","4V ~ 5.5V","16-SOIC (0.295"", 7.50mm Width)","16-SO"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/SAA6581.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/16-SOIC_SOT162-1.jpg,"SAA6581T/V1H,518-ND","SAA6581T/V1H,518",NXP USA Inc.,RF DEMODULATOR IC 16SO,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","Demodulator, Filter","4.332MHz, 8.664MHz","-","-","20dB","-","6mA","4V ~ 5.5V","16-SOIC (0.295"", 7.50mm Width)","16-SO"
https://www.nxp.com/docs/en/data-sheet/TDA8296.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT618-1;HN;40.jpg,"TDA8296HN/C1,551-ND","TDA8296HN/C1,551",NXP USA Inc.,RF DEMODULATOR IC 40HVQFN,0,0,"Active","0","0","Tray","-","Active","Demodulator","-","-","-","-","-","65mA","1.1V ~ 3.6V","40-VFQFN Exposed Pad","40-HVQFN (6x6)"
