Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Function","Modulation or Protocol","Frequency","Applications","Interface","Sensitivity","Power - Output","Data Rate (Max)","Features"
http://www.powercastco.com/wp-content/uploads/2016/11/User-Manual-TX-915-01-Rev-A-4.pdf,//media.digikey.com/Photos/Powercast/MFG_TX91501-xW.jpg,TX91501-3W-ID-ND,TX91501-3W-ID,Powercast Corporation,POWERCASTER TRANSMITTER - 915 MH,0,0,"240.00000","0","1","Powercaster™","Obsolete","Transmitter","ASK, DSSS","915MHz","General Purpose","-","-","3W","-","LED Indicator, Wall Mount"
http://www.steute.com/en/wireless/products/wireless-receivers-with-gateway/wireless-receiver-repeater-rf-rxt-sw915-usb/rf-rxt-sw915-usb/rf-rxt-sw915-usb.pdf,-,STE-1278205RFRX-ND,STE-1278205RFRX,Steute,WIRELESS REPEATER,0,0,"241.26400","0","5","-","Active","Receiver, Relay","sWave®","915MHz","General Purpose","USB","-","-","-","-"
http://www.multitech.com/documents/publications/data-sheets/86002157.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTCMR-E1-NAM.jpg,881-1106-ND,MTCMR-E1-NAM,Multi-Tech Systems Inc.,MODEM CELLULAR QUAD E-GPRS,1,0,"242.76000","0","1","MultiModem® iCell","Obsolete","Transceiver, EDGE, Modem","GPRS, GSM, EDGE","850MHz, 900MHz, 1.8GHz, 1.9GHz","General Purpose","RS-232, USB","-","-","240kbps","US Power Cord"
https://www.multitech.com/documents/publications/data-sheets/86002150.pdf,-,MT200A2W-H5-US-CP-ND,MT200A2W-H5-US-CP,Multi-Tech Systems Inc.,HSPA+ SERIES 200 A-TO-W CONVERTE,0,0,"254.88000","0","25","MultiConnect® AW","Active","Analog to Wireless Converter","HSPA+","850MHz, 900MHz, 1.7GHz, 1.9GHz, 2.1GHz","General Purpose","-","-","-","21Mbps","-"
-,-,PX0885/01/M-ND,PX0885/01/M,Bulgin,BLUETOOTH CABLE REPLACE CLASS 1,0,0,"266.88750","0","3000","Buccaneer®","Active","Transceiver, Bluetooth","Bluetooth v2.0, Class 1","2.4GHz","Industrial Monitoring and Control, Wireless Alarm and Security Systems","RS-232, RS-422/485","-","7dbm","-","IP68"
-,-,PX0885/01/S-ND,PX0885/01/S,Bulgin,BLUETOOTH CABLE REPLACE CLASS 1,0,0,"266.88750","0","3000","Buccaneer®","Active","Transceiver, Bluetooth","Bluetooth v2.0, Class 1","2.4GHz","Industrial Monitoring and Control, Wireless Alarm and Security Systems","RS-232, RS-422/485","-","7dbm","-","IP68"
-,-,PX0885/02/M-ND,PX0885/02/M,Bulgin,BLUETOOTH CABLE REPLACE CLASS 2,0,0,"266.88750","0","3000","Buccaneer®","Active","Transceiver, Bluetooth","Bluetooth v2.0, Class 2","2.4GHz","Industrial Monitoring and Control, Wireless Alarm and Security Systems","RS-232, RS-422/485","-","3.5dBm","-","IP68"
-,-,PX0885/02/S-ND,PX0885/02/S,Bulgin,BLUETOOTH CABLE REPLACE CLASS 2,0,0,"266.88750","0","3000","Buccaneer®","Active","Transceiver, Bluetooth","Bluetooth v2.0, Class 2","2.4GHz","Industrial Monitoring and Control, Wireless Alarm and Security Systems","RS-232, RS-422/485","-","3.5dBm","-","IP68"
http://www.multitech.com/documents/publications/data-sheets/86002134.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTCBC1X-N3-NAM.jpg,881-1152-ND,MTCBA-C1X-N3-NAM,Multi-Tech Systems Inc.,MODEM CDMA FOR VERIZON NETWORKS,1,0,"278.88000","0","1","MultiModem® CDMA","Obsolete","Transceiver, CDMA, Modem","CDMA2000","800MHz, 1.9GHz","Verizon™ Networks (USA)","RS-232 (DB15)","-","-","153kbps","Verizon Networks"
http://www.falcom.de/fileadmin/downloads/documentation/FOX3-3G/FOX3_3G_flyer_v1.0.6_web.pdf,//media.digikey.com/Photos/Maestro%20Wireless/MFG_FOX3DTC.jpg,FOX3DTC-ND,FOX3DTC,Maestro Wireless Solutions,MOD DATA TRACKING 3G/2G GNSS,0,0,"279.30000","0","50","-","Active","Transceiver","GPRS, GSM, EDGE","850MHz, 900MHz, 1.8GHz, 1.9GHz, 2.1GHz","-","I²C, SPI","-161dBm","-","115.2kbps","-"
//media.digikey.com/pdf/Data%20Sheets/VersaSense%20PDFs/Pxx.pdf,//media.digikey.com/Photos/VersaSense/MFG_P01.jpg,1737-1001-ND,P01,VersaSense,IOT SMARTMESH DEVICE,0,0,"283.96500","0","10","-","Active","Transceiver","802.15.4","2.4GHz","General Purpose","I²C, SPI, UART","-","-","-","-"
http://www.steutewireless.com/us/wireless/products/wireless-hand-remote-controls/rf-hb-sw915/rf-hb-sw915/rf-hb-sw915-4ch.pdf,//media.digikey.com/Photos/Steute-Wireless-Photos/MFG_STE-1316916RFHB.jpg,1743-1013-ND,STE-1316916RFHB,Steute,HAND CONTROL W/LITHIUM BATTERY,0,0,"290.46000","0","5","-","Active","Remote Control System","sWave®","915MHz","General Purpose","-","-","-","66kbps","-"
http://www.multitech.com/documents/publications/data-sheets/86002150.pdf,-,MT200A2W-H5-EU-ND,MT200A2W-H5-EU,Multi-Tech Systems Inc.,ANALOG TO WIRELESS CONV EU ACCY,0,0,"291.80000","0","1","MultiConnect®","Active","Analog to Wireless Converter","HSPA+","850MHz, 900MHz, 1.9GHz, 2.1GHz","-","-","-","-","21Mbps","-"
http://www.multitech.com/documents/publications/data-sheets/86002150.pdf,-,MT200A2W-H5-GB-ND,MT200A2W-H5-GB,Multi-Tech Systems Inc.,ANALOG TO WIRELESS CONV UK ACCY,0,0,"291.80000","0","1","MultiConnect®","Active","Analog to Wireless Converter","HSPA+","850MHz, 900MHz, 1.7GHz, 1.9GHz, 2.1GHz","General Purpose","-","-","-","21Mbps","-"
http://www.multitech.com/documents/publications/data-sheets/86002150.pdf,-,MT200A2W-H5-US-ND,MT200A2W-H5-US,Multi-Tech Systems Inc.,ANALOG TO WIRELESS CONV US ACCY,0,0,"291.80000","0","1","-","Active","Analog to Wireless Converter","HSPA+","850MHz, 900MHz, 1.7GHz, 1.9GHz, 2.1GHz","General Purpose","-","-","-","21Mbps","-"
"//media.digikey.com/pdf/Data%20Sheets/Laird%20Technologies/CL4424-100,CL4790-1000,CL4490-1000.pdf",//media.digikey.com/Photos/Laird%20Tech%20Photos/CL4490-1000-UPR-SP.jpg,CL4490-1000-UPR-SP-ND,CL4490-1000-UPR-SP,Laird - Wireless & Thermal Systems,CONNEXLINK PRO SP,0,0,"299.00000","0","1","Connexlink™","Active","Transceiver, FHSS","FHSS, FSK","902MHz ~ 928MHz","General Purpose","RS-232, RS-485","-99dBm","1000mW","76.8kbps","-"
https://www.d6labs.com/downloads/sb900_0000.pdf,//media.digikey.com/photos/Digital-Six-Labs/SB-900-0000.jpg,1661-1007-ND,SB-900-0000,Digital Six Labs,BASIC SENSORBLOCK - 902-928MHZ,0,0,"299.00200","0","5","Whisker.IO™","Active","Sensor","-","900MHz","Remote Sensors and Triggers","I²C, UART","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Multi-Tech%20Systems%20PDFs/MultiModem_iCell_HSPA_Cell_Modem.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTCMR-H4-P2.jpg,881-1124-ND,MTCMR-H4-P2,Multi-Tech Systems Inc.,MODEM CELLULAR QUAD GPRS HSPA,1,0,"301.56000","0","1","MultiModem® iCell","Obsolete","Transceiver, HSPA, Modem","GPRS, GSM, EDGE","850MHz, 900MHz, 1.8GHz, 1.9GHz","AT&T Networks (USA)","RS-232, USB","-","-","7.2Mbps","-"
https://www.multitech.com/documents/publications/data-sheets/86002193.pdf,-,MTCDT-246A-US-EU-GB-ND,MTCDT-246A-US-EU-GB,Multi-Tech Systems Inc.,RF GATEWAY LORA ETHERNET/USB,0,0,"306.06000","0","1","MultiConnect® Conduit™","Active","Gateway","LoRa","-","General Purpose","Ethernet, USB","-","-","100Mbps","-"
https://cdn.sparkfun.com/assets/8/6/3/6/0/RAK831_Pilot_Gateway_Product_Specification_V1.0.pdf,-,WRL-14869-ND,WRL-14869,SparkFun Electronics,LORA RASPBERRY PI GATEWAY WITH E,0,0,"312.44000","0","1","-","Active","Gateway","GNSS, GPS","915MHz","GPS","-","-142.5dBm","350mW","-","-"
http://www.omronkft.hu/nostree/pdfs/plc/networks/bluetooth/manual_promi_sd205_oa-v1.0.0.pdf,-,PROMI-SD205-OA-ND,PROMI-SD205-OA,Omron Automation and Safety,BLUETOOTH ADAPTER FOR PLC,0,0,"315.00000","0","1","-","Active","Transceiver, Bluetooth","Bluetooth","2.4GHz","General Purpose","RS-232 (DB9)","-","-","-","100m Range"
http://update.maestro-wireless.com/M100/M100%20Series%20-%20Product%20Brief%20-%20V2.pdf,-,M1003GXT02B-ND,M1003GXT02B,Maestro Wireless Solutions,M100 SERIES DUAL BAND 3G MODEM K,0,0,"319.20000","0","50","M100","Active","Transceiver, Modem","EDGE, GPRS, GSM, HSDPA, WCDMA","-","General Purpose","RS-232, USB","-155dBm","-","3.6Mbps","-"
http://update.maestro-wireless.com/M100/M100%20Series%20-%20Product%20Brief%20-%20V2.pdf,-,M1003GXT04B-ND,M1003GXT04B,Maestro Wireless Solutions,M100 SERIES 3-BAND 3G MODEM KIT,0,0,"319.20000","0","50","-","Active","Transceiver, Modem","EDGE, GPRS, GSM, HSDPA, WCDMA","-","General Purpose","RS-232, USB","-155dBm","-","3.6Mbps","-"
http://update.maestro-wireless.com/M100/M100%20Series%20-%20Product%20Brief%20-%20V2.pdf,-,M1003GXT04NTTB-ND,M1003GXT04NTTB,Maestro Wireless Solutions,M100 SERIES 3-BAND 3G MODEM KIT,0,0,"319.20000","0","50","-","Active","Transceiver, Modem","EDGE, GPRS, GSM, HSDPA, WCDMA","-","General Purpose","RS-232, USB","-155dBm","-","3.6Mbps","-"
http://assets.lairdtech.com/home/brandworld/files/ANT-DS-Q-Bridge%200611.pdf,-,Q-BRIDGE+-ND,Q-BRIDGE+,Laird Technologies IAS,ETH BRIDGE SYSTEM P-P 2.4GHZ 5MB,0,0,"319.93000","0","1","-","Active","Transceiver","802.11b/g","2.4GHz","WiMax","Ethernet","-84dBm","250mW","-","-"
https://www.multitech.com/documents/publications/data-sheets/86002188.pdf,-,MT200A2EW-H5-WW-ND,MT200A2EW-H5-WW,Multi-Tech Systems Inc.,HSPA+ ANALOG-TO-ETHERNET/WIRELES,0,0,"321.55000","0","1","*","Active","Analog to Wireless Converter","HSPA+","850MHz, 900MHz, 1.7GHz, 1.9GHz, 2.1GHz","General Purpose","-","-","-","21Mbps","-"
http://www.multitech.com/documents/publications/data-sheets/86002164.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTC-LAT1-B02.JPG,881-1289-ND,MTC-LAT1-B02-US,Multi-Tech Systems Inc.,"LTE CAT 3 MODEM, RS-232 INTERFAC",0,0,"330.34000","0","1","MultiConnect® Cell","Active","Transceiver, Modem","GPS, LTE","700MHz, 850MHz, 1.575GHz, 1.7GHz, 1.9GHz","General Purpose","RS-232, USB","-","-","100Mbps","-"
https://www.steute.com/en/wireless/products/wireless-command-devices/rf-95/rf-95-sw915/rf-95-rtm-lr-sw915.pdf,-,STE-1215493RF95-ND,STE-1215493RF95,Steute,ACTUATOR & WIRELESS MODULE W/GEN,0,0,"339.98400","0","5","-","Active","Transceiver","sWave®","915MHz","General Purpose","-","-","-","66kbps","-"
//media.digikey.com/pdf/Data%20Sheets/Steute%20PDFs/STE-1428116RF96.pdf,//media.digikey.com/Photos/Steute-Wireless-Photos/MFG_STE-1428116RF96.jpg,1743-1017-ND,STE-1428116RF96,Steute,UNIVERSAL TRANSMITTER W/LITHIUM,0,0,"345.45600","0","5","-","Active","Transmitter","sWave®","915MHz","General Purpose","-","-","-","66kbps","-"
https://www.d6labs.com/downloads/sb900_0001.pdf,//media.digikey.com/Photos/Digital-Six-Labs/SB-900-0001.jpg,1661-1008-ND,SB-900-0001,Digital Six Labs,TEMP/RH SENSORBLOCK - 902-928MHZ,0,0,"349.00200","0","5","Whisker.IO™","Active","Sensor","-","900MHz","Remote Sensors and Triggers","I²C, UART","-","-","-","-"
https://www.d6labs.com/downloads/sb900_0002.pdf,//media.digikey.com/Photos/Digital-Six-Labs/MFG_SB-900-000x.jpg,1661-1009-ND,SB-900-0002,Digital Six Labs,AMBIENT PRESSURE SENSORBLOCK - 9,0,0,"349.00200","0","5","Whisker.IO™","Active","Sensor","-","900MHz","Remote Sensors and Triggers","I²C, UART","-","-","-","-"
https://www.d6labs.com/downloads/sb900_1000_1.pdf,//media.digikey.com/Photos/Digital-Six-Labs/SB-900-1000.jpg,1661-1013-ND,SB-900-1000,Digital Six Labs,METER INTERFACE SENSORBLOCK - 90,0,0,"349.00200","0","5","Whisker.IO™","Active","-","-","900MHz","Remote Sensors and Triggers","-","-","-","-","-"
http://www.steute.com/en/wireless/products/wireless-command-devices/rf-95/rf-95-sw915/rf-95-rwa-0-i-lr-sw915.pdf,-,STE-1262997RF95-ND,STE-1262997RF95,Steute,ACTUATOR & WIRELESS MODULE W/GEN,0,0,"350.94400","0","5","-","Active","Transceiver","sWave®","915MHz","General Purpose","-","-","-","-","-"
http://update.maestro-wireless.com/M100/M100%20485%20Series%20-%20Product%20Brief%20-%20V2.pdf,//media.digikey.com/Photos/Maestro%20Wireless/MFG_M100-Series.jpg,M1003GXT48502B-ND,M1003GXT48502B,Maestro Wireless Solutions,MODEM 2M2 3G CE A-TICK TELSTRA,0,0,"364.80000","0","50","-","Active","Transceiver","HSDPA","850MHz, 900MHz, 1.9GHz, 2.1GHz","-","SPI, USB","-158dBm","-","3.6Mbps","-"
http://update.maestro-wireless.com/M100/M100%20485%20Series%20-%20Product%20Brief%20-%20V2.pdf,//media.digikey.com/Photos/Maestro%20Wireless/MFG_M100-Series.jpg,M1003GXT48504B-ND,M1003GXT48504B,Maestro Wireless Solutions,MODEM 2M2 3G A-TICK TELSTRA/NTT,0,0,"364.80000","0","50","-","Active","Transceiver","HSDPA","850MHz, 900MHz, 1.9GHz, 2.1GHz","-","SPI, USB","-158dBm","-","3.6Mbps","-"
http://update.maestro-wireless.com/M100/M100%20485%20Series%20-%20Product%20Brief%20-%20V2.pdf,-,M1003GXT48504NTTB-ND,M1003GXT48504NTTB,Maestro Wireless Solutions,M100 SERIES 3-BAND 3G MODEM KIT,0,0,"364.80000","0","50","-","Active","Transceiver","HSDPA","850MHz, 900MHz, 1.9GHz, 2.1GHz","-","SPI, USB","-158dBm","-","3.6Mbps","-"
//media.digikey.com/pdf/Data%20Sheets/D6%20Labs%20PDFs/BasicWhisker.BlockXD_8-3-17.pdf,//media.digikey.com/Photos/Digital-Six-Labs/MFG_XD-900-0000-IE.jpg,1661-1033-ND,XD-900-0000-IE,Digital Six Labs,WHISKER.BLOCKXD BASIC BLOCK IP67,0,0,"399.00200","0","10","*","Active","Transceiver","-","902MHz ~ 928MHz","General Purpose","-","-","-","-","-"
https://www.digi.com/pdf/ds_connectportx4.pdf,-,X4-Z11-PE-A-ND,X4-Z11-PE-A,Digi International,ROUTING GATEWAY X4 IA XBEE/ANT,0,0,"410.00000","0","1","ConnectPort™ X4","Active","Transceiver, Modem","802.15.4","800MHz, 850MHz, 900MHz, 1.7GHz, 1.9GHz, 2.1GHz","General Purpose","RS-232, RS-422, RS-485","-","-","21Mbps","-"
https://www.digi.com/pdf/ds_connectportx4.pdf,-,X4-Z11-PE-W-ND,X4-Z11-PE-W,Digi International,ROUTING GATEWAY X4 IA XBEE/ANT,0,0,"410.00000","0","1","ConnectPort™ X4","Active","Transceiver, Modem","802.15.4","800MHz, 850MHz, 900MHz, 1.7GHz, 1.9GHz, 2.1GHz","General Purpose","RS-232, RS-422, RS-485","-","-","21Mbps","-"
//media.digikey.com/pdf/Data%20Sheets/Multi-Tech%20Systems%20PDFs/MultiModem_iCell_HSDPA.pdf,//media.digikey.com/photos/Multi-Tech%20Photos/MTCMR-H-NAM.JPG,881-1043-ND,MTCMR-H-NAM,Multi-Tech Systems Inc.,MODEM HSDPA INTELLIGNT US BUNDLE,1,0,"419.16000","0","1","MultiModem® iCell","Obsolete","Transceiver, Modem","GPRS, GSM, EDGE","850MHz, 900MHz, 1.8GHz, 1.9GHz","General Purpose","RS-232, USB","-","-","384kbps","-"
http://advdownload.advantech.com/productfile/PIS/BB-WSD2CTJ/Product%20-%20Datasheet/Wzzard_Industrial_R3_0316ds20160416004341.pdf,-,WSD1CTK-ND,WSD1CTK,"B&B SmartWorx, Inc.",WIRELESS MESH 802.15.4E TEMPERAT,0,0,"449.00000","0","1","-","Active","Transceiver","802.15.4","2.4GHz ~ 2.48GHz","-","M-12","-95dBm","8dBm","250kbps","-"
http://advdownload.advantech.com/productfile/PIS/BB-WSD2CTJ/Product%20-%20Datasheet/Wzzard_Industrial_R3_0316ds20160416004341.pdf,-,WSD1XV0-ND,WSD1XV0,"B&B SmartWorx, Inc.",WIRELESS MESH 802.15.4E INTEGRAT,0,0,"449.00000","0","1","-","Active","Transceiver","802.15.4","2.4GHz ~ 2.48GHz","-","M-12","-95dBm","8dBm","250kbps","-"
https://www.multitech.com/documents/publications/data-sheets/86002193.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTCDT-H5-246A-US-EU-GB.jpg,881-1302-ND,MTCDT-H5-246A-US-EU-GB,Multi-Tech Systems Inc.,RF GATEWAY LORA ETHERNET/USB,0,0,"459.63000","0","1","MultiConnect® Conduit™","Active","Gateway","LoRa","700MHz, 850MHz, 900MHz, 1.8GHz, 1.9GHz, 2.1GHz, 2.6GHz","General Purpose","Ethernet, USB","-","-","100Mbps","-"
http://www.multitech.com/documents/publications/data-sheets/86002159.pdf,//media.digikey.com/photos/Multi-Tech%20Photos/MTCDP-EV3-GP-N3-1.0.jpg,881-1232-ND,MTCDP-EV3-GP-N3-1.0,Multi-Tech Systems Inc.,GATEWAY EV-DO PROGR GPS VERIZON,1,0,"465.60000","0","1","MultiConnect® OCG-D","Obsolete","Transceiver","EV-DO, CDMA","800MHz, 1.575GHz, 1.9GHz","-","I²C, SPI","-161dBm","-","3.1Mbps","-"
http://www.steute.com/en/wireless/products/wireless-receivers-with-relay-outputs/wireless-receiver-rf-rx-sw915-4w/rf-rx-sw915-4w-24-vacdc.pdf,-,STE-1189618RFRX-ND,STE-1189618RFRX,Steute,WIRELESS RECEIVER W/RELAY OUTPUT,0,0,"467.76400","0","5","-","Active","Receiver","sWave®","915MHz","General Purpose","-","-","-","-","-"
https://www.multitech.com/documents/publications/data-sheets/86002193.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTCDT-LVW2-246A-US.jpg,881-1306-ND,MTCDT-LVW2-246A-US,Multi-Tech Systems Inc.,RF GATEWAY LORA ETHERNET/USB,0,0,"469.84000","0","1","MultiConnect® Conduit™","Active","Gateway","LoRa","700MHz, 1.7GHz","General Purpose","Ethernet, USB","-","-","100Mbps","-"
https://www.rfsolutions.co.uk/downloads/1528364192DS-725.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/MFG_725-TRX8-16K.jpg,725TRX8-16K-ND,725TRX8-16K,RF Solutions,LORA DIN RAIL TRANSCEIVER 868MHZ,0,0,"471.70000","0","1","-","Active","Transceiver","-","915MHz","General Purpose","-","-","20dBm","-","-"
https://www.multitech.com/documents/publications/data-sheets/86002193.pdf,-,881-1304-ND,MTCDT-LEU1-246A-EU-GB,Multi-Tech Systems Inc.,RF GATEWAY LORA LTE USB 100MBPS,1,0,"490.37000","0","1","MultiConnect® Conduit™","Last Time Buy","Gateway","LoRa, LTE","800MHz, 850MHz, 900MHz, 1.8GHz, 2.1GHz, 2.6GHz","General Purpose","USB","-","-","100Mbps","-"
https://www.multitech.com/documents/publications/data-sheets/86002193.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTCDT-LEU1-246L-EU-GB.jpg,881-1305-ND,MTCDT-LEU1-246L-EU-GB,Multi-Tech Systems Inc.,RF GATEWAY LORA LTE USB 100MBPS,0,0,"490.37000","0","1","MultiConnect® Conduit™","Last Time Buy","Gateway","LoRa, LTE","800MHz, 850MHz, 900MHz, 1.8GHz, 2.1GHz, 2.6GHz","General Purpose","USB","-","-","100Mbps","-"
http://advdownload.advantech.com/productfile/PIS/BB-WSD2CTJ/Product%20-%20Datasheet/Wzzard_Industrial_R3_0316ds20160416004341.pdf,-,BB-WSD2CTK-ND,BB-WSD2CTK,"B&B SmartWorx, Inc.",WIRELESS MESH 802.15.4E TEMPERAT,0,17,"499.00000","0","1","Wzzard™","Active","Transceiver","802.15.4","2.4GHz ~ 2.48GHz","-","M-12","-95dBm","8dBm","250kbps","-"
http://advdownload.advantech.com/productfile/PIS/BB-WSD2CTJ/Product%20-%20Datasheet/Wzzard_Industrial_R3_0316ds20160416004341.pdf,-,BB-WSD2XV0-ND,BB-WSD2XV0,"B&B SmartWorx, Inc.",WIRELESS MESH 802.15.4E INTEGRAT,0,0,"499.00000","0","1","-","Active","Transceiver","802.15.4","2.4GHz ~ 2.48GHz","-","M-12","-95dBm","8dBm","250kbps","-"
http://advdownload.advantech.com/productfile/PIS/BB-WSD2CJA/Product%20-%20Datasheet/Wzzard_Industrial_R3_0316ds_AB+B20160329051709.pdf,-,BB-WSD2CJA-ND,BB-WSD2CJA,"B&B SmartWorx, Inc.","WLS MESH ANALOG 2-AI, 2 THERMO S",0,12,"499.00000","0","1","Wzzard™","Active","Transceiver","802.15.4","2.4GHz ~ 2.48GHz","-","M-12","-95dBm","8dBm","250kbps","-"
//media.digikey.com/pdf/Data%20Sheets/Steute%20PDFs/STE-1432305RFIO.pdf,//media.digikey.com/Photos/Steute-Wireless-Photos/MFG_STE-1432305RFIO.jpg,1743-1018-ND,STE-1432305RFIO,Steute,UNIVERSAL TRANSMITTER,0,0,"499.13200","0","5","-","Active","Transmitter","sWave®","915MHz","General Purpose","-","-","-","-","-"
http://www.steute.com/en/wireless/products/wireless-receivers-with-relay-outputs/wireless-receiver-rf-rx-sw915-2w-rs232/rf-rx-sw915-2w-rs232-24-vacdc.pdf,-,STE-1226339RFRX-ND,STE-1226339RFRX,Steute,WIRELESS RECEIVER W/RELAY OUTPUT,0,0,"501.74000","0","5","-","Active","Receiver","sWave®","915MHz","General Purpose","-","-","-","-","-"
http://www.beisensors.com/pdfs/swiftcomm_wireless-encoder_incremental.pdf,//media.digikey.com/Photos/BEI%20Sensors/TX-IN-PM1-24-SCS120-M18.jpg,1724-1105-ND,RX-IN-PM1-28V/V-M18,Sensata-BEI Sensors,SWIFTCOMM RCVR 2CH 2.4GHZ,0,0,"509.76000","0","1","-","Active","Sensor","SwiftComm™","2.4GHz","Telemetry","Connector","-80dBm","17dBm","1Mbps","-"
https://www.multitech.com/documents/publications/data-sheets/86002193.pdf,-,MTCDT-H5-246L-US-EU-GB-ND,MTCDT-H5-246L-US-EU-GB,Multi-Tech Systems Inc.,RF GATEWAY LORA USB 21MBPS,0,0,"519.22000","0","1","MultiConnect® Conduit™","Active","Gateway","LoRa","1.8GHz, 1.9GHz, 2.1GHz","General Purpose","USB","-","-","21Mbps","-"
http://www.multitech.com/documents/publications/data-sheets/86002170.pdf,-,881-1268-ND,MTCDT-LEU1-210A-AU,Multi-Tech Systems Inc.,LTE APPLICATION ENABLEMENT GATEW,1,0,"525.94000","0","1","MultiConnect® Conduit™","Obsolete","Gateway","LoRa, LTE","800MHz, 850MHz, 900MHz, 1.8GHz, 2.1GHz, 2.6GHz","General Purpose","USB","-","-","100Mbps","-"
https://www.multitech.com/documents/publications/data-sheets/86002193.pdf,-,MTCDT-LVW2-246L-US-ND,MTCDT-LVW2-246L-US,Multi-Tech Systems Inc.,RF GATEWAY LORA LTE USB 100MBPS,0,0,"530.75000","0","1","MultiConnect® Conduit™","Active","Gateway","LoRa, LTE","800MHz, 850MHz, 900MHz, 1.8GHz, 2.1GHz, 2.6GHz","General Purpose","USB","-","-","100Mbps","-"
http://www.steute.com/en/wireless/products/wireless-receivers-with-gateway/wireless-receiver-rf-rx-sw915-tcpip/rf-rx-sw915-tcpip/rf-rx-sw915-tcpip.pdf,-,STE-1266820RFRX-ND,STE-1266820RFRX,Steute,WIRELESS RECEIVER W/RELAY OUTPUT,0,0,"540.93200","0","5","-","Active","Receiver","sWave®","915MHz","General Purpose","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/GPRS_Modem.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2313106.jpg,277-3192-ND,2313106,Phoenix Contact,GPRS/GSM MODEM DIN RAIL 24VDC,0,8,"575.39000","0","1","-","Active","Transceiver, GPRS, Modem","GSM, GPRS","850MHz, 900MHz, 1.8GHz, 1.9GHz","Industrial","Dsub","-","-","85.6kbps","-"
https://www.multitech.com/documents/publications/data-sheets/86002193.pdf,-,MTCDT-LAT1-246L-US-ND,MTCDT-LAT1-246L-US,Multi-Tech Systems Inc.,RF GATEWAY LORA USB 100MBPS,0,0,"577.00000","0","1","MultiConnect® Conduit™","Active","Gateway","LoRa","700MHz, 850MHz, 1.7GHz, 1.9GHz","General Purpose","USB","-","-","100Mbps","-"
//media.digikey.com/pdf/Data%20Sheets/Synapse%20PDFs/SimplySNAP_Br.pdf,//media.digikey.com/Photos/Synapse%20Photos/MFG_SS420-002.JPG,746-1066-ND,SS420-002,Synapse Wireless,SNAP SITE CONTROLLER,1,0,"632.88000","0","1","simplySNAP","Obsolete","Controller","802.11 a/b/g","2.4GHz","-","Ethernet, USB","-105dBm","20dBm","-","-"
http://www.beisensors.com/pdfs/swiftcomm_wireless-encoder_incremental.pdf,//media.digikey.com/Photos/BEI%20Sensors/TX-IN-PM1-24-SCS120-M18.jpg,1724-1104-ND,TX-IN-PM1-24-SCS120-M18,Sensata-BEI Sensors,SWIFTCOMM XMITTER 2CH 2.4GHZ,0,0,"635.04000","0","1","-","Active","Sensor","SwiftComm™","2.4GHz","Telemetry","Connector","-80dBm","17dBm","1Mbps","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2903805.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2903805.jpg,2903805-ND,2903805,Phoenix Contact,SMS REMOTE CONTROL,0,0,"637.00000","0","1","-","Active","-","-","850MHz, 900MHz, 1.8GHz, 1.9GHz","-","USB","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2903806.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2903806.jpg,2903806-ND,2903806,Phoenix Contact,SMS REMOTE CONTROL,0,0,"637.00000","0","1","-","Active","-","-","850MHz, 900MHz, 1.8GHz, 1.9GHz","-","USB","-","-","-","-"
http://sensing.honeywell.com/index.php?ci_id=144061,//media.digikey.com/Photos/Honeywell%20Photos/WOIGREEN.jpg,480-5590-ND,WOI1A11APAG,Honeywell Sensing and Productivity Solutions,RF WIRELESS OPERATOR INTERFACE,1,0,"677.98000","0","1","Limitless™ WOI","Obsolete","Transmitter","802.15.4","2.4GHz","Industrial","22mm Round Button","-","-","-","Green Momentary Button"
https://www.digi.com/pdf/ds_connectportx4.pdf,-,X4-HMU-U901-A-ND,X4-HMU-U901-A,Digi International,CONNECTPORT X4 EVDO/HSPA+,0,0,"684.00000","0","1","ConnectPort™ X4","Active","-","EV-DO, HSPA+","2.4GHz","General Purpose","Serial","-","-","21Mbps","-"
