Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency","Applications","Modulation or Protocol","Data Rate (Max)","Power - Output","Current - Transmitting","Data Interface","Antenna Connector","Memory Size","Features","Voltage - Supply","Operating Temperature","Package / Case"
https://www.melexis.com/-/media/files/documents/datasheets/th72016-datasheet-melexis.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-DFN%20PKG.jpg,TH72016KLD-CAA-000-TU-ND,TH72016KLD-CAA-000-TU,Melexis Technologies NV,RF TX IC ASK 380-450MHZ 10VFDFN,0,0,"0.92597","0","1089","Tube","-","Active","380MHz ~ 450MHz","Alarm and Security Systems, RKE, TPMS","ASK, FSK","40kbps","-12dBm ~ 10dBm","3.8mA ~ 11mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.95V ~ 5.5V","-40°C ~ 125°C","10-VFDFN Exposed Pad"
https://www.melexis.com/-/media/files/documents/datasheets/th72002-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,TH72002KDC-BAA-000-RE-ND,TH72002KDC-BAA-000-RE,Melexis Technologies NV,RF TRANSMITTER ASK 315MHZ 8SOIC,0,0,"0.94554","0","3000","Tape & Reel (TR)","-","Active","315MHz","Alarm and Security Systems, RKE, TPMS","ASK","40kbps","-12dBm ~ 11dBm","3.2mA ~ 10.3mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.95V ~ 5.5V","-40°C ~ 125°C","8-SOIC (0.154"", 3.90mm Width)"
https://www.melexis.com/-/media/files/documents/datasheets/th72015-datasheet-melexis.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-DFN%20PKG.jpg,TH72015KLD-BAA-000-RE-ND,TH72015KLD-BAA-000-RE,Melexis Technologies NV,RF TX IC ASK 380-450MHZ 10VFDFN,0,0,"0.96408","0","5000","Tape & Reel (TR)","-","Active","380MHz ~ 450MHz","Alarm and Security Systems, RKE, TPMS","ASK, FSK","40kbps","-12dBm ~ 10dBm","3.4mA ~ 10.6mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.95V ~ 5.5V","-40°C ~ 125°C","10-VFDFN Exposed Pad"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590393,//media.digikey.com/Renders/Atmel%20Renders/24-QFN-6_543-5122_01-4.jpg,1611-ATA8742C-PXQW-1CT-ND,ATA8742C-PXQW-1,Microchip Technology,RF XMITTER UHF 429-439MHZ 24VQFN,43,0,"0.98000","0","1","Cut Tape (CT)","-","Active","429MHz ~ 439MHz","General Purpose","UHF","32kbps","7.5dBm","9.8mA","SPI","PCB, Surface Mount","4kB Flash, 256B EEPROM, 256B SRAM","-","2V ~ 4V","-40°C ~ 85°C","24-VQFN Exposed Pad"
https://www.melexis.com/-/media/files/documents/datasheets/th72002-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,TH72002KDC-BAA-000-TU-ND,TH72002KDC-BAA-000-TU,Melexis Technologies NV,RF TRANSMITTER ASK 315MHZ 8SOIC,0,0,"1.01558","0","1040","Tube","-","Active","315MHz","Alarm and Security Systems, RKE, TPMS","ASK","40kbps","-12dBm ~ 11dBm","3.2mA ~ 10.3mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.95V ~ 5.5V","-40°C ~ 125°C","8-SOIC (0.154"", 3.90mm Width)"
https://www.melexis.com/-/media/files/documents/datasheets/th72005-datasheet-melexis.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-DFN%20PKG.jpg,TH72005KLD-BAA-000-RE-ND,TH72005KLD-BAA-000-RE,Melexis Technologies NV,RF TX IC ASK/FSK 315MHZ 10VFDFN,0,0,"1.01764","0","5000","Tape & Reel (TR)","-","Active","315MHz","Alarm and Security Systems, RKE, TPMS","ASK, FSK","40kbps","-12dBm ~ 11dBm","3.2mA ~ 10.3mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.95V ~ 5.5V","-40°C ~ 125°C","10-VFDFN Exposed Pad"
https://www.melexis.com/-/media/files/documents/datasheets/th72031-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,TH72031KDC-BAA-000-RE-ND,TH72031KDC-BAA-000-RE,Melexis Technologies NV,RF XMITTER FSK 868/915MHZ 8SOIC,0,0,"1.04288","0","3000","Tape & Reel (TR)","-","Active","868MHz, 915MHz","Alarm and Security Systems, RKE","FSK","40kbps","-12dBm ~ 9.5dBm","5.1mA ~ 13.4mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.95V ~ 5.5V","-40°C ~ 125°C","8-SOIC (0.154"", 3.90mm Width)"
https://www.melexis.com/-/media/files/documents/datasheets/th72012-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,TH72012KDC-BAA-000-RE-ND,TH72012KDC-BAA-000-RE,Melexis Technologies NV,RF XMITTER ASK 380-450MHZ 8SOIC,0,0,"1.07069","0","3000","Tape & Reel (TR)","-","Active","380MHz ~ 450MHz","Alarm and Security Systems, RKE, TPMS","ASK","40kbps","-12dBm ~ 10dBm","3.4mA ~ 10.6mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.95V ~ 5.5V","-40°C ~ 125°C","8-SOIC (0.154"", 3.90mm Width)"
https://www.melexis.com/-/media/files/documents/datasheets/th72035-datasheet-melexis.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-DFN%20PKG.jpg,TH72035KLD-BAA-000-RE-ND,TH72035KLD-BAA-000-RE,Melexis Technologies NV,RF TX IC ASK 868/915MHZ 10VFDFN,0,0,"1.11137","0","5000","Tape & Reel (TR)","-","Active","868MHz, 915MHz","Alarm and Security Systems, RKE, TPMS","ASK, FSK","40kbps","-12dBm ~ 9.5dBm","5.1mA ~ 13.4mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.95V ~ 5.5V","-40°C ~ 125°C","10-VFDFN Exposed Pad"
https://www.melexis.com/-/media/files/documents/datasheets/th72011-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,TH72011KDC-BAA-000-TU-ND,TH72011KDC-BAA-000-TU,Melexis Technologies NV,RF TRANSMITTER FSK 433MHZ 8SOIC,0,0,"1.13506","0","1040","Tube","-","Active","433MHz","Alarm and Security Systems, RKE","FSK","40kbps","-12dBm ~ 10dBm","3.4mA ~ 10.6mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.95V ~ 5.5V","-40°C ~ 125°C","8-SOIC (0.154"", 3.90mm Width)"
https://www.melexis.com/-/media/files/documents/datasheets/th72005-datasheet-melexis.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-DFN%20PKG.jpg,TH72005KLD-BAA-000-TU-ND,TH72005KLD-BAA-000-TU,Melexis Technologies NV,RF TX IC ASK/FSK 315MHZ 10VFDFN,0,0,"1.13506","0","1089","Tube","-","Active","315MHz","Alarm and Security Systems, RKE, TPMS","ASK, FSK","40kbps","-12dBm ~ 11dBm","3.2mA ~ 10.3mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.95V ~ 5.5V","-40°C ~ 125°C","10-VFDFN Exposed Pad"
https://www.melexis.com/-/media/files/documents/datasheets/th72032-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,TH72032KDC-BAA-000-TU-ND,TH72032KDC-BAA-000-TU,Melexis Technologies NV,RF XMITTER ASK 868/915MHZ 8SOIC,0,0,"1.14999","0","1040","Tube","-","Active","868MHz, 915MHz","Alarm and Security Systems, RKE, TPMS","ASK","40kbps","-12dBm ~ 9.5dBm","5.1mA ~ 13.4mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.95V ~ 5.5V","-40°C ~ 125°C","8-SOIC (0.154"", 3.90mm Width)"
https://www.melexis.com/-/media/files/documents/datasheets/th72035-datasheet-melexis.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-DFN%20PKG.jpg,TH72035KLD-BAA-000-TU-ND,TH72035KLD-BAA-000-TU,Melexis Technologies NV,RF TX IC ASK 868/915MHZ 10VFDFN,0,0,"1.23961","0","1089","Tube","-","Active","868MHz, 915MHz","Alarm and Security Systems, RKE, TPMS","ASK, FSK","40kbps","-12dBm ~ 9.5dBm","5.1mA ~ 13.4mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.95V ~ 5.5V","-40°C ~ 125°C","10-VFDFN Exposed Pad"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc115l,//media.digikey.com/Renders/Texas%20Instr%20Renders/RGP-20-PQFP%20Pkg.jpg,CC115LRGPT-ND,CC115LRGPT,Texas Instruments,RF TX IC FSK 315/433MHZ 20VFQFN,0,0,"1.32826","0","500","Tape & Reel (TR)","-","Active","315MHz, 433MHz, 868MHz, 915MHz","ISM, SRD","FSK, GFSK, OOK","600kbps","12dBm","34.2mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.8V ~ 3.6V","-40°C ~ 85°C","20-VFQFN Exposed Pad"
//media.digikey.com/pdf/Data%20Sheets/Nordic%20Semiconductor%20PDFs/NRF2402_G_PS_Rev2.0_Apr2005.pdf,-,NRF2402G-REEL-ND,NRF2402G-REEL,Nordic Semiconductor ASA,RF XMITTER GFSK 2.4GHZ 16VQFN,0,0,"1.33000","0","4000","Tape & Reel (TR)","-","Active","2.4GHz","Home Automation, Remote Sensing, RKE","GFSK","1Mbps","0dBm","11.5mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.9V ~ 3.6V","-40°C ~ 85°C","16-VQFN Exposed Pad"
https://www.silabs.com/documents/public/data-sheets/Si4x55-C.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/20-VFQFN%20Exposed%20Pad.jpg,SI4055-C2A-GMR-ND,SI4055-C2A-GMR,Silicon Labs,RF TX IC FSK 284-960MHZ 20VFQFN,0,0,"1.33340","0","2500","Tape & Reel (TR)","EZRadio®","Active","284MHz ~ 960MHz","General Purpose","FSK, OOK","500kbps","13dBm","-","SPI","-","64KB","-","1.8V ~ 3.6V","-40°C ~ 85°C","20-VFQFN Exposed Pad"
//media.digikey.com/pdf/Data%20Sheets/Nordic%20Semiconductor%20PDFs/NRF2402_G_PS_Rev2.0_Apr2005.pdf,-,NRF2402G-REEL7-ND,NRF2402G-REEL7,Nordic Semiconductor ASA,RF XMITTER GFSK 2.4GHZ 16VQFN,0,0,"1.40000","0","1500","Tape & Reel (TR)","-","Active","2.4GHz","Home Automation, Remote Sensing, RKE","GFSK","1Mbps","0dBm","11.5mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.9V ~ 3.6V","-40°C ~ 85°C","16-VQFN Exposed Pad"
https://datasheets.maximintegrated.com/en/ds/MAX1479.pdf,//media.digikey.com/Renders/Maxim%20Renders/16-TQFN%20Exp%20Pad%2021-0136.jpg,MAX1479ATE+T-ND,MAX1479ATE+T,Maxim Integrated,RF TX IC ASK 300-450MHZ 16WFQFN,0,17500,"1.42310","0","2500","Tape & Reel (TR)","-","Active","300MHz ~ 450MHz","ISM, Garage Door Openers, RKE","ASK, FSK, OOK","100kbps","2.7dBm ~ 16.1dBm","6.7mA ~ 10.5mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.1V ~ 3.6V","-40°C ~ 125°C","16-WFQFN Exposed Pad"
https://www.semtech.com/uploads/documents/sx1223.pdf,//media.digikey.com/Photos/Semtech%20Photos/SX1223T073TRT.jpg,SX1223I073TR-ND,SX1223I073TRT,Semtech Corporation,RF TX IC FSK 425-475MHZ 24WFQFN,0,0,"1.46300","0","3000","Tape & Reel (TR)","-","Active","425 ~ 475MHz / 850 ~ 950MHz","AMR, Home Automation, HQ Music and Data","FSK","153.6kbps","10dBm","25.8mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2V ~ 3.6V","-40°C ~ 85°C","24-WFQFN Exposed Pad"
-,-,AK3713-ND,AK3713,AKM Semiconductor Inc.,IC RF TX RKE 20QFN,0,0,"1.49800","0","1000","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://datasheets.maximintegrated.com/en/ds/MAX7058.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0139;TG;24.jpg,MAX7058ATG+T-ND,MAX7058ATG+T,Maxim Integrated,RF TX IC ASK 315-390MHZ 24WFQFN,0,0,"1.50290","0","2500","Tape & Reel (TR)","-","Active","315MHz ~ 390MHz","Automotive RKE, Remote Controls, Wireless Sensors","ASK, OOK","50kbps","10dBm","12.9mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.1V ~ 3.6V","-40°C ~ 125°C","24-WFQFN Exposed Pad"
//media.digikey.com/pdf/Data%20Sheets/Silicon%20Laboratories%20PDFs/Si4063-60-C.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;20QFN-.90-4x4;M;20.jpg,SI4060-C2A-GMR-ND,SI4060-C2A-GMR,Silicon Labs,RF TX IC 142MHZ-1.05GHZ 20VFQFN,0,0,"1.55941","0","2500","Tape & Reel (TR)","-","Active","142MHz ~ 1.05GHz","General Purpose","802.15.4","1Mbps","12.5dBm","18mA","SPI","-","-","-","3.3V","-40°C ~ 85°C","20-VFQFN Exposed Pad"
https://datasheets.maximintegrated.com/en/ds/MAX7057.pdf,//media.digikey.com/Renders/Maxim%20Renders/16%20SOIC.jpg,MAX7057ASE+T-ND,MAX7057ASE+T,Maxim Integrated,RF TX IC ASK 300-450MHZ 16SOIC,0,0,"1.60930","0","2500","Tape & Reel (TR)","-","Active","300MHz ~ 450MHz","Home Automation, Security","ASK, FSK","100kbps","17dBm","12.4mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.1V ~ 3.6V","-40°C ~ 125°C","16-SOIC (0.154"", 3.90mm Width)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590392,//media.digikey.com/Renders/Atmel%20Renders/24-QFN-6_543-5122_01-4.jpg,ATA8741C-PXQW-1TR-ND,ATA8741C-PXQW-1,Microchip Technology,RF XMITTER UHF 310-350MHZ 24VQFN,0,0,"1.60938","0","6000","Tape & Reel (TR)","-","Active","310MHz ~ 350MHz","General Purpose","UHF","32kbps","8dBm","9.8mA","SPI","PCB, Surface Mount","4kB Flash, 256B EEPROM, 256B SRAM","-","2V ~ 4V","-40°C ~ 85°C","24-VQFN Exposed Pad"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590392,//media.digikey.com/Renders/Atmel%20Renders/24-QFN-6_543-5122_01-4.jpg,ATA8741C-PXQW-1CT-ND,ATA8741C-PXQW-1,Microchip Technology,RF XMITTER UHF 310-350MHZ 24VQFN,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","310MHz ~ 350MHz","General Purpose","UHF","32kbps","8dBm","9.8mA","SPI","PCB, Surface Mount","4kB Flash, 256B EEPROM, 256B SRAM","-","2V ~ 4V","-40°C ~ 85°C","24-VQFN Exposed Pad"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590392,//media.digikey.com/Renders/Atmel%20Renders/24-QFN-6_543-5122_01-4.jpg,ATA8741C-PXQW-1DKR-ND,ATA8741C-PXQW-1,Microchip Technology,RF XMITTER UHF 310-350MHZ 24VQFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","310MHz ~ 350MHz","General Purpose","UHF","32kbps","8dBm","9.8mA","SPI","PCB, Surface Mount","4kB Flash, 256B EEPROM, 256B SRAM","-","2V ~ 4V","-40°C ~ 85°C","24-VQFN Exposed Pad"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590394,//media.digikey.com/Renders/Atmel%20Renders/24-QFN-6_543-5122_01-4.jpg,ATA8743C-PXQW-1TR-ND,ATA8743C-PXQW-1,Microchip Technology,RF XMITTER UHF 868-928MHZ 24VQFN,0,0,"1.60938","0","6000","Tape & Reel (TR)","-","Active","868MHz ~ 928MHz","General Purpose","UHF","32kbps","5.5dBm","9.8mA","SPI","PCB, Surface Mount","4kB Flash, 256B EEPROM, 256B SRAM","-","2V ~ 4V","-40°C ~ 85°C","24-VQFN Exposed Pad"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590394,//media.digikey.com/Renders/Atmel%20Renders/24-QFN-6_543-5122_01-4.jpg,ATA8743C-PXQW-1CT-ND,ATA8743C-PXQW-1,Microchip Technology,RF XMITTER UHF 868-928MHZ 24VQFN,10,0,"2.01000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","868MHz ~ 928MHz","General Purpose","UHF","32kbps","5.5dBm","9.8mA","SPI","PCB, Surface Mount","4kB Flash, 256B EEPROM, 256B SRAM","-","2V ~ 4V","-40°C ~ 85°C","24-VQFN Exposed Pad"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590394,//media.digikey.com/Renders/Atmel%20Renders/24-QFN-6_543-5122_01-4.jpg,ATA8743C-PXQW-1DKR-ND,ATA8743C-PXQW-1,Microchip Technology,RF XMITTER UHF 868-928MHZ 24VQFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","868MHz ~ 928MHz","General Purpose","UHF","32kbps","5.5dBm","9.8mA","SPI","PCB, Surface Mount","4kB Flash, 256B EEPROM, 256B SRAM","-","2V ~ 4V","-40°C ~ 85°C","24-VQFN Exposed Pad"
https://www.melexis.com/-/media/files/documents/datasheets/th72015-datasheet-melexis.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-DFN%20PKG.jpg,TH72015KLD-BAA-000-SP-ND,TH72015KLD-BAA-000-SP,Melexis Technologies NV,RF TX IC ISM 380-450MHZ 10VFDFN,0,0,"1.66860","0","121","Bulk","-","Active","380MHz ~ 450MHz","General Purpose","ISM","40kbps","10dBm","11mA","-","-","-","-","1.95V ~ 5.5V","-40°C ~ 125°C","10-VFDFN Exposed Pad"
https://www.melexis.com/-/media/files/documents/datasheets/th72005-datasheet-melexis.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-DFN%20PKG.jpg,TH72005KLD-BAA-000-SP-ND,TH72005KLD-BAA-000-SP,Melexis Technologies NV,RF TX IC ISM 290-350MHZ 10VFDFN,0,0,"1.76132","0","121","Bulk","-","Active","290MHz ~ 350MHz","General Purpose","ISM","40kbps","11dBm","10mA","-","-","-","-","1.95V ~ 5.5V","-40°C ~ 125°C","10-VFDFN Exposed Pad"
//media.digikey.com/pdf/Data%20Sheets/Nordic%20Semiconductor%20PDFs/NRF2402_G_PS_Rev2.0_Apr2005.pdf,-,NRF2402G-ND,NRF2402G,Nordic Semiconductor ASA,RF XMITTER GFSK 2.4GHZ 16VQFN,0,0,"1.85000","0","490","Tray","-","Active","2.4GHz","Home Automation, Remote Sensing, RKE","GFSK","1Mbps","0dBm","11.5mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.9V ~ 3.6V","-40°C ~ 85°C","16-VQFN Exposed Pad"
https://datasheets.maximintegrated.com/en/ds/MAX7060.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0139;TG;24.jpg,MAX7060ATG/V+T-ND,MAX7060ATG/V+T,Maxim Integrated,RF TX IC ASK 280-450MHZ 24WFQFN,0,0,"1.88262","0","2500","Tape & Reel (TR)","-","Active","280MHz ~ 450MHz","Home/Building Automation, Industrial Control","ASK, FSK","140kbps","14dBm","34mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.1V ~ 3.6V, 4.5V ~ 5.5V","-40°C ~ 125°C","24-WFQFN Exposed Pad"
https://www.silabs.com/documents/public/data-sheets/Si4021.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/RU-16.jpg,SI4021-A1-FTR-ND,SI4021-A1-FTR,Silicon Labs,RF TX IC FSK 433/868MHZ 16TSSOP,0,0,"1.88860","0","2000","Tape & Reel (TR)","EZRadio®","Not For New Designs","433MHz, 868MHz, 915MHz","General Purpose","FSK, OOK","512kbps","8dBm","24mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.2V ~ 5.4V","-40°C ~ 85°C","16-TSSOP (0.173"", 4.40mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Silicon%20Laboratories%20PDFs/Si4022.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/RU-16.jpg,SI4022-A0-FTR-ND,SI4022-A0-FTR,Silicon Labs,RF TX IC FSK 868/915MHZ 16TSSOP,0,0,"1.90190","0","2000","Tape & Reel (TR)","-","Not For New Designs","868MHz, 915MHz","ISM","FSK","115.2kbps","6dBm","24mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.2V ~ 3.8V","-40°C ~ 85°C","16-TSSOP (0.173"", 4.40mm Width)"
https://www.melexis.com/-/media/files/documents/datasheets/th72035-datasheet-melexis.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-DFN%20PKG.jpg,TH72035KLD-BAA-000-SP-ND,TH72035KLD-BAA-000-SP,Melexis Technologies NV,RF TX IC ISM 850-930MHZ 10VFDFN,0,0,"1.92355","0","121","Bulk","-","Active","850MHz ~ 930MHz","General Purpose","ISM","40kbps","9.5dBm","13mA","-","-","-","-","1.95V ~ 5.5V","-40°C ~ 125°C","10-VFDFN Exposed Pad"
http://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-9372-Smart-RF-ATA8520_Datasheet.pdf,//media.digikey.com/Renders/Atmel%20Renders/313;6.543-5124.01-4;;32.jpg,ATA8520-GHQWTR-ND,ATA8520-GHQW,Microchip Technology,RF TRANSMITTER 868MHZ 32VFQFN,0,0,"1.93125","0","6000","Tape & Reel (TR)","-","Active","868MHz","General Purpose","-","-","14.5dBm","33mA","SPI","-","-","-","1.9V ~ 3.6V","-40°C ~ 85°C","32-VFQFN Exposed Pad"
http://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-9372-Smart-RF-ATA8520_Datasheet.pdf,//media.digikey.com/Renders/Atmel%20Renders/313;6.543-5124.01-4;;32.jpg,ATA8520-GHQWCT-ND,ATA8520-GHQW,Microchip Technology,RF TRANSMITTER 868MHZ 32VFQFN,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","868MHz","General Purpose","-","-","14.5dBm","33mA","SPI","-","-","-","1.9V ~ 3.6V","-40°C ~ 85°C","32-VFQFN Exposed Pad"
http://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-9372-Smart-RF-ATA8520_Datasheet.pdf,//media.digikey.com/Renders/Atmel%20Renders/313;6.543-5124.01-4;;32.jpg,ATA8520-GHQWDKR-ND,ATA8520-GHQW,Microchip Technology,RF TRANSMITTER 868MHZ 32VFQFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","868MHz","General Purpose","-","-","14.5dBm","33mA","SPI","-","-","-","1.9V ~ 3.6V","-40°C ~ 85°C","32-VFQFN Exposed Pad"
http://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-9372-Smart-RF-ATA8520_Datasheet.pdf,//media.digikey.com/Renders/Atmel%20Renders/313;6.543-5124.01-4;;32.jpg,ATA8520-GHPWTR-ND,ATA8520-GHPW,Microchip Technology,RF TRANSMITTER 868MHZ 32VFQFN,0,0,"1.95700","0","1500","Tape & Reel (TR)","-","Active","868MHz","General Purpose","-","-","14.5dBm","33mA","SPI","-","-","-","1.9V ~ 3.6V","-40°C ~ 85°C","32-VFQFN Exposed Pad"
http://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-9372-Smart-RF-ATA8520_Datasheet.pdf,//media.digikey.com/Renders/Atmel%20Renders/313;6.543-5124.01-4;;32.jpg,ATA8520-GHPWCT-ND,ATA8520-GHPW,Microchip Technology,RF TRANSMITTER 868MHZ 32VFQFN,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","868MHz","General Purpose","-","-","14.5dBm","33mA","SPI","-","-","-","1.9V ~ 3.6V","-40°C ~ 85°C","32-VFQFN Exposed Pad"
http://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-9372-Smart-RF-ATA8520_Datasheet.pdf,//media.digikey.com/Renders/Atmel%20Renders/313;6.543-5124.01-4;;32.jpg,ATA8520-GHPWDKR-ND,ATA8520-GHPW,Microchip Technology,RF TRANSMITTER 868MHZ 32VFQFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","868MHz","General Purpose","-","-","14.5dBm","33mA","SPI","-","-","-","1.9V ~ 3.6V","-40°C ~ 85°C","32-VFQFN Exposed Pad"
https://www.melexis.com/-/media/files/documents/datasheets/th72012-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,TH72012KDC-BAA-000-SP-ND,TH72012KDC-BAA-000-SP,Melexis Technologies NV,RF XMITTER ISM 380-450MHZ 8SOIC,0,0,"1.98275","0","80","Bulk","-","Active","380MHz ~ 450MHz","General Purpose","ISM","40kbps","10dBm","11mA","-","-","-","-","1.95V ~ 5.5V","-40°C ~ 125°C","8-SOIC (0.154"", 3.90mm Width)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADF7901.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RU-24.jpg,ADF7901BRUZ-RLTR-ND,ADF7901BRUZ-RL,Analog Devices Inc.,RF TX IC ASK 395.9MHZ 24TSSOP,0,0,"2.00152","0","2500","Tape & Reel (TR)","-","Active","369.5 ~ 395.9MHz","ISM","ASK, FSK, OOK","50kbps","7dBm ~ 12dBm","26mA","PCB, Surface Mount","PCB, Surface Mount","-","-","3V","0°C ~ 50°C","24-TSSOP (0.173"", 4.40mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Silicon%20Laboratories%20PDFs/Si4030-32-B1.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;20QFN-.90-4x4;M;20.jpg,SI4031-B1-FMR-ND,SI4031-B1-FMR,Silicon Labs,RF TX IC FSK 240-930MHZ 20VFQFN,0,0,"2.23440","0","2500","Tape & Reel (TR)","EZRadioPRO®","Not For New Designs","240MHz ~ 930MHz","General Purpose","FSK, GFSK, OOK","256kbps","13dBm","30mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.8V ~ 3.6V","-40°C ~ 85°C","20-VFQFN Exposed Pad"
https://www.melexis.com/-/media/files/documents/datasheets/th72032-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,TH72032KDC-BAA-000-SP-ND,TH72032KDC-BAA-000-SP,Melexis Technologies NV,RF XMITTER ASK 868/915MHZ 8SOIC,18,0,"2.46000","0","1","Bulk","-","Active","868MHz, 915MHz","General Purpose","ASK","40kbps","9.5dBm","13mA","-","-","-","-","1.95V ~ 5.5V","-40°C ~ 125°C","8-SOIC (0.154"", 3.90mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Silicon%20Laboratories%20PDFs/Si4030-32-B1.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;20QFN-.90-4x4;M;20.jpg,SI4030-B1-FMR-ND,SI4030-B1-FMR,Silicon Labs,RF TX IC FSK 900-960MHZ 20VFQFN,0,0,"2.52700","0","2500","Tape & Reel (TR)","EZRadioPRO®","Not For New Designs","900MHz ~ 960MHz","General Purpose","FSK, GFSK, OOK","256kbps","13dBm","30mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.8V ~ 3.6V","-40°C ~ 85°C","20-VFQFN Exposed Pad"
