Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Height - Overall","Length - Overall","Width - Overall","Ventilation","Mounting Type"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,20X-CBS-1.5X4.0X1.08-ND,20X-CBS-1.5X4.0X1.08,Leader Tech Inc.,RF SHIELD 1.5"" X 4"" SMD,0,0,"1.67500","0","10000","-","20-CBS","Active","Shield, 2-Piece","1.080"" (27.43mm)","4.000"" (101.60mm)","1.500"" (38.10mm)","Non-Vented","Surface Mount"
https://leadertechinc.com/assets/files/catalogs/emi-catalog-lr.pdf,-,SMS-410F-ND,SMS-410F,Leader Tech Inc.,1.201X1.732X0.118--TWO PC SURFAC,0,0,"1.85000","0","250","-","-","Active","-","-","-","-","-","-"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,29-CBSF-1.5X1.75-ND,29-CBSF-1.5X1.75,Leader Tech Inc.,RF SHIELD 1.5"" X 1.75"" T/H,0,0,"1.90190","0","2500","-","20-CBS","Active","Shield, 2-Piece","0.200"" (5.08mm)","1.750"" (44.45mm)","1.500"" (38.10mm)","Non-Vented","Through Hole"
https://leadertechinc.com/assets/files/catalogs/emi-catalog-lr.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-106.JPG,SMS-106-ND,SMS-106,Leader Tech Inc.,RF SHIELD 1.326"" X 1.45"" SMD 1PC,0,0,"1.99800","0","250","-","-","Active","Shield, 1-Piece","0.200"" (5.08mm)","1.450"" (36.83mm)","1.326"" (33.68mm)","Vent Holes in Pattern","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,49-CBSF-1.5X2.0-ND,49-CBSF-1.5X2.0,Leader Tech Inc.,RF SHIELD 1.5"" X 2"" THROUGH HOLE,0,0,"2.12800","0","1000","-","40-CBS","Active","Shield, 2-Piece","0.400"" (10.16mm)","2.000"" (50.80mm)","1.500"" (38.10mm)","Non-Vented","Through Hole"
-,-,400CO12015F02-ND,400CO12015F02,Laird Technologies EMI,RF SHIELD STR 5.5X2.7X59.0MM,0,0,"2.13164","0","1000","-","-","Active","-","-","-","-","-","-"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,50X-CBS-2.5X2.5X0.28-ND,50X-CBS-2.5X2.5X0.28,Leader Tech Inc.,RF SHIELD 2.5"" X 2.5"" SMD,0,0,"2.15600","0","1000","-","50-CBS","Active","Shield, 2-Piece","0.280"" (7.11mm)","2.500"" (63.50mm)","2.500"" (63.50mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,20X-CBS-1.5X1.75X0.435-ND,20X-CBS-1.5X1.75X0.435,Leader Tech Inc.,RF SHIELD 1.5"" X 1.75"" SMD,0,0,"2.17000","0","1000","-","20-CBS","Active","Shield, 2-Piece","0.435"" (11.05mm)","1.750"" (44.45mm)","1.500"" (38.10mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,20X-CBS-2.25X3.0X0.548-ND,20X-CBS-2.25X3.0X0.548,Leader Tech Inc.,RF SHIELD 2.25"" X 3"" SMD,0,0,"2.27430","0","2500","-","20-CBS","Active","Shield, 2-Piece","0.548"" (13.92mm)","3.000"" (76.20mm)","2.250"" (57.15mm)","Non-Vented","Surface Mount"
https://assets.lairdtech.com/home/brandworld/files/EMI-CAT-Essentials%201213.pdf,-,BMI-S-208-F-ND,BMI-S-208-F,Laird Technologies EMI,RF SHIELD 1.559"" X 1.559"" SOLDER,0,0,"2.56027","0","150","Tape & Reel (TR)","SMT 2 Piece","Active","Frame","0.276"" (7.00mm)","1.559"" (39.60mm)","1.559"" (39.60mm)","-","Solder"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,50X-CBS-2.0X3.75X0.48-ND,50X-CBS-2.0X3.75X0.48,Leader Tech Inc.,RF SHIELD 2"" X 3.75"" SMD,0,0,"2.59000","0","1000","-","50-CBS","Active","Shield, 2-Piece","0.480"" (12.19mm)","3.750"" (95.25mm)","2.000"" (50.80mm)","Non-Vented","Surface Mount"
https://katalog.we-online.de/pbs/datasheet/3690103022.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_3690103022_VIEW-1.jpg,732-10328-2-ND,3690103022,Wurth Electronics Inc.,RF SHIELD 0.122"" X 0.122"" SMD,0,0,"2.65001","0","6000","Tape & Reel (TR)","-","Active","Cover","0.035"" (0.89mm)","0.122"" (3.10mm)","0.122"" (3.10mm)","Non-Vented","Surface Mount"
https://katalog.we-online.de/pbs/datasheet/3690103022.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_3690103022_VIEW-1.jpg,732-10328-1-ND,3690103022,Wurth Electronics Inc.,RF SHIELD 0.122"" X 0.122"" SMD,14,0,"3.20000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","Cover","0.035"" (0.89mm)","0.122"" (3.10mm)","0.122"" (3.10mm)","Non-Vented","Surface Mount"
https://katalog.we-online.de/pbs/datasheet/3690103022.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_3690103022_VIEW-1.jpg,732-10328-6-ND,3690103022,Wurth Electronics Inc.,RF SHIELD 0.122"" X 0.122"" SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","Cover","0.035"" (0.89mm)","0.122"" (3.10mm)","0.122"" (3.10mm)","Non-Vented","Surface Mount"
https://katalog.we-online.de/pbs/datasheet/3690103023.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_3690103023_VIEW-1.jpg,732-10329-2-ND,3690103023,Wurth Electronics Inc.,RF SHIELD 0.122"" X 0.122"" SMD,0,0,"2.65001","0","6000","Tape & Reel (TR)","-","Active","Cover","0.035"" (0.89mm)","0.122"" (3.10mm)","0.122"" (3.10mm)","Vented","Surface Mount"
https://katalog.we-online.de/pbs/datasheet/3690103023.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_3690103023_VIEW-1.jpg,732-10329-1-ND,3690103023,Wurth Electronics Inc.,RF SHIELD 0.122"" X 0.122"" SMD,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","Cover","0.035"" (0.89mm)","0.122"" (3.10mm)","0.122"" (3.10mm)","Vented","Surface Mount"
https://katalog.we-online.de/pbs/datasheet/3690103023.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_3690103023_VIEW-1.jpg,732-10329-6-ND,3690103023,Wurth Electronics Inc.,RF SHIELD 0.122"" X 0.122"" SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","Cover","0.035"" (0.89mm)","0.122"" (3.10mm)","0.122"" (3.10mm)","Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,44-CBSU-1.5-ND,44-CBSU-1.5,Leader Tech Inc.,RF SHIELD 1.5"" THROUGH HOLE,0,0,"2.83290","0","2500","-","40-CBS","Active","Shield, 2-Piece","0.400"" (10.16mm)","-","1.500"" (38.10mm)","Non-Vented","Through Hole"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,44-CBSU-1.0-ND,44-CBSU-1.0,Leader Tech Inc.,RF SHIELD 1"" THROUGH HOLE,0,0,"3.02400","0","1000","-","40-CBS","Active","Shield, 2-Piece","0.400"" (10.16mm)","-","1.000"" (25.40mm)","Non-Vented","Through Hole"
https://leadertechinc.com/assets/files/catalogs/emi-catalog-lr.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-107.JPG,SMS-107-ND,SMS-107,Leader Tech Inc.,RF SHIELD 1.747""X1.747"" SMD 1PC,0,0,"3.11600","0","200","-","-","Active","Shield, 1-Piece","0.384"" (9.75mm)","1.747"" (44.37mm)","1.747"" (44.37mm)","Vent Holes in Pattern","Surface Mount"
https://leadertechinc.com/assets/files/catalogs/emi-catalog-lr.pdf,-,SMS-307-ND,SMS-307,Leader Tech Inc.,RF SHIELD 1.747""X1.747"" T/H 1PC,0,0,"3.11600","0","200","-","-","Active","Shield, 1-Piece","0.384"" (9.75mm)","1.747"" (44.37mm)","1.747"" (44.37mm)","Non-Vented","Through Hole"
-,-,10X-CBS-1.0X1.75X0.135-ND,10X-CBS-1.0X1.75X0.135,Leader Tech Inc.,RF SHIELD 1"" X 1.75"" SMD,0,0,"3.14880","0","5000","-","10-CBS","Active","Shield, 2-Piece","0.135"" (3.43mm)","1.750"" (44.45mm)","1.000"" (25.40mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,20X-CBS-1.75X3.0X0.548-ND,20X-CBS-1.75X3.0X0.548,Leader Tech Inc.,RF SHIELD 1.75"" X 3"" SMD,0,0,"3.25360","0","500","-","20-CBS","Active","Shield, 2-Piece","0.548"" (13.92mm)","3.000"" (76.20mm)","1.750"" (44.45mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,20X-CBS-1.0X1.5X0.185-ND,20X-CBS-1.0X1.5X0.185,Leader Tech Inc.,RF SHIELD 1"" X 1.5"" SMD,0,0,"3.33000","0","250","-","20-CBS","Active","Shield, 2-Piece","0.185"" (4.70mm)","1.500"" (38.10mm)","1.000"" (25.40mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,14R-CBSU-2.25-ND,14R-CBSU-2.25,Leader Tech Inc.,RF SHIELD 2.25"" THROUGH HOLE,0,0,"3.66860","0","500","-","10-CBS","Active","Shield, 2-Piece","0.130"" (3.30mm)","-","2.250"" (57.15mm)","Non-Vented","Through Hole"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,14R-CBSU-3.25-ND,14R-CBSU-3.25,Leader Tech Inc.,RF SHIELD 3.25"" THROUGH HOLE,0,0,"3.66860","0","500","-","10-CBS","Active","Shield, 2-Piece","0.130"" (3.30mm)","-","3.250"" (82.55mm)","Non-Vented","Through Hole"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,24-CBSU-2.0-ND,24-CBSU-2.0,Leader Tech Inc.,RF SHIELD 2"" THROUGH HOLE,0,0,"3.66860","0","500","-","20-CBS","Active","Shield, 2-Piece","0.200"" (5.08mm)","-","2.000"" (50.80mm)","Non-Vented","Through Hole"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,10-CBSF-1.0X1.5-ND,10-CBSF-1.0X1.5,Leader Tech Inc.,RF SHIELD 1"" X 1.5"" SMD,0,0,"3.75552","0","250","-","10-CBS","Active","Shield, 2-Piece","0.130"" (3.30mm)","1.500"" (38.10mm)","1.000"" (25.40mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,50X-CBS-1.25X2.5X0.28-ND,50X-CBS-1.25X2.5X0.28,Leader Tech Inc.,RF SHIELD 1.25"" X 2.5"" SMD,0,0,"3.75552","0","250","-","50-CBS","Active","Shield, 2-Piece","0.280"" (7.11mm)","2.500"" (63.50mm)","1.250"" (31.75mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,21-CBSF-1.0X1.25X0.5-ND,21-CBSF-1.0X1.25X0.5,Leader Tech Inc.,RF SHIELD 1"" X 1.25"" T/H,0,0,"3.80700","0","1000","-","20-CBS","Active","Shield, 2-Piece","0.500"" (12.70mm)","1.250"" (31.75mm)","1.000"" (25.40mm)","Non-Vented","Through Hole"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,24-CBSF-0.75X0.75X0.25-ND,24-CBSF-0.75X0.75X0.25,Leader Tech Inc.,RF SHIELD 0.75"" X 0.75"" T/H,0,0,"3.82050","0","1000","-","20-CBS","Active","Shield, 2-Piece","0.250"" (6.35mm)","0.750"" (19.05mm)","0.750"" (19.05mm)","Non-Vented","Through Hole"
http://assets.lairdtech.com/home/brandworld/files/Board%20Level%20Shields%20Catalog%20Download.pdf,-,BMI-S-226-C-ND,BMI-S-226-C,Laird Technologies EMI,RF SHIELD SNAP FIT,0,0,"3.83570","0","100","Bulk","SMT 2 Piece","Active","Cover","-","-","-","-","Snap Fit"
https://assets.lairdtech.com/home/brandworld/files/EMI-CAT-Essentials%201213.pdf,-,BMI-S-226-F-ND,BMI-S-226-F,Laird Technologies EMI,RF SHIELD SOLDER,0,0,"3.83570","0","100","Bulk","SMT 2 Piece","Active","Frame","-","-","-","-","Solder"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,23-CBSF-1.25X1.5-ND,23-CBSF-1.25X1.5,Leader Tech Inc.,RF SHIELD 1.25"" X 1.5"" T/H,0,0,"3.86652","0","250","-","20-CBS","Active","Shield, 2-Piece","0.225"" (5.72mm)","1.500"" (38.10mm)","1.250"" (31.75mm)","Non-Vented","Through Hole"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,40X-CBS-1.0X1.0X0.28-ND,40X-CBS-1.0X1.0X0.28,Leader Tech Inc.,RF SHIELD 1"" X 1"" SURFACE MOUNT,0,0,"3.95653","0","150","-","40-CBS","Active","Shield, 2-Piece","0.280"" (7.11mm)","1.000"" (25.40mm)","1.000"" (25.40mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,44-CBSA-1.5X2.75X0.4-ND,44-CBSA-1.5X2.75X0.4,Leader Tech Inc.,RF SHIELD 1.5"" X 2.75"" T/H,0,0,"4.01700","0","2500","-","40-CBS","Active","Shield, 2-Piece","0.400"" (10.16mm)","2.750"" (69.85mm)","1.500"" (38.10mm)","Non-Vented","Through Hole"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,40X-CBS-1.0X1.5X0.28-ND,40X-CBS-1.0X1.5X0.28,Leader Tech Inc.,RF SHIELD 1"" X 1.5"" SMD,0,0,"4.03850","0","200","-","40-CBS","Active","Shield, 2-Piece","0.280"" (7.11mm)","1.500"" (38.10mm)","1.000"" (25.40mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,24-CBSF-0.75X2.25-ND,24-CBSF-0.75X2.25,Leader Tech Inc.,RF SHIELD 0.75"" X 2.25"" T/H,0,0,"4.10700","0","250","-","20-CBS","Active","Shield, 2-Piece","0.200"" (5.08mm)","2.250"" (57.15mm)","0.750"" (19.05mm)","Non-Vented","Through Hole"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,20X-CBS-1.25X1.5X0.185-ND,20X-CBS-1.25X1.5X0.185,Leader Tech Inc.,RF SHIELD 1.25"" X 1.5"" SMD,0,0,"4.14100","0","150","-","20-CBS","Active","Shield, 2-Piece","0.185"" (4.70mm)","1.500"" (38.10mm)","1.250"" (31.75mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,23-CBSF-1.0X2.75-ND,23-CBSF-1.0X2.75,Leader Tech Inc.,RF SHIELD 1"" X 2.75"" T/H,0,0,"4.21800","0","250","-","20-CBS","Active","Shield, 2-Piece","0.225"" (5.72mm)","2.750"" (69.85mm)","1.000"" (25.40mm)","Non-Vented","Through Hole"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,18R-CBSF-1.0X1.75-ND,18R-CBSF-1.0X1.75,Leader Tech Inc.,RF SHIELD 1"" X 1.75"" T/H,23,0,"4.28000","0","1","-","10-CBS","Active","Shield, 2-Piece","0.130"" (3.30mm)","1.750"" (44.45mm)","1.000"" (25.40mm)","Non-Vented","Through Hole"
-,-,10X-CBSN-0.5X0.75X0.115-ND,10X-CBSN-0.5X0.75X0.115,Leader Tech Inc.,RF SHIELD 0.5"" X 0.75"" SMD,0,0,"4.28450","0","120","-","10-CBS","Active","Shield, 2-Piece","0.115"" (2.92mm)","0.750"" (19.05mm)","0.500"" (12.70mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,20X-CBS-0.5X0.75X0.185-ND,20X-CBS-0.5X0.75X0.185,Leader Tech Inc.,RF SHIELD 0.5"" X 0.75"" SMD,0,0,"4.28450","0","120","-","20-CBS","Active","Shield, 2-Piece","0.185"" (4.70mm)","0.750"" (19.05mm)","0.500"" (12.70mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,20X-CBS-0.5X1.0X0.185-ND,20X-CBS-0.5X1.0X0.185,Leader Tech Inc.,RF SHIELD 0.5"" X 1"" SMD,0,0,"4.30500","0","120","-","20-CBS","Active","Shield, 2-Piece","0.185"" (4.70mm)","1.000"" (25.40mm)","0.500"" (12.70mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,53-CBSASV-1.5X2.0X0.5-ND,53-CBSASV-1.5X2.0X0.5,Leader Tech Inc.,RF SHIELD 1.5"" X 2"" THROUGH HOLE,0,0,"4.30650","0","1000","-","50-CBS","Active","Shield, 2-Piece","0.500"" (12.70mm)","2.000"" (50.80mm)","1.500"" (38.10mm)","Vent Holes in Pattern","Through Hole"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,40X-CBSP-1.0X1.75X0.28-ND,40X-CBSP-1.0X1.75X0.28,Leader Tech Inc.,RF SHIELD 1"" X 1.75"" SMD,0,0,"4.36600","0","250","-","40-CBS","Active","Shield, 2-Piece","0.280"" (7.11mm)","1.750"" (44.45mm)","1.000"" (25.40mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,40X-CBS-1.5X2.0X0.28-ND,40X-CBS-1.5X2.0X0.28,Leader Tech Inc.,RF SHIELD 1.5"" X 2"" SMD,0,0,"4.36650","0","120","-","40-CBS","Active","Shield, 2-Piece","0.280"" (7.11mm)","2.000"" (50.80mm)","1.500"" (38.10mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,20X-CBS-1.5X2.0X0.185-ND,20X-CBS-1.5X2.0X0.185,Leader Tech Inc.,RF SHIELD 1.5"" X 2"" SMD,0,0,"4.36653","0","150","-","20-CBS","Active","Shield, 2-Piece","0.185"" (4.70mm)","2.000"" (50.80mm)","1.500"" (38.10mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,20X-CBS-1.0X3.0X0.185-ND,20X-CBS-1.0X3.0X0.185,Leader Tech Inc.,RF SHIELD 1"" X 3"" SURFACE MOUNT,0,0,"4.46900","0","150","-","20-CBS","Active","Shield, 2-Piece","0.185"" (4.70mm)","3.000"" (76.20mm)","1.000"" (25.40mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,49-CBSF-1.0X1.0-ND,49-CBSF-1.0X1.0,Leader Tech Inc.,RF SHIELD 1"" X 1"" THROUGH HOLE,0,0,"4.46900","0","150","-","40-CBS","Active","Shield, 2-Piece","0.400"" (10.16mm)","1.000"" (25.40mm)","1.000"" (25.40mm)","Non-Vented","Through Hole"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,50X-CBS-0.5X2.0X0.28-ND,50X-CBS-0.5X2.0X0.28,Leader Tech Inc.,RF SHIELD 0.5"" X 2"" SMD,0,0,"4.48948","0","115","-","50-CBS","Active","Shield, 2-Piece","0.280"" (7.11mm)","2.000"" (50.80mm)","0.500"" (12.70mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,50X-CBS-1.25X2.5X0.5-ND,50X-CBS-1.25X2.5X0.5,Leader Tech Inc.,RF SHIELD 1.25"" X 2.5"" SMD,0,0,"4.51000","0","115","-","50-CBS","Active","Shield, 2-Piece","0.500"" (12.70mm)","2.500"" (63.50mm)","1.250"" (31.75mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,20X-CBS-0.75X2.75X0.185-ND,20X-CBS-0.75X2.75X0.185,Leader Tech Inc.,RF SHIELD 0.75"" X 2.75"" SMD,0,0,"4.55100","0","200","-","20-CBS","Active","Shield, 2-Piece","0.185"" (4.70mm)","2.750"" (69.85mm)","0.750"" (19.05mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,20X-CBS-1.75X2.25X0.185-ND,20X-CBS-1.75X2.25X0.185,Leader Tech Inc.,RF SHIELD 1.75"" X 2.25"" SMD,0,0,"4.55100","0","150","-","20-CBS","Active","Shield, 2-Piece","0.185"" (4.70mm)","2.250"" (57.15mm)","1.750"" (44.45mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,24-CBSF-1.0X1.5-ND,24-CBSF-1.0X1.5,Leader Tech Inc.,RF SHIELD 1"" X 1.5"" THROUGH HOLE,0,0,"4.55100","0","150","-","20-CBS","Active","Shield, 2-Piece","0.200"" (5.08mm)","1.500"" (38.10mm)","1.000"" (25.40mm)","Non-Vented","Through Hole"
-,-,10X-CBSNDV-1.75X2.5X0.115-ND,10X-CBSNDV-1.75X2.5X0.115,Leader Tech Inc.,RF SHIELD 1.75"" X 2.5"" SMD,0,0,"4.63300","0","120","-","10-CBS","Active","Shield, 2-Piece","0.115"" (2.92mm)","2.500"" (63.50mm)","1.750"" (44.45mm)","Vent Holes in Pattern","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,14R-CBSF-1.0X2.0-ND,14R-CBSF-1.0X2.0,Leader Tech Inc.,RF SHIELD 1"" X 2"" THROUGH HOLE,0,0,"4.63300","0","120","-","10-CBS","Active","Shield, 2-Piece","0.130"" (3.30mm)","2.000"" (50.80mm)","1.000"" (25.40mm)","Non-Vented","Through Hole"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,20X-CBS-2.0X2.25X0.185-ND,20X-CBS-2.0X2.25X0.185,Leader Tech Inc.,RF SHIELD 2"" X 2.25"" SMD,0,0,"4.63300","0","120","-","20-CBS","Active","Shield, 2-Piece","0.185"" (4.70mm)","2.250"" (57.15mm)","2.000"" (50.80mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,24-CBSF-1.75X2.25-ND,24-CBSF-1.75X2.25,Leader Tech Inc.,RF SHIELD 1.75"" X 2.25"" T/H,0,0,"4.64350","0","100","-","20-CBS","Active","Shield, 2-Piece","0.200"" (5.08mm)","2.250"" (57.15mm)","1.750"" (44.45mm)","Non-Vented","Through Hole"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,40X-CBS-1.25X1.75X0.4-ND,40X-CBS-1.25X1.75X0.4,Leader Tech Inc.,RF SHIELD 1.25"" X 1.75"" SMD,0,0,"4.64350","0","100","-","40-CBS","Active","Shield, 2-Piece","0.400"" (10.16mm)","1.750"" (44.45mm)","1.250"" (31.75mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,10-CBSF-1.25X1.5-ND,10-CBSF-1.25X1.5,Leader Tech Inc.,RF SHIELD 1.25"" X 1.5"" SMD,0,0,"4.67400","0","150","-","10-CBS","Active","Shield, 2-Piece","0.130"" (3.30mm)","1.500"" (38.10mm)","1.250"" (31.75mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,40X-CBS-1.25X2.0X0.38-ND,40X-CBS-1.25X2.0X0.38,Leader Tech Inc.,RF SHIELD 1.25"" X 2"" SMD,0,0,"4.68050","0","100","-","40-CBS","Active","Shield, 2-Piece","0.380"" (9.65mm)","2.000"" (50.80mm)","1.250"" (31.75mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_20-CBS.JPG,20-CBSFNDV-1.5X1.5X0.2-ND,20-CBSFNDV-1.5X1.5X0.2,Leader Tech Inc.,RF SHIELD 1.5"" X 1.5"" SMD,0,0,"4.68450","0","1000","-","20-CBS","Active","Shield, 2-Piece","0.200"" (5.08mm)","1.500"" (38.10mm)","1.500"" (38.10mm)","Vent Holes in Pattern","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,21-CBSF-0.75X1.0X0.225-ND,21-CBSF-0.75X1.0X0.225,Leader Tech Inc.,RF SHIELD 0.75"" X 1"" T/H,0,0,"4.72750","0","500","-","20-CBS","Active","Shield, 2-Piece","0.225"" (5.72mm)","1.000"" (25.40mm)","0.750"" (19.05mm)","Non-Vented","Through Hole"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,54-CBSF-0.5X5.0X0.5-ND,54-CBSF-0.5X5.0X0.5,Leader Tech Inc.,RF SHIELD 0.5"" X 5"" THROUGH HOLE,0,0,"4.72750","0","500","-","50-CBS","Active","Shield, 2-Piece","0.500"" (12.70mm)","5.000"" (127.00mm)","0.500"" (12.70mm)","Non-Vented","Through Hole"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,14RA-CBSU-24-ND,14RA-CBSU-24,Leader Tech Inc.,RF SHIELD 24"" THROUGH HOLE,0,0,"4.75450","0","100","-","10-CBS","Active","Shield, 2-Piece","0.130"" (3.30mm)","-","24.000"" (609.60mm)","Non-Vented","Through Hole"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,54-CBSU-3.0-ND,54-CBSU-3.0,Leader Tech Inc.,RF SHIELD 3"" THROUGH HOLE,0,0,"4.75450","0","100","-","50-CBS","Active","Shield, 2-Piece","0.500"" (12.70mm)","-","3.000"" (76.20mm)","Non-Vented","Through Hole"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,44-CBSF-2.0X2.5-ND,44-CBSF-2.0X2.5,Leader Tech Inc.,RF SHIELD 2"" X 2.5"" THROUGH HOLE,0,0,"4.77300","0","100","-","40-CBS","Active","Shield, 2-Piece","0.400"" (10.16mm)","2.500"" (63.50mm)","2.000"" (50.80mm)","Non-Vented","Through Hole"
-,-,10X-CBS-1.5X2.0X0.2-ND,10X-CBS-1.5X2.0X0.2,Leader Tech Inc.,RF SHIELD 1.5"" X 2"" SMD,0,0,"4.79150","0","100","-","10-CBS","Active","Shield, 2-Piece","0.200"" (5.08mm)","2.000"" (50.80mm)","1.500"" (38.10mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,20X-CBS-0.5X1.5X0.25-ND,20X-CBS-0.5X1.5X0.25,Leader Tech Inc.,RF SHIELD 0.5"" X 1.5"" SMD,0,0,"4.79150","0","100","-","20-CBS","Active","Shield, 2-Piece","0.250"" (6.35mm)","1.500"" (38.10mm)","0.500"" (12.70mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,40X-CBS-1.0X2.5X0.4-ND,40X-CBS-1.0X2.5X0.4,Leader Tech Inc.,RF SHIELD 1"" X 2.5"" SMD,0,0,"4.79150","0","100","-","40-CBS","Active","Shield, 2-Piece","0.400"" (10.16mm)","2.500"" (63.50mm)","1.000"" (25.40mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,40X-CBS-1.5X2.0X0.5-ND,40X-CBS-1.5X2.0X0.5,Leader Tech Inc.,RF SHIELD 1.5"" X 2"" SMD,0,0,"4.79150","0","100","-","40-CBS","Active","Shield, 2-Piece","0.500"" (12.70mm)","2.000"" (50.80mm)","1.500"" (38.10mm)","Non-Vented","Surface Mount"
