Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency","P1dB","Gain","Noise Figure","RF Type","Voltage - Supply","Current - Supply","Test Frequency","Package / Case","Supplier Device Package"
http://www.skyworksinc.com/uploads/documents/202424A.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/16-QFN,S1692.jpg",863-1358-2-ND,SE2565T-R,Skyworks Solutions Inc.,IC RF AMP GP 2.4GHZ 16QFN,3000,0,"0.69525","0","3000","Tape & Reel (TR)","SiGe","Active","2.4GHz ~ 2.5GHz","30dBm","32dB","-","General Purpose","2.9V ~ 3.6V","450mA","2.4GHz","16-UFQFN Exposed Pad","16-QFN (3x3)"
http://www.skyworksinc.com/uploads/documents/202424A.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/16-QFN,S1692.jpg",863-1358-1-ND,SE2565T-R,Skyworks Solutions Inc.,IC RF AMP GP 2.4GHZ 16QFN,5969,0,"1.68000","0","1","Cut Tape (CT)","SiGe","Active","2.4GHz ~ 2.5GHz","30dBm","32dB","-","General Purpose","2.9V ~ 3.6V","450mA","2.4GHz","16-UFQFN Exposed Pad","16-QFN (3x3)"
http://www.skyworksinc.com/uploads/documents/202424A.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/16-QFN,S1692.jpg",863-1358-6-ND,SE2565T-R,Skyworks Solutions Inc.,IC RF AMP GP 2.4GHZ 16QFN,5969,0,"Digi-Reel","0","1","Digi-Reel®","SiGe","Active","2.4GHz ~ 2.5GHz","30dBm","32dB","-","General Purpose","2.9V ~ 3.6V","450mA","2.4GHz","16-UFQFN Exposed Pad","16-QFN (3x3)"
https://www.nxp.com/docs/en/data-sheet/BGA3015.pdf,"//media.digikey.com/photos/NXP%20Semi%20Photos/568-MPT3(SOT-89-3,SC-62,TO-243-3)SOT89.jpg",568-10189-2-ND,"BGA3015,115",NXP USA Inc.,IC RF AMP CATV 5MHZ-1GHZ SOT89-3,3000,0,"0.95700","0","1000","Tape & Reel (TR)","-","Active","5MHz ~ 1GHz","18dBm","15dB","2.6dB","CATV","5V ~ 8V","70mA","1GHz","TO-243AA","SOT-89-3"
https://www.nxp.com/docs/en/data-sheet/BGA3015.pdf,"//media.digikey.com/photos/NXP%20Semi%20Photos/568-MPT3(SOT-89-3,SC-62,TO-243-3)SOT89.jpg",568-10189-1-ND,"BGA3015,115",NXP USA Inc.,IC RF AMP CATV 5MHZ-1GHZ SOT89-3,3735,0,"2.15000","0","1","Cut Tape (CT)","-","Active","5MHz ~ 1GHz","18dBm","15dB","2.6dB","CATV","5V ~ 8V","70mA","1GHz","TO-243AA","SOT-89-3"
https://www.nxp.com/docs/en/data-sheet/BGA3015.pdf,"//media.digikey.com/photos/NXP%20Semi%20Photos/568-MPT3(SOT-89-3,SC-62,TO-243-3)SOT89.jpg",568-10189-6-ND,"BGA3015,115",NXP USA Inc.,IC RF AMP CATV 5MHZ-1GHZ SOT89-3,3735,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","5MHz ~ 1GHz","18dBm","15dB","2.6dB","CATV","5V ~ 8V","70mA","1GHz","TO-243AA","SOT-89-3"
http://www.intersil.com/content/dam/Intersil/documents/isl5/isl55016.pdf,//media.digikey.com/Renders/Intersil%20Renders/20;L6.1.6x1.6B;;6.jpg,ISL55016IRTZ-T7TR-ND,ISL55016IRTZ-T7,Renesas Electronics America Inc.,IC AMP BLUETOOTH 0HZ-2GHZ 6DFN,1000,1000,"1.68000","0","1000","Tape & Reel (TR)","-","Active","0Hz ~ 2GHz","-","17.5dB","5.4dB","Bluetooth","4.5V ~ 5.5V","104mA","-","6-WFDFN Exposed Pad","6-TDFN (1.6x1.6)"
http://www.intersil.com/content/dam/Intersil/documents/isl5/isl55016.pdf,//media.digikey.com/Renders/Intersil%20Renders/20;L6.1.6x1.6B;;6.jpg,ISL55016IRTZ-T7CT-ND,ISL55016IRTZ-T7,Renesas Electronics America Inc.,IC AMP BLUETOOTH 0HZ-2GHZ 6DFN,1279,1000,"3.53000","0","1","Cut Tape (CT)","-","Active","0Hz ~ 2GHz","-","17.5dB","5.4dB","Bluetooth","4.5V ~ 5.5V","104mA","-","6-WFDFN Exposed Pad","6-TDFN (1.6x1.6)"
http://www.intersil.com/content/dam/Intersil/documents/isl5/isl55016.pdf,//media.digikey.com/Renders/Intersil%20Renders/20;L6.1.6x1.6B;;6.jpg,ISL55016IRTZ-T7DKR-ND,ISL55016IRTZ-T7,Renesas Electronics America Inc.,IC AMP BLUETOOTH 0HZ-2GHZ 6DFN,1279,1000,"Digi-Reel","0","1","Digi-Reel®","-","Active","0Hz ~ 2GHz","-","17.5dB","5.4dB","Bluetooth","4.5V ~ 5.5V","104mA","-","6-WFDFN Exposed Pad","6-TDFN (1.6x1.6)"
http://www.skyworksinc.com/uploads/documents/SKY65362_11_202886B.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-36MCM-1-6x6;-;-36.jpg,863-1793-2-ND,SKY65362-11,Skyworks Solutions Inc.,IC AMP ISM 900MHZ-930MHZ 36MCM,4500,0,"2.51370","0","4500","Tape & Reel (TR)","-","Active","900MHz ~ 930MHz","-","16dB","2.5dB","ISM","4.75V ~ 5.25V","230mA ~ 515mA","930MHz","36-SMD Module","36-MCM (6x6)"
http://www.skyworksinc.com/uploads/documents/SKY65362_11_202886B.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-36MCM-1-6x6;-;-36.jpg,863-1793-1-ND,SKY65362-11,Skyworks Solutions Inc.,IC AMP ISM 900MHZ-930MHZ 36MCM,4839,0,"5.56000","0","1","Cut Tape (CT)","-","Active","900MHz ~ 930MHz","-","16dB","2.5dB","ISM","4.75V ~ 5.25V","230mA ~ 515mA","930MHz","36-SMD Module","36-MCM (6x6)"
http://www.skyworksinc.com/uploads/documents/SKY65362_11_202886B.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-36MCM-1-6x6;-;-36.jpg,863-1793-6-ND,SKY65362-11,Skyworks Solutions Inc.,IC AMP ISM 900MHZ-930MHZ 36MCM,4839,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","900MHz ~ 930MHz","-","16dB","2.5dB","ISM","4.75V ~ 5.25V","230mA ~ 515mA","930MHz","36-SMD Module","36-MCM (6x6)"
http://cache.freescale.com/files/rf_if/doc/data_sheet/MMZ09312B.pdf,//media.digikey.com/Photos/Freescale%20Photos/12-VFQFN-EP.jpg,MMZ09312BT1TR-ND,MMZ09312BT1,NXP USA Inc.,IC RF AMP CDMA 400MHZ-1GHZ 12QFN,2000,0,"2.78417","0","1000","Tape & Reel (TR)","-","Active","400MHz ~ 1GHz","29.6dBm","31.7dB","4dB","CDMA, GSM","3V ~ 5V","74mA","900MHz","12-VFQFN Exposed Pad","12-QFN (3x3)"
http://cache.freescale.com/files/rf_if/doc/data_sheet/MMZ09312B.pdf,//media.digikey.com/Photos/Freescale%20Photos/12-VFQFN-EP.jpg,MMZ09312BT1CT-ND,MMZ09312BT1,NXP USA Inc.,IC RF AMP CDMA 400MHZ-1GHZ 12QFN,2062,0,"5.85000","0","1","Cut Tape (CT)","-","Active","400MHz ~ 1GHz","29.6dBm","31.7dB","4dB","CDMA, GSM","3V ~ 5V","74mA","900MHz","12-VFQFN Exposed Pad","12-QFN (3x3)"
http://cache.freescale.com/files/rf_if/doc/data_sheet/MMZ09312B.pdf,//media.digikey.com/Photos/Freescale%20Photos/12-VFQFN-EP.jpg,MMZ09312BT1DKR-ND,MMZ09312BT1,NXP USA Inc.,IC RF AMP CDMA 400MHZ-1GHZ 12QFN,2062,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","400MHz ~ 1GHz","29.6dBm","31.7dB","4dB","CDMA, GSM","3V ~ 5V","74mA","900MHz","12-VFQFN Exposed Pad","12-QFN (3x3)"
https://datasheets.maximintegrated.com/en/ds/MAX2371-MAX2373.pdf,//media.digikey.com/Renders/Maxim%20Renders/12-QFN_21-0102H.jpg,MAX2373ETC+-ND,MAX2373ETC+,Maxim Integrated,IC AMP GP 850MHZ-940MHZ 12TQFN,174,200,"4.59000","0","1","Tube","-","Active","850MHz ~ 940MHz","-19.5dBm","15.5dB","1.8dB","General Purpose","2.65V ~ 3.3V","3.5mA","850MHz ~ 940MHz","12-WFQFN Exposed Pad","12-TQFN (3x3)"
https://datasheets.maximintegrated.com/en/ds/MAX2264-MAX2266.pdf,//media.digikey.com/Renders/Maxim%20Renders/16-TSSOP%20Exp%20Pad%2021-0108.jpg,MAX2265EUE+-ND,MAX2265EUE+,Maxim Integrated,IC AMP CDMA 824-849MHZ 16TSSOP,191,0,"6.26000","0","1","Tube","-","Active","824MHz ~ 849MHz","-","21dB","-","CDMA","2.7V ~ 5.5V","90mA","-","16-TSSOP (0.173"", 4.40mm Width) Exposed Pad","16-TSSOP-EP"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc376.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-1352-2-ND,HMC376LP3ETR,Analog Devices Inc.,IC RF AMP GP 700MHZ-1GHZ 16QFN,500,0,"7.49420","0","500","Tape & Reel (TR)","-","Active","700MHz ~ 1GHz","21.5dBm","15dB","0.7dB","General Purpose","5V","73mA","810MHz ~ 960MHz","16-VFQFN Exposed Pad","16-QFN (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc376.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-1352-1-ND,HMC376LP3ETR,Analog Devices Inc.,IC RF AMP GP 700MHZ-1GHZ 16QFN,532,0,"11.80000","0","1","Cut Tape (CT)","-","Active","700MHz ~ 1GHz","21.5dBm","15dB","0.7dB","General Purpose","5V","73mA","810MHz ~ 960MHz","16-VFQFN Exposed Pad","16-QFN (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc376.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-1352-6-ND,HMC376LP3ETR,Analog Devices Inc.,IC RF AMP GP 700MHZ-1GHZ 16QFN,532,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","700MHz ~ 1GHz","21.5dBm","15dB","0.7dB","General Purpose","5V","73mA","810MHz ~ 960MHz","16-VFQFN Exposed Pad","16-QFN (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc454.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/TO-243AA.jpg,1127-2970-ND,HMC454ST89E,Analog Devices Inc.,IC RF AMP GP 400MHZ-2.5GHZ SOT89,155,0,"10.16000","0","1","Strip","-","Active","400MHz ~ 2.5GHz","27.5dBm","12.5dB","6.5dB","General Purpose","5V","175mA","2.15GHz","TO-243AA","SOT-89"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc376.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-2949-ND,HMC376LP3E,Analog Devices Inc.,IC RF AMP GP 700MHZ-1GHZ 16QFN,122,141,"11.24000","0","1","Strip","-","Active","700MHz ~ 1GHz","21.5dBm","15dB","0.7dB","General Purpose","5V","73mA","810MHz ~ 960MHz","16-VFQFN Exposed Pad","16-QFN (3x3)"
https://www.idt.com/document/dst/f1423-datasheet-revo,"//media.digikey.com/Renders/IDT,%20Integrated%20Device%20Technology%20Renders/800;NBG24;NBG;24.jpg",800-3571-ND,F1423NBGI,"IDT, Integrated Device Technology Inc",IC RF AMP LTE 600MHZ-3GHZ 24TQFN,132,0,"11.31000","0","1","Tray","-","Active","600MHz ~ 3GHz","21.4dBm","12.6dB","5.8dB","LTE, WiMax","3.15V ~ 5.25V","120mA","2.2GHz","24-WFQFN Exposed Pad","24-TQFN (4x4)"
https://www.idt.com/document/dst/idtf1200nbgi-datasheet-revo,"//media.digikey.com/Renders/IDT,%20Integrated%20Device%20Technology%20Renders/800;%20NBG28;%20NBG;%2028(bottom).jpg",800-3286-ND,F1200NBGI,"IDT, Integrated Device Technology Inc",IC AMP GP 50MHZ-160MHZ 28VFQFPN,379,0,"11.73000","0","1","Tray","-","Active","50MHz ~ 160MHz","19.4dBm","22dB","2.6dB","General Purpose","4.75V ~ 5.25V","110mA","100MHz","28-WFQFN Exposed Pad","28-VFQFPN (5x5)"
http://www.skyworksinc.com/uploads/documents/ACA2407E_204205B.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;16SOIC-EP-7.5;S7;16.jpg,863-1876-2-ND,ACA2407ERS7P2,Skyworks Solutions Inc.,IC AMP CATV 750MHZ 870MHZ 16SOIC,1500,0,"11.85296","0","1500","Tape & Reel (TR)","-","Active","750MHz, 870MHz","-","21.3dB","4dB","CATV","24V","425mA","870MHz","16-SOIC (0.295"", 7.50mm Width) Exposed Pad","16-SOIC-EP"
http://www.skyworksinc.com/uploads/documents/ACA2407E_204205B.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;16SOIC-EP-7.5;S7;16.jpg,863-1876-1-ND,ACA2407ERS7P2,Skyworks Solutions Inc.,IC AMP CATV 750MHZ 870MHZ 16SOIC,1500,0,"19.65000","0","1","Cut Tape (CT)","-","Active","750MHz, 870MHz","-","21.3dB","4dB","CATV","24V","425mA","870MHz","16-SOIC (0.295"", 7.50mm Width) Exposed Pad","16-SOIC-EP"
http://www.skyworksinc.com/uploads/documents/ACA2407E_204205B.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;16SOIC-EP-7.5;S7;16.jpg,863-1876-6-ND,ACA2407ERS7P2,Skyworks Solutions Inc.,IC AMP CATV 750MHZ 870MHZ 16SOIC,1500,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","750MHz, 870MHz","-","21.3dB","4dB","CATV","24V","425mA","870MHz","16-SOIC (0.295"", 7.50mm Width) Exposed Pad","16-SOIC-EP"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc326.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DGN-8-MSOP%20Exp%20Pad%20Pkg.jpg,1127-3494-ND,HMC326MS8G,Analog Devices Inc.,IC RF AMP GP 3GHZ-4.5GHZ 8MSOP,108,0,"11.98000","0","1","Strip","-","Active","3GHz ~ 4.5GHz","23.5dBm","21dB","5dB","General Purpose","5V","130mA","-","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width) Exposed Pad","8-MSOPG"
https://datasheets.maximintegrated.com/en/ds/MAX2065.pdf,//media.digikey.com/renders/Maxim%20Renders/40-TQFN_21-0140L.jpg,MAX2065ETL+-ND,MAX2065ETL+,Maxim Integrated,IC AMP CELLULR 50MHZ-1GHZ 40TQFN,148,350,"12.91000","0","1","Tube","-","Active","50MHz ~ 1GHz","18.7dBm","19.4dB","6.8dB","Cellular, CDMA, GSM","3V ~ 3.6V, 4.75V ~ 5.25V","124mA","350MHz","40-WFQFN Exposed Pad","40-TQFN-EP (6x6)"
https://www.idt.com/document/dst/f1241-datasheet,"//media.digikey.com/Renders/IDT,%20Integrated%20Device%20Technology%20Renders/800;NBG32;;32.jpg",800-3177-ND,F1241NBGI,"IDT, Integrated Device Technology Inc",IC RF AMP 10MHZ-500MHZ 32VFQFPN,170,2940,"15.38000","0","1","Tray","-","Active","10MHz ~ 500MHz","20.4dBm","20.2dB","5.5dB","-","3.3V","176mA","500MHz","32-WFQFN Exposed Pad","32-VFQFPN (5x5)"
https://www.idt.com/document/dst/f1240-datasheet,"//media.digikey.com/Renders/IDT,%20Integrated%20Device%20Technology%20Renders/800;NBG32;;32.jpg",800-3176-ND,F1240NBGI,"IDT, Integrated Device Technology Inc",IC RF AMP 50MHZ-400MHZ 32VFQFPN,1254,0,"15.55000","0","1","Tray","-","Active","50MHz ~ 400MHz","19.7dBm","20dB","5.3dB","-","3.3V","160mA","400MHz","32-WFQFN Exposed Pad","32-VFQFPN (5x5)"
http://cdn.macom.com/datasheets/MAAP-011139-DIE.pdf,-,1465-1733-ND,MAAP-011139-DIE,M/A-Com Technology Solutions,IC RF AMP VSAT 29GHZ-31GHZ DIE,200,0,"72.75000","0","100","Tray","-","Active","29GHz ~ 31GHz","36.5dBm","24dB","-","VSAT","6V","2A","-","Die","Die"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC906ACHIPS.pdf,-,1127-3614-ND,HMC906A,Analog Devices Inc.,IC AMP VSAT 27.3GHZ-33.5GHZ DIE,50,1575,"79.23000","0","25","Tray","-","Active","27.3GHz ~ 33.5GHz","33.5dBm","26.5dB","-","VSAT","6V","1.2A","-","Die","Die"
http://cdn.macom.com/datasheets/MAAP-011140-DIE.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/MAAP-011140-DIE.JPG,1465-1781-ND,MAAP-011140-DIE,M/A-Com Technology Solutions,IC RF AMP 27.5GHZ-30GHZ DIE,100,0,"118.64920","0","25","Tray","-","Active","27.5GHz ~ 30GHz","36dBm","24dB","-","-","6V","5.2A","-","Die","Die"
http://www.onsemi.com/pub/Collateral/SMA3109-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/6-MCPH.jpg,SMA3109-TL-EOSTR-ND,SMA3109-TL-E,ON Semiconductor,IC RF AMP GP 0HZ-2.2GHZ 6MCPH,3000,75000,"0.14000","0","3000","Tape & Reel (TR)","-","Active","0Hz ~ 2.2GHz","4.2dBm","24dB","4.3dB","General Purpose","2.7V ~ 3.3V","16mA","2.2GHz","6-SMD, Flat Leads","6-MCPH"
http://www.onsemi.com/pub/Collateral/SMA3109-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/6-MCPH.jpg,SMA3109-TL-EOSCT-ND,SMA3109-TL-E,ON Semiconductor,IC RF AMP GP 0HZ-2.2GHZ 6MCPH,5943,75000,"0.37000","0","1","Cut Tape (CT)","-","Active","0Hz ~ 2.2GHz","4.2dBm","24dB","4.3dB","General Purpose","2.7V ~ 3.3V","16mA","2.2GHz","6-SMD, Flat Leads","6-MCPH"
http://www.onsemi.com/pub/Collateral/SMA3109-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/6-MCPH.jpg,SMA3109-TL-EOSDKR-ND,SMA3109-TL-E,ON Semiconductor,IC RF AMP GP 0HZ-2.2GHZ 6MCPH,5943,75000,"Digi-Reel","0","1","Digi-Reel®","-","Active","0Hz ~ 2.2GHz","4.2dBm","24dB","4.3dB","General Purpose","2.7V ~ 3.3V","16mA","2.2GHz","6-SMD, Flat Leads","6-MCPH"
https://www.nxp.com/docs/en/data-sheet/BGU7041.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-363%20PKG.jpg,568-8390-2-ND,"BGU7041,115",NXP USA Inc.,IC RF AMP GP 40MHZ-1GHZ 6TSSOP,3000,0,"0.20020","0","3000","Tape & Reel (TR)","-","Active","40MHz ~ 1GHz","12dBm","10dB","3.8dB","General Purpose","3.1V ~ 3.5V","38mA","40MHz ~ 1GHz","6-TSSOP, SC-88, SOT-363","6-TSSOP"
https://www.nxp.com/docs/en/data-sheet/BGU7041.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-363%20PKG.jpg,568-8390-1-ND,"BGU7041,115",NXP USA Inc.,IC RF AMP GP 40MHZ-1GHZ 6TSSOP,3676,0,"0.53000","0","1","Cut Tape (CT)","-","Active","40MHz ~ 1GHz","12dBm","10dB","3.8dB","General Purpose","3.1V ~ 3.5V","38mA","40MHz ~ 1GHz","6-TSSOP, SC-88, SOT-363","6-TSSOP"
https://www.nxp.com/docs/en/data-sheet/BGU7041.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-363%20PKG.jpg,568-8390-6-ND,"BGU7041,115",NXP USA Inc.,IC RF AMP GP 40MHZ-1GHZ 6TSSOP,3676,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","40MHz ~ 1GHz","12dBm","10dB","3.8dB","General Purpose","3.1V ~ 3.5V","38mA","40MHz ~ 1GHz","6-TSSOP, SC-88, SOT-363","6-TSSOP"
https://www.infineon.com/dgdl/Infineon-BGA855N6-DS-v01_00-EN.pdf?fileId=5546d462677d0f460167a32ebeb1141d,//media.digikey.com/Renders/Infineon%20Renders/448;P-PG-TSNP-6-10;;6.jpg,BGA855N6E6327XTSA1TR-ND,BGA855N6E6327XTSA1,Infineon Technologies,RF MMIC,12000,0,"0.22100","0","12000","Tape & Reel (TR)","-","Active","1.164GHz ~ 1.3GHz","-8dBm","18.9dB","0.6dB","GPS/GNSS","1.1V ~ 3.3V","5.4mA","1.214GHz","6-XFDFN","TSNP-6-10"
https://www.infineon.com/dgdl/Infineon-BGA855N6-DS-v01_00-EN.pdf?fileId=5546d462677d0f460167a32ebeb1141d,//media.digikey.com/Renders/Infineon%20Renders/448;P-PG-TSNP-6-10;;6.jpg,BGA855N6E6327XTSA1CT-ND,BGA855N6E6327XTSA1,Infineon Technologies,RF MMIC,12000,0,"0.66000","0","1","Cut Tape (CT)","-","Active","1.164GHz ~ 1.3GHz","-8dBm","18.9dB","0.6dB","GPS/GNSS","1.1V ~ 3.3V","5.4mA","1.214GHz","6-XFDFN","TSNP-6-10"
https://www.infineon.com/dgdl/Infineon-BGA855N6-DS-v01_00-EN.pdf?fileId=5546d462677d0f460167a32ebeb1141d,//media.digikey.com/Renders/Infineon%20Renders/448;P-PG-TSNP-6-10;;6.jpg,BGA855N6E6327XTSA1DKR-ND,BGA855N6E6327XTSA1,Infineon Technologies,RF MMIC,12000,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","1.164GHz ~ 1.3GHz","-8dBm","18.9dB","0.6dB","GPS/GNSS","1.1V ~ 3.3V","5.4mA","1.214GHz","6-XFDFN","TSNP-6-10"
https://www.nxp.com/docs/en/data-sheet/BGU7042.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-363%20PKG.jpg,568-8391-2-ND,"BGU7042,115",NXP USA Inc.,IC RF AMP GP 40MHZ-1GHZ 6TSSOP,3000,0,"0.23100","0","3000","Tape & Reel (TR)","-","Active","40MHz ~ 1GHz","12dBm","10dB","3.8dB","General Purpose","3.1V ~ 3.5V","38mA","40MHz ~ 1GHz","6-TSSOP, SC-88, SOT-363","6-TSSOP"
https://www.nxp.com/docs/en/data-sheet/BGU7042.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-363%20PKG.jpg,568-8391-1-ND,"BGU7042,115",NXP USA Inc.,IC RF AMP GP 40MHZ-1GHZ 6TSSOP,5600,0,"0.61000","0","1","Cut Tape (CT)","-","Active","40MHz ~ 1GHz","12dBm","10dB","3.8dB","General Purpose","3.1V ~ 3.5V","38mA","40MHz ~ 1GHz","6-TSSOP, SC-88, SOT-363","6-TSSOP"
https://www.nxp.com/docs/en/data-sheet/BGU7042.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-363%20PKG.jpg,568-8391-6-ND,"BGU7042,115",NXP USA Inc.,IC RF AMP GP 40MHZ-1GHZ 6TSSOP,5600,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","40MHz ~ 1GHz","12dBm","10dB","3.8dB","General Purpose","3.1V ~ 3.5V","38mA","40MHz ~ 1GHz","6-TSSOP, SC-88, SOT-363","6-TSSOP"
https://www.infineon.com/dgdl/Infineon-BGA8V1BN6-DS-v03_03-EN.pdf?fileId=5546d462617643590161b39f384935a5,//media.digikey.com/Renders/Infineon%20Renders/448;P_PG-TSNP-6-2;;6.jpg,BGA8V1BN6E6327XTSA1TR-ND,BGA8V1BN6E6327XTSA1,Infineon Technologies,IC RF AMP 3.4GHZ-3.8GHZ TSNP6-2,15000,0,"0.26000","0","15000","Tape & Reel (TR)","-","Active","3.4GHz ~ 3.8GHz","-3dBm","-","1.2dB ~ 5.3dB","-","1.6V ~ 3.1V","4.2mA","3.4GHz ~ 3.8GHz","6-XFDFN","TSNP-6-2"
https://www.infineon.com/dgdl/Infineon-BGA8V1BN6-DS-v03_03-EN.pdf?fileId=5546d462617643590161b39f384935a5,//media.digikey.com/Renders/Infineon%20Renders/448;P_PG-TSNP-6-2;;6.jpg,BGA8V1BN6E6327XTSA1CT-ND,BGA8V1BN6E6327XTSA1,Infineon Technologies,IC RF AMP 3.4GHZ-3.8GHZ TSNP6-2,15000,0,"0.77000","0","1","Cut Tape (CT)","*","Active","-","-","-","-","-","-","-","-","-","-"
https://www.infineon.com/dgdl/Infineon-BGA8V1BN6-DS-v03_03-EN.pdf?fileId=5546d462617643590161b39f384935a5,//media.digikey.com/Renders/Infineon%20Renders/448;P_PG-TSNP-6-2;;6.jpg,BGA8V1BN6E6327XTSA1DKR-ND,BGA8V1BN6E6327XTSA1,Infineon Technologies,IC RF AMP 3.4GHZ-3.8GHZ TSNP6-2,15000,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","-","-","-","-","-","-","-","-","-","-"
https://www.infineon.com/dgdl/Infineon-BGAV1A10-DS-v03_00-EN.pdf?fileId=5546d462636cc8fb0163926ac2014ba7,-,BGAV1A10E6327XTSA1TR-ND,BGAV1A10E6327XTSA1,Infineon Technologies,IC RF AMP LNA 3.5GHZ 10ATSLP,4500,0,"0.35000","0","4500","Tape & Reel (TR)","-","Active","3.4GHz ~ 3.8GHz","-","3.3dB ~ 17.4dB","1.3dB ~ 3.2dB","LTE","1.8V","4mA","3.5GHz","10-UFQFN","-"
https://www.infineon.com/dgdl/Infineon-BGAV1A10-DS-v03_00-EN.pdf?fileId=5546d462636cc8fb0163926ac2014ba7,-,BGAV1A10E6327XTSA1CT-ND,BGAV1A10E6327XTSA1,Infineon Technologies,IC RF AMP LNA 3.5GHZ 10ATSLP,4500,0,"0.85000","0","1","Cut Tape (CT)","-","Active","3.4GHz ~ 3.8GHz","-","3.3dB ~ 17.4dB","1.3dB ~ 3.2dB","LTE","1.8V","4mA","3.5GHz","10-UFQFN","-"
https://www.infineon.com/dgdl/Infineon-BGAV1A10-DS-v03_00-EN.pdf?fileId=5546d462636cc8fb0163926ac2014ba7,-,BGAV1A10E6327XTSA1DKR-ND,BGAV1A10E6327XTSA1,Infineon Technologies,IC RF AMP LNA 3.5GHZ 10ATSLP,4500,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","3.4GHz ~ 3.8GHz","-","3.3dB ~ 17.4dB","1.3dB ~ 3.2dB","LTE","1.8V","4mA","3.5GHz","10-UFQFN","-"
http://www.skyworksinc.com/uploads/documents/SKY65981_11_201632I.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;6QFN-.50-1.5x1.5;;6.jpg,863-1957-2-ND,SKY65981-11,Skyworks Solutions Inc.,IC RF AMP 802.11A/N/AC 5GHZ 6QFN,6000,0,"0.40600","0","3000","Tape & Reel (TR)","-","Active","5GHz","-","13dB","1.5dB","802.11a/n/ac","2.8V ~ 3.6V","-","5GHz","6-XFDFN Exposed Pad","6-QFN (1.5x1.5)"
http://www.skyworksinc.com/uploads/documents/SKY65981_11_201632I.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;6QFN-.50-1.5x1.5;;6.jpg,863-1957-1-ND,SKY65981-11,Skyworks Solutions Inc.,IC RF AMP 802.11A/N/AC 5GHZ 6QFN,8667,0,"1.07000","0","1","Cut Tape (CT)","-","Active","5GHz","-","13dB","1.5dB","802.11a/n/ac","2.8V ~ 3.6V","-","5GHz","6-XFDFN Exposed Pad","6-QFN (1.5x1.5)"
