Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Applications","Composition","Resistance","Tolerance","Power (Watts)","Temperature Coefficient","Operating Temperature","Mounting Type"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P820CFTR-ND,ERA-V15J821V,Panasonic Electronic Components,RES TEMP SENS 820 OHM 5% 1/16W,0,0,"Obsolete","0","5000","Tape & Reel (TR)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","820 Ohms","±5%","0.063W, 1/16W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P820CFCT-ND,ERA-V15J821V,Panasonic Electronic Components,RES TEMP SENS 820 OHM 5% 1/16W,3515,0,"0.42000","0","1","Cut Tape (CT)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","820 Ohms","±5%","0.063W, 1/16W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P820CFDKR-ND,ERA-V15J821V,Panasonic Electronic Components,RES TEMP SENS 820 OHM 5% 1/16W,3515,0,"Digi-Reel","0","1","Digi-Reel®","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","820 Ohms","±5%","0.063W, 1/16W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P3.3KCCTR-ND,ERA-S27J332V,Panasonic Electronic Components,RES TEMP SENS 3.3K OHM 5% 1/10W,0,0,"Obsolete","0","5000","Tape & Reel (TR)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","3.3 kOhms","±5%","0.1W, 1/10W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P3.3KCCCT-ND,ERA-S27J332V,Panasonic Electronic Components,RES TEMP SENS 3.3K OHM 5% 1/10W,3310,0,"0.42000","0","1","Cut Tape (CT)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","3.3 kOhms","±5%","0.1W, 1/10W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P3.3KCCDKR-ND,ERA-S27J332V,Panasonic Electronic Components,RES TEMP SENS 3.3K OHM 5% 1/10W,3310,0,"Digi-Reel","0","1","Digi-Reel®","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","3.3 kOhms","±5%","0.1W, 1/10W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P1.2KCFTR-ND,ERA-V15J122V,Panasonic Electronic Components,RES TEMP SENS 1.2K OHM 5% 1/16W,0,0,"Obsolete","0","5000","Tape & Reel (TR)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","1.2 kOhms","±5%","0.063W, 1/16W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P1.2KCFCT-ND,ERA-V15J122V,Panasonic Electronic Components,RES TEMP SENS 1.2K OHM 5% 1/16W,3206,0,"0.42000","0","1","Cut Tape (CT)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","1.2 kOhms","±5%","0.063W, 1/16W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P1.2KCFDKR-ND,ERA-V15J122V,Panasonic Electronic Components,RES TEMP SENS 1.2K OHM 5% 1/16W,3206,0,"Digi-Reel","0","1","Digi-Reel®","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","1.2 kOhms","±5%","0.063W, 1/16W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOF0000/AOF0000C4.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERAW%20Series%200402%20Pkg.jpg,P680CLTR-ND,ERA-W27J681X,Panasonic Electronic Components,RES TEMP SENS 680 OHM 5% 1/32W,0,0,"Obsolete","0","10000","Tape & Reel (TR)","ERAW","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","680 Ohms","±5%","0.03W, 1/32W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOF0000/AOF0000C4.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERAW%20Series%200402%20Pkg.jpg,P680CLCT-ND,ERA-W27J681X,Panasonic Electronic Components,RES TEMP SENS 680 OHM 5% 1/32W,3062,0,"0.42000","0","1","Cut Tape (CT)","ERAW","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","680 Ohms","±5%","0.03W, 1/32W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOF0000/AOF0000C4.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERAW%20Series%200402%20Pkg.jpg,P680CLDKR-ND,ERA-W27J681X,Panasonic Electronic Components,RES TEMP SENS 680 OHM 5% 1/32W,3062,0,"Digi-Reel","0","1","Digi-Reel®","ERAW","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","680 Ohms","±5%","0.03W, 1/32W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P680CCTR-ND,ERA-S27J681V,Panasonic Electronic Components,RES TEMP SENS 680 OHM 5% 1/10W,0,0,"Obsolete","0","5000","Tape & Reel (TR)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","680 Ohms","±5%","0.1W, 1/10W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P680CCCT-ND,ERA-S27J681V,Panasonic Electronic Components,RES TEMP SENS 680 OHM 5% 1/10W,2693,0,"0.42000","0","1","Cut Tape (CT)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","680 Ohms","±5%","0.1W, 1/10W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P680CCDKR-ND,ERA-S27J681V,Panasonic Electronic Components,RES TEMP SENS 680 OHM 5% 1/10W,2693,0,"Digi-Reel","0","1","Digi-Reel®","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","680 Ohms","±5%","0.1W, 1/10W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P8.2KCFTR-ND,ERA-V15J822V,Panasonic Electronic Components,RES TEMP SENS 8.2K OHM 5% 1/16W,0,0,"Obsolete","0","5000","Tape & Reel (TR)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","8.2 kOhms","±5%","0.063W, 1/16W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P8.2KCFCT-ND,ERA-V15J822V,Panasonic Electronic Components,RES TEMP SENS 8.2K OHM 5% 1/16W,2252,0,"0.42000","0","1","Cut Tape (CT)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","8.2 kOhms","±5%","0.063W, 1/16W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P8.2KCFDKR-ND,ERA-V15J822V,Panasonic Electronic Components,RES TEMP SENS 8.2K OHM 5% 1/16W,2252,0,"Digi-Reel","0","1","Digi-Reel®","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","8.2 kOhms","±5%","0.063W, 1/16W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P5.6KCFTR-ND,ERA-V15J562V,Panasonic Electronic Components,RES TEMP SENS 5.6K OHM 5% 1/16W,0,0,"Obsolete","0","5000","Tape & Reel (TR)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","5.6 kOhms","±5%","0.063W, 1/16W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P5.6KCFCT-ND,ERA-V15J562V,Panasonic Electronic Components,RES TEMP SENS 5.6K OHM 5% 1/16W,1871,0,"0.42000","0","1","Cut Tape (CT)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","5.6 kOhms","±5%","0.063W, 1/16W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P5.6KCFDKR-ND,ERA-V15J562V,Panasonic Electronic Components,RES TEMP SENS 5.6K OHM 5% 1/16W,1871,0,"Digi-Reel","0","1","Digi-Reel®","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","5.6 kOhms","±5%","0.063W, 1/16W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOF0000/AOF0000C4.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERAW%20Series%200402%20Pkg.jpg,P100CLTR-ND,ERA-W27J101X,Panasonic Electronic Components,RES TEMP SENS 100 OHM 5% 1/32W,0,0,"Obsolete","0","10000","Tape & Reel (TR)","ERAW","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","100 Ohms","±5%","0.03W, 1/32W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOF0000/AOF0000C4.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERAW%20Series%200402%20Pkg.jpg,P100CLCT-ND,ERA-W27J101X,Panasonic Electronic Components,RES TEMP SENS 100 OHM 5% 1/32W,1726,0,"0.42000","0","1","Cut Tape (CT)","ERAW","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","100 Ohms","±5%","0.03W, 1/32W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOF0000/AOF0000C4.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERAW%20Series%200402%20Pkg.jpg,P100CLDKR-ND,ERA-W27J101X,Panasonic Electronic Components,RES TEMP SENS 100 OHM 5% 1/32W,1726,0,"Digi-Reel","0","1","Digi-Reel®","ERAW","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","100 Ohms","±5%","0.03W, 1/32W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P120CCTR-ND,ERA-S27J121V,Panasonic Electronic Components,RES TEMP SENS 120 OHM 5% 1/10W,0,0,"Obsolete","0","5000","Tape & Reel (TR)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","120 Ohms","±5%","0.1W, 1/10W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P120CCCT-ND,ERA-S27J121V,Panasonic Electronic Components,RES TEMP SENS 120 OHM 5% 1/10W,1431,0,"0.42000","0","1","Cut Tape (CT)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","120 Ohms","±5%","0.1W, 1/10W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P120CCDKR-ND,ERA-S27J121V,Panasonic Electronic Components,RES TEMP SENS 120 OHM 5% 1/10W,1431,0,"Digi-Reel","0","1","Digi-Reel®","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","120 Ohms","±5%","0.1W, 1/10W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P270CHTR-ND,ERA-V33J271V,Panasonic Electronic Components,RES TEMP SENS 270 OHM 5% 1/16W,0,0,"Obsolete","0","5000","Tape & Reel (TR)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","270 Ohms","±5%","0.063W, 1/16W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P270CHCT-ND,ERA-V33J271V,Panasonic Electronic Components,RES TEMP SENS 270 OHM 5% 1/16W,1147,0,"0.42000","0","1","Cut Tape (CT)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","270 Ohms","±5%","0.063W, 1/16W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P270CHDKR-ND,ERA-V33J271V,Panasonic Electronic Components,RES TEMP SENS 270 OHM 5% 1/16W,1147,0,"Digi-Reel","0","1","Digi-Reel®","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","270 Ohms","±5%","0.063W, 1/16W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P27CFTR-ND,ERA-V15J270V,Panasonic Electronic Components,RES TEMP SENS 27 OHM 5% 1/16W,0,0,"Obsolete","0","5000","Tape & Reel (TR)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","27 Ohms","±5%","0.063W, 1/16W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P27CFCT-ND,ERA-V15J270V,Panasonic Electronic Components,RES TEMP SENS 27 OHM 5% 1/16W,11812,0,"0.51000","0","1","Cut Tape (CT)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","27 Ohms","±5%","0.063W, 1/16W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P27CFDKR-ND,ERA-V15J270V,Panasonic Electronic Components,RES TEMP SENS 27 OHM 5% 1/16W,11812,0,"Digi-Reel","0","1","Digi-Reel®","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","27 Ohms","±5%","0.063W, 1/16W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P470CETR-ND,ERA-S39J471V,Panasonic Electronic Components,RES TEMP SENS 470 OHM 5% 1/10W,0,0,"Obsolete","0","5000","Tape & Reel (TR)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","470 Ohms","±5%","0.1W, 1/10W","3900ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P470CECT-ND,ERA-S39J471V,Panasonic Electronic Components,RES TEMP SENS 470 OHM 5% 1/10W,7684,0,"0.51000","0","1","Cut Tape (CT)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","470 Ohms","±5%","0.1W, 1/10W","3900ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P470CEDKR-ND,ERA-S39J471V,Panasonic Electronic Components,RES TEMP SENS 470 OHM 5% 1/10W,7684,0,"Digi-Reel","0","1","Digi-Reel®","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","470 Ohms","±5%","0.1W, 1/10W","3900ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P3.9KCCTR-ND,ERA-S27J392V,Panasonic Electronic Components,RES TEMP SENS 3.9K OHM 5% 1/10W,0,0,"Obsolete","0","5000","Tape & Reel (TR)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","3.9 kOhms","±5%","0.1W, 1/10W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P3.9KCCCT-ND,ERA-S27J392V,Panasonic Electronic Components,RES TEMP SENS 3.9K OHM 5% 1/10W,7000,0,"0.51000","0","1","Cut Tape (CT)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","3.9 kOhms","±5%","0.1W, 1/10W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P3.9KCCDKR-ND,ERA-S27J392V,Panasonic Electronic Components,RES TEMP SENS 3.9K OHM 5% 1/10W,7000,0,"Digi-Reel","0","1","Digi-Reel®","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","3.9 kOhms","±5%","0.1W, 1/10W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P3.3KCGTR-ND,ERA-V27J332V,Panasonic Electronic Components,RES TEMP SENS 3.3K OHM 5% 1/16W,0,0,"Obsolete","0","5000","Tape & Reel (TR)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","3.3 kOhms","±5%","0.063W, 1/16W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P3.3KCGCT-ND,ERA-V27J332V,Panasonic Electronic Components,RES TEMP SENS 3.3K OHM 5% 1/16W,6565,0,"0.51000","0","1","Cut Tape (CT)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","3.3 kOhms","±5%","0.063W, 1/16W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P3.3KCGDKR-ND,ERA-V27J332V,Panasonic Electronic Components,RES TEMP SENS 3.3K OHM 5% 1/16W,6565,0,"Digi-Reel","0","1","Digi-Reel®","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","3.3 kOhms","±5%","0.063W, 1/16W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P1.5KCCTR-ND,ERA-S27J152V,Panasonic Electronic Components,RES TEMP SENS 1.5K OHM 5% 1/10W,0,0,"Obsolete","0","5000","Tape & Reel (TR)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","1.5 kOhms","±5%","0.1W, 1/10W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P1.5KCCCT-ND,ERA-S27J152V,Panasonic Electronic Components,RES TEMP SENS 1.5K OHM 5% 1/10W,5163,0,"0.51000","0","1","Cut Tape (CT)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","1.5 kOhms","±5%","0.1W, 1/10W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P1.5KCCDKR-ND,ERA-S27J152V,Panasonic Electronic Components,RES TEMP SENS 1.5K OHM 5% 1/10W,5163,0,"Digi-Reel","0","1","Digi-Reel®","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","1.5 kOhms","±5%","0.1W, 1/10W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P33CFTR-ND,ERA-V15J330V,Panasonic Electronic Components,RES TEMP SENS 33 OHM 5% 1/16W,0,0,"Obsolete","0","5000","Tape & Reel (TR)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","33 Ohms","±5%","0.063W, 1/16W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
