Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance","Power (Watts)","Tolerance","Temperature Coefficient","Number of Turns","Adjustment Type","Resistive Material","Mounting Type","Termination Style","Size / Dimension"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214W%20SERIES.jpg,3214W-104ETR-ND,3214W-1-104E,Bourns Inc.,TRIMMER 100KOHM 0.25W J LEAD TOP,8750,0,"2.11600","0","250","Tape & Reel (TR)","Trimpot® 3214 - Sealed","Active","100 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","5","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.209"" H (4.80mm x 3.50mm x 5.30mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214W%20SERIES.jpg,3214W-104ECT-ND,3214W-1-104E,Bourns Inc.,TRIMMER 100KOHM 0.25W J LEAD TOP,8893,0,"3.24000","0","1","Cut Tape (CT)","Trimpot® 3214 - Sealed","Active","100 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","5","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.209"" H (4.80mm x 3.50mm x 5.30mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214W%20SERIES.jpg,3214W-104EDKR-ND,3214W-1-104E,Bourns Inc.,TRIMMER 100KOHM 0.25W J LEAD TOP,8893,0,"Digi-Reel","0","1","Digi-Reel®","Trimpot® 3214 - Sealed","Active","100 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","5","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.209"" H (4.80mm x 3.50mm x 5.30mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214W%20SERIES.jpg,3214W-501ETR-ND,3214W-1-501E,Bourns Inc.,TRIMMER 500 OHM 0.25W J LEAD TOP,6750,0,"2.11600","0","250","Tape & Reel (TR)","Trimpot® 3214 - Sealed","Active","500 Ohms","0.25W, 1/4W","±10%","±100ppm/°C","5","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.209"" H (4.80mm x 3.50mm x 5.30mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214W%20SERIES.jpg,3214W-501ECT-ND,3214W-1-501E,Bourns Inc.,TRIMMER 500 OHM 0.25W J LEAD TOP,6925,0,"3.24000","0","1","Cut Tape (CT)","Trimpot® 3214 - Sealed","Active","500 Ohms","0.25W, 1/4W","±10%","±100ppm/°C","5","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.209"" H (4.80mm x 3.50mm x 5.30mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214W%20SERIES.jpg,3214W-501EDKR-ND,3214W-1-501E,Bourns Inc.,TRIMMER 500 OHM 0.25W J LEAD TOP,6925,0,"Digi-Reel","0","1","Digi-Reel®","Trimpot® 3214 - Sealed","Active","500 Ohms","0.25W, 1/4W","±10%","±100ppm/°C","5","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.209"" H (4.80mm x 3.50mm x 5.30mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214W%20SERIES.jpg,3214W-201ETR-ND,3214W-1-201E,Bourns Inc.,TRIMMER 200 OHM 0.25W J LEAD TOP,6000,0,"2.11600","0","250","Tape & Reel (TR)","Trimpot® 3214 - Sealed","Active","200 Ohms","0.25W, 1/4W","±10%","±100ppm/°C","5","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.209"" H (4.80mm x 3.50mm x 5.30mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214W%20SERIES.jpg,3214W-201ECT-ND,3214W-1-201E,Bourns Inc.,TRIMMER 200 OHM 0.25W J LEAD TOP,6213,0,"3.24000","0","1","Cut Tape (CT)","Trimpot® 3214 - Sealed","Active","200 Ohms","0.25W, 1/4W","±10%","±100ppm/°C","5","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.209"" H (4.80mm x 3.50mm x 5.30mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214W%20SERIES.jpg,3214W-201EDKR-ND,3214W-1-201E,Bourns Inc.,TRIMMER 200 OHM 0.25W J LEAD TOP,6213,0,"Digi-Reel","0","1","Digi-Reel®","Trimpot® 3214 - Sealed","Active","200 Ohms","0.25W, 1/4W","±10%","±100ppm/°C","5","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.209"" H (4.80mm x 3.50mm x 5.30mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214W%20SERIES.jpg,3214W-1-204ETR-ND,3214W-1-204E,Bourns Inc.,TRIMMER 200KOHM 0.25W J LEAD TOP,5250,0,"2.11600","0","250","Tape & Reel (TR)","Trimpot® 3214 - Sealed","Active","200 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","5","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.209"" H (4.80mm x 3.50mm x 5.30mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214W%20SERIES.jpg,3214W-1-204ECT-ND,3214W-1-204E,Bourns Inc.,TRIMMER 200KOHM 0.25W J LEAD TOP,5543,0,"3.24000","0","1","Cut Tape (CT)","Trimpot® 3214 - Sealed","Active","200 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","5","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.209"" H (4.80mm x 3.50mm x 5.30mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214W%20SERIES.jpg,3214W-1-204EDKR-ND,3214W-1-204E,Bourns Inc.,TRIMMER 200KOHM 0.25W J LEAD TOP,5543,0,"Digi-Reel","0","1","Digi-Reel®","Trimpot® 3214 - Sealed","Active","200 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","5","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.209"" H (4.80mm x 3.50mm x 5.30mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214W%20SERIES.jpg,3214W-202ETR-ND,3214W-1-202E,Bourns Inc.,TRIMMER 2K OHM 0.25W J LEAD TOP,3750,0,"2.11600","0","250","Tape & Reel (TR)","Trimpot® 3214 - Sealed","Active","2 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","5","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.209"" H (4.80mm x 3.50mm x 5.30mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214W%20SERIES.jpg,3214W-202ECT-ND,3214W-1-202E,Bourns Inc.,TRIMMER 2K OHM 0.25W J LEAD TOP,3880,0,"3.24000","0","1","Cut Tape (CT)","Trimpot® 3214 - Sealed","Active","2 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","5","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.209"" H (4.80mm x 3.50mm x 5.30mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214W%20SERIES.jpg,3214W-202EDKR-ND,3214W-1-202E,Bourns Inc.,TRIMMER 2K OHM 0.25W J LEAD TOP,3880,0,"Digi-Reel","0","1","Digi-Reel®","Trimpot® 3214 - Sealed","Active","2 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","5","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.209"" H (4.80mm x 3.50mm x 5.30mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214W%20SERIES.jpg,3214W-503ETR-ND,3214W-1-503E,Bourns Inc.,TRIMMER 50K OHM 0.25W J LEAD TOP,1040,0,"2.11600","0","250","Tape & Reel (TR)","Trimpot® 3214 - Sealed","Active","50 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","5","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.209"" H (4.80mm x 3.50mm x 5.30mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214W%20SERIES.jpg,3214W-503ECT-ND,3214W-1-503E,Bourns Inc.,TRIMMER 50K OHM 0.25W J LEAD TOP,1954,0,"3.24000","0","1","Cut Tape (CT)","Trimpot® 3214 - Sealed","Active","50 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","5","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.209"" H (4.80mm x 3.50mm x 5.30mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214W%20SERIES.jpg,3214W-503EDKR-ND,3214W-1-503E,Bourns Inc.,TRIMMER 50K OHM 0.25W J LEAD TOP,1954,0,"Digi-Reel","0","1","Digi-Reel®","Trimpot® 3214 - Sealed","Active","50 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","5","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.209"" H (4.80mm x 3.50mm x 5.30mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214W%20SERIES.jpg,3214W-102ETR-ND,3214W-1-102E,Bourns Inc.,TRIMMER 1K OHM 0.25W J LEAD TOP,1500,0,"2.11600","0","250","Tape & Reel (TR)","Trimpot® 3214 - Sealed","Active","1 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","5","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.209"" H (4.80mm x 3.50mm x 5.30mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214W%20SERIES.jpg,3214W-102ECT-ND,3214W-1-102E,Bourns Inc.,TRIMMER 1K OHM 0.25W J LEAD TOP,1759,0,"3.24000","0","1","Cut Tape (CT)","Trimpot® 3214 - Sealed","Active","1 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","5","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.209"" H (4.80mm x 3.50mm x 5.30mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214W%20SERIES.jpg,3214W-102EDKR-ND,3214W-1-102E,Bourns Inc.,TRIMMER 1K OHM 0.25W J LEAD TOP,1759,0,"Digi-Reel","0","1","Digi-Reel®","Trimpot® 3214 - Sealed","Active","1 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","5","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.209"" H (4.80mm x 3.50mm x 5.30mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214W%20SERIES.jpg,3214W-101ETR-ND,3214W-1-101E,Bourns Inc.,TRIMMER 100 OHM 0.25W J LEAD TOP,1500,0,"2.11600","0","250","Tape & Reel (TR)","Trimpot® 3214 - Sealed","Active","100 Ohms","0.25W, 1/4W","±10%","±100ppm/°C","5","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.209"" H (4.80mm x 3.50mm x 5.30mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214W%20SERIES.jpg,3214W-101ECT-ND,3214W-1-101E,Bourns Inc.,TRIMMER 100 OHM 0.25W J LEAD TOP,1530,0,"3.24000","0","1","Cut Tape (CT)","Trimpot® 3214 - Sealed","Active","100 Ohms","0.25W, 1/4W","±10%","±100ppm/°C","5","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.209"" H (4.80mm x 3.50mm x 5.30mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214W%20SERIES.jpg,3214W-101EDKR-ND,3214W-1-101E,Bourns Inc.,TRIMMER 100 OHM 0.25W J LEAD TOP,1530,0,"Digi-Reel","0","1","Digi-Reel®","Trimpot® 3214 - Sealed","Active","100 Ohms","0.25W, 1/4W","±10%","±100ppm/°C","5","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.209"" H (4.80mm x 3.50mm x 5.30mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/ct-9.pdf,//media.digikey.com/photos/Copal%20Photos/CT9EW%20SERIES.jpg,CT9EW502-ND,CT9EW502,Nidec Copal Electronics,TRIMMER 5K OHM 0.5W PC PIN TOP,6019,0,"2.19000","0","1","Bulk","CT9","Active","5 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","18","Top Adjustment","Cermet","Through Hole","PC Pins","Square - 0.378"" L x 0.217"" W x 0.378"" H (9.60mm x 5.50mm x 9.60mm)"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Trimmers/Datasheets/44.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/MFG_44-Model-Series.jpg,987-1045-2-ND,44WR100KLFT7,TT Electronics/BI,TRIMMER 100KOHM 0.25W J LEAD TOP,6750,0,"2.22200","0","250","Tape & Reel (TR)","44","Active","100 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","9","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.190"" x 0.138"" Face x 0.209"" H (4.83mm x 3.51mm x 5.31mm)"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Trimmers/Datasheets/44.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/MFG_44-Model-Series.jpg,987-1045-1-ND,44WR100KLFT7,TT Electronics/BI,TRIMMER 100KOHM 0.25W J LEAD TOP,6787,0,"3.56000","0","1","Cut Tape (CT)","44","Active","100 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","9","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.190"" x 0.138"" Face x 0.209"" H (4.83mm x 3.51mm x 5.31mm)"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Trimmers/Datasheets/44.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/MFG_44-Model-Series.jpg,987-1045-6-ND,44WR100KLFT7,TT Electronics/BI,TRIMMER 100KOHM 0.25W J LEAD TOP,6787,0,"Digi-Reel","0","1","Digi-Reel®","44","Active","100 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","9","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.190"" x 0.138"" Face x 0.209"" H (4.83mm x 3.51mm x 5.31mm)"
http://www.vishay.com/docs/51011/ts63.pdf,//media.digikey.com/photos/Vishay%20Photos/TS63Y502KR10.JPG,TS63Y-5.0KTR-ND,TS63Y502KR10,Vishay Sfernice,TRIMMER 5K OHM 0.25W GW TOP ADJ,35000,0,"2.41740","0","500","Tape & Reel (TR)","TS63","Active","5 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","15","Top Adjustment","Cermet","Surface Mount","Gull Wing","Rectangular - 0.270"" x 0.197"" Face x 0.270"" H (6.85mm x 5.00mm x 6.85mm)"
http://www.vishay.com/docs/51011/ts63.pdf,//media.digikey.com/photos/Vishay%20Photos/TS63Y502KR10.JPG,TS63Y-5.0KCT-ND,TS63Y502KR10,Vishay Sfernice,TRIMMER 5K OHM 0.25W GW TOP ADJ,35116,0,"4.73000","0","1","Cut Tape (CT)","TS63","Active","5 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","15","Top Adjustment","Cermet","Surface Mount","Gull Wing","Rectangular - 0.270"" x 0.197"" Face x 0.270"" H (6.85mm x 5.00mm x 6.85mm)"
http://www.vishay.com/docs/51011/ts63.pdf,//media.digikey.com/photos/Vishay%20Photos/TS63Y502KR10.JPG,TS63Y-5.0KDKR-ND,TS63Y502KR10,Vishay Sfernice,TRIMMER 5K OHM 0.25W GW TOP ADJ,35116,0,"Digi-Reel","0","1","Digi-Reel®","TS63","Active","5 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","15","Top Adjustment","Cermet","Surface Mount","Gull Wing","Rectangular - 0.270"" x 0.197"" Face x 0.270"" H (6.85mm x 5.00mm x 6.85mm)"
http://www.vishay.com/docs/51011/ts63.pdf,//media.digikey.com/photos/Vishay%20Photos/TS63Y102KR10.JPG,TS63Y-1.0KTR-ND,TS63Y102KR10,Vishay Sfernice,TRIMMER 1K OHM 0.25W GW TOP ADJ,9500,0,"2.31480","0","500","Tape & Reel (TR)","TS63","Active","1 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","15","Top Adjustment","Cermet","Surface Mount","Gull Wing","Rectangular - 0.270"" x 0.197"" Face x 0.270"" H (6.85mm x 5.00mm x 6.85mm)"
http://www.vishay.com/docs/51011/ts63.pdf,//media.digikey.com/photos/Vishay%20Photos/TS63Y102KR10.JPG,TS63Y-1.0KCT-ND,TS63Y102KR10,Vishay Sfernice,TRIMMER 1K OHM 0.25W GW TOP ADJ,9555,0,"4.73000","0","1","Cut Tape (CT)","TS63","Active","1 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","15","Top Adjustment","Cermet","Surface Mount","Gull Wing","Rectangular - 0.270"" x 0.197"" Face x 0.270"" H (6.85mm x 5.00mm x 6.85mm)"
http://www.vishay.com/docs/51011/ts63.pdf,//media.digikey.com/photos/Vishay%20Photos/TS63Y102KR10.JPG,TS63Y-1.0KDKR-ND,TS63Y102KR10,Vishay Sfernice,TRIMMER 1K OHM 0.25W GW TOP ADJ,9555,0,"Digi-Reel","0","1","Digi-Reel®","TS63","Active","1 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","15","Top Adjustment","Cermet","Surface Mount","Gull Wing","Rectangular - 0.270"" x 0.197"" Face x 0.270"" H (6.85mm x 5.00mm x 6.85mm)"
http://www.vishay.com/docs/51011/ts63.pdf,//media.digikey.com/photos/Vishay%20Photos/TS63Y104KR10.JPG,TS63Y-100KTR-ND,TS63Y104KR10,Vishay Sfernice,TRIMMER 100K OHM 0.25W GW TOP,7500,0,"2.31480","0","500","Tape & Reel (TR)","TS63","Active","100 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","15","Top Adjustment","Cermet","Surface Mount","Gull Wing","Rectangular - 0.270"" x 0.197"" Face x 0.270"" H (6.85mm x 5.00mm x 6.85mm)"
http://www.vishay.com/docs/51011/ts63.pdf,//media.digikey.com/photos/Vishay%20Photos/TS63Y104KR10.JPG,TS63Y-100KCT-ND,TS63Y104KR10,Vishay Sfernice,TRIMMER 100K OHM 0.25W GW TOP,7731,0,"4.73000","0","1","Cut Tape (CT)","TS63","Active","100 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","15","Top Adjustment","Cermet","Surface Mount","Gull Wing","Rectangular - 0.270"" x 0.197"" Face x 0.270"" H (6.85mm x 5.00mm x 6.85mm)"
http://www.vishay.com/docs/51011/ts63.pdf,//media.digikey.com/photos/Vishay%20Photos/TS63Y104KR10.JPG,TS63Y-100KDKR-ND,TS63Y104KR10,Vishay Sfernice,TRIMMER 100K OHM 0.25W GW TOP,7731,0,"Digi-Reel","0","1","Digi-Reel®","TS63","Active","100 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","15","Top Adjustment","Cermet","Surface Mount","Gull Wing","Rectangular - 0.270"" x 0.197"" Face x 0.270"" H (6.85mm x 5.00mm x 6.85mm)"
http://www.vishay.com/docs/51011/ts63.pdf,//media.digikey.com/photos/Vishay%20Photos/TS63Y103KR10.JPG,TS63Y-10KTR-ND,TS63Y103KR10,Vishay Sfernice,TRIMMER 10K OHM 0.25W GW TOP ADJ,7000,0,"2.31480","0","500","Tape & Reel (TR)","TS63","Active","10 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","15","Top Adjustment","Cermet","Surface Mount","Gull Wing","Rectangular - 0.270"" x 0.197"" Face x 0.270"" H (6.85mm x 5.00mm x 6.85mm)"
http://www.vishay.com/docs/51011/ts63.pdf,//media.digikey.com/photos/Vishay%20Photos/TS63Y103KR10.JPG,TS63Y-10KCT-ND,TS63Y103KR10,Vishay Sfernice,TRIMMER 10K OHM 0.25W GW TOP ADJ,7335,0,"4.73000","0","1","Cut Tape (CT)","TS63","Active","10 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","15","Top Adjustment","Cermet","Surface Mount","Gull Wing","Rectangular - 0.270"" x 0.197"" Face x 0.270"" H (6.85mm x 5.00mm x 6.85mm)"
http://www.vishay.com/docs/51011/ts63.pdf,//media.digikey.com/photos/Vishay%20Photos/TS63Y103KR10.JPG,TS63Y-10KDKR-ND,TS63Y103KR10,Vishay Sfernice,TRIMMER 10K OHM 0.25W GW TOP ADJ,7335,0,"Digi-Reel","0","1","Digi-Reel®","TS63","Active","10 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","15","Top Adjustment","Cermet","Surface Mount","Gull Wing","Rectangular - 0.270"" x 0.197"" Face x 0.270"" H (6.85mm x 5.00mm x 6.85mm)"
http://www.vishay.com/docs/51011/ts63.pdf,//media.digikey.com/photos/Vishay%20Photos/TS63Y203KR10.JPG,TS63Y-20KTR-ND,TS63Y203KR10,Vishay Sfernice,TRIMMER 20K OHM 0.25W GW TOP ADJ,2000,0,"2.31480","0","500","Tape & Reel (TR)","TS63","Active","20 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","15","Top Adjustment","Cermet","Surface Mount","Gull Wing","Rectangular - 0.270"" x 0.197"" Face x 0.270"" H (6.85mm x 5.00mm x 6.85mm)"
http://www.vishay.com/docs/51011/ts63.pdf,//media.digikey.com/photos/Vishay%20Photos/TS63Y203KR10.JPG,TS63Y-20KCT-ND,TS63Y203KR10,Vishay Sfernice,TRIMMER 20K OHM 0.25W GW TOP ADJ,2419,0,"4.73000","0","1","Cut Tape (CT)","TS63","Active","20 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","15","Top Adjustment","Cermet","Surface Mount","Gull Wing","Rectangular - 0.270"" x 0.197"" Face x 0.270"" H (6.85mm x 5.00mm x 6.85mm)"
http://www.vishay.com/docs/51011/ts63.pdf,//media.digikey.com/photos/Vishay%20Photos/TS63Y203KR10.JPG,TS63Y-20KDKR-ND,TS63Y203KR10,Vishay Sfernice,TRIMMER 20K OHM 0.25W GW TOP ADJ,2419,0,"Digi-Reel","0","1","Digi-Reel®","TS63","Active","20 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","15","Top Adjustment","Cermet","Surface Mount","Gull Wing","Rectangular - 0.270"" x 0.197"" Face x 0.270"" H (6.85mm x 5.00mm x 6.85mm)"
http://www.vishay.com/docs/51011/ts63.pdf,//media.digikey.com/photos/Vishay%20Photos/TS63Y202KR10.JPG,TS63Y-2.0KTR-ND,TS63Y202KR10,Vishay Sfernice,TRIMMER 2K OHM 0.25W GW TOP ADJ,1500,0,"2.31480","0","500","Tape & Reel (TR)","TS63","Active","2 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","15","Top Adjustment","Cermet","Surface Mount","Gull Wing","Rectangular - 0.270"" x 0.197"" Face x 0.270"" H (6.85mm x 5.00mm x 6.85mm)"
http://www.vishay.com/docs/51011/ts63.pdf,//media.digikey.com/photos/Vishay%20Photos/TS63Y202KR10.JPG,TS63Y-2.0KCT-ND,TS63Y202KR10,Vishay Sfernice,TRIMMER 2K OHM 0.25W GW TOP ADJ,1548,0,"4.73000","0","1","Cut Tape (CT)","TS63","Active","2 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","15","Top Adjustment","Cermet","Surface Mount","Gull Wing","Rectangular - 0.270"" x 0.197"" Face x 0.270"" H (6.85mm x 5.00mm x 6.85mm)"
http://www.vishay.com/docs/51011/ts63.pdf,//media.digikey.com/photos/Vishay%20Photos/TS63Y202KR10.JPG,TS63Y-2.0KDKR-ND,TS63Y202KR10,Vishay Sfernice,TRIMMER 2K OHM 0.25W GW TOP ADJ,1548,0,"Digi-Reel","0","1","Digi-Reel®","TS63","Active","2 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","15","Top Adjustment","Cermet","Surface Mount","Gull Wing","Rectangular - 0.270"" x 0.197"" Face x 0.270"" H (6.85mm x 5.00mm x 6.85mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TW%20SERIES.jpg,SM-42TW103TR-ND,SM-42TW103,Nidec Copal Electronics,TRIMMER 10K OHM 0.25W J LEAD TOP,19250,0,"2.34012","0","250","Tape & Reel (TR)","SM42","Active","10 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.138"" W x 0.201"" H (4.80mm x 3.50mm x 5.10mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TW%20SERIES.jpg,SM-42TW103CT-ND,SM-42TW103,Nidec Copal Electronics,TRIMMER 10K OHM 0.25W J LEAD TOP,19519,0,"3.58000","0","1","Cut Tape (CT)","SM42","Active","10 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.138"" W x 0.201"" H (4.80mm x 3.50mm x 5.10mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TW%20SERIES.jpg,SM-42TW103DKR-ND,SM-42TW103,Nidec Copal Electronics,TRIMMER 10K OHM 0.25W J LEAD TOP,19519,0,"Digi-Reel","0","1","Digi-Reel®","SM42","Active","10 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.138"" W x 0.201"" H (4.80mm x 3.50mm x 5.10mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TW%20SERIES.jpg,SM-42TW503TR-ND,SM-42TW503,Nidec Copal Electronics,TRIMMER 50K OHM 0.25W J LEAD TOP,16750,0,"2.34012","0","250","Tape & Reel (TR)","SM42","Active","50 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.138"" W x 0.201"" H (4.80mm x 3.50mm x 5.10mm)"
