Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance","Power (Watts)","Tolerance","Number of Turns","Adjustment Type","Size / Dimension","Termination","Mounting Type"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/EVUTUHB07C54.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVU-TUHB07C54.jpg,P4I7503DKR-ND,EVU-TUHB07C54,Panasonic Electronic Components,POT THUMB WHEEL 50K OHM SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","EVU-TU","Obsolete","50 kOhms","0.01W","±30%","1","Top Adjustment","Round - 0.630"" Dia x 0.150"" H (16.00mm x 3.80mm)","Gull Wing","Surface Mount"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/EVUTUAB16B54.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVU-TUAB16B54.jpg,P4J8503TR-ND,EVU-TUAB16B54,Panasonic Electronic Components,POT THUMB WHEEL 50K OHM SMD,0,0,"Obsolete","0","800","Tape & Reel (TR)","EVU-TU","Obsolete","50 kOhms","0.02W","±30%","1","Top Adjustment","Round - 0.630"" Dia x 0.150"" H (16.00mm x 3.80mm)","Gull Wing","Surface Mount"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/EVUTUAB16B54.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVU-TUAB16B54.jpg,P4J8503CT-ND,EVU-TUAB16B54,Panasonic Electronic Components,POT THUMB WHEEL 50K OHM SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","EVU-TU","Obsolete","50 kOhms","0.02W","±30%","1","Top Adjustment","Round - 0.630"" Dia x 0.150"" H (16.00mm x 3.80mm)","Gull Wing","Surface Mount"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/EVUTUAB16B54.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVU-TUAB16B54.jpg,P4J8503DKR-ND,EVU-TUAB16B54,Panasonic Electronic Components,POT THUMB WHEEL 50K OHM SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","EVU-TU","Obsolete","50 kOhms","0.02W","±30%","1","Top Adjustment","Round - 0.630"" Dia x 0.150"" H (16.00mm x 3.80mm)","Gull Wing","Surface Mount"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4K,P4L,P4M,P4N.jpg",P4K9103-ND,EVL-HFAA05A14,Panasonic Electronic Components,POT THUMBWHEEL 10K OHM AUDIO,0,0,"Obsolete","0","1000","Bulk","EVL","Obsolete","10 kOhms","0.01W","±20%","1","Top Adjustment","Round - 0.630"" Dia x 0.157"" H (16.00mm x 4.00mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4K,P4L,P4M,P4N.jpg",P4K9502-ND,EVL-HFAA05A53,Panasonic Electronic Components,POT THUMBWHEEL 5K OHM AUDIO,0,0,"Obsolete","0","1000","Bulk","EVL","Obsolete","5 kOhms","0.01W","±20%","1","Top Adjustment","Round - 0.630"" Dia x 0.157"" H (16.00mm x 4.00mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4K,P4L,P4M,P4N.jpg",P4K9503-ND,EVL-HFAA05A54,Panasonic Electronic Components,POT THUMBWHEEL 50K OHM AUDIO,0,0,"Obsolete","0","1000","Bulk","EVL","Obsolete","50 kOhms","0.01W","±20%","1","Top Adjustment","Round - 0.630"" Dia x 0.157"" H (16.00mm x 4.00mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4K,P4L,P4M,P4N.jpg",P4L0103-ND,EVL-HFAA05B14,Panasonic Electronic Components,POT THUMBWHEEL 10K OHM LINEAR,0,0,"Obsolete","0","1000","Bulk","EVL","Obsolete","10 kOhms","0.03W, 1/32W","±20%","1","Top Adjustment","Round - 0.630"" Dia x 0.157"" H (16.00mm x 4.00mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4K,P4L,P4M,P4N.jpg",P4L0203-ND,EVL-HFAA05B24,Panasonic Electronic Components,POT THUMBWHEEL 20K OHM LINEAR,0,0,"Obsolete","0","1000","Bulk","EVL","Obsolete","20 kOhms","0.03W, 1/32W","±20%","1","Top Adjustment","Round - 0.630"" Dia x 0.157"" H (16.00mm x 4.00mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4K,P4L,P4M,P4N.jpg",P4L0502-ND,EVL-HFAA05B53,Panasonic Electronic Components,POT THUMBWHEEL 5K OHM LINEAR,0,0,"Obsolete","0","1000","Bulk","EVL","Obsolete","5 kOhms","0.03W, 1/32W","±20%","1","Top Adjustment","Round - 0.630"" Dia x 0.157"" H (16.00mm x 4.00mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4K,P4L,P4M,P4N.jpg",P4L0503-ND,EVL-HFAA05B54,Panasonic Electronic Components,POT THUMBWHEEL 50K OHM LINEAR,0,0,"Obsolete","0","1000","Bulk","EVL","Obsolete","50 kOhms","0.03W, 1/32W","±20%","1","Top Adjustment","Round - 0.630"" Dia x 0.157"" H (16.00mm x 4.00mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4K,P4L,P4M,P4N.jpg",P4M1103-ND,EVL-HFKA05A14,Panasonic Electronic Components,POT THUMBWHEEL 10K OHM AUDIO,0,0,"Obsolete","0","1000","Bulk","EVL","Obsolete","10 kOhms","0.01W","±20%","1","Top Adjustment","Round - 0.630"" Dia x 0.157"" H (16.00mm x 4.00mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4K,P4L,P4M,P4N.jpg",P4M1203-ND,EVL-HFKA05A24,Panasonic Electronic Components,POT THUMBWHEEL 20K OHM AUDIO,0,0,"Obsolete","0","1000","Bulk","EVL","Obsolete","20 kOhms","0.01W","±20%","1","Top Adjustment","Round - 0.630"" Dia x 0.157"" H (16.00mm x 4.00mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4K,P4L,P4M,P4N.jpg",P4M1502-ND,EVL-HFKA05A53,Panasonic Electronic Components,POT THUMBWHEEL 5K OHM AUDIO,0,0,"Obsolete","0","1000","Bulk","EVL","Obsolete","5 kOhms","0.01W","±20%","1","Top Adjustment","Round - 0.630"" Dia x 0.157"" H (16.00mm x 4.00mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4K,P4L,P4M,P4N.jpg",P4M1503-ND,EVL-HFKA05A54,Panasonic Electronic Components,POT THUMBWHEEL 50K OHM AUDIO,0,0,"Obsolete","0","1000","Bulk","EVL","Obsolete","50 kOhms","0.01W","±20%","1","Top Adjustment","Round - 0.630"" Dia x 0.157"" H (16.00mm x 4.00mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4K,P4L,P4M,P4N.jpg",P4N2103-ND,EVL-HFKA05B14,Panasonic Electronic Components,POT THUMBWHEEL 10K OHM LINEAR,0,0,"Obsolete","0","1000","Bulk","EVL","Obsolete","10 kOhms","0.03W, 1/32W","±20%","1","Top Adjustment","Round - 0.630"" Dia x 0.157"" H (16.00mm x 4.00mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4K,P4L,P4M,P4N.jpg",P4N2203-ND,EVL-HFKA05B24,Panasonic Electronic Components,POT THUMBWHEEL 20K OHM LINEAR,0,0,"Obsolete","0","1000","Bulk","EVL","Obsolete","20 kOhms","0.03W, 1/32W","±20%","1","Top Adjustment","Round - 0.630"" Dia x 0.157"" H (16.00mm x 4.00mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4K,P4L,P4M,P4N.jpg",P4N2503-ND,EVL-HFKA05B54,Panasonic Electronic Components,POT THUMBWHEEL 50K OHM LINEAR,0,0,"Obsolete","0","1000","Bulk","EVL","Obsolete","50 kOhms","0.03W, 1/32W","±20%","1","Top Adjustment","Round - 0.630"" Dia x 0.157"" H (16.00mm x 4.00mm)","PC Pins","Through Hole"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773263&DocType=DS&DocLang=English,-,1625938-5-ND,1625938-5,TE Connectivity Passive Product,POT 220 OHM THUMBWHEEL LINEAR,0,0,"Obsolete","0","300","Bulk","PC908, Citec","Obsolete","220 Ohms","1W","±20%","1","Top Adjustment","Round - 0.717"" Dia x 0.173"" H (18.20mm x 4.40mm)","PC Pins","Through Hole"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773263&DocType=DS&DocLang=English,-,1625938-3-ND,1625938-3,TE Connectivity Passive Product,POT 10K OHM THUMBWHEEL AUDIO,0,0,"Obsolete","0","300","Bulk","PC908, Citec","Obsolete","10 kOhms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.717"" Dia x 0.173"" H (18.20mm x 4.40mm)","PC Pins","Through Hole"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773263&DocType=DS&DocLang=English,-,1625938-4-ND,1625938-4,TE Connectivity Passive Product,POT 100K OHM THUMBWHEEL AUDIO,0,0,"Obsolete","0","300","Bulk","PC908, Citec","Obsolete","100 kOhms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.717"" Dia x 0.173"" H (18.20mm x 4.40mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-101-ND,3352K-1-101,Bourns Inc.,POT 100 OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","100 Ohms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-101LF-ND,3352K-1-101LF,Bourns Inc.,POT 100 OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","100 Ohms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-102-ND,3352K-1-102,Bourns Inc.,POT 1.0K OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","1 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-102LF-ND,3352K-1-102LF,Bourns Inc.,POT 1.0K OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","1 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-103-ND,3352K-1-103,Bourns Inc.,POT 10K OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","10 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-103LF-ND,3352K-1-103LF,Bourns Inc.,POT 10K OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","10 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-104-ND,3352K-1-104,Bourns Inc.,POT 100K OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","100 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-104LF-ND,3352K-1-104LF,Bourns Inc.,POT 100K OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","100 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-105-ND,3352K-1-105,Bourns Inc.,POT 1.0M OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","1 MOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-105LF-ND,3352K-1-105LF,Bourns Inc.,POT 1.0M OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","1 MOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-200-ND,3352K-1-200,Bourns Inc.,POT 20 OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","20 Ohms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-200LF-ND,3352K-1-200LF,Bourns Inc.,POT 20 OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","20 Ohms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-201-ND,3352K-1-201,Bourns Inc.,POT 200 OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","200 Ohms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-201LF-ND,3352K-1-201LF,Bourns Inc.,POT 200 OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","200 Ohms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-202-ND,3352K-1-202,Bourns Inc.,POT 2.0K OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","2 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-202LF-ND,3352K-1-202LF,Bourns Inc.,POT 2.0K OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","2 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-203-ND,3352K-1-203,Bourns Inc.,POT 20K OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","20 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-203LF-ND,3352K-1-203LF,Bourns Inc.,POT 20K OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","20 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-204-ND,3352K-1-204,Bourns Inc.,POT 200K OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","200 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-204LF-ND,3352K-1-204LF,Bourns Inc.,POT 200K OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","200 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-205-ND,3352K-1-205,Bourns Inc.,POT 2.0M OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","2 MOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-205LF-ND,3352K-1-205LF,Bourns Inc.,POT 2.0M OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","2 MOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-253-ND,3352K-1-253,Bourns Inc.,POT 25K OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","25 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-253LF-ND,3352K-1-253LF,Bourns Inc.,POT 25K OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","25 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-254-ND,3352K-1-254,Bourns Inc.,POT 250K OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","250 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-254LF-ND,3352K-1-254LF,Bourns Inc.,POT 250K OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","250 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-500-ND,3352K-1-500,Bourns Inc.,POT 50 OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","50 Ohms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-500LF-ND,3352K-1-500LF,Bourns Inc.,POT 50 OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","50 Ohms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-501-ND,3352K-1-501,Bourns Inc.,POT 500 OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","500 Ohms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-501LF-ND,3352K-1-501LF,Bourns Inc.,POT 500 OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","500 Ohms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-502-ND,3352K-1-502,Bourns Inc.,POT 5.0K OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","5 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-503-ND,3352K-1-503,Bourns Inc.,POT 50K OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","50 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-503LF-ND,3352K-1-503LF,Bourns Inc.,POT 50K OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","50 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-504-ND,3352K-1-504,Bourns Inc.,POT 500K OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","500 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352K-SERIES.jpg,3352K-1-504LF-ND,3352K-1-504LF,Bourns Inc.,POT 500K OHM THUMBWHEEL CERM ST,0,0,"Active","0","0","Bulk","Trimpot® 3352 - Open Frame","Active","500 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
