Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Mat Type","Shape","Length","Width","Thickness","Color","Material","Number of Layers","Features"
http://documents.staticcontrol.com/PDF/R3-Rubber-Worksurface-Mat.pdf,//media.digikey.com/Photos/SCS/MFG_77007x_Blue.jpg,SCP728-ND,770071,SCS,TABLE RUN RUBBER LT BLUE 50X2.5',3,0,"708.23000","0","1","R3","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","2.5' (0.76m)","0.065"" (1.65mm)","Light Blue","Rubber","2","Dissipative"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/renders/ACL%20Staticide%20Renders/8185GR2440.jpg,ST1148-ND,8185GR2440,ACL Staticide Inc,MAT TABLE ESD 24""X40' GREEN,5,0,"745.00000","0","1","Dualmat™","Active","Table, Workbench Runner","Rectangle","40' (12.19m)","2' (0.61m)","0.08"" (2.03mm)","Green","Elastomer","2","Dissipative"
http://documents.desco.com/PDF/pm-104.pdf,//media.digikey.com/photos/Desco%20Photos/MFG_66080.jpg,16-1073-ND,66080,Desco,MAT RUBBER DISS 2X40'.06"" DK GRY,2,0,"749.86000","0","1","Statfree T2™","Active","Table, Workbench Runner","Rectangle","40' (12.19m)","2' (0.61m)","0.06"" (1.52mm)","Gray, Dark","Rubber","2","Conductive, Dissipative"
http://documents.desco.com/PDF/PM-127.pdf,//media.digikey.com/photos/Desco%20Photos/MFG_66160.jpg,16-1505-ND,66162,Desco,B2 2-LYR DK BL VNL RLL .060''X36,4,0,"860.91000","0","1","Statfree B2™","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","3' (0.91m)","0.06"" (1.52mm)","Blue, Dark","Vinyl","2","Conductive, Dissipative"
http://documents.desco.com/PDF/PM-127.pdf,//media.digikey.com/Photos/Desco%20Photos/MFG_66172.jpg,16-1506-ND,66172,Desco,TABLE RUNNER VINYL GRN 50'X2.5',2,0,"860.91000","0","1","Statfree B2™","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","2.5' (0.76m)","0.06"" (1.52mm)","Green","Vinyl","2","Conductive, Dissipative"
https://www.descoindustries.com/PDF/Premium-Quality-Vinyl-Table-Mat.pdf,//media.digikey.com/Photos/SCS/MFG_Blue%20Vinyl.jpg,SCP757-ND,TM36600L3BL,SCS,PREMIUM 36X600 BLUE TABLE MAT,7,0,"892.20000","0","1","-","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","3' (0.91m)","-","Blue","Vinyl","3","Dissipative"
http://documents.staticcontrol.com/PDF/8900_Dissipative_Rubber_Mat.pdf,//media.digikey.com/Photos/SCS/MFG_8902.jpg,SCP773-ND,8902,SCS,TABLE RUNNER ESD,4,0,"920.01000","0","1","8900","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","2' (0.61m)","0.07"" (1.78mm)","Blue","Rubber","2","Conductive, Dissipative"
http://documents.desco.com/PDF/PM-116.pdf,//media.digikey.com/renders/Desco%20Renders/Blue.jpg,16-1477-ND,65000,Desco,MAT VINYL BLUE 24""X60',5,0,"934.45000","0","1","Statfree O™","Active","Table, Workbench Runner","Rectangle","60' (18.29m)","2' (0.61m)","0.38"" (9.65mm)","Blue","Vinyl","3","Anti Fatigue, Dissipative"
-,//media.digikey.com/Photos/SCS/MFG_8903.jpg,SCP776-ND,8903,SCS,MAT 2-LAYER RUBBER BLUE 30""X50',4,0,"936.25000","0","1","8900","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","2.5' (0.76m)","0.07"" (1.78mm)","Blue","Rubber","2","Conductive, Dissipative"
http://documents.staticcontrol.com/PDF/R3-Rubber-Worksurface-Mat.pdf,//media.digikey.com/Photos/SCS/MFG_77008x_Gray.jpg,SCP735-ND,770089,SCS,TABLE RUNNER RUBBER GRAY 50'X4',5,0,"1000.61000","0","1","R3","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","4' (1.22m)","0.065"" (1.65mm)","Gray","Rubber","2","Dissipative"
http://documents.staticcontrol.com/PDF/R3-Rubber-Worksurface-Mat.pdf,//media.digikey.com/Photos/SCS/MFG_77007x_Blue.jpg,SCP730-ND,770073,SCS,TABLE RUN RUBBER LT BLUE 50'X4',2,0,"1000.61000","0","1","R3","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","4' (1.22m)","0.065"" (1.65mm)","Light Blue","Rubber","2","Dissipative"
http://documents.desco.com/PDF/pm-104.pdf,//media.digikey.com/renders/Desco%20Renders/Blue.jpg,16-1460-ND,66075,Desco,RUBBER DISS BLUE .060 36X40',6,0,"1125.47000","0","1","Statfree T2™","Active","Table, Workbench Runner","Rectangle","40' (12.19m)","3' (0.91m)","0.06"" (1.52mm)","Blue","Rubber","2","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_8185Gx-Series.jpg,ST1128-ND,8185GR3640,ACL Staticide Inc,MAT TABLE ESD 36""X40' GRN,3,0,"1210.00000","0","1","Dualmat™","Active","Table, Workbench Runner","Rectangle","40' (12.19m)","3' (0.91m)","0.08"" (2.03mm)","Green","Elastomer","2","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/6800TDS_1215.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_6800_Roll-Black.jpg,ST1127-ND,6836,ACL Staticide Inc,CONDUCTIVE STIPPLE MATTING 36""X7,7,0,"1570.00000","0","1","-","Active","Floor Runner","Rectangle","75' (22.86m)","3' (0.91m)","0.090"" (2.29mm)","Black","Vinyl","1","Conductive, Dissipative"
-,//media.digikey.com/Photos/SCS/MFG_8905.jpg,SCP778-ND,8905,SCS,MAT 2-LAYER RUBBER BLUE 48""X50',2,0,"1840.01000","0","1","8900","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","4' (1.22m)","0.07"" (1.78mm)","Blue","Rubber","2","Conductive, Dissipative"
-,-,2071-B1724-ND,B1724,Botron Company Inc.,B1724 RED DISSIPATIVE FIELD KIT,50,0,"52.17000","0","1","-","Active","Table, Workbench","Square","4' (1.22m)","2' (0.61m)","0.02"" (0.46mm)","Red","Vinyl","1","Dissipative"
-,-,2071-B6123-ND,B6123,Botron Company Inc.,B6123 BLUE DISSIPATIVE 2 LAYER R,24,0,"56.05000","0","1","-","Active","Table, Workbench","Rectangle","3' (0.91m)","2' (0.61m)","0.06"" (1.52mm)","Blue","Rubber","2","Conductive, Dissipative"
-,-,2071-B6423-ND,B6423,Botron Company Inc.,B6423 GRAY DISSIPATIVE 2 LAYER R,8,0,"56.05000","0","1","-","Active","Table, Workbench","Rectangle","3' (0.91m)","2' (0.61m)","0.06"" (1.52mm)","Gray","Rubber","2","Conductive, Dissipative"
-,-,2071-B6124-ND,B6124,Botron Company Inc.,B6124 BLUE DISSIPATIVE 2 LAYER R,25,0,"63.44000","0","1","-","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.06"" (1.52mm)","Blue","Rubber","2","Conductive, Dissipative"
-,-,2071-B6224-ND,B6224,Botron Company Inc.,B6224 GREEN DISSIPATIVE 2 LAYER,5,0,"73.52000","0","1","-","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.06"" (1.52mm)","Green","Rubber","2","Conductive, Dissipative"
-,-,2071-B6424-ND,B6424,Botron Company Inc.,B6424 GRAY DISSIPATIVE 2 LAYER R,5,0,"73.52000","0","1","-","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.06"" (1.52mm)","Gray","Rubber","2","Conductive, Dissipative"
-,-,2071-B62304-ND,B62304,Botron Company Inc.,B62304 GREEN DISSIPATIVE 2 LAYER,5,0,"89.83000","0","1","-","Active","Table, Workbench","Rectangle","4' (1.22m)","2.5' (0.76m)","0.06"" (1.52mm)","Green","Rubber","2","Conductive, Dissipative"
-,-,2071-B64304-ND,B64304,Botron Company Inc.,B64304 GRAY DISSIPATIVE 2 LAYER,2,0,"89.83000","0","1","-","Active","Table, Workbench","Rectangle","4' (1.22m)","2.5' (0.76m)","0.06"" (1.52mm)","Gray","Rubber","2","Conductive, Dissipative"
-,-,2071-B4023HD-ND,B4023HD,Botron Company Inc.,B4023HD BLACK CONDUCTIVE DIAMOND,5,0,"100.08000","0","1","-","Active","Floor","Rectangle","3' (0.91m)","2' (0.61m)","0.56"" (14.29mm)","Black","Vinyl","1","Anti Fatigue, Dissipative"
-,-,2071-B5723HD-ND,B5723HD,Botron Company Inc.,B5723HD BLACK CONDUCTIVE SMOOTH,5,0,"100.08000","0","1","-","Active","Floor","Rectangle","3' (0.91m)","2' (0.61m)","0.50"" (12.70mm)","Black","Vinyl","1","Anti Fatigue, Dissipative"
http://documents.staticcontrol.com/PDF/8800_Dissipative_Rubber_Mat.pdf,//media.digikey.com/renders/3M%20Renders/Blue%20Mats.jpg,SCP426-ND,8831,SCS,TABLE MAT BLUE 3' X 4',3,0,"156.54000","0","1","8800","Obsolete","Table, Workbench","Rectangle","4' (1.22m)","3' (0.91m)","0.07"" (1.78mm)","Blue","Rubber","2","Dissipative"
http://documents.desco.com/PDF/10200.pdf,//media.digikey.com/renders/Desco%20Renders/Beige.jpg,10310-ND,10310,Desco,MAT MICASTAT ESD BEIGE 24X36,5,0,"200.14000","0","1","Micastat®","Active","Table, Workbench","Rectangle","3' (0.91m)","2' (0.61m)","0.04"" (1.02mm)","Beige","Laminate","3","Dissipative"
http://documents.staticcontrol.com/PDF/Conductive_Floor_Mat.pdf,//media.digikey.com/Photos/3M%20Photos/COND4872FM-F.jpg,SCP588-ND,COND4872FM,SCS,FLOOR MAT RUBBER BLACK 6'X4',4,0,"210.25000","0","1","CONDFM","Obsolete","Floor","Rectangle","6' (1.83m)","4' (1.22m)","0.06"" (1.52mm)","Black","Rubber","1","Conductive"
-,-,2071-B4035HD-ND,B4035HD,Botron Company Inc.,B4035HD BLACK CONDUCTIVE DIAMOND,5,0,"214.29000","0","1","-","Active","Floor","Rectangle","5' (1.52m)","3' (0.91m)","0.56"" (14.29mm)","Black","Vinyl","1","Anti Fatigue, Dissipative"
-,-,2071-B5735HD-ND,B5735HD,Botron Company Inc.,B5735HD BLACK CONDUCTIVE SMOOTH,5,0,"214.29000","0","1","-","Active","Floor","Rectangle","5' (1.52m)","3' (0.91m)","0.50"" (12.70mm)","Black","Vinyl","1","Anti Fatigue, Dissipative"
http://documents.staticcontrol.com/PDF/Conductive_Floor_Mat.pdf,//media.digikey.com/Photos/3M%20Photos/COND4872FM-F.jpg,SCP659-ND,COND4872FM-F,SCS,CNDCTV RBBER 48X72 BLCK FLR MAT,4,0,"215.94000","0","1","CONDFM","Obsolete","Floor","Rectangle","6' (1.83m)","4' (1.22m)","0.06"" (1.52mm)","Black","Rubber","1","Conductive"
http://documents.staticcontrol.com/pdf/6800_Dissipative_Rubber_Mat.pdf,//media.digikey.com/Photos/3M%20Photos/Blue-Rubber-Runner.jpg,SCP649-ND,6841,SCS,TABLE RUNNER ESD BLUE 2' X 50',7,0,"431.54000","0","1","6800","Obsolete","Table, Workbench Runner","Rectangle","50' (15.24m)","2' (0.61m)","0.065"" (1.65mm)","Blue","Rubber","2","Conductive, Dissipative"
-,-,2071-B61250-ND,B61250,Botron Company Inc.,B61250 BLUE DISSIPATIVE 2 LAYER,4,0,"471.25000","0","1","-","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","2' (0.61m)","0.06"" (1.52mm)","Blue","Rubber","2","Conductive, Dissipative"
-,-,2071-B62250-ND,B62250,Botron Company Inc.,B62250 GREEN DISSIPATIVE 2 LAYER,2,0,"486.84000","0","1","-","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","2' (0.61m)","0.06"" (1.52mm)","Green","Rubber","2","Conductive, Dissipative"
-,-,2071-B64250-ND,B64250,Botron Company Inc.,B64250 GRAY DISSIPATIVE 2 LAYER,2,0,"486.84000","0","1","-","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","2' (0.61m)","0.06"" (1.52mm)","Gray","Rubber","2","Conductive, Dissipative"
-,-,2071-B613050-ND,B613050,Botron Company Inc.,B613050 BLUE DISSIPATIVE 2 LAYER,4,0,"620.63000","0","1","-","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","2.5' (0.76m)","0.06"" (1.52mm)","Blue","Rubber","2","Conductive, Dissipative"
-,-,2071-B623050-ND,B623050,Botron Company Inc.,B623050 GREEN DISSIPATIVE 2 LAYE,2,0,"620.63000","0","1","-","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","2.5' (0.76m)","0.06"" (1.52mm)","Green","Rubber","2","Conductive, Dissipative"
-,-,2071-B643050-ND,B643050,Botron Company Inc.,B643050 GRAY DISSIPATIVE 2 LAYER,2,0,"620.63000","0","1","-","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","2.5' (0.76m)","0.06"" (1.52mm)","Gray","Rubber","2","Conductive, Dissipative"
-,-,2071-B61350-ND,B61350,Botron Company Inc.,B61350 BLUE DISSIPATIVE 2 LAYER,5,0,"729.45000","0","1","-","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","3' (0.91m)","0.06"" (1.52mm)","Blue","Rubber","2","Conductive, Dissipative"
-,-,2071-B62350-ND,B62350,Botron Company Inc.,B62350 GREEN DISSIPATIVE 2 LAYER,2,0,"729.45000","0","1","-","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","3' (0.91m)","0.06"" (1.52mm)","Green","Rubber","2","Conductive, Dissipative"
-,-,2071-B64350-ND,B64350,Botron Company Inc.,B64350 GRAY DISSIPATIVE 2 LAYER,2,0,"729.45000","0","1","-","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","3' (0.91m)","0.06"" (1.52mm)","Gray","Rubber","2","Conductive, Dissipative"
http://documents.staticcontrol.com/PDF/8800_Dissipative_Rubber_Mat.pdf,//media.digikey.com/renders/3M%20Renders/Blue%20Mats.jpg,SCP283-ND,8861,SCS,TABLE RUNNER BLUE 3' X 24',3,0,"816.85000","0","1","8800","Obsolete","Table, Workbench Runner","Rectangle","24' (7.32m)","3' (0.91m)","0.07"" (1.78mm)","Blue","Rubber","2","Dissipative"
-,-,SCP829-ND,8813,SCS,MAT 2-LAYER RUBBER BLUE 24""X50',2,0,"920.01000","0","1","8800","Obsolete","Table, Workbench Runner","Rectangle","50' (15.24m)","2' (0.61m)","0.07"" (1.78mm)","Blue","Rubber","2","Conductive, Dissipative"
http://documents.staticcontrol.com/PDF/Ultra_R2_Rubber_Table_Mat.pdf,//media.digikey.com/Photos/Desco%20Photos/66200.JPG,SCP450-ND,RM30600L2RBL,SCS,STATIC MAT KIT 2LAYER ESD BLUE,9,0,"1013.57000","0","1","Ultra-R2","Obsolete","Table, Workbench Runner","Rectangle","50' (15.24m)","2.5' (0.76m)","0.06"" (1.52mm)","Blue","Rubber","2","Conductive, Dissipative"
http://documents.staticcontrol.com/pdf/AFM_AntiFatigue_Mat.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_AFMxxxxL1VGR-F.jpg,SCP758-ND,AFM3660L1VGR-F,SCS,ANTI-FTIGUE 36X60 FLR MAT W/CORD,1,0,"111.91000","0","1","AFM","Active","Floor","Rectangle","5' (1.52m)","3' (0.91m)","0.38"" (9.65mm)","Gray","Vinyl","1","Anti Fatigue, Dissipative"
http://documents.staticcontrol.com/PDF/9900_Antifatigue_Mat.pdf,//media.digikey.com/renders/3M%20Renders/Black%20Mats.jpg,SCP247-ND,9900,SCS,FLOOR MAT ESD ANTI-FATIGUE 3'X5',0,0,"419.95000","0","1","9900","Active","Floor","Rectangle","5' (1.52m)","3' (0.91m)","0.63"" (16.00mm)","Black","Rubber","1","Anti Fatigue, Dissipative"
http://documents.staticcontrol.com/pdf/AFM_AntiFatigue_Mat.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_AFMxxxxL1VGR-F.jpg,SCP543-ND,AFM2436L1VGR-F,SCS,MAT KIT ESD ANTI FATIGUE 2'X3',3,0,"53.61000","0","1","AFM","Active","Floor","Rectangle","3' (0.91m)","2' (0.61m)","0.38"" (9.65mm)","Gray","Vinyl","1","Anti Fatigue, Dissipative"
http://www.aclstaticide.com/datasheets/SpecMat-H_TDS%2015.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD-Mat-Med-Blue-Roll.jpg,ST1080-ND,6683060,ACL Staticide Inc,TABLE MAT VINYL MED BLUE 30""X60"",4,0,"68.00000","0","1","SpecMat-H","Active","Table, Workbench","Rectangle","5' (1.52m)","2.5' (0.76m)","0.06"" (1.52mm)","Blue, Medium","Vinyl","1","Dissipative"
http://www.aclstaticide.com/datasheets/Gemini%20TDS%201215.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD%20Grounding%20Mat%20Gray.jpg,ST1104-ND,5822460,ACL Staticide Inc,TABLE RUN POLY LT GRAY 5'X2',3,0,"89.00000","0","1","Gemini-ESD","Active","Table, Workbench","Rectangle","5' (1.52m)","2' (0.61m)","0.06"" (1.52mm)","Gray, Light","Polymer","2","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/Gemini%20TDS%201215.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD%20Grounding%20Mat%20Blue.jpg,ST1135-ND,5912472,ACL Staticide Inc,TABLE RUN POLY ROYAL BLUE 6'X2',0,0,"104.00000","0","1","Gemini-ESD","Active","Table, Workbench","Rectangle","6' (1.83m)","2' (0.61m)","0.06"" (1.52mm)","Blue, Royal","Polymer","2","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/renders/ACL%20Staticide%20Renders/8285RBM2460.JPG,ST1041-ND,8285RBM2460,ACL Staticide Inc,MAT TABLE ESD 24""X60"" ROYAL BLUE,0,0,"114.00000","0","1","Dualmat™","Active","Table, Workbench","Rectangle","5' (1.52m)","2' (0.61m)","0.08"" (2.03mm)","Blue, Royal","Elastomer","2","Dissipative"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/renders/ACL%20Staticide%20Renders/8385DGYM3072.jpg,ST1050-ND,8385DGYM3072,ACL Staticide Inc,MAT TABLE ESD 30""X72"" DK GRAY,1,0,"173.00000","0","1","Dualmat™","Active","Table, Workbench","Rectangle","6' (1.83m)","2.5' (0.76m)","0.08"" (2.03mm)","Gray, Dark","Elastomer","2","Dissipative"
http://www.aclstaticide.com/datasheets/SpecMat-H_TDS%2015.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD-Mat-Med-Blue-Roll.jpg,ST1074-ND,66800,ACL Staticide Inc,TABLE RUN VINYL MED BLUE 30""X40',4,0,"421.00000","0","1","SpecMat-H","Active","Table, Workbench Runner","Rectangle","40' (12.19m)","2.5' (0.76m)","0.06"" (1.52mm)","Blue, Medium","Vinyl","1","Dissipative"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/renders/ACL%20Staticide%20Renders/8285RBM2436.JPG,ST1039-ND,8285RBM2436,ACL Staticide Inc,MAT TABLE ESD 24""X36"" ROYAL BLUE,4,0,"70.00000","0","1","Dualmat™","Active","Table, Workbench","Rectangle","3' (0.91m)","2' (0.61m)","0.08"" (2.03mm)","Blue, Royal","Elastomer","2","Dissipative"
http://documents.desco.com/PDF/pm-104.pdf,//media.digikey.com/renders/Desco%20Renders/Gray.jpg,16-1249-ND,66050,Desco,TABLE MAT RUBBER GRAY 3'X2',1,0,"91.98000","0","1","Statfree T2™","Active","Table, Workbench","Rectangle","3' (0.91m)","2' (0.61m)","0.06"" (1.52mm)","Gray, Dark","Rubber","2","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/renders/ACL%20Staticide%20Renders/8385DGYM2448.jpg,ST1046-ND,8385DGYM2448,ACL Staticide Inc,MAT TABLE ESD 24""X48"" DK GRAY,3,0,"92.00000","0","1","Dualmat™","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.08"" (2.03mm)","Gray, Dark","Elastomer","2","Dissipative"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/renders/ACL%20Staticide%20Renders/8185GM2448.JPG,ST1052-ND,8185GM2448,ACL Staticide Inc,MAT TABLE ESD 24""X48"" GREEN,2,0,"92.00000","0","1","Dualmat™","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.08"" (2.03mm)","Green","Elastomer","2","Dissipative"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/renders/ACL%20Staticide%20Renders/8285RBM2448.JPG,ST1040-ND,8285RBM2448,ACL Staticide Inc,MAT TABLE ESD 24""X48"" ROYAL BLUE,0,0,"92.00000","0","1","Dualmat™","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.08"" (2.03mm)","Blue, Royal","Elastomer","2","Dissipative"
http://documents.desco.com/PDF/66200.pdf,"//media.digikey.com/renders/Desco%20Renders/Blue,%20Light.jpg",16-1168-ND,66202,Desco,ROLL RUBBER DUAL LAYER LT BLUE,1,0,"854.27000","0","1","-","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","3' (0.91m)","0.06"" (1.52mm)","Blue, Light","Rubber","2","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/Gemini%20TDS%201215.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD%20Grounding%20Mat%20Gray.jpg,ST1099-ND,5822436,ACL Staticide Inc,TABLE RUN POLY LT GRAY 3'X2',5,0,"57.00000","0","1","Gemini-ESD","Active","Table, Workbench","Rectangle","3' (0.91m)","2' (0.61m)","0.06"" (1.52mm)","Gray, Light","Polymer","2","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/SpecMat-H_TDS%2015.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD_Grounding%20Mat.jpg,ST1157-ND,6212448,ACL Staticide Inc,TABLE RUN POLY LT BLUE 4'X2',4,0,"63.00000","0","1","SpecMat-H","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.10"" (2.54mm)","Blue, Light","Polymer","1","Dissipative"
http://www.aclstaticide.com/datasheets/SpecMat-H_TDS%2015.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD_Grounding%20Mat.jpg,ST1106-ND,6212460,ACL Staticide Inc,TABLE RUN POLY LT BLUE 5'X2',0,0,"77.00000","0","1","SpecMat-H","Active","Table, Workbench","Rectangle","5' (1.52m)","2' (0.61m)","0.10"" (2.54mm)","Blue, Light","Polymer","1","Dissipative"
http://www.aclstaticide.com/datasheets/SpecMat-H_TDS%2015.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD_Grounding%20Mat.jpg,ST1158-ND,6212472,ACL Staticide Inc,TABLE RUN POLY LT BLUE 6'X2',4,0,"97.00000","0","1","SpecMat-H","Active","Table, Workbench","Rectangle","6' (1.83m)","2' (0.61m)","0.10"" (2.54mm)","Blue, Light","Polymer","1","Dissipative"
http://www.aclstaticide.com/datasheets/Gemini%20TDS%201215.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD%20Grounding%20Mat%20Gray.jpg,ST1165-ND,5822472,ACL Staticide Inc,TABLE RUN POLY LT GRAY 6'X2',0,0,"104.00000","0","1","Gemini-ESD","Active","Table, Workbench","Rectangle","6' (1.83m)","2' (0.61m)","0.06"" (1.52mm)","Gray, Light","Polymer","2","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/SpecMat-H_TDS%2015.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD_Grounding%20Mat.jpg,ST1139-ND,6233072,ACL Staticide Inc,TABLE RUN POLY LT BLUE 6'X2.5',1,0,"123.00000","0","1","SpecMat-H","Active","Table, Workbench","Rectangle","6' (1.83m)","2.5' (0.76m)","0.10"" (2.54mm)","Blue, Light","Polymer","1","Dissipative"
https://www.descoindustries.com/PDF/R3-Rubber-Worksurface-Mat.pdf,-,1569-770077-ND,770077,SCS,MAT RUBBER 18""X50' GREEN,1,0,"371.75000","0","1","R3","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","1.5' (0.46m)","0.07"" (1.78mm)","Green","Rubber","2","Dissipative"
http://documents.staticcontrol.com/PDF/R3-Rubber-Worksurface-Mat.pdf,//media.digikey.com/Photos/SCS/MFG_77008x_Green.jpg,SCP722-ND,770081,SCS,TABLE RUNNER RUBBER GRN 50'X2',1,0,"555.73000","0","1","R3","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","2' (0.61m)","0.065"" (1.65mm)","Green","Rubber","2","Dissipative"
http://documents.desco.com/PDF/tb-2000.pdf,//media.digikey.com/Photos/Desco%20Photos/MFG_42540.JPG,16-1549-ND,42540,Desco,Z2 3-LAYER VINYL BLK 24''X50',1,0,"696.62000","0","1","Statfree Z2™","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","2' (0.61m)","0.13"" (3.30mm)","Black","Vinyl","3","Conductive, Dissipative"
http://documents.staticcontrol.com/PDF/R3-Rubber-Worksurface-Mat.pdf,//media.digikey.com/Photos/SCS/MFG_77008x_Green.jpg,SCP723-ND,770082,SCS,TABLE RUNNER RUBBER GRN 50'X2.5',1,0,"708.23000","0","1","R3","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","2.5' (0.76m)","0.065"" (1.65mm)","Green","Rubber","2","Dissipative"
http://documents.staticcontrol.com/PDF/R3-Rubber-Worksurface-Mat.pdf,//media.digikey.com/Photos/SCS/MFG_77007x_Blue.jpg,SCP729-ND,770072,SCS,TABLE RUN RUBBER LT BLUE 50'X3',1,0,"832.56000","0","1","R3","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","3' (0.91m)","0.065"" (1.65mm)","Light Blue","Rubber","2","Dissipative"
http://documents.staticcontrol.com/PDF/R3-Rubber-Worksurface-Mat.pdf,//media.digikey.com/Photos/SCS/MFG_77008x_Green.jpg,SCP725-ND,770084,SCS,TABLE RUNNER RUBBER GRN 50'X4',1,0,"1000.61000","0","1","R3","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","4' (1.22m)","0.065"" (1.65mm)","Green","Rubber","2","Dissipative"
-,//media.digikey.com/Photos/SCS/MFG_8904.jpg,SCP777-ND,8904,SCS,MAT 2-LAYER RUBBER BLUE 36""X50',1,0,"1380.01000","0","1","8900","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","3' (0.91m)","0.07"" (1.78mm)","Blue","Rubber","2","Conductive, Dissipative"
-,//media.digikey.com/Photos/SCS/MFG_8906.jpg,SCP779-ND,8906,SCS,MAT 2-LAYER RUBBER GRAY 48""X50',1,0,"1840.01000","0","1","8900","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","4' (1.22m)","0.07"" (1.78mm)","Gray","Rubber","2","Conductive, Dissipative"
http://documents.staticcontrol.com/PDF/8400_Series_Static_Control_Vinyl_Floor_Tile.pdf,//media.digikey.com/Photos/SCS/MFG_8414.jpg,84143M-ND,8414,SCS,FLOOR TILE DISSP BLU 0.125 X12"",0,0,"6.96000","0","45","8400","Active","Floor, Tile","Square","1' (0.30m)","1' (0.30m)","0.13"" (3.30mm)","Blue","Vinyl","1","Dissipative"
