Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency","Voltage - Rated","Beam Angle","Operating Temperature"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_7040-2xx.jpg,1863-1037-ND,MB7062-200,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,19,0,"99.95000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MB7040.jpg,1863-1044-ND,MB7062-100,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,19,0,"99.95000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,1863-1067-ND,MB7070-300,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,8,0,"103.33000","0","1","Bulk","XL-MaxSonar-UCWR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/I2CXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_30mmHousing.jpg,1863-1069-ND,MB7040-700,MaxBotix Inc.,ULTRASONIC SENSOR I2CXL-MAXSONAR,5,0,"104.16000","0","1","Bulk","I2CXL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_7040-2xx.jpg,1863-1075-ND,MB7139-200,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,25,0,"104.44000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/I2CXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,1863-1033-ND,MB7040-300,MaxBotix Inc.,ULTRASONIC SENSOR I2CXL-MAXSONAR,12,0,"105.28000","0","1","Bulk","I2CXL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,1863-1081-ND,MB7052-300,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,7,0,"105.28000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_7040-2xx.jpg,1863-1078-ND,MB7052-200,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,6,0,"105.28000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_7040-2xx.jpg,1863-1083-ND,MB7092-200,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,2,0,"105.28000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/HRXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultrasonic-Sensor.jpg,1863-1035-ND,MB7380-100,MaxBotix Inc.,ULTRASONIC SENSOR HRXL-MAXSONAR,11,0,"109.95000","0","1","Bulk","HRXL-MaxSonar-WR","Active","42kHz","2.8 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://api.kemet.com/component-edge/download/specsheet/NBL20602S.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_NBL20602S.jpg,399-19351-ND,NBL20602S,KEMET,TRANSDUCER 60KHZ 3.7W,8,0,"110.77000","0","1","-","NBL","Active","60kHz","-","-","-40°C ~ 120°C"
https://www.maxbotix.com/documents/HRXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,1863-1066-ND,MB7389-500,MaxBotix Inc.,ULTRASONIC SENSOR HRXL-MAXSONAR,3,0,"111.11000","0","1","Bulk","HRXL-MaxSonar-WR","Active","42kHz","2.8 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/HRXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MaxSonar-WRC.jpg,1863-1079-ND,MB7380-200,MaxBotix Inc.,ULTRASONIC SENSOR HRXL-MAXSONAR,17,0,"115.75000","0","1","Bulk","HRXL-MaxSonar-WR","Active","42kHz","2.8 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/HRXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultrasonic-Sensor.jpg,1863-1046-ND,MB7366-100,MaxBotix Inc.,ULTRASONIC SENSOR HRXL-MAXSONAR,8,0,"125.70000","0","1","Bulk","HRXL-MaxSonar-WR","Active","42kHz","2.5 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://api.kemet.com/component-edge/download/specsheet/NBL45402H-A.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_NBL45402H-A.jpg,399-19349-ND,NBL45402H-A,KEMET,TRANSDUCER 40.2KHZ 50W,9,0,"130.76000","0","1","-","NBL","Active","40kHz","-","-","-40°C ~ 120°C"
https://api.kemet.com/component-edge/download/specsheet/NBL45282H-A3.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_NBL45282H-A3.jpg,399-19348-ND,NBL45282H-A3,KEMET,TRANSDUCER 28KHZ 50W,8,0,"130.78000","0","1","-","NBL","Active","28kHz","-","-","-40°C ~ 120°C"
https://www.maxbotix.com/documents/HRXL-MaxSonar-WRS_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultrasonic-Sensor.jpg,1863-1052-ND,MB7374-100,MaxBotix Inc.,ULTRASONIC SENSOR HRXL-MAXSONAR,8,0,"149.95000","0","1","Bulk","HRXL-MaxSonar-WRS","Active","42kHz","2.5 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/4-20HR-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_4-20xx-MaxSonar-WR.jpg,1863-1084-ND,MB7460-100,MaxBotix Inc.,ULTRASONIC SENSOR 420HR-MAXSONAR,5,0,"199.95000","0","1","Bulk","4-20HR-MaxSonar-WR","Active","42kHz","10 V ~ 32 V","11°","-40°C ~ 65°C (TA)"
http://maxbotix.com/documents/HRLV-MaxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/SEN-11309.jpg,1568-1309-ND,SEN-11309,SparkFun Electronics,ULTRASONIC RANGE FINDER - HRLV-M,15,0,"34.95000","0","1","Bulk","HRLV-MaxSonar®-EZ™","Active","42kHz","2.5 V ~ 5.5 V","-","-15°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/HRXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,MB7380-500-ND,MB7380-500,MaxBotix Inc.,ULTRASONIC SENSOR HRXL-MAXSONAR,2,0,"118.60000","0","1","Bulk","HRXL-MaxSonar-WR","Active","42kHz","2.8 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/LV-MaxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_LV-MaxSonar-EZ.jpg,1863-1002-ND,MB1010-000,MaxBotix Inc.,ULTRASONIC SENSOR LV-MAXSONAR-EZ,0,0,"32.19000","0","1","Bulk","LV-MaxSonar-EZ","Active","42kHz","2.8 V ~ 5.5 V","45°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/HRLV-MaxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MB1013.jpg,1863-1027-ND,MB1023-000,MaxBotix Inc.,ULTRASONIC SENSOR HRLV-MAXSONAR,1,0,"38.46000","0","1","Bulk","HRLV-MaxSonar-EZ","Active","42kHz","2.7 V ~ 5.5 V","39°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/HRXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultrasonic-Sensor.jpg,1863-1014-ND,MB7369-100,MaxBotix Inc.,ULTRASONIC SENSOR HRXL-MAXSONAR,0,0,"115.75000","0","1","Bulk","HRXL-MaxSonar-WR","Active","42kHz","2.8 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
-,-,1738-SEN0304-ND,SEN0304,DFRobot,URM09 ULTRASONIC SENSOR (GRAVITY,25,0,"13.29000","0","1","-","-","Active","50Hz","3.3 V ~ 5.5 V","-","-10°C ~ 70°C"
https://www.maxbotix.com/documents/I2CXL-MaxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MaxSonar-EZ.jpg,1863-1028-ND,MB1212-000,MaxBotix Inc.,ULTRASONIC SENSOR I2CXL-MAXSONAR,4,0,"49.47000","0","1","Bulk","I2CXL-MaxSonar-EZ","Active","42kHz","3.2 V ~ 5.5 V","53°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/HRUSB-MaxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_USB-MaxSonar-EZ-Ultrasonic.jpg,1863-1064-ND,MB1443-000,MaxBotix Inc.,ULTRASONIC SENSOR HRUSB-MAXSONAR,5,0,"55.36000","0","1","Bulk","HRUSB-MaxSonar-EZ","Active","42kHz","5V","23°","-40°C ~ 65°C (TA)"
https://api.kemet.com/component-edge/download/specsheet/NBL15602S.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_NBL15602S.jpg,399-19350-ND,NBL15602S,KEMET,TRANSDUCER 60KHZ 2.5W,0,0,"110.77000","0","1","-","NBL","Active","60kHz","-","-","-40°C ~ 120°C"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/SEN0153_Web.pdf,//media.digikey.com/Photos/DFRobot/MFG_SEN0153.jpg,SEN0153-ND,SEN0153,DFRobot,URM07 - UART LOW-POWER CONSUMPTI,0,0,"15.45000","0","1","-","-","Active","38kHz ~ 42kHz","3 V ~ 5.5 V","60°","-10°C ~ 70°C"
http://maxbotix.com/documents/LV-MaxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/SEN-00639.JPG,1568-1311-ND,SEN-00639,SparkFun Electronics,ULTRASONIC RANGE FINDER - LV-MAX,0,0,"26.25000","0","1","Bulk","mLV-MaxSonar®-EZ™","Active","42kHz","2.5 V ~ 5.5 V","-","-"
https://www.unictron.com/wp-content/uploads/H2KLPY11000600.pdf,-,2047-H2KLPY11000600-ND,H2KLPY11000600,Unictron Technologies Corporation,PIEZO TRANSDUCER 1MHZ ULTRASONIC,0,0,"27.76000","0","1","-","-","Active","1MHz","50V","-","-20°C ~ 70°C"
http://maxbotix.com/documents/LV-MaxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/SEN-08503.JPG,1568-1312-ND,SEN-08503,SparkFun Electronics,ULTRASONIC RANGE FINDER - LV-MAX,0,0,"28.75000","0","1","Bulk","mLV-MaxSonar®-EZ™","Active","42kHz","2.5 V ~ 5.5 V","-","-"
http://maxbotix.com/documents/LV-MaxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_SEN-08501.jpg,1568-1313-ND,SEN-08501,SparkFun Electronics,ULTRASONIC RANGE FINDER - LV-MAX,0,0,"28.75000","0","1","Bulk","mLV-MaxSonar®-EZ™","Active","42kHz","2.5 V ~ 5.5 V","-","-"
http://maxbotix.com/documents/LV-MaxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/SEN-08504.JPG,1568-1314-ND,SEN-08504,SparkFun Electronics,ULTRASONIC RANGE FINDER - LV-MAX,0,0,"28.75000","0","1","Bulk","mLV-MaxSonar®-EZ™","Active","42kHz","2.5 V ~ 5.5 V","-","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/SEN0004_Web.pdf,-,SEN0004-ND,SEN0004,DFRobot,SRF01 ULTRASONIC SENSOR,0,0,"29.87000","0","1","-","-","Active","40kHz","3.3 V ~ 12 V","-","-"
http://maxbotix.com/documents/LV-MaxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/SEN-08502.JPG,1568-1310-ND,SEN-08502,SparkFun Electronics,ULTRASONIC RANGE FINDER - LV-MAX,0,0,"29.95000","0","1","Bulk","mLV-MaxSonar®-EZ™","Active","42kHz","2.5 V ~ 5.5 V","-","-"
http://www.robot-electronics.co.uk/htm/srf05tech.htm,-,SEN0006-ND,SEN0006,DFRobot,SRF05 ULTRASONIC SENSOR,0,0,"30.90000","0","1","-","-","Active","40kHz","5V","-","-"
https://www.maxbotix.com/documents/ParkSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_LV-MaxSonar-EZ.jpg,MB1009-000-ND,MB1009-000,MaxBotix Inc.,ULTRASONIC SENSOR PARKSONAR-EZ,0,0,"32.19000","0","1","Bulk","ParkSonar-EZ","Active","42kHz","2.8 V ~ 5.5 V","62°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/LV-MaxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_LV-MaxSonar-EZ.jpg,MB1014-000-ND,MB1014-000,MaxBotix Inc.,ULTRASONIC SENSOR LV-PROXSONAR,0,0,"32.19000","0","1","Bulk","LV-ProxSonar-EZ","Active","42kHz","2.8 V ~ 5.5 V","44°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/LV-MaxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_LV-MaxSonar-EZ.jpg,MB1024-000-ND,MB1024-000,MaxBotix Inc.,ULTRASONIC SENSOR LV-PROXSONAR,0,0,"32.19000","0","1","Bulk","LV-ProxSonar-EZ","Active","42kHz","2.8 V ~ 5.5 V","44°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/ParkSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_LV-MaxSonar-EZ.jpg,MB1002-000-ND,MB1002-000,MaxBotix Inc.,ULTRASONIC SENSOR PARKSONAR-EZ,0,0,"32.19000","0","1","Bulk","ParkSonar-EZ","Active","42kHz","2.8 V ~ 5.5 V","62°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/LV-MaxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_LV-MaxSonar-EZ.jpg,MB1034-000-ND,MB1034-000,MaxBotix Inc.,ULTRASONIC SENSOR LV-PROXSONAR,0,0,"32.19000","0","1","Bulk","LV-ProxSonar-EZ","Active","42kHz","2.8 V ~ 5.5 V","44°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/ParkSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_LV-MaxSonar-EZ.jpg,MB1007-000-ND,MB1007-000,MaxBotix Inc.,ULTRASONIC SENSOR PARKSONAR-EZ,0,0,"32.19000","0","1","Bulk","ParkSonar-EZ","Active","42kHz","2.8 V ~ 5.5 V","62°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/ParkSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_LV-MaxSonar-EZ.jpg,MB1008-000-ND,MB1008-000,MaxBotix Inc.,ULTRASONIC SENSOR PARKSONAR-EZ,0,0,"32.19000","0","1","Bulk","ParkSonar-EZ","Active","42kHz","2.8 V ~ 5.5 V","62°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/ParkSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_LV-MaxSonar-EZ.jpg,MB1005-000-ND,MB1005-000,MaxBotix Inc.,ULTRASONIC SENSOR PARKSONAR-EZ,0,0,"32.19000","0","1","Bulk","ParkSonar-EZ","Active","42kHz","2.8 V ~ 5.5 V","62°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/ParkSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_LV-MaxSonar-EZ.jpg,MB1006-000-ND,MB1006-000,MaxBotix Inc.,ULTRASONIC SENSOR PARKSONAR-EZ,0,0,"32.19000","0","1","Bulk","ParkSonar-EZ","Active","42kHz","2.8 V ~ 5.5 V","62°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/LV-MaxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_LV-MaxSonar-EZ.jpg,1863-1073-ND,MB1044-000,MaxBotix Inc.,ULTRASONIC SENSOR LV-PROXSONAR,0,0,"32.19000","0","1","Bulk","LV-ProxSonar-EZ","Active","42kHz","2.8 V ~ 5.5 V","44°","-40°C ~ 65°C (TA)"
http://maxbotix.com/documents/HRLV-MaxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/SEN-11307.JPG,1568-1307-ND,SEN-11307,SparkFun Electronics,ULTRASONIC RANGE FINDER - HRLV-M,0,0,"34.95000","0","1","Bulk","HRLV-MaxSonar®-EZ™","Active","42kHz","2.5 V ~ 5.5 V","-","-15°C ~ 65°C (TA)"
http://maxbotix.com/documents/HRLV-MaxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/SEN-11308.JPG,1568-1308-ND,SEN-11308,SparkFun Electronics,ULTRASONIC RANGE FINDER - HRLV-M,0,0,"34.95000","0","1","Bulk","HRLV-MaxSonar®-EZ™","Active","42kHz","2.5 V ~ 5.5 V","-","-15°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/HRLV-MaxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MB1013.jpg,MB1013-050-ND,MB1013-050,MaxBotix Inc.,ULTRASONIC SENSOR HRLV-MAXSONAR,0,0,"38.46000","0","1","Bulk","HRLV-MaxSonar-EZ","Active","42kHz","2.7 V ~ 5.5 V","44°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/HRLV-MaxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MB1013.jpg,MB1023-050-ND,MB1023-050,MaxBotix Inc.,ULTRASONIC SENSOR HRLV-MAXSONAR,0,0,"38.46000","0","1","Bulk","HRLV-MaxSonar-EZ","Active","42kHz","2.7 V ~ 5.5 V","39°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/HRLV-MaxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MB1013.jpg,MB1033-050-ND,MB1033-050,MaxBotix Inc.,ULTRASONIC SENSOR HRLV-MAXSONAR,0,0,"38.46000","0","1","Bulk","HRLV-MaxSonar-EZ","Active","42kHz","2.7 V ~ 5.5 V","33°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/HRLV-MaxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MB1013.jpg,MB1043-050-ND,MB1043-050,MaxBotix Inc.,ULTRASONIC SENSOR HRLV-MAXSONAR,0,0,"38.46000","0","1","Bulk","HRLV-MaxSonar-EZ","Active","42kHz","2.7 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/HRLV-MaxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MB1003.jpg,MB1003-050-ND,MB1003-050,MaxBotix Inc.,ULTRASONIC SENSOR HRLV-MAXSONAR,0,0,"41.76000","0","1","Bulk","HRLV-MaxSonar-EZ","Active","42kHz","2.7 V ~ 5.5 V","58°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MaxSonar-EZ.jpg,1863-1060-ND,MB1320-000,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-AE,0,0,"46.40000","0","1","Bulk","XL-MaxSonar-AE","Active","42kHz","3.2 V ~ 5.5 V","53°","-40°C ~ 65°C (TA)"
http://www.robot-electronics.co.uk/htm/srf10tech.htm,-,SEN0008-ND,SEN0008,DFRobot,SRF10 - THE WORLDS SMALLEST DUAL,0,0,"48.93000","0","1","Bulk","-","Active","40kHz","5V","-","-"
http://maxbotix.com/documents/XL-MaxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_SEN-09491.jpg,SEN-09491-ND,SEN-09491,SparkFun Electronics,ULTRASONIC RANGE FINDER - XL-MAX,0,0,"51.25000","0","1","Bulk","XL-MaxSonar®-EZ/AE™","Active","42kHz","3.3 V ~ 5 V","-","-40°C ~ 65°C (TA)"
http://maxbotix.com/documents/XL-MaxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_SEN-09495.jpg,SEN-09495-ND,SEN-09495,SparkFun Electronics,ULTRASONIC RANGE FINDER - XL-MAX,0,0,"51.25000","0","1","Bulk","XL-MaxSonar®-EZ/AE™","Active","42kHz","3.3 V ~ 5 V","-","-40°C ~ 65°C (TA)"
http://image.dfrobot.com/image/data/SEN0146/USB-ProxSonar-EZ_Datasheet.pdf,-,SEN0146-ND,SEN0146,DFRobot,USB - PROXSONAR - EZ (MB1414),0,0,"51.50000","0","1","Bulk","-","Active","42kHz","5V","-","-"
https://www.maxbotix.com/documents/XL-MaxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MaxSonar-EZ.jpg,1863-1076-ND,MB1210-000,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-EZ,0,0,"52.21000","0","1","Bulk","XL-MaxSonar-EZ","Active","42kHz","3.2 V ~ 5.5 V","57°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/USB-ProxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_USB-MaxSonar-EZ-Ultrasonic.jpg,MB1444-000-ND,MB1444-000,MaxBotix Inc.,ULTRASONIC SENSOR USB-PROXSONAR,0,0,"55.36000","0","1","Bulk","USB-ProxSonar-EZ","Active","42kHz","5V","33°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/USB-ProxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_USB-MaxSonar-EZ-Ultrasonic.jpg,1863-1036-ND,MB1424-000,MaxBotix Inc.,ULTRASONIC SENSOR USB-PROXSONAR,0,0,"55.36000","0","1","Bulk","USB-ProxSonar-EZ","Active","42kHz","5V","33°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/USB-ProxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_USB-MaxSonar-EZ-Ultrasonic.jpg,1863-1050-ND,MB1434-000,MaxBotix Inc.,ULTRASONIC SENSOR USB-PROXSONAR,0,0,"55.36000","0","1","Bulk","USB-ProxSonar-EZ","Active","42kHz","5V","33°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/HRUSB-MaxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_USB-MaxSonar-EZ-Ultrasonic.jpg,1863-1055-ND,MB1423-000,MaxBotix Inc.,ULTRASONIC SENSOR HRUSB-MAXSONAR,0,0,"55.36000","0","1","Bulk","HRUSB-MaxSonar-EZ","Active","42kHz","5V","40°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/HRUSB-MaxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_USB-MaxSonar-EZ-Ultrasonic.jpg,1863-1070-ND,MB1433-000,MaxBotix Inc.,ULTRASONIC SENSOR HRUSB-MAXSONAR,0,0,"55.36000","0","1","Bulk","HRUSB-MaxSonar-EZ","Active","42kHz","5V","28°","-40°C ~ 65°C (TA)"
http://maxbotix.com/documents/XL-MaxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_SEN-09491.jpg,SEN0089-ND,SEN0089,DFRobot,XL-MAXSONAR-EZ0 (MB1200),0,0,"56.52000","0","1","Bulk","XL-MaxSonar®-EZ/AE™","Active","42kHz","3.3 V ~ 5.5 V","-","-40°C ~ 65°C"
http://maxbotix.com/documents/XL-MaxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_SEN-09491.jpg,SEN0090-ND,SEN0090,DFRobot,XL-MAXSONAR-AE0(MB1300),0,0,"56.52000","0","1","Bulk","XL-MaxSonar®-EZ/AE™","Active","42kHz","3.3 V ~ 5.5 V","-","-40°C ~ 65°C"
https://www.maxbotix.com/documents/XL-MaxSonar-EZ_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MaxSonar-EZ.jpg,1863-1063-ND,MB1261-000,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-EZ,0,0,"58.02000","0","1","Bulk","XL-MaxSonar-EZ","Active","42kHz","3.2 V ~ 5.5 V","57°","-40°C ~ 65°C (TA)"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/SEN0152_Web.pdf,-,SEN0152-ND,SEN0152,DFRobot,URM06 - ANALOG ULTRASONIC,0,0,"61.70000","0","1","Bulk","-","Active","49.5kHz","6 V ~ 12 V","15°","-10°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/SEN0151_Web.pdf,-,SEN0151-ND,SEN0151,DFRobot,URM06 - PULSE ULTRASONIC,0,0,"61.70000","0","1","Bulk","-","Active","49.5kHz","6 V ~ 12 V","15°","-10°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/SEN0150_Web.pdf,-,SEN0150-ND,SEN0150,DFRobot,URM06 - UART ULTRASONIC,0,0,"61.70000","0","1","Bulk","-","Active","49.5kHz","6 V ~ 12 V","15°","-10°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/SEN0149_Web.pdf,-,SEN0149-ND,SEN0149,DFRobot,URM06 - RS485 ULTRASONIC,0,0,"71.07000","0","1","Bulk","-","Active","49.5kHz","6 V ~ 12 V","15°","-10°C ~ 70°C"
